dates,satname,nzd0153-0000,nzd0153-0001,nzd0153-0002,nzd0153-0003,nzd0153-0004,nzd0153-0005,nzd0153-0006,nzd0153-0007,nzd0153-0008,nzd0153-0009,nzd0153-0010,nzd0153-0011,nzd0153-0012,nzd0153-0013,nzd0153-0014,nzd0153-0015,nzd0153-0016,nzd0153-0017,nzd0153-0018,nzd0153-0019,nzd0153-0020,nzd0153-0021,nzd0153-0022,nzd0153-0023,nzd0153-0024,nzd0153-0025,nzd0153-0026
1999-10-22 21:58:28.758000,L7,387.67,340.61,364.24,372.37,376.20,386.53,446.42,420.11,400.49,401.48,405.70,395.68,413.90,395.97,465.47,453.98,433.18,438.17,430.87,417.66,430.17,407.79,398.16,399.26,388.79,400.81,394.47
1999-12-09 21:58:33.708000,L7,353.66,371.35,347.72,375.31,372.55,381.66,394.22,387.31,412.33,401.33,401.85,396.47,385.56,404.02,394.41,413.13,385.29,405.66,468.24,397.22,395.17,392.79,376.03,374.45,381.77,410.67,432.27
1999-12-25 21:58:52.197000,L7,387.70,399.21,403.95,428.48,422.66,426.83,394.01,424.37,401.30,395.09,381.78,397.36,435.52,394.83,417.05,390.32,439.38,411.45,405.74,406.05,437.97,,,,,,
2000-02-27 21:58:16.566000,L7,,,,,,,259.52,286.54,211.46,225.94,243.01,265.35,275.90,206.20,254.63,,,,,,262.59,207.75,304.73,299.74,311.72,322.28,
2000-03-14 21:58:11.336000,L7,311.04,300.84,296.54,333.82,300.58,346.94,316.65,362.44,365.78,355.34,355.08,361.00,354.10,320.99,359.48,355.45,359.95,367.97,363.16,369.79,366.98,368.56,364.61,366.58,365.10,364.30,366.69
2000-03-14 21:58:35.291000,L7,271.14,236.52,246.82,275.27,256.56,269.33,278.27,252.05,246.53,232.07,249.37,272.30,276.06,216.53,268.64,,251.43,259.16,252.50,226.27,,,,,,,
2000-03-30 21:58:09.573000,L7,367.88,362.63,373.10,337.00,378.58,381.91,386.70,384.71,389.06,387.93,376.27,354.87,383.63,391.11,390.84,385.77,387.99,395.33,390.31,393.50,370.56,392.23,384.46,384.60,392.08,366.97,317.46
2000-03-30 21:58:33.541000,L7,366.77,363.20,370.77,376.01,382.96,381.21,386.69,383.33,388.20,388.32,375.09,390.03,386.53,389.89,391.68,385.34,388.26,393.88,389.54,393.06,391.46,315.28,315.07,,,,
2000-08-05 21:56:44.750000,L7,381.36,371.32,370.24,371.16,360.89,277.33,289.16,264.76,286.47,238.87,277.87,277.91,289.06,241.30,247.00,229.15,248.18,266.36,255.74,231.67,263.17,260.89,304.41,295.87,318.26,328.11,304.49
2000-08-05 21:57:08.715000,L7,343.08,335.38,336.14,332.68,321.04,330.48,340.52,333.71,330.53,349.60,326.42,360.08,331.70,337.22,374.51,340.40,378.03,369.66,347.56,308.07,333.94,325.72,313.44,357.05,344.33,,
2000-09-06 21:56:22.949000,L7,,,,500.36,512.19,419.76,421.92,252.19,225.98,236.66,255.31,277.47,281.08,235.69,271.05,181.46,249.68,261.98,258.53,225.09,258.11,218.91,308.65,308.25,320.89,380.20,308.55
2000-09-22 21:56:05.544000,L7,325.85,257.69,352.48,261.35,,,,,484.18,356.11,352.53,526.83,488.34,435.16,368.50,367.56,380.15,438.17,404.77,412.98,402.15,472.88,315.20,314.87,320.28,356.50,347.88
2000-12-11 21:56:00.959000,L7,271.46,242.86,258.17,276.42,267.37,271.91,279.20,265.59,289.27,232.37,254.58,278.68,288.04,218.86,265.88,231.04,,,,,269.88,223.05,314.92,311.78,322.49,327.71,257.83
2001-01-12 21:56:06.772000,L7,408.35,380.24,387.64,426.54,380.15,383.95,350.26,347.31,343.64,321.93,338.27,319.39,329.55,334.87,331.85,332.00,342.38,349.49,345.14,344.63,343.36,389.29,389.65,437.36,410.59,466.47,431.32
2001-02-13 21:56:03.778000,L7,389.57,373.00,380.54,377.81,381.74,386.69,389.99,400.55,399.87,387.33,388.07,384.48,347.50,339.08,339.90,349.41,343.73,403.91,350.80,352.55,350.37,332.93,385.06,378.43,378.69,394.20,382.75
2001-03-01 21:55:57.624000,L7,269.15,232.19,242.87,225.22,245.92,208.26,212.73,215.42,207.34,228.34,238.05,262.49,279.51,194.55,,,,,,,,205.41,305.16,306.15,315.96,323.84,303.84
2001-03-01 21:56:21.596000,L7,430.69,409.28,426.04,404.57,409.73,409.78,423.39,445.40,421.02,437.04,416.96,401.62,417.99,433.30,417.36,422.56,448.17,447.08,359.69,351.76,351.06,355.44,352.08,353.06,343.63,405.17,392.61
2001-06-05 21:55:16.607000,L7,272.42,238.87,254.22,276.68,258.78,265.45,222.12,259.67,272.17,241.79,274.63,277.81,290.45,254.27,297.51,292.63,280.15,,,177.78,272.11,252.73,317.93,313.35,322.50,335.88,305.77
2001-06-05 21:55:40.577000,L7,269.57,191.01,240.82,,,,,,,,249.43,266.41,236.30,,,,,,,,214.07,214.29,306.55,303.54,313.20,323.82,
2001-06-21 21:55:05.323000,L7,272.14,241.07,257.92,213.79,253.65,277.13,211.77,252.49,277.61,241.33,269.47,276.82,276.50,239.61,284.04,,,,,,268.61,215.63,305.08,298.46,311.03,323.97,301.82
2001-06-21 21:55:29.297000,L7,372.42,344.28,371.33,385.38,372.43,369.23,380.16,372.14,290.59,297.84,282.96,285.41,282.64,248.34,291.87,292.68,283.07,294.55,280.58,251.69,271.39,250.86,309.52,308.80,317.88,329.65,306.32
2001-09-09 21:54:12.928000,L7,428.52,412.98,411.44,407.84,404.75,424.46,453.86,436.44,451.39,420.36,424.11,399.48,420.83,373.01,385.93,386.29,365.98,370.13,371.33,363.62,364.14,423.07,375.32,367.45,415.44,408.68,391.37
2001-09-25 21:54:04.740000,L7,349.38,346.89,351.41,357.16,356.10,362.29,367.81,364.98,365.92,312.06,358.13,356.67,361.89,356.61,362.26,357.89,361.97,371.56,366.75,365.10,370.71,373.18,362.47,353.21,353.42,361.60,354.85
2001-10-11 21:53:46.024000,L7,342.03,345.45,351.17,355.94,355.88,360.61,368.48,365.76,366.33,357.06,356.59,362.55,297.81,354.33,359.29,353.78,357.50,367.69,267.19,358.43,356.81,350.99,346.39,313.26,347.94,386.50,354.29
2001-10-11 21:54:09.862000,L7,342.04,345.44,350.99,353.87,356.03,361.01,368.22,365.67,306.78,356.99,356.53,361.81,298.75,353.77,359.17,353.82,295.02,366.30,364.03,358.44,358.36,349.69,346.96,345.49,,,
2002-01-15 21:54:23.534000,L7,270.69,238.92,253.24,226.85,258.20,264.62,215.63,223.38,212.15,229.88,255.13,267.88,284.23,210.53,,,,,,,,,,236.48,320.20,328.65,303.52
2002-03-20 21:54:24.081000,L7,406.11,394.38,427.70,476.05,460.11,426.32,426.89,420.05,407.52,413.70,408.42,402.24,387.89,403.98,395.38,348.40,342.63,350.10,355.76,353.39,328.07,346.75,339.12,343.10,341.79,349.96,347.29
2002-03-20 21:54:48.224000,L7,411.32,398.97,428.15,478.50,464.78,432.70,438.15,483.11,407.72,414.00,410.29,431.95,388.05,405.00,398.44,399.47,427.48,408.66,416.90,395.59,398.09,413.60,376.41,392.44,380.69,389.96,399.94
2002-04-05 21:54:25.270000,L7,445.53,428.46,362.42,286.05,303.31,452.71,434.20,423.98,424.00,438.09,467.86,459.93,504.39,322.94,382.86,387.83,412.80,457.58,420.08,466.73,309.79,305.39,316.72,392.49,390.51,383.45,530.73
2002-05-23 21:54:18.991000,L7,400.10,390.26,401.52,409.15,412.89,395.85,408.54,427.43,428.22,427.56,410.00,397.11,396.96,424.10,409.20,415.98,407.57,404.50,284.02,250.56,277.54,284.16,353.08,354.99,356.41,376.36,372.76
2002-08-27 21:53:36.267000,L7,375.44,367.28,375.92,373.31,382.96,381.57,389.49,384.33,377.49,445.93,379.89,415.03,398.75,377.53,439.17,390.15,383.98,384.74,380.21,386.27,367.70,354.84,383.61,374.28,369.63,382.59,362.37
2002-08-27 21:54:00.253000,L7,375.93,361.89,385.83,374.66,381.40,386.14,390.20,390.20,395.63,395.65,380.45,399.21,417.97,378.41,391.53,387.29,391.52,398.21,386.54,389.74,382.12,356.88,376.33,392.46,383.91,391.95,379.17
2002-10-14 21:53:19.813000,L7,389.80,352.44,379.80,373.24,377.80,383.55,386.02,389.10,393.72,389.84,377.23,375.49,384.43,376.50,387.12,385.86,405.87,405.61,389.53,390.66,385.50,401.48,413.42,391.89,389.02,383.88,386.88
2002-10-14 21:53:43.769000,L7,259.88,230.23,243.36,227.41,251.35,266.23,222.57,239.43,211.69,231.29,268.37,281.94,274.93,203.75,264.22,,,,,,264.95,219.68,309.09,,,,
2002-10-30 21:53:25.867000,L7,355.76,296.56,316.01,333.92,329.61,348.03,345.28,350.65,352.39,355.48,355.50,344.62,351.65,352.05,347.11,344.59,348.56,353.36,362.79,331.00,357.27,344.02,387.35,439.17,522.96,505.23,551.84
2002-12-01 21:53:52.985000,L7,386.79,371.97,375.72,398.87,397.39,410.20,353.44,412.83,399.72,355.21,314.53,403.81,406.14,427.52,415.18,412.12,362.50,397.39,400.43,253.15,370.75,384.28,383.63,388.84,341.18,412.78,400.10
2002-12-01 21:54:16.937000,L7,394.37,373.48,377.09,399.14,341.79,410.91,416.93,413.28,400.40,391.06,308.76,299.88,302.85,290.21,301.23,288.68,264.40,285.75,277.06,252.73,276.57,310.68,326.07,329.60,,,
2003-01-18 21:54:06.301000,L7,360.84,358.68,358.65,367.75,360.41,369.33,377.70,381.55,377.84,240.72,286.74,299.67,377.38,376.67,382.72,383.91,377.92,387.55,381.19,235.28,275.89,320.67,313.23,312.06,318.59,332.12,307.54
2003-01-18 21:54:30.278000,L7,358.76,355.75,355.26,338.49,356.57,368.04,373.54,382.09,375.65,380.70,374.63,362.77,296.14,254.22,382.27,383.49,378.18,386.63,380.52,234.04,280.46,316.25,,,,,
2003-02-19 21:54:18.740000,L7,318.22,318.97,328.05,336.01,327.21,331.05,479.53,484.79,483.81,450.90,545.53,486.81,434.35,350.39,404.52,387.25,400.28,390.66,266.71,238.35,280.13,326.34,313.48,314.76,321.46,336.29,306.89
2003-03-23 21:54:16.760000,L7,397.46,380.79,382.59,376.80,377.02,377.86,388.97,421.38,432.02,443.36,485.46,435.75,419.72,345.59,359.70,355.89,362.46,369.06,368.72,428.81,511.61,329.92,315.48,315.46,321.05,332.85,414.23
2003-03-23 21:54:40.711000,L7,393.66,378.44,380.85,373.48,375.46,376.02,387.30,417.96,425.83,426.86,475.10,428.79,414.94,346.78,360.24,356.25,363.15,370.84,369.49,438.28,522.59,325.20,314.35,314.89,320.97,331.94,308.23
2003-05-26 21:54:19.958000,L7,343.17,348.70,360.16,365.93,361.08,361.32,373.10,313.76,364.49,366.54,355.62,354.88,350.88,356.52,354.61,354.04,357.83,366.53,367.81,370.62,367.61,379.22,375.00,350.66,354.74,503.98,398.32
2003-05-26 21:54:43.917000,L7,393.17,393.59,361.41,403.80,400.16,399.24,411.01,411.91,400.62,393.48,396.29,393.55,384.76,387.16,386.91,397.00,397.89,397.99,400.94,406.54,370.49,383.21,388.81,393.92,414.12,,
2003-07-21 21:42:09.884000,L5,304.44,254.16,252.47,272.24,262.64,260.92,271.31,266.91,272.50,269.11,269.25,274.94,276.24,271.90,259.62,252.31,245.46,217.20,,,187.60,208.44,278.07,292.70,287.09,305.32,281.72
2003-08-06 21:42:27.230000,L5,305.79,258.91,252.23,270.64,263.95,265.89,277.70,279.08,281.11,281.78,273.35,278.93,283.39,273.99,268.32,252.66,256.06,226.03,,,188.92,213.93,277.67,296.37,292.79,309.32,285.95
2003-09-07 21:43:00.591000,L5,300.83,258.73,250.99,268.98,262.73,263.44,273.08,281.22,277.53,273.81,258.59,277.16,282.82,271.31,269.57,257.08,261.47,223.98,,,206.33,218.02,286.62,302.16,303.59,316.00,292.46
2003-10-25 21:43:40.253000,L5,290.07,248.83,253.44,270.36,265.12,266.38,278.72,279.00,277.24,275.59,272.13,276.34,274.64,260.86,268.50,252.86,250.61,219.38,,,189.17,210.77,273.25,290.87,288.10,304.80,288.56
2004-02-14 21:44:33.705000,L5,293.37,255.17,252.79,272.63,265.77,265.54,272.18,278.81,274.68,278.02,279.10,280.07,286.27,273.90,271.73,261.31,248.90,230.92,251.96,257.59,212.65,220.98,286.92,290.97,286.98,306.00,286.75
2004-03-01 21:44:38.581000,L5,297.92,258.34,251.73,271.99,263.02,265.67,274.53,277.64,272.63,269.39,270.13,275.51,283.09,264.77,267.98,257.22,245.25,223.86,241.02,232.64,198.40,208.41,270.75,291.22,292.12,308.76,283.51
2004-04-02 21:44:54.996000,L5,300.12,250.23,247.15,264.85,257.47,258.29,267.63,267.78,261.71,264.58,259.08,268.61,271.64,251.09,258.24,248.15,218.20,,,,204.80,203.56,270.95,286.24,285.19,304.67,280.56
2004-04-18 21:45:25.586000,L5,305.59,261.97,252.38,270.70,260.20,263.40,267.09,272.37,271.46,266.44,267.47,274.98,278.95,267.99,261.68,256.53,233.43,214.80,,,201.01,203.85,280.81,294.30,294.09,315.01,285.42
2004-05-04 21:45:52.076000,L5,313.56,256.24,250.72,271.85,260.08,260.49,272.90,268.87,267.12,267.56,261.11,273.43,278.07,266.97,266.14,254.91,250.74,217.81,232.56,230.70,193.32,210.75,273.25,288.62,291.48,309.18,283.81
2004-05-20 21:46:20.465000,L5,305.83,257.83,258.01,271.37,263.71,260.83,272.84,270.94,272.29,269.74,264.60,272.38,276.63,262.71,265.76,248.23,237.33,216.14,,,195.06,209.48,277.94,291.80,287.65,310.97,286.37
