dates,satname,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0048,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
2006-02-10 22:02:39.278000,L5,520.82,499.43,511.00,248.86,271.90,243.22,182.28,236.08,292.23,316.22,292.62,268.28,345.87,395.57,454.46,,,,,,,,,,,346.87,478.98,464.52,421.99,448.97,429.59,436.78,425.93,419.61,445.57,438.33,404.13,429.53,410.26,406.58,319.90,256.78,246.57,293.18,426.77,432.29,429.10,401.09,395.70,420.19,391.29,399.42,399.52,211.91,181.77,203.56,290.73,390.32,390.10,390.98,382.21,381.03,373.89,345.63,337.24,,,,,231.90,198.04,216.26,228.27,261.02,285.48,,,,240.18,224.04,252.90,227.90,222.85,219.47,236.48,233.85,234.94,212.63,208.72,225.42,213.40,208.77,197.06,187.94,182.56,182.24,193.30,179.33,,,,,,,,,,,,,,,,
2006-03-14 22:03:19.226000,L5,,,487.04,429.61,456.46,499.06,519.20,548.57,,,,,,,550.43,548.29,544.70,462.41,526.23,510.76,504.50,513.29,498.39,487.16,485.06,470.81,468.15,454.26,417.12,445.53,431.76,437.63,424.49,426.74,447.76,446.40,414.85,427.70,436.55,411.79,399.98,388.62,395.17,393.49,427.58,431.91,427.80,403.35,404.67,451.69,369.17,347.61,366.43,284.83,282.86,283.40,293.14,392.17,279.61,362.36,355.33,367.37,362.88,347.45,349.27,338.18,354.65,321.95,318.73,277.68,298.75,298.49,312.34,290.85,291.38,254.42,247.81,264.12,238.35,212.63,239.25,208.36,203.19,198.52,224.35,207.37,229.20,208.28,206.73,229.84,223.88,200.96,195.16,191.20,194.34,181.91,191.46,167.14,,,,,,,,,,,,,,,,
2006-04-15 22:03:54.771000,L5,,,,,,,,,,,,,,,,,551.51,535.22,538.38,532.97,521.78,524.42,520.63,514.35,506.47,496.88,480.95,471.86,431.68,454.57,442.13,449.20,445.77,438.54,464.11,461.79,439.03,444.35,456.02,434.38,415.94,400.67,401.16,399.15,427.96,434.81,431.55,410.64,400.34,420.79,380.81,397.73,390.25,275.86,287.32,274.84,294.10,393.98,395.23,394.00,384.91,385.92,372.92,314.38,316.87,355.16,318.59,333.57,317.65,320.20,322.18,310.64,329.47,282.39,285.20,247.91,243.17,283.86,245.18,219.87,280.59,224.95,215.79,205.00,247.74,205.51,241.02,214.76,222.32,236.88,239.20,206.20,217.43,203.61,218.91,207.29,212.82,190.53,181.54,,,,,,,,,,,,,,,
2006-06-02 22:04:36.388000,L5,,,,532.89,507.59,521.83,530.13,529.87,523.40,533.65,541.30,538.88,536.52,537.14,521.71,501.14,492.68,420.45,310.94,218.08,441.98,463.06,448.66,301.71,336.05,,,238.81,258.83,315.11,322.62,347.57,342.60,339.54,334.75,280.43,,,,,,298.85,315.31,293.34,338.00,255.61,218.78,340.50,,,178.97,230.78,317.05,237.95,233.24,225.84,230.81,,,276.24,345.33,268.62,,,,,,,,,,,,236.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 21:58:48.654000,L5,342.54,344.84,361.42,359.86,357.59,367.67,371.25,383.35,389.11,391.25,395.01,406.55,397.84,397.18,394.86,394.15,390.11,395.14,376.39,392.12,394.34,391.94,397.50,390.29,388.13,383.54,373.86,373.01,353.63,344.62,369.05,378.55,351.22,369.54,345.30,394.50,391.90,350.64,352.82,323.24,328.02,334.87,314.46,329.38,341.93,395.91,319.50,365.03,333.84,421.91,370.71,354.47,387.18,377.83,374.13,401.59,383.76,377.87,388.56,407.47,412.57,411.17,415.35,394.54,355.22,394.07,414.26,345.66,387.71,370.81,381.13,407.05,391.03,397.94,407.05,412.39,341.70,383.07,376.08,369.16,374.17,353.13,381.88,357.30,373.17,398.61,368.08,417.05,382.97,353.80,382.88,276.91,264.09,368.92,361.32,392.56,409.24,451.66,418.20,400.18,322.17,281.54,351.91,387.98,381.71,349.56,366.13,329.02,345.26,326.21,353.58,334.49,383.91,352.37
2006-07-04 22:05:05.633000,L5,,523.08,485.41,464.00,343.94,217.69,378.98,385.07,312.66,316.29,398.08,510.13,511.52,509.79,492.22,484.52,257.28,318.97,339.17,354.63,381.95,400.83,397.56,390.02,445.32,307.55,430.51,415.23,246.23,304.60,307.08,274.48,326.77,331.99,345.30,345.40,358.58,354.82,347.98,,,,295.90,266.36,263.00,218.28,300.51,330.13,,,239.09,267.72,328.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-13 21:59:02.335000,L5,308.27,296.29,264.21,247.58,242.17,240.07,267.70,310.39,321.97,320.55,337.44,344.02,342.71,339.97,345.45,332.45,338.38,334.76,246.92,271.96,333.19,321.16,344.39,343.74,337.60,344.23,336.86,326.73,303.29,,213.94,238.88,254.38,267.30,277.27,294.50,300.53,,,,,,264.52,291.08,292.52,276.54,242.26,309.99,,317.76,256.85,277.88,310.14,,330.61,293.72,317.98,343.21,341.81,202.16,316.45,242.29,312.35,,,,,,,,,,,,239.69,,,,,,,,,326.13,299.37,,281.68,327.57,334.90,,,,,,,,,313.33,327.03,313.60,199.23,244.02,303.28,324.48,265.77,,,,,,,,,
2006-08-21 22:05:43.602000,L5,473.68,312.25,477.46,448.21,373.36,355.65,345.47,400.85,514.00,526.62,523.71,520.69,519.35,499.98,490.74,486.88,233.86,208.18,255.14,297.17,285.68,475.97,472.13,461.51,460.19,453.60,442.14,425.22,268.60,312.10,306.92,330.99,325.45,327.06,356.42,356.75,366.18,356.42,357.12,253.27,,288.07,307.39,272.36,276.57,218.84,293.04,332.53,266.52,269.16,213.41,244.08,317.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-25 22:06:43.926000,L5,,,,,,,,,,,,,,278.72,276.94,258.66,,,,,,215.48,244.59,233.17,376.94,471.98,456.06,447.32,407.66,423.27,391.09,400.07,410.78,395.30,422.15,430.44,394.76,404.71,375.32,262.95,,,315.33,372.11,402.64,365.21,,,,,,,344.54,281.50,282.77,271.41,289.03,,382.73,,,,,,,,,,,,,233.39,253.75,280.17,273.53,253.96,249.92,248.55,233.38,202.00,237.37,198.98,199.95,186.68,221.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-11 22:06:52.177000,L5,311.94,355.34,,257.58,315.10,367.80,416.55,470.01,504.15,,,,,553.22,486.88,469.56,386.98,,,,,,,,470.04,479.32,471.82,463.89,405.67,436.43,427.29,428.54,413.27,440.14,443.98,447.92,241.18,335.79,275.67,434.01,427.89,322.36,397.26,398.12,428.90,429.62,427.21,371.68,395.42,428.42,398.18,410.89,414.64,263.38,260.75,,,394.24,401.47,417.07,400.99,382.20,,,,305.76,284.14,305.00,319.21,318.00,321.99,309.98,289.91,238.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-13 22:07:11.341000,L5,,,,,,,,,,,,,,,,,,536.71,533.87,528.29,516.69,523.21,521.14,508.15,506.88,499.17,496.25,476.14,440.34,462.34,445.37,442.45,435.20,425.01,454.67,453.70,435.13,434.99,459.67,438.28,425.45,408.68,405.25,412.27,438.03,430.01,429.00,410.31,396.62,421.85,395.49,407.29,412.63,333.60,315.91,306.57,310.58,390.13,406.42,407.02,396.02,389.67,379.34,364.89,352.58,348.81,336.51,335.05,324.76,320.11,328.21,321.14,333.74,325.94,288.08,268.31,268.53,274.74,243.05,220.03,263.22,239.22,242.20,232.49,258.80,255.43,254.32,226.69,235.44,228.51,229.04,214.83,207.77,214.01,207.55,193.24,200.54,185.31,188.42,,,,,,,,,,,,,,,
2007-09-25 22:05:12.918000,L5,,,,,,,,,,,,,,,,,,,,,,,,,560.65,510.78,500.00,477.13,451.71,463.47,439.82,452.11,450.75,447.60,481.29,477.82,458.26,458.33,472.50,451.44,433.32,403.99,403.81,403.50,426.37,437.11,431.84,416.07,418.74,442.98,411.34,417.53,413.55,304.99,299.70,306.32,303.49,405.77,413.51,403.27,385.17,391.81,375.62,362.36,359.84,360.48,356.05,353.28,340.33,338.96,333.65,333.30,344.34,326.02,294.83,272.07,265.58,278.97,259.12,224.63,278.85,238.37,237.27,231.71,259.63,245.18,257.80,217.08,235.93,235.99,241.48,227.28,221.61,218.68,222.06,209.54,221.43,204.23,197.64,,,,,,,,,,,,,,,
2008-11-14 21:55:28.444000,L5,,,424.64,478.88,437.29,529.85,511.15,506.82,218.63,345.11,340.30,489.93,527.36,354.29,447.93,327.17,434.96,399.76,418.04,490.60,470.93,490.35,486.82,473.08,465.61,454.65,445.58,438.72,396.88,428.21,403.46,412.46,409.00,396.30,427.86,423.21,400.87,404.70,419.15,337.50,368.55,356.39,316.69,225.61,,,,,,,,,,189.38,254.86,257.06,256.80,,,,,,,,,,,,,,,,,,225.96,215.28,223.85,219.18,215.02,183.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-25 21:50:34.359000,L5,321.90,321.28,330.50,313.74,308.24,326.57,332.71,348.05,354.29,348.83,374.01,384.37,374.59,369.16,366.77,343.13,,,,236.86,337.56,322.27,267.64,317.00,180.04,,,,,,,,,,,174.14,354.75,351.01,368.48,361.48,360.53,246.20,194.32,,375.51,404.26,302.35,369.18,315.09,393.39,376.81,391.89,332.07,,,362.45,400.82,282.50,299.20,287.23,401.26,402.24,,,,,,,,,,,,,397.46,392.70,359.96,373.28,378.31,352.01,373.00,305.71,267.56,,368.72,405.59,397.75,400.61,384.81,411.25,396.60,398.28,393.36,386.14,389.78,398.31,394.22,386.64,388.44,395.14,375.41,400.96,409.27,393.10,385.32,378.72,175.42,383.44,386.18,371.49,376.38,392.39,389.90,400.38
2009-02-02 21:57:46.384000,L5,,,,,,,,,,,,,,,,,,530.15,540.95,538.36,521.13,529.99,523.17,511.52,505.99,487.80,481.45,469.66,433.02,454.72,436.70,444.37,437.21,433.62,456.97,460.15,441.16,444.31,452.74,429.53,413.84,400.63,403.29,399.79,423.19,432.24,436.61,411.06,400.17,429.69,403.38,407.05,407.76,311.44,297.88,296.40,304.27,395.35,400.95,403.24,386.26,384.79,371.54,358.31,356.84,354.21,344.17,339.65,326.05,323.30,333.85,318.99,325.76,319.37,295.87,272.63,271.20,271.84,246.28,223.06,265.80,244.53,229.79,226.40,246.80,244.78,244.36,212.87,220.86,235.55,235.56,215.55,207.06,205.10,208.33,201.24,204.72,183.22,186.63,,,,,,,,,,,,,,,
2009-11-26 21:56:28.873000,L5,339.43,340.47,347.85,338.97,346.42,366.01,376.76,388.34,401.41,409.23,423.81,416.77,400.38,398.81,398.47,408.95,406.41,398.44,395.11,423.57,441.09,472.15,396.83,389.32,384.16,382.41,367.85,370.28,357.83,351.52,361.17,368.13,356.44,384.62,385.52,403.18,410.62,397.84,405.27,397.26,380.73,364.93,369.40,374.81,397.67,411.77,413.57,418.56,402.21,435.84,426.26,423.79,432.39,424.34,428.20,431.11,445.80,403.50,432.58,434.93,433.85,433.51,424.44,410.49,412.09,414.59,424.94,418.01,419.90,417.21,416.60,424.13,433.51,418.33,449.22,423.79,407.84,414.86,417.35,391.27,418.78,437.12,422.66,432.29,498.37,501.88,512.45,518.79,482.16,493.73,441.22,453.28,435.73,431.76,437.91,447.62,441.53,453.73,436.18,420.08,400.97,435.15,434.43,424.58,427.67,428.53,438.01,423.82,424.43,437.74,428.00,431.02,446.62,426.40
2009-12-12 21:56:37.955000,L5,338.63,340.63,347.11,341.17,345.78,365.90,376.71,382.82,392.47,390.79,406.08,412.81,399.17,388.38,391.05,390.51,380.74,388.00,367.39,394.94,391.01,380.24,391.87,394.91,396.05,385.59,373.27,370.41,356.74,349.59,361.86,364.65,354.52,375.86,374.25,394.57,404.08,384.96,400.84,392.13,381.27,367.72,368.96,371.46,397.42,412.36,412.62,412.27,403.42,431.32,440.96,504.57,543.59,428.34,418.16,413.86,428.78,400.51,520.28,525.68,456.09,421.82,423.41,423.66,456.16,417.52,420.83,418.42,423.51,486.59,478.87,436.33,428.16,442.21,423.76,422.90,428.83,413.80,424.05,388.27,413.40,428.67,412.33,403.86,417.97,446.99,420.97,430.06,403.35,442.25,420.48,437.70,430.44,427.50,433.96,443.62,434.72,448.54,430.35,418.73,388.02,419.67,409.62,419.06,421.87,416.58,418.89,410.62,405.13,416.10,421.15,424.18,428.59,423.48
2010-01-13 21:56:49.389000,L5,369.27,370.29,380.12,370.53,371.80,390.55,393.06,412.18,410.11,406.88,412.87,422.63,419.94,409.21,402.66,400.90,399.68,404.10,405.02,409.80,405.18,403.24,408.40,412.19,400.84,398.46,409.20,392.79,364.85,369.22,392.35,413.50,405.50,389.56,402.40,411.03,425.47,423.12,409.13,411.83,425.91,372.87,393.43,389.42,427.80,442.28,447.06,440.55,412.94,446.98,447.45,435.09,445.52,438.09,441.35,434.57,446.97,450.68,438.02,474.56,446.44,440.07,442.98,435.25,434.76,441.87,440.92,430.41,443.91,481.33,470.39,443.02,438.24,444.01,441.65,460.91,433.95,437.12,450.69,410.34,437.73,444.82,424.43,422.69,473.69,465.42,429.05,451.46,421.41,472.92,452.82,465.03,448.79,449.45,457.88,468.02,455.58,456.81,441.12,459.24,411.27,432.31,442.92,452.76,443.59,446.24,442.52,436.18,430.01,433.90,433.84,429.78,431.30,421.10
2010-01-29 21:56:53.427000,L5,380.18,369.61,368.45,360.15,354.68,370.25,384.56,395.64,408.41,413.36,411.44,421.93,422.54,414.75,413.93,410.96,397.20,406.58,401.78,403.37,404.63,408.28,406.02,413.78,404.13,407.69,399.63,398.02,383.64,365.34,383.38,392.46,376.00,408.78,393.68,423.20,416.16,416.36,451.30,410.93,402.53,394.85,401.28,400.17,419.78,433.15,434.74,443.42,423.81,460.20,444.12,452.01,450.59,438.17,440.00,430.78,447.04,419.89,459.18,449.25,451.88,454.30,443.52,438.21,440.84,434.95,447.95,442.00,436.87,430.35,442.02,459.04,442.49,445.27,437.81,430.94,420.22,423.37,430.93,400.46,447.19,440.09,425.26,422.67,436.89,462.75,443.00,448.92,430.34,467.20,450.10,460.91,448.24,460.34,473.26,459.84,452.46,461.53,452.14,434.55,429.92,445.02,441.60,441.94,429.88,430.32,430.76,417.75,419.91,424.83,423.87,432.85,433.25,422.86
2010-10-28 21:55:51.312000,L5,346.49,344.67,353.21,347.73,346.45,364.58,374.56,391.82,395.15,398.81,405.09,416.40,402.33,396.92,397.53,398.63,405.96,397.80,378.53,404.69,399.58,394.45,405.71,395.54,388.52,404.74,469.10,406.45,368.25,362.41,376.29,383.87,373.98,387.18,390.75,410.03,411.51,389.77,392.27,392.50,382.61,364.89,365.74,369.70,393.07,413.15,417.33,421.66,398.96,434.26,414.85,387.03,402.33,421.53,420.70,459.92,490.10,398.92,409.32,411.71,421.27,413.38,412.40,406.62,407.42,404.89,417.08,410.90,417.55,412.14,416.26,420.99,424.32,417.90,460.22,447.29,472.46,471.38,220.65,,,561.47,456.84,404.83,414.14,446.27,423.46,427.28,402.11,452.68,427.46,444.27,432.32,426.21,438.66,450.44,439.92,450.21,434.49,408.32,444.02,431.02,431.20,432.52,421.58,422.84,411.32,402.48,394.08,411.21,400.39,400.38,407.43,404.52
2010-11-20 22:02:01.191000,L5,,,,,,,,,,,,,,,,,550.48,482.37,534.79,531.58,522.72,531.22,526.79,514.76,506.69,494.08,482.32,470.55,442.17,454.86,433.04,443.74,433.34,435.33,440.26,418.17,412.52,400.11,405.94,374.95,364.88,350.65,359.41,353.26,369.29,371.08,352.14,345.59,323.33,326.85,307.27,330.25,323.89,,,,,319.75,298.06,279.27,270.17,237.15,210.86,189.48,196.42,174.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22 22:02:05.586000,L5,,,,,,,,,,,,,,,,,,,552.80,527.31,522.48,534.82,528.22,520.25,510.62,502.73,502.82,491.43,467.41,469.36,453.52,465.14,454.38,445.98,463.64,465.92,452.75,443.08,463.07,436.48,431.14,429.01,427.96,426.13,441.60,453.37,455.06,425.08,406.77,438.02,412.00,411.87,417.96,328.55,314.62,320.65,324.00,401.95,409.88,416.76,413.39,404.76,386.39,375.06,373.71,369.43,348.44,346.23,338.92,331.45,338.71,337.80,335.04,339.81,314.73,292.01,280.03,281.43,263.53,243.52,281.07,251.02,245.47,238.51,272.55,276.62,280.60,231.50,244.47,251.67,236.85,217.86,218.05,223.99,211.60,200.99,206.34,194.19,192.47,,,,,,,,,,,,,,,
2010-12-31 21:55:56.533000,L5,326.99,320.64,329.49,327.61,335.35,353.23,364.44,369.98,372.77,387.29,395.93,395.71,394.02,384.04,386.24,385.72,385.43,382.54,358.37,386.48,374.80,374.53,382.57,382.76,378.18,369.64,364.33,360.92,342.04,335.94,351.45,358.46,349.15,364.98,368.71,389.07,392.24,378.96,393.39,374.24,371.15,358.57,367.84,368.53,388.59,404.29,413.30,423.19,397.15,429.29,418.92,413.02,417.62,404.72,394.12,388.72,371.91,394.45,411.73,429.96,423.89,420.46,417.12,404.99,407.27,410.54,405.62,402.50,404.51,404.15,402.70,411.52,395.58,407.48,370.72,391.13,387.91,391.91,397.83,378.06,387.91,415.16,397.32,385.51,415.46,426.18,399.32,386.57,395.46,406.88,410.62,302.92,383.98,323.66,341.25,309.38,319.27,355.04,333.21,298.26,336.50,357.50,401.89,399.86,407.92,404.69,406.71,397.12,,,,,316.96,385.29
2011-01-07 22:02:08.379000,L5,,,,,,,,,,,,,,,,,,,,,,,549.75,541.40,532.93,527.78,512.04,500.66,462.62,480.97,482.26,477.03,492.80,498.02,488.29,486.78,480.79,484.64,497.54,446.98,437.46,469.83,431.63,426.65,443.50,450.16,461.65,444.00,425.27,456.83,424.12,435.38,423.19,330.98,328.17,319.90,327.65,422.50,416.11,425.24,402.90,413.93,385.81,381.81,386.21,377.20,378.89,371.64,357.25,365.73,362.59,353.33,348.94,341.82,305.53,318.11,316.51,303.44,280.53,273.18,312.27,278.09,251.06,238.23,275.87,261.83,262.84,239.75,254.41,257.06,262.80,263.44,237.69,246.87,242.41,230.71,224.66,197.64,211.41,,,,,,,,,,,,,,,
2011-01-16 21:55:58.174000,L5,331.85,342.74,351.23,341.46,347.82,358.75,375.87,386.57,389.23,387.68,409.79,407.98,398.77,395.92,399.73,398.34,399.88,394.13,387.05,399.07,392.68,386.46,388.70,386.03,387.80,381.65,373.81,374.47,357.45,356.76,364.20,371.35,359.48,374.71,375.09,394.33,400.04,386.13,393.03,386.38,375.59,364.08,369.39,375.97,405.33,416.44,422.09,428.02,404.25,436.73,414.40,410.75,424.10,414.67,414.18,415.66,430.44,403.85,418.96,434.55,432.10,424.17,422.96,417.89,420.25,417.11,418.70,411.46,412.41,401.49,410.51,420.35,423.64,421.30,424.74,419.70,399.79,408.74,417.58,386.09,399.91,418.86,408.14,391.98,416.17,439.39,417.88,421.44,409.29,447.87,424.98,439.15,422.20,420.81,430.03,428.99,426.41,444.08,419.46,426.51,393.28,419.24,429.96,424.43,417.52,420.56,419.42,410.81,413.75,423.89,408.25,421.14,426.84,411.72
2011-02-17 21:56:00.979000,L5,,331.55,336.48,332.55,329.33,347.99,357.02,372.62,379.21,383.07,396.38,405.41,398.74,382.10,385.95,391.39,383.99,373.71,286.76,377.63,368.97,375.51,378.01,378.81,374.97,372.87,365.98,357.49,335.30,343.49,348.76,348.99,339.65,357.89,366.08,385.61,387.77,381.67,384.33,380.14,372.75,356.35,359.78,366.98,385.25,402.69,411.07,398.90,390.21,424.50,405.63,405.88,418.42,403.68,399.20,400.71,407.11,383.74,413.58,434.58,421.45,420.27,421.04,403.94,400.87,397.55,398.93,393.42,394.22,393.51,402.69,404.20,410.42,415.79,410.63,398.47,379.80,391.31,405.27,374.18,392.28,415.37,390.71,386.93,407.18,415.43,399.18,407.06,392.43,429.15,404.46,407.76,389.10,353.85,292.96,265.92,207.03,,,,,,,,,,,,,,,,,
2011-03-12 22:02:07.527000,L5,,,,,,,,,,,,,,,,,553.37,535.18,542.12,534.64,520.99,529.00,525.33,515.76,508.77,498.23,491.80,486.10,447.77,463.77,443.90,457.77,439.20,441.44,461.82,459.23,442.83,441.51,456.54,430.72,419.70,411.34,408.81,406.16,421.30,438.24,440.82,412.45,400.24,428.36,397.87,405.14,401.62,308.41,292.12,294.68,301.44,401.11,403.21,399.97,393.67,384.16,373.69,357.02,354.38,350.08,339.63,336.06,320.78,324.00,335.67,323.62,328.61,304.29,295.06,266.45,271.35,276.39,245.91,218.71,274.40,234.14,234.48,221.63,259.16,238.83,245.83,214.67,227.15,234.36,227.55,214.26,201.59,211.74,209.87,206.43,211.00,188.15,183.95,,,,,,,,,,,,,,,
2011-03-28 22:02:02.349000,L5,421.23,349.25,294.67,295.90,331.13,361.21,415.20,426.87,524.24,531.66,469.13,443.48,334.95,339.32,335.73,515.83,493.45,377.61,414.48,487.42,480.19,356.09,227.83,,216.97,245.07,340.03,411.30,315.03,343.27,341.23,369.17,360.80,366.78,383.34,409.53,381.42,377.68,373.39,268.58,194.32,351.01,334.46,321.19,389.09,299.06,332.42,358.53,359.16,377.22,303.98,347.07,345.12,239.79,188.05,228.20,262.51,256.33,364.30,341.67,358.00,286.67,346.86,,264.89,278.91,263.09,237.85,236.89,254.11,259.60,266.82,280.11,248.97,195.31,203.24,219.21,204.30,181.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-04 22:00:51.576000,L5,,,,,,,,,,,,,,,,,,532.29,545.58,541.71,530.52,534.43,532.99,522.46,513.36,503.08,496.67,480.33,443.66,463.59,443.84,453.90,450.50,452.21,475.33,471.10,457.18,455.23,466.89,433.49,419.06,403.28,405.03,400.11,414.58,424.04,427.75,418.73,400.22,433.26,398.25,406.53,406.10,289.30,296.31,286.00,304.56,399.40,396.49,399.17,384.92,385.63,370.18,338.85,337.48,354.94,333.70,342.97,322.43,322.34,304.84,329.99,328.50,291.99,287.19,261.83,264.25,274.99,246.95,226.23,288.87,230.56,246.72,210.35,268.83,219.56,253.29,208.95,238.34,223.88,236.84,215.95,209.33,224.40,223.11,214.48,220.34,197.16,,,,,,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,484.60,476.61,447.71,453.67,427.79,451.88,458.65,464.10,489.81,452.36,459.32,454.46,441.66,440.60,422.74,431.51,426.48,426.03,430.01,448.89,445.38,433.96,422.97,434.58,430.39,441.03,440.30,430.28,421.24,430.46,425.22,447.33,442.44,452.53,472.70,452.03,416.22,382.84,419.17,405.40,384.75,373.31,370.57,382.04,394.41,401.24,403.98,413.46,399.63,429.59,420.08,404.38,420.13,413.35,388.13,404.11,420.42,388.59,430.04,437.18,447.45,425.24,425.59,411.60,405.85,403.51,414.88,407.17,407.38,393.36,408.85,402.47,424.04,433.96,419.33,429.12,394.78,394.50,432.15,371.24,404.86,435.13,410.62,498.98,504.15,519.31,513.48,448.63,406.05,527.94,500.16,483.09,496.61,495.91,487.77,427.62,439.16,456.60,422.62,430.64,380.12,426.40,428.06,415.69,420.65,407.37,413.16,393.54,399.87,409.38,394.80,408.69,411.72,414.73
2013-04-27 22:07:47.557000,L8,,,,,,323.21,311.22,341.47,322.23,338.07,359.23,370.94,361.78,355.77,359.73,354.42,358.43,352.74,272.40,290.23,353.08,345.12,356.41,333.13,355.98,349.23,342.12,311.47,190.17,,239.07,275.04,256.67,292.46,241.26,341.84,364.83,342.13,360.53,308.24,319.67,259.14,,272.59,369.26,384.72,384.83,272.23,,,234.54,281.40,323.10,352.80,348.91,352.74,352.27,,356.77,404.04,396.16,397.64,398.48,384.69,182.65,326.40,318.27,321.57,307.28,309.34,330.24,354.32,371.09,385.16,386.57,370.31,321.95,355.14,327.31,342.43,332.15,271.37,337.92,328.80,344.85,198.84,293.55,319.43,348.63,332.89,160.09,,222.77,325.97,329.44,378.64,399.33,377.86,358.65,343.78,283.74,270.04,321.95,338.50,351.49,323.47,292.71,303.77,309.19,306.07,301.41,263.41,334.14,211.16
2013-05-13 22:07:59.284000,L8,,,,,,,287.45,304.96,215.12,319.15,348.06,359.38,348.53,346.91,355.16,350.88,346.55,344.73,258.44,276.32,337.18,324.41,345.74,344.81,341.50,341.79,331.98,328.36,313.85,,216.05,248.39,237.67,247.13,260.78,280.26,335.73,292.57,315.08,279.13,230.53,,254.40,282.99,287.98,271.02,,,,330.62,,,308.61,,324.20,310.81,332.88,,332.54,,,,,,,,,,195.34,293.36,261.31,,,,351.76,,,,,,,,,,,,261.25,315.51,323.85,283.14,,,,,,257.98,251.67,306.66,201.18,305.81,201.47,238.32,292.83,307.63,285.51,270.82,269.81,,,,,,,
2013-05-29 22:08:05.425000,L8,333.05,326.94,343.68,333.75,338.07,352.58,361.68,371.70,378.51,380.96,393.80,397.08,397.07,390.56,394.30,393.32,391.89,390.97,312.76,392.95,384.05,372.20,385.54,389.51,388.10,381.70,373.08,368.91,356.13,349.25,361.76,373.61,353.78,367.39,365.85,395.80,404.28,367.17,386.33,381.85,369.33,366.89,356.21,363.13,394.70,408.28,405.29,421.13,394.23,427.07,407.17,408.19,412.15,400.62,396.22,400.30,408.82,393.61,413.83,413.35,419.46,422.20,417.45,409.27,390.18,400.44,409.06,400.62,401.71,412.63,398.33,389.26,413.80,406.88,419.36,419.06,376.23,387.20,421.04,383.72,395.20,416.77,394.60,397.23,419.37,429.56,409.51,426.21,383.09,439.44,410.92,429.50,417.70,414.97,417.53,418.32,416.89,429.36,408.25,388.71,365.09,417.93,406.14,405.26,406.39,409.47,410.84,402.10,410.41,427.20,410.27,391.96,449.79,422.34
