dates,satname,nzd0278-0000,nzd0278-0001,nzd0278-0002,nzd0278-0003,nzd0278-0004,nzd0278-0005,nzd0278-0006,nzd0278-0007,nzd0278-0008,nzd0278-0009,nzd0278-0010,nzd0278-0011,nzd0278-0012,nzd0278-0013,nzd0278-0014,nzd0278-0015,nzd0278-0016,nzd0278-0017,nzd0278-0018,nzd0278-0019,nzd0278-0020,nzd0278-0021,nzd0278-0022,nzd0278-0026,nzd0278-0027,nzd0278-0028,nzd0278-0029,nzd0278-0030,nzd0278-0031,nzd0278-0032,nzd0278-0033,nzd0278-0038,nzd0278-0039,nzd0278-0040,nzd0278-0041,nzd0278-0042,nzd0278-0043,nzd0278-0044,nzd0278-0045,nzd0278-0046,nzd0278-0047,nzd0278-0048,nzd0278-0049,nzd0278-0050,nzd0278-0051,nzd0278-0052,nzd0278-0053,nzd0278-0054,nzd0278-0055,nzd0278-0056,nzd0278-0057,nzd0278-0058,nzd0278-0059,nzd0278-0060,nzd0278-0061,nzd0278-0023,nzd0278-0024,nzd0278-0025,nzd0278-0062,nzd0278-0063,nzd0278-0064,nzd0278-0065,nzd0278-0066,nzd0278-0067,nzd0278-0034,nzd0278-0035,nzd0278-0036,nzd0278-0037
2000-05-24 22:04:34.567000,L7,413.40,438.10,437.66,403.81,396.97,361.34,359.29,367.24,379.21,401.50,403.07,368.68,359.21,333.89,379.65,371.40,226.63,223.52,218.91,218.09,217.39,222.61,354.33,313.18,389.37,380.75,328.41,,287.40,287.39,270.36,,,,,,250.47,295.87,307.99,272.04,283.23,231.03,219.64,229.69,206.46,205.87,217.43,218.79,225.38,216.54,215.02,221.16,,,,356.10,346.26,315.39,,,,,,,,,,
2000-07-04 21:58:02.420000,L7,249.84,219.84,226.32,212.72,195.42,,197.42,218.46,221.32,197.36,217.29,225.39,213.10,235.19,255.19,303.42,287.61,273.69,286.72,267.59,288.15,290.48,264.39,281.35,214.98,,,,,,,172.13,211.57,219.51,213.48,242.84,278.30,305.38,324.80,307.97,346.07,325.90,303.24,302.01,293.09,292.01,293.35,326.10,265.54,268.06,264.75,288.70,293.41,298.82,317.40,265.33,251.91,259.98,276.98,239.45,283.11,263.43,229.31,256.55,,,,
2000-07-11 22:04:05.634000,L7,429.56,425.10,385.37,384.89,358.20,325.54,331.06,336.16,340.59,326.57,364.36,345.12,355.73,368.84,361.48,374.81,394.76,353.17,349.99,327.75,334.48,353.54,366.57,345.86,385.11,351.01,360.00,321.97,265.04,264.28,249.18,219.24,215.40,209.97,225.25,222.80,269.03,277.13,276.30,269.31,278.36,261.32,248.06,229.05,256.41,240.45,197.90,193.60,202.58,202.48,225.22,211.14,204.49,221.09,207.00,320.32,347.45,350.60,,,,,,,282.55,226.21,215.90,229.44
2000-08-05 21:57:32.751000,L7,,,,,295.36,276.01,249.98,280.97,282.27,305.02,291.39,280.73,284.62,,,,,,,,,,,338.31,328.45,,,,284.60,291.52,286.08,,,,260.60,317.81,312.75,380.95,335.25,348.62,242.30,227.13,218.25,222.76,221.67,218.73,212.83,208.70,208.10,208.63,210.97,209.01,209.76,225.51,225.95,,337.69,353.80,192.05,540.19,,,,,,,,
2000-08-12 22:03:42.087000,L7,270.22,258.33,251.87,288.83,268.97,215.66,204.32,195.76,193.54,264.64,252.23,267.48,266.68,288.99,306.52,307.72,285.63,284.61,264.31,249.74,253.49,248.41,309.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-13 22:03:14.095000,L7,402.87,403.58,371.76,371.83,419.72,363.41,391.58,383.36,349.90,377.38,335.71,374.22,397.66,373.69,357.14,378.00,381.17,379.69,341.24,324.23,339.68,351.73,363.02,453.33,489.87,425.51,356.82,341.24,287.33,273.34,254.49,199.10,216.40,196.70,210.02,249.10,289.88,296.99,330.69,300.33,326.95,426.70,457.22,220.10,225.00,232.45,211.75,228.79,214.50,216.64,225.72,224.92,226.73,203.26,205.38,314.79,336.28,363.52,,,,,,,250.99,223.50,212.46,237.10
2000-09-22 21:56:53.357000,L7,,360.27,340.22,332.86,313.62,305.66,307.76,316.33,322.48,328.46,364.53,341.56,257.08,338.32,322.03,326.57,314.24,301.96,313.31,316.34,336.60,326.53,319.80,445.46,325.88,307.74,,,,,,,,,,314.96,369.56,386.18,360.60,387.88,263.35,310.60,316.72,327.48,337.93,277.50,324.32,362.29,284.78,296.06,280.77,357.96,236.81,382.40,392.77,350.80,378.34,350.14,435.74,422.18,494.97,217.66,205.13,238.40,,,,
2000-11-09 21:56:45.337000,L7,,,,,,,,,,,174.83,191.22,184.91,191.02,210.10,200.02,214.42,267.21,247.57,215.84,218.67,252.74,,,,,,,,,,,,,180.10,201.74,258.18,270.29,266.95,422.16,466.31,438.97,450.53,491.06,262.12,242.29,242.33,240.20,238.80,236.31,238.24,242.47,246.18,257.80,265.26,,,,241.15,205.81,213.24,202.48,198.50,200.75,,,,
2000-11-25 21:56:47.006000,L7,,,,,,,249.19,254.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.65,229.73,253.30,249.45,260.92,234.60,235.56,223.33,212.73,219.08,230.36,223.74,200.92,195.99,208.73,209.55,227.63,230.54,269.08,,,,,,,,,,,,,
2001-01-03 22:03:00.348000,L7,302.35,293.41,281.22,257.15,239.82,233.29,225.50,223.24,220.40,215.97,213.49,221.30,217.54,225.53,221.59,235.37,237.46,233.34,226.82,232.39,233.20,239.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-20 22:03:00.708000,L7,350.63,331.08,301.51,293.04,281.11,275.85,255.84,247.98,291.37,309.36,274.90,291.65,322.13,286.59,283.93,279.71,283.36,299.45,276.19,290.14,291.05,281.58,174.20,,,,,,,,,,,,,,179.20,236.38,246.19,237.16,229.23,217.99,189.05,187.30,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-27 22:02:24.414000,L7,300.38,286.39,266.21,246.90,343.14,341.54,369.04,327.82,350.41,351.01,355.62,357.08,346.74,371.59,360.47,223.07,221.66,215.25,208.00,208.00,201.75,214.50,,,,,,,,,,,,,,,,,,277.04,292.89,249.23,219.93,183.90,207.85,213.30,220.60,189.82,211.34,229.81,202.58,220.93,188.10,209.29,,,,,,,,,,,,,,
2001-06-12 22:02:12.884000,L7,186.27,,,176.08,374.72,347.51,370.74,371.60,,,,,,,,,,,,,389.35,357.06,,,,,,,,,,,,,,,,,,,,336.23,355.43,355.27,407.29,339.14,,,,,,,,,,527.23,506.47,,,,,,,,,,,
2001-06-28 22:01:57.089000,L7,,,,,,,,,,,,378.20,381.23,393.56,390.85,391.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-15 22:01:26.590000,L7,395.58,381.09,421.03,402.07,377.59,357.49,356.17,370.66,338.35,375.91,352.03,364.01,363.80,352.95,216.35,224.18,216.82,219.21,205.67,205.62,204.14,212.07,358.95,349.19,361.80,,,,,,,,,,,,228.67,259.54,,,267.04,213.70,219.76,184.72,,,,,,,,,,,,272.30,296.51,304.89,,,,,,,,,,
2001-09-09 21:55:00.813000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.84,185.18,222.94,243.17,253.20,264.69,261.24,255.62,286.11,249.95,282.23,299.68,311.35,230.80,227.95,242.70,229.56,231.29,236.75,250.66,254.47,,,,204.96,182.89,188.21,184.99,,,,,,
2001-09-25 21:54:52.649000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.58,283.24,323.50,255.72,266.04,265.45,299.32,286.91,290.76,297.68,301.40,239.94,231.00,228.89,243.67,223.35,225.54,197.65,224.65,212.17,,,,201.95,,,,,,,,,
2001-10-11 21:54:33.822000,L7,,,,,,,,,,,,,,,,,,,,,,,,414.80,376.40,,,,,,,,,,,209.80,328.71,355.55,359.89,265.99,265.02,299.20,292.49,295.88,282.04,253.34,238.08,235.06,236.34,256.39,242.19,245.31,243.34,268.27,257.88,,,301.15,234.08,194.65,237.14,225.52,238.19,256.07,,,,
2001-11-03 22:00:58.872000,L7,,,,,,,,,,,,,,,,,,,461.95,387.90,423.95,424.48,435.12,234.70,330.73,265.04,267.93,299.15,317.90,312.74,264.45,,,,,487.99,496.28,387.03,383.01,404.09,451.14,409.58,449.41,234.95,246.60,211.34,195.92,247.00,217.82,233.09,203.18,197.35,180.51,,,281.63,192.37,217.35,,,,,,,267.77,434.08,472.01,481.53
2002-01-06 22:01:19.904000,L7,288.72,272.64,267.41,223.04,222.48,232.49,226.11,205.00,,,,,,,,,,,,,,,,,,,,,,,270.69,376.79,314.20,331.91,338.32,314.69,332.88,326.00,290.80,321.71,384.45,327.53,237.21,250.09,311.11,284.47,207.54,198.77,204.44,181.96,,,,,,,,,,,,,,,390.32,423.76,449.46,356.10
2002-01-22 22:01:28.819000,L7,308.45,300.60,285.49,254.25,252.65,233.57,229.72,221.28,226.31,217.35,229.53,224.57,227.81,233.79,244.18,264.96,245.95,238.74,243.65,234.09,241.30,248.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-07 22:01:30.075000,L7,406.70,375.19,383.00,369.00,345.20,337.34,391.98,369.07,366.88,380.80,428.27,436.56,422.64,301.81,311.27,331.13,332.05,301.62,307.60,283.47,295.85,313.61,225.54,,,,,,,,,,,,,179.95,229.23,250.18,233.70,250.02,270.53,266.15,252.91,280.47,217.26,203.87,182.13,218.60,247.88,256.10,181.93,323.07,332.31,377.86,370.89,,,,268.46,,,,,,,,,
2002-02-16 21:55:18.119000,L7,241.59,200.29,221.92,192.82,,,,,,,194.30,194.51,197.64,219.29,245.89,262.41,249.73,251.94,239.39,243.49,247.86,266.57,,,,,,,,,,,,170.68,215.22,218.09,269.04,303.00,318.37,315.05,304.00,277.70,286.99,281.69,282.28,269.92,329.01,269.17,251.79,259.83,260.83,286.74,253.60,264.77,283.29,,,,250.27,206.26,239.44,210.01,204.58,219.80,,,,
2002-03-04 21:55:22.074000,L7,,,,,,,,,,,,,,,,,,,,,,,,530.28,492.38,489.05,532.94,263.79,300.80,269.16,536.36,,363.38,321.54,,,,487.57,239.45,220.09,287.95,249.24,294.83,347.74,440.49,393.68,413.07,295.43,294.72,212.19,222.45,206.49,526.30,512.21,277.74,,303.73,257.18,209.59,255.20,,,,,528.59,535.70,474.34,
2002-03-11 22:01:31.708000,L7,289.86,270.51,261.25,241.79,235.01,229.91,215.03,215.42,210.62,212.98,206.11,224.80,220.56,227.31,222.00,230.01,224.16,222.41,218.10,208.30,213.70,221.79,,,,,,,,,,,,,,,,,,,,,,,,,213.91,240.24,295.10,314.28,324.58,337.09,446.25,530.31,500.53,,,,535.27,501.73,314.90,276.83,326.26,313.94,,,,
2002-04-12 22:01:25.491000,L7,371.91,336.46,320.08,305.44,279.28,262.92,273.61,309.53,304.99,279.40,271.28,260.38,281.16,270.79,298.69,294.72,296.44,306.98,289.85,282.90,293.40,294.32,283.05,,,,,,,,,,,171.62,181.35,211.01,216.64,246.17,212.63,229.25,226.02,202.81,206.11,189.27,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-07 21:55:15.811000,L7,,,,,,,,232.69,257.32,256.55,221.35,276.12,,,268.07,265.67,281.69,255.10,257.81,298.57,293.89,301.37,,,,,,,,,,,,,,174.16,203.65,310.51,245.74,242.79,320.54,299.39,261.00,271.64,215.65,216.85,213.31,208.21,207.09,210.36,215.64,209.11,209.38,221.41,224.23,,,,187.54,,,,,,,,,
2002-07-17 22:00:56.550000,L7,299.26,291.02,278.92,254.46,419.91,419.51,414.28,218.59,224.18,426.48,406.28,403.64,395.11,402.20,389.15,379.38,246.57,229.53,226.73,213.43,213.53,237.77,176.57,360.68,402.60,,,,,,,307.60,,,,,303.61,337.70,317.44,368.98,339.62,262.85,268.32,256.18,272.65,296.59,267.52,255.59,228.88,,,,,,,348.83,378.10,363.57,,,,,,,,,317.63,320.73
2002-08-18 22:00:45.601000,L7,,,,,,,,,,,,,533.68,535.31,501.15,,353.23,342.82,439.31,463.72,465.69,396.72,512.19,203.73,,,187.80,227.46,218.69,243.65,448.32,255.00,304.59,168.96,205.49,192.02,234.55,257.52,261.53,249.00,252.22,222.94,185.94,177.81,,,,,,,,,,,,376.09,277.44,293.14,302.72,306.63,270.20,,,,413.07,485.92,234.00,238.32
2002-08-27 21:54:24.198000,L7,305.74,300.29,302.76,296.92,303.42,279.26,271.30,287.43,234.12,268.84,235.04,236.85,287.51,298.63,287.01,233.18,320.39,285.80,296.24,302.87,289.75,,,,,,,,,,,,229.48,233.37,229.56,221.43,311.01,357.89,344.03,327.31,367.34,329.28,300.56,302.88,276.55,338.65,328.35,304.36,318.41,321.01,328.74,327.44,284.88,333.51,349.95,,,,332.06,185.44,190.04,224.83,,,,,,
2002-10-05 22:00:19.390000,L7,393.70,530.19,504.20,,462.26,402.93,208.50,419.04,521.52,504.99,277.63,334.49,352.04,,,442.12,216.83,228.33,242.01,274.75,256.84,237.25,177.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.38,450.89,463.18,518.83,522.36,,,,452.58,460.18,505.44,,,,,,,
2002-10-14 21:54:07.948000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.62,223.78,244.55,247.97,255.00,256.18,242.11,235.68,253.56,238.52,236.04,222.54,217.39,218.84,222.23,223.82,217.20,229.13,247.89,254.40,,,,203.40,187.70,194.96,199.50,192.04,201.91,,,,
2002-11-22 22:00:45.709000,L7,337.70,314.35,306.10,283.33,270.85,262.18,260.44,252.41,246.71,250.46,247.99,268.99,364.08,288.93,278.12,294.46,287.38,271.16,270.13,275.74,274.30,287.47,177.71,,277.36,198.39,195.93,198.52,194.23,228.85,,,,,,,189.00,266.40,307.03,227.93,231.24,218.40,200.92,,,,,,,,,,,,,,,,,445.29,374.82,220.69,530.17,490.11,,,,
2002-12-01 21:54:40.891000,L7,,,,185.77,216.85,258.69,240.31,227.73,226.20,186.26,239.40,236.44,249.11,254.40,265.03,232.09,254.79,224.40,238.49,252.64,290.15,280.49,,,,,,,,,,,177.73,193.06,208.39,220.48,253.94,288.59,305.40,339.56,348.95,316.90,332.28,314.26,285.81,281.23,269.11,270.54,285.06,306.58,268.49,260.04,269.22,344.08,331.58,,,,243.00,247.71,280.49,258.23,242.13,219.78,,,,
2003-01-02 21:54:46.171000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.17,,,,,,197.06,224.03,383.34,370.94,366.56,266.94,318.79,327.30,531.79,418.27,,,490.31,393.21,266.45,369.05,546.21,,210.44,,,,,294.33,,,,,249.18,,,
2003-01-25 22:01:06.704000,L7,272.73,246.85,225.87,217.74,180.65,,,,,,,,,198.96,195.18,201.01,190.14,186.42,183.35,187.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-19 21:55:06.528000,L7,261.50,273.04,279.39,306.40,266.40,242.86,281.22,302.63,308.55,334.26,354.37,373.60,328.19,335.62,325.02,328.92,298.66,302.59,307.86,322.29,336.06,362.05,364.32,486.74,373.17,355.00,331.50,311.71,268.84,282.90,297.17,241.82,290.38,295.51,250.43,267.18,312.59,390.52,350.42,395.18,465.86,442.74,436.55,324.67,337.42,339.08,342.10,337.44,349.27,323.57,332.29,345.55,356.97,365.38,390.35,327.81,349.90,380.33,481.93,510.84,521.68,307.20,329.46,355.56,287.52,270.07,283.13,252.15
2003-03-07 21:55:10.647000,L7,303.81,198.66,249.93,220.80,194.50,188.53,209.20,239.44,239.54,245.47,244.18,237.89,276.03,283.57,291.65,306.33,284.25,305.10,301.96,316.56,305.24,319.63,269.18,,,,,,,,,252.72,235.90,211.09,240.00,238.59,312.41,317.30,328.12,315.11,343.65,325.91,307.69,310.55,284.57,302.20,300.02,311.46,291.18,311.64,312.69,336.27,318.12,339.84,326.09,212.37,220.24,208.34,312.56,281.10,361.76,249.18,220.10,234.62,,,220.41,260.11
2003-04-08 21:55:11.531000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.79,444.22,374.55,362.02,196.88,236.05,286.43,259.44,264.95,257.76,250.24,240.82,251.56,261.17,273.09,268.02,240.45,269.82,301.47,290.61,275.35,284.99,307.92,249.65,,,,204.53,178.93,194.46,193.57,,,469.12,548.13,178.48,
2003-04-15 22:01:22.014000,L7,325.38,329.90,300.74,297.27,278.40,271.07,266.96,253.66,262.53,258.58,269.56,265.25,281.53,288.95,280.19,277.95,293.87,284.74,285.13,282.76,284.43,286.07,280.71,,,,,,,,,,,,,191.46,189.00,240.38,263.85,250.60,249.24,233.91,210.73,177.26,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-24 21:55:10.390000,L7,,,,,233.90,239.52,253.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.75,231.28,241.23,252.10,354.89,262.52,291.43,290.31,261.06,275.26,268.14,267.72,223.43,232.52,233.97,230.06,275.93,274.27,245.46,246.06,,,,210.57,182.20,192.05,187.63,180.91,,,,,
2003-07-21 21:42:57.544000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.59,214.09,234.07,233.27,240.21,225.81,213.51,211.05,212.71,217.00,205.81,213.90,209.35,216.06,208.92,210.49,207.34,223.20,229.41,,,,203.94,173.93,,,,,,,,
2003-08-13 21:49:32.784000,L5,312.53,309.43,297.72,285.50,266.68,247.95,254.31,264.86,242.03,269.72,237.68,257.88,241.25,253.87,272.67,297.25,292.61,281.24,264.04,266.76,265.93,272.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-29 21:49:50.063000,L5,366.01,363.39,351.85,336.19,322.44,302.61,346.93,344.86,281.77,284.74,301.37,267.89,273.61,282.72,302.03,287.18,307.51,292.54,304.70,292.61,285.18,294.71,,,,,,,,,,,,,,,,219.24,200.74,190.25,239.63,222.91,187.65,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16 21:50:31.880000,L5,347.32,336.18,317.90,270.41,272.43,263.93,252.56,290.05,291.24,268.94,271.19,283.73,288.30,324.97,425.95,503.48,489.49,535.46,504.84,318.57,397.20,436.25,445.02,330.83,451.03,195.73,195.14,221.14,223.98,211.12,215.16,,,,,,,191.17,383.76,419.37,413.25,409.94,212.31,,,,,,,,,,,,,,,,,,,,,,222.39,170.73,,
2003-11-17 21:50:57.255000,L5,305.79,289.13,273.79,254.86,236.86,221.66,199.54,212.45,205.33,205.26,201.29,205.51,210.03,237.57,234.53,239.03,235.95,231.40,224.09,219.51,193.33,205.97,221.66,,,,,,,,,,,,,163.87,244.49,287.09,269.38,284.17,282.82,246.75,266.16,314.48,281.29,238.91,,,,,,,,,,,,,,,,,,,,,,
2004-01-04 21:51:22.075000,L5,295.65,284.83,276.91,259.36,242.93,225.40,221.70,228.87,226.70,221.41,205.76,218.19,214.39,221.85,227.08,240.55,250.35,243.52,254.15,238.84,244.93,243.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-17 21:45:32.199000,L5,,,,,,,,,,,,,,181.31,212.56,251.02,230.27,190.11,220.63,208.62,204.79,247.75,,,,,,,,,,,,,,182.32,219.24,263.02,297.33,256.08,289.80,261.23,234.68,244.32,229.64,233.38,224.10,230.88,225.73,223.29,221.02,223.72,231.33,252.92,242.57,,,,207.84,186.87,,,,,,,,
2004-04-02 21:45:42.656000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.56,222.61,233.26,241.44,237.15,227.47,211.80,213.10,209.12,210.24,205.53,204.85,210.21,209.77,212.26,209.39,211.22,230.11,223.74,,,,190.34,,,,,,,,,
2004-04-18 21:46:13.246000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.25,209.80,224.87,235.10,245.64,240.40,232.06,219.61,224.85,220.74,219.57,214.02,216.06,214.35,216.70,220.21,218.75,220.11,237.09,240.44,,,,201.57,,,,,,,,,
2004-05-20 21:47:08.268000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.44,205.29,223.38,234.12,245.96,240.18,229.66,219.62,222.30,221.41,223.12,223.81,219.44,220.19,214.75,213.74,208.76,217.42,232.39,230.07,,,,204.66,,,,,,,,,
2004-06-05 21:47:36.719000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.30,208.14,223.82,226.08,227.89,209.87,200.29,202.18,197.42,201.55,197.29,194.13,193.71,200.39,200.42,195.01,201.57,211.78,212.32,,,,184.43,,,,,,,,,
2004-06-12 21:53:59.421000,L5,,,,,,,,,,,182.28,184.36,195.24,204.42,196.97,194.41,197.44,195.07,185.47,181.45,180.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:56.995000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.48,225.00,231.19,241.38,239.35,223.42,218.15,216.88,213.89,215.86,212.30,212.47,208.38,212.28,211.71,210.09,221.97,228.88,247.32,,,,201.09,,,,,,,,,
2004-07-30 21:55:15.803000,L5,341.95,334.02,324.37,306.82,275.53,265.65,281.11,314.50,333.78,352.96,301.01,292.16,281.40,293.63,319.31,304.24,294.46,285.28,285.89,306.78,278.91,295.72,300.26,,352.49,228.85,239.15,245.80,229.49,210.95,189.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.26,,,
2004-08-15 21:55:37.657000,L5,284.83,267.42,251.51,246.29,221.24,208.92,195.60,206.62,190.94,177.02,208.05,204.78,212.20,213.82,215.46,224.44,218.68,216.84,199.36,201.87,196.71,205.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
