dates,satname,nzd0292-0000,nzd0292-0001,nzd0292-0002,nzd0292-0003,nzd0292-0004,nzd0292-0005,nzd0292-0015,nzd0292-0016,nzd0292-0017,nzd0292-0033,nzd0292-0034,nzd0292-0035,nzd0292-0044,nzd0292-0045,nzd0292-0046,nzd0292-0047,nzd0292-0048,nzd0292-0006,nzd0292-0007,nzd0292-0008,nzd0292-0009,nzd0292-0010,nzd0292-0011,nzd0292-0012,nzd0292-0013,nzd0292-0018,nzd0292-0019,nzd0292-0020,nzd0292-0021,nzd0292-0022,nzd0292-0023,nzd0292-0024,nzd0292-0014,nzd0292-0025,nzd0292-0026,nzd0292-0027,nzd0292-0028,nzd0292-0032,nzd0292-0037,nzd0292-0038,nzd0292-0039,nzd0292-0040,nzd0292-0041,nzd0292-0042,nzd0292-0043,nzd0292-0036,nzd0292-0029,nzd0292-0030,nzd0292-0031
2014-07-03 22:06:14.073000,L8,,,,,,,,,,,,,266.23,281.21,300.00,308.98,308.56,,,,,,,,,,,,,,,,,,,,,,,,289.87,278.03,275.56,257.79,259.27,,,,
2014-07-03 22:06:38.032000,L8,,,,,,,,,,,,,267.26,282.07,300.75,310.46,309.57,,,,,,,,,,,,,,,,,,,,,,,,290.96,281.33,276.42,258.54,260.30,,,,
2014-07-10 22:12:28.282000,L8,269.98,316.08,298.32,245.09,210.73,219.42,,,,254.91,203.33,197.31,186.07,193.28,246.13,241.55,213.61,334.04,271.10,186.59,223.80,184.50,181.30,,,,,,,,190.71,192.92,,207.28,207.09,221.82,189.76,298.26,224.14,239.23,346.47,217.58,206.67,195.55,210.13,203.56,181.46,243.51,304.70
2014-07-26 22:12:31.075000,L8,223.65,218.62,208.45,209.75,191.03,177.51,,,,195.39,322.05,335.69,251.28,412.69,199.24,206.59,,,,,,,199.53,270.38,,,,,,,,,,,,,,204.79,263.40,281.39,278.75,238.32,199.09,191.40,178.25,177.42,255.26,182.60,193.06
2014-10-14 22:12:50.618000,L8,,,,,,,,,,,,,180.33,190.97,204.73,211.00,,,,,,,,,,,,,,,,,,,,,,,,,,,184.00,178.71,176.48,,,,
2014-10-23 22:06:39.356000,L8,,,,,,,,,,207.51,208.94,209.17,273.43,285.71,299.09,307.54,309.82,,,,,,,,,,,,,,,,,,,,,183.84,237.63,259.93,274.05,272.86,267.11,269.93,265.19,215.18,,,
2014-11-08 22:06:40.082000,L8,,,,,,,,,,195.09,215.95,210.73,270.22,283.01,295.06,308.51,307.96,,,,,,,,,,,,,,,,,,,,,,,,245.04,269.88,276.90,240.99,262.46,217.65,,,
2014-11-08 22:07:04.045000,L8,,,,,,,,,,194.74,214.50,209.64,269.09,282.20,293.37,306.47,306.22,,,,,,,,,,,,,,,,,,,,,,233.40,256.01,242.82,269.28,276.24,240.25,261.64,216.92,,,
2014-12-26 22:06:54.981000,L8,,,,,,,,,,,,,,,,250.80,231.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-18 22:12:36.610000,L8,232.62,212.49,201.07,194.82,185.54,171.18,,,,,,,179.42,194.13,197.40,212.23,,,,,,,,,,,,,,,,,,,,,,,,,223.10,207.86,198.98,188.93,180.88,,,,
2015-01-27 22:06:23.288000,L8,,,,,,,,,,,,,276.70,284.64,299.76,427.10,425.78,,,,,,,,,,,,,,,,,,,346.12,344.13,,,,273.71,271.87,271.08,275.90,296.60,,343.89,333.14,
2015-01-27 22:06:47.246000,L8,,,,,,,,,,,,,274.79,283.46,297.83,423.54,421.21,,,,,,,,,,,,,,,,,,,345.77,344.02,,,,270.75,269.28,268.90,255.97,294.40,,344.08,332.68,
2015-02-12 22:06:15.200000,L8,,,,,,,,,,,,,268.78,285.88,314.25,308.14,364.76,,,,,,,,,,,,,,,,,,,,,,,,262.51,265.12,264.17,250.53,279.73,,,,
2015-02-12 22:06:39.159000,L8,,,,,,,,,,,,,269.46,285.81,314.86,309.05,324.68,,,,,,,,,,,,,,,,,,,,,,,,262.54,265.40,265.99,250.94,280.09,,,,
2015-02-28 22:06:12.396000,L8,,,,,,,,,,,,,217.89,255.51,197.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.76,198.12,,,,
2015-02-28 22:06:36.355000,L8,,,,,,,,,,,,,266.40,277.96,378.16,391.61,289.31,,,,,,,,,,,,,,,,,,,,,,,,,522.99,456.79,225.14,243.09,,,,
2015-03-07 22:12:18.123000,L8,212.75,203.17,209.31,204.58,183.20,,,,,,,182.92,192.55,196.04,208.12,206.11,195.95,,,,,,,,,,,,,,182.35,206.93,,214.16,211.84,194.86,169.85,,187.55,194.27,203.56,202.60,193.80,183.27,190.86,195.29,180.89,178.31,
2015-05-10 22:11:40.392000,L8,,,,,,,,,,,,,184.25,205.27,205.64,235.50,312.96,,,,,,,,,,,,,,,,,,,,,,,,,,,175.34,179.06,,,,
2015-07-22 22:06:01.523000,L8,,,216.99,255.70,185.60,169.22,294.33,295.85,345.79,354.04,320.46,329.19,274.58,340.00,326.93,452.22,440.09,,,,,233.76,213.41,226.32,267.11,287.69,278.97,257.61,276.77,362.10,344.28,333.95,219.79,446.82,373.82,332.33,361.84,329.54,316.61,352.63,341.39,368.27,310.98,322.18,266.27,361.50,420.87,371.65,379.58
2015-09-24 22:06:25.709000,L8,,,,,,,,,,,229.51,224.28,270.88,284.12,299.55,315.03,317.40,,,,,,,,,,,,,,,,,,,,,,259.57,268.62,281.16,282.94,275.96,257.14,264.44,229.91,,,
2015-09-24 22:06:49.672000,L8,,,,,,,,,,,,,269.71,282.60,297.59,312.12,313.14,,,,,,,,,,,,,,,,,,,,,,,266.78,279.93,281.84,274.67,249.65,263.56,,,,
2015-10-01 22:12:37.882000,L8,208.34,210.02,185.05,195.66,179.79,169.64,,,,204.02,,,187.38,192.46,206.72,214.24,,,,,,,,,,,,,,,,,,,,,,215.41,,,,,,191.57,184.11,,,,196.61
2015-10-26 22:06:31.715000,L8,,,,,,,,,,221.55,217.00,222.08,274.78,281.06,297.50,303.75,311.05,,,,,,,,,443.80,,,,,,,,,,,,213.19,248.36,255.12,270.23,274.25,273.53,263.21,267.39,219.88,,,196.91
2015-11-11 22:06:32.057000,L8,,,,,,,,,,,,,255.28,274.22,292.18,304.18,229.39,,,,,,,,,,,,,,,,,,,,,,,,,216.05,232.59,217.42,225.81,,,,
2015-12-13 22:06:57.477000,L8,,,,,,,,,,,,,231.74,259.25,287.34,300.33,287.53,,,,,,,,,,,,,,,,,,,,,,,,168.79,227.79,236.84,253.19,260.73,,,,
2016-01-05 22:12:41.193000,L8,173.45,204.22,391.80,457.26,398.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.00,280.26,202.67,212.92,,,,,,
2016-01-30 22:06:29.534000,L8,,,,,,,,,,,,,266.48,279.11,297.57,372.19,388.64,,,,,,,,,,,,,,,,,,,,,,,,270.55,266.09,265.29,254.68,259.71,,,,
2016-01-30 22:06:53.492000,L8,,,,,,,,,,,,,265.55,278.29,296.54,367.62,387.57,,,,,,,,,,,,,,,,,,,,,,,,268.95,265.17,264.85,253.44,259.11,,,,
2016-02-06 22:12:37.834000,L8,216.03,211.65,236.80,203.79,189.95,,,,,213.33,385.15,411.00,185.43,197.70,208.24,214.62,194.62,,,,,,,,,,,,468.60,178.42,196.64,191.60,,196.16,203.05,203.35,214.93,210.26,198.78,201.33,203.55,210.05,208.35,200.08,199.92,440.35,224.90,222.41,213.74
2016-02-15 22:06:45.486000,L8,,,,,,,,,,296.57,287.92,280.92,268.18,278.31,301.33,360.48,403.96,,,,,,,,,,,,,,,,,,,,,,,199.03,265.83,263.16,265.72,257.68,264.44,,,,
2016-03-02 22:06:19.476000,L8,,,,,,,,,,,,,265.13,276.26,295.40,305.77,307.84,,,,,,,,,,,,,,,,,,,,,,,,265.16,264.15,263.10,251.33,257.78,,,,
2016-03-02 22:06:43.439000,L8,,,,,,,,,,,,,267.88,278.65,299.03,309.78,310.90,,,,,,,,,,,,,,,,,,,,,,,,268.46,267.41,266.55,254.57,260.98,,,,
2016-03-18 22:06:13.953000,L8,,,,,,,,,,,,,260.51,273.58,288.34,301.03,303.61,,,,,,,,,,,,,,,,,,,,,,,,261.25,258.11,260.16,248.11,259.76,,,,
2016-03-18 22:06:37.904000,L8,,,,,,,227.16,239.62,170.54,270.16,243.77,242.47,302.98,305.47,341.99,342.13,341.53,,,,,,,,,264.06,274.73,282.33,315.01,277.99,382.00,201.07,,391.61,245.80,373.30,272.30,283.51,262.63,279.64,341.55,296.55,291.95,292.26,283.21,252.88,296.47,246.26,281.33
2016-04-03 22:06:28.545000,L8,,,,,,,,,,264.41,240.81,206.95,265.99,278.61,306.71,306.13,302.59,,,,,,,,,,,,,,,,,,,,,267.60,,,270.69,261.82,281.40,275.77,270.04,,,,
2016-04-10 22:12:13.580000,L8,219.41,211.71,193.96,193.43,176.56,,,,,,,,178.62,190.62,201.70,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.09,178.66,,,,
2016-04-19 22:06:22.901000,L8,,,,,,,,,,233.29,233.48,217.72,282.28,281.26,301.25,311.01,313.93,,,,,,,,,,,,,,,,,,,211.33,203.28,234.90,247.09,258.44,269.73,272.17,280.62,284.82,283.05,227.32,205.41,219.18,241.83
2016-04-26 22:12:09.135000,L8,256.76,204.10,190.44,216.44,198.41,198.14,,,,221.59,211.06,193.77,218.56,217.41,429.77,399.26,236.74,,,,,,,,,,,,,,,,,,,,,218.52,193.96,225.18,257.79,312.71,308.26,221.83,217.35,184.70,,,205.42
2016-06-06 22:06:07.051000,L8,,,,,,,,,,,,,261.70,275.77,288.38,304.43,303.39,,,,,,,,,,,,,,,,,,,,,,,256.80,265.63,268.50,262.07,244.98,259.66,,,,
2016-06-06 22:06:31.014000,L8,,,,,,,,,,,,,261.00,275.26,287.90,304.07,303.06,,,,,,,,,,,,,,,,,,,,,,,257.29,265.25,268.21,261.05,244.06,259.29,,,,
2016-07-08 22:06:20.711000,L8,,,,,,,,,,234.38,239.69,202.02,274.70,284.90,300.71,311.61,309.39,,,,,,,,,,,,,,,,,,,,,251.50,,,269.45,285.87,278.74,282.67,276.26,258.18,,,
2016-07-08 22:06:44.674000,L8,,,,,,,,,,234.64,240.73,238.59,275.38,285.41,301.40,312.28,310.35,,,,,,,,,,,,,,,,,,,,,252.45,,,293.00,288.80,280.08,284.25,277.20,234.32,,,
2016-08-09 22:06:27.877000,L8,,,,,,,,,,,,,266.95,285.33,372.02,433.40,435.71,,,,,,,,,,,,,,,,,,,,,,,,260.64,256.89,256.09,244.26,256.97,,,,
2016-08-09 22:06:51.832000,L8,,,,,,,,,,,,,265.70,283.94,339.10,432.07,433.72,,,,,,,,,,,,,,,,,,,,,,,,252.11,253.92,251.99,243.12,255.05,,,,
2016-09-10 22:06:39.443000,L8,,,,,,,,,,,,,263.62,281.76,377.43,426.93,431.38,,,,,,,,,,,,,,,,,,,,,,,,168.31,228.87,257.73,245.12,253.40,,,,
2016-09-10 22:07:03.402000,L8,,,,,,,,,,,,,263.62,281.71,377.45,426.71,430.92,,,,,,,,,,,,,,,,,,,,,,,,167.40,227.91,257.50,245.23,253.26,,,,
2016-10-12 22:06:45.172000,L8,,,,,,,,,,,,,265.94,280.10,291.48,301.67,293.81,,,,,,,,,,,,,,,,,,,,,,,,,219.72,234.18,223.28,240.22,,,,
2016-10-12 22:07:09.122000,L8,,,,,,,,,,,,,265.89,280.15,292.22,301.91,291.69,,,,,,,,,,,,,,,,,,,,,,,,,220.06,234.25,223.53,239.64,,,,
2016-11-20 22:12:57.326000,L8,212.11,207.54,268.28,232.78,201.81,213.99,,,,218.65,206.67,,212.47,268.61,306.85,372.40,343.81,,,,,,,,,,,,250.88,267.67,288.04,307.50,,,,,,247.15,202.60,223.83,277.71,205.72,202.54,194.99,192.20,,259.33,269.03,229.36
2016-12-15 22:06:42.070000,L8,,,,,,,,,,183.41,191.91,202.37,270.75,279.30,290.93,308.83,332.36,,,,,,,,,,,,,,,,,,,,,183.36,229.85,235.71,268.41,281.83,270.95,255.87,263.63,215.60,,187.49,193.52
2016-12-15 22:07:06.028000,L8,,,,,,,,,,184.46,194.23,203.76,270.75,279.32,291.03,309.88,333.79,,,,,,,,,,,,,,,,,,,,,187.07,229.56,259.86,269.08,282.53,270.96,256.65,264.00,216.33,,188.37,195.03
2017-01-07 22:12:48.298000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.68,322.86,203.94,,,,,,,,,,,,
2017-01-16 22:06:35.035000,L8,,,,,,,,,,208.43,202.59,214.99,350.52,366.20,313.18,339.72,340.27,,,,,,,,,,,,,,,,,,,,,224.68,190.30,227.65,338.18,301.53,283.21,269.05,348.89,191.05,,220.57,228.59
2017-02-08 22:12:34.860000,L8,232.69,220.35,211.87,213.23,200.21,173.60,,,,,,,182.57,193.32,202.44,211.69,202.13,,,,,,,,,,,,,,,,,,,,,,,226.00,215.37,217.62,202.60,191.21,186.08,,,,
2017-04-22 22:05:48.327000,L8,,,,,,,,,,,,,262.39,277.14,293.11,306.05,307.00,,,,,,,,,,,,,,,,,,,,,,,,260.07,249.56,271.82,241.71,259.80,,,,
2017-04-22 22:06:12.286000,L8,,,,,,,,,,,,,263.50,277.80,294.12,306.83,308.27,,,,,,,,,,,,,,,,,,,,,,,,261.22,251.39,272.96,242.64,260.43,,,,
2017-05-08 22:05:47.247000,L8,,,,,,,,,,208.94,208.46,,260.23,275.41,285.49,301.45,303.70,,,,,,,,,,,,,,,,,,,,,205.11,240.72,255.86,264.82,265.84,267.63,258.32,261.20,,,,
2017-05-08 22:06:11.201000,L8,,,,,,,,,,211.93,213.20,213.44,263.21,277.84,287.75,304.08,307.11,,,,,,,,,,,,,,,,,,,,,209.42,244.83,258.77,267.27,268.80,271.80,271.86,265.61,,,206.47,200.95
2017-05-24 22:05:58.366000,L8,,,,,,,,,,,,,258.02,269.91,285.60,301.98,301.62,,,,,,,,,,,,,,,,,,,,,,,250.74,203.34,265.28,260.32,250.02,257.27,,,,
2017-05-24 22:06:22.329000,L8,,,,,,,,,,194.94,202.77,,261.24,271.91,287.65,304.64,304.28,,,,,,,,,,,,,,,,,,,,,194.67,223.99,253.06,266.20,268.36,263.16,253.11,259.56,,,184.75,194.19
2017-09-29 22:07:03.646000,L8,301.20,303.48,526.34,,,,,,,,,,271.63,280.83,316.38,372.95,371.47,,,,,,,,,,,,,,,,,,,,,,,,259.79,260.99,261.81,250.44,262.87,,,,
2017-11-07 22:12:53.651000,L8,,,,,,,,,,,,,180.05,186.07,199.38,188.18,,,,,,,,,,,,,,,,,,,,,,,,215.15,217.34,172.80,201.13,186.31,179.70,,,,
2017-11-16 22:06:40.336000,L8,,,,,,,,,,208.59,197.51,182.72,261.97,274.45,293.86,301.42,313.38,,,,,,,,,,,266.31,336.09,313.68,244.51,198.78,,227.13,,,,,235.62,251.57,264.02,268.08,263.61,255.15,261.22,226.61,,,
2017-11-16 22:07:04.291000,L8,,,,,,,,171.82,297.42,215.75,255.44,489.19,268.93,281.87,300.15,314.21,326.03,,,,,,,,,300.59,243.42,325.53,365.74,361.80,322.02,311.16,,314.17,198.24,182.20,,218.85,303.57,262.14,271.56,274.48,270.63,269.92,267.41,457.50,202.66,207.67,208.19
2017-12-02 22:06:34.857000,L8,,,,,,,,,,207.48,206.35,217.92,272.71,283.80,301.07,327.26,307.85,,,,,,,,,,,,,,,438.96,,425.06,518.13,,,208.62,243.70,263.24,274.93,274.45,275.59,268.14,268.11,227.26,173.10,191.47,200.31
2017-12-02 22:06:58.816000,L8,,,,,,,,,,,,,255.26,266.41,288.08,296.75,294.94,,,,,,,,,,,,,,,,,,,,,,,,259.35,253.45,253.50,249.52,251.58,,,,
2018-01-26 22:12:33.128000,L8,177.95,195.89,179.64,188.27,185.15,,,,,,,,178.19,196.12,206.91,291.25,180.60,,,,,,,,,,,,,,,,,,,,,,,,199.69,188.56,185.29,175.18,174.67,,,,
2018-02-20 22:06:36.123000,L8,,,,,,,,,,,,,275.09,284.52,296.04,315.22,337.21,,,,,,,,,,,,,,,,,,,,,,,158.11,229.27,281.41,280.61,270.83,265.99,,,,
2018-03-08 22:06:03.851000,L8,,,,,,,,,,,,,259.61,270.35,287.23,304.18,302.37,,,,,,,,,,,,,,,,,,,,,,,293.69,304.50,282.31,302.99,253.37,252.42,,,,
2018-03-24 22:05:56.183000,L8,,,,,,,,,,,,,226.96,261.60,275.72,284.73,227.26,,,,,,,,,,,,,,,,,,,,,,,,,211.82,229.07,212.41,218.75,,,,
2018-03-24 22:06:20.137000,L8,,,,,,,,,,,,,259.23,275.15,298.90,303.26,304.21,,,,,,,,,196.76,524.38,488.20,423.30,430.15,541.83,,,,,,,,,,260.10,257.14,261.08,248.99,254.13,,,,
2018-05-02 22:11:45.778000,L8,,,,,,,,,,,,,181.92,187.19,198.13,206.23,176.25,,,,,,,,,,,,,,,,,,,,,,,,202.42,203.13,186.74,176.43,184.21,,,,
2018-05-27 22:05:16.737000,L8,,,,,,,,,,,,,256.96,271.60,283.67,297.84,299.05,,,,,,,,,,,,,,,,,,,,,,,,264.61,269.87,260.51,252.06,249.60,,,,
2018-05-27 22:05:40.687000,L8,,,,,,,,,,210.64,220.86,211.81,263.88,275.98,288.34,303.34,308.37,,,,,,,,,213.48,321.79,313.11,393.17,420.78,345.98,256.84,,180.44,476.03,350.86,301.29,214.87,250.17,258.17,321.00,276.11,267.66,257.83,254.52,228.02,298.07,220.88,199.37
2018-06-28 22:05:28.220000,L8,,,,,,,,,,,,,257.73,270.05,288.27,299.04,304.98,,,,,,,,,,,,,,,,,,,,,,235.91,230.27,267.52,260.89,262.44,256.53,252.64,,,,
2018-06-28 22:05:52.179000,L8,,,,,,,,,,213.54,197.79,209.42,257.79,270.23,288.56,298.61,305.95,,,,,,,,,,,,,,,,,,,,,218.26,236.73,253.04,268.12,261.90,262.61,257.06,253.15,224.58,,,
2018-08-31 22:05:59.236000,L8,,488.65,360.29,396.25,372.65,362.24,,,,240.93,235.28,213.37,269.31,279.96,293.98,315.28,320.02,333.98,,,,,,,,,,,,,,,,,,,,,244.54,266.85,269.66,265.73,277.31,269.81,270.61,204.98,,,
2018-08-31 22:06:23.199000,L8,,,,350.82,352.75,308.40,,,,,,,267.19,277.27,290.56,309.76,312.42,219.76,,,,,,,,,,,,,,,,,,532.05,523.46,,,,260.54,256.60,266.14,233.78,262.65,,512.38,,
2018-09-07 22:12:12.319000,L8,,,,,,,,,,,,,174.94,181.82,196.56,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,204.28,180.89,179.33,171.95,,,,
2018-10-02 22:06:35.159000,L8,,,,,,,,,,,,,264.75,282.26,334.88,438.35,438.35,,,,,,,,,,,,,,,,,,,,,,,,230.92,256.72,258.69,244.89,256.75,,,,
2018-10-18 22:06:17.672000,L8,,,,,,,,,,,,,264.94,277.87,299.64,309.56,306.62,,,,,,,,,,,,,,,,,,,,,,,,168.16,230.84,260.81,245.21,252.32,,,,
2018-10-18 22:06:41.631000,L8,,,,,,,,,,,,,266.10,278.66,300.86,312.48,308.71,,,,,,,,,,,,,,,,,,,,,,,,170.85,232.08,262.39,246.71,253.85,,,,
2018-11-10 22:12:32.931000,L8,216.05,212.62,201.70,190.73,180.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21 22:06:18.644000,L8,,,,,,,,,,,,,253.60,273.00,285.43,295.91,299.63,,297.78,331.70,318.24,362.97,275.41,335.21,232.43,,,,,,,,,,,,,,228.42,254.17,266.03,261.45,257.25,253.39,250.46,210.30,,,
2018-12-21 22:06:42.603000,L8,,,,,,,,,,,,,251.65,270.56,283.31,293.58,297.47,,288.88,306.04,313.95,272.26,264.34,270.18,,,,,,,,,,,,,,,227.38,238.70,264.62,258.67,253.79,250.58,247.31,208.96,,,
2019-02-07 22:06:11.622000,L8,,,,,,,,,,,,,268.56,270.78,291.30,303.23,304.68,,,,,,,,,,,,,,,,,,,,,,,,272.97,271.46,260.71,257.68,265.86,,,,
2019-02-07 22:06:35.585000,L8,,,,,,,,,,278.22,272.20,268.07,317.63,280.31,301.87,317.17,325.44,,,,,,,,,,,,,,199.77,311.88,,249.70,255.27,337.42,221.38,216.46,368.42,326.08,280.78,279.82,312.27,304.93,273.38,282.80,239.62,262.72,311.90
2019-02-14 22:12:21.382000,L8,221.51,216.67,212.72,200.00,211.19,226.51,298.17,446.18,431.33,,,,207.67,225.38,267.24,299.03,281.51,215.73,205.26,202.01,200.24,,444.92,448.91,449.10,,,,,,,,,185.47,191.60,196.37,190.96,,193.46,210.21,238.07,215.78,210.29,215.35,215.67,172.57,218.79,223.47,229.53
2019-02-23 22:06:08.536000,L8,,,,,,,,,,,,240.73,268.46,284.45,303.29,309.37,312.77,,,,,,,,,,,,,,,,,,,,,,269.29,,290.85,276.35,284.51,276.61,271.96,241.76,,,
2019-03-27 22:05:59.546000,L8,,,,,,,,,,,,,265.16,275.70,293.29,307.13,399.36,,,,,,,,,,,,,,,,,,,,,,373.84,389.48,398.82,394.33,262.29,251.56,262.68,,,,
2019-03-27 22:06:23.509000,L8,,,,,,,,,,,,,263.48,273.87,290.32,382.33,398.44,,,,,,,,,,,,,,,,,,,,,,,,261.58,260.87,259.22,251.14,261.15,,,,
2019-04-03 22:12:08.572000,L8,214.24,212.96,209.62,195.64,183.95,172.61,,,,,,,181.07,197.78,202.40,203.80,189.44,,,,,,,,,,,,,,,173.68,,186.66,205.44,214.14,207.07,,,195.77,203.54,192.69,188.57,176.04,167.30,,218.97,214.97,
2019-04-12 22:05:54.693000,L8,,,,,,,,,,,,,263.66,278.83,299.98,427.77,437.44,,,,,,,,,,,,,,,,,,,,,,,,265.22,266.19,263.90,250.63,258.60,,,,
2019-04-12 22:06:18.648000,L8,,,,,,,,,,,,,264.20,279.13,300.40,429.30,438.13,,,,,,,,,,,,,,,,,,,,,,,,265.49,266.69,264.26,251.27,259.02,,,,
2019-05-05 22:12:04.889000,L8,462.51,349.59,445.17,363.67,379.02,465.34,400.20,315.17,470.92,316.21,367.48,451.91,380.51,404.10,429.68,201.50,218.32,462.08,262.43,437.81,209.40,355.55,350.86,351.63,,185.83,442.34,183.57,,,418.61,511.08,202.23,433.02,,291.15,489.64,465.20,225.05,270.23,485.20,519.72,379.69,185.63,304.62,307.08,375.19,219.55,503.08
2019-07-01 22:06:20.459000,L8,,,,,,,,,,182.60,196.84,212.37,259.19,269.02,288.01,300.15,303.00,,,,,,,,,,,,,,,,,,,,,,232.09,252.86,262.13,259.64,255.57,243.75,249.07,213.90,,,
2019-07-17 22:06:23.049000,L8,,,,,,,,,,,,,,,199.07,259.10,295.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:35.194000,L8,,,,,,,,,,,,,257.44,272.33,288.85,302.83,304.05,,,,,,,,,,,,,,,,,,,,,,,,273.72,272.72,264.74,256.34,259.10,,,,
2019-08-18 22:06:59.153000,L8,,,,,,,,,,,,,256.75,271.43,288.12,302.15,302.24,,,,,,,,,,,,,,,,,,,,,,,,252.34,271.77,263.88,255.52,258.24,,,,
2019-09-19 22:06:44.224000,L8,,,,,,,,,,221.55,,,262.24,275.10,297.29,308.83,309.35,,,,,,,,,,,,,,,,,,,,294.74,258.45,,,259.06,257.20,256.38,239.21,254.93,,304.96,304.10,292.52
2019-09-19 22:07:08.182000,L8,,,,,,,,,,224.66,,,264.74,278.01,301.75,328.90,340.85,,,,,,,,,,,,,,,,,,,,297.68,259.68,,,225.29,262.13,261.60,245.58,258.47,,306.97,305.46,295.16
2019-10-05 22:06:48.280000,L8,,,,,,,,,,,,,256.09,269.55,285.41,292.31,236.49,,,,,,,,,,,,,,,,,,,,,,,,,221.28,232.26,213.46,222.64,,,,
2019-10-05 22:07:12.239000,L8,,,,,,,,,,,,,308.72,283.48,323.24,428.21,432.86,,,,,,,,,,,,,,,,,,,,,,,,262.50,258.14,261.98,245.72,259.26,,,,
2019-10-12 22:13:00.109000,L8,218.42,207.08,194.52,190.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:06:49.847000,L8,,,,,,,,,,,,,220.60,253.52,310.99,246.52,287.50,,,,,,,,,,,,,,,,,,,,,,,,,204.65,219.28,206.19,185.58,,,,
2019-11-06 22:06:48.641000,L8,439.78,395.22,381.58,368.59,349.01,375.28,,,,276.51,306.25,330.60,440.47,450.17,419.14,434.02,412.31,378.84,382.24,446.70,529.48,505.35,511.43,,,,,,,,,198.23,,235.55,205.92,202.01,,281.25,289.89,326.82,374.15,323.05,311.29,303.24,429.55,274.56,280.55,284.97,287.97
2019-11-22 22:06:45.051000,L8,,,,,,,,,,300.83,246.87,,284.95,311.05,314.91,370.79,365.34,,,,,,,,,,,,,,,,,,,,,273.97,,,288.11,320.70,319.81,308.55,277.65,,,283.97,213.16
2019-12-08 22:06:44.689000,L8,,,,,,,,,,,,,227.49,266.64,283.58,289.01,243.42,,,,,,,,,,,,,,,,,,,,,,,,,225.66,233.70,219.22,225.69,,,,
2019-12-08 22:07:08.652000,L8,,,,,,,,,,210.99,225.68,214.83,267.23,278.29,304.57,313.42,313.66,,,,,,,,,,,,,,211.13,228.31,,234.13,220.34,195.30,377.22,211.94,228.24,178.26,274.22,280.23,277.74,264.88,265.60,231.06,537.11,546.54,514.64
2020-01-16 22:12:46.955000,L8,191.42,199.84,184.12,193.64,188.53,164.21,,,,272.38,258.21,,182.61,214.45,311.33,362.27,339.83,,,,,,,,,,,,,,,,,,,,,278.83,,,208.81,202.71,192.00,182.00,174.68,,240.44,298.34,274.65
2020-02-26 22:06:48.736000,L8,,,,,,,,,,,,,209.64,260.99,288.39,330.42,297.85,,,,,,,,,,,,,,,,,,,,,,,,167.20,238.26,265.76,237.34,275.31,,,,
2020-03-13 22:06:18.160000,L8,,,,,,,,,,,,,272.63,273.94,291.18,305.43,309.67,,,,,,,,,,,,,,,,,,,,,,,,259.22,260.09,261.78,251.85,272.38,,,,
2020-03-13 22:06:42.111000,L8,,,,,,,,,,,,,278.28,275.05,293.41,307.11,311.45,,,,,,,,,,,,,,,,,,,,,,,,260.63,261.37,263.40,254.44,273.22,,,,
2020-03-29 22:06:09.106000,L8,,,,,,,,,,,,,261.88,267.17,280.88,295.61,314.69,,,,,,,,,,,,,,,,,,,,,,,,,267.67,290.38,293.06,279.10,,,,
2020-03-29 22:06:33.069000,L8,,,,,,,,,,,,,262.08,267.30,281.01,295.58,333.88,,,,,,,,,,,,,,,,,,,,,,,,,267.98,290.44,293.12,279.27,,,,
2020-05-16 22:05:51.566000,L8,,,,,,,,,,,,,259.28,274.28,290.35,304.78,309.53,,,,,,,,,,,,,,,,,,,,,,,,254.48,256.62,254.32,243.75,252.22,,,,
2020-05-16 22:06:15.529000,L8,,,,,,,,,,,,,259.59,274.33,290.60,305.04,309.68,,,,,,,,,,,,,,,,,,,,,,,,254.96,256.81,254.55,244.01,252.45,,,,
2020-06-01 22:05:56.563000,L8,,,,,,,,,,,,,259.53,275.57,289.35,301.64,301.96,,,,,,,,,,,,,,,,,,,,,,,,255.37,255.20,249.95,244.45,251.45,,,,
2020-06-01 22:06:20.522000,L8,,,,,,,,,,,,,260.11,275.93,290.12,302.36,302.87,,,,,,,,,,,,,,,,,,,,,,,,255.59,256.00,250.21,244.81,252.23,,,,
2020-06-08 22:12:11.941000,L8,219.76,214.45,205.57,201.01,182.41,,,,,,,,177.94,188.28,199.58,205.13,185.46,,,,,,,,,,,,,,,,,,,,,,,,206.39,208.05,193.17,186.95,179.34,,,,
2020-07-26 22:12:32.566000,L8,,,,,,,,,,,,,233.80,225.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.89,214.54,,,,
