dates,satname,nzd0510-0000,nzd0510-0001,nzd0510-0002,nzd0510-0003,nzd0510-0004,nzd0510-0005,nzd0510-0006,nzd0510-0007,nzd0510-0008,nzd0510-0009,nzd0510-0010,nzd0510-0011,nzd0510-0012,nzd0510-0013,nzd0510-0014,nzd0510-0015
1999-12-07 22:13:41.663000,L7,300.77,202.08,212.60,156.02,195.56,229.20,185.71,209.88,182.29,230.06,238.56,230.88,149.11,,,
2000-12-18 22:05:01.704000,L7,362.01,378.63,408.73,433.62,399.82,380.73,412.79,396.77,425.56,384.20,370.08,393.59,367.17,358.14,344.45,357.21
2001-02-27 22:11:06.137000,L7,281.63,267.79,214.36,176.81,196.02,193.53,178.34,223.65,177.77,228.57,253.25,223.35,223.74,,,332.11
2001-11-26 22:09:21.320000,L7,391.59,411.55,422.71,500.99,511.74,508.76,461.37,491.50,436.59,403.20,393.44,395.94,397.23,392.60,378.46,388.95
2002-01-29 22:09:33.112000,L7,310.33,263.75,212.74,157.07,191.13,,,,158.73,198.28,226.96,211.38,,,,
2002-11-29 22:09:01.492000,L7,217.33,229.44,208.96,163.53,188.64,,,,,,,,,,,
2002-12-24 22:02:57.022000,L7,306.74,244.73,213.77,177.14,193.54,182.43,170.69,209.12,166.76,,242.68,223.70,,,,
2003-02-01 22:09:21.746000,L7,273.20,256.79,196.48,,,,,,,,,,,,,
2003-08-29 21:51:49.928000,L5,180.22,237.94,242.41,,,,167.37,176.78,197.62,228.42,222.55,223.76,209.55,,,
2003-10-07 21:58:35.519000,L5,298.79,245.24,248.36,230.65,236.34,228.25,208.08,227.88,223.87,248.56,256.83,254.45,240.40,,,
2003-11-17 21:52:57.120000,L5,,,,,,,186.36,188.05,198.86,213.42,223.02,216.07,213.22,,,
2003-12-26 21:59:30.091000,L5,308.64,243.73,248.92,242.05,241.46,242.37,217.96,191.08,,,,,,,,
2004-01-27 21:59:38.149000,L5,297.95,242.84,236.78,216.49,226.61,230.36,,,,,,,,,,
2004-03-31 21:59:59.745000,L5,,238.93,228.86,205.98,206.09,215.74,205.14,210.39,207.23,230.57,234.08,235.20,213.50,,,
2004-04-25 21:54:35.260000,L5,280.84,244.84,255.02,244.15,238.51,242.16,174.28,,,,,,,,,
2004-05-18 22:01:26.569000,L5,,,,,,,156.65,182.20,191.95,213.94,211.10,220.45,186.03,,,
2004-06-12 21:55:59.429000,L5,,,,,,,,180.88,210.78,227.12,217.35,226.40,195.83,,,
2004-07-30 21:57:15.668000,L5,212.30,242.73,253.84,242.33,244.24,251.66,239.31,243.70,240.02,257.08,259.09,268.54,250.38,,,
2004-10-18 21:59:11.702000,L5,212.75,231.52,239.52,212.99,222.14,218.20,198.15,201.75,206.25,233.87,247.77,234.30,220.05,,,
2004-11-10 22:05:47.634000,L5,,228.17,231.85,208.15,215.69,174.28,187.02,190.10,194.21,202.39,227.39,220.17,209.95,,,
2005-01-13 22:06:52.927000,L5,294.59,237.77,242.92,218.08,222.47,207.94,225.51,213.65,220.33,246.05,247.95,247.54,,,,
