dates,satname,nzd0368-0000,nzd0368-0001,nzd0368-0002,nzd0368-0003,nzd0368-0004,nzd0368-0005,nzd0368-0006,nzd0368-0007,nzd0368-0008,nzd0368-0009,nzd0368-0010,nzd0368-0011,nzd0368-0012,nzd0368-0013,nzd0368-0014,nzd0368-0015,nzd0368-0016,nzd0368-0017,nzd0368-0018,nzd0368-0019,nzd0368-0020,nzd0368-0021,nzd0368-0022,nzd0368-0023,nzd0368-0024,nzd0368-0025,nzd0368-0026,nzd0368-0027,nzd0368-0028,nzd0368-0029,nzd0368-0030,nzd0368-0031,nzd0368-0032,nzd0368-0033,nzd0368-0034,nzd0368-0035,nzd0368-0036,nzd0368-0037,nzd0368-0038,nzd0368-0039,nzd0368-0040,nzd0368-0041,nzd0368-0042,nzd0368-0043,nzd0368-0044,nzd0368-0045,nzd0368-0046,nzd0368-0047,nzd0368-0048,nzd0368-0049,nzd0368-0050,nzd0368-0051,nzd0368-0052,nzd0368-0053,nzd0368-0054,nzd0368-0055,nzd0368-0056,nzd0368-0057,nzd0368-0058,nzd0368-0059,nzd0368-0060,nzd0368-0061,nzd0368-0062,nzd0368-0063,nzd0368-0064,nzd0368-0065,nzd0368-0066,nzd0368-0067,nzd0368-0068,nzd0368-0069,nzd0368-0070,nzd0368-0071,nzd0368-0072,nzd0368-0073,nzd0368-0074,nzd0368-0075,nzd0368-0076,nzd0368-0077,nzd0368-0078,nzd0368-0079,nzd0368-0080,nzd0368-0081,nzd0368-0082,nzd0368-0083,nzd0368-0084,nzd0368-0085,nzd0368-0086,nzd0368-0087,nzd0368-0088,nzd0368-0089,nzd0368-0090,nzd0368-0091,nzd0368-0092,nzd0368-0093,nzd0368-0094,nzd0368-0095,nzd0368-0096,nzd0368-0097,nzd0368-0098,nzd0368-0099,nzd0368-0100,nzd0368-0101,nzd0368-0102
2000-08-03 22:10:43.917000,L7,394.40,407.71,451.04,442.74,427.71,423.74,387.79,381.50,412.84,396.00,395.50,383.49,394.69,386.20,407.30,398.35,388.54,365.18,355.63,357.49,359.94,363.01,385.33,399.82,406.95,377.27,390.64,398.41,393.45,389.78,391.92,386.56,384.08,411.87,380.92,380.19,368.67,363.51,367.75,365.37,360.59,356.85,365.89,359.71,368.14,367.04,378.52,388.70,390.20,397.67,406.67,410.41,420.39,431.93,433.18,411.63,416.01,409.41,409.69,420.94,412.58,409.31,411.95,411.12,423.18,446.77,418.13,428.45,441.85,436.99,440.99,450.10,470.98,456.74,446.67,452.64,453.47,440.25,470.15,488.38,468.11,478.97,476.76,470.16,470.00,473.18,445.28,467.33,463.89,464.63,455.17,460.37,451.70,427.74,471.40,474.46,457.24,454.42,456.86,445.34,442.24,431.43,395.74
2000-08-19 22:10:38.028000,L7,371.54,346.88,390.04,408.74,394.35,368.01,344.04,339.87,328.17,357.10,355.07,347.99,337.63,323.19,330.48,348.57,320.98,319.91,333.95,324.29,334.38,339.20,345.20,357.81,375.36,348.30,381.99,387.22,385.44,374.77,367.20,371.84,355.01,350.76,352.66,365.02,358.99,359.10,357.84,357.09,356.80,355.57,343.75,356.99,350.97,362.38,366.99,373.42,371.21,379.87,388.11,410.54,416.39,422.89,407.78,383.72,405.24,387.90,385.58,390.44,393.91,393.00,551.37,492.25,498.29,515.47,517.38,536.22,536.47,519.54,524.48,523.72,424.70,414.75,423.73,431.37,438.67,440.22,432.69,436.56,434.99,434.62,431.30,422.96,431.72,431.65,438.01,435.83,433.48,438.19,430.67,426.71,429.09,423.70,414.44,411.56,402.44,395.96,391.60,391.76,368.31,374.88,375.72
2000-09-13 22:04:02.015000,L7,,285.90,273.43,233.58,189.99,275.33,261.24,255.03,,,,,,243.13,219.23,232.74,216.81,,267.11,272.07,272.65,272.11,257.34,290.88,,,,,,260.95,284.11,204.06,,,,,,209.09,196.95,200.31,212.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.37,338.24,342.87,247.70,245.50,234.73,236.74,238.77,,,,,,278.66,268.99,254.32,247.25,241.34,230.55,218.90,208.63,194.65,,,,,,,,,,,,
2000-09-20 22:10:03.047000,L7,376.36,331.61,408.97,409.60,387.43,380.14,368.98,374.55,377.12,368.35,376.40,373.13,378.59,371.13,391.91,389.82,379.71,379.55,376.24,377.16,377.34,377.12,386.95,391.13,403.82,356.85,396.92,415.17,391.20,386.19,382.56,386.44,380.26,387.39,376.45,375.77,373.87,376.12,374.77,379.90,375.70,384.17,372.02,375.95,377.09,379.91,384.09,387.64,391.96,397.78,414.29,420.33,426.84,442.92,433.60,417.34,418.56,419.62,417.10,407.93,399.89,416.45,515.91,,,,,538.42,491.48,442.41,445.56,449.39,451.18,457.48,457.35,465.70,461.60,463.12,445.40,457.91,464.23,455.34,454.78,462.40,461.09,458.55,469.23,467.80,465.56,470.05,466.87,467.61,455.31,461.08,444.04,433.09,424.46,406.18,405.57,406.30,390.60,365.07,356.01
2000-11-07 22:09:53.335000,L7,269.25,275.62,260.52,230.75,270.99,225.88,201.14,172.04,193.28,249.01,249.04,244.12,243.77,251.70,253.58,244.74,249.63,249.69,249.00,238.93,272.50,280.21,288.05,297.48,298.63,300.62,247.09,304.69,299.97,293.74,285.85,283.43,284.24,280.63,276.48,284.21,285.26,287.84,291.00,279.94,286.52,288.84,291.12,293.46,292.20,260.01,267.51,237.35,262.88,267.25,272.98,281.47,295.58,214.63,337.77,303.80,273.08,258.48,316.45,318.26,319.19,321.94,204.93,184.40,289.60,297.70,315.95,313.58,325.63,344.76,356.17,355.65,337.09,333.22,246.57,283.02,248.38,255.81,311.82,,382.10,377.35,289.77,281.08,276.51,294.82,302.54,286.34,273.05,268.84,254.87,188.67,367.99,367.71,356.89,356.54,178.50,339.24,334.30,325.03,304.99,289.01,258.32
2001-01-10 22:10:03.706000,L7,304.13,301.56,285.84,331.88,318.16,318.43,304.81,300.33,294.46,287.34,287.79,281.26,277.73,287.88,299.74,287.30,288.56,290.46,292.20,300.18,303.91,309.15,318.38,328.96,333.63,328.49,287.44,356.28,348.71,346.83,342.62,333.40,328.08,324.58,324.45,322.47,324.00,327.65,322.49,319.50,321.69,326.02,327.15,344.52,338.77,338.10,344.67,342.36,353.29,363.19,364.89,377.12,381.30,389.91,385.80,371.47,378.86,370.57,366.19,368.45,368.01,446.02,418.31,426.23,449.45,381.84,383.38,391.08,411.07,424.65,405.02,401.70,405.46,403.01,452.97,459.39,442.90,448.08,410.45,408.84,407.70,410.20,413.13,409.85,408.45,409.12,488.84,486.53,479.37,417.99,414.78,416.00,407.79,401.89,399.51,390.81,384.37,375.78,370.92,360.23,346.01,326.68,304.68
2001-02-20 22:03:48.640000,L7,333.42,345.12,370.65,381.39,371.97,367.52,344.88,334.73,337.45,325.17,322.90,319.56,318.34,328.30,340.78,319.01,317.45,324.28,319.85,331.43,324.60,336.26,339.44,354.97,349.73,353.44,390.03,373.33,362.82,364.65,365.80,361.93,355.35,359.40,358.56,349.56,343.56,346.77,349.72,352.20,349.63,348.97,352.84,356.27,356.85,361.44,358.76,365.30,384.59,381.78,387.72,406.11,406.31,420.02,405.13,389.00,399.41,401.93,397.89,395.26,399.88,417.51,395.84,400.56,410.95,410.41,433.92,424.90,422.26,420.72,439.13,449.43,459.17,465.93,446.88,446.35,469.17,476.63,503.62,491.48,496.79,444.54,461.10,445.59,458.75,494.53,457.72,477.30,444.94,446.40,447.61,440.49,433.68,428.68,432.61,434.70,451.06,442.39,432.57,423.95,375.75,358.87,341.97
2001-03-08 22:03:44.911000,L7,303.55,305.45,327.24,347.79,337.11,332.17,318.38,314.77,299.35,292.37,288.02,290.38,283.32,297.47,301.83,294.65,294.21,290.00,295.64,302.36,308.10,312.82,318.64,328.12,332.46,333.38,309.81,343.82,337.81,333.78,331.02,329.32,321.05,318.53,308.16,307.46,310.84,310.58,317.03,319.61,322.00,320.92,421.94,434.33,461.75,442.28,330.73,334.94,203.98,206.09,189.20,215.07,517.50,523.87,538.95,477.09,425.83,483.13,467.28,501.15,504.49,453.21,445.98,473.00,494.96,500.48,486.00,524.56,509.09,542.77,513.44,535.80,485.74,469.07,476.54,490.06,508.67,521.67,527.87,475.89,484.98,480.81,443.25,449.42,459.25,472.24,439.20,436.35,437.09,469.36,423.03,492.73,482.43,532.25,503.48,509.58,479.06,375.04,367.65,362.53,348.24,331.99,310.68
2001-03-31 22:09:43.621000,L7,384.03,417.08,410.24,418.44,419.27,408.39,394.35,395.62,404.93,408.08,401.74,411.28,415.45,423.62,436.86,414.58,417.03,413.46,398.02,392.42,404.30,410.07,412.00,425.70,438.28,415.31,438.11,435.69,426.55,426.02,420.40,412.94,412.40,409.68,404.14,401.93,386.85,381.42,388.48,386.79,400.89,388.90,386.28,392.45,393.66,404.59,405.67,418.31,417.03,410.30,424.53,430.83,439.89,445.21,440.75,436.42,444.90,437.21,431.69,431.39,426.20,435.23,439.71,440.31,445.39,450.22,458.53,459.63,467.64,471.00,482.30,488.78,485.31,481.14,478.78,484.64,484.16,478.44,500.91,510.65,501.74,496.50,487.64,494.30,506.71,505.10,490.59,482.29,493.16,481.34,492.47,487.86,479.52,482.15,474.92,477.81,479.87,476.34,467.59,472.84,456.54,465.27,466.27
2001-05-27 22:03:12.319000,L7,424.41,387.53,477.64,422.86,408.35,404.93,385.51,382.56,378.74,375.85,365.98,375.09,368.07,403.61,424.33,409.65,360.87,395.56,388.11,383.29,404.31,385.72,385.77,411.30,441.99,400.33,407.54,418.83,421.38,427.10,406.85,434.40,393.30,399.85,382.74,396.13,378.81,390.22,389.28,398.14,381.35,381.78,384.02,381.44,379.27,382.00,387.38,382.97,387.52,390.99,410.43,418.60,428.27,438.48,438.98,413.71,413.27,413.20,405.79,413.52,401.25,397.54,403.53,406.76,414.07,407.63,417.71,427.12,443.34,460.05,462.85,455.58,453.67,455.42,443.83,442.08,464.95,459.64,458.08,498.86,495.66,470.78,488.67,489.41,490.49,488.50,472.23,452.59,451.93,463.86,446.83,456.45,443.29,441.93,447.23,434.81,439.94,452.11,434.52,427.98,399.54,430.39,436.04
2001-07-05 22:08:57.615000,L7,313.92,318.81,318.61,323.71,334.67,338.64,326.43,313.26,470.27,303.20,287.28,277.73,287.87,309.83,520.73,492.16,444.25,305.72,299.82,315.31,311.04,324.88,340.10,341.53,339.21,341.15,276.73,347.18,347.83,333.07,340.52,338.83,323.06,317.28,314.54,317.72,322.21,323.14,327.25,325.21,327.89,335.49,336.05,349.96,336.61,363.27,341.97,446.58,481.52,483.04,355.24,467.49,486.93,498.27,506.41,505.60,371.49,368.52,361.97,362.38,366.66,366.02,368.32,363.81,375.74,288.94,314.26,271.25,530.76,502.61,509.69,504.83,500.65,517.04,396.19,401.25,403.82,546.95,473.35,510.08,507.07,402.15,376.21,399.20,398.74,403.37,406.54,456.56,464.72,519.15,518.94,510.78,461.09,399.67,529.21,517.28,505.12,485.69,370.25,361.04,354.47,332.12,300.81
2001-07-14 22:02:45.650000,L7,410.42,390.93,433.54,435.18,430.69,402.60,384.39,382.94,379.17,375.55,381.40,387.76,402.23,410.33,418.46,413.97,411.28,414.50,418.89,413.66,429.30,454.33,437.68,441.63,454.53,453.04,430.66,438.62,427.70,411.42,428.70,412.91,425.58,423.42,421.14,414.96,411.97,422.47,401.22,400.96,395.76,389.44,389.87,393.26,406.80,398.71,405.07,402.00,409.00,415.30,417.41,439.46,444.47,441.06,439.61,406.17,433.52,430.25,432.96,423.99,424.61,413.37,416.00,419.50,425.59,425.49,432.37,442.08,452.07,459.09,462.11,456.55,461.69,465.49,473.83,462.43,464.47,471.90,460.47,468.10,467.67,464.06,458.38,465.41,454.06,460.38,460.79,464.09,475.03,468.60,467.41,457.95,472.79,464.11,453.94,457.51,449.45,441.36,447.58,431.31,431.22,427.34,419.05
2001-08-15 22:02:14.505000,L7,339.70,328.88,368.36,366.05,359.91,347.76,332.19,323.62,323.46,311.09,314.14,328.44,342.80,347.67,348.62,332.51,327.50,320.26,321.84,333.15,316.89,335.73,329.72,344.21,339.64,339.16,294.98,363.70,351.89,353.44,353.49,345.96,332.20,338.77,329.71,331.51,335.11,336.36,336.82,340.97,345.06,343.18,346.35,342.42,346.82,350.66,353.66,357.46,365.24,378.09,377.88,386.38,473.09,496.50,492.46,522.18,556.31,528.49,524.90,532.71,540.44,541.56,546.69,517.97,527.70,484.73,510.29,476.94,490.03,489.78,499.13,418.56,413.92,537.71,519.61,481.14,479.73,505.92,516.17,520.14,545.37,545.68,418.12,413.25,483.86,474.39,540.60,477.32,520.78,420.87,410.02,401.67,407.23,404.45,406.11,409.18,404.16,398.31,384.53,380.09,371.00,350.34,333.10
2001-08-31 22:02:05.221000,L7,323.69,314.00,303.04,341.65,329.36,322.91,313.25,312.88,299.56,302.04,291.05,297.43,305.47,312.23,313.95,334.02,314.69,305.57,310.67,312.90,315.66,323.37,320.47,332.85,334.61,334.36,300.30,353.79,340.46,334.45,333.93,329.44,320.94,316.30,310.81,313.72,317.17,314.30,328.50,337.96,327.62,324.08,328.14,327.79,323.11,337.86,341.47,336.38,352.78,370.28,365.41,373.77,376.42,383.63,374.33,346.68,370.20,371.62,370.91,368.35,369.08,375.88,377.83,371.65,429.28,505.11,527.34,487.52,490.79,390.41,390.31,390.73,394.42,406.31,403.49,407.19,410.25,411.73,488.73,491.82,495.19,512.09,457.52,469.12,480.97,448.40,427.61,452.47,454.16,461.54,479.89,398.92,401.47,399.66,395.36,465.83,458.22,476.07,374.21,362.96,353.30,338.06,305.11
2001-09-23 22:08:02.998000,L7,352.49,349.65,332.63,399.05,372.92,349.36,336.38,329.64,328.77,325.44,324.87,328.06,333.03,344.51,349.29,343.12,334.81,335.03,338.29,345.07,357.55,369.56,388.15,401.91,405.36,334.44,312.98,399.85,369.93,357.36,362.63,356.65,346.80,332.59,350.73,361.99,362.43,358.23,362.08,364.89,365.54,368.06,362.37,361.23,363.16,367.88,370.61,373.39,376.13,380.26,392.14,401.81,408.16,415.50,412.71,393.60,403.97,401.25,400.01,405.42,400.93,405.20,409.64,410.28,414.23,420.84,429.55,434.05,443.57,447.76,454.17,455.68,454.14,464.03,456.90,465.35,466.55,449.56,418.06,379.90,403.84,359.46,334.40,309.26,306.43,315.08,320.80,351.15,372.61,380.43,388.07,,,,,,489.39,537.30,460.09,208.93,,531.74,469.16
2001-10-02 22:01:40.483000,L7,285.40,287.57,275.77,239.24,228.04,228.51,217.45,182.33,216.84,219.36,214.79,215.27,217.87,219.28,276.54,274.78,273.97,275.96,270.29,277.43,282.82,296.78,255.79,266.70,263.74,266.59,264.81,311.48,315.48,307.44,308.07,301.61,294.86,288.83,287.97,266.60,239.56,249.66,254.96,265.54,264.13,266.91,261.40,263.96,173.79,190.08,307.98,287.57,290.33,290.65,309.26,322.00,337.21,339.85,310.67,,,,213.26,298.99,299.85,311.86,238.92,309.27,328.60,326.43,334.16,348.22,343.46,341.36,353.83,354.98,364.63,363.60,370.66,356.01,331.40,376.29,380.32,360.85,344.35,347.42,227.84,225.29,207.97,201.71,190.77,305.00,302.82,295.67,284.79,191.94,238.96,230.65,207.48,356.71,348.52,334.72,316.16,312.07,273.76,260.14,197.53
2001-11-03 22:01:46.660000,L7,326.85,330.00,311.32,343.20,336.18,325.88,312.03,306.96,300.56,302.81,355.33,350.68,305.37,316.52,320.19,309.77,308.67,310.49,312.48,316.79,320.65,330.19,334.77,541.33,493.05,504.93,515.19,497.05,496.01,479.26,340.05,329.83,325.69,321.64,321.69,322.18,324.32,327.16,333.99,332.83,331.90,331.24,333.54,338.32,341.49,344.06,351.55,353.14,355.73,364.85,370.22,385.47,470.27,455.59,388.96,361.01,379.78,374.54,373.76,374.34,388.21,380.13,380.42,376.55,382.82,483.60,467.10,472.79,470.29,480.30,506.64,512.02,417.99,415.84,415.67,418.68,423.81,430.10,443.81,438.67,438.56,426.97,425.32,422.96,421.84,417.22,423.81,424.81,442.84,430.04,420.17,421.78,420.11,419.54,416.07,414.68,405.30,402.20,396.90,388.00,375.01,359.02,330.58
2001-12-21 22:02:05.831000,L7,290.23,289.58,269.06,244.02,291.18,293.78,277.31,278.71,269.15,268.21,262.63,263.67,261.95,276.85,277.69,276.71,277.92,279.96,278.20,279.89,277.08,282.10,292.56,301.66,302.56,302.41,264.25,312.88,310.77,301.03,297.47,294.38,293.89,287.42,286.58,289.84,293.22,294.75,299.71,295.61,298.60,302.43,302.49,303.66,308.39,313.15,315.71,306.98,321.99,330.14,335.25,347.39,356.58,365.74,357.21,320.82,348.70,353.88,339.13,346.06,348.93,342.96,343.48,334.81,350.40,357.43,369.13,370.62,369.45,380.94,379.43,387.36,389.08,392.23,390.65,394.66,396.98,403.30,403.13,401.58,402.59,398.33,400.96,398.91,399.84,271.58,261.01,305.40,389.99,391.57,386.70,380.47,380.66,382.97,378.11,375.61,372.34,360.20,347.92,336.44,325.09,307.94,271.23
