dates,satname,nzd0277-0000,nzd0277-0001,nzd0277-0002,nzd0277-0003,nzd0277-0004,nzd0277-0005,nzd0277-0006,nzd0277-0007,nzd0277-0008,nzd0277-0009,nzd0277-0010,nzd0277-0011,nzd0277-0012,nzd0277-0013,nzd0277-0014,nzd0277-0015,nzd0277-0016,nzd0277-0017,nzd0277-0018,nzd0277-0019,nzd0277-0020,nzd0277-0021,nzd0277-0022,nzd0277-0023,nzd0277-0024,nzd0277-0025,nzd0277-0026,nzd0277-0027,nzd0277-0028,nzd0277-0029,nzd0277-0030,nzd0277-0031,nzd0277-0032,nzd0277-0033,nzd0277-0034,nzd0277-0035,nzd0277-0036,nzd0277-0037,nzd0277-0038,nzd0277-0039,nzd0277-0040,nzd0277-0041,nzd0277-0042,nzd0277-0043,nzd0277-0044,nzd0277-0045,nzd0277-0046,nzd0277-0047,nzd0277-0048,nzd0277-0049,nzd0277-0050
2000-03-30 21:58:57.484000,L7,261.13,248.01,244.36,228.89,224.41,238.77,280.86,305.31,320.48,331.44,326.81,315.23,332.91,361.25,363.36,396.40,431.63,469.23,447.15,421.29,402.62,373.56,326.45,308.27,323.02,331.47,310.20,284.48,303.89,382.77,404.62,310.49,356.19,370.89,325.69,350.95,354.79,357.92,401.15,381.01,399.63,414.94,329.54,376.27,391.48,353.61,334.79,337.06,488.83,364.37,537.31
2000-05-01 21:58:42.678000,L7,,,,414.70,384.19,360.90,298.80,271.76,290.87,313.97,284.65,331.11,347.48,319.97,310.57,308.95,341.91,371.21,354.64,319.75,448.77,495.77,501.94,534.64,514.24,473.57,376.27,460.76,335.08,411.96,458.68,560.10,344.06,301.74,305.12,308.43,458.88,544.68,546.16,292.65,305.07,302.85,331.54,300.15,325.25,306.76,282.61,437.77,494.53,311.35,
2000-05-24 22:04:34.567000,L7,319.42,304.59,305.18,305.36,299.90,309.23,313.79,313.45,310.94,306.81,267.96,264.33,266.86,279.34,290.68,291.03,284.03,273.68,265.64,408.49,400.84,411.89,406.84,363.21,327.97,197.39,187.48,308.46,310.74,287.70,264.75,414.57,352.51,374.55,348.93,329.98,310.78,304.15,322.70,350.16,333.27,317.74,289.83,310.78,341.15,288.37,245.83,228.82,413.80,413.42,374.46
2000-07-04 21:58:02.420000,L7,268.34,244.64,236.81,230.78,235.10,247.74,266.28,278.89,280.06,321.49,265.02,256.30,258.91,290.77,339.08,300.71,293.15,312.25,309.14,299.58,283.36,253.40,270.79,246.99,256.66,259.18,246.38,257.46,278.32,297.14,292.13,284.10,303.22,311.77,288.76,307.51,312.07,299.89,302.92,300.51,314.49,297.07,287.05,288.15,279.47,284.67,275.34,260.07,277.24,299.60,325.77
2000-07-11 22:04:05.634000,L7,357.93,337.22,329.96,320.49,317.97,355.28,363.82,378.85,381.28,377.88,303.92,330.41,324.60,319.92,343.78,347.23,349.96,349.55,331.84,343.09,326.12,352.64,320.96,360.24,347.61,311.27,256.91,261.11,314.75,284.84,271.87,360.02,359.42,260.77,303.17,322.79,320.98,250.01,249.57,257.60,243.88,245.47,212.28,202.39,192.81,,,,,,
2000-08-05 21:57:32.751000,L7,,180.46,177.25,194.05,192.31,205.08,221.93,228.51,240.41,240.85,215.34,194.81,195.89,204.31,233.67,235.85,236.82,228.10,226.14,200.90,209.44,211.17,212.71,195.39,201.60,189.84,190.56,273.05,332.78,314.79,386.77,430.64,444.55,451.54,403.79,273.13,269.43,222.45,223.42,291.90,305.76,417.42,367.50,376.68,371.63,468.92,438.05,418.83,268.97,341.17,245.94
2000-08-12 22:03:42.087000,L7,352.36,298.61,298.05,297.86,335.39,404.83,472.55,,,363.03,341.88,,,400.43,434.28,475.81,412.10,449.28,465.68,319.98,427.59,390.91,306.04,317.17,315.25,454.80,425.75,457.26,305.49,410.31,361.78,486.36,430.07,336.86,335.72,252.66,190.25,181.56,,,,460.32,433.73,409.94,,,255.21,289.79,375.06,431.39,304.19
2000-09-13 22:03:14.095000,L7,318.49,313.71,321.35,317.22,343.78,366.06,551.90,471.20,373.87,374.05,395.47,416.97,424.52,382.10,485.94,468.11,480.34,380.77,357.87,349.20,334.55,267.11,321.58,315.60,340.58,322.33,336.24,207.03,236.87,234.54,244.38,405.73,396.39,405.83,416.63,423.35,422.76,424.18,397.56,351.64,265.60,388.38,390.10,405.15,365.55,211.47,224.23,238.30,505.00,404.81,385.85
2000-09-22 21:56:53.357000,L7,280.72,258.62,248.12,254.98,258.06,266.63,308.81,361.74,330.45,342.40,344.38,354.83,385.45,407.32,424.27,415.09,374.84,432.52,445.50,449.77,429.40,428.16,429.37,434.86,411.08,420.67,409.43,372.03,390.08,457.81,450.96,460.98,505.36,493.59,479.46,463.25,485.20,471.91,497.28,514.79,525.24,519.81,498.58,495.40,485.56,468.70,414.39,363.30,344.60,,379.79
2000-11-09 21:56:45.337000,L7,226.60,208.17,207.70,213.45,209.51,220.46,234.96,239.48,243.83,251.38,227.46,215.08,219.75,218.99,249.24,247.13,241.93,241.50,230.04,205.66,201.32,197.92,196.18,199.28,206.02,205.09,217.89,218.09,236.79,301.77,339.11,352.76,504.86,,,,,,538.54,484.48,432.59,318.84,266.44,244.60,243.29,243.13,241.62,242.45,244.94,260.00,277.53
2000-11-25 21:56:47.006000,L7,241.96,228.23,231.18,228.04,235.85,242.42,285.56,300.07,297.90,292.41,285.49,274.57,294.34,236.85,272.68,281.21,323.17,319.19,294.12,289.49,285.66,261.12,300.89,306.84,318.63,297.00,231.31,235.38,251.59,258.01,291.46,290.65,311.74,297.59,287.21,291.72,329.27,283.51,272.63,281.46,294.43,298.86,281.35,274.60,289.86,313.12,280.04,264.06,257.37,264.52,326.96
2001-01-03 22:03:00.348000,L7,324.99,307.57,308.58,305.97,312.43,348.87,331.22,363.35,346.68,303.90,261.56,260.47,412.26,413.28,455.12,455.54,436.02,456.24,425.55,425.69,244.75,234.13,222.81,233.44,203.96,191.34,186.88,253.40,259.17,229.93,230.28,232.27,238.24,205.88,291.12,296.47,180.61,,,258.42,290.57,288.26,236.40,243.27,263.73,246.95,,,,,
2001-02-20 22:03:00.708000,L7,330.07,313.65,303.83,298.75,302.21,314.06,322.37,322.34,317.62,311.84,297.86,298.82,307.09,321.24,380.44,361.05,307.80,301.44,288.91,267.91,258.77,239.72,242.20,242.44,220.87,230.64,223.42,230.09,243.68,238.95,234.11,234.59,248.61,232.30,224.24,222.27,208.09,199.27,201.01,209.20,218.16,210.83,192.74,193.62,198.27,189.61,,,,,
2001-04-09 22:02:42.229000,L7,329.42,315.03,316.33,317.44,338.25,343.74,391.24,365.90,331.92,333.83,315.82,388.12,391.61,447.55,467.39,513.05,466.68,410.09,361.68,308.94,306.41,286.94,264.88,254.07,250.66,231.95,245.34,234.68,259.16,254.83,248.54,254.77,273.58,278.69,261.31,234.56,224.44,215.37,208.19,208.12,203.26,200.58,181.78,,,,,,,,
2001-05-27 22:02:24.414000,L7,274.03,280.55,289.26,286.87,283.63,296.00,303.57,303.82,305.45,300.90,256.37,252.39,253.79,267.85,282.16,278.48,275.60,262.46,241.72,223.44,225.27,217.13,195.59,192.80,188.61,189.51,174.39,,,201.29,203.09,199.41,214.45,200.76,193.52,,279.01,268.87,248.02,244.43,201.61,270.71,241.66,233.70,225.70,,,,,,
2001-06-12 22:02:12.884000,L7,343.69,308.74,326.63,329.20,297.06,316.06,354.76,302.23,305.25,298.43,267.40,282.12,276.31,283.43,300.30,294.19,292.74,298.52,277.97,255.86,251.80,244.09,244.05,238.71,212.95,225.21,253.86,272.78,294.98,285.24,283.84,261.64,254.37,275.65,314.27,326.09,276.80,290.81,286.85,318.22,306.41,283.20,300.96,297.62,315.05,300.19,265.38,258.56,200.47,181.43,376.07
2001-06-28 22:01:57.089000,L7,,,228.04,257.26,191.79,190.37,236.94,,,,,,,,,,,,,,,,390.13,417.46,407.85,439.28,444.94,,,419.65,422.58,427.27,428.86,374.73,366.02,358.46,364.72,362.79,339.29,396.74,381.24,371.55,362.25,369.63,,,,,,,398.79
2001-07-07 21:55:48.139000,L7,,,,,,,,,,,,,,180.02,209.64,215.37,206.02,201.67,199.40,,,,,,,,,,,180.98,196.31,219.74,246.73,233.34,205.98,200.54,175.53,,,,,,,,,,,,,,
2001-08-15 22:01:26.590000,L7,368.67,348.58,337.49,340.04,350.20,353.25,375.80,405.06,404.63,373.70,353.09,374.19,376.97,384.67,413.10,365.62,366.03,392.16,427.81,411.03,415.28,489.94,545.30,,,,,,,,413.74,459.77,456.19,406.42,405.06,354.70,375.73,336.58,351.39,374.41,285.43,303.20,224.42,225.92,240.04,195.85,535.68,479.13,521.44,517.19,413.23
2001-09-09 21:55:00.813000,L7,276.80,250.27,242.37,249.33,252.16,260.14,287.93,306.50,342.61,355.97,281.96,284.15,252.48,330.34,346.48,321.22,319.83,316.63,327.28,343.19,352.46,327.63,336.44,343.92,388.30,341.61,308.58,319.07,315.70,407.94,309.87,318.93,411.85,302.78,322.57,369.84,350.07,354.46,357.13,347.04,384.56,379.34,407.71,360.55,320.89,336.88,321.14,310.38,319.58,319.89,335.34
2001-09-25 21:54:52.649000,L7,380.20,401.88,416.58,201.94,214.34,215.01,218.82,226.48,235.70,235.37,203.15,197.09,199.75,202.95,229.16,240.10,234.29,233.54,230.37,219.60,210.32,214.38,211.74,198.80,196.77,194.26,191.61,197.29,211.30,223.01,243.02,252.00,265.54,254.86,247.01,238.09,224.27,230.28,236.70,254.25,253.80,255.65,241.79,232.42,227.94,213.79,218.88,219.32,229.59,234.61,252.03
2001-10-11 21:54:33.822000,L7,280.30,244.80,261.72,264.44,258.51,276.88,304.36,320.48,319.75,338.41,302.16,303.41,365.93,294.98,302.06,362.90,378.69,390.21,441.38,354.73,307.79,328.31,341.04,419.75,408.25,364.11,365.40,290.89,375.75,340.09,309.88,387.53,462.23,455.03,447.65,462.47,460.04,441.41,439.88,407.06,436.11,450.89,432.20,417.87,434.24,341.46,340.00,339.91,335.72,325.22,277.10
2001-12-30 21:55:01.185000,L7,,,,,,,,,,,,177.07,185.66,190.96,215.36,221.06,200.15,,,,,,,,,,,,,,,,,195.96,269.98,337.89,230.35,337.62,228.06,243.01,245.81,244.36,224.55,211.31,210.57,200.49,216.97,246.46,226.92,236.51,233.33
2002-01-06 22:01:19.904000,L7,305.98,274.29,271.36,289.05,308.56,305.36,317.03,319.13,312.11,297.42,252.91,252.86,253.70,269.10,440.31,432.99,438.86,429.85,452.06,442.30,413.81,224.84,205.44,194.30,184.37,295.28,313.96,322.36,191.33,207.10,243.41,223.13,218.45,211.02,197.52,178.70,296.17,312.72,334.27,346.16,332.99,326.24,268.80,290.81,288.35,230.78,206.72,,,,
2002-01-22 22:01:28.819000,L7,357.55,345.84,336.77,340.06,350.16,370.80,377.03,425.06,425.56,366.05,302.13,314.36,346.73,365.56,373.47,340.07,356.50,404.92,389.33,347.74,301.35,279.79,283.24,294.18,244.06,268.97,260.92,275.82,300.39,284.52,269.32,299.24,394.67,299.00,285.04,310.25,298.35,260.85,275.05,272.58,303.77,282.65,246.49,237.14,291.09,205.65,192.96,199.96,196.05,218.61,230.54
2002-02-07 22:01:30.075000,L7,346.33,336.39,335.02,325.65,329.00,343.77,368.38,392.79,356.65,346.96,346.74,327.13,329.37,373.58,316.62,328.35,354.42,340.35,323.69,271.76,256.91,254.27,253.50,298.99,252.63,244.87,246.33,254.92,254.35,272.78,257.07,274.84,327.75,266.91,265.32,287.85,256.69,232.43,218.50,234.02,244.71,226.36,237.18,204.47,215.59,196.94,,,,,
2002-02-16 21:55:18.119000,L7,252.47,226.86,219.05,216.31,217.66,229.50,246.76,251.77,249.24,260.04,224.56,214.79,216.21,234.04,256.96,269.90,275.34,257.18,248.63,243.97,243.51,239.99,234.11,231.33,233.03,232.81,242.59,246.12,273.64,277.49,273.92,285.95,293.77,288.00,283.58,283.44,279.57,280.32,284.14,285.13,292.76,290.46,268.81,256.06,283.65,264.70,252.88,256.90,257.31,273.52,295.59
2002-02-23 22:01:31.535000,L7,334.87,306.40,305.65,305.36,291.92,297.16,333.62,300.48,303.51,293.38,250.11,249.27,246.10,260.92,300.62,306.86,300.05,330.85,240.08,219.89,215.70,219.30,187.63,179.33,,,,220.14,247.79,353.63,373.80,420.88,362.43,221.19,191.96,,341.58,245.01,,,263.05,214.48,,,,,,,,,
2002-03-04 21:55:22.074000,L7,522.51,196.87,261.02,285.83,243.32,260.74,285.18,298.55,247.37,246.42,214.32,204.57,201.75,211.84,237.92,381.95,384.35,343.74,357.79,211.95,211.36,210.94,208.01,193.93,190.76,195.98,189.35,193.59,210.59,226.08,244.57,247.05,265.22,254.65,247.12,244.26,228.55,292.12,302.84,264.85,294.20,289.11,312.22,307.33,356.09,353.18,336.60,340.39,221.62,230.13,245.08
2002-03-11 22:01:31.708000,L7,445.47,428.97,453.29,544.05,538.54,446.50,320.53,310.37,312.00,310.51,287.08,283.75,283.78,285.81,297.02,293.00,283.79,281.01,263.80,245.51,242.91,237.61,233.45,221.58,209.16,196.27,200.05,215.46,226.39,230.19,226.31,229.85,243.70,225.99,214.42,198.71,188.97,,,,,,,,,,,,,,
2002-04-12 22:01:25.491000,L7,350.54,323.49,322.65,324.82,318.06,335.88,333.27,341.30,338.30,336.35,329.76,312.34,308.44,318.48,334.58,402.26,402.75,327.47,309.60,283.46,268.21,260.33,243.32,251.86,244.18,242.46,221.62,244.41,252.76,269.89,269.33,259.91,276.85,236.93,230.69,232.02,218.21,214.53,230.43,225.22,249.12,229.31,222.31,188.83,199.98,,,,,,
2002-05-07 21:55:15.811000,L7,,179.92,209.93,208.00,196.72,209.62,215.72,227.62,236.82,301.87,307.17,197.68,201.91,203.45,241.30,273.21,326.11,226.82,220.06,194.65,210.23,210.03,212.43,188.53,193.98,190.19,280.93,186.60,204.21,271.77,287.31,285.32,303.51,299.72,264.61,268.13,261.44,254.03,255.23,389.53,372.06,290.89,269.51,260.19,265.12,296.09,304.83,287.71,300.04,462.32,468.13
2002-07-17 22:00:56.550000,L7,316.24,298.21,298.66,295.47,308.37,307.91,309.31,311.53,310.41,307.83,267.90,263.71,258.39,274.49,282.59,286.83,277.71,267.01,255.23,229.52,238.00,230.52,220.64,205.57,198.36,181.09,428.77,357.18,198.06,205.86,215.62,212.29,224.63,208.32,201.23,184.78,350.25,365.54,432.61,392.87,403.90,390.47,233.35,196.98,,,,,,,
2002-08-18 22:00:45.601000,L7,257.35,265.29,275.13,336.80,281.12,278.34,289.89,290.24,293.08,281.41,242.78,242.54,238.95,252.66,269.28,266.04,244.67,238.31,223.12,198.52,207.91,206.04,,,,,225.23,231.79,252.24,,,185.03,241.16,247.11,231.81,285.96,328.28,270.31,210.68,220.87,208.82,,,,,,,,,,
2002-08-27 21:54:24.198000,L7,235.15,211.71,230.85,226.66,209.90,213.24,233.29,295.76,248.46,245.66,234.84,334.55,327.14,298.22,263.96,304.60,263.10,235.10,229.41,211.78,221.60,226.62,218.90,205.95,208.56,218.39,245.22,241.20,259.58,305.73,306.41,290.00,395.54,332.01,314.34,344.51,344.48,346.40,342.75,465.01,412.93,316.73,435.94,423.57,317.63,275.35,290.09,270.33,299.48,334.01,250.63
2002-10-05 22:00:19.390000,L7,,,,,,,,,421.17,433.30,358.79,288.31,291.53,302.59,314.20,325.41,293.73,292.83,272.89,261.35,258.46,241.61,239.50,223.37,217.00,210.58,217.11,237.84,236.23,249.48,235.79,246.41,249.06,245.93,232.67,221.84,222.11,216.96,209.85,200.39,194.46,190.41,190.41,,,,,,,,
2002-10-14 21:54:07.948000,L7,261.20,246.75,242.96,246.46,248.89,275.04,296.63,333.53,357.03,345.67,353.81,367.04,361.56,290.61,376.68,397.16,328.63,407.71,402.33,377.45,378.30,326.45,354.19,378.33,386.64,363.10,279.65,275.65,301.43,303.58,301.65,301.17,316.50,323.65,317.31,320.87,334.06,337.65,333.02,351.37,375.67,367.81,430.26,404.53,362.51,375.98,301.14,298.71,295.76,330.89,351.46
2002-10-21 22:00:24.356000,L7,327.69,337.35,352.07,341.23,365.07,427.56,534.89,436.35,411.68,424.43,413.70,520.50,477.06,346.08,373.84,374.33,316.47,298.04,314.65,314.75,250.15,230.13,223.12,211.27,200.02,191.45,185.88,187.74,197.86,207.39,211.20,344.03,412.20,206.20,189.41,197.97,,,220.56,242.68,218.82,281.84,326.54,313.12,240.14,264.79,274.56,465.02,433.36,428.01,445.84
2002-11-22 22:00:45.709000,L7,336.23,330.13,330.61,395.69,407.66,383.55,370.27,336.96,324.33,307.22,288.92,284.39,274.48,280.84,296.00,315.21,295.37,297.61,269.49,262.58,276.63,280.16,291.91,254.39,285.11,265.45,207.25,211.65,227.84,232.12,234.72,234.78,243.38,247.17,223.02,216.51,212.94,216.41,230.47,212.73,203.22,199.24,187.32,183.19,,,,,,,
2002-12-01 21:54:40.891000,L7,239.50,225.63,224.94,244.46,243.32,245.74,264.09,264.74,276.04,270.47,255.84,242.10,284.00,333.11,284.58,291.58,319.49,322.24,309.05,250.95,240.54,244.34,237.12,246.85,251.66,234.57,241.71,246.99,507.61,,,498.70,465.57,417.79,459.77,544.49,527.01,495.97,306.86,323.18,315.84,314.75,310.51,303.01,324.82,279.73,272.56,272.78,266.53,281.43,320.49
2003-01-25 22:01:06.704000,L7,,,,,181.15,203.54,250.06,260.80,267.45,265.51,217.38,215.59,340.57,225.20,,,,249.19,390.57,402.39,429.11,,,,,,520.24,425.19,487.03,491.73,495.37,456.45,305.47,387.37,378.57,,540.34,506.87,488.97,471.13,488.45,,,,,,,,,,
2003-02-19 21:55:06.528000,L7,,,,174.32,185.73,199.90,240.02,274.57,347.51,291.64,194.76,200.31,168.02,269.40,285.48,274.84,292.61,293.50,291.83,,,,,,,,189.67,208.94,228.52,248.02,214.07,249.78,255.62,248.04,242.61,243.23,246.56,254.39,256.33,258.65,248.57,254.72,238.71,222.43,217.77,212.98,222.87,232.74,238.90,263.40,273.38
2003-03-07 21:55:10.647000,L7,274.57,237.65,228.17,231.40,232.15,239.15,258.74,284.45,296.31,323.87,252.25,250.44,268.03,272.49,315.11,329.87,327.53,307.52,320.43,310.27,252.26,280.07,289.19,256.60,275.89,261.71,254.51,254.63,293.79,302.11,283.24,288.74,380.49,315.89,297.91,303.71,338.54,346.23,338.73,325.64,323.98,353.30,314.08,329.65,327.16,346.23,323.51,307.95,305.48,345.47,360.42
2003-04-08 21:55:11.531000,L7,211.97,195.94,194.38,196.00,199.64,212.10,222.16,229.92,237.97,237.60,203.66,187.83,190.33,201.45,226.14,237.21,239.85,237.50,228.27,216.51,216.72,216.77,210.11,193.53,192.91,320.83,281.83,269.21,286.32,297.41,261.54,276.00,297.66,304.98,301.48,333.84,349.49,350.36,372.64,369.46,360.67,347.83,325.82,330.90,374.59,325.67,242.17,289.32,225.24,236.37,247.09
2003-04-15 22:01:22.014000,L7,336.64,321.36,309.99,304.30,304.23,315.04,332.15,335.09,323.98,309.24,280.84,277.33,279.18,329.25,320.66,373.67,350.69,286.18,274.35,262.40,276.82,258.42,252.47,227.75,230.96,218.50,209.87,207.39,222.71,273.24,239.97,264.22,281.63,233.95,228.29,218.59,216.30,209.73,204.65,209.94,216.56,187.10,,,,,,,,,
2003-04-24 21:55:10.390000,L7,202.12,186.33,186.71,186.25,188.32,201.36,218.32,228.03,235.77,235.80,207.51,191.83,192.40,191.19,221.21,231.95,228.50,229.35,220.48,197.84,206.98,209.70,207.49,187.01,189.81,185.84,176.64,184.60,199.09,209.07,238.15,246.70,256.02,247.38,245.48,232.92,220.22,211.99,225.83,240.48,240.39,248.42,229.41,218.43,219.34,202.14,197.02,204.04,215.56,220.53,233.53
2003-05-26 21:55:07.877000,L7,257.54,206.24,207.13,197.66,198.37,219.35,225.81,239.38,242.01,245.26,233.50,223.32,221.03,212.14,239.90,257.14,253.26,258.44,261.36,223.92,214.86,218.72,208.90,191.13,197.28,181.06,,,187.08,193.30,216.36,224.64,238.77,227.63,232.24,217.06,198.34,197.47,203.16,237.68,236.47,238.10,226.99,210.85,209.99,185.81,183.91,186.79,200.32,204.47,210.30
2003-07-21 21:42:57.544000,L5,216.42,192.72,194.38,215.05,207.50,205.14,223.49,231.06,243.24,245.76,228.25,194.88,199.97,197.52,230.45,239.11,240.09,233.90,227.79,213.22,217.32,224.97,238.29,198.60,201.85,183.68,180.41,176.32,198.89,208.09,229.41,243.20,260.92,255.56,247.81,234.55,230.58,222.37,226.62,234.56,234.31,242.31,230.60,209.11,211.16,209.71,201.31,204.01,216.78,216.26,238.06
2003-08-13 21:49:32.784000,L5,305.55,300.02,289.93,286.21,292.07,291.76,301.61,298.72,302.99,293.94,255.50,251.08,247.91,263.81,272.62,274.16,260.54,254.03,244.43,229.16,220.77,216.07,204.30,196.36,199.11,,,182.11,201.11,210.04,205.55,208.63,208.55,198.12,184.30,,,,,,,,,,,,,,,,
2003-08-29 21:49:50.063000,L5,,,,,186.64,197.81,249.03,248.00,251.08,188.00,207.26,203.91,201.17,206.52,222.92,221.94,207.94,225.46,203.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-14 21:50:06.426000,L5,336.68,336.88,401.65,304.78,292.93,278.86,287.13,286.80,294.20,273.54,244.35,237.66,241.67,240.86,258.24,252.38,240.15,240.29,227.51,205.69,208.57,206.54,200.85,196.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16 21:50:31.880000,L5,,,,,,,,238.02,252.00,184.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-17 21:50:57.255000,L5,326.25,319.19,322.71,308.25,312.41,332.28,338.54,362.37,355.87,349.96,295.95,292.38,287.59,277.93,315.02,333.43,336.44,337.26,346.35,340.08,320.11,303.84,296.40,269.45,228.21,202.87,181.19,,197.11,211.07,209.58,226.70,242.24,247.20,234.96,224.56,205.42,207.75,187.61,,,,,,,,,,,,
2004-01-04 21:51:22.075000,L5,289.79,280.43,280.43,276.80,280.34,284.39,288.49,293.23,294.58,271.93,243.11,246.59,225.99,235.77,256.22,249.45,240.05,240.92,226.12,205.47,213.09,212.07,203.13,192.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-17 21:45:32.199000,L5,220.81,204.54,201.69,203.29,212.36,214.94,226.72,232.46,235.97,236.04,201.21,193.01,198.78,210.49,249.35,250.73,246.83,234.35,235.64,222.83,217.38,222.83,221.50,214.44,216.35,201.42,189.14,193.74,220.25,247.80,240.77,253.90,265.89,267.54,258.85,261.86,251.48,254.26,273.48,256.65,239.71,256.10,234.13,225.20,215.31,228.90,211.00,221.19,225.03,234.26,264.48
