dates,satname,nzd0028-0000,nzd0028-0001,nzd0028-0002,nzd0028-0003,nzd0028-0004,nzd0028-0005,nzd0028-0006,nzd0028-0007,nzd0028-0008,nzd0028-0009,nzd0028-0010,nzd0028-0011,nzd0028-0012,nzd0028-0013,nzd0028-0014,nzd0028-0015,nzd0028-0016,nzd0028-0017,nzd0028-0018,nzd0028-0019,nzd0028-0020,nzd0028-0021,nzd0028-0022,nzd0028-0023,nzd0028-0024,nzd0028-0025,nzd0028-0026,nzd0028-0027,nzd0028-0028,nzd0028-0029,nzd0028-0030,nzd0028-0031,nzd0028-0032,nzd0028-0033,nzd0028-0034,nzd0028-0035,nzd0028-0036,nzd0028-0037
2000-09-04 22:08:22.800000,L7,528.88,523.00,525.35,496.48,336.70,322.33,260.52,349.31,335.49,287.15,228.48,274.50,227.42,484.36,529.72,448.65,475.38,451.53,446.85,469.37,433.65,443.37,262.12,286.28,337.33,326.45,354.95,304.86,353.44,354.68,360.71,312.87,341.99,363.61,357.31,330.76,344.43,332.88
2000-09-20 22:08:03.348000,L7,522.45,330.82,299.12,339.91,339.24,324.91,269.59,410.97,360.59,355.96,222.95,249.29,230.07,218.48,260.77,286.27,245.66,473.47,453.07,531.00,509.56,303.39,384.23,541.99,528.48,353.80,362.37,304.32,352.64,359.96,357.08,349.25,375.36,346.27,366.04,341.36,350.58,338.56
2000-10-22 22:07:50.487000,L7,412.13,483.79,478.28,491.17,352.71,344.42,358.34,366.86,364.55,358.84,364.12,365.20,362.88,346.22,350.94,356.67,283.69,289.37,334.44,358.32,353.19,355.09,362.68,364.84,365.08,363.64,364.62,360.93,365.27,370.94,368.49,318.93,374.42,378.57,370.50,351.93,357.46,351.11
2000-11-07 22:07:53.532000,L7,541.88,348.22,378.56,498.97,505.04,379.64,386.85,386.59,371.26,380.93,551.89,548.52,544.77,455.10,376.82,389.05,376.89,318.55,380.16,384.30,372.70,368.48,523.41,351.02,363.57,367.70,379.03,316.91,364.74,412.32,390.61,400.27,391.92,385.33,378.73,375.58,489.76,471.47
2001-02-27 22:07:54.461000,L7,177.83,318.70,284.36,344.85,340.75,242.92,263.77,280.89,321.62,275.18,226.62,271.56,219.82,232.01,344.58,201.51,233.76,271.02,234.19,267.86,273.07,272.13,255.90,277.17,300.28,285.19,360.48,345.74,342.79,327.77,356.35,292.53,340.71,353.72,548.46,486.94,336.29,314.16
2001-06-03 22:07:16.736000,L7,452.85,558.27,357.08,366.66,352.59,352.63,358.86,500.59,499.41,491.44,363.97,350.27,362.11,352.33,348.12,351.66,352.88,339.25,279.75,336.72,354.18,360.93,361.20,367.39,367.45,367.92,361.16,358.45,361.38,366.69,365.73,355.01,374.32,377.88,370.58,356.09,357.48,355.10
2001-09-07 22:06:11.116000,L7,392.35,435.65,433.93,446.14,442.56,252.95,457.74,444.84,429.18,354.09,460.60,287.27,442.25,449.79,344.39,327.07,247.61,296.96,553.07,549.71,448.91,456.54,444.01,431.74,453.14,460.48,510.42,345.37,358.10,357.99,362.63,322.46,366.76,375.59,374.35,358.02,356.57,349.73
2001-09-23 22:06:03.238000,L7,534.10,456.86,361.40,364.16,356.20,351.60,360.98,369.03,484.83,486.65,478.10,474.64,468.30,480.02,465.48,466.84,489.00,467.05,458.29,454.57,465.62,461.92,463.20,457.93,456.07,457.74,463.05,444.57,448.21,456.83,452.11,445.83,458.04,459.04,462.42,516.25,535.73,528.76
2001-11-26 22:06:09.518000,L7,532.74,343.06,370.23,380.12,360.69,355.44,376.15,377.97,379.05,295.79,261.03,319.34,325.70,273.50,341.53,257.45,256.79,286.02,250.13,348.92,341.34,351.20,341.63,360.15,316.05,518.56,446.19,442.62,434.76,437.78,446.56,434.33,449.68,448.08,431.64,424.12,351.61,451.56
2001-12-12 22:06:14.960000,L7,468.99,507.32,517.30,534.64,328.53,503.16,540.42,552.70,471.85,533.88,543.63,548.19,539.71,509.74,472.26,511.37,223.34,190.58,228.52,271.89,270.92,272.74,256.56,270.51,299.09,288.37,340.85,290.22,296.37,502.80,514.12,510.13,542.65,548.37,502.98,522.20,335.71,305.32
2002-01-29 22:06:21.478000,L7,545.94,521.72,506.29,264.35,279.13,489.13,531.12,539.04,472.12,515.84,230.34,269.14,224.19,221.82,235.65,208.97,237.01,268.88,235.53,331.38,326.13,280.14,270.60,480.21,478.68,457.77,350.40,293.37,305.70,335.26,303.70,298.92,324.46,350.83,347.69,330.14,487.38,458.63
2002-02-14 22:06:29.522000,L7,527.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-22 22:06:03.573000,L7,455.87,505.24,343.01,561.34,530.21,545.47,495.28,368.80,364.68,369.11,367.52,353.99,365.60,354.50,349.11,354.61,373.37,411.71,451.28,486.21,505.84,367.35,371.16,375.39,367.96,369.00,367.48,370.34,363.64,374.52,367.97,362.87,377.85,387.62,375.17,364.75,365.85,365.39
2002-10-28 22:05:22.323000,L7,406.95,434.00,287.98,306.93,338.85,248.18,515.83,494.77,484.16,476.80,472.00,483.30,476.83,237.00,243.22,212.71,239.87,276.41,239.87,282.53,277.35,280.83,519.10,515.75,485.92,476.66,558.05,450.27,480.08,484.47,477.83,430.11,454.35,566.14,560.52,444.05,467.63,473.55
2002-11-13 22:05:30.425000,L7,517.20,480.05,442.96,465.18,359.04,356.58,362.89,372.15,369.24,370.45,369.65,371.18,370.93,322.67,354.08,355.92,368.76,359.62,377.67,328.32,362.99,366.79,366.00,451.50,477.13,467.21,457.41,465.76,458.67,458.04,373.95,374.10,379.66,384.21,373.82,363.68,365.98,361.53
2003-01-16 22:06:02.914000,L7,551.20,502.46,500.48,256.56,523.34,501.20,503.79,485.34,478.50,520.50,524.93,488.33,497.15,500.58,502.62,500.08,465.00,370.16,368.41,359.03,473.80,466.01,468.63,479.02,481.12,487.96,457.03,454.73,467.43,467.41,445.90,484.13,518.29,516.54,529.03,498.19,336.25,430.99
2003-04-06 22:06:21.012000,L7,510.97,,254.69,240.02,,,230.94,246.28,273.00,,,,,,,,,180.43,198.97,194.79,258.42,242.07,,,,248.45,264.82,257.71,268.52,286.06,264.56,254.31,,290.58,274.59,,,
2003-04-22 22:06:19.091000,L7,544.03,541.86,510.37,505.72,237.46,240.31,257.94,271.66,320.06,264.44,226.91,248.61,227.41,241.74,246.56,206.74,236.99,226.11,241.62,277.88,272.57,277.50,255.15,275.69,301.56,307.80,344.80,291.88,478.67,483.84,480.72,305.17,307.37,324.82,341.02,329.79,341.35,305.16
2003-05-08 22:06:20.773000,L7,547.26,324.57,283.52,356.14,338.53,331.84,264.24,351.24,322.71,270.26,253.89,282.54,230.94,500.25,522.11,512.92,235.93,283.45,243.03,285.27,282.28,282.68,257.63,512.83,482.45,463.11,476.99,481.81,458.77,429.49,358.68,298.14,366.61,367.13,356.81,335.43,351.17,340.16
2003-05-24 22:06:17.162000,L7,458.56,480.66,545.13,518.99,344.62,350.30,270.47,356.82,346.32,362.25,364.45,340.38,366.99,338.62,343.16,351.57,369.71,293.18,254.30,326.78,356.50,359.33,362.28,367.36,366.87,363.70,358.83,356.53,360.19,363.89,360.77,359.08,372.77,377.72,369.72,358.14,492.17,504.08
2003-09-05 21:54:56.069000,L5,348.04,352.36,322.48,318.52,331.45,266.67,235.00,240.26,332.96,303.53,221.04,253.84,235.23,212.02,225.61,240.68,230.68,261.18,249.61,276.96,308.93,330.88,325.77,336.06,337.51,329.18,332.98,333.95,328.55,342.65,346.14,331.27,317.86,352.45,347.37,336.66,335.39,329.06
2003-10-23 21:55:36.755000,L5,243.77,307.69,348.29,344.49,342.14,340.75,243.94,255.62,356.17,339.31,249.84,249.39,208.52,197.81,224.39,238.24,260.57,275.02,267.10,291.60,329.51,342.51,344.31,352.14,352.30,346.54,355.54,351.95,351.23,344.63,353.98,313.59,326.88,372.82,360.85,337.11,344.18,340.02
2003-12-26 21:56:18.593000,L5,517.60,360.11,330.31,306.24,330.89,321.82,235.31,251.23,332.31,309.82,223.42,251.36,230.89,209.26,229.69,232.59,212.03,258.01,239.12,266.41,293.07,309.32,303.88,296.91,310.08,321.82,340.62,318.77,319.20,334.31,343.93,305.99,308.45,348.77,348.17,338.08,342.63,332.29
2004-04-16 21:57:19.749000,L5,437.26,351.62,328.74,305.85,326.40,317.68,229.07,240.51,330.82,288.77,211.20,252.10,219.40,201.88,220.18,227.08,216.17,257.99,230.32,269.09,289.62,302.83,297.11,298.31,311.80,305.30,325.33,321.89,312.57,322.21,319.15,311.05,299.46,343.49,341.04,330.59,325.85,309.57
2004-05-18 21:58:14.785000,L5,382.39,352.25,332.10,328.85,327.80,317.77,227.28,240.13,328.98,301.05,207.24,250.50,215.70,205.13,217.18,232.99,217.61,257.67,232.75,273.08,293.94,320.61,308.16,326.95,321.47,320.70,336.69,319.33,321.14,327.21,332.32,300.38,301.97,338.54,341.85,328.90,332.41,328.58
2004-08-06 22:00:22.463000,L5,486.68,356.87,337.77,338.37,331.94,327.51,223.31,237.84,342.60,315.85,211.16,246.35,221.27,207.47,223.89,227.85,215.44,265.43,234.23,277.84,307.67,333.45,336.57,345.01,342.08,331.37,337.32,332.83,331.79,339.71,343.62,318.96,317.63,355.66,349.23,334.12,338.43,330.43
2005-01-13 22:03:41.143000,L5,513.28,350.18,327.71,312.48,331.33,246.13,241.06,255.13,333.69,304.77,220.59,247.17,227.95,209.98,227.24,227.90,210.12,254.97,233.50,267.16,290.18,301.08,288.50,315.40,308.72,314.05,327.86,330.05,304.88,330.96,342.14,303.71,309.21,349.65,352.16,336.92,343.04,330.02
2005-02-14 22:04:09.465000,L5,384.33,369.25,343.29,293.50,299.82,234.13,228.93,232.48,335.18,305.37,216.22,259.00,238.73,208.79,,,,,,,,,333.07,343.65,334.44,333.49,343.70,331.11,322.59,334.99,346.39,343.14,303.12,340.02,352.94,340.15,339.63,341.74
2005-03-02 22:04:24.338000,L5,254.30,,,,,,,,,,,,,,,202.87,238.83,279.90,257.56,290.04,318.75,344.45,334.60,346.79,343.02,347.14,353.40,328.37,337.26,349.03,352.02,337.28,316.54,352.64,350.78,341.80,341.58,343.64
2005-04-03 22:04:40.528000,L5,445.52,360.34,342.68,332.77,336.54,333.55,231.91,249.89,346.96,320.90,216.65,253.12,243.53,216.19,235.31,239.82,221.39,263.16,246.71,276.87,304.86,330.29,322.52,339.42,328.25,328.75,340.69,321.00,330.31,339.33,349.38,319.97,311.70,353.27,350.67,338.66,343.86,334.95
2005-04-19 22:04:43.597000,L5,387.39,359.53,342.52,342.14,338.70,279.50,242.46,250.96,338.22,303.56,218.03,256.00,234.19,215.14,229.63,240.46,224.55,269.74,235.99,273.41,309.03,330.33,318.70,341.24,328.15,325.08,339.57,326.62,320.69,329.97,343.83,328.60,304.53,349.78,352.48,337.46,337.68,330.41
2005-05-05 22:04:49.813000,L5,394.99,358.59,345.56,342.81,341.17,278.25,235.49,248.40,351.06,309.80,222.90,260.18,245.54,222.03,242.81,244.18,239.13,261.80,235.65,258.76,304.14,327.08,333.42,322.86,328.22,319.51,341.73,340.11,344.63,350.85,353.25,346.32,311.19,327.74,332.97,324.30,326.44,312.15
2005-06-06 22:05:05.724000,L5,384.75,355.71,342.24,336.81,334.35,328.25,220.95,226.03,335.96,307.85,205.46,243.22,222.17,202.15,213.21,232.65,236.15,262.54,238.75,277.40,301.28,330.98,340.50,341.64,339.11,331.18,335.54,330.02,331.21,339.18,341.48,307.92,309.91,346.28,346.09,334.37,336.76,326.37
2005-08-25 22:05:41.221000,L5,385.91,359.58,348.82,348.50,344.68,344.55,233.28,252.52,358.72,327.20,227.57,256.88,240.37,230.60,241.46,254.02,233.22,276.30,255.12,292.71,303.01,343.11,339.35,350.24,348.50,343.11,340.29,342.22,338.82,346.38,353.13,349.20,324.44,359.69,351.16,342.98,345.60,339.40
2005-09-03 21:59:32.312000,L5,,,,,,,,,,,,,,,,,,,,279.66,308.13,334.32,333.09,,,,,,,357.03,386.39,197.52,389.68,,,,,
2005-09-19 21:59:32.955000,L5,,,,,,,,,,,,,,,,,,212.69,200.30,230.73,259.87,264.74,268.03,275.14,294.62,302.57,294.32,302.99,312.79,334.24,334.01,,,,,,,
2005-09-26 22:05:42.687000,L5,492.78,362.46,344.52,340.22,340.56,334.72,239.42,246.72,343.81,316.93,229.74,252.60,230.47,209.66,230.69,237.48,225.76,266.17,247.46,279.66,296.13,332.47,334.28,347.12,338.86,338.94,340.65,328.15,331.09,342.07,348.92,314.90,304.73,356.32,349.46,337.56,340.05,336.89
2006-02-17 22:08:11.136000,L5,380.19,349.07,329.20,313.53,327.09,238.30,232.88,244.02,332.76,301.45,216.60,250.46,223.98,208.16,228.96,224.33,215.82,255.22,234.47,270.22,291.72,303.17,293.15,279.00,298.50,303.91,317.51,289.12,302.18,323.88,319.77,297.21,291.87,330.81,334.74,325.67,330.23,331.63
2006-04-06 22:09:08.139000,L5,396.03,351.38,332.97,323.87,315.00,227.90,232.42,241.53,333.53,303.22,213.68,251.40,227.03,210.13,221.41,228.39,216.27,262.26,237.36,281.41,295.84,306.56,303.39,304.84,314.59,312.64,328.11,313.22,314.75,327.34,339.31,313.69,301.69,339.25,341.84,331.82,333.24,331.76
2006-05-08 22:09:38.251000,L5,429.49,356.04,332.96,328.59,336.65,327.49,227.28,243.86,345.15,318.80,209.47,251.29,226.45,213.03,226.94,238.01,220.48,266.93,229.83,282.06,301.02,317.33,321.38,325.16,321.17,330.29,334.38,327.33,327.41,342.99,343.06,325.65,315.21,353.76,349.70,340.93,345.47,335.33
2006-06-25 22:10:20.606000,L5,380.76,350.61,332.78,328.40,328.59,326.35,220.21,232.38,342.84,310.57,202.75,249.95,213.63,206.30,218.96,235.99,214.21,265.34,234.50,279.76,302.23,324.56,322.48,341.27,329.11,325.55,326.98,324.21,325.49,338.53,338.91,328.25,312.10,350.95,343.89,336.47,337.16,332.41
2006-07-11 22:10:34.443000,L5,378.64,349.27,330.38,337.85,342.21,333.08,225.48,238.85,332.71,314.92,213.11,255.59,227.39,214.46,227.66,241.42,245.12,274.67,275.73,301.12,319.05,350.50,349.54,354.96,343.44,343.28,344.99,327.72,329.21,340.11,348.58,330.08,344.59,377.19,386.92,394.53,422.40,534.44
2006-09-13 22:11:23.474000,L5,439.01,359.62,337.57,333.23,338.58,333.49,229.72,238.35,347.73,322.24,225.28,253.49,230.60,217.09,234.09,238.75,218.21,268.20,238.29,284.52,302.76,330.03,334.89,344.08,339.67,337.52,345.44,337.13,339.03,349.43,354.26,327.99,321.67,357.88,356.21,343.83,347.42,338.56
2006-12-02 22:12:34.352000,L5,339.60,335.70,310.68,330.45,334.71,247.83,262.39,349.50,329.44,276.32,260.87,266.61,231.18,246.22,258.67,247.51,271.60,269.80,271.54,299.15,322.01,331.60,326.64,336.29,334.99,333.75,346.50,321.80,334.64,351.72,356.66,308.16,331.75,370.72,369.55,350.20,351.55,352.88
2006-12-11 22:06:28.205000,L5,209.22,210.08,227.45,250.10,,191.92,288.33,282.05,216.46,223.68,223.54,200.61,214.64,221.25,212.94,253.05,254.93,281.05,313.73,340.54,320.02,340.11,373.80,365.01,388.42,394.13,381.12,397.69,406.27,396.92,385.90,420.40,448.33,458.25,456.50,446.05,454.90,520.96
2007-01-03 22:12:49.248000,L5,327.41,325.04,306.83,339.37,331.37,252.21,269.24,353.51,324.34,243.76,273.64,249.28,232.39,259.34,256.31,247.58,293.11,262.42,299.65,318.80,331.09,335.00,343.28,338.12,341.93,362.46,334.85,342.21,358.00,367.49,325.88,324.36,375.37,385.69,367.38,357.60,352.97,367.34
2007-01-19 22:12:30.924000,L5,384.92,353.54,251.21,,,204.80,243.91,256.56,332.56,302.17,227.90,259.71,230.86,219.58,212.73,220.19,231.09,276.62,246.84,298.70,310.53,324.62,318.06,278.56,187.19,242.64,280.98,282.16,294.69,330.95,345.45,347.15,308.88,343.15,294.44,215.92,189.96,
2007-02-13 22:06:23.395000,L5,420.45,253.53,220.69,205.43,235.79,,,,,,,,,,,,187.10,240.31,216.13,268.32,296.26,301.86,295.90,314.87,313.74,320.80,353.89,326.85,342.67,371.29,361.12,338.55,346.81,395.45,393.35,384.23,394.78,394.52
2007-10-02 22:10:31.289000,L5,376.00,351.62,337.71,332.21,333.57,331.85,243.33,255.17,344.76,309.78,233.02,261.06,235.24,218.54,235.69,241.59,232.71,270.41,248.31,286.28,309.51,329.84,329.06,336.41,331.67,330.50,322.83,329.77,321.97,328.00,336.45,328.54,306.96,348.64,341.54,337.25,335.73,336.22
2008-11-21 22:01:05.982000,L5,393.23,353.74,331.61,326.62,330.06,325.68,249.12,257.35,335.51,304.03,241.72,265.97,239.45,222.54,242.05,246.01,232.10,265.63,250.80,276.28,296.74,312.73,313.64,318.98,328.09,324.20,335.12,330.03,322.29,338.55,339.96,323.97,312.51,350.47,346.86,341.15,342.27,337.62
2009-01-24 22:02:55.057000,L5,,,,,,,210.05,224.63,293.72,288.66,210.08,242.26,212.68,197.55,213.35,207.18,200.17,234.30,222.38,251.78,266.43,257.64,268.02,247.28,276.91,274.21,285.78,276.55,293.17,311.82,296.03,281.23,265.51,317.46,316.16,310.45,317.90,309.71
2010-02-12 22:08:30.110000,L5,371.12,341.51,308.07,306.67,313.74,238.85,232.58,243.66,321.04,297.70,221.74,256.45,224.34,210.61,228.97,232.97,221.48,257.12,238.99,270.21,292.21,295.04,297.79,289.91,300.35,302.61,320.60,297.87,309.78,323.83,310.92,303.96,295.11,329.81,334.03,325.81,325.37,323.20
2010-11-27 22:07:24.215000,L5,461.07,347.87,327.92,322.39,320.29,316.40,238.26,245.78,328.09,303.37,235.30,255.25,232.04,215.75,230.05,234.36,222.22,261.39,243.15,280.89,304.12,315.74,320.02,307.00,313.62,318.97,331.57,322.19,319.51,341.55,337.46,308.04,306.00,343.24,335.11,329.72,330.78,333.36
2011-01-14 22:07:31.728000,L5,431.87,357.09,339.40,338.12,337.72,304.61,226.35,243.94,301.14,296.45,227.22,250.93,228.66,236.63,253.40,,,,,,,,,278.49,304.56,280.26,276.78,273.94,301.78,322.17,330.92,336.28,316.26,337.08,326.29,342.17,347.22,342.09
2013-04-25 22:19:21.025000,L8,,,,,,,,,328.18,299.98,286.34,335.43,359.52,338.11,304.12,288.34,246.58,289.20,285.78,315.30,353.69,360.03,354.94,363.27,360.98,355.68,360.10,355.86,357.78,363.97,363.95,322.17,370.26,372.52,370.99,353.15,358.85,344.54
2013-05-11 22:19:31.249000,L8,344.76,336.51,296.80,322.98,339.13,345.72,260.43,321.73,329.27,297.66,223.70,279.76,229.00,245.56,240.86,262.54,239.49,284.62,245.68,293.45,330.98,342.73,345.38,319.01,352.52,331.54,354.65,342.87,347.08,355.38,360.49,314.40,310.75,364.47,359.33,339.40,348.87,336.42
2013-06-28 22:19:33.252000,L8,346.68,342.79,345.48,352.03,344.00,348.22,350.92,351.21,334.62,297.96,263.81,281.22,236.63,256.08,243.50,272.95,239.59,285.10,248.11,289.51,333.43,317.81,353.97,358.22,357.66,346.18,355.14,352.56,353.58,362.50,361.91,317.60,354.63,370.46,366.86,340.81,355.24,341.44
2013-07-14 22:19:34.707000,L8,348.27,337.34,341.64,350.36,338.46,298.17,267.13,348.97,330.88,297.26,227.93,280.83,232.53,248.95,244.75,263.82,240.65,285.63,246.23,293.25,333.28,350.05,353.52,356.32,356.99,345.43,356.18,347.54,354.66,361.44,361.68,314.76,333.11,370.43,364.24,344.43,355.55,340.34
2013-08-31 22:19:38.558000,L8,346.55,348.43,346.42,351.37,346.09,353.10,352.18,354.25,335.90,298.89,248.17,284.29,243.53,260.30,248.25,277.08,327.17,286.49,249.20,309.91,351.32,358.06,356.63,359.77,360.76,352.75,358.84,355.98,355.08,364.61,363.66,319.93,366.84,372.56,369.52,355.18,359.03,345.13
2013-10-02 22:19:28.820000,L8,393.37,344.76,344.04,350.90,346.71,350.27,276.31,348.48,338.33,299.47,261.20,289.47,297.24,331.31,334.49,284.43,331.15,367.98,275.07,311.32,353.09,360.37,353.72,358.87,361.41,356.97,360.45,355.90,357.43,367.28,365.43,323.73,372.05,378.15,372.59,352.98,358.47,339.01
2013-10-18 22:19:25.762000,L8,343.39,216.76,208.66,216.11,184.41,242.28,,188.23,246.08,246.20,319.17,336.32,332.97,256.22,,,,370.80,299.22,279.68,334.45,365.54,338.50,353.90,357.58,351.50,358.08,353.38,354.67,364.66,363.43,321.00,368.91,375.67,370.04,355.60,358.06,342.14
2013-12-05 22:19:13.005000,L8,521.70,374.90,374.08,395.36,385.06,374.96,378.25,404.12,405.27,386.75,381.27,377.59,378.55,379.40,377.10,376.48,377.64,359.45,361.63,372.52,372.67,375.38,384.14,377.86,378.04,382.66,375.99,374.27,369.14,385.14,382.59,375.52,391.84,388.03,380.84,370.91,367.88,381.41
2014-01-06 22:18:54.881000,L8,343.99,342.34,295.69,326.61,340.42,246.67,275.79,320.64,330.33,292.67,233.75,278.24,227.30,239.72,233.31,258.04,240.98,277.87,242.19,293.52,329.70,344.16,340.20,350.38,311.71,330.18,354.40,283.26,342.03,356.26,359.28,319.60,305.81,363.93,361.00,337.72,354.28,332.54
2014-02-07 22:18:33.391000,L8,345.83,345.76,348.10,326.77,336.57,247.39,276.20,299.93,331.42,295.23,234.28,279.69,227.24,241.07,233.02,261.97,241.04,272.76,245.26,299.84,331.56,345.22,347.08,359.23,353.72,331.83,359.25,302.79,347.24,362.74,362.98,318.54,330.40,362.53,365.23,345.69,355.49,337.85
2014-02-23 22:18:20.398000,L8,343.63,336.95,291.11,322.42,336.63,244.57,269.50,305.19,325.19,291.96,225.88,276.04,224.43,224.24,232.19,255.02,240.37,280.57,242.84,292.75,330.19,340.30,289.53,352.66,348.06,327.50,353.95,282.08,341.39,355.65,358.78,314.30,306.24,363.67,363.51,335.36,353.01,334.02
2014-03-27 22:17:50.001000,L8,348.29,352.55,348.47,355.73,348.47,354.23,353.80,361.92,336.83,300.50,355.11,335.06,359.51,341.78,332.81,297.47,333.67,291.96,290.92,306.95,361.59,359.09,357.92,363.14,361.80,358.44,361.44,356.41,357.49,367.05,366.35,328.05,371.16,377.38,372.61,355.86,363.02,350.51
2014-04-12 22:17:37.464000,L8,349.23,349.03,349.10,354.62,347.13,296.31,283.03,358.74,335.17,299.67,273.49,284.83,359.36,341.68,334.30,298.37,333.07,290.68,288.07,305.71,349.91,359.89,359.90,365.46,362.50,351.97,360.43,355.52,359.40,366.39,364.51,323.57,373.24,377.37,373.65,357.59,363.49,348.82
2014-05-14 22:17:08.923000,L8,349.96,349.40,346.95,352.21,344.72,352.21,270.78,350.88,335.59,299.29,272.67,286.13,243.77,259.02,248.14,267.25,315.08,288.95,259.60,304.02,350.47,355.57,358.73,356.34,359.08,352.23,356.71,352.77,355.82,364.46,356.78,318.57,368.82,371.99,370.38,347.67,359.37,349.12
2014-05-30 22:17:11.184000,L8,351.74,348.50,346.64,352.78,348.84,350.28,272.01,324.16,333.63,301.71,247.51,287.92,241.21,347.89,334.07,281.40,323.55,291.84,285.66,303.45,333.57,344.99,346.39,354.63,351.91,332.69,356.09,354.07,358.40,365.16,363.58,322.04,369.46,374.69,369.99,352.69,359.37,352.21
2014-07-17 22:17:28.260000,L8,345.14,339.05,300.47,348.79,340.93,340.50,259.80,299.43,333.52,295.94,225.45,278.03,224.36,241.17,237.78,261.31,237.72,286.30,245.97,289.91,278.81,287.55,346.39,351.60,353.41,333.42,353.58,350.01,348.98,358.69,359.26,314.63,306.41,368.11,365.90,336.91,351.73,338.34
2015-01-09 22:17:38.882000,L8,344.54,334.07,294.60,319.21,334.32,243.02,265.81,266.96,328.94,290.93,225.78,273.62,221.89,224.30,229.19,232.74,237.02,275.09,240.95,283.79,328.51,339.57,284.76,284.36,305.98,283.41,269.42,280.59,295.53,355.32,302.00,273.11,267.61,361.18,354.98,325.68,350.89,299.11
