dates,satname,nzd0389-0000,nzd0389-0001,nzd0389-0002,nzd0389-0003,nzd0389-0004,nzd0389-0005,nzd0389-0006,nzd0389-0007,nzd0389-0008,nzd0389-0009,nzd0389-0010,nzd0389-0011,nzd0389-0012,nzd0389-0013,nzd0389-0017,nzd0389-0018,nzd0389-0014,nzd0389-0015,nzd0389-0016
2003-12-03 21:52:19.254000,L5,236.18,265.85,209.52,256.54,,254.62,230.61,251.51,250.29,245.43,252.95,258.05,264.47,260.15,241.34,228.57,207.90,243.47,236.47
2003-12-10 21:58:05.829000,L5,249.53,277.96,262.74,255.04,255.19,260.14,236.80,254.38,253.70,248.54,262.81,267.10,266.06,262.28,242.11,236.45,213.27,247.77,244.32
2004-02-05 21:52:40.789000,L5,284.90,299.90,292.88,286.77,285.83,289.19,270.53,279.83,282.52,284.00,289.82,281.83,277.14,169.38,,,206.03,218.88,
2004-04-25 21:53:47.171000,L5,,260.08,209.14,262.67,158.12,157.16,208.62,250.41,248.77,,,,,,,,,,
2004-05-18 22:00:14.650000,L5,,259.47,242.19,265.28,259.48,249.88,198.07,252.68,254.53,,,,,,,,,,
2004-06-12 21:54:47.510000,L5,,246.31,202.17,260.05,232.72,,,,,,,,,,,,,,
2004-07-30 21:56:03.892000,L5,,245.42,219.14,266.71,243.14,,,,,,,,,,,,,,
2004-08-15 21:56:25.603000,L5,,250.05,220.56,252.82,241.58,171.96,196.48,238.94,241.77,,,,,,,,,,
2004-08-15 21:56:49.433000,L5,,258.47,242.09,257.67,249.59,182.83,203.05,249.02,242.28,,,,,,,,,,
2004-10-02 21:57:38.853000,L5,223.01,252.63,241.93,251.22,224.38,187.36,207.94,240.48,250.02,237.54,245.16,241.08,,,,,,,
2004-10-02 21:58:02.684000,L5,224.80,256.21,247.45,254.89,229.82,191.56,211.96,243.49,253.19,242.10,250.02,243.39,,,,,,,
2004-11-10 22:04:35.857000,L5,242.78,264.04,264.03,264.93,258.15,261.23,242.28,269.70,270.87,268.63,270.94,272.24,271.50,264.70,250.29,241.31,249.32,242.58,248.93
2005-02-23 22:00:07.370000,L5,,,,,,193.63,217.61,254.16,249.43,242.86,251.01,248.64,242.32,247.06,,,,,
2005-02-23 22:00:31.200000,L5,,258.97,248.64,258.03,248.92,206.68,235.86,258.31,256.11,250.87,256.77,255.54,193.22,200.75,213.50,230.15,183.42,222.00,219.17
2005-03-02 22:06:24.060000,L5,224.23,275.08,273.07,273.30,271.49,269.10,244.52,254.20,242.84,244.96,256.39,245.01,249.68,243.81,222.77,168.24,197.11,239.59,236.29
2005-03-18 22:06:34.540000,L5,,,,,,182.73,207.58,252.30,263.03,254.46,263.90,253.38,260.84,257.59,,,,,
2005-04-12 22:00:30.943000,L5,238.94,265.95,258.78,268.20,253.77,254.78,215.94,251.97,252.75,225.99,258.55,255.38,,,186.86,196.43,,,
2005-05-14 22:01:06.219000,L5,,262.74,232.00,278.87,243.64,193.54,194.91,256.85,262.73,251.89,255.10,242.28,,,180.34,192.76,,,
2005-06-15 22:00:58.430000,L5,267.41,255.93,215.55,265.23,241.94,233.79,199.46,246.82,191.90,,,,,,,,,,
2005-06-15 22:01:22.260000,L5,263.14,261.66,217.60,266.47,245.15,227.57,198.65,247.86,191.75,,,,,,,,,,
2005-09-10 22:07:43.789000,L5,224.93,252.36,256.99,268.90,264.88,263.18,218.87,263.26,256.46,243.39,255.41,250.70,252.22,254.91,201.78,231.48,188.24,217.25,225.85
2005-09-19 22:01:32.820000,L5,240.05,265.87,219.29,265.83,253.62,264.95,239.39,255.99,254.36,251.79,257.16,259.28,257.90,260.77,212.09,232.80,197.63,232.14,234.85
2005-09-19 22:01:56.650000,L5,232.52,264.56,206.78,263.14,250.85,258.89,237.21,254.11,253.28,246.49,255.33,256.87,251.25,258.86,200.90,233.37,190.76,226.52,233.91
2005-10-05 22:01:29.249000,L5,,,,,,259.30,207.70,252.43,252.48,247.18,253.84,256.44,260.88,261.83,219.23,228.45,198.32,226.21,226.57
2005-10-05 22:01:53.080000,L5,,,,,,250.89,194.91,243.59,245.18,238.12,248.38,249.47,249.27,170.39,202.90,217.61,192.64,218.01,207.84
2005-11-06 22:01:58.902000,L5,238.75,268.86,268.27,265.23,264.74,266.00,236.23,252.31,249.80,245.51,255.26,255.56,256.13,253.28,247.31,245.90,210.36,245.01,238.15
2006-01-25 22:03:29.142000,L5,240.18,267.42,264.29,267.48,255.90,259.75,236.53,256.95,257.15,256.31,260.24,257.27,265.93,258.35,240.52,239.22,209.31,243.87,239.45
2006-01-25 22:03:52.972000,L5,230.65,264.60,202.98,261.23,233.16,251.84,220.18,254.26,253.58,251.36,257.22,254.15,262.82,255.02,235.06,234.10,203.36,239.11,231.81
2006-02-17 22:10:10.858000,L5,230.71,266.85,263.53,267.17,265.14,260.55,237.11,259.69,260.54,252.28,262.10,257.26,264.87,259.37,234.04,241.01,197.98,234.94,236.44
2006-06-25 22:12:20.185000,L5,,,,,,,191.01,237.84,254.76,,,,,,,,,,
2006-08-21 22:06:55.521000,L5,,253.90,226.60,253.09,248.98,256.83,212.56,245.71,250.14,251.05,257.29,255.79,,,,,,,
2006-08-21 22:07:19.351000,L5,,258.20,234.98,255.52,253.04,261.81,210.13,251.90,254.55,258.82,261.55,258.69,263.69,,,,,,
2006-10-24 22:07:38.411000,L5,245.34,269.24,271.16,269.10,268.08,274.24,250.62,269.85,269.51,265.51,269.47,268.22,267.50,266.07,253.21,257.55,260.82,251.18,260.51
2006-10-24 22:08:02.241000,L5,244.32,267.67,269.56,267.61,266.39,272.54,249.33,268.85,268.38,261.98,268.57,266.91,266.69,264.74,248.30,248.87,247.18,249.72,254.82
2006-10-31 22:13:53.251000,L5,,,,,,217.68,218.34,271.87,274.39,248.70,255.75,255.62,256.24,254.75,254.18,264.13,251.55,242.57,261.44
2007-02-04 22:14:33.490000,L5,253.18,279.58,271.68,259.20,258.30,266.72,237.41,259.44,257.24,262.65,270.53,271.72,271.76,263.69,236.04,242.80,218.81,253.57,238.52
2007-09-09 22:06:33.244000,L5,222.28,251.45,251.67,257.08,255.48,,,253.97,253.83,249.89,248.42,246.78,239.79,254.85,193.40,217.49,,,
2007-09-09 22:06:57.074000,L5,223.18,257.60,259.45,263.52,263.16,251.19,195.73,259.47,259.23,253.64,256.59,251.59,249.14,258.99,200.91,226.47,,211.40,214.89
2007-10-02 22:12:30.868000,L5,220.22,250.80,262.25,265.57,268.98,246.02,243.99,261.47,269.57,251.17,257.02,254.68,257.04,260.59,231.46,239.60,207.09,233.44,242.72
2009-01-24 22:04:54.778000,L5,229.74,258.11,249.61,188.63,264.06,264.83,243.00,269.59,269.10,261.67,254.66,255.33,251.63,248.92,234.00,238.52,206.62,232.99,224.10
2009-02-09 22:05:19.855000,L5,,,,,,210.36,216.16,250.24,248.41,230.78,249.31,241.99,240.90,,,,,,
2009-12-03 22:04:19.644000,L5,226.73,257.08,263.12,263.26,252.71,266.86,239.03,264.86,261.76,255.93,255.43,257.04,257.73,248.07,237.99,242.26,201.08,235.29,247.64
2010-02-21 22:04:20.664000,L5,214.64,262.44,250.93,254.03,240.74,254.21,227.62,252.66,251.91,248.98,253.28,249.46,249.98,249.41,226.39,237.64,200.72,235.05,229.02
2010-10-19 22:03:43.463000,L5,,,,,,,,,,,,,,,183.68,220.06,,,
2010-12-22 22:03:41.192000,L5,,,,,194.18,198.68,203.53,250.61,250.45,241.26,251.43,249.08,253.28,242.28,220.95,227.59,197.56,240.68,221.28
2011-01-07 22:03:20.155000,L5,225.90,249.30,245.00,250.57,246.73,254.66,228.38,255.52,252.94,253.00,251.49,254.32,251.35,252.42,227.08,228.54,201.92,232.35,217.56
2011-01-23 22:03:44.680000,L5,245.37,270.03,260.42,262.55,258.57,270.15,249.17,264.97,263.91,263.38,269.05,269.43,272.23,269.99,261.30,272.07,253.64,256.98,264.80
2011-02-08 22:03:23.241000,L5,217.97,259.72,253.25,250.21,234.94,,,,,,,,,,,,,,
2011-02-15 22:09:34.535000,L5,249.92,262.36,257.37,259.80,258.92,280.49,258.03,274.71,275.25,276.56,280.36,267.87,263.30,266.12,265.21,281.93,251.17,254.26,260.23
2011-03-12 22:03:19.303000,L5,220.53,248.69,242.51,248.93,240.83,249.98,218.14,246.86,245.08,246.37,251.91,248.58,244.97,225.86,,,168.03,218.73,200.01
2013-05-11 22:21:31.047000,L8,,274.88,244.61,280.64,277.08,232.51,242.08,272.60,280.47,277.68,282.49,284.63,,,203.58,221.61,,,
2013-05-27 22:21:38.875000,L8,282.25,274.30,276.70,283.23,276.68,221.91,261.04,272.69,275.53,278.29,283.24,283.08,,,201.54,215.68,,,
2013-06-05 22:15:27.079000,L8,,262.84,227.89,266.12,246.79,,,,,,,,,,,,,,
2013-06-05 22:15:51.038000,L8,,269.12,237.78,273.32,267.24,212.94,252.77,252.79,274.77,,,,,,,,,,
2013-06-28 22:21:33.030000,L8,,238.83,223.37,,,,,,,,,,,,,,,,
2013-07-14 22:21:34.493000,L8,,268.87,239.21,277.41,274.81,219.05,251.16,268.03,274.40,277.40,279.62,275.32,,,196.94,212.18,,,
2013-09-16 22:21:33.422000,L8,269.51,272.63,282.50,281.04,280.17,281.65,267.37,282.14,282.44,289.07,289.55,291.23,296.31,283.01,274.33,270.61,242.08,262.75,264.28
2013-10-18 22:21:25.531000,L8,260.66,272.05,242.26,273.61,247.57,229.38,226.67,262.86,284.28,265.82,280.29,278.83,281.64,272.44,259.52,265.01,234.45,264.16,257.37
2013-11-12 22:15:08.029000,L8,259.83,282.06,289.87,284.94,280.86,283.68,266.91,283.32,283.64,290.41,296.76,298.30,300.94,293.61,282.78,280.00,306.22,276.32,269.84
2013-11-12 22:15:31.992000,L8,260.78,282.57,290.56,285.43,281.18,283.98,267.60,283.97,284.15,290.53,297.06,299.16,301.30,296.14,283.69,280.61,305.60,276.58,312.24
2013-12-14 22:14:57.422000,L8,262.71,287.39,286.54,283.85,280.40,285.01,270.79,285.27,285.13,290.45,298.41,298.46,300.89,285.49,282.84,281.55,291.43,270.48,312.09
2013-12-14 22:15:21.385000,L8,263.26,289.36,288.17,284.81,281.37,286.41,272.21,285.26,285.40,290.72,298.34,299.42,301.50,301.61,282.66,281.46,302.87,271.09,312.57
2013-12-21 22:21:03.131000,L8,263.99,292.07,289.01,287.10,282.44,285.63,274.65,284.51,286.75,289.93,297.46,301.01,302.09,282.08,282.91,274.32,293.65,279.25,312.71
2014-02-07 22:20:33.142000,L8,265.00,288.33,289.43,286.85,283.21,286.09,271.91,284.82,285.18,290.53,297.05,300.57,303.42,302.40,284.00,318.89,304.58,282.34,311.40
2014-05-14 22:19:08.687000,L8,,227.00,223.94,254.60,229.37,,,,,,,,,,,,,,
2014-07-26 22:13:18.997000,L8,,265.38,240.08,277.10,274.98,213.22,251.21,267.84,267.23,273.71,,,,,188.61,210.06,,,
2014-08-27 22:13:29.246000,L8,283.52,282.69,283.07,282.62,280.37,281.03,267.48,279.23,278.75,288.73,286.87,290.65,296.90,287.62,228.10,261.36,189.98,244.93,264.34
2014-08-27 22:13:53.214000,L8,,264.25,170.44,272.79,271.51,211.71,229.69,269.65,268.39,274.65,265.53,275.54,,,199.33,232.91,,,
2014-09-03 22:19:42.686000,L8,,267.70,278.42,275.78,275.59,215.01,225.11,272.75,272.60,276.54,277.86,280.61,290.03,273.21,223.62,248.71,,242.06,257.51
2014-09-28 22:13:32.732000,L8,276.34,290.36,288.08,285.28,280.47,283.24,269.43,283.35,282.63,288.95,290.21,293.87,298.75,298.28,276.51,270.51,300.24,269.86,268.79
2014-09-28 22:13:56.699000,L8,277.38,292.71,290.54,286.83,281.51,284.12,270.97,283.76,283.46,289.62,293.19,295.63,300.45,299.10,278.60,271.40,284.00,270.85,270.07
2014-11-06 22:19:49.237000,L8,266.22,286.73,286.74,281.70,280.88,282.87,268.74,283.57,282.12,289.52,292.87,296.93,299.01,298.51,280.40,278.13,305.15,268.92,267.97
2014-12-01 22:13:36.144000,L8,250.85,280.33,280.38,275.62,257.80,281.45,229.42,280.70,276.52,277.06,271.77,291.42,286.58,289.33,274.52,271.21,243.11,267.92,264.05
2014-12-01 22:14:00.103000,L8,263.20,291.33,290.69,284.34,280.87,284.55,269.97,284.40,283.73,289.92,296.92,302.72,301.40,303.96,284.24,280.33,282.88,275.54,271.95
2015-01-25 22:19:32.598000,L8,,278.07,276.57,278.71,274.60,255.58,233.14,277.48,271.09,271.39,277.87,273.25,268.89,,,,,,
2015-02-10 22:19:26.793000,L8,272.55,289.62,284.93,285.01,281.44,284.15,272.31,283.25,283.23,287.47,295.45,296.30,298.67,279.50,277.59,273.77,292.35,272.68,271.82
2015-02-19 22:13:13.545000,L8,263.87,284.23,284.79,282.96,281.86,283.67,269.40,283.46,281.96,286.67,294.64,293.43,298.40,271.82,276.92,272.70,246.89,273.75,267.61
2015-02-19 22:13:37.503000,L8,264.27,284.81,285.42,283.33,282.22,283.81,269.74,283.65,282.61,287.37,295.19,293.81,298.83,272.24,277.94,272.67,247.09,273.89,268.30
2015-02-26 22:19:22.786000,L8,258.58,274.37,281.62,279.95,279.59,266.32,267.00,279.60,275.16,281.76,286.68,288.70,295.56,265.53,268.24,270.94,240.25,257.62,263.80
2015-03-14 22:19:11.321000,L8,279.21,285.59,282.56,282.77,281.66,280.90,270.83,281.83,282.65,285.50,292.25,293.56,296.66,276.39,273.34,269.70,245.56,271.00,267.65
2015-03-30 22:19:01.640000,L8,264.67,274.26,263.64,273.76,267.30,220.77,230.28,268.02,267.73,263.84,274.98,255.03,208.25,257.67,,,,,
2015-04-15 22:18:58.633000,L8,,277.66,280.68,280.36,280.02,231.17,266.03,276.38,277.21,282.62,286.21,288.86,295.74,271.88,266.48,254.81,236.57,258.06,263.47
2015-05-26 22:12:28.969000,L8,,265.35,237.86,272.26,267.86,209.30,254.54,257.81,268.22,,,,,,,,,,
2015-05-26 22:12:52.932000,L8,,262.36,233.08,269.95,264.50,191.92,227.77,254.42,263.46,,,,,,,,,,
2015-07-20 22:19:10.496000,L8,,265.67,242.23,275.43,272.13,222.56,224.56,260.06,262.87,,,,,,,,,,
2015-07-29 22:13:01.696000,L8,,250.04,230.33,266.47,247.10,193.75,221.20,245.66,,,,,,,,,,,
2015-07-29 22:13:25.654000,L8,290.47,272.65,263.94,273.96,267.61,216.25,233.27,269.06,270.66,,,,,,,,,,
2015-08-05 22:19:12.883000,L8,,268.84,264.71,275.88,275.04,221.16,257.12,272.14,275.08,280.72,285.20,287.50,296.03,279.54,204.12,238.75,,,
2015-09-06 22:19:26.774000,L8,267.81,271.48,241.58,273.85,272.97,213.90,225.36,269.89,271.16,272.90,279.34,273.17,252.45,267.21,238.25,243.85,,235.93,251.04
2015-12-27 22:19:43.199000,L8,266.29,280.81,289.03,285.40,282.09,283.57,269.98,284.87,283.03,289.47,295.63,296.14,300.98,282.37,309.31,322.64,306.47,282.35,311.57
2016-01-05 22:13:29.107000,L8,262.62,285.27,288.60,286.26,281.36,282.21,270.02,284.69,284.32,289.71,296.41,301.62,301.38,281.13,284.19,285.72,306.51,280.57,311.60
2016-01-05 22:13:53.066000,L8,263.54,285.03,288.59,285.91,281.39,281.90,270.08,284.39,284.39,289.60,296.38,301.36,301.34,279.73,284.70,283.61,306.27,279.66,311.26
2016-02-06 22:13:25.747000,L8,267.89,297.22,294.01,289.48,284.72,283.54,273.35,286.57,284.78,291.30,297.27,303.20,301.11,301.70,282.97,279.23,305.53,277.24,309.59
2016-02-13 22:19:32.514000,L8,265.74,282.98,282.75,283.42,280.50,280.37,269.85,282.84,282.70,287.48,295.62,295.65,298.89,275.38,279.74,270.74,248.07,272.83,271.85
2016-02-29 22:19:29.191000,L8,,273.73,262.38,278.95,279.54,235.49,267.14,276.05,,,,,168.37,197.89,218.31,207.76,241.93,253.62,236.91
2016-04-17 22:19:09.462000,L8,282.94,279.56,269.45,280.54,276.45,204.07,196.21,268.45,272.22,268.83,276.63,282.55,297.08,283.32,256.84,278.23,281.73,252.06,273.78
2016-07-06 22:19:29.332000,L8,,262.30,233.11,271.66,264.24,208.71,205.82,254.32,267.22,,,,,,,,,,
2016-08-07 22:19:37.341000,L8,286.66,275.65,279.28,280.83,280.06,268.07,265.96,275.30,281.31,280.15,286.23,289.76,292.63,283.68,215.23,233.89,,,
2016-09-08 22:19:48.652000,L8,,270.21,278.67,279.78,280.12,264.82,265.92,278.00,282.52,284.22,285.93,292.45,294.78,281.19,266.37,265.97,244.84,265.16,265.36
2017-01-23 22:13:31.167000,L8,262.40,283.17,285.21,283.17,276.98,281.28,267.95,283.89,282.11,284.07,293.41,294.63,295.99,279.58,281.99,281.14,248.60,266.18,268.35
2017-01-23 22:13:55.126000,L8,260.69,279.94,282.97,281.21,274.44,276.68,266.08,282.06,280.11,280.91,290.21,292.47,293.85,274.73,280.32,278.37,242.61,264.23,266.50
2017-02-08 22:13:22.774000,L8,258.79,283.81,280.20,283.20,274.49,267.11,267.16,283.48,282.78,285.66,293.63,294.78,297.01,274.84,276.96,277.24,245.20,261.46,270.45
2017-02-08 22:13:46.733000,L8,,283.91,280.30,283.02,274.88,240.81,267.19,283.34,282.86,285.67,292.41,295.26,297.16,274.86,277.42,276.94,244.98,261.37,270.50
2017-02-15 22:19:31.641000,L8,266.46,282.60,288.51,288.08,282.32,282.62,273.09,284.25,284.12,286.76,295.55,298.94,299.62,283.38,279.62,273.16,296.88,275.65,276.70
2017-03-28 22:13:00.546000,L8,273.83,282.84,284.36,283.56,281.14,280.72,269.19,282.75,282.60,285.23,290.45,291.01,296.77,274.56,278.94,275.27,242.21,261.37,270.17
2017-03-28 22:13:24.501000,L8,,272.30,239.12,279.51,250.00,222.21,257.77,277.01,276.43,278.07,283.86,286.93,294.24,263.98,226.15,253.25,219.05,249.79,261.71
2017-06-07 22:19:15.026000,L8,,223.04,229.14,267.07,244.99,,,,,,,,,,,,,,
2017-06-16 22:13:07.683000,L8,,264.20,227.72,267.56,242.88,,,,,,,,,,,,,,
2017-06-16 22:13:31.641000,L8,,268.77,233.49,272.29,266.27,214.58,222.96,255.71,263.24,,,,,,,,,,
2017-07-02 22:13:11.807000,L8,301.47,273.21,241.81,245.20,,,,,,,,,,,,,,,
2017-07-02 22:13:35.765000,L8,310.93,286.28,276.15,163.51,,,,,,,,,,,,,,,
2017-08-03 22:13:23.788000,L8,,243.08,233.31,272.39,271.41,208.54,217.78,257.79,235.79,,,,,,,,,,
2017-08-03 22:13:47.751000,L8,,246.05,174.01,273.61,272.28,213.04,217.67,259.68,268.50,,,,,,,,,,
2017-11-30 22:19:44.301000,L8,261.22,278.28,286.94,284.84,281.71,283.65,272.04,284.67,279.47,283.58,292.00,295.08,301.90,280.93,282.72,316.09,306.28,275.78,310.36
2018-01-17 22:19:37.247000,L8,332.51,308.99,343.70,304.38,302.39,304.99,296.00,304.28,297.40,306.82,319.42,324.52,329.73,335.23,346.98,345.33,337.51,331.73,335.20
2018-02-02 22:19:27.675000,L8,265.24,282.48,283.40,283.55,279.64,244.84,269.60,282.50,275.74,278.08,284.52,289.53,294.71,280.06,279.86,273.61,245.65,264.65,266.63
2018-02-11 22:13:14.321000,L8,254.30,277.00,277.17,278.42,270.87,234.91,266.18,275.23,270.37,269.55,272.15,276.58,278.34,,,,,,
2018-02-11 22:13:38.280000,L8,271.34,292.80,293.11,285.60,281.38,281.21,272.85,282.88,275.76,276.82,283.16,288.26,291.39,256.05,,,,,
2018-06-19 22:12:21.473000,L8,,247.38,232.98,262.14,247.14,,,,,,,,,,,,,,
2018-08-22 22:12:54.367000,L8,282.94,275.91,278.72,275.57,274.39,222.11,259.23,270.75,268.20,260.48,263.68,265.02,264.11,268.14,206.76,234.63,,,
2018-08-29 22:19:08.064000,L8,277.99,269.63,278.24,272.30,275.15,217.60,260.75,271.60,268.09,261.05,267.49,269.30,267.83,264.59,223.76,251.00,191.24,247.13,258.67
2018-09-07 22:13:00.241000,L8,277.85,273.21,279.50,274.49,272.05,225.03,230.10,275.76,267.86,262.76,267.45,267.56,275.96,275.56,247.66,249.74,240.00,260.70,262.84
2018-09-07 22:13:24.199000,L8,278.49,273.56,279.83,275.34,273.19,225.91,230.06,276.54,268.15,263.40,268.59,268.04,276.71,276.36,248.10,251.18,240.57,260.98,263.15
2018-09-14 22:19:12.891000,L8,263.86,272.35,277.39,272.46,272.02,225.16,228.91,269.55,261.17,259.78,264.99,272.29,279.47,273.20,257.04,266.67,236.25,246.33,258.03
2018-11-10 22:13:20.844000,L8,262.16,285.47,285.28,281.06,280.10,270.29,261.85,282.23,271.55,274.41,277.23,284.59,295.23,280.96,277.96,271.13,246.14,268.41,269.83
2018-11-10 22:13:44.803000,L8,262.90,286.68,286.09,281.32,280.15,280.21,269.11,282.42,272.19,274.87,278.26,285.29,295.30,282.22,278.43,271.68,288.86,268.57,308.11
2019-01-04 22:19:27.588000,L8,262.76,283.03,282.44,280.65,280.70,281.39,269.68,282.36,272.56,276.13,280.81,285.02,294.18,276.06,279.54,275.90,246.35,265.67,270.13
2019-02-05 22:19:21.355000,L8,262.22,281.77,281.61,279.23,279.86,255.28,269.28,278.79,270.97,273.18,277.86,282.33,287.94,273.37,280.84,273.86,250.08,267.19,271.61
2019-03-02 22:13:05.126000,L8,266.63,280.49,282.75,279.47,277.52,266.05,256.67,279.56,271.22,270.60,275.01,279.85,285.73,265.94,265.55,266.52,243.25,263.63,261.57
2019-03-02 22:13:29.085000,L8,269.97,283.13,283.94,280.10,279.39,268.63,268.18,281.45,272.43,272.74,279.20,281.78,287.70,268.45,268.19,267.50,243.84,264.44,263.69
2019-05-05 22:12:52.815000,L8,283.52,277.25,279.24,279.51,279.25,229.03,263.81,270.18,269.81,262.80,269.81,269.04,,,201.33,225.23,,,
2019-05-05 22:13:16.778000,L8,286.08,286.76,285.20,285.04,282.10,280.57,268.90,275.42,273.43,271.33,278.05,276.12,264.82,278.67,210.47,235.91,,,
2019-06-06 22:13:11.112000,L8,,220.67,224.71,260.00,170.83,,,,,,,,,,,,,,
2019-06-06 22:13:35.075000,L8,316.33,312.46,304.36,304.65,300.92,298.93,292.54,334.75,320.53,337.82,309.54,315.02,321.27,330.86,360.24,372.12,328.86,351.17,355.82
2019-06-29 22:19:29.514000,L8,,263.16,234.10,268.23,265.11,221.66,216.23,251.43,,,,,,,,,,,
2019-07-24 22:13:24.827000,L8,,266.44,243.54,274.32,273.55,223.89,255.94,262.79,260.26,,,,,,191.54,212.91,,,
2019-07-24 22:13:48.790000,L8,,221.36,226.98,242.02,229.05,,,,,,,,,,,,,,
2019-07-31 22:19:38.682000,L8,282.58,258.58,240.40,273.90,271.41,213.53,232.08,260.84,254.23,,,,,,,,,,
2019-09-17 22:19:53.101000,L8,308.26,317.96,307.19,303.61,299.91,299.92,291.12,304.33,296.48,296.19,305.77,307.82,313.53,322.06,335.15,340.22,321.70,318.33,327.96
2019-10-12 22:13:48.022000,L8,325.87,312.86,315.23,299.15,305.09,302.89,290.58,290.87,293.99,294.14,306.03,307.77,315.59,319.20,347.18,356.90,323.85,318.83,331.44
2020-02-08 22:19:38.701000,L8,,,,,,,,,,,,,,,227.46,266.86,,,254.51
2020-03-04 22:13:20.890000,L8,260.77,282.75,280.09,279.91,274.97,241.20,268.49,273.19,273.11,273.23,274.41,281.21,289.55,274.99,272.40,271.86,242.01,259.41,263.55
2020-03-04 22:13:44.849000,L8,261.25,282.90,280.32,280.12,275.67,241.11,268.50,273.58,273.43,273.39,274.62,281.54,290.08,275.31,272.78,272.05,241.95,259.88,263.91
2020-03-27 22:19:19.905000,L8,278.75,282.50,283.20,280.41,279.51,280.02,269.33,277.11,273.69,273.74,278.11,283.57,292.46,272.61,255.11,266.86,243.00,257.25,263.94
2020-04-28 22:19:04.733000,L8,284.95,281.42,279.88,277.22,272.34,232.18,247.36,270.63,271.84,268.23,273.02,277.08,259.14,264.70,216.09,239.84,,,251.51
2020-05-30 22:19:04.718000,L8,,271.40,232.57,269.91,239.30,215.05,221.65,255.81,,,,,,,,,,,
2020-07-01 22:19:22.742000,L8,,231.69,228.62,266.19,248.35,221.43,205.79,241.28,,,,,,,,,,,
2020-07-17 22:19:28.765000,L8,,232.19,228.48,265.33,229.77,219.18,250.23,249.64,,,,,,,,,,,
2020-07-26 22:13:20.488000,L8,289.58,275.82,239.26,274.08,268.55,229.09,256.59,263.11,265.59,,,,,,188.98,213.19,,,
2020-07-26 22:13:44.447000,L8,,250.56,229.06,258.37,237.19,216.45,206.25,235.68,,,,,,,178.40,203.30,,,
2020-08-11 22:13:23.493000,L8,284.46,276.36,279.51,278.01,272.56,230.21,253.12,268.89,268.56,261.29,266.05,261.21,224.26,260.43,204.62,224.33,,,
