dates,satname,nzd0484-0000,nzd0484-0001,nzd0484-0002
1999-08-26 22:07:08.722000,L7,327.01,326.05,327.94
1999-08-26 22:07:32.686000,L7,321.07,323.49,265.20
1999-10-13 22:07:12.582000,L7,436.16,467.21,460.07
1999-11-30 22:06:59.059000,L7,249.18,314.53,337.13
1999-12-16 22:07:09.748000,L7,329.61,345.85,339.24
1999-12-16 22:07:33.708000,L7,306.60,258.47,272.59
2000-03-21 22:06:49.022000,L7,311.05,313.55,311.53
2000-05-08 22:06:20.956000,L7,328.78,344.74,343.68
2000-05-08 22:06:44.900000,L7,321.09,333.74,334.65
2000-06-25 22:05:55.844000,L7,275.49,288.28,167.20
2000-06-25 22:06:19.852000,L7,273.83,289.77,229.25
2000-07-27 22:05:24.302000,L7,301.11,301.98,256.53
2000-07-27 22:05:48.258000,L7,294.94,300.12,249.03
2000-08-12 22:05:17.927000,L7,363.09,394.16,374.60
2000-08-12 22:05:41.803000,L7,336.37,350.51,346.37
2000-12-18 22:04:37.758000,L7,159.60,184.90,196.23
2000-12-18 22:05:01.704000,L7,329.18,345.66,346.88
2001-01-03 22:04:36.218000,L7,287.60,279.43,299.38
2001-01-03 22:05:00.181000,L7,290.72,283.19,296.39
2001-02-20 22:04:36.568000,L7,307.20,347.24,350.67
2001-02-20 22:05:00.525000,L7,308.39,348.00,353.87
2001-07-14 22:03:33.580000,L7,284.12,309.42,241.63
2001-07-14 22:03:57.537000,L7,294.14,308.13,247.05
2001-08-15 22:03:02.378000,L7,299.87,303.23,263.10
2001-08-15 22:03:26.328000,L7,282.93,293.00,246.29
2001-11-03 22:02:34.745000,L7,337.35,355.10,356.36
2001-11-03 22:02:58.699000,L7,350.04,406.52,367.82
2002-03-11 22:03:07.402000,L7,340.27,359.99,358.23
2002-03-11 22:03:31.366000,L7,333.77,348.85,357.04
2002-04-12 22:03:01.345000,L7,345.76,371.97,366.16
2002-04-12 22:03:25.302000,L7,354.97,378.55,371.05
2002-05-14 22:02:55.455000,L7,345.74,366.86,363.04
2002-05-14 22:03:19.418000,L7,349.42,365.85,363.75
2002-05-30 22:03:13.672000,L7,323.45,372.05,354.21
2002-06-15 22:02:43.613000,L7,336.90,363.89,354.48
2002-06-15 22:03:07.576000,L7,328.27,351.86,342.53
2002-08-18 22:02:21.439000,L7,328.63,315.43,324.42
2002-11-22 22:02:21.568000,L7,340.21,354.60,360.65
2002-11-22 22:02:45.529000,L7,386.18,410.97,399.10
2002-12-08 22:02:27.564000,L7,249.78,288.89,306.28
2002-12-08 22:02:51.522000,L7,348.14,348.92,335.05
2002-12-24 22:02:33.044000,L7,329.28,351.00,346.41
2002-12-24 22:02:57.022000,L7,350.65,376.19,365.91
2003-08-13 21:51:08.818000,L5,417.55,429.95,427.80
2003-08-13 21:51:32.649000,L5,411.55,425.53,421.76
2003-10-16 21:52:08.058000,L5,345.52,348.77,346.99
2003-11-17 21:52:33.290000,L5,346.51,354.59,360.37
2003-11-17 21:52:57.120000,L5,347.57,355.68,362.50
2004-02-05 21:53:05.047000,L5,409.32,433.29,439.01
2004-05-27 21:55:06.972000,L5,290.29,313.62,315.75
2004-06-12 21:55:35.599000,L5,301.21,305.90,321.31
2004-06-12 21:55:59.429000,L5,326.50,329.97,339.09
2004-07-30 21:56:51.838000,L5,376.63,375.96,346.97
2004-07-30 21:57:15.668000,L5,337.74,348.84,343.35
2004-08-15 21:57:37.379000,L5,395.24,402.85,408.16
2004-10-18 21:59:11.702000,L5,330.41,335.31,342.03
2005-03-11 22:01:07.710000,L5,432.71,437.47,427.95
2005-03-11 22:01:31.683000,L5,433.41,435.97,429.46
2005-04-12 22:01:18.889000,L5,351.97,361.75,365.13
2005-04-12 22:01:42.862000,L5,348.33,362.08,362.54
2005-09-19 22:02:44.739000,L5,348.67,385.77,400.21
2005-10-05 22:02:17.195000,L5,336.84,343.00,349.14
2005-10-05 22:02:41.026000,L5,327.65,333.34,340.70
2005-11-06 22:02:46.848000,L5,352.11,360.76,383.02
2006-02-26 22:04:59.098000,L5,395.13,366.30,345.53
2006-02-26 22:05:22.928000,L5,395.05,370.20,344.73
2006-04-15 22:06:18.610000,L5,327.99,332.87,329.99
2006-07-04 22:07:05.212000,L5,290.97,308.92,310.12
2006-07-04 22:07:29.185000,L5,300.36,313.30,317.46
2006-08-05 22:07:31.136000,L5,303.11,308.79,317.83
2006-08-05 22:07:55.109000,L5,343.82,346.69,352.93
2006-10-08 22:08:17.083000,L5,397.66,395.32,395.84
2006-10-08 22:08:40.914000,L5,395.36,391.00,387.36
2006-10-24 22:08:26.357000,L5,354.71,354.45,354.72
2006-12-11 22:08:52.184000,L5,339.26,341.46,333.09
2006-12-11 22:09:16.015000,L5,338.52,340.04,331.57
2007-02-13 22:09:11.063000,L5,330.27,333.79,334.54
2007-09-09 22:07:21.190000,L5,374.33,403.08,409.49
2007-09-09 22:07:45.163000,L5,436.01,452.29,449.49
2007-09-16 22:13:28.554000,L5,334.26,344.12,341.72
2008-02-16 22:04:45.714000,L5,318.07,327.43,329.73
2008-10-29 21:57:48.288000,L5,380.11,387.03,410.68
2008-11-14 21:57:52.281000,L5,318.39,330.86,328.48
2009-01-01 21:58:55.309000,L5,330.44,337.29,337.00
2009-01-17 21:59:20.568000,L5,360.86,369.93,373.81
2009-01-17 21:59:44.398000,L5,358.81,369.28,371.08
2010-02-05 22:05:29.575000,L5,340.80,344.72,346.44
2011-02-08 22:04:11.186000,L5,300.11,312.09,315.84
2011-02-08 22:04:35.159000,L5,312.04,322.02,322.89
2011-03-12 22:04:07.249000,L5,336.29,338.05,346.96
2011-03-12 22:04:31.079000,L5,324.52,330.84,335.33
2011-03-28 22:04:02.070000,L5,360.73,366.97,371.85
2013-06-05 22:16:38.960000,L8,293.90,289.18,220.66
2013-06-28 22:22:20.943000,L8,236.41,289.51,218.25
2013-07-07 22:16:11.966000,L8,309.58,309.53,312.79
2013-07-07 22:16:35.929000,L8,343.60,318.53,324.21
2013-07-23 22:16:10.674000,L8,375.67,381.87,376.42
2013-07-23 22:16:34.633000,L8,381.95,384.49,379.15
2013-09-25 22:16:04.975000,L8,320.35,327.90,331.92
2013-09-25 22:16:28.938000,L8,318.46,325.76,330.50
2013-10-02 22:22:16.506000,L8,350.42,350.97,353.04
2013-10-11 22:16:05.328000,L8,308.11,318.27,321.14
2013-10-11 22:16:29.291000,L8,306.72,316.33,320.16
2013-10-27 22:15:55.590000,L8,306.38,315.73,317.96
2013-10-27 22:16:19.549000,L8,306.58,315.82,318.06
2013-11-19 22:22:01.448000,L8,328.51,373.35,313.44
2013-12-30 22:15:37.096000,L8,303.11,312.56,315.39
2013-12-30 22:16:01.055000,L8,306.03,314.85,318.58
2014-01-22 22:21:31.494000,L8,329.40,346.52,331.43
2014-02-07 22:21:21.056000,L8,342.84,355.76,353.20
2014-02-23 22:21:08.076000,L8,313.15,320.04,322.86
2014-03-11 22:20:55.957000,L8,315.14,325.34,353.07
2014-03-20 22:14:37.534000,L8,358.33,362.94,371.62
2014-03-20 22:15:01.497000,L8,359.89,363.33,372.21
2014-03-27 22:20:37.696000,L8,369.61,371.82,445.38
2014-05-23 22:13:42.455000,L8,298.96,300.93,304.07
2014-07-01 22:20:10.138000,L8,322.55,323.91,334.25
2014-07-17 22:20:15.980000,L8,274.01,279.80,271.83
2014-08-11 22:14:15.733000,L8,385.42,392.07,383.61
2014-08-11 22:14:39.696000,L8,410.92,403.22,397.94
2014-08-27 22:14:17.177000,L8,287.11,297.93,304.58
2014-09-19 22:20:30.514000,L8,326.32,331.05,326.67
2014-09-28 22:14:20.662000,L8,310.03,319.29,327.26
2014-09-28 22:14:44.621000,L8,310.66,319.94,327.54
2014-11-06 22:20:37.163000,L8,375.58,376.66,380.09
2014-11-15 22:14:25.347000,L8,314.65,337.77,319.62
2014-11-15 22:14:49.314000,L8,314.18,338.08,319.64
2014-11-22 22:20:33.645000,L8,301.88,315.63,317.64
2014-12-01 22:14:24.062000,L8,351.91,354.73,355.24
2015-01-02 22:14:14.716000,L8,311.34,318.37,322.47
2015-01-02 22:14:38.674000,L8,307.74,315.08,316.70
2015-02-10 22:20:14.711000,L8,302.65,314.94,313.54
2015-02-19 22:14:01.458000,L8,409.95,410.85,407.67
2015-02-26 22:20:10.708000,L8,314.51,323.79,319.02
2015-03-07 22:13:53.954000,L8,309.97,317.22,320.78
2015-03-14 22:19:59.243000,L8,307.60,315.26,313.52
2015-04-15 22:19:46.550000,L8,296.55,298.75,300.43
2015-04-24 22:13:32.133000,L8,315.15,321.31,324.92
2015-05-01 22:19:36.381000,L8,294.76,312.64,326.24
2015-06-11 22:13:28.321000,L8,320.18,322.86,337.41
2015-06-11 22:13:52.284000,L8,320.86,323.64,337.35
2015-06-27 22:13:34.068000,L8,357.71,363.36,360.21
2015-06-27 22:13:58.027000,L8,320.20,357.84,342.32
2015-07-29 22:13:49.622000,L8,310.10,318.11,325.96
2015-07-29 22:14:13.585000,L8,311.15,319.26,327.04
2015-08-05 22:20:00.814000,L8,327.44,337.60,354.21
2015-08-21 22:20:09.239000,L8,323.76,321.91,328.04
2015-10-08 22:20:24.559000,L8,315.93,355.76,351.49
2015-10-17 22:14:14.235000,L8,305.66,314.42,318.36
2015-10-17 22:14:38.194000,L8,307.82,316.60,321.11
2015-11-09 22:20:29.987000,L8,291.80,298.35,298.87
2015-11-18 22:14:20.859000,L8,296.22,306.79,308.57
2015-11-18 22:14:44.822000,L8,319.93,336.21,327.37
2016-01-05 22:14:17.033000,L8,293.44,305.16,306.64
2016-01-05 22:14:40.992000,L8,295.19,306.59,308.46
2016-01-21 22:14:17.820000,L8,298.82,307.49,308.61
2016-02-29 22:20:17.109000,L8,281.99,299.18,289.83
2016-03-16 22:20:12.475000,L8,313.43,352.64,328.72
2016-04-17 22:19:57.384000,L8,306.67,314.15,318.32
2016-05-12 22:13:44.453000,L8,304.56,314.16,316.53
2016-05-12 22:14:08.416000,L8,303.92,313.22,315.66
2016-06-29 22:14:02.852000,L8,304.26,303.33,311.95
2016-06-29 22:14:26.819000,L8,304.64,303.89,312.39
2016-07-31 22:14:37.742000,L8,314.15,316.61,326.84
2016-08-16 22:14:17.460000,L8,313.68,317.67,335.46
2016-08-16 22:14:41.427000,L8,313.95,318.17,335.36
2016-09-01 22:14:24.105000,L8,380.95,375.74,383.83
2016-09-01 22:14:48.072000,L8,377.35,374.81,380.77
2016-09-08 22:20:36.578000,L8,310.97,316.84,324.37
2016-11-27 22:20:43.760000,L8,307.17,315.43,319.02
2016-12-29 22:20:37.380000,L8,304.18,315.74,315.57
2017-01-14 22:20:33.127000,L8,308.35,315.97,316.15
2017-01-23 22:14:19.080000,L8,321.10,328.00,347.79
2017-01-23 22:14:43.048000,L8,315.46,320.76,324.88
2017-02-08 22:14:10.700000,L8,349.36,313.10,317.30
2017-02-08 22:14:34.654000,L8,350.33,313.36,317.34
2017-02-15 22:20:19.563000,L8,332.03,359.36,341.22
2017-02-24 22:14:05.773000,L8,200.73,299.51,301.43
2017-04-20 22:19:47.163000,L8,319.85,340.47,347.72
2017-05-06 22:19:43.126000,L8,306.00,310.24,315.56
2017-07-02 22:13:59.733000,L8,313.23,316.62,321.23
2017-07-02 22:14:23.696000,L8,314.04,318.29,322.84
2017-07-09 22:20:11.626000,L8,356.86,368.21,360.75
2017-08-03 22:14:11.719000,L8,353.99,365.75,374.92
2017-08-03 22:14:35.682000,L8,313.46,317.85,328.06
2017-09-27 22:20:36.380000,L8,295.71,242.89,303.09
2017-11-30 22:20:32.227000,L8,315.26,329.47,334.01
2018-01-26 22:14:08.959000,L8,302.52,313.37,315.82
2018-02-02 22:20:15.593000,L8,,294.10,291.75
2018-02-27 22:14:19.470000,L8,444.28,455.85,400.65
2018-03-06 22:20:02.483000,L8,296.06,299.31,300.68
2018-03-15 22:14:10.086000,L8,334.30,335.00,351.28
2018-03-31 22:13:39.641000,L8,375.22,375.08,373.82
2018-04-16 22:13:30.411000,L8,315.66,317.24,323.34
2018-04-16 22:13:54.370000,L8,341.72,348.95,353.77
2018-05-18 22:13:10.727000,L8,319.19,338.51,337.25
2018-05-18 22:13:34.690000,L8,319.87,339.60,339.20
2018-06-19 22:13:33.375000,L8,,301.87,305.74
2018-07-21 22:13:25.431000,L8,310.73,320.66,322.89
2018-07-21 22:13:49.390000,L8,311.63,321.82,324.71
2018-09-07 22:13:48.162000,L8,343.36,344.03,354.90
2018-09-07 22:14:12.130000,L8,337.44,335.74,351.25
2018-09-14 22:20:00.822000,L8,259.00,303.89,307.75
2018-09-30 22:20:07.683000,L8,320.55,330.35,330.07
2018-11-10 22:14:08.770000,L8,354.57,317.58,321.62
2018-11-10 22:14:32.733000,L8,357.35,318.04,323.28
2018-12-28 22:14:29.227000,L8,318.64,326.35,328.20
2019-01-04 22:20:15.514000,L8,304.33,313.26,313.39
2019-01-20 22:20:12.251000,L8,297.92,307.23,306.53
2019-02-05 22:20:09.281000,L8,296.87,309.89,312.19
2019-02-14 22:13:57.218000,L8,317.86,324.89,324.13
2019-02-14 22:14:21.185000,L8,354.61,363.81,355.75
2019-02-21 22:20:06.522000,L8,364.64,372.99,371.18
2019-03-02 22:13:53.044000,L8,305.04,319.10,348.56
2019-03-02 22:14:17.011000,L8,351.08,353.16,358.33
2019-06-06 22:13:59.042000,L8,310.93,321.52,328.92
2019-06-22 22:14:04.757000,L8,309.83,310.52,320.53
2019-06-22 22:14:28.716000,L8,315.90,318.43,330.14
2019-07-24 22:14:12.757000,L8,302.32,309.22,317.40
2019-09-01 22:20:35.671000,L8,400.46,402.69,401.22
2019-09-10 22:14:51.565000,L8,277.22,292.25,285.30
2019-10-03 22:20:45.371000,L8,312.05,319.10,345.19
2019-11-13 22:14:33.870000,L8,352.02,313.14,315.74
2019-11-13 22:14:57.837000,L8,336.61,312.95,315.42
2019-12-22 22:20:39.535000,L8,347.66,345.12,341.45
2020-01-16 22:14:22.794000,L8,321.35,327.34,326.78
2020-01-23 22:20:31.626000,L8,293.65,307.62,305.63
2020-02-08 22:20:26.619000,L8,364.47,370.83,395.46
2020-03-04 22:14:08.808000,L8,308.14,314.19,323.59
2020-03-04 22:14:32.767000,L8,305.07,311.99,317.99
2020-03-11 22:20:16.572000,L8,384.97,379.58,386.63
2020-04-28 22:19:52.651000,L8,363.82,380.59,387.63
2020-05-30 22:19:52.640000,L8,300.13,302.33,304.82
2020-06-08 22:13:47.789000,L8,313.51,316.95,328.69
2020-06-08 22:14:11.756000,L8,316.33,352.31,344.60
2020-07-10 22:14:03.489000,L8,311.58,314.40,335.30
2020-07-10 22:14:27.456000,L8,311.92,314.71,335.54
2020-07-26 22:14:08.414000,L8,307.36,311.47,317.34
2020-07-26 22:14:32.385000,L8,307.70,312.35,318.59
2020-08-27 22:14:20.137000,L8,298.11,302.40,307.63
2020-08-27 22:14:44.105000,L8,296.37,301.35,306.50
2020-09-28 22:14:31.097000,L8,318.89,322.05,335.49
2020-10-14 22:14:32.849000,L8,304.18,316.07,321.02
2020-10-14 22:14:56.808000,L8,306.12,318.20,323.41
2020-10-21 22:20:43.598000,L8,316.26,327.13,325.67
2020-10-30 22:14:31.894000,L8,307.38,319.24,319.82
2021-03-30 22:20:10.323000,L8,393.69,377.14,364.45
2021-05-26 22:13:54.830000,L8,367.82,375.49,366.80
2021-05-26 22:14:18.793000,L8,283.65,301.71,302.92
2021-06-11 22:14:01.803000,L8,346.29,371.29,361.98
2021-06-11 22:14:25.766000,L8,348.33,372.18,362.87
2021-07-13 22:14:07.279000,L8,310.70,312.57,322.93
2021-07-13 22:14:31.246000,L8,311.07,315.06,325.04
2021-08-14 22:14:21.424000,L8,342.85,335.33,349.32
2021-08-14 22:14:45.391000,L8,310.56,313.52,317.01
2021-08-30 22:14:25.984000,L8,308.98,313.33,317.16
2021-08-30 22:14:49.951000,L8,319.03,354.85,328.96
2021-09-06 22:20:38.920000,L8,342.51,310.81,316.63
2021-09-22 22:20:41.428000,L8,357.52,362.45,335.42
2021-11-06 22:15:11.708000,L9,297.83,307.19,309.03
2021-11-18 22:14:32.533000,L8,298.80,308.67,308.18
2021-11-18 22:14:56.496000,L8,357.77,316.33,316.79
2021-12-12 22:14:55.412000,L9,323.17,327.10,323.49
2021-12-20 22:14:31.987000,L8,303.44,312.37,315.80
2021-12-20 22:14:55.954000,L8,304.99,314.02,317.53
2022-01-04 22:20:39.854000,L9,287.98,299.12,295.96
2022-01-13 22:14:26.510000,L9,306.29,316.52,322.86
2022-01-13 22:14:50.477000,L9,306.11,315.78,321.14
2022-01-28 22:20:31.729000,L8,305.78,317.66,316.14
2022-02-06 22:14:44.088000,L8,310.16,318.29,319.53
2022-02-13 22:20:28.536000,L8,305.08,313.40,333.96
2022-03-02 22:14:13.766000,L9,411.15,415.27,410.02
2022-03-02 22:14:37.725000,L9,411.79,415.50,410.13
2022-03-17 22:20:17.747000,L8,341.63,314.41,315.83
2022-03-25 22:20:20.497000,L9,268.60,286.67,282.45
2022-04-02 22:20:07.536000,L8,343.39,315.12,314.65
2022-04-10 22:20:17.071000,L9,307.51,313.33,321.29
2022-04-27 22:13:58.302000,L8,302.66,309.54,310.32
2022-05-05 22:13:54.871000,L9,312.43,319.92,323.57
2022-05-05 22:14:18.830000,L9,316.78,331.39,330.11
2022-05-12 22:20:00.934000,L9,300.40,309.77,313.08
2022-05-21 22:14:07.318000,L9,306.63,313.18,323.07
2022-06-14 22:14:22.918000,L8,346.12,334.37,365.06
2022-06-14 22:14:46.889000,L8,311.41,317.37,325.05
2022-06-22 22:14:02.476000,L9,223.69,294.03,274.81
2022-06-22 22:14:26.439000,L9,224.03,294.07,275.31
2022-06-30 22:14:27.385000,L8,313.96,317.38,326.37
2022-06-30 22:14:51.348000,L8,315.03,318.67,328.03
2022-08-09 22:14:22.241000,L9,320.81,341.13,339.69
2022-08-09 22:14:46.212000,L9,307.81,313.22,316.17
2022-08-25 22:14:50.743000,L9,345.71,314.88,320.18
2022-09-10 22:14:27.430000,L9,389.87,394.40,390.78
2022-09-10 22:14:51.402000,L9,389.95,394.49,390.66
2022-11-21 22:14:44.924000,L8,,240.01,221.75
2022-12-30 22:20:48.504000,L8,321.53,329.48,328.79
2023-01-08 22:14:36.179000,L8,349.78,361.21,343.62
2023-01-08 22:15:00.142000,L8,353.13,366.33,365.93
2023-01-15 22:20:41.683000,L8,307.54,314.85,318.38
2023-02-17 22:14:37.295000,L9,407.79,364.30,400.22
2023-02-17 22:15:01.258000,L9,304.69,311.85,318.16
2023-02-24 22:20:39.496000,L9,304.39,309.75,311.65
2023-02-25 22:14:16.003000,L8,315.96,328.23,338.61
2023-02-25 22:14:39.957000,L8,306.78,317.21,321.73
2023-03-05 22:14:25.172000,L9,313.21,308.99,310.30
2023-03-05 22:14:49.135000,L9,312.48,309.44,310.72
2023-03-13 22:14:10.896000,L8,316.28,334.45,329.41
2023-04-14 22:14:09.763000,L8,316.51,320.44,328.99
2023-04-21 22:19:54.366000,L8,367.93,375.48,331.76
2023-04-22 22:14:02.920000,L9,305.99,311.29,313.08
2023-04-29 22:20:07.951000,L9,313.94,319.80,324.47
2023-05-15 22:19:59.806000,L9,301.97,303.49,306.59
2023-05-24 22:13:40.953000,L9,300.94,303.44,307.73
2023-05-24 22:14:04.912000,L9,303.65,305.31,311.25
2023-06-01 22:13:31.049000,L8,319.45,324.31,336.12
2023-06-01 22:13:55.021000,L8,316.87,321.35,331.46
2023-06-09 22:13:36.654000,L9,336.71,326.87,327.88
2023-06-09 22:14:00.612000,L9,322.57,323.79,325.98
2023-07-03 22:13:51.195000,L8,342.62,318.25,327.34
2023-07-03 22:14:15.167000,L8,353.25,364.49,361.27
2023-07-11 22:14:12.102000,L9,319.28,326.10,329.38
2023-07-27 22:13:50.729000,L9,263.48,283.63,264.77
2023-07-27 22:14:14.688000,L9,262.23,281.14,261.49
2023-08-12 22:13:59.156000,L9,343.24,332.78,353.18
2023-08-12 22:14:23.119000,L9,311.91,322.12,324.47
2023-08-20 22:14:11.307000,L8,340.28,324.84,327.65
2023-09-29 22:14:14.607000,L9,367.79,378.08,379.40
2023-09-29 22:14:38.579000,L9,360.89,374.98,372.52
2023-11-24 22:14:27.756000,L8,304.80,314.93,317.17
2023-11-24 22:14:51.719000,L8,304.77,314.92,317.20
2023-12-10 22:14:21.153000,L8,306.07,317.41,318.53
2023-12-10 22:14:45.117000,L8,305.77,317.21,318.39
2023-12-18 22:14:32.867000,L9,310.08,318.35,323.59
2024-01-02 22:20:29.479000,L8,310.89,316.90,349.18
2024-01-19 22:14:28.085000,L9,313.72,309.75,314.82
2024-02-04 22:14:31.487000,L9,310.61,315.99,323.19
2024-02-04 22:14:55.450000,L9,367.83,383.50,398.94
2024-02-12 22:14:17.978000,L8,284.56,299.05,299.23
2024-02-12 22:14:41.937000,L8,291.55,304.46,304.19
2024-02-20 22:14:19.830000,L9,306.80,316.00,317.20
2024-03-06 22:20:15.177000,L8,309.19,315.84,321.37
2024-03-07 22:14:23.817000,L9,303.79,313.30,316.50
2024-03-07 22:14:47.781000,L9,303.49,313.99,317.16
2024-03-22 22:20:06.355000,L8,302.85,309.77,313.81
2024-04-16 22:13:43.047000,L8,297.36,303.28,303.85
2024-04-16 22:14:07.010000,L8,308.56,319.44,321.39
2024-04-24 22:13:49.993000,L9,310.96,316.10,330.12
2024-04-24 22:14:13.960000,L9,310.09,315.38,328.77
2024-05-01 22:19:59.525000,L9,294.26,305.25,314.91
2024-05-10 22:13:48.524000,L9,357.81,352.79,334.63
2024-05-26 22:13:35.954000,L9,313.28,317.21,335.65
2024-05-26 22:13:59.921000,L9,315.33,320.43,338.85
2024-06-02 22:19:45.605000,L9,309.83,312.04,318.11
2024-06-03 22:13:17.413000,L8,314.54,316.12,329.97
2024-06-03 22:13:41.381000,L8,305.62,302.65,307.58
2024-06-11 22:13:30.022000,L9,303.12,305.16,311.57
2024-06-11 22:13:53.980000,L9,303.61,306.72,313.41
2024-06-19 22:13:25.055000,L8,180.03,292.08,235.48
2024-06-19 22:13:49.014000,L8,311.56,310.86,320.26
2024-07-05 22:13:33.155000,L8,360.05,380.01,373.98
2024-07-05 22:13:57.118000,L8,306.88,303.03,307.29
2024-08-30 22:14:23.037000,L9,315.30,322.30,324.66
2024-09-07 22:14:06.843000,L8,308.78,316.02,319.25
2024-09-07 22:14:30.806000,L8,315.67,326.58,331.46
2024-09-15 22:14:02.877000,L9,259.73,285.64,283.71
2024-09-22 22:20:08.881000,L9,315.79,326.72,330.24
2024-09-23 22:14:06.459000,L8,309.50,315.20,319.92
2024-09-23 22:14:30.418000,L8,310.96,316.92,321.76
2024-10-09 22:14:33.271000,L8,312.09,321.61,390.29
2024-10-17 22:14:18.028000,L9,286.75,298.59,301.84
2024-11-10 22:14:13.424000,L8,305.78,313.79,317.99
2024-11-10 22:14:37.391000,L8,304.97,313.56,317.14
2024-11-17 22:20:26.561000,L8,287.49,299.37,302.28
2024-12-04 22:14:24.237000,L9,308.66,319.54,321.91
