dates,satname,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
2006-12-13 21:54:31.554000,L5,,272.46,229.52,238.40,,219.84,232.51,254.62,250.89,212.46,229.47,233.80,254.17,,,,221.15,268.56,254.11,263.30,261.92,254.55,260.42,244.54,235.87,254.03,292.41,304.45,274.53,292.42,286.33,290.58,306.34,271.15,332.83,321.22,308.47,302.61,301.75,,,
2007-01-30 21:54:48.635000,L5,263.00,249.46,209.81,223.76,287.02,277.61,248.21,264.24,249.72,221.77,221.99,226.47,245.15,247.47,245.66,,250.02,266.95,255.34,262.67,257.81,253.63,259.63,243.11,237.97,259.71,297.35,306.06,277.01,284.06,277.52,284.56,294.99,265.49,269.04,310.50,301.24,292.89,294.55,256.50,276.82,282.69
2007-02-15 21:54:49.756000,L5,315.85,270.28,228.55,252.30,320.36,290.19,264.38,271.55,268.49,243.66,229.00,,,,,,259.40,271.82,261.00,271.77,264.27,260.60,266.54,259.45,247.76,273.21,310.37,326.13,310.86,307.68,282.14,294.87,307.73,,,,,307.30,304.67,294.75,295.69,300.58
2009-11-26 21:56:28.873000,L5,282.22,267.96,229.84,242.33,323.22,291.94,244.31,265.17,246.69,217.47,228.65,236.80,258.98,254.86,216.80,184.57,224.52,269.61,256.43,249.23,263.28,249.61,256.73,242.53,239.31,257.57,298.27,308.28,289.05,290.99,282.86,297.18,310.10,263.74,328.03,322.69,290.19,289.34,283.16,263.47,280.49,288.79
2010-01-13 21:56:49.389000,L5,258.16,262.07,230.19,242.12,,197.90,249.55,260.19,199.58,200.85,227.91,235.59,257.18,,,,194.18,273.15,260.07,265.02,265.90,261.06,256.65,162.14,233.80,154.03,296.80,307.80,276.47,292.46,,,,,334.82,316.60,306.14,295.20,266.70,201.89,,
2010-10-28 21:55:51.312000,L5,189.00,263.21,226.35,243.43,321.99,285.20,256.59,258.86,235.76,206.80,230.29,232.00,255.56,270.21,,,240.56,271.35,262.31,188.48,267.76,253.11,264.62,250.86,238.86,257.73,296.92,304.96,291.64,291.77,274.89,290.18,305.07,280.44,249.35,317.88,287.74,281.30,283.87,267.79,279.59,285.83
2010-12-31 21:55:56.533000,L5,271.40,265.44,225.97,247.51,324.11,287.85,245.51,264.09,240.65,203.35,237.98,237.65,261.48,271.02,235.88,184.56,215.71,274.17,261.66,201.43,266.56,264.19,258.10,250.06,240.53,259.48,303.99,305.03,298.84,295.05,287.13,299.92,307.18,273.81,333.05,321.66,304.89,292.75,289.43,271.23,284.62,287.98
2011-01-09 21:49:46.887000,L5,268.22,267.76,224.21,243.21,316.72,270.76,236.41,261.79,239.71,218.34,230.23,241.73,262.25,258.09,,,210.09,266.07,258.46,261.72,264.27,257.29,264.11,238.50,238.79,260.73,302.55,304.73,301.02,294.81,274.85,292.49,305.28,,229.43,309.02,289.96,292.43,274.87,216.73,276.52,290.07
2011-01-16 21:55:58.174000,L5,,261.42,213.47,252.92,326.45,293.33,256.85,267.94,255.73,214.40,219.20,231.99,255.91,,,,209.78,274.42,252.48,265.61,267.16,259.61,265.43,180.37,206.49,268.60,310.01,305.86,292.30,295.08,285.96,285.01,300.80,,337.80,321.76,310.76,301.73,296.08,,,
2011-01-25 21:49:47.233000,L5,,266.98,226.93,248.53,328.25,280.98,241.20,264.53,245.88,202.43,239.74,245.32,261.86,,,,223.73,278.05,273.55,259.49,266.06,263.62,269.90,242.48,241.48,273.79,305.99,320.66,303.27,307.88,282.37,299.08,309.33,248.01,236.69,326.10,300.51,304.33,289.31,286.83,284.60,295.29
2011-02-17 21:56:00.979000,L5,244.58,258.89,224.10,241.57,321.27,266.77,229.47,262.67,206.35,,238.52,241.57,264.84,276.28,224.03,,267.47,278.74,262.18,184.05,269.80,250.77,266.40,248.41,240.60,259.60,301.90,301.97,293.48,295.79,280.60,296.58,298.17,268.02,191.09,304.78,156.38,285.06,280.61,186.80,279.84,286.28
2011-10-24 21:47:48.042000,L5,370.09,322.96,349.21,338.85,362.72,328.91,307.35,299.26,289.00,277.44,272.64,279.03,290.20,301.08,313.68,309.58,300.36,298.88,289.95,297.20,296.73,289.23,290.62,283.67,268.23,291.04,330.57,339.56,328.06,328.18,328.71,329.13,336.42,343.59,361.68,343.97,333.99,330.21,332.81,324.43,319.06,322.95
2013-04-11 22:08:15.067000,L8,,,,,,,,,,,,212.43,237.72,,,,237.53,258.13,260.87,266.37,257.32,256.73,255.50,,,,,,,270.08,258.54,256.65,282.45,207.22,313.42,299.09,286.12,271.26,,,,
2013-05-29 22:08:05.425000,L8,303.09,247.59,203.16,263.08,305.07,258.01,162.52,252.65,239.89,172.49,221.29,222.24,247.50,254.84,258.69,,267.76,267.55,237.10,241.57,224.82,264.89,264.21,254.96,237.89,252.48,285.97,288.42,280.08,270.67,273.26,264.75,286.11,294.03,314.55,271.81,286.97,277.60,275.42,269.17,263.08,271.14
2013-06-23 22:01:46.719000,L8,239.76,230.29,200.51,229.08,210.12,250.62,239.83,244.20,235.84,231.58,219.31,184.29,245.00,252.47,,164.86,266.03,267.47,268.87,273.88,262.71,264.02,261.74,250.46,235.30,251.33,285.83,288.12,261.94,270.78,272.00,260.79,286.60,282.34,312.06,298.21,288.95,278.06,,267.25,264.55,268.40
2013-06-30 22:08:00.117000,L8,297.33,223.40,199.56,239.42,301.63,246.77,236.11,221.69,235.67,166.54,217.12,222.32,245.64,251.80,,,264.40,264.79,239.99,240.95,226.33,262.02,262.81,248.54,233.61,249.62,282.26,285.90,203.73,269.62,270.28,259.24,284.42,242.24,,294.14,283.00,273.47,,,,
2013-07-09 22:01:50.636000,L8,245.23,252.78,207.32,267.32,306.85,254.70,248.42,220.15,240.33,235.59,224.61,232.63,249.88,252.42,260.47,212.87,267.32,267.96,269.67,191.10,183.22,,,,,,,,,,,254.15,284.14,294.15,315.01,295.83,,,,,,
2013-09-02 22:08:04.598000,L8,218.81,195.82,201.51,221.08,256.08,207.68,240.63,243.16,234.14,219.72,215.16,217.65,242.69,250.64,,,251.22,258.85,262.67,268.21,261.90,257.89,257.96,208.93,206.43,205.85,208.01,283.91,275.36,269.16,246.73,265.46,285.92,236.95,287.58,267.33,282.69,275.35,,,260.95,268.38
2013-09-27 22:01:43.236000,L8,300.06,252.82,206.02,246.37,303.10,,,,,,,,,,,251.92,258.89,254.01,204.58,,,,,,,,,236.63,220.04,265.59,273.99,270.41,284.63,296.35,315.37,300.37,280.79,276.77,276.34,274.16,268.45,274.50
2013-10-29 22:01:34.321000,L8,403.08,300.17,320.06,307.23,313.53,284.24,328.82,329.23,344.13,329.38,207.57,,,,,,,214.24,313.20,310.34,354.00,270.07,266.42,264.47,244.79,253.79,289.66,,,280.48,215.56,245.45,299.10,304.28,324.83,310.79,307.58,289.88,288.03,287.88,279.81,281.35
2013-11-05 22:07:46.855000,L8,300.77,257.07,206.50,234.37,308.79,243.28,249.67,258.29,239.25,233.65,223.80,231.70,250.16,249.33,,,253.24,257.08,265.20,272.45,263.15,261.62,260.56,242.98,228.95,244.33,283.33,287.82,278.94,273.77,267.80,270.77,289.50,293.59,313.71,302.85,289.93,278.70,253.57,248.32,270.56,275.58
2013-11-14 22:01:33.487000,L8,326.42,373.20,359.95,363.53,376.17,345.50,327.72,274.63,280.06,271.59,260.32,276.31,272.10,264.59,273.63,270.52,273.03,268.78,272.74,280.30,272.67,270.26,268.94,261.75,244.44,259.30,294.57,299.12,294.66,282.12,285.14,287.07,297.89,304.25,321.72,311.29,311.45,293.13,290.30,287.86,285.52,284.37
2013-11-21 22:07:37.752000,L8,312.79,265.70,209.15,281.81,312.02,256.31,252.71,259.73,248.18,237.96,226.49,233.25,250.14,255.15,259.44,238.55,265.12,261.93,267.05,271.87,266.67,263.99,263.56,256.56,237.45,252.16,290.21,294.89,288.56,277.43,277.62,278.91,293.58,299.52,317.93,307.61,293.40,286.78,283.74,276.76,274.96,280.69
2013-12-16 22:01:21.990000,L8,275.85,241.94,286.66,300.67,207.39,251.92,231.85,263.56,278.74,294.72,282.30,285.85,287.51,296.71,275.05,273.71,270.90,267.94,275.75,278.64,272.91,270.42,269.03,262.05,241.86,257.01,293.30,297.41,295.58,291.85,448.99,492.49,303.60,335.28,347.40,295.57,289.13,284.83,280.23,274.93,270.22,279.00
2014-01-01 22:01:14.509000,L8,323.26,277.62,275.58,237.02,310.00,292.15,319.84,320.16,306.01,296.06,224.58,218.55,,,,,,221.41,244.34,276.69,269.82,267.01,266.42,260.70,242.78,257.59,296.57,300.47,295.17,287.33,286.84,291.08,297.33,304.92,322.01,313.54,319.97,313.32,297.35,292.40,279.95,283.20
2014-01-17 22:00:59.983000,L8,309.86,259.74,207.94,234.88,307.28,245.47,244.15,255.73,241.91,233.87,217.38,228.46,247.70,216.17,,,260.02,258.64,266.84,270.84,266.45,262.59,261.81,252.59,236.04,251.38,288.92,288.75,284.44,275.82,276.19,278.64,292.15,299.39,315.34,302.93,290.66,282.16,201.22,177.12,,
2014-01-24 22:07:09.509000,L8,302.01,254.24,203.61,229.81,303.25,244.82,245.00,252.46,238.08,232.35,215.76,225.34,246.90,,,227.08,233.61,260.75,270.33,272.03,266.59,262.81,262.72,248.28,234.34,250.40,286.76,287.68,282.90,274.70,273.40,272.14,288.22,294.73,314.32,300.41,287.93,278.31,278.16,273.41,266.82,274.21
2014-02-02 22:00:53.662000,L8,318.42,276.90,295.48,290.85,312.22,263.63,256.49,267.70,252.43,241.17,230.03,239.50,258.96,260.47,264.27,246.05,268.34,267.65,270.87,275.58,269.09,266.91,265.98,258.26,239.17,254.50,287.69,283.68,283.01,273.54,276.79,240.57,,,311.97,302.98,302.24,290.29,,,,
2014-02-09 22:06:57.254000,L8,395.97,379.90,367.88,365.34,378.05,354.78,336.11,324.68,315.28,306.33,306.62,309.92,315.20,320.70,332.30,320.87,297.42,296.81,271.23,280.64,272.96,271.80,268.99,264.45,245.27,260.59,295.25,297.92,292.95,281.06,285.39,290.53,296.12,305.69,322.62,309.31,296.98,291.07,315.66,313.70,324.79,326.74
2014-02-25 22:06:44.447000,L8,240.09,234.00,198.69,208.14,294.49,234.31,239.21,244.97,234.72,166.73,210.49,212.19,237.94,,,212.15,248.39,253.87,260.68,265.80,257.06,257.90,253.90,234.40,231.03,246.77,284.39,285.62,216.04,272.24,272.61,259.46,284.53,295.50,309.57,296.78,285.62,210.21,273.85,202.40,260.55,268.43
2014-03-06 22:00:25.321000,L8,240.33,237.37,201.22,208.61,298.68,234.96,238.93,243.42,236.15,230.76,212.79,217.82,241.08,219.12,,,250.56,253.93,262.83,265.38,260.98,255.76,256.44,238.69,231.17,248.35,284.20,286.90,279.69,273.64,273.09,259.34,284.40,228.97,311.22,298.46,285.11,274.01,273.68,259.66,260.30,268.37
2014-03-29 22:06:15.961000,L8,392.81,378.20,368.71,334.98,380.59,363.09,345.18,291.29,315.29,302.21,297.34,305.71,313.38,275.51,323.52,318.51,315.73,296.96,273.84,282.02,276.17,272.45,270.34,265.50,246.22,262.39,295.84,297.72,292.19,279.67,283.87,288.95,295.27,305.69,322.76,309.86,296.77,290.66,293.20,280.36,275.48,281.42
2014-04-23 21:59:43.011000,L8,395.32,374.98,358.04,375.20,379.43,358.69,333.48,324.76,304.12,301.47,300.41,298.65,309.21,314.63,328.94,315.04,317.71,277.90,278.30,283.28,276.11,273.01,271.76,265.17,247.37,263.18,298.74,304.15,295.83,283.55,286.88,288.54,297.39,307.56,325.70,310.90,298.46,294.08,294.79,280.31,280.68,288.35
2014-04-30 22:05:46.536000,L8,303.16,250.71,203.85,233.26,303.30,245.45,241.89,244.58,237.88,231.40,217.16,225.99,242.55,,,,255.49,259.95,266.71,272.05,260.36,250.42,,,,,,,,271.78,243.86,255.96,280.91,291.83,249.93,300.27,286.31,275.28,231.72,267.76,264.54,271.45
2014-05-09 21:59:27.549000,L8,331.12,281.28,305.15,315.20,322.65,297.74,332.95,320.65,304.80,250.64,244.93,302.77,304.83,311.56,319.37,326.31,327.50,285.56,283.77,286.33,279.76,276.89,274.28,267.86,249.68,266.45,298.34,307.25,337.46,292.80,336.48,346.81,368.75,364.28,366.40,350.78,350.78,493.51,463.99,509.53,328.37,329.38
2014-08-20 22:06:06.726000,L8,301.99,238.12,200.98,229.75,297.15,247.50,240.52,246.31,213.68,172.95,216.64,220.76,238.69,,,,,,256.07,265.43,259.48,256.68,258.46,242.26,234.30,250.35,283.54,283.46,218.61,271.18,272.21,258.77,285.27,239.61,310.41,296.56,279.95,274.53,231.90,219.08,258.79,268.78
2014-11-08 22:06:16.124000,L8,301.14,244.79,202.64,224.03,299.14,249.29,243.85,248.90,238.92,230.17,218.68,219.60,246.39,,252.39,223.74,259.91,257.36,265.11,269.67,263.70,259.39,260.60,243.17,230.39,245.90,287.19,290.60,224.91,273.12,269.62,260.91,286.94,238.19,308.85,294.81,279.92,276.19,275.20,268.10,262.79,270.17
2015-02-28 22:05:48.437000,L8,315.98,367.41,357.36,343.08,370.09,241.27,247.10,240.86,246.66,236.54,218.02,228.94,248.34,216.09,225.21,214.80,267.09,261.57,266.86,272.50,268.72,263.55,263.46,249.44,234.28,198.24,290.13,294.47,287.82,278.06,278.30,269.76,289.75,297.02,314.89,299.67,284.57,277.23,278.46,271.61,267.06,274.88
2015-03-09 21:59:30.556000,L8,320.61,267.92,303.93,300.57,306.55,244.99,248.15,255.30,247.71,238.27,220.77,236.45,249.23,210.30,223.58,233.37,267.66,267.69,268.05,271.55,267.36,263.81,264.48,254.92,240.55,256.68,289.50,293.27,290.22,277.28,280.86,278.65,290.49,238.30,316.70,305.00,290.88,288.48,284.73,271.60,272.37,276.56
2015-04-10 21:59:13.702000,L8,298.88,244.41,203.42,226.59,303.60,250.43,242.82,190.11,239.54,170.51,218.19,221.68,245.58,,,,264.98,262.39,265.32,269.65,262.84,260.13,261.51,242.74,232.47,249.88,283.18,285.51,281.03,273.15,274.78,264.33,275.31,237.90,308.12,298.16,283.90,273.14,,,,
2015-05-12 21:58:53.078000,L8,298.23,233.71,203.42,227.41,301.61,,,245.34,243.48,232.42,221.10,222.73,246.07,230.07,,160.34,265.19,263.84,269.28,272.16,266.40,262.63,263.61,247.11,207.83,249.63,259.72,285.32,,271.91,273.99,259.57,282.71,233.74,308.59,294.01,277.42,274.81,,226.39,260.60,267.18
2015-05-19 22:05:04.672000,L8,238.58,233.34,200.19,225.76,,,,248.81,226.18,167.21,218.49,217.09,245.13,,,158.87,262.89,262.26,263.85,269.56,266.23,260.80,262.32,245.95,231.41,248.91,281.23,283.32,,269.39,259.54,257.19,282.16,234.48,,,,,,,,
2015-05-28 21:58:55.699000,L8,,,,,,,,233.36,236.10,168.03,217.47,218.23,242.54,,,,250.57,260.31,263.71,269.47,262.12,259.29,261.76,,,,,,,268.70,268.32,252.26,281.67,,,,,,,,,
2015-07-22 22:05:37.569000,L8,,,,,,,,,,168.94,217.97,219.68,242.47,,,,260.92,263.64,268.15,270.71,263.71,261.13,262.75,244.37,233.61,249.59,282.52,282.53,273.72,270.27,265.34,253.31,282.42,237.84,,,,,,,,
2015-08-16 21:59:34.814000,L8,,,,,,,,,,,,,,,,167.02,261.91,264.14,263.50,271.00,262.14,259.65,260.64,210.34,200.80,169.89,257.57,286.32,200.80,166.07,246.73,258.92,285.10,232.55,299.82,294.42,283.03,242.59,,266.48,261.39,268.03
2015-08-23 22:05:48.569000,L8,,177.86,204.21,229.62,300.20,251.96,241.47,246.49,241.56,231.18,219.24,223.99,242.60,248.93,197.35,162.86,263.54,261.14,265.24,269.96,265.58,261.96,262.71,247.44,231.58,248.17,284.65,287.50,279.98,272.60,248.09,258.29,284.42,241.55,286.59,167.88,255.80,212.84,237.54,258.32,262.19,269.28
2015-09-01 21:59:39.995000,L8,298.88,247.34,205.78,227.96,219.27,,,,,169.62,218.01,225.80,231.20,,,,260.25,261.03,263.74,268.31,260.78,259.42,259.36,242.46,232.24,248.24,282.51,281.21,208.65,270.74,198.92,256.88,282.59,240.60,308.16,269.22,282.63,275.11,258.56,216.07,261.73,267.96
2015-10-19 21:59:54.006000,L8,323.56,365.80,361.51,378.03,392.12,365.92,336.65,325.44,313.05,276.94,305.89,317.02,316.35,322.36,336.29,270.33,278.30,278.57,281.22,286.25,276.23,277.20,276.62,265.89,249.94,268.94,299.47,308.97,299.88,288.76,287.04,293.34,299.61,314.82,322.46,309.14,296.79,334.59,,,333.88,287.74
2015-10-26 22:06:07.756000,L8,356.44,338.05,329.03,399.35,416.75,421.23,462.89,433.28,331.70,326.33,337.18,337.61,340.51,346.53,367.72,360.80,365.14,369.47,373.34,361.61,354.91,344.76,335.64,353.97,331.75,336.34,346.66,354.06,349.59,335.47,332.62,338.65,353.56,366.18,392.01,375.60,358.23,354.18,357.42,355.12,380.27,372.28
2015-12-29 22:06:09.164000,L8,384.16,369.06,360.00,366.49,376.81,352.01,330.55,306.85,295.81,245.88,238.21,243.29,261.59,266.08,282.16,272.39,278.87,275.61,274.49,283.62,274.02,272.77,272.13,265.32,246.76,264.72,295.02,299.48,296.41,284.79,285.01,289.16,297.18,304.65,321.22,307.79,295.30,285.38,284.71,278.53,276.87,280.56
2016-01-23 21:59:56.211000,L8,321.93,274.53,299.53,299.37,314.76,292.82,254.19,268.03,254.02,241.97,230.90,237.72,256.93,261.78,272.83,264.72,273.29,266.24,270.10,273.60,268.12,265.38,267.11,252.36,238.03,255.03,291.14,293.21,288.81,280.24,279.87,280.93,294.25,302.11,321.65,307.32,294.49,290.38,283.91,278.82,278.92,278.20
2016-02-24 21:59:45.021000,L8,241.65,243.34,201.14,209.24,259.10,241.88,219.21,,,168.96,213.80,212.57,243.84,203.18,,,251.50,253.73,260.04,265.86,256.94,253.91,256.12,235.51,225.88,241.21,282.98,282.27,,272.62,260.01,259.50,282.71,231.84,306.42,272.86,258.84,273.62,272.34,222.94,261.84,268.87
2016-03-02 22:05:55.525000,L8,299.55,244.27,202.70,218.81,297.62,244.42,217.50,247.54,234.35,168.82,214.33,212.57,241.24,,,210.62,258.99,255.31,260.13,265.11,258.67,254.26,256.43,236.04,225.65,240.95,279.24,282.83,275.88,270.36,267.43,256.03,283.18,233.14,305.92,294.11,256.24,238.48,,215.84,260.72,268.22
2016-03-11 21:59:42.538000,L8,269.05,238.73,206.78,212.86,298.94,242.04,211.76,197.73,217.41,232.58,216.26,216.47,242.02,246.64,,,257.42,255.22,261.15,264.57,258.20,253.62,256.26,236.19,228.76,244.14,282.01,283.32,209.25,176.39,244.32,260.22,282.51,232.13,303.17,295.16,,239.55,,215.07,260.88,268.24
2016-05-21 22:05:38.418000,L8,305.89,255.11,206.28,242.13,304.08,253.00,203.85,254.69,241.27,234.22,222.18,227.39,247.72,253.69,257.19,,267.86,265.84,229.21,240.17,224.90,263.23,265.11,248.03,235.45,250.65,285.20,285.92,209.82,271.04,269.83,268.37,284.92,241.16,308.16,296.83,285.49,273.80,263.66,,263.05,270.50
2016-07-01 21:59:42.515000,L8,307.68,258.99,206.72,278.87,305.73,258.13,212.98,251.75,241.23,218.63,222.78,230.08,247.64,251.57,,,263.59,264.51,268.88,275.76,265.20,264.45,264.44,248.88,235.99,251.71,287.22,283.15,200.95,270.76,258.84,267.80,283.66,292.08,307.38,294.00,282.90,211.36,266.42,252.48,263.37,270.21
2016-07-17 21:59:49.332000,L8,,199.95,205.21,233.01,291.69,,,246.71,246.07,234.02,220.92,185.83,246.69,,,,232.51,261.58,266.95,271.69,265.25,261.89,263.69,241.60,235.09,250.74,286.11,280.79,,271.77,262.46,264.72,283.38,226.78,250.83,294.23,283.67,,,,,
2016-07-24 22:06:01.938000,L8,,,207.25,233.73,297.08,,,246.61,246.92,233.86,219.61,224.03,245.26,,,,,251.18,264.47,242.21,265.06,261.67,264.27,248.95,231.69,248.95,285.68,283.14,,,,258.15,283.71,231.78,251.20,227.67,281.84,236.11,,,,
2016-08-18 21:59:57.052000,L8,,,207.75,245.09,294.68,247.91,241.05,248.77,235.29,233.12,217.66,225.49,244.04,,,,,256.60,208.75,238.43,222.19,231.00,184.43,207.62,197.72,197.74,254.63,278.43,206.33,,,256.62,283.32,231.02,303.99,272.30,282.99,270.96,,264.74,257.32,269.44
2016-09-10 22:06:15.488000,L8,299.57,237.27,202.31,220.24,291.09,,,220.60,237.56,229.81,214.38,210.26,240.49,,,,,254.70,261.92,266.44,260.94,256.62,258.62,237.23,227.53,200.29,284.17,,,197.28,245.31,257.46,280.98,231.17,302.39,292.03,277.51,272.82,,216.18,256.88,267.41
2016-10-12 22:06:21.213000,L8,331.04,387.34,341.37,386.74,378.67,366.95,338.68,329.27,312.81,307.36,304.38,264.90,274.52,284.15,306.44,301.68,297.29,293.61,275.66,284.87,275.33,277.29,271.95,266.49,248.16,264.38,298.34,301.68,298.60,286.27,286.62,290.13,298.69,303.91,321.73,349.92,328.03,327.22,322.54,320.81,312.47,328.01
2016-10-21 22:00:12.043000,L8,273.15,198.25,202.65,229.38,223.29,248.71,239.50,245.29,240.20,233.84,218.92,219.43,242.23,229.18,,,,207.42,262.01,269.97,261.70,258.14,258.11,244.79,231.15,247.20,285.87,195.83,,,,262.27,284.34,231.31,287.35,272.67,281.49,238.23,,,261.71,269.84
2016-10-28 22:06:23.178000,L8,,,,,,,,,,,,,,,,,,254.94,262.05,267.79,260.39,255.84,256.85,239.04,229.23,244.06,284.00,262.26,211.29,269.82,259.73,264.75,283.72,238.54,302.28,292.20,278.64,273.51,258.06,215.70,260.44,269.05
2016-11-22 22:00:11.776000,L8,408.99,389.42,380.33,352.08,393.95,355.07,301.71,323.88,307.51,300.83,307.58,310.53,316.87,323.98,339.41,333.42,334.86,271.64,273.92,281.89,273.51,272.39,270.65,261.36,247.72,262.81,299.00,304.56,301.60,291.62,289.95,291.32,299.01,306.28,322.55,311.03,296.24,290.69,297.56,323.93,322.79,332.49
2016-12-15 22:06:18.115000,L8,258.65,275.39,305.44,293.73,315.96,292.94,260.63,262.92,253.72,243.14,234.14,237.84,256.02,259.35,266.01,207.73,271.77,268.05,272.86,280.52,271.86,270.04,269.63,257.28,242.93,258.68,294.49,295.60,288.76,279.36,278.93,282.46,292.02,300.71,317.27,307.09,292.84,285.89,281.33,272.51,272.45,277.31
2016-12-24 22:00:05.447000,L8,301.96,260.30,204.60,210.58,218.00,,,,,,,,,,,,,186.29,205.43,269.66,262.55,259.42,260.28,208.03,230.72,246.08,284.16,285.36,281.07,274.53,273.11,272.43,286.27,287.60,308.27,296.43,287.18,273.91,180.63,184.49,232.54,274.52
2017-01-16 22:06:11.085000,L8,401.53,383.98,364.70,364.53,378.36,343.15,332.91,315.60,311.75,274.41,224.89,238.60,255.52,220.10,260.66,175.84,271.35,262.61,270.22,276.69,272.29,266.19,266.85,254.80,240.30,257.35,292.03,292.83,289.85,277.40,277.63,274.84,291.65,294.46,316.23,303.49,291.31,279.79,278.37,269.73,267.35,276.75
2017-01-25 21:59:56.835000,L8,313.23,263.50,206.01,266.64,304.01,239.04,330.67,309.45,309.05,291.35,216.76,231.56,248.37,213.53,,,261.05,257.06,264.75,272.91,264.16,261.43,261.32,209.61,234.75,251.11,289.14,289.12,286.34,277.01,277.12,277.90,290.48,291.31,312.87,299.54,287.72,277.59,271.38,259.09,266.41,273.70
2017-02-10 21:59:48.586000,L8,324.39,278.59,368.60,377.45,370.61,339.36,315.84,307.28,260.60,249.88,231.05,242.32,294.92,300.74,270.73,241.18,271.75,266.20,271.18,274.06,268.78,266.12,267.03,256.80,242.57,258.00,295.44,293.03,288.06,278.91,280.29,280.74,292.16,303.93,318.88,312.75,298.14,294.07,306.85,281.25,271.56,278.52
2017-03-05 22:05:50.977000,L8,328.50,386.70,377.18,378.00,382.30,368.38,342.08,376.24,318.52,279.55,309.87,316.23,317.85,327.95,342.50,271.53,274.51,272.05,274.85,281.03,273.22,271.85,270.76,259.73,246.10,262.58,298.10,301.97,296.66,284.14,287.97,290.30,293.48,307.95,321.48,308.83,295.32,288.60,283.86,323.36,325.35,331.22
2017-03-14 21:59:34.845000,L8,390.07,404.87,386.69,386.45,385.09,371.29,354.22,323.87,351.95,342.36,336.65,530.36,336.49,308.64,325.01,323.83,320.73,317.21,315.43,315.94,325.71,313.49,338.44,328.76,301.36,295.07,324.13,329.06,322.57,314.78,307.44,324.00,310.37,338.15,351.30,334.46,326.42,321.24,318.21,306.09,313.37,323.25
2017-03-30 21:59:26.304000,L8,270.31,248.70,202.66,245.92,304.40,247.06,241.57,250.69,236.92,233.36,219.44,221.69,245.24,250.41,,,262.13,257.59,207.49,270.35,259.63,255.65,260.69,239.28,229.85,248.23,281.86,279.16,210.91,272.25,262.29,267.48,280.49,232.99,308.25,298.72,282.63,273.62,273.16,235.12,262.51,268.36
2017-04-06 22:05:33.966000,L8,303.84,258.95,204.45,252.04,304.36,250.22,243.92,249.00,242.96,233.36,221.03,225.32,170.45,197.82,232.99,,,,261.22,266.94,258.35,258.55,261.38,240.05,195.12,247.52,283.67,283.26,,,,,247.81,292.22,308.65,296.62,282.47,274.91,273.71,266.54,249.73,267.78
2017-04-15 21:59:18.187000,L8,,242.92,205.60,251.67,304.46,248.85,210.26,251.71,214.38,171.07,218.95,218.99,245.42,,,,260.35,258.63,266.01,269.63,261.68,260.46,262.62,241.23,229.91,248.72,277.85,271.59,205.94,269.84,247.30,264.77,279.49,232.17,240.25,228.29,288.75,268.49,,,,
2017-05-01 21:59:07.812000,L8,300.51,247.80,203.81,244.83,214.30,246.29,237.76,247.41,238.56,233.06,218.97,217.26,244.55,,,,259.56,257.02,206.08,270.32,263.14,260.18,262.22,185.19,170.83,249.37,177.82,275.74,,269.26,255.01,265.88,276.72,233.18,308.04,294.42,283.50,274.03,,,260.89,268.12
2017-05-08 22:05:23.284000,L8,,,,,,,,230.46,237.31,231.85,217.46,220.76,242.64,247.92,,,259.90,256.49,230.84,241.43,226.17,260.22,263.58,246.06,233.69,249.28,280.12,280.25,,267.96,265.98,263.37,277.21,230.10,286.18,165.71,258.40,214.99,272.58,,259.89,267.62
2017-05-24 22:05:34.407000,L8,302.55,258.49,205.26,248.08,255.49,241.73,239.47,250.77,241.48,233.52,220.26,227.13,244.19,247.89,,,262.77,257.66,265.78,273.30,264.45,262.74,262.87,244.08,233.35,249.29,283.35,282.72,,269.83,246.82,264.02,275.20,232.92,307.69,294.03,281.19,272.76,,,261.18,267.58
2017-06-09 22:05:42.375000,L8,,,272.85,294.55,320.72,250.52,195.29,258.41,241.35,230.52,224.13,237.70,252.52,256.43,270.64,177.65,272.86,271.90,274.37,280.20,273.67,269.20,269.93,258.90,242.64,257.85,290.23,293.78,287.26,276.26,276.23,277.98,288.47,296.42,311.13,308.74,293.64,282.60,279.40,274.85,269.96,272.16
2017-06-25 22:05:47.638000,L8,301.94,245.90,,,300.75,,,251.31,240.93,175.79,220.60,227.13,244.75,,,,264.26,263.63,269.69,275.39,266.25,264.46,264.89,,,,,,,265.85,260.60,262.88,276.49,201.68,309.78,273.64,280.58,235.75,,,,
