dates,satname,nzd0117-0000,nzd0117-0002,nzd0117-0001
1999-10-22 21:58:28.758000,L7,423.71,270.00,
1999-12-09 21:58:33.708000,L7,389.51,385.89,476.68
2000-12-11 21:56:00.959000,L7,522.81,520.79,543.27
2001-01-12 21:56:06.772000,L7,511.05,334.70,412.48
2001-06-05 21:55:16.607000,L7,318.55,296.25,287.80
2001-10-11 21:53:46.024000,L7,344.08,268.34,
2002-01-31 21:54:26.647000,L7,214.49,292.55,287.00
2002-04-05 21:54:25.270000,L7,,252.58,
2002-06-24 21:54:04.370000,L7,202.98,,
2002-08-27 21:53:36.267000,L7,341.86,285.89,296.24
2002-10-14 21:53:19.813000,L7,212.08,290.43,
2002-10-30 21:53:25.867000,L7,458.36,526.62,364.48
2003-07-21 21:42:09.884000,L5,280.05,243.84,250.97
2003-08-06 21:42:27.230000,L5,290.32,245.74,252.89
2003-10-25 21:43:40.253000,L5,296.14,260.22,265.44
2003-12-12 21:44:10.398000,L5,335.94,302.90,304.20
2004-03-01 21:44:38.581000,L5,271.35,233.87,230.13
2004-04-18 21:45:25.586000,L5,266.98,233.47,224.49
2004-05-20 21:46:20.465000,L5,275.89,234.54,237.57
2004-06-05 21:46:48.916000,L5,285.76,245.21,255.69
2004-07-07 21:47:45.207000,L5,282.85,238.38,246.21
2004-07-23 21:48:09.192000,L5,276.06,235.21,240.35
2004-08-08 21:48:26.915000,L5,318.38,,279.16
2004-08-24 21:48:54.043000,L5,437.40,311.63,316.81
2004-09-09 21:49:19.975000,L5,231.27,270.83,262.93
2004-09-25 21:49:43.196000,L5,273.98,238.96,237.63
2005-01-15 21:51:45.464000,L5,271.57,242.03,242.57
2005-04-21 21:52:46.920000,L5,289.69,251.73,254.33
2005-06-08 21:53:09.034000,L5,283.05,251.44,249.97
2005-10-30 21:53:39.558000,L5,281.92,251.15,222.57
2005-11-15 21:54:02.336000,L5,292.84,212.57,247.74
2006-04-08 21:57:12.628000,L5,275.13,248.35,238.52
2006-07-13 21:58:38.362000,L5,291.09,250.99,246.17
2007-09-18 21:58:42.182000,L5,287.23,247.45,250.72
2008-12-25 21:50:10.387000,L5,274.04,234.75,231.81
2009-12-12 21:56:13.982000,L5,282.81,246.35,238.03
2010-02-14 21:56:32.865000,L5,274.56,225.87,225.42
2010-10-28 21:55:27.339000,L5,289.10,250.30,252.37
2010-11-13 21:55:25.438000,L5,,266.28,256.94
2010-12-31 21:55:32.560000,L5,278.89,244.46,229.20
2011-02-17 21:55:37.006000,L5,266.07,231.06,227.32
2013-04-11 22:07:51.092000,L8,290.44,276.34,256.28
2013-09-02 22:07:40.639000,L8,246.32,,
2013-10-20 22:07:26.886000,L8,293.85,279.51,258.57
2013-11-05 22:07:22.900000,L8,261.31,265.83,
2013-12-07 22:07:14.870000,L8,293.55,,209.38
2014-01-24 22:06:45.554000,L8,244.58,270.10,210.11
2014-02-09 22:06:33.299000,L8,288.98,276.86,243.77
2014-02-25 22:06:20.497000,L8,290.19,264.63,256.29
2014-03-29 22:05:52.007000,L8,287.08,275.35,243.18
2014-04-30 22:05:22.578000,L8,295.08,280.27,258.83
2014-05-16 22:05:09.831000,L8,288.26,275.04,246.06
2014-08-20 22:05:42.763000,L8,,263.78,
2014-10-07 22:05:49.968000,L8,290.15,275.16,246.63
2014-11-08 22:05:52.173000,L8,293.11,278.33,252.86
2015-02-28 22:05:24.487000,L8,284.88,272.11,237.28
2015-03-16 22:05:13.611000,L8,280.76,263.53,190.49
2015-04-01 22:05:01.841000,L8,,510.19,355.64
2015-05-03 22:04:48.802000,L8,417.30,,526.85
2015-07-06 22:05:06.214000,L8,287.64,263.24,228.89
2015-07-22 22:05:13.606000,L8,293.35,278.15,254.46
2015-08-07 22:05:16.273000,L8,279.34,,
2015-08-23 22:05:24.610000,L8,273.84,259.79,223.99
2016-04-19 22:05:11.034000,L8,291.02,273.02,217.69
2016-05-21 22:05:14.459000,L8,289.70,276.05,248.88
2016-09-10 22:05:51.530000,L8,345.40,295.20,283.35
2016-09-26 22:05:52.032000,L8,288.44,,
2017-01-16 22:05:47.126000,L8,288.58,275.76,229.77
2017-02-01 22:05:40.248000,L8,295.77,280.79,255.82
2017-03-05 22:05:27.019000,L8,290.34,277.99,249.76
2017-03-21 22:05:16.875000,L8,,269.20,239.29
2017-05-08 22:04:59.325000,L8,,264.47,202.19
2017-05-24 22:05:10.453000,L8,294.22,279.09,253.14
2017-07-11 22:05:26.464000,L8,366.93,289.44,279.79
2017-12-18 22:05:49.621000,L8,286.99,272.99,230.89
2018-01-19 22:05:38.704000,L8,288.40,,217.83
2018-02-04 22:05:29.733000,L8,,279.54,
2018-03-08 22:05:15.942000,L8,285.51,261.47,239.54
2018-04-09 22:05:00.233000,L8,288.70,275.36,247.97
2018-04-25 22:04:50.953000,L8,305.28,289.54,277.37
2018-06-12 22:04:30.023000,L8,313.86,305.04,293.75
2018-06-28 22:04:40.307000,L8,257.30,277.42,251.88
2018-08-15 22:05:04.399000,L8,290.59,274.82,193.15
2018-08-31 22:05:11.322000,L8,288.26,,188.45
2018-10-02 22:05:23.291000,L8,294.07,278.37,252.06
2018-10-18 22:05:29.751000,L8,286.73,,
2018-11-03 22:05:33.462000,L8,290.85,276.04,246.38
2018-11-19 22:05:34.273000,L8,294.20,276.68,254.72
2018-12-21 22:05:30.731000,L8,297.24,281.77,257.66
2019-01-06 22:05:29.894000,L8,288.31,270.04,245.48
2019-01-22 22:05:26.296000,L8,287.43,273.94,249.48
2019-07-17 22:05:35.131000,L8,290.25,275.20,240.95
2019-09-19 22:05:56.310000,L8,310.84,285.82,275.93
2019-11-22 22:05:57.141000,L8,291.98,277.06,253.81
2020-01-25 22:05:45.614000,L8,289.66,277.38,244.08
2020-02-10 22:05:40.938000,L8,290.40,277.34,251.50
2020-02-26 22:05:36.872000,L8,,274.88,220.76
2020-08-20 22:05:42.019000,L8,288.89,,
2020-09-21 22:05:54.893000,L8,297.67,279.74,254.55
2020-10-23 22:05:58.112000,L8,292.21,275.57,217.21
2020-11-08 22:05:55.364000,L8,293.51,274.92,235.65
2020-12-26 22:05:56.607000,L8,293.93,280.23,254.46
2021-01-11 22:05:50.293000,L8,284.94,269.02,234.79
2021-02-12 22:05:43.398000,L8,289.97,275.91,240.00
2021-04-01 22:05:24.398000,L8,291.43,273.47,237.26
2021-04-17 22:05:18.296000,L8,290.17,,248.97
2021-05-03 22:05:08.805000,L8,292.01,278.50,252.06
2021-05-19 22:05:16.285000,L8,293.57,279.51,251.82
2021-09-24 22:05:56.897000,L8,292.98,275.18,241.95
2021-12-29 22:05:53.312000,L8,311.22,296.50,280.69
2022-01-22 22:05:54.259000,L9,308.88,303.47,297.96
2022-02-15 22:05:42.198000,L8,292.60,276.98,244.73
2022-02-23 22:05:44.132000,L9,286.33,273.57,235.21
2022-03-11 22:05:39.861000,L9,279.63,265.36,188.35
2022-06-07 22:05:43.588000,L8,290.28,275.82,249.72
2022-06-23 22:05:51.839000,L8,350.39,301.54,295.81
2022-09-11 22:06:14.882000,L8,291.22,267.43,209.35
2022-10-21 22:06:05.581000,L9,292.92,278.25,256.61
2022-11-22 22:06:05.804000,L9,291.18,277.13,253.53
2023-01-25 22:06:01.288000,L9,257.13,262.88,
2023-02-18 22:05:50.040000,L8,287.27,281.13,255.48
2023-03-14 22:05:47.276000,L9,288.55,275.56,243.46
2023-03-22 22:05:28.899000,L8,284.64,274.94,240.57
2023-03-30 22:05:35.326000,L9,288.95,276.00,246.45
2023-05-25 22:04:56.681000,L8,288.44,269.06,238.69
2023-06-02 22:05:05.917000,L9,,268.71,247.82
2023-06-10 22:05:03.911000,L8,289.63,275.17,245.26
2023-06-18 22:04:57.703000,L9,284.57,246.58,
2023-08-05 22:05:23.191000,L9,293.43,277.28,251.07
2023-08-21 22:05:28.170000,L9,291.71,276.72,248.32
2023-09-06 22:05:38.778000,L9,,256.29,
2023-09-30 22:05:45.717000,L8,293.08,277.65,251.48
2023-11-09 22:05:48.886000,L9,283.83,270.51,235.12
2023-11-25 22:05:56.641000,L9,292.72,279.16,255.98
2023-12-19 22:05:51.242000,L8,293.30,280.63,250.01
2024-01-28 22:05:54.259000,L9,291.50,277.74,254.54
2024-02-05 22:05:44.082000,L8,289.24,277.58,255.88
2024-02-13 22:05:53.993000,L9,288.68,275.87,252.42
2024-02-29 22:05:47.517000,L9,290.51,278.63,255.32
2024-03-08 22:05:29.756000,L8,286.39,275.04,247.67
2024-03-16 22:05:47.569000,L9,285.66,270.73,240.09
2024-03-24 22:05:18.113000,L8,289.02,275.07,236.29
2024-05-11 22:04:51.948000,L8,292.16,277.12,253.13
2024-06-28 22:04:55.519000,L8,294.05,283.61,257.70
2024-09-08 22:05:24.068000,L9,286.61,275.05,242.96
2024-09-24 22:05:25.519000,L9,289.32,278.32,251.01
2024-10-26 22:05:48.252000,L9,287.92,276.82,245.14
2024-12-05 22:05:45.408000,L8,308.82,275.75,267.31
2024-12-13 22:05:46.012000,L9,293.47,281.40,255.07
2024-12-21 22:05:40.930000,L8,294.14,280.47,256.24
2024-12-29 22:05:47.037000,L9,289.24,,
2025-01-06 22:05:42.612000,L8,293.10,282.22,256.32
2025-01-14 22:05:49.273000,L9,333.42,304.93,300.43
2025-01-22 22:05:37.651000,L8,555.14,319.00,322.90
2025-01-30 22:05:44.230000,L9,380.04,305.29,307.27
2025-02-07 22:05:41.306000,L8,288.94,277.69,250.91
2025-02-23 22:05:31.534000,L8,290.04,278.67,252.95
2025-03-19 22:05:30.904000,L9,290.98,279.21,255.42
2025-04-04 22:05:27.976000,L9,287.30,275.57,240.42
