dates,satname,nzd0335-0000,nzd0335-0002,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0016,nzd0335-0001,nzd0335-0015,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0010
2005-11-22 22:01:58.720000,L5,,234.63,230.70,223.80,230.96,233.88,242.53,233.54,177.17,,,167.84,234.92,251.08,246.29,234.54,238.34
2006-02-10 22:03:27.081000,L5,,,,251.85,251.69,223.65,240.19,234.94,,,,,235.76,251.91,248.95,234.48,235.60
2006-09-22 22:07:18.800000,L5,,,,,236.28,220.58,,,,,,,218.56,238.17,226.35,217.95,223.80
2006-10-24 22:07:14.438000,L5,,,253.07,242.62,243.27,223.05,230.91,233.08,,,,,229.65,245.92,236.94,222.70,226.71
2006-10-24 22:07:38.411000,L5,,,254.89,245.37,246.38,225.28,238.38,234.83,,,,,232.24,249.74,240.10,225.60,227.94
2006-10-31 22:13:29.135000,L5,261.71,243.35,247.39,250.49,261.33,233.50,243.10,242.15,185.44,227.61,246.74,219.81,249.45,265.08,257.11,251.74,251.27
2007-02-04 22:14:09.375000,L5,,,299.09,299.14,295.18,274.40,281.93,289.43,257.69,263.87,,268.91,303.05,303.28,295.70,271.31,266.63
2007-02-13 22:08:23.117000,L5,,,,245.15,246.60,218.35,,,,,,,232.30,236.97,225.74,214.57,227.92
2007-10-02 22:12:06.896000,L5,,,,222.15,238.24,238.46,247.19,236.98,,,,,228.18,235.36,233.43,231.43,242.32
2008-10-29 21:57:00.343000,L5,,,,,250.21,217.05,209.95,241.90,,,,,226.05,228.94,224.93,219.63,224.04
2009-01-24 22:04:30.805000,L5,257.77,,,233.27,235.97,238.38,240.39,230.76,,,,,225.80,242.77,247.07,236.52,239.39
2009-02-02 21:58:58.159000,L5,,,,,238.05,190.40,,,,,,,226.89,234.70,226.72,216.78,231.82
2010-02-21 22:03:56.549000,L5,,,,224.55,244.77,238.72,249.16,245.73,,,,,227.61,243.15,234.10,239.15,235.19
2010-10-03 22:03:04.727000,L5,,,283.34,267.01,285.15,288.95,170.66,242.31,228.41,242.53,,230.12,274.74,273.23,281.30,275.90,288.89
2010-10-10 22:09:11.852000,L5,,,,243.26,247.48,242.96,251.10,246.94,,,,,235.30,244.19,241.77,241.23,242.66
2011-01-07 22:03:20.155000,L5,,235.24,250.58,244.90,246.60,233.04,248.36,246.02,189.14,218.01,,200.83,234.37,248.55,240.14,233.69,230.07
2011-01-23 22:02:56.734000,L5,,,,245.08,244.59,231.11,238.84,235.48,184.13,211.68,,203.93,222.99,243.91,236.55,233.55,228.33
2011-02-15 22:09:10.419000,L5,,,,,,230.93,248.18,,,,,,,,246.48,238.47,236.64
2011-03-12 22:02:55.330000,L5,,,,,244.87,226.07,241.34,238.10,,,,,227.74,240.02,237.36,223.66,228.67
2011-03-28 22:02:50.009000,L5,,,,,252.24,185.48,232.61,,,,,,224.39,246.32,237.80,230.10,228.63
2013-09-16 22:21:09.463000,L8,306.97,288.88,283.96,278.14,281.48,269.96,274.75,275.34,178.59,256.06,295.08,195.28,260.22,277.21,272.11,266.55,261.00
2013-10-18 22:21:01.576000,L8,,219.01,267.60,264.41,265.37,260.83,244.57,249.85,174.01,242.61,,183.14,251.08,255.77,255.93,251.53,246.69
2013-10-27 22:14:43.714000,L8,324.49,306.69,303.72,301.87,303.82,294.95,304.98,298.02,288.60,281.59,308.91,296.63,289.44,224.45,238.86,280.85,285.92
2013-11-03 22:20:56.205000,L8,,,,,280.75,279.20,280.86,246.15,,,,,225.51,259.67,,261.93,269.46
2013-11-19 22:20:49.563000,L8,305.93,288.41,282.44,280.34,280.36,267.43,253.42,263.45,261.25,254.98,284.90,248.35,259.19,272.47,267.49,263.79,257.43
2013-12-14 22:14:33.459000,L8,325.28,308.94,305.50,309.92,305.47,295.37,301.33,300.97,292.36,280.53,310.98,301.00,290.25,304.81,315.89,290.60,286.12
2013-12-14 22:14:57.422000,L8,325.35,308.74,305.75,309.61,305.57,295.68,301.53,301.34,292.89,280.67,311.01,301.16,290.71,304.96,304.06,291.01,286.11
2013-12-21 22:20:39.177000,L8,285.77,280.36,278.59,273.79,273.42,261.27,231.88,250.26,178.23,244.68,267.12,203.00,256.20,267.66,263.07,257.15,250.24
2014-02-07 22:20:09.196000,L8,303.69,279.76,279.81,272.02,275.59,262.67,248.52,254.30,175.98,184.58,281.54,197.70,256.85,266.93,265.17,262.00,254.40
2014-02-16 22:13:50.683000,L8,,247.08,281.64,222.40,278.45,262.80,252.14,261.39,180.99,244.72,,197.39,257.33,269.43,270.00,259.16,255.38
2014-02-16 22:14:14.638000,L8,,281.51,282.72,275.49,279.97,264.81,268.34,269.60,185.45,204.41,,200.78,258.45,272.12,270.70,262.53,256.57
2014-02-23 22:19:56.208000,L8,,,,263.83,264.76,245.81,225.11,234.14,173.54,176.07,,179.80,247.63,254.07,244.09,249.72,250.85
2014-05-14 22:18:44.733000,L8,,301.17,289.43,284.93,283.60,270.18,273.68,,,,314.43,,259.42,282.19,275.66,267.48,266.19
2014-07-26 22:12:55.043000,L8,,,,,,,,,,,,,,277.03,271.05,264.99,
2014-08-27 22:13:05.288000,L8,,,,271.68,274.75,262.06,265.96,,,,,,255.63,268.76,266.60,261.98,257.10
2014-08-27 22:13:29.246000,L8,,,,,266.09,,,,,,,,241.84,259.49,,,
2014-09-28 22:13:08.778000,L8,294.82,276.64,278.33,272.54,272.36,262.67,261.55,266.06,181.36,246.54,,192.24,256.35,267.09,266.06,262.80,256.27
2014-09-28 22:13:32.732000,L8,,,,262.40,266.27,250.84,251.70,258.60,,,,,248.82,263.13,260.60,254.72,251.12
2014-10-14 22:13:14.573000,L8,,278.48,273.28,269.81,270.05,261.35,248.71,253.68,,,,,253.80,256.34,259.36,260.99,253.77
2014-10-14 22:13:38.532000,L8,,274.83,267.98,263.94,266.99,255.75,238.94,251.29,,,,,251.02,253.37,256.80,255.33,248.18
2014-10-21 22:19:25.564000,L8,,276.39,277.16,272.62,275.86,261.11,252.82,261.25,173.22,238.97,,182.33,256.48,262.20,261.74,255.92,252.05
2014-11-06 22:19:25.282000,L8,345.90,331.96,332.41,326.40,325.62,333.56,328.89,331.95,325.43,313.96,337.54,322.90,325.07,331.31,335.76,332.26,334.75
2014-12-01 22:13:12.181000,L8,,276.64,274.98,271.67,270.23,259.18,235.19,254.51,177.64,198.14,,191.77,256.33,264.22,259.25,253.99,252.10
2014-12-01 22:13:36.144000,L8,,278.92,274.86,273.04,271.99,260.70,235.37,254.91,182.11,195.81,,193.00,257.99,265.39,260.68,257.55,253.20
2015-01-09 22:19:14.700000,L8,293.16,284.08,280.92,275.38,274.84,263.66,254.41,259.62,179.21,251.88,282.07,196.44,259.29,271.03,265.46,262.86,254.39
2015-01-25 22:19:08.635000,L8,287.14,273.76,277.60,270.56,270.82,261.03,234.08,254.86,175.77,243.73,262.18,193.94,255.86,262.93,261.45,252.71,246.60
2015-02-10 22:19:02.830000,L8,,274.30,273.55,268.75,267.98,259.71,232.80,248.53,179.59,182.73,,193.83,253.53,263.10,259.59,253.92,249.25
2015-02-19 22:12:49.582000,L8,304.80,289.10,282.58,269.69,279.47,260.29,218.81,,,,,,257.80,265.44,264.34,251.77,248.02
2015-02-19 22:13:13.545000,L8,304.79,231.93,282.67,227.00,279.33,259.66,219.28,,,,,,257.84,265.23,263.32,251.66,248.18
2015-02-26 22:18:58.832000,L8,,191.11,265.83,265.69,266.14,,,,,,,,251.89,264.30,260.53,231.38,
2015-03-23 22:12:32.997000,L8,,,,259.31,267.58,243.59,255.71,248.25,,,,,246.17,262.49,258.08,248.23,246.28
2015-03-23 22:12:56.955000,L8,304.13,,265.33,262.40,268.43,248.39,258.28,250.54,,,,,247.74,263.41,259.60,251.04,248.62
2015-03-30 22:18:37.685000,L8,271.70,,,260.11,265.50,241.26,255.44,,,,,,247.80,256.04,255.98,240.88,239.14
2015-04-15 22:18:34.670000,L8,,,282.93,265.64,271.12,260.95,263.14,,,,,,251.76,264.17,261.06,253.12,254.85
2015-10-24 22:19:16.646000,L8,304.30,280.71,280.60,272.51,269.04,262.95,249.29,258.24,176.90,250.22,280.37,205.21,256.86,261.84,258.44,254.69,248.57
2015-12-20 22:13:09.373000,L8,301.95,288.32,281.67,276.74,280.46,267.27,259.08,262.24,253.36,252.22,284.18,211.23,259.90,271.51,270.82,262.42,256.21
2015-12-20 22:13:33.327000,L8,304.06,288.69,281.97,277.61,280.69,268.12,260.81,263.34,254.25,252.81,285.28,212.82,260.51,272.24,271.08,262.83,256.96
2015-12-27 22:19:19.236000,L8,304.73,284.35,281.67,275.07,272.09,267.37,267.29,264.27,255.02,254.65,282.77,244.91,261.19,268.26,270.11,262.87,255.32
2016-01-05 22:13:05.152000,L8,305.08,288.70,282.12,276.02,280.64,264.99,249.72,255.66,181.16,253.17,281.93,210.76,259.11,269.71,271.08,262.40,256.11
2016-01-05 22:13:29.107000,L8,305.27,289.26,282.40,276.63,281.17,266.89,249.27,256.21,183.35,253.33,282.27,211.28,259.85,270.38,271.43,262.79,256.89
2016-02-06 22:13:01.784000,L8,,,,179.62,265.29,241.29,247.38,250.58,,,,,250.73,265.44,257.06,234.22,244.94
2016-02-06 22:13:25.747000,L8,,,249.93,264.34,269.47,253.89,252.70,256.69,,,,,256.17,267.68,261.12,250.88,249.29
2016-02-13 22:19:08.559000,L8,309.73,290.79,286.91,287.82,284.40,,,,,,292.72,,269.96,282.60,275.29,262.39,207.57
2016-08-07 22:19:13.378000,L8,,,,271.08,271.55,,,,,,,,254.78,268.51,268.37,263.19,255.95
2016-08-16 22:13:05.571000,L8,,,,,,,,,,,,,,259.30,260.05,252.55,256.96
2016-08-16 22:13:29.538000,L8,,,,,269.96,,,,,,,,248.82,265.04,264.57,258.87,261.97
2016-09-08 22:19:24.689000,L8,,276.53,281.15,272.87,269.25,262.81,258.43,247.47,,252.06,,,253.59,258.60,260.44,262.27,255.46
2016-12-22 22:13:14.982000,L8,326.22,308.73,303.01,302.16,301.59,294.56,300.31,300.76,288.31,278.08,308.58,294.03,284.98,304.47,296.89,290.05,281.30
2017-01-23 22:13:07.208000,L8,324.38,304.89,303.98,311.04,299.64,291.12,299.26,298.90,287.61,277.50,307.90,292.76,282.43,303.63,297.17,288.31,281.49
2017-01-23 22:13:31.167000,L8,304.23,285.05,281.22,274.45,278.52,263.36,254.17,265.05,185.23,194.03,272.41,202.86,260.33,271.55,270.65,262.23,255.98
2017-02-15 22:19:07.687000,L8,,,,259.66,264.16,241.75,253.15,258.32,,,,,250.82,261.14,260.59,248.65,244.49
2017-03-03 22:19:01.549000,L8,,,,,265.44,254.78,254.65,258.71,,242.13,,,248.14,262.90,262.09,247.72,248.49
2017-05-06 22:18:31.237000,L8,,,,,215.68,,,,,,,,249.24,266.20,268.08,262.31,255.85
2017-09-27 22:19:24.491000,L8,333.09,303.25,300.13,301.08,299.43,289.06,296.32,298.17,330.04,279.76,307.41,323.75,285.19,298.97,292.58,288.95,280.16
2017-10-13 22:19:28.919000,L8,328.41,310.12,306.02,465.77,448.87,397.64,383.25,367.20,359.29,281.43,313.89,295.84,427.86,424.57,296.06,291.21,395.66
2017-11-30 22:19:20.342000,L8,,299.63,255.21,291.82,299.02,290.45,297.96,298.60,291.65,280.25,216.62,298.38,286.11,301.28,294.41,288.49,279.57
2017-12-16 22:19:22.554000,L8,355.76,352.79,340.76,337.96,341.15,346.42,346.40,344.57,352.28,330.85,349.15,350.41,342.17,351.90,350.57,348.05,350.26
2018-03-31 22:12:27.765000,L8,,,,269.47,271.77,260.93,258.42,,,,,,257.18,266.43,266.65,259.41,254.18
2018-03-31 22:12:51.719000,L8,,,268.94,273.03,274.35,263.24,265.83,250.34,,,,,259.05,270.05,268.60,263.24,257.44
2018-04-07 22:18:34.855000,L8,265.03,,,263.03,266.35,247.57,258.83,,,,,,249.75,263.58,259.86,252.82,243.89
2018-05-02 22:12:09.737000,L8,,,,269.32,273.72,,,,,,,,245.45,270.35,265.65,251.89,247.67
2018-08-06 22:12:46.122000,L8,,,,,,,,,,,,,,266.59,264.14,262.75,
2018-08-22 22:12:30.412000,L8,,,,243.06,272.30,248.52,263.22,,,,,,255.41,268.67,266.10,262.62,254.48
2018-08-22 22:12:54.367000,L8,,,,,,,,,,,,,243.36,259.42,259.04,249.78,
2018-09-14 22:18:48.928000,L8,,,,264.49,190.82,248.33,218.44,,,,,,250.70,262.50,259.01,254.48,243.69
2018-11-10 22:12:56.881000,L8,303.04,283.55,280.95,274.74,275.90,263.84,267.34,265.63,252.76,246.94,281.00,218.53,258.76,267.60,267.28,263.28,253.74
2018-11-10 22:13:20.844000,L8,299.92,281.29,280.60,274.01,274.37,262.93,264.89,264.40,185.97,243.82,274.31,214.31,257.76,266.20,265.73,262.71,252.27
2019-01-04 22:19:03.634000,L8,290.22,273.60,280.09,272.46,269.99,260.39,234.48,243.15,180.55,242.47,268.16,204.23,256.59,264.08,262.41,254.61,249.25
2019-02-14 22:12:45.337000,L8,,,272.69,262.73,268.13,253.33,250.35,249.92,,,,,247.60,259.67,256.09,251.82,247.83
2019-02-14 22:13:09.296000,L8,,,272.39,262.73,267.94,252.98,250.80,249.89,180.30,182.03,,198.71,248.01,258.71,255.98,251.94,247.83
2019-03-02 22:12:41.167000,L8,,277.79,280.70,273.04,277.10,263.43,269.12,261.09,178.55,199.85,,203.86,257.81,267.66,267.20,262.92,256.87
2019-03-02 22:13:05.126000,L8,,275.24,280.13,272.21,274.72,261.89,268.29,260.18,176.42,197.55,,201.38,256.81,266.17,264.64,262.16,255.84
2019-03-18 22:12:35.978000,L8,,,,,,269.60,282.70,280.14,208.02,258.45,,278.78,,,,,185.75
2019-03-18 22:12:59.932000,L8,,,,,,266.78,280.19,279.07,199.59,257.01,,277.30,,,,,
2019-04-03 22:12:32.527000,L8,305.56,,276.59,274.26,279.12,265.27,274.69,261.54,,,,,259.81,274.40,271.71,266.11,263.35
2019-04-03 22:12:56.485000,L8,,,,259.46,270.14,252.21,267.76,,,,,,256.54,266.81,265.01,262.84,256.53
2019-09-01 22:19:23.782000,L8,,,266.96,273.39,273.23,260.34,266.43,,,,,,251.16,268.08,263.60,259.21,254.85
2019-09-17 22:19:29.137000,L8,217.99,,252.52,265.38,266.00,249.26,251.63,243.24,,,,,250.30,253.80,256.15,251.08,245.60
2019-11-13 22:13:21.985000,L8,,,,,,215.45,212.11,,,,,,,256.78,254.50,247.04,242.36
2019-12-22 22:19:27.650000,L8,286.45,280.54,280.21,273.06,273.01,261.60,253.96,259.69,181.06,193.82,266.90,205.10,256.72,267.86,263.03,260.21,252.13
2020-03-04 22:13:20.890000,L8,,,,,,247.49,261.02,257.98,,,,,,,255.27,249.13,252.45
2020-03-27 22:18:55.950000,L8,,,268.17,272.18,269.07,260.45,255.39,244.99,,,,,251.90,267.21,261.91,255.26,253.81
2020-07-17 22:19:04.802000,L8,,,,,,,,,,,,,256.82,278.73,272.98,265.08,
2020-09-12 22:13:14.819000,L8,269.90,,,,,,,,,,,,,,,,
2020-09-19 22:19:27.846000,L8,,,,229.77,267.28,249.95,258.61,260.29,,,,,248.78,261.41,256.76,253.49,249.77
2020-10-05 22:19:31.113000,L8,,,,263.69,266.80,246.07,255.57,255.59,,,,,249.64,261.81,244.71,232.47,249.63
2020-10-14 22:13:20.968000,L8,293.64,277.21,272.27,272.87,272.20,261.53,168.47,,,,261.08,,255.76,267.65,265.57,260.41,254.21
2020-10-14 22:13:44.927000,L8,295.95,277.79,273.61,273.22,272.88,261.85,233.01,,,,270.75,,255.63,268.34,265.49,262.54,255.67
2020-10-21 22:19:31.713000,L8,289.35,275.44,272.78,270.71,266.35,261.38,253.65,256.68,177.41,245.61,263.95,203.27,251.57,258.87,259.85,257.08,248.69
2020-12-24 22:19:30.619000,L8,286.82,275.03,274.12,270.72,267.45,260.82,253.04,259.59,198.40,246.19,265.13,203.25,254.21,265.17,263.09,258.15,251.68
2021-02-03 22:13:08.109000,L8,,,273.83,272.22,277.55,261.93,263.26,260.41,184.19,241.64,,199.66,257.75,267.31,265.10,263.00,256.27
2021-02-03 22:13:32.068000,L8,,274.21,275.82,272.61,277.83,263.18,266.55,261.52,185.14,243.47,,201.55,258.23,267.97,266.07,263.39,256.66
2021-02-10 22:19:17.410000,L8,,273.26,276.25,273.85,278.52,262.27,267.55,265.40,177.84,244.32,,196.09,257.85,270.48,268.09,261.95,256.86
2021-02-19 22:13:27.767000,L8,,281.73,280.87,275.46,279.86,266.40,268.82,262.30,181.43,251.37,,199.04,258.14,272.71,271.34,263.48,260.26
2021-03-30 22:18:58.447000,L8,,,267.28,267.56,268.40,238.36,261.53,243.61,,,,,248.96,264.30,261.96,260.69,255.04
2021-04-24 22:12:37.250000,L8,,,,,,,,,,,,,,250.36,256.55,248.07,228.11
2021-08-30 22:13:14.099000,L8,,,281.03,277.66,280.36,267.21,272.83,,,,,,259.57,274.91,272.82,266.64,261.41
2021-08-30 22:13:38.062000,L8,,,280.24,276.09,278.08,264.50,270.94,,,,,,257.40,272.64,270.85,265.26,258.41
2021-10-01 22:13:22.595000,L8,,284.21,280.67,278.25,279.96,,,,,,,,262.67,277.78,269.38,,
2021-10-01 22:13:46.563000,L8,,278.43,278.11,276.81,279.19,,,,,,,,261.17,275.62,266.30,,
2021-11-02 22:13:26.046000,L8,304.10,280.75,280.37,275.40,265.84,264.53,267.70,267.18,253.81,253.96,280.20,243.57,,,,,
2021-11-02 22:13:50.004000,L8,304.62,282.30,280.95,276.47,269.04,265.01,268.84,268.79,257.24,255.56,282.90,249.73,,,,,
2021-11-18 22:13:20.648000,L8,326.86,308.97,304.17,305.52,301.93,294.91,318.18,304.42,303.47,282.48,311.13,299.13,285.87,303.65,298.81,291.10,288.26
2021-11-18 22:13:44.611000,L8,326.94,308.93,304.14,305.53,301.87,295.86,318.04,304.32,303.06,282.58,311.44,298.99,285.54,303.55,298.73,291.08,288.35
2021-12-20 22:13:20.111000,L8,,274.14,271.01,269.40,258.84,255.97,258.37,262.19,239.62,243.42,,204.23,,265.83,261.69,255.82,249.88
2021-12-20 22:13:44.065000,L8,,274.20,233.60,268.82,258.65,256.51,258.19,262.55,205.24,243.32,,199.55,241.14,265.72,261.69,255.39,249.07
2022-01-20 22:19:27.426000,L9,,277.88,279.81,272.77,265.22,261.42,250.46,258.45,182.73,250.49,,203.41,258.21,265.36,261.91,260.27,244.05
2022-01-21 22:13:11.780000,L8,,278.22,278.98,275.26,277.28,264.24,267.11,267.02,193.14,245.82,,204.98,259.69,270.70,267.97,262.57,255.89
2022-01-21 22:13:35.739000,L8,290.71,279.55,280.21,276.09,278.75,265.18,268.53,271.86,208.06,247.91,260.57,207.99,260.65,271.70,269.15,263.31,256.51
2022-01-28 22:19:19.852000,L8,304.62,283.36,281.99,275.68,276.29,266.00,269.40,272.44,208.60,256.24,282.96,248.55,259.80,270.47,270.90,264.49,257.18
2022-01-29 22:13:17.402000,L9,331.10,324.57,322.87,318.99,315.82,357.46,349.82,354.58,346.97,338.48,324.63,348.24,317.13,325.20,325.51,333.91,345.38
2022-01-29 22:13:41.369000,L9,331.10,324.85,323.82,319.08,315.86,357.66,350.05,354.86,347.39,338.56,324.67,349.42,317.29,325.37,325.67,334.33,345.51
2022-02-13 22:19:16.656000,L8,,274.72,275.31,272.90,269.04,258.41,261.07,260.05,181.20,243.24,,192.05,256.17,265.68,262.81,257.00,245.56
2022-02-14 22:13:36.888000,L9,309.55,285.20,280.84,274.61,268.23,,,,,,283.55,,241.46,267.99,265.37,261.99,247.86
2022-03-09 22:19:13.418000,L9,,275.93,273.98,273.55,269.91,261.58,268.46,262.98,,250.53,,,256.69,269.71,265.60,262.16,252.92
2022-03-10 22:12:59.146000,L8,,276.49,279.51,274.51,275.97,262.76,269.76,264.06,180.41,249.55,,202.77,257.85,270.50,266.99,262.11,255.84
2022-04-02 22:18:55.660000,L8,,,,268.02,267.19,,,,,,,,251.77,264.48,262.00,254.97,245.56
2022-04-03 22:12:57.221000,L9,,,267.09,276.02,277.42,261.05,268.40,,,,,,258.67,271.29,266.44,261.93,254.42
2022-04-03 22:13:21.180000,L9,,,265.49,274.29,274.48,257.57,266.60,,,,,,257.13,269.92,264.72,259.32,253.48
2022-09-09 22:19:47.446000,L8,,279.87,281.82,276.53,279.57,265.54,272.94,273.15,,251.13,,,257.78,277.09,272.28,266.41,261.50
2022-11-13 22:13:53.032000,L9,323.06,311.88,307.83,309.81,307.51,296.93,306.14,303.85,292.87,279.99,311.60,295.24,296.78,307.49,302.57,292.11,291.08
2022-12-31 22:13:51.762000,L9,274.02,,,,,260.80,251.93,258.62,185.98,184.10,,205.43,,270.21,263.53,258.53,245.64
2023-01-08 22:13:24.303000,L8,320.11,305.40,300.20,300.76,301.49,293.00,299.79,298.76,286.97,279.59,308.10,296.06,286.09,303.19,298.45,290.21,282.85
2023-01-08 22:13:48.257000,L8,322.47,308.06,302.80,303.44,303.99,295.89,302.36,301.39,290.36,282.93,309.72,301.18,289.15,305.91,301.38,293.78,285.80
2023-01-16 22:13:22.088000,L9,330.52,317.27,314.73,318.14,318.41,307.77,312.48,313.78,301.99,292.33,320.87,300.80,306.35,320.36,315.25,310.63,298.12
2023-01-16 22:13:46.043000,L9,330.54,317.38,315.02,318.33,318.58,309.14,312.50,313.79,302.30,292.40,320.90,301.08,306.48,320.42,315.24,310.62,298.11
2023-01-23 22:19:32.627000,L9,,,,,,260.71,253.93,241.42,174.08,,,181.92,,263.70,264.50,257.94,251.05
2023-01-24 22:13:46.509000,L8,,286.00,281.47,278.07,280.67,266.56,270.45,264.10,247.81,252.10,,207.15,260.36,277.87,272.47,264.79,259.86
2023-02-08 22:19:42.336000,L9,325.81,302.02,300.85,299.15,301.34,291.95,294.62,298.48,287.63,278.33,305.95,313.43,284.79,303.62,294.69,287.86,281.01
2023-02-16 22:19:25.853000,L8,295.20,274.70,280.49,272.84,274.75,262.57,254.25,261.32,182.54,249.88,260.80,201.61,258.04,267.59,267.19,260.69,254.71
2023-02-17 22:13:25.410000,L9,,232.77,271.14,270.51,268.48,244.11,260.98,260.45,184.05,198.73,,193.14,256.11,268.11,264.26,254.09,250.77
2023-03-05 22:13:13.287000,L9,,277.71,281.07,216.77,276.37,262.65,268.99,262.97,,,,,260.01,272.70,271.33,264.18,259.07
2023-03-05 22:13:37.250000,L9,,275.34,280.67,275.57,274.46,261.22,267.96,260.31,,,,,258.66,271.22,270.69,263.13,257.36
2023-03-13 22:12:59.020000,L8,,,,,,,,,,,,,,266.97,265.68,252.23,242.27
2023-03-13 22:13:22.974000,L8,,,,,260.40,,,,,,,,245.64,277.70,272.41,263.57,256.68
2023-03-21 22:13:07.064000,L9,306.15,,,261.77,270.07,245.16,249.28,245.05,,,,,253.58,263.85,258.60,254.32,248.25
2023-03-21 22:13:31.023000,L9,307.30,,272.21,268.93,273.86,261.60,253.39,247.71,,,,,256.35,265.35,260.80,259.22,254.45
2023-03-28 22:19:09.316000,L9,306.84,279.38,281.50,277.34,277.25,266.97,275.20,268.67,182.73,254.33,281.91,207.44,259.83,275.19,272.15,266.15,263.05
2023-03-29 22:12:48.912000,L8,,,280.70,275.08,280.58,267.94,275.05,260.71,,,,,259.67,275.83,272.88,265.71,264.05
2023-03-29 22:13:12.871000,L8,312.19,288.97,284.83,281.18,283.80,272.38,283.51,278.79,196.40,258.41,285.28,211.12,264.41,281.89,277.26,271.34,269.07
2023-04-06 22:12:57.203000,L9,,,,,265.25,,,,,,,,252.14,265.45,262.37,,
2023-04-06 22:13:21.161000,L9,,,,,265.39,,,,,,,,252.38,265.01,263.03,,
2023-04-13 22:19:02.869000,L9,,272.33,280.44,274.41,272.55,262.51,269.51,,,,,,256.82,268.75,265.14,263.68,257.42
2023-04-14 22:12:57.887000,L8,,250.42,272.43,273.12,278.62,,,,,,,,259.05,271.23,270.99,,
2023-04-22 22:12:51.035000,L9,,,,264.04,273.81,,,,,,,,251.14,267.29,264.93,256.98,253.84
2023-04-22 22:13:14.998000,L9,,,282.59,280.11,282.53,270.16,279.97,,,,,,262.72,279.83,274.60,269.28,269.17
2023-08-03 22:18:55.648000,L9,,,,,,,,,,,,,,264.30,258.27,255.68,239.99
2023-08-20 22:12:59.423000,L8,,,,273.12,274.11,211.24,263.58,,,,,,254.71,262.30,264.10,263.01,256.53
2023-08-20 22:13:23.386000,L8,,,,,,,,,,,,,,251.24,256.45,248.73,
2023-08-28 22:12:56.142000,L9,,,282.56,277.41,281.94,269.05,281.82,,,,,,262.22,280.94,274.53,269.29,269.96
