dates,satname,nzd0432-0000,nzd0432-0001,nzd0432-0002,nzd0432-0003,nzd0432-0004,nzd0432-0005,nzd0432-0006,nzd0432-0007,nzd0432-0008,nzd0432-0009,nzd0432-0010,nzd0432-0011,nzd0432-0012,nzd0432-0013
2005-07-08 22:07:39.349000,L5,,296.04,306.97,302.08,309.43,302.52,293.69,307.89,306.24,306.53,307.93,294.36,190.38,301.75
2005-08-09 22:07:58.986000,L5,,,282.05,277.46,285.91,249.25,268.25,289.09,294.53,293.32,291.23,279.44,283.22,282.46
2005-09-10 22:08:07.620000,L5,,281.23,210.38,296.27,297.84,294.12,275.02,298.31,296.01,295.96,296.80,283.66,289.20,284.97
2005-11-13 22:08:20.468000,L5,258.15,263.63,278.26,281.59,282.35,268.04,247.41,268.39,267.60,277.10,274.04,266.13,266.26,267.00
2006-02-01 22:10:13.684000,L5,,,272.62,271.06,273.77,263.69,238.59,269.45,264.64,269.58,274.99,260.10,265.02,258.70
2006-02-08 22:16:33.840000,L5,250.02,258.49,278.03,278.31,277.78,269.40,245.60,277.60,265.65,271.56,277.22,268.94,270.51,268.05
2006-02-17 22:10:34.688000,L5,258.03,270.59,284.65,281.01,286.99,276.12,262.74,282.00,283.61,275.51,275.44,255.00,,
2006-06-25 22:12:44.015000,L5,,,252.49,297.87,294.77,297.44,290.75,293.54,303.18,300.89,301.74,285.09,290.74,287.97
2006-10-22 22:20:22.725000,L5,236.13,242.49,274.27,271.86,276.78,267.06,236.50,273.40,265.54,272.79,274.48,267.98,270.41,269.70
2006-10-31 22:14:17.081000,L5,252.11,263.55,282.49,278.86,284.52,272.46,244.36,279.35,275.59,275.24,282.17,268.72,272.76,267.65
2006-12-09 22:20:48.644000,L5,249.53,271.52,279.26,278.79,282.36,267.54,240.30,276.69,262.54,271.26,274.36,269.52,268.72,268.41
2007-02-04 22:14:57.320000,L5,250.87,263.26,276.31,274.30,274.54,270.12,245.81,280.11,275.00,276.98,279.30,268.82,269.01,269.75
2007-09-07 22:19:19.580000,L5,,277.52,216.87,290.80,295.04,286.65,275.71,288.52,295.55,294.19,292.60,281.02,284.22,282.27
2007-10-02 22:12:54.699000,L5,266.99,286.18,294.37,296.71,293.51,293.96,271.35,298.40,292.63,291.99,293.51,282.68,286.96,281.91
2008-12-23 22:04:28.225000,L5,,236.76,263.22,261.56,259.48,,224.58,263.28,255.68,263.40,269.20,256.08,261.98,255.85
2010-01-27 22:10:50.221000,L5,,250.07,273.65,267.63,273.27,255.08,227.66,264.68,261.31,266.69,272.80,257.54,261.55,252.47
2011-01-21 22:16:06.266000,L5,250.94,242.53,265.33,267.36,268.21,259.67,242.31,261.30,266.42,262.96,264.81,255.39,263.16,261.14
2011-02-15 22:09:58.365000,L5,262.95,263.54,280.25,276.36,283.89,271.94,263.00,279.64,273.78,268.19,282.41,269.51,272.77,272.14
2013-05-02 22:27:58.439000,L8,313.68,318.35,324.03,321.62,324.69,315.11,306.43,326.86,318.28,317.45,323.26,304.83,313.60,326.80
2013-05-11 22:21:55.010000,L8,274.48,258.81,239.74,226.88,233.33,242.85,211.40,174.56,234.73,216.74,209.06,197.44,202.90,184.15
2013-05-27 22:22:02.838000,L8,,305.32,315.14,315.79,319.36,306.76,291.20,315.75,308.96,309.65,313.17,299.14,307.98,306.10
2013-07-14 22:21:58.456000,L8,,303.13,313.26,312.74,315.46,303.49,291.32,312.67,245.11,308.70,312.87,298.33,304.29,306.01
2013-09-16 22:21:57.385000,L8,278.20,289.28,305.70,304.89,307.61,293.19,283.05,305.62,299.20,298.16,298.60,290.19,294.69,298.35
2013-09-23 22:28:04.083000,L8,269.83,288.40,301.66,301.23,302.47,286.94,267.08,300.53,296.89,293.57,298.78,284.12,292.87,297.06
2013-10-18 22:21:49.490000,L8,,293.76,308.18,289.08,301.13,285.01,,,,,,,,296.92
2013-12-21 22:21:27.090000,L8,288.16,288.99,300.93,297.14,299.17,284.77,261.58,297.38,288.52,292.96,291.58,282.41,287.70,290.54
2014-02-07 22:20:57.101000,L8,270.42,284.97,295.02,296.54,297.56,278.40,251.90,292.60,276.14,284.51,290.74,281.36,284.26,288.25
2014-03-02 22:26:45.220000,L8,269.26,285.13,303.38,300.64,299.81,286.39,271.56,302.47,296.52,289.86,291.95,284.41,293.75,298.06
2014-05-14 22:19:32.642000,L8,255.14,247.19,231.73,215.61,225.77,220.82,176.50,328.80,324.61,322.93,322.43,316.45,318.23,325.97
2014-05-30 22:19:34.937000,L8,,,307.71,305.27,309.05,299.57,286.30,309.07,306.11,301.76,305.19,291.14,298.38,283.83
2014-07-01 22:19:46.174000,L8,270.66,256.13,237.29,220.64,229.52,232.72,207.50,157.62,322.79,324.73,322.17,317.84,318.65,323.20
2014-07-17 22:19:52.017000,L8,241.69,244.89,229.41,212.78,223.56,214.56,347.72,346.79,348.93,338.63,337.42,328.83,330.49,338.21
2014-09-03 22:20:06.649000,L8,,249.52,304.59,304.09,304.90,297.14,269.85,306.85,301.65,298.85,300.98,290.09,295.22,297.63
2014-09-19 22:20:06.551000,L8,254.62,279.63,304.40,295.44,303.11,290.20,271.31,305.79,298.14,295.86,294.99,291.25,294.56,301.94
2014-10-21 22:20:13.482000,L8,271.08,281.57,296.94,295.69,297.61,277.10,253.99,300.24,283.06,292.01,293.47,282.34,289.43,290.85
2014-11-06 22:20:13.200000,L8,269.55,276.99,290.49,286.88,290.37,267.20,245.75,284.28,271.34,276.81,277.48,,,259.73
2014-12-24 22:20:05.791000,L8,274.99,287.70,293.15,294.72,295.60,278.14,254.18,291.47,267.81,279.71,290.41,280.50,282.65,285.79
2014-12-31 22:26:11.523000,L8,267.51,284.40,292.86,289.72,297.49,275.33,258.01,290.65,265.00,273.57,283.95,280.90,281.20,286.73
2015-01-16 22:26:11.235000,L8,269.38,284.01,293.64,295.59,299.22,284.62,261.85,292.61,287.38,282.18,290.95,280.74,282.69,288.38
2015-02-10 22:19:50.748000,L8,293.17,289.33,296.07,299.50,299.17,287.18,270.79,301.39,296.17,292.67,292.90,282.37,286.93,292.67
2015-02-17 22:25:59.091000,L8,270.75,282.70,294.33,295.11,294.45,276.18,258.35,291.52,274.69,282.13,286.70,281.88,283.13,281.41
2015-02-26 22:19:46.745000,L8,278.71,285.63,295.93,299.18,300.24,281.33,254.21,295.43,277.02,286.25,291.03,281.89,284.98,290.97
2015-04-15 22:19:22.587000,L8,291.78,309.55,311.99,311.52,312.26,304.17,294.28,312.40,307.52,305.24,305.83,295.30,299.54,303.44
2015-05-01 22:19:12.426000,L8,259.33,251.29,232.40,219.99,228.78,231.64,191.78,319.49,315.55,312.51,314.36,302.79,307.29,308.87
2015-05-24 22:25:14.229000,L8,255.88,249.32,229.55,213.16,224.22,217.65,195.95,332.84,338.54,336.21,339.28,334.98,341.01,343.90
2015-07-11 22:25:41.633000,L8,281.59,316.24,319.87,318.98,322.13,315.32,306.84,320.73,321.23,314.85,320.91,308.43,311.32,312.27
2015-08-05 22:19:36.851000,L8,,,303.40,299.81,302.75,277.69,,305.12,297.17,297.21,300.94,288.90,294.24,298.16
2015-08-21 22:19:45.276000,L8,299.32,310.92,313.79,312.11,315.48,310.06,302.74,317.56,311.98,310.31,312.79,301.22,306.44,307.23
2015-09-06 22:19:50.737000,L8,263.60,299.60,306.72,305.95,307.49,298.43,286.45,310.06,303.91,299.38,306.10,294.24,299.07,301.94
2015-09-13 22:26:05.653000,L8,,,291.91,292.89,297.84,262.30,245.19,291.01,297.08,285.80,290.83,283.06,284.01,190.82
2015-10-08 22:20:00.596000,L8,265.32,278.41,296.03,297.19,298.84,287.22,261.89,297.04,297.40,291.69,295.75,289.08,293.41,294.28
2015-12-27 22:20:07.153000,L8,263.70,269.08,291.55,290.58,295.60,277.97,236.46,291.33,273.88,281.37,289.21,280.34,281.72,283.50
2016-01-03 22:26:15.584000,L8,269.23,281.28,292.34,292.91,296.08,263.09,256.40,289.75,261.04,278.05,288.10,279.61,281.27,281.45
2016-02-13 22:19:56.477000,L8,278.62,287.21,295.24,297.30,299.88,285.68,271.24,296.50,287.98,286.85,289.13,281.45,283.57,287.48
2016-02-20 22:26:03.799000,L8,273.42,296.36,300.68,299.56,301.79,288.56,286.05,301.34,295.93,293.13,297.26,286.65,288.67,296.36
2016-02-29 22:19:53.146000,L8,249.41,242.73,218.07,211.41,222.26,240.47,182.94,300.20,296.06,292.38,293.52,282.57,288.53,288.21
2016-03-07 22:26:02.901000,L8,271.34,287.55,302.99,300.38,300.60,287.36,276.77,301.36,296.79,294.03,298.41,287.77,288.44,289.64
2016-03-16 22:19:48.512000,L8,285.52,292.00,302.35,302.16,302.88,291.25,286.90,304.77,298.68,293.77,296.89,284.75,289.93,293.67
2016-04-17 22:19:33.425000,L8,272.10,254.13,233.37,220.85,230.16,238.54,201.20,310.75,303.53,304.95,305.92,293.63,298.97,298.54
2016-04-24 22:25:40.542000,L8,,286.01,307.97,306.44,308.82,293.12,289.98,305.84,301.15,299.44,305.28,292.14,297.20,297.93
2016-07-06 22:19:53.295000,L8,,,307.38,302.29,263.35,297.77,271.44,308.00,301.72,300.07,228.23,285.79,295.90,205.83
2016-09-08 22:20:12.615000,L8,,250.37,306.34,304.65,305.44,293.84,282.91,306.53,300.42,296.98,300.81,291.62,295.75,296.63
2016-11-18 22:26:30.748000,L8,271.32,278.29,294.46,224.80,289.31,286.56,259.22,293.32,227.75,,290.94,281.92,284.47,289.43
2016-12-04 22:26:29.548000,L8,276.02,292.89,294.80,296.68,298.81,286.29,266.53,294.75,288.01,282.79,289.49,282.33,284.48,287.50
2017-01-14 22:20:09.164000,L8,288.32,285.94,306.02,301.15,303.49,289.53,263.49,305.41,295.59,294.14,298.15,287.19,295.54,286.77
2017-02-15 22:19:55.596000,L8,278.77,289.30,303.08,298.01,299.79,287.21,263.69,300.56,296.65,292.58,293.94,281.82,290.41,293.27
2017-04-20 22:19:23.200000,L8,260.79,250.11,232.49,218.72,228.61,225.67,198.55,315.49,309.06,304.79,307.89,295.67,301.09,302.85
2017-05-06 22:19:19.163000,L8,,,306.72,302.19,305.98,293.45,258.20,307.15,299.32,294.50,296.13,285.57,291.13,284.03
2017-06-07 22:19:38.989000,L8,244.63,250.06,229.60,213.10,222.51,217.05,174.89,333.89,338.16,331.59,332.89,326.60,328.20,333.81
2017-07-09 22:19:47.659000,L8,263.93,250.09,232.08,215.84,223.85,219.96,186.81,329.33,330.50,325.71,328.75,318.36,321.95,324.65
2017-08-01 22:26:08.551000,L8,,305.51,240.94,315.90,319.85,305.74,273.70,318.43,311.87,306.09,314.41,299.33,305.06,308.33
2017-09-18 22:26:19.014000,L8,266.31,299.72,304.51,304.02,305.02,292.41,259.21,304.19,299.47,294.33,294.45,291.18,294.13,297.80
2017-11-05 22:26:27.533000,L8,263.58,287.51,304.32,304.31,309.19,287.93,251.37,304.17,297.50,293.44,291.65,291.73,293.23,298.36
2018-02-25 22:25:54.146000,L8,275.73,286.28,297.37,297.16,298.89,286.69,267.13,304.60,297.10,294.91,294.00,285.52,295.74,294.82
2018-03-06 22:19:38.520000,L8,268.69,279.06,297.47,290.96,293.47,282.06,255.85,293.18,294.45,292.18,291.61,281.12,287.33,285.96
2018-04-30 22:25:20.430000,L8,,256.53,310.21,307.97,307.62,301.75,283.57,311.72,304.65,301.94,307.83,296.08,300.69,302.93
2018-05-16 22:25:09.912000,L8,345.52,333.09,332.98,340.78,333.01,324.60,320.84,326.10,329.90,322.32,326.72,320.12,323.54,323.21
2018-06-01 22:24:57.602000,L8,272.77,257.51,237.87,221.83,228.86,242.36,207.88,163.74,326.19,324.71,321.80,312.40,318.39,326.26
2018-06-26 22:19:00.588000,L8,294.38,310.92,319.45,230.18,315.65,313.51,296.67,322.45,317.50,314.16,316.16,303.65,311.55,311.66
2018-07-28 22:19:15.360000,L8,,,,,,,,,,281.29,292.39,283.38,294.49,293.96
2018-08-20 22:25:39.037000,L8,278.53,299.58,310.59,312.29,307.88,301.03,269.66,311.73,310.30,303.86,309.29,298.34,307.66,303.54
2018-08-29 22:19:32.027000,L8,260.60,242.92,227.55,218.53,226.51,236.80,192.00,312.39,306.78,303.81,308.42,296.39,304.61,305.06
2018-10-07 22:25:57.862000,L8,273.66,286.43,294.42,294.01,299.59,287.45,258.33,300.01,295.51,291.57,292.90,285.52,288.95,292.19
2018-12-03 22:19:53.961000,L8,280.07,276.86,288.90,247.56,292.11,268.58,243.77,292.82,296.02,292.03,290.53,283.53,294.66,288.38
2018-12-26 22:26:02.982000,L8,268.58,273.24,292.04,287.58,286.75,,242.25,289.49,267.94,281.47,288.11,281.51,282.32,277.57
2019-01-11 22:26:01.243000,L8,273.92,287.25,298.29,292.15,296.11,283.08,265.35,294.65,294.70,287.95,290.69,284.40,285.21,285.47
2019-02-05 22:19:45.318000,L8,278.19,282.96,293.29,289.21,293.54,282.38,258.18,294.07,286.06,285.52,291.06,280.38,282.18,283.74
2019-02-28 22:25:51.358000,L8,274.31,287.46,298.11,296.02,299.25,285.98,267.03,300.17,296.29,289.55,294.98,284.75,292.00,292.81
2019-04-01 22:25:42.620000,L8,272.59,293.49,308.03,308.94,304.33,293.45,278.88,306.44,302.99,296.98,305.84,294.24,300.08,293.63
2019-04-17 22:25:36.915000,L8,,254.70,304.91,221.28,303.31,290.39,280.36,306.81,301.43,300.65,302.78,290.50,296.60,295.37
2019-05-12 22:19:32.441000,L8,,302.71,309.55,307.59,307.15,301.63,287.35,313.21,309.43,306.48,309.97,295.62,302.52,302.53
2019-05-19 22:25:47.593000,L8,,304.40,310.92,309.17,311.42,302.67,291.57,311.66,236.56,219.97,210.16,197.92,199.34,192.77
2019-06-04 22:25:55.831000,L8,278.15,310.43,318.84,319.77,318.34,310.06,302.44,320.50,317.82,313.40,317.69,305.37,309.59,308.84
2019-06-29 22:19:53.477000,L8,,,257.31,246.44,306.61,248.93,269.84,312.60,309.44,237.66,311.00,296.44,304.44,202.83
2019-07-06 22:26:05.791000,L8,296.76,311.14,322.46,316.51,233.18,311.55,305.11,322.15,238.83,219.83,210.46,197.87,200.28,194.87
2019-07-31 22:20:02.646000,L8,276.15,259.05,240.09,228.19,232.49,243.88,208.16,164.92,315.43,214.69,209.61,196.73,200.65,181.87
2019-08-23 22:26:20.734000,L8,293.22,307.53,311.77,311.26,228.59,301.94,293.09,315.12,309.45,307.40,310.15,303.42,308.72,303.20
2019-09-01 22:20:11.708000,L8,,276.54,298.98,293.43,296.23,279.65,253.22,300.40,294.33,294.86,294.83,284.97,287.98,290.79
2019-09-08 22:26:24.429000,L8,277.84,292.91,303.22,300.78,303.20,294.95,268.22,307.71,299.89,299.52,304.77,291.56,295.90,299.50
2019-11-11 22:26:31.992000,L8,269.09,278.40,291.10,287.94,289.84,266.66,248.00,294.24,268.43,291.56,287.27,282.72,286.11,272.49
2019-12-22 22:20:15.572000,L8,276.18,284.11,292.68,291.97,292.32,277.12,255.22,302.02,294.30,292.13,290.98,285.73,283.80,280.60
2020-02-08 22:20:02.656000,L8,279.89,284.03,296.02,291.92,297.78,284.64,263.50,297.72,291.47,292.43,278.69,276.83,282.10,178.41
2020-02-24 22:19:58.916000,L8,279.74,287.36,298.97,295.66,298.97,286.75,277.45,302.33,297.27,293.66,296.34,285.29,287.77,294.25
2020-03-11 22:19:52.609000,L8,279.95,290.55,300.39,296.22,300.02,289.53,272.37,306.10,298.08,296.30,299.87,285.74,289.52,295.10
2020-03-27 22:19:43.868000,L8,,,294.01,291.14,296.99,245.61,256.27,298.65,240.15,288.81,293.94,281.27,285.27,286.34
2020-04-28 22:19:28.688000,L8,283.29,305.61,310.02,307.75,309.30,302.14,292.57,313.56,307.12,304.43,312.08,296.67,303.70,304.14
2020-05-05 22:25:35.297000,L8,,,306.29,304.59,306.60,298.00,232.03,207.16,301.27,299.09,303.17,295.39,298.91,298.88
2020-05-30 22:19:28.682000,L8,,275.85,307.89,255.04,304.73,248.76,267.17,308.98,304.78,301.79,304.44,293.50,298.50,298.16
2020-06-15 22:19:38.739000,L8,,,299.08,289.90,269.10,272.93,261.41,295.44,294.36,294.77,295.40,283.19,288.74,287.12
2020-06-22 22:25:53.296000,L8,245.62,246.63,231.85,211.28,224.84,216.23,178.13,341.85,339.50,337.33,338.67,328.84,331.75,336.77
2020-07-01 22:19:46.705000,L8,267.31,255.67,236.63,220.42,229.00,229.76,203.68,331.64,327.38,330.37,331.89,323.46,318.77,322.77
2020-07-08 22:26:00.399000,L8,252.11,250.06,231.88,215.05,224.36,219.85,184.91,335.50,337.25,330.97,335.77,332.02,334.21,337.64
2020-07-17 22:19:52.728000,L8,,,307.99,305.55,308.87,247.73,268.01,310.78,303.71,303.93,305.92,294.21,300.66,299.34
2020-08-25 22:26:16.815000,L8,,303.40,307.87,304.45,305.35,296.02,288.28,310.12,302.08,301.08,305.81,293.90,297.89,299.52
2020-09-19 22:20:15.764000,L8,277.81,297.78,300.32,300.36,303.14,289.89,268.56,307.72,299.95,297.15,302.72,288.55,291.35,299.03
2020-10-21 22:20:19.635000,L8,270.74,282.08,293.51,289.57,294.42,282.90,254.10,294.68,276.00,286.72,291.23,281.04,282.28,283.99
2021-01-25 22:20:07.939000,L8,227.59,284.67,294.86,294.42,296.13,273.53,253.70,295.85,266.72,281.40,290.26,280.10,282.87,283.38
2021-02-17 22:26:14.043000,L8,276.22,291.69,295.56,294.53,295.71,285.36,265.90,298.49,289.66,292.14,292.42,283.97,285.60,286.53
2021-03-30 22:19:46.369000,L8,257.20,248.29,226.97,219.81,227.67,234.04,193.70,303.10,297.69,294.27,296.46,285.57,288.78,293.08
2021-05-17 22:19:36.460000,L8,,306.65,314.75,310.70,310.89,303.93,301.83,314.53,309.47,307.62,312.01,300.22,304.56,306.91
2021-05-24 22:25:51.409000,L8,,313.97,312.98,313.54,309.73,303.46,301.34,311.65,228.28,214.71,208.12,196.11,192.89,184.31
2021-06-02 22:19:45.042000,L8,270.34,259.52,237.56,225.37,231.06,238.93,209.74,166.40,237.71,213.79,208.57,196.36,198.35,185.59
2021-06-09 22:25:58.733000,L8,297.62,319.25,323.68,319.86,322.72,313.75,309.71,322.31,317.96,316.52,318.10,308.15,311.17,315.43
2021-07-11 22:26:04.912000,L8,268.88,256.40,236.46,220.73,229.26,229.23,208.06,160.19,319.88,318.43,322.88,312.03,315.25,315.70
2021-08-12 22:26:18.451000,L8,272.87,256.11,236.00,222.69,229.66,240.86,205.14,318.50,311.20,310.78,314.68,303.69,309.01,308.87
2021-09-13 22:26:27.233000,L8,,275.42,295.21,297.04,298.53,285.43,271.83,298.32,236.49,216.16,211.14,199.42,201.88,186.77
2021-09-22 22:20:17.465000,L8,,281.62,302.59,297.60,301.26,286.48,268.00,305.94,297.77,298.31,299.36,291.86,287.63,297.13
2021-09-29 22:26:31.350000,L8,290.22,296.67,299.35,300.94,301.48,288.57,284.67,304.21,296.94,294.75,298.45,287.13,290.92,299.42
2021-10-08 22:20:23.573000,L8,273.00,286.53,296.28,294.38,300.23,277.69,260.59,293.84,289.19,291.71,292.52,285.75,283.86,293.21
2021-11-21 22:22:10.853000,L9,281.77,284.63,293.42,299.01,299.26,283.05,263.30,295.99,293.81,286.53,291.59,281.64,283.30,296.20
2021-12-11 22:20:20.735000,L8,334.92,326.23,325.61,331.05,341.37,318.07,315.22,326.28,326.54,319.27,317.60,314.17,320.99,334.71
2022-01-11 22:26:24.727000,L9,271.78,281.51,292.64,290.46,290.44,273.98,267.29,293.86,275.72,287.11,290.60,280.59,281.96,280.82
2022-01-12 22:20:13.302000,L8,281.08,290.07,293.95,292.54,292.96,282.82,262.15,297.96,288.21,290.06,293.10,282.43,285.45,282.81
2022-01-19 22:26:22.128000,L8,269.84,281.34,301.39,294.42,297.76,285.10,268.50,292.40,295.12,289.46,292.79,286.43,286.61,282.08
2022-01-20 22:20:15.352000,L9,,267.51,291.93,285.96,287.50,,228.53,296.08,279.83,292.15,289.00,280.28,280.13,279.74
2022-01-27 22:26:26.928000,L9,272.55,278.99,292.83,290.36,292.31,273.47,261.62,291.60,280.34,289.29,291.26,280.94,282.58,282.56
2022-01-28 22:20:07.765000,L8,275.05,281.57,291.75,290.19,289.96,272.36,231.70,291.50,276.57,282.39,289.57,279.57,281.29,281.10
2022-02-13 22:20:04.573000,L8,281.42,294.78,302.21,301.73,299.07,287.62,274.48,304.19,295.71,289.31,292.94,281.96,289.89,291.28
2022-02-20 22:26:12.023000,L8,281.76,294.56,299.52,300.47,300.28,287.10,285.53,302.10,296.21,294.15,298.09,290.46,290.20,298.21
2022-03-01 22:20:00.590000,L8,270.02,276.51,294.01,292.04,292.48,275.12,259.89,300.03,288.48,291.02,291.29,280.85,285.53,282.40
2022-03-08 22:26:09.497000,L8,,,,,,,,,,276.80,280.23,276.22,274.43,258.90
2022-03-09 22:20:01.331000,L9,277.71,286.67,300.17,297.47,298.93,285.07,285.35,303.74,296.16,295.07,297.86,286.41,288.06,292.77
2022-03-16 22:26:11.067000,L9,,,,,,,,277.15,255.36,291.73,289.59,279.66,275.66,269.82
2022-03-24 22:25:59.048000,L8,269.52,285.65,303.43,299.08,299.08,284.72,283.15,303.50,297.65,295.47,304.33,290.38,292.05,293.58
2022-03-25 22:19:56.534000,L9,238.93,245.43,218.15,216.36,226.13,228.67,183.97,306.85,300.34,298.27,303.09,286.42,291.55,296.90
2022-04-01 22:26:07.074000,L9,246.28,245.66,226.59,214.96,226.16,227.21,198.52,306.85,298.21,297.84,299.83,293.48,294.29,297.99
2022-04-02 22:19:43.573000,L8,242.96,246.24,223.99,216.21,225.95,227.86,187.26,306.09,300.39,296.52,298.18,290.34,294.45,294.67
2022-04-17 22:25:58.828000,L9,283.38,304.42,310.11,309.68,306.72,297.69,294.27,309.85,301.24,301.62,306.28,295.07,298.43,302.38
2022-04-26 22:19:44.760000,L9,279.11,301.80,311.17,310.15,307.38,300.05,299.85,313.33,305.08,305.77,309.95,297.67,301.16,302.81
2022-05-11 22:26:04.783000,L8,271.94,255.47,235.22,220.12,228.31,234.26,204.92,320.64,316.06,312.42,315.32,303.46,308.84,311.85
2022-05-20 22:19:56.241000,L8,,298.41,310.25,307.52,307.00,296.06,292.43,196.94,306.81,305.64,311.64,296.06,300.56,188.82
2022-05-28 22:19:30.499000,L9,,,304.85,300.96,247.67,279.56,268.59,306.10,300.32,301.38,302.31,290.75,295.23,295.28
2022-06-12 22:26:19.379000,L8,258.83,251.11,231.67,208.89,224.94,217.48,179.63,331.39,324.27,324.67,326.40,313.15,317.46,324.60
2022-06-20 22:25:56.034000,L9,298.12,319.77,333.99,323.08,325.18,313.41,318.79,327.64,236.86,226.76,212.88,199.88,203.42,196.17
2022-06-21 22:20:12.723000,L8,329.20,323.93,335.21,323.82,327.38,318.58,318.67,328.20,332.27,212.55,207.64,194.09,193.92,177.61
2022-07-15 22:19:48.449000,L9,298.10,313.94,324.78,317.82,318.40,311.39,309.34,324.95,238.12,216.19,210.15,198.06,201.73,191.31
2022-09-08 22:26:23.531000,L9,242.17,242.98,227.50,215.50,225.36,226.91,193.40,304.11,295.38,296.57,297.88,286.55,290.56,290.80
2022-09-09 22:20:35.372000,L8,240.69,235.73,227.01,216.77,226.59,231.55,188.21,306.59,299.21,299.83,300.94,288.68,292.89,292.88
2022-10-02 22:26:47.853000,L8,266.01,268.04,295.56,298.41,299.47,285.43,279.87,304.93,297.24,296.42,300.30,287.22,293.34,296.61
2022-10-10 22:26:34.391000,L9,270.33,282.45,293.50,298.04,301.54,287.54,270.74,296.09,295.70,288.15,294.00,284.90,284.56,288.17
2022-10-18 22:26:43.860000,L8,276.63,285.14,296.61,292.77,297.33,284.18,262.01,296.63,285.95,293.02,292.16,278.96,279.03,283.98
2022-11-04 22:20:24.254000,L9,270.98,272.82,293.48,289.02,290.18,258.80,240.66,289.79,273.77,282.61,290.06,283.78,284.03,271.20
2022-12-21 22:26:33.383000,L8,261.16,261.93,270.93,284.52,282.21,240.76,211.75,280.73,241.52,272.10,274.69,276.29,271.53,254.01
2022-12-22 22:20:23.268000,L9,228.25,203.87,184.20,280.90,283.15,242.77,211.37,288.90,267.57,278.08,277.99,276.42,277.28,257.67
2022-12-30 22:20:24.536000,L8,276.72,277.18,291.45,290.93,292.74,275.43,252.21,294.26,283.25,283.57,290.01,280.50,281.52,279.26
2023-01-07 22:20:26.525000,L9,269.59,270.10,289.25,285.06,286.79,263.87,224.65,288.75,271.85,278.43,282.88,277.86,276.68,265.09
2023-01-15 22:20:17.720000,L8,269.90,266.89,287.97,285.15,285.95,250.43,232.76,288.38,274.25,278.01,287.57,277.44,277.16,268.68
2023-01-22 22:26:31.057000,L8,276.35,272.76,290.83,291.42,292.57,267.00,264.15,290.32,283.79,283.43,290.25,280.75,281.15,277.45
2023-01-23 22:20:20.544000,L9,267.84,268.24,279.76,285.40,274.82,250.34,216.39,283.09,259.90,275.19,280.60,277.07,275.15,255.61
2023-02-08 22:20:30.253000,L9,273.69,276.88,298.33,294.02,295.69,271.78,237.96,303.79,285.46,290.47,291.96,289.82,287.51,277.17
2023-02-15 22:26:37.292000,L9,269.41,272.33,291.64,289.67,289.90,272.26,271.16,292.32,277.29,283.01,287.48,281.25,281.42,278.92
2023-02-16 22:20:13.766000,L8,270.13,273.64,291.23,288.89,289.88,264.42,236.63,291.33,277.92,281.98,289.12,280.82,281.00,272.26
2023-02-23 22:26:14.985000,L8,278.58,285.04,294.88,298.94,299.17,283.74,280.85,300.10,288.91,289.51,293.65,283.28,284.42,287.73
