dates,satname,nzd0196-0000,nzd0196-0001,nzd0196-0002,nzd0196-0003,nzd0196-0004,nzd0196-0005,nzd0196-0006,nzd0196-0007,nzd0196-0008,nzd0196-0009,nzd0196-0010,nzd0196-0011,nzd0196-0012
1999-09-27 22:05:12.911000,L7,322.75,208.53,,,,,,,,,,,
1999-11-14 22:05:06.309000,L7,389.92,363.60,490.11,502.10,490.36,543.31,530.79,516.94,440.87,437.74,458.26,466.75,445.95
1999-12-25 21:58:52.197000,L7,290.69,265.76,203.60,,,,,,,,,,
2000-02-18 22:04:53.186000,L7,387.56,331.40,311.84,335.14,332.17,264.61,289.71,281.10,284.95,195.59,,,
2000-07-11 22:03:41.691000,L7,,,,242.85,248.01,,,,,,,,
2000-09-22 21:56:29.431000,L7,353.81,347.24,350.89,343.09,344.14,338.56,305.46,333.36,326.09,273.02,426.75,466.79,443.22
2000-10-15 22:02:20.178000,L7,377.36,320.90,243.06,,,,,,,,,,
2001-03-01 21:56:21.596000,L7,273.63,293.28,246.05,,,,,,,,,,
2001-03-24 22:02:23.691000,L7,342.58,321.93,328.85,330.96,328.25,,,,,,,,
2001-09-09 21:54:36.880000,L7,308.94,280.01,297.09,246.50,,173.38,263.04,282.71,286.42,210.05,,251.36,263.48
2001-09-25 21:54:28.694000,L7,340.61,294.95,289.05,238.15,,,,282.09,297.55,207.67,,,
2001-10-11 21:54:09.862000,L7,343.16,302.08,284.34,,,,,,,,,,
2001-12-21 22:00:53.965000,L7,393.77,373.65,377.84,374.85,370.85,325.16,329.25,542.86,544.05,535.40,484.95,490.55,441.04
2001-12-30 21:54:37.254000,L7,341.35,298.79,259.26,,,,,,,,,,
2002-01-06 22:00:55.947000,L7,376.67,346.44,364.55,348.26,350.38,167.13,308.82,300.35,293.03,222.32,,,
2002-01-22 22:01:04.880000,L7,331.78,305.48,314.27,,,,,,,,,,
2002-01-31 21:54:50.570000,L7,,215.59,216.13,254.39,,,,,,,,,265.07
