dates,satname,nzd0098-0000,nzd0098-0001,nzd0098-0002
2021-02-03 22:11:56.237000,L8,,252.13,320.69
2021-02-19 22:11:51.945000,L8,331.40,310.92,337.99
2021-03-23 22:11:37.336000,L8,338.31,333.35,342.62
2021-04-24 22:11:25.382000,L8,328.19,329.60,336.18
2021-05-26 22:11:31.065000,L8,316.27,328.08,334.61
2021-06-11 22:11:38.046000,L8,330.80,223.67,329.60
2021-07-13 22:11:43.513000,L8,336.28,330.43,328.29
2021-11-06 22:12:48.299000,L9,341.76,334.95,338.78
2021-11-18 22:12:08.776000,L8,341.03,337.44,342.61
2022-01-13 22:12:02.740000,L9,337.65,328.31,332.41
2022-01-21 22:11:59.917000,L8,355.97,346.37,353.15
2022-01-29 22:12:05.530000,L9,338.39,329.31,337.82
2022-02-14 22:12:01.049000,L9,337.23,329.38,336.48
2022-02-22 22:11:50.626000,L8,337.15,328.37,331.95
2022-04-03 22:11:45.362000,L9,338.73,335.06,335.26
2022-05-05 22:11:31.114000,L9,341.01,334.55,337.91
2022-05-21 22:11:19.594000,L9,342.09,332.43,335.22
2022-06-14 22:11:59.156000,L8,227.27,334.59,336.92
2022-07-08 22:11:39.226000,L9,238.95,330.52,329.33
2022-07-16 22:12:03.012000,L8,346.95,334.45,337.47
2022-08-09 22:11:58.475000,L9,341.77,332.55,337.06
2022-11-13 22:12:17.201000,L9,344.18,337.55,333.41
2023-02-09 22:12:09.040000,L8,338.02,325.63,331.91
2023-03-05 22:12:01.427000,L9,516.08,517.90,352.26
2023-03-13 22:11:47.152000,L8,337.79,328.50,335.07
2023-03-21 22:11:55.188000,L9,340.37,331.77,336.57
2023-05-16 22:11:04.371000,L8,,309.21,306.72
2023-05-24 22:11:17.213000,L9,490.74,483.30,472.53
2023-06-01 22:11:07.279000,L8,345.39,334.49,343.69
2023-06-09 22:11:12.914000,L9,344.17,330.89,334.93
2023-06-25 22:11:08.216000,L9,341.96,328.33,331.23
2023-07-27 22:11:26.959000,L9,346.13,333.85,342.97
2023-08-20 22:11:47.546000,L8,340.97,326.17,332.12
2023-08-28 22:11:44.258000,L9,219.92,202.26,234.92
2023-09-13 22:11:53.459000,L9,339.18,327.22,336.62
2023-10-15 22:12:03.081000,L9,334.65,326.84,329.37
2023-11-08 22:11:57.030000,L8,397.47,371.45,365.98
2023-11-24 22:12:03.999000,L8,337.24,329.04,336.06
2024-01-03 22:12:03.955000,L9,336.19,,
2024-01-11 22:11:56.446000,L8,340.47,331.65,335.07
2024-02-04 22:12:07.739000,L9,338.76,331.18,338.90
2024-02-20 22:11:56.095000,L9,340.06,334.73,274.83
2024-02-28 22:11:48.270000,L8,339.02,329.24,335.50
2024-03-07 22:12:00.069000,L9,340.12,333.47,342.86
2024-03-15 22:11:37.973000,L8,334.15,328.34,334.36
2024-04-16 22:11:19.307000,L8,337.95,332.73,342.24
2024-05-10 22:11:24.784000,L9,342.29,335.59,342.27
2024-05-18 22:10:55.940000,L8,333.02,326.07,329.33
2024-05-26 22:11:12.218000,L9,342.68,331.00,336.57
2024-06-11 22:11:06.286000,L9,380.65,350.40,351.29
2024-08-06 22:11:21.454000,L8,337.03,328.21,332.80
2024-08-22 22:11:34.534000,L8,342.31,333.24,339.13
2024-09-23 22:11:42.698000,L8,339.78,328.69,335.47
2024-11-18 22:11:59.014000,L9,339.76,330.78,337.21
2024-12-04 22:12:00.480000,L9,337.61,329.49,335.13
2024-12-28 22:11:50.695000,L8,335.84,330.30,339.14
2025-01-05 22:11:55.058000,L9,337.19,329.51,338.37
2025-01-13 22:11:54.516000,L8,338.08,330.47,339.68
2025-01-21 22:12:01.239000,L9,338.52,330.56,326.35
2025-01-29 22:11:52.495000,L8,338.62,331.67,341.88
2025-02-06 22:11:55.429000,L9,338.32,330.83,341.64
2025-03-26 22:11:41.456000,L9,417.10,340.06,348.63
2025-04-11 22:11:41.675000,L9,336.99,329.72,336.04
2025-04-27 22:11:32.816000,L9,321.00,230.96,327.67
