dates,satname,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173,nzd0313-0051,nzd0313-0052,nzd0313-0073,nzd0313-0074,nzd0313-0094
2005-03-27 22:00:03.252000,L5,225.95,226.23,213.65,206.49,198.11,198.39,192.79,186.39,177.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.60,383.54,390.46,393.63,395.10,401.00,401.12,396.52,403.32,406.31,405.60,395.04,391.00,381.48,384.50,353.92,183.04,322.89,,,,,,,,283.13,286.35,279.15,262.98,249.28,234.76,226.18,216.62,191.71,177.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-28 22:00:11.734000,L5,231.01,219.52,216.15,206.89,199.20,196.70,193.29,184.71,183.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.48,383.28,291.09,387.98,388.31,399.61,394.48,398.27,407.59,406.39,405.26,397.99,383.02,384.54,381.66,352.49,348.68,244.58,,,,,,,,281.53,284.72,281.09,262.36,248.00,242.68,228.94,210.24,192.26,179.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-30 22:00:27.276000,L5,234.26,230.05,221.34,207.68,206.98,205.68,191.47,186.73,183.21,178.18,180.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.99,393.31,389.03,388.15,396.82,412.05,405.58,400.87,407.36,409.81,422.92,414.85,398.46,389.18,398.28,362.27,371.06,327.60,,,,,,,,284.40,276.79,276.85,264.36,259.23,249.51,225.65,209.04,189.83,178.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-15 22:00:34.314000,L5,479.52,402.69,423.99,362.52,343.36,337.40,377.88,358.27,252.09,277.71,238.34,259.43,258.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.47,375.79,362.22,380.39,364.88,402.04,388.96,391.44,397.12,404.21,394.47,405.85,374.91,369.35,377.57,341.79,363.33,316.53,,,,,,,,287.47,271.49,271.76,257.66,242.65,240.63,224.40,214.07,201.10,178.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-19 22:01:08.704000,L5,223.26,217.01,212.39,201.54,197.18,194.88,187.56,185.04,178.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.95,383.97,390.30,389.25,400.74,389.98,394.68,399.84,395.61,397.17,386.25,380.58,374.75,371.06,335.04,324.11,295.81,,,,,,,,277.29,277.94,260.42,257.77,244.61,227.17,212.88,204.83,190.88,170.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-05 22:01:05.133000,L5,224.19,222.62,212.47,208.19,198.07,196.39,192.42,186.32,183.60,173.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.65,378.66,387.31,386.85,387.70,400.76,389.41,395.33,401.17,395.39,396.58,387.47,383.07,376.91,374.30,173.43,192.87,292.69,,,,,,,,275.43,280.08,268.58,255.60,244.06,227.18,221.91,199.35,189.00,172.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-22 22:01:34.747000,L5,210.05,210.21,203.14,196.13,189.20,188.35,183.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.60,376.65,379.07,374.70,292.37,375.44,384.26,385.01,380.62,379.13,372.71,360.92,364.13,351.21,321.18,315.97,,,,,,,,,268.23,268.39,255.66,243.80,229.01,213.38,202.86,187.98,176.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-25 22:03:05.026000,L5,212.37,212.36,204.12,195.98,187.15,185.56,178.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.95,356.58,376.36,380.69,379.43,368.16,,,,288.40,322.91,311.59,,,,,,,,,265.54,265.04,247.37,242.41,226.16,208.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-10 22:03:27.081000,L5,225.62,223.22,216.40,205.31,199.70,195.84,190.93,188.97,180.89,176.64,168.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.80,384.40,389.25,390.61,384.70,400.12,385.22,395.32,399.28,389.19,401.40,396.06,380.92,379.78,378.30,342.44,349.17,310.21,,,,,,,,173.62,282.09,261.57,258.22,246.83,229.08,219.47,208.97,190.42,177.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-26 22:03:47.179000,L5,219.53,219.02,210.14,199.25,193.78,192.32,184.56,183.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.84,290.41,384.63,384.07,392.02,383.41,387.00,391.64,386.23,388.90,379.97,373.27,372.38,363.07,338.14,326.30,295.83,,,,,,,,269.81,275.34,259.65,251.54,237.76,220.66,213.74,195.02,180.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-17 22:05:09.745000,L5,220.33,211.41,204.92,198.66,192.94,190.33,186.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.10,374.54,384.03,379.81,393.77,386.03,387.12,388.29,389.45,385.67,381.72,375.13,369.35,367.44,339.45,329.69,299.51,,,,,,,,235.18,269.99,261.82,251.19,238.04,229.72,210.60,198.63,187.93,170.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-21 22:06:31.405000,L5,225.08,222.47,214.37,207.41,195.99,198.44,192.92,189.89,185.89,178.29,173.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.95,380.04,380.74,312.51,389.96,269.75,389.04,398.31,388.21,398.33,389.49,376.34,375.28,370.98,335.27,344.47,312.75,,,,,,,,,272.70,270.63,256.28,247.36,237.65,217.67,205.35,193.93,177.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-22 22:06:54.827000,L5,231.17,222.43,217.44,208.07,201.14,198.62,195.42,194.76,186.71,184.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.39,373.60,385.39,383.63,384.83,292.24,259.90,391.68,394.84,390.02,395.05,389.44,374.73,375.85,373.78,338.91,189.49,314.41,,,,,,,,,280.35,266.61,256.50,249.23,226.69,218.02,205.02,192.94,177.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-11 22:07:39.980000,L5,208.38,205.94,200.25,193.05,182.13,179.54,177.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.67,375.57,378.57,379.30,387.56,383.61,380.79,389.79,382.64,391.71,384.57,371.29,373.89,370.53,334.86,338.94,304.28,,,,,,,,,270.19,264.07,251.48,243.57,223.28,210.15,201.00,184.55,174.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-09 22:06:09.271000,L5,219.59,217.12,205.23,197.29,191.46,188.85,186.87,177.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.57,372.73,373.78,376.31,380.57,380.90,380.25,385.61,380.67,382.20,376.58,365.43,363.62,360.01,331.27,207.47,278.44,,,,,,,,,200.41,257.50,247.26,235.99,216.99,203.97,196.07,177.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-29 21:56:36.227000,L5,226.61,225.29,215.12,208.49,201.31,200.74,194.64,190.61,186.35,182.37,176.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.66,382.48,383.97,386.81,391.42,388.41,388.48,397.62,389.29,395.54,386.39,380.07,376.82,371.97,342.09,345.63,314.49,,,,,,,,,269.37,266.23,256.78,247.60,229.64,220.23,204.09,186.66,178.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02 21:58:34.187000,L5,225.31,223.02,211.75,200.68,196.07,191.05,189.03,179.47,176.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.88,371.14,378.18,382.38,383.25,392.35,385.85,388.03,393.69,386.88,395.76,385.54,371.16,374.90,370.03,164.96,343.81,310.12,,,,,,,,240.09,263.10,260.93,252.33,237.09,224.78,209.89,196.81,183.96,171.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-18 21:58:58.554000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.79,181.82,180.37,175.33,198.81,194.12,223.47,287.93,277.95,272.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-05 22:03:53.684000,L5,227.05,216.61,206.55,196.94,185.33,185.33,177.07,177.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.55,296.34,374.77,376.47,385.00,374.31,367.92,365.70,377.53,383.66,376.37,366.31,363.74,,,,,,,,,,,,,,175.29,244.41,229.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-21 22:03:56.549000,L5,221.78,217.57,210.12,200.71,194.42,188.86,185.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.13,378.00,385.49,381.89,394.67,384.58,389.94,391.59,391.22,395.91,386.33,376.23,375.86,373.13,348.27,335.45,310.41,,,,,,,,,267.52,259.46,256.31,240.57,228.14,211.17,198.22,188.55,170.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-03 22:03:04.727000,L5,251.31,244.58,239.52,230.80,222.04,219.52,206.92,208.34,200.88,197.75,188.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.99,417.37,419.65,423.36,430.45,424.17,428.64,322.03,428.03,432.34,422.95,417.75,415.12,397.05,380.47,362.22,261.01,,,,,,,,,,304.15,301.50,289.47,273.09,255.74,243.97,230.07,213.89,165.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-04 22:02:50.090000,L5,232.21,224.20,216.03,212.38,201.31,200.22,191.41,187.47,183.68,174.00,177.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.70,383.37,390.49,389.57,400.61,392.02,396.01,402.94,397.69,401.17,391.80,384.37,380.67,380.25,345.25,348.32,316.96,,,,,,,,,268.63,268.05,262.47,248.44,238.59,223.65,207.50,191.68,184.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22 22:02:53.389000,L5,221.47,216.59,209.72,197.91,189.05,188.06,179.35,178.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.98,375.59,379.03,384.33,391.40,381.25,383.33,387.77,383.00,381.69,376.43,364.23,368.99,361.64,339.58,323.63,304.49,,,,,,,,,229.54,263.22,246.78,232.13,215.00,202.86,184.51,178.85,168.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-07 22:02:56.182000,L5,222.37,217.15,212.04,198.95,186.81,185.27,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.32,369.88,368.76,371.61,,,326.84,371.37,366.75,220.94,194.19,192.15,218.03,238.52,283.60,,,,,,,,,,,222.59,253.17,236.41,231.80,214.61,200.83,184.56,173.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-23 22:02:56.734000,L5,219.90,217.72,208.93,200.27,192.73,189.63,185.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.55,291.49,384.27,319.12,307.27,385.62,387.97,392.07,385.47,389.22,382.39,371.20,371.64,366.35,339.60,345.87,197.43,,,,,,,,,263.61,260.06,251.66,235.38,222.40,209.92,193.06,182.05,173.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-08 22:02:59.125000,L5,230.86,229.60,221.82,207.94,203.09,198.43,195.87,190.19,181.51,179.97,169.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.69,385.38,386.62,387.80,397.01,389.75,389.69,397.76,391.07,395.23,386.76,380.73,381.71,375.44,349.60,347.85,325.48,,,,,,,,,268.68,270.81,259.49,251.55,230.54,217.01,206.65,189.42,180.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-12 22:02:55.330000,L5,226.31,222.16,211.88,203.99,196.52,191.55,190.38,183.10,181.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.67,374.17,379.35,384.51,385.44,392.04,299.45,389.60,393.24,389.64,396.75,389.49,374.41,374.90,377.65,349.85,353.13,313.47,,,,,,,,,269.34,266.30,257.14,246.29,232.02,214.67,202.01,187.92,178.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28 22:02:50.009000,L5,233.64,225.50,218.96,208.04,199.84,195.63,191.22,187.59,184.11,176.42,170.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.94,378.23,384.41,385.56,390.06,394.07,298.53,391.46,400.38,396.22,398.94,397.71,386.71,381.66,380.30,355.35,356.86,329.65,,,,,,,,,280.49,271.79,258.99,253.33,232.33,227.59,209.55,194.74,182.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-04 22:01:39.379000,L5,225.82,222.94,212.33,203.51,194.14,190.74,179.11,181.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.81,375.71,381.33,318.90,392.29,384.44,385.29,394.50,388.49,391.89,386.82,376.77,371.50,370.67,344.67,350.97,327.38,,,,,,,,,211.76,262.49,256.89,242.46,231.76,219.41,204.48,186.68,173.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05 22:15:03.120000,L8,232.37,234.19,216.73,202.49,196.22,193.10,186.08,185.94,178.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.77,384.59,391.00,398.42,396.56,403.90,322.39,401.85,409.41,407.54,418.99,406.42,404.11,402.98,397.66,194.08,382.23,342.23,,,,,,,,240.35,300.78,286.91,269.64,254.11,242.07,229.99,216.35,197.74,173.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.13,330.70,
2013-06-21 22:14:55.177000,L8,321.81,313.48,304.39,313.70,298.71,266.07,246.99,248.02,236.70,236.62,213.34,205.95,186.73,189.32,183.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.94,396.34,403.76,387.41,418.87,394.57,389.62,384.82,410.12,339.53,401.91,390.44,375.94,,354.88,388.23,349.20,,,,390.61,393.94,407.11,420.53,264.00,280.58,175.22,459.27,465.27,449.17,461.66,452.16,451.17,395.97,392.90,370.60,376.57,338.76,,,,,,,,,266.73,258.15,256.68,241.50,223.61,202.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.91,369.07,
2013-07-07 22:15:00.081000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.24,191.31,228.44,297.16,348.82,360.63,356.80,293.88,320.32,303.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23 22:14:58.777000,L8,233.61,230.09,216.26,201.94,193.81,191.52,185.26,181.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.32,382.74,387.89,390.26,394.57,399.75,398.00,403.10,404.70,398.58,413.49,401.95,395.14,392.90,392.59,353.30,374.42,328.79,,,,,,,,257.78,238.94,282.92,267.23,254.27,239.40,228.73,207.97,195.36,178.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.40,330.34,
2013-09-25 22:14:53.099000,L8,225.31,219.15,210.67,199.47,185.37,182.21,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.15,377.09,378.51,383.71,390.91,394.06,388.72,392.28,399.22,274.79,405.52,391.66,378.06,379.71,371.35,344.77,357.21,318.01,,,,,,,,267.95,283.40,262.09,253.49,242.07,228.70,214.34,200.56,185.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.29,323.07,
2013-10-27 22:14:43.714000,L8,222.42,217.50,204.85,196.56,185.67,180.89,175.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-28 22:14:37.848000,L8,224.10,217.42,207.84,197.66,188.57,185.66,179.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.36,376.84,379.20,385.39,395.14,381.20,387.24,393.23,381.92,384.64,378.73,370.61,368.11,369.84,335.54,347.36,318.73,,,,,,,,,263.66,257.24,253.09,236.24,225.76,209.65,191.25,177.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14 22:14:33.459000,L8,224.27,218.85,206.60,197.38,185.96,183.38,177.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.52,310.28,378.75,389.90,398.48,385.36,385.29,394.52,383.26,384.38,378.38,369.48,368.93,369.66,336.79,199.31,214.25,,,,,,,,245.37,265.30,179.45,253.19,234.05,223.45,208.71,193.93,173.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30 22:14:25.215000,L8,249.17,235.15,218.33,200.77,193.50,190.51,183.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.47,377.39,375.74,389.37,394.57,379.35,296.62,391.49,379.39,389.50,377.37,368.59,368.23,367.71,336.78,350.21,319.01,,,,,,,,,264.60,258.01,252.47,236.16,225.92,208.08,190.96,179.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31 22:14:04.661000,L8,224.14,219.43,211.10,197.26,188.60,184.84,178.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.03,377.21,380.80,389.02,395.29,385.31,387.94,396.30,286.54,384.47,377.40,368.34,366.47,365.34,332.54,351.33,317.09,,,,,,,,,229.71,258.50,253.77,236.99,224.07,207.41,191.87,176.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-16 22:13:50.683000,L8,234.09,230.02,216.48,200.71,194.01,191.31,181.83,180.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.17,386.08,400.01,389.76,377.91,391.53,371.26,365.84,381.20,377.40,371.76,370.76,371.37,345.82,355.32,359.10,269.64,,,,,,,236.62,267.50,261.66,255.59,240.92,228.33,210.83,199.04,181.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20 22:13:25.653000,L8,229.51,223.06,216.35,199.93,189.69,188.08,178.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.04,381.50,380.01,385.34,393.28,397.82,324.22,395.79,398.87,400.21,409.34,401.17,394.57,383.46,383.11,351.87,359.45,380.09,271.47,,,,,,,269.13,288.43,261.99,258.66,242.54,226.29,215.25,199.01,178.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.49,325.25,
2014-04-05 22:13:10.561000,L8,381.44,365.42,341.43,331.87,300.29,290.90,192.88,190.69,342.24,254.06,216.31,217.83,,,,,,,,,,,,,,,,,,,,,,,399.29,397.15,382.25,411.52,,,,,,,,,,,,498.29,503.15,,,,,,,,,,,,,,,,,,,,,366.35,384.09,384.45,387.43,396.91,395.67,397.51,397.47,403.02,409.58,415.62,403.93,405.22,389.08,386.02,365.14,208.36,381.43,361.04,,,,,,,274.17,292.19,275.63,263.81,246.33,233.11,220.74,204.42,190.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.35,520.26,324.44,327.63,349.15
