dates,satname,nzd0066-0000,nzd0066-0001,nzd0066-0002,nzd0066-0003,nzd0066-0004,nzd0066-0005,nzd0066-0006,nzd0066-0007,nzd0066-0008,nzd0066-0009,nzd0066-0010,nzd0066-0011,nzd0066-0012,nzd0066-0013
2002-12-24 21:59:45.194000,L7,,,336.78,335.91,343.81,287.49,305.09,304.05,308.63,202.63,217.87,241.33,304.54,313.78
2002-12-24 22:00:09.147000,L7,,,,,,,,292.79,270.54,,,214.15,294.04,304.96
2003-01-09 21:59:45.950000,L7,,,,204.27,223.83,,,263.99,274.23,185.35,,,279.69,301.77
2003-03-30 22:00:07.079000,L7,,,317.75,331.01,331.65,275.27,306.47,299.38,284.39,188.23,201.58,,303.44,210.13
2003-03-30 22:00:31.029000,L7,,303.11,319.33,331.93,335.06,276.69,307.49,301.53,289.14,195.27,204.88,,304.47,306.84
2003-07-28 21:48:04.987000,L5,,,290.47,326.56,202.67,,,,,,,,,
2003-07-28 21:48:28.960000,L5,,,315.05,327.76,333.99,,,,,,,,,
2003-08-13 21:48:21.150000,L5,,300.92,323.01,337.81,346.44,308.85,284.91,278.63,,,188.22,209.17,217.72,304.20
2003-08-29 21:48:38.429000,L5,,,315.86,331.96,338.69,279.38,,,,,,,,
2003-09-14 21:48:54.793000,L5,,,,332.11,341.20,304.29,295.35,275.91,,,,,,
2003-09-14 21:49:18.766000,L5,,,,336.81,347.17,310.47,304.40,288.63,288.90,253.17,,,,
2003-09-30 21:49:06.317000,L5,,328.88,340.85,350.18,354.80,333.58,325.72,314.85,313.83,308.59,312.12,329.40,322.35,322.25
2003-09-30 21:49:30.432000,L5,,332.33,342.92,352.07,357.19,336.24,327.07,316.93,316.76,309.00,311.57,329.69,322.85,323.40
2004-07-30 21:54:04.170000,L5,,,271.47,327.74,334.94,296.72,,,,,,,,
2004-07-30 21:54:28.143000,L5,,347.52,344.93,347.95,354.85,337.13,331.66,330.71,323.48,323.17,333.94,324.30,326.02,330.78
2004-09-16 21:55:17.605000,L5,,,210.10,335.80,342.37,306.90,235.85,264.87,,,,,,
2004-09-16 21:55:41.721000,L5,,,320.52,334.82,340.94,302.68,228.39,261.15,,,,,,
2004-11-19 21:56:31.297000,L5,,271.67,316.99,328.03,332.92,305.16,299.04,289.28,,,,,,
2004-11-19 21:56:55.269000,L5,,290.13,320.23,331.27,336.03,309.70,304.41,295.43,259.52,268.07,203.11,301.57,301.40,
2005-02-23 21:58:07.648000,L5,,301.92,328.45,275.45,344.04,314.08,303.77,292.32,273.73,211.59,198.81,306.95,308.32,304.36
2005-02-23 21:58:31.621000,L5,,308.72,331.74,285.67,345.54,319.70,310.50,297.87,285.09,283.18,208.65,313.30,316.32,308.94
2005-03-11 21:58:20.185000,L5,,,331.86,342.59,345.62,319.67,310.93,294.19,,,207.17,214.21,264.50,309.90
2005-03-11 21:58:44.158000,L5,,,330.87,342.45,345.96,318.30,309.29,291.69,,,205.96,207.49,259.08,308.24
2005-03-27 21:58:27.646000,L5,,,288.54,328.30,321.10,282.77,,,,,,,,
2005-03-27 21:58:51.619000,L5,,,,319.95,298.05,,,,,,,,,
2005-04-12 21:58:31.220000,L5,,302.17,327.82,337.84,337.82,290.46,,,,,216.75,274.90,288.50,307.85
2005-04-12 21:58:55.193000,L5,,299.17,328.04,337.14,338.34,249.55,,,,,214.76,272.01,286.36,306.73
2005-05-30 21:58:51.383000,L5,,303.50,321.43,332.97,342.31,311.78,281.41,280.98,,,,,304.00,306.16
2005-05-30 21:59:15.499000,L5,,,309.88,325.98,332.43,,,,,,,,,
2005-07-17 21:59:11.604000,L5,,,221.25,324.06,326.03,,,,,,,,309.84,307.45
2005-07-17 21:59:35.576000,L5,,,220.08,324.95,326.21,,,,,,,,309.83,307.45
2006-02-10 22:01:51.332000,L5,,302.71,322.47,327.37,340.30,305.16,299.83,292.01,,,216.39,305.88,314.62,307.65
2006-02-26 22:02:11.573000,L5,,,317.71,323.53,327.74,286.71,,,,,,,,
2006-03-14 22:02:31.280000,L5,,,312.93,321.02,327.29,277.13,226.52,265.84,,,,,,
2006-05-17 22:03:33.996000,L5,,,300.42,330.93,334.50,,,,,,,,,
2006-05-17 22:03:57.969000,L5,,290.80,313.11,333.52,337.45,,,,,,,,,
2006-08-21 22:04:55.513000,L5,,314.00,189.72,331.15,336.58,310.47,302.01,297.36,,,,,304.63,316.66
2006-08-21 22:05:19.629000,L5,,301.99,317.18,326.82,331.09,299.47,214.93,199.59,,,,,,
2006-11-25 22:06:19.953000,L5,,,258.87,273.21,279.46,257.36,267.56,,,,279.01,298.05,299.45,300.09
2006-12-11 22:06:28.205000,L5,189.56,211.78,227.97,238.76,245.61,243.61,249.11,246.14,,209.56,288.01,299.82,313.59,306.85
2007-02-13 22:06:23.395000,L5,,315.66,330.12,337.42,347.02,317.05,307.68,298.06,,,186.70,300.87,299.00,304.33
2007-02-13 22:06:47.368000,L5,,342.94,345.22,349.31,357.14,337.21,329.76,329.20,315.22,308.16,307.55,320.15,320.26,321.39
2007-09-25 22:04:24.972000,L5,,322.24,332.22,339.44,346.22,314.86,302.53,292.21,,,207.81,319.83,305.11,314.65
2007-09-25 22:04:48.945000,L5,,314.92,327.62,336.17,342.31,305.70,285.67,281.00,,,,,,
2008-02-16 22:01:58.190000,L5,,288.92,320.71,318.34,337.59,298.56,290.84,288.98,,,,,,
2008-02-16 22:02:22.163000,L5,,331.25,341.62,345.50,354.75,331.79,330.43,324.30,319.06,315.05,312.83,331.57,325.30,329.03
2008-10-29 21:55:00.479000,L5,,307.58,326.37,335.87,348.57,,,,,,189.36,307.74,314.56,
2008-10-29 21:55:24.451000,L5,,,318.62,330.24,342.38,,,,,,,,,
2009-02-02 21:56:58.438000,L5,,,344.13,341.78,352.87,334.25,322.29,318.22,308.32,313.49,319.91,322.93,323.34,323.10
2009-02-02 21:57:22.411000,L5,,330.53,350.28,349.52,356.25,340.66,328.30,328.51,318.82,321.82,330.50,329.70,326.96,329.02
2009-12-03 22:01:55.950000,L5,,301.87,327.76,339.52,344.58,310.62,298.83,295.97,279.46,236.05,207.64,298.08,,
2010-10-03 22:01:28.836000,L5,,,320.03,324.60,328.04,305.86,289.60,284.65,277.27,213.03,194.54,287.07,282.43,284.76
2011-03-12 22:01:19.581000,L5,,314.31,331.25,338.68,349.13,314.05,267.30,282.99,288.94,211.70,210.73,,,
2011-03-12 22:01:43.554000,L5,,276.05,324.34,332.19,344.30,298.67,,271.37,276.48,194.62,,,,
2011-03-28 22:01:14.403000,L5,,,,,,182.56,302.85,294.10,271.78,198.36,,,,
2011-08-19 22:00:12.535000,L5,,303.58,324.75,327.56,339.32,318.56,299.07,289.60,284.06,238.62,214.75,312.13,317.01,314.08
2013-05-20 22:13:26.604000,L8,,298.76,266.50,323.64,331.50,257.37,275.43,294.15,275.02,207.44,305.45,317.85,318.41,321.16
2013-05-20 22:13:50.559000,L8,,297.00,311.44,323.22,330.98,271.24,274.57,292.32,274.31,205.92,,317.54,318.09,320.87
2013-06-05 22:13:27.306000,L8,,,315.17,323.36,330.53,204.05,266.05,,,,,,,
2013-06-05 22:13:51.261000,L8,,,270.86,237.97,328.76,,,,,,,,,
2013-06-21 22:13:43.313000,L8,,,313.59,326.91,337.79,191.04,,,,,,,,
2013-09-25 22:13:17.289000,L8,,300.59,315.69,325.28,333.68,215.10,266.14,283.16,256.17,182.60,,,281.05,314.84
2013-09-25 22:13:41.239000,L8,,303.78,251.56,327.71,335.88,263.57,274.69,286.89,265.49,190.59,,,284.31,316.61
2013-12-14 22:12:57.636000,L8,,329.52,339.78,342.75,348.82,327.08,323.69,327.84,323.64,318.68,323.42,325.29,326.05,326.38
2013-12-14 22:13:21.591000,L8,,308.76,322.30,331.67,339.29,283.04,312.26,314.68,290.03,216.63,313.01,318.11,319.49,319.56
2014-01-15 22:12:33.689000,L8,,323.36,341.77,347.42,348.66,328.13,324.55,325.63,324.21,323.19,322.14,322.17,328.10,309.41
2014-01-31 22:12:28.855000,L8,,,315.73,205.52,194.20,237.17,277.47,278.26,276.02,301.80,,,283.31,316.20
2014-01-31 22:12:52.806000,L8,,,316.84,318.91,332.31,274.51,278.42,279.82,277.18,303.54,,,284.05,316.79
2014-02-16 22:12:38.819000,L8,,,,,340.37,278.95,290.78,290.01,278.77,200.87,220.18,313.98,,
2014-04-05 22:11:34.747000,L8,,,310.54,316.97,195.40,252.74,261.34,264.88,274.84,187.02,,,281.32,314.97
2014-04-05 22:11:58.702000,L8,,302.09,272.61,322.71,332.69,279.43,266.78,295.23,282.32,306.77,215.82,300.65,297.77,317.85
2014-04-21 22:11:18.224000,L8,,301.95,314.85,321.64,331.61,277.56,262.89,279.87,280.51,306.87,,,306.94,318.33
2014-04-21 22:11:42.175000,L8,,291.48,311.43,317.95,328.83,273.92,,,,,,,284.61,316.76
2014-07-26 22:11:19.207000,L8,,266.03,276.91,328.52,337.10,277.84,268.98,311.03,283.91,312.19,221.90,313.60,319.30,319.61
2014-07-26 22:11:43.162000,L8,,,313.42,320.50,330.46,,,,,,,,278.21,314.33
2014-08-11 22:11:51.972000,L8,315.88,359.32,372.43,419.87,404.62,399.87,444.93,352.69,339.25,332.72,346.46,339.34,364.46,361.66
2014-10-14 22:11:38.746000,L8,,302.93,315.36,323.79,332.35,274.96,261.61,286.19,273.44,303.57,,,290.25,315.74
2014-10-14 22:12:02.705000,L8,,301.34,313.46,322.03,330.97,273.61,258.65,282.84,272.08,185.58,,,284.21,314.71
2014-10-30 22:11:58.859000,L8,,328.75,170.78,343.15,347.86,316.31,326.14,320.11,317.43,316.52,321.44,322.97,323.08,313.34
2015-01-02 22:11:27.004000,L8,,,,328.01,335.17,277.70,265.13,312.78,277.44,219.38,,,284.05,316.08
2015-01-02 22:11:50.958000,L8,,,,328.41,335.12,277.78,264.96,312.17,276.55,217.86,,,283.43,315.35
2015-02-19 22:11:13.759000,L8,,,305.41,207.65,211.74,244.53,263.10,273.78,273.70,188.00,,,280.03,313.91
2015-05-10 22:10:28.533000,L8,,302.51,316.07,328.19,336.13,280.56,311.04,290.49,283.91,311.49,307.44,311.79,314.75,320.09
2015-05-10 22:10:52.487000,L8,,293.02,283.94,323.42,203.97,271.50,265.12,275.69,278.88,281.21,,,300.85,316.46
2015-06-11 22:10:40.593000,L8,,289.28,318.32,326.00,336.50,274.64,,,,,,,272.84,315.22
2015-07-29 22:11:01.897000,L8,,284.90,238.85,323.18,184.48,256.67,234.18,224.32,278.23,202.78,312.69,312.93,316.94,318.48
2015-07-29 22:11:25.856000,L8,,296.97,316.19,326.16,337.84,280.18,268.26,316.78,282.79,228.32,316.43,316.70,319.43,320.88
2015-11-02 22:11:31.889000,L8,359.88,508.72,528.69,444.11,513.12,364.05,363.63,356.91,361.91,359.23,358.40,347.97,344.27,348.39
2015-12-20 22:11:33.546000,L8,,309.35,320.69,334.49,342.46,316.72,315.17,319.34,311.23,316.52,227.24,243.27,,
2015-12-20 22:11:57.501000,L8,,316.61,326.01,339.55,347.30,323.66,320.98,325.98,319.56,321.05,315.27,300.29,323.40,314.14
2016-02-06 22:11:25.966000,L8,,,,,,,,287.93,270.11,187.10,,,258.11,202.63
2016-02-22 22:11:18.630000,L8,,339.20,347.05,348.08,349.20,334.17,330.64,336.99,332.73,330.66,329.22,328.73,328.09,333.29
2016-02-22 22:11:42.580000,L8,,314.01,329.33,336.14,342.12,321.63,318.86,322.50,312.11,317.67,316.68,319.93,318.94,323.47
2016-03-25 22:11:08.402000,L8,,,,237.84,340.97,282.50,310.90,316.45,287.88,312.70,309.31,316.41,319.29,324.58
2016-03-25 22:11:32.353000,L8,,,,,265.17,266.51,236.98,270.33,270.33,172.91,,,276.17,310.59
2016-04-26 22:11:21.230000,L8,,295.83,312.36,320.34,330.92,,259.23,,,,,,280.14,316.56
2016-05-12 22:10:56.720000,L8,,,308.27,318.29,328.39,,,,,,,,280.29,315.70
2016-05-12 22:11:20.683000,L8,,298.73,314.18,322.51,202.78,253.70,266.39,284.58,279.43,295.15,310.66,315.00,315.25,319.53
2016-06-13 22:11:06.720000,L8,,266.00,313.56,319.29,329.40,,,,,,,,311.02,318.68
2016-06-13 22:11:30.674000,L8,,,312.70,318.43,328.75,,,,,,,,308.28,318.20
2016-06-29 22:11:15.136000,L8,,290.24,311.01,319.73,330.17,,,,,,,,280.80,317.38
2016-06-29 22:11:39.087000,L8,,,307.88,318.03,328.29,,,,,,,,277.84,316.12
2016-07-15 22:11:22.376000,L8,,,,214.19,328.87,,,,,,,,278.36,317.57
2016-07-15 22:11:46.335000,L8,,,,320.24,330.27,,,,,,,,280.38,318.70
2016-08-16 22:11:29.744000,L8,,249.78,316.03,326.94,334.67,280.24,309.59,319.92,282.06,290.87,312.24,316.38,317.51,319.88
2016-08-16 22:11:53.694000,L8,,293.63,276.99,323.64,206.88,275.16,261.07,,,,308.78,313.39,315.52,317.48
2016-11-20 22:11:45.458000,L8,,293.92,316.21,321.34,332.79,278.97,265.00,289.52,275.02,200.28,,,279.18,314.51
2016-11-20 22:12:09.409000,L8,,296.91,317.04,322.27,333.58,280.39,266.18,292.48,276.01,206.28,,,280.38,314.91
2016-12-22 22:11:39.155000,L8,,254.54,317.44,323.91,336.55,283.84,313.79,309.56,313.26,311.00,294.15,,234.02,272.57
2016-12-22 22:12:03.110000,L8,,291.02,307.03,316.20,328.07,277.31,264.41,282.83,277.11,286.12,,,,
2017-04-13 22:10:53.080000,L8,,292.10,315.66,322.83,332.36,307.39,306.61,314.36,273.42,168.76,,,,298.66
2017-04-13 22:11:17.034000,L8,,301.85,318.09,325.66,334.98,322.38,315.20,317.82,278.30,312.60,,,268.50,303.72
2017-07-02 22:11:12.012000,L8,,290.78,312.64,321.37,330.32,,,,,,,,,
2018-01-10 22:11:30.163000,L8,,328.80,340.70,344.82,348.96,330.29,325.32,334.16,327.72,324.51,322.00,325.68,324.37,328.41
2018-01-10 22:11:54.118000,L8,,328.85,340.94,344.83,348.92,330.18,324.94,334.04,326.87,324.00,321.47,325.50,324.18,328.09
2018-01-26 22:11:21.264000,L8,367.35,371.85,380.59,378.02,386.14,377.41,372.01,374.60,530.53,462.43,430.76,359.61,361.45,359.98
2018-01-26 22:11:45.215000,L8,,325.61,344.83,343.11,349.15,330.66,328.19,328.71,329.03,323.91,325.42,325.63,324.33,328.45
2018-02-11 22:11:38.494000,L8,,291.45,313.14,316.23,333.17,275.06,265.54,284.61,278.69,199.34,,,278.25,314.27
2018-03-31 22:10:51.947000,L8,,,264.78,335.74,339.50,314.80,295.09,,,,,,,
2018-03-31 22:11:15.901000,L8,,,225.65,327.40,335.17,275.75,,,,,,,264.68,295.46
2018-05-02 22:10:33.919000,L8,,,311.57,318.94,331.48,275.31,262.43,283.90,281.70,313.30,,312.96,317.00,317.54
2018-05-02 22:10:57.873000,L8,,,308.63,316.20,329.21,272.37,,,278.17,283.84,,,287.65,316.27
2018-06-03 22:10:11.794000,L8,,300.81,316.28,323.22,331.91,273.23,261.09,282.44,272.45,,,,317.97,319.35
2018-07-05 22:10:30.841000,L8,,295.87,266.71,326.34,335.06,277.15,265.96,283.07,289.43,200.02,,,319.67,322.20
2018-07-05 22:10:54.795000,L8,,,284.47,323.57,332.18,273.46,262.87,278.03,284.73,183.52,,,317.59,319.97
2018-08-06 22:10:46.333000,L8,,293.44,313.59,322.93,332.96,274.88,,,,,,,315.03,318.98
2018-08-06 22:11:10.291000,L8,,320.54,334.69,342.22,348.91,330.82,329.84,333.11,332.05,324.97,334.36,336.55,333.32,336.40
2018-09-07 22:11:00.442000,L8,,312.90,327.07,346.09,348.68,327.58,321.39,324.75,325.81,317.17,322.68,321.40,322.41,324.45
2018-09-07 22:11:24.397000,L8,,312.44,326.45,344.98,347.99,326.59,320.49,322.50,324.63,316.25,290.50,320.62,321.79,323.75
2018-10-09 22:11:13.339000,L8,,307.06,320.55,332.13,339.09,316.81,314.31,315.29,310.80,313.23,311.02,315.11,315.38,320.46
2019-02-14 22:11:09.519000,L8,,312.55,340.31,340.24,345.19,326.79,324.80,333.43,328.89,323.14,323.81,321.99,324.18,330.37
2019-02-14 22:11:33.473000,L8,,,209.37,315.87,325.19,280.42,312.50,286.60,312.23,310.04,,241.29,306.84,321.32
2019-03-02 22:11:05.349000,L8,,304.36,321.02,329.39,337.39,291.12,314.81,315.91,309.01,313.80,174.05,,263.80,266.27
2019-03-02 22:11:29.304000,L8,,295.12,313.94,322.96,331.12,277.84,300.18,286.38,282.15,290.55,,,,
2019-05-21 22:11:27.314000,L8,,309.28,195.35,337.45,343.17,322.15,320.32,325.43,323.42,320.76,322.55,320.11,322.21,323.41
2019-06-06 22:11:11.322000,L8,,302.57,318.97,330.97,340.45,282.92,312.33,312.38,278.00,219.31,307.35,314.01,319.19,318.93
2019-06-06 22:11:35.277000,L8,,295.04,314.66,325.62,336.07,218.54,265.41,281.89,,,,306.83,315.04,314.71
2019-06-22 22:11:17.033000,L8,,294.53,314.49,326.27,197.14,212.04,265.23,284.16,277.79,202.34,306.36,310.60,316.37,315.33
2019-06-22 22:11:40.996000,L8,,,311.27,323.30,333.05,,,,,,,,312.14,310.97
2019-07-08 22:11:20.766000,L8,,303.86,269.49,332.22,336.22,278.78,268.84,184.84,286.90,313.53,307.86,312.39,316.21,318.29
2019-07-08 22:11:44.725000,L8,,297.71,313.57,328.34,332.65,,,,281.05,309.31,,,311.98,315.19
2019-07-24 22:11:25.033000,L8,,302.93,318.26,329.11,338.35,279.98,309.34,289.84,297.84,312.53,195.47,,320.32,319.71
2019-07-24 22:11:48.987000,L8,,286.48,311.43,321.29,331.85,,,,,,,,281.37,313.20
2019-08-09 22:11:31.395000,L8,,295.57,314.99,326.26,336.98,276.76,266.41,285.67,279.78,221.53,,312.18,317.04,316.41
2019-08-09 22:11:55.358000,L8,,294.16,314.64,325.92,336.70,276.65,266.10,281.57,276.29,203.38,,304.91,315.27,315.01
2019-08-25 22:11:35.797000,L8,,306.79,317.24,330.85,338.54,318.45,315.82,288.54,278.22,250.07,196.11,315.07,317.75,321.01
2019-09-26 22:11:45.238000,L8,,287.94,255.56,322.05,333.26,275.42,262.70,282.03,271.98,,,,280.98,315.13
2019-11-29 22:11:44.191000,L8,,307.86,325.86,329.35,343.00,276.56,,,,,,,,
2019-12-31 22:11:38.231000,L8,,297.94,321.13,326.36,335.73,279.86,270.92,303.59,281.93,292.69,,300.21,306.63,316.67
2020-01-16 22:11:35.087000,L8,306.30,370.79,376.18,374.97,387.30,377.50,369.92,375.60,368.24,364.48,357.91,354.86,352.68,358.52
2020-01-16 22:11:59.041000,L8,,301.63,326.94,328.10,338.69,287.58,315.80,315.11,309.77,306.34,314.88,299.98,317.25,320.17
2020-02-01 22:11:29.826000,L8,364.82,370.48,377.65,363.56,377.99,373.63,369.41,372.87,367.35,363.28,357.54,352.29,360.30,351.63
2020-02-01 22:11:53.781000,L8,,310.30,186.28,334.77,341.77,322.08,318.63,325.90,324.77,322.28,315.41,310.99,321.28,323.89
2020-02-17 22:11:26.315000,L8,,,321.73,316.07,304.93,284.11,314.02,288.50,312.40,311.18,313.70,297.56,315.88,320.77
2020-04-21 22:10:57.868000,L8,,302.87,316.29,322.88,332.82,277.54,265.25,285.74,282.55,309.05,,299.30,315.12,317.46
2020-04-21 22:11:21.823000,L8,,302.08,315.67,322.20,332.05,276.29,263.70,,280.95,292.72,,,314.45,316.86
2020-05-07 22:11:12.613000,L8,,302.98,316.80,327.19,335.15,276.89,303.27,320.09,321.37,238.72,319.39,316.12,320.45,320.71
2020-06-08 22:11:00.065000,L8,,294.31,259.21,328.98,338.23,277.69,269.09,319.68,281.19,252.65,312.60,314.50,317.37,318.67
2020-06-08 22:11:24.028000,L8,,,313.37,325.25,334.68,,,,274.44,311.36,,,314.25,314.94
2020-07-10 22:11:15.773000,L8,,,313.82,321.89,332.12,275.93,,,,,,,316.38,316.10
2020-07-10 22:11:39.723000,L8,,,313.78,321.72,332.08,276.02,,,,,,,316.26,315.96
2020-07-26 22:11:44.648000,L8,,304.95,320.94,329.66,338.60,317.37,271.41,319.82,288.88,318.30,321.44,319.64,321.65,325.49
2020-08-27 22:11:32.405000,L8,,321.25,333.46,338.80,346.34,329.37,325.19,332.82,329.46,323.06,326.26,327.83,327.74,327.13
2020-08-27 22:11:56.368000,L8,,,310.85,321.15,202.12,245.12,261.33,,,,,,283.45,316.05
2020-09-12 22:11:38.984000,L8,,306.34,323.58,330.15,339.88,321.07,318.77,322.19,322.84,314.67,320.53,318.95,322.20,321.24
2020-10-14 22:12:09.092000,L8,,316.30,347.80,346.30,349.94,326.49,322.71,325.90,327.86,322.01,318.44,,,
2020-11-15 22:11:42.305000,L8,,306.76,195.45,334.53,340.69,283.77,309.29,312.66,285.72,314.20,311.85,312.31,318.41,318.43
2020-12-01 22:12:09.987000,L8,,291.51,316.46,324.60,330.71,276.01,267.91,286.20,278.64,171.27,,,,
2021-01-02 22:11:41.110000,L8,,258.36,329.19,337.02,345.20,287.49,316.35,292.30,278.95,285.46,204.67,,,
2021-01-18 22:11:57.463000,L8,360.28,363.43,360.71,359.56,366.85,368.08,369.19,360.48,373.67,365.42,360.03,348.14,358.51,348.25
2021-02-03 22:11:56.237000,L8,,,,,,,261.34,270.61,281.69,204.55,,,295.18,314.39
2021-02-19 22:11:27.994000,L8,,,288.66,324.18,329.79,278.88,309.87,312.62,281.73,212.97,307.19,,314.52,315.51
2021-02-19 22:11:51.945000,L8,,302.55,318.31,330.79,334.71,285.37,314.63,321.28,287.67,314.07,313.12,304.99,317.28,318.43
2021-03-23 22:11:13.381000,L8,,,,,,,,274.66,287.61,289.59,196.55,311.65,315.48,319.38
2021-03-23 22:11:37.336000,L8,,,,,,,317.31,296.66,323.15,321.48,201.53,316.79,320.09,323.64
2021-04-24 22:11:01.432000,L8,,326.82,342.75,346.98,352.05,335.67,331.68,338.26,336.58,331.23,330.39,326.06,327.75,331.60
2021-04-24 22:11:25.382000,L8,,241.93,319.16,329.82,339.39,281.30,311.73,321.18,286.97,318.77,200.86,,316.81,319.60
2021-05-26 22:11:07.110000,L8,,289.90,315.05,324.34,335.40,277.84,265.02,,280.06,290.35,,,314.32,317.11
2021-05-26 22:11:31.065000,L8,,297.92,316.41,325.95,336.99,280.10,267.30,182.95,282.26,299.61,,,316.05,318.66
2021-07-13 22:11:19.559000,L8,,308.06,321.23,336.05,341.17,284.17,313.08,316.61,323.07,314.31,319.46,316.00,321.71,322.76
2021-07-13 22:11:43.513000,L8,,307.73,320.98,335.60,341.05,284.01,312.96,316.38,322.70,314.11,202.41,262.26,321.56,322.51
2021-09-15 22:11:42.169000,L8,,285.04,314.69,324.77,335.75,276.44,263.31,267.52,,,,312.03,316.14,316.32
2021-10-01 22:11:46.773000,L8,,317.14,331.87,339.10,346.17,329.30,322.38,328.50,329.37,322.25,324.36,323.96,323.94,324.80
2021-10-01 22:12:10.732000,L8,,301.45,315.71,326.46,335.32,281.43,266.10,286.04,,,310.83,309.65,314.66,317.29
