dates,satname,nzd0323-0000,nzd0323-0001,nzd0323-0002,nzd0323-0003,nzd0323-0004,nzd0323-0005,nzd0323-0006,nzd0323-0007,nzd0323-0008,nzd0323-0009,nzd0323-0010,nzd0323-0011,nzd0323-0012,nzd0323-0013,nzd0323-0014,nzd0323-0015,nzd0323-0016,nzd0323-0017,nzd0323-0018,nzd0323-0019,nzd0323-0020,nzd0323-0021,nzd0323-0022,nzd0323-0023,nzd0323-0024,nzd0323-0025,nzd0323-0026,nzd0323-0027,nzd0323-0028,nzd0323-0029,nzd0323-0030,nzd0323-0031,nzd0323-0032,nzd0323-0033,nzd0323-0034,nzd0323-0035,nzd0323-0036
2005-11-22 22:01:34.747000,L5,230.12,220.15,206.47,197.78,187.40,182.47,191.75,193.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-25 22:11:56.212000,L5,256.71,248.65,234.73,210.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-28 22:12:47.566000,L5,234.81,232.87,223.98,219.05,222.64,235.23,240.86,241.12,231.40,237.75,212.48,192.75,187.63,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-22 22:06:54.827000,L5,235.94,221.71,210.54,201.48,198.73,198.77,218.46,208.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-24 22:07:14.438000,L5,228.90,215.68,204.60,192.54,175.78,188.37,192.70,195.82,202.90,198.38,183.07,184.69,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-31 22:13:29.135000,L5,284.32,268.05,260.09,232.25,228.68,236.19,236.05,241.10,234.08,253.18,242.85,227.08,221.99,228.57,230.05,207.73,217.80,218.23,227.57,191.90,203.28,210.60,233.29,210.33,196.70,203.90,210.08,202.85,182.67,202.22,181.06,192.35,188.31,192.67,219.26,206.81,258.61
2006-12-11 22:08:04.096000,L5,240.26,230.33,213.34,210.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-09 22:06:09.271000,L5,273.13,263.51,251.72,244.87,233.80,239.84,252.58,251.76,258.27,258.66,250.22,230.57,227.74,220.85,215.33,220.41,222.00,207.04,233.09,218.68,224.43,204.58,229.55,223.46,213.95,208.53,213.12,192.28,183.20,230.08,209.35,212.75,204.97,198.70,220.06,205.17,220.69
2007-10-02 22:12:06.896000,L5,228.41,231.93,218.49,206.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-29 21:56:36.227000,L5,225.96,219.34,203.35,193.32,,200.77,208.98,212.64,188.74,205.49,189.88,178.41,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-24 22:04:30.805000,L5,234.23,224.61,211.88,201.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27 22:10:02.275000,L5,226.42,216.78,206.32,195.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-05 22:03:53.684000,L5,236.24,229.03,211.63,199.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-21 22:03:56.549000,L5,238.78,228.98,214.02,205.53,181.58,199.56,205.76,197.97,180.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-10 22:09:11.852000,L5,230.27,222.47,211.24,203.21,189.27,208.50,209.52,200.62,192.40,193.34,180.87,177.17,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-23 22:02:56.734000,L5,274.24,260.27,249.39,239.08,230.15,233.44,237.93,240.36,230.36,233.42,221.36,214.77,208.03,209.86,209.98,213.02,219.82,221.80,228.71,191.21,199.66,191.47,217.45,183.74,177.46,184.15,188.39,181.60,183.66,209.52,177.43,190.88,180.50,187.26,196.58,189.50,229.54
2011-02-08 22:02:59.125000,L5,226.20,217.07,202.83,190.59,179.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-12 22:02:55.330000,L5,242.56,232.19,213.57,204.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28 22:02:50.009000,L5,271.28,261.66,246.74,236.19,221.28,230.54,234.28,239.59,233.82,232.37,222.81,210.43,197.90,195.81,199.64,200.62,207.92,,,,,,,,,,,,,,,,,,,,
2013-05-11 22:21:07.084000,L8,270.77,259.60,243.74,217.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-07 22:15:00.081000,L8,296.76,283.97,270.27,258.45,244.94,247.94,253.49,255.58,251.20,248.60,230.96,219.06,216.35,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-07 22:15:24.044000,L8,299.91,286.25,272.18,260.97,246.71,249.41,255.24,256.40,252.92,250.10,231.90,220.65,217.84,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08 22:15:01.585000,L8,282.59,270.39,251.95,241.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16 22:21:09.463000,L8,270.50,261.57,245.30,238.81,229.77,233.39,239.46,242.48,237.28,238.59,226.23,211.52,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18 22:21:01.576000,L8,259.64,257.12,235.33,219.45,214.55,219.27,228.88,234.67,221.94,228.22,213.08,199.64,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27 22:14:43.714000,L8,283.00,270.27,257.08,249.91,241.31,244.62,248.29,254.40,249.63,248.94,237.80,227.69,202.57,,,,,,259.55,204.00,212.90,211.44,228.15,200.77,188.11,,,,,,,,,,,,
2013-11-03 22:20:56.205000,L8,285.57,272.97,262.13,254.66,246.25,253.36,260.01,262.95,258.56,258.35,250.05,233.69,221.32,232.02,229.60,224.20,232.18,227.86,266.95,214.48,221.56,218.93,233.97,210.90,204.12,203.74,213.23,209.09,206.07,225.79,193.64,209.45,201.67,208.43,226.17,207.56,237.08
2013-11-19 22:20:49.563000,L8,288.74,274.45,261.45,254.48,242.66,251.71,255.80,261.20,257.89,258.10,247.44,237.17,222.04,230.48,230.88,221.22,233.17,230.20,267.37,216.91,221.43,219.21,233.76,210.44,202.54,206.13,212.33,207.77,205.03,224.81,196.02,208.40,200.72,206.76,226.27,210.89,233.68
2013-11-28 22:14:37.848000,L8,286.50,274.25,262.95,254.56,246.20,249.49,255.34,258.65,256.07,257.85,242.96,233.74,227.12,233.57,232.58,218.20,235.95,231.23,256.77,211.80,216.98,218.22,234.01,210.80,201.97,205.42,214.32,207.27,209.82,225.45,188.43,207.78,201.24,207.10,221.02,210.98,245.49
2013-12-14 22:14:33.459000,L8,291.17,277.17,263.05,254.72,246.45,247.62,251.91,256.99,253.17,253.30,242.58,232.10,219.92,226.64,227.25,221.73,228.46,227.02,266.62,210.05,217.06,216.28,233.41,207.23,202.30,203.73,210.14,207.48,206.68,224.09,192.82,208.02,198.80,205.92,224.80,208.06,238.43
2013-12-14 22:14:57.422000,L8,289.97,276.10,262.42,254.16,246.40,248.05,251.83,256.74,253.10,253.73,242.61,232.24,220.14,226.94,227.37,221.75,228.85,227.64,267.47,209.64,217.62,217.08,234.07,207.66,203.12,204.37,210.85,208.12,207.32,225.02,193.93,208.47,199.72,207.08,225.67,207.14,240.00
2013-12-21 22:20:39.177000,L8,263.83,253.37,234.68,193.85,,,,,,,,,,,,,,,,181.42,197.43,189.72,209.33,177.53,181.98,,,,,,,,,,,,
2014-02-07 22:20:09.196000,L8,282.87,271.66,262.80,253.09,241.72,247.58,251.69,254.93,253.52,251.03,243.01,231.92,214.98,224.87,226.02,220.65,230.42,225.94,261.46,208.47,215.79,214.31,231.21,206.33,197.85,196.84,204.14,200.60,198.95,220.67,187.97,198.81,191.67,199.30,218.18,195.09,224.90
2014-02-16 22:13:50.683000,L8,286.04,270.99,261.84,252.43,245.09,244.78,251.07,257.30,252.78,251.25,240.24,230.26,216.76,224.79,224.57,222.84,231.43,225.47,264.35,209.06,214.98,208.39,231.62,203.76,197.21,193.27,203.61,199.46,201.42,223.13,188.46,201.59,187.08,196.18,221.40,172.18,223.09
2014-02-16 22:14:14.638000,L8,285.35,270.04,261.21,251.41,244.56,244.54,250.87,256.74,252.23,251.08,239.80,230.05,215.71,224.68,224.50,222.38,230.62,225.34,264.00,207.86,215.03,210.46,231.59,203.05,196.96,193.10,203.54,199.29,201.18,223.06,188.25,201.53,187.33,195.98,221.95,169.82,223.28
2014-02-23 22:19:56.208000,L8,,,,,228.31,232.88,238.27,241.59,236.62,237.20,225.24,214.25,175.15,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14 22:18:44.733000,L8,296.94,285.36,281.50,261.76,255.35,253.04,258.03,275.02,257.55,260.43,243.43,229.79,249.79,221.41,225.53,222.17,223.00,,274.33,243.84,216.10,,226.21,209.37,196.11,196.28,197.18,183.30,,,,,,,,,
2014-07-17 22:19:04.091000,L8,388.64,338.78,347.62,303.94,296.55,328.45,262.05,297.15,291.17,252.73,253.29,249.55,232.08,215.50,228.77,238.15,241.54,239.21,264.64,246.54,231.47,214.99,231.81,222.15,207.29,211.69,210.61,204.53,226.49,218.09,185.00,197.06,185.47,198.85,208.68,213.98,248.57
2014-07-26 22:12:55.043000,L8,299.85,284.90,271.37,262.16,245.72,249.71,256.38,255.93,254.76,249.59,237.81,230.04,224.04,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26 22:13:18.997000,L8,297.71,283.12,269.57,260.99,243.26,247.35,254.32,254.64,252.80,248.24,235.50,228.99,220.22,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-02 22:19:10.947000,L8,274.34,265.82,250.20,239.49,225.94,227.00,235.22,234.95,234.34,226.06,217.41,202.82,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27 22:13:05.288000,L8,288.21,279.80,272.55,258.75,241.26,247.71,249.67,254.73,252.20,248.87,236.32,228.39,211.48,222.76,226.02,210.20,222.54,,261.46,211.79,207.60,216.75,228.26,205.39,195.57,192.81,203.22,197.88,186.99,220.05,184.50,196.11,187.17,174.41,,,
2014-08-27 22:13:29.246000,L8,289.34,280.55,273.80,259.68,241.67,248.22,249.49,254.68,252.55,248.79,236.24,227.84,214.80,222.45,226.05,221.93,222.65,,261.26,212.82,207.57,216.99,226.63,205.75,195.82,191.80,203.06,197.57,187.52,219.41,183.05,195.55,186.98,174.96,,,
2014-09-28 22:13:08.778000,L8,269.10,257.44,240.52,222.55,207.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-28 22:13:32.732000,L8,272.29,260.05,244.33,236.71,225.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:13:14.573000,L8,289.47,276.24,263.56,254.62,244.54,250.64,254.41,258.26,254.08,252.60,241.73,231.65,218.72,230.64,228.12,222.94,232.38,226.25,266.88,216.13,216.49,216.27,234.09,209.30,201.19,201.88,210.05,202.80,206.14,225.61,188.91,207.72,196.73,200.81,224.23,207.68,230.35
2014-10-14 22:13:38.532000,L8,291.00,277.88,264.96,255.93,246.09,252.39,255.57,260.04,255.23,254.28,243.15,232.36,219.92,232.32,229.00,224.97,233.86,226.99,269.19,218.65,218.23,216.91,236.58,211.14,203.27,203.10,211.87,204.95,206.95,226.49,189.76,210.09,198.40,201.49,225.04,208.53,231.37
2014-10-21 22:19:25.564000,L8,303.28,291.26,284.33,264.15,252.21,259.04,264.34,269.41,277.79,279.27,289.39,269.98,227.39,262.17,230.89,230.90,235.93,229.53,277.15,257.37,225.45,221.29,267.31,264.69,268.13,208.40,216.23,212.90,210.05,255.45,215.66,247.33,255.62,213.25,225.30,212.01,239.65
2014-11-06 22:19:25.282000,L8,291.45,280.12,268.18,259.88,247.67,256.82,258.70,262.25,258.75,268.01,276.90,268.01,269.34,259.74,249.38,254.60,247.48,238.17,270.22,263.89,277.28,268.09,259.64,258.17,294.58,268.41,263.33,274.45,268.06,261.40,260.45,253.53,247.09,256.09,245.70,232.39,239.29
2014-11-15 22:13:13.466000,L8,266.46,255.48,238.34,225.07,221.99,219.31,232.08,239.82,226.72,225.68,214.60,206.83,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15 22:13:37.425000,L8,291.26,279.57,267.03,259.11,251.15,255.09,256.36,263.60,257.03,255.24,242.52,234.18,222.23,236.57,230.52,230.44,236.83,230.10,274.65,244.92,221.18,219.29,233.35,218.86,207.52,207.23,215.96,211.90,209.59,226.21,201.58,219.47,205.78,210.76,226.43,207.64,240.32
2015-01-09 22:19:14.700000,L8,283.40,270.34,256.53,248.56,239.64,245.66,251.49,255.28,251.03,251.37,239.91,229.15,218.27,223.96,228.52,221.02,228.01,226.93,261.04,209.75,215.54,210.40,229.70,204.65,196.80,200.61,204.82,200.86,199.95,220.53,188.87,199.51,192.67,200.85,217.42,203.48,229.29
2015-01-18 22:13:00.564000,L8,265.02,255.38,237.92,227.08,218.22,214.61,235.40,236.86,223.00,217.44,202.92,203.08,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-25 22:19:08.635000,L8,255.78,249.31,231.98,216.52,205.99,197.51,224.00,227.32,211.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10 22:19:02.830000,L8,263.02,252.60,235.43,223.35,212.08,215.98,227.71,231.88,215.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19 22:12:49.582000,L8,264.92,256.40,239.26,225.74,205.80,223.66,229.64,214.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19 22:13:13.545000,L8,262.69,255.84,238.38,223.14,199.55,217.35,228.09,211.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-07 22:12:42.077000,L8,267.23,254.12,234.07,213.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30 22:18:37.685000,L8,269.71,259.28,242.36,233.31,212.45,217.43,231.82,234.13,226.07,223.74,213.28,203.94,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15 22:18:34.670000,L8,299.25,290.14,270.77,257.50,247.28,251.38,255.87,263.97,255.84,254.48,238.85,226.50,210.91,222.26,223.86,217.70,222.18,,270.25,213.31,208.18,213.31,227.77,207.92,193.15,194.42,201.18,195.86,195.44,218.11,184.69,192.76,186.22,191.57,217.55,,
2015-05-17 22:18:13.391000,L8,284.35,274.13,241.50,210.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26 22:12:05.002000,L8,274.94,267.40,249.83,237.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26 22:12:28.969000,L8,296.10,287.52,270.89,258.38,247.60,246.43,250.51,253.65,254.69,251.26,239.66,227.26,167.32,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-27 22:12:22.174000,L8,306.45,300.27,302.29,260.08,248.08,250.60,254.40,255.33,255.96,255.14,239.68,229.00,221.80,223.22,222.22,163.42,211.04,192.19,276.63,210.13,195.21,194.67,214.25,189.66,183.47,183.71,191.23,192.31,185.97,218.03,181.74,181.89,179.36,177.93,200.97,,
2015-07-20 22:18:46.533000,L8,320.48,304.49,278.62,260.02,246.13,246.76,255.82,258.80,255.22,254.14,239.90,227.02,224.45,217.79,222.43,180.65,,,,,,,,,,,,,,,,,,,,,
2015-07-29 22:13:01.696000,L8,280.31,273.32,245.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05 22:18:48.929000,L8,287.11,279.77,262.00,252.88,240.44,243.57,250.16,253.49,250.83,247.95,237.06,224.18,210.98,,,,,,258.12,207.94,211.46,,,,,,,,,,,,,,,,
2015-10-24 22:19:16.646000,L8,296.15,283.94,272.12,256.59,244.56,248.69,254.34,263.80,259.09,252.30,242.16,231.09,218.20,226.77,228.71,223.44,232.37,227.37,269.12,217.19,219.00,217.32,232.62,277.52,203.02,204.57,212.98,206.46,204.15,222.90,190.93,205.01,197.60,202.51,224.27,202.14,232.84
2015-12-20 22:13:09.373000,L8,285.74,273.00,258.73,253.34,241.94,245.87,252.17,257.17,251.33,251.75,238.38,231.33,224.21,230.11,227.37,226.10,230.92,228.78,268.40,210.12,216.43,215.02,229.87,210.35,200.70,201.95,211.98,205.90,204.37,224.42,191.79,203.57,199.58,204.36,223.04,205.01,233.98
2015-12-20 22:13:33.327000,L8,284.86,271.79,257.94,252.97,242.03,245.87,251.89,257.20,251.31,251.61,238.46,231.63,223.98,229.79,227.55,225.73,230.70,229.11,268.65,209.59,216.72,216.29,230.99,210.17,201.66,202.00,212.18,206.41,204.80,224.57,191.78,204.32,199.80,205.23,223.45,203.02,234.56
2015-12-27 22:19:19.236000,L8,280.19,269.42,253.13,248.31,238.58,245.90,248.46,254.03,250.75,248.57,239.42,228.51,216.15,224.76,226.26,218.90,226.08,226.04,261.87,209.47,213.74,214.16,230.33,204.15,196.94,198.99,207.44,202.35,198.48,220.77,187.66,200.43,193.03,200.91,221.06,203.76,230.41
2016-01-05 22:13:05.152000,L8,285.18,270.96,259.42,251.72,241.69,244.85,251.51,254.79,251.88,250.60,241.25,232.53,221.71,232.13,226.61,225.40,232.92,228.87,263.27,217.77,214.58,212.03,230.94,210.23,200.77,201.07,211.65,204.76,204.66,223.96,190.78,204.28,198.57,203.32,223.80,206.98,230.89
2016-01-05 22:13:29.107000,L8,284.57,270.44,259.15,251.61,241.76,245.14,251.88,255.36,251.90,250.78,242.18,233.06,221.04,232.72,227.28,225.79,233.24,229.30,264.40,216.59,215.37,213.07,233.27,210.46,202.04,201.67,211.98,205.60,205.47,224.91,191.60,205.81,198.92,205.08,224.96,206.69,233.79
2016-02-06 22:13:01.784000,L8,255.19,251.37,231.87,216.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06 22:13:25.747000,L8,262.11,256.00,239.28,229.23,213.47,215.51,232.12,225.86,216.36,207.64,198.27,209.95,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13 22:19:08.559000,L8,,,,,,,,,,,,,,,,,,,,,,,198.68,187.92,185.42,185.00,186.29,183.97,188.75,207.18,170.21,187.08,181.58,188.60,203.80,,
2016-04-10 22:12:37.539000,L8,312.06,303.83,302.58,259.48,249.04,250.61,261.19,266.92,262.17,260.49,253.66,236.75,229.19,246.96,230.06,274.50,281.45,237.65,278.39,304.22,220.12,220.00,233.92,277.30,227.75,229.38,233.98,242.30,259.37,266.92,300.71,275.94,308.64,208.08,227.55,208.16,
2016-04-10 22:13:01.493000,L8,271.61,260.38,242.46,231.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 22:18:52.273000,L8,289.53,286.97,270.85,262.68,245.81,252.51,250.98,258.96,256.05,250.22,238.84,225.20,214.56,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13 22:12:42.546000,L8,331.71,312.03,301.52,261.82,245.81,248.77,256.42,258.73,259.87,259.74,246.77,230.93,225.14,231.68,223.57,170.86,,,,,,,,,,,,,,,,,,,,,
2016-06-13 22:13:06.505000,L8,328.40,304.25,277.53,259.06,241.27,244.79,253.45,254.82,254.65,254.33,241.71,228.35,218.91,225.00,220.87,163.27,,,,,,,,,,,,,,,,,,,,,
2016-07-15 22:13:22.170000,L8,292.18,281.00,233.41,255.35,237.54,237.90,231.73,248.95,243.86,239.52,222.25,203.08,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 22:19:13.378000,L8,291.94,283.37,264.74,256.32,243.33,245.37,250.49,253.96,253.67,252.35,241.96,226.88,202.87,221.65,225.07,198.25,,,262.84,216.87,216.07,,,,,,,,,,,,,,,,
2016-08-16 22:13:05.571000,L8,300.31,284.34,270.00,261.93,247.67,250.41,256.55,266.10,260.31,252.30,243.28,226.56,207.27,223.19,222.50,197.62,219.60,,,,,,,,,,,,,,,,,,,,
2016-08-16 22:13:29.538000,L8,278.55,269.74,251.23,242.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08 22:19:24.689000,L8,329.11,285.48,267.02,258.37,248.38,251.17,257.45,259.87,259.53,258.97,252.65,235.03,220.80,245.76,230.27,233.72,236.98,226.21,266.15,273.58,217.46,216.70,289.58,276.76,197.22,200.26,205.73,200.79,198.95,221.50,188.89,200.06,191.10,193.72,223.18,193.65,
2016-10-10 22:19:30.105000,L8,283.48,271.73,257.53,251.03,241.67,246.44,252.32,256.28,252.80,251.02,241.65,227.47,210.66,224.37,224.95,219.89,228.88,225.57,258.93,209.03,215.86,212.12,228.31,205.58,196.78,197.93,205.60,200.42,198.56,217.63,187.99,197.95,191.37,198.34,215.91,,
2016-11-20 22:13:21.277000,L8,290.11,274.89,262.43,256.72,245.53,254.25,254.55,256.54,255.33,256.39,242.26,230.16,227.67,232.30,227.81,227.47,234.08,227.59,264.53,210.45,216.02,215.74,232.22,202.94,195.80,202.32,207.14,203.01,206.92,222.08,189.09,205.40,198.70,201.27,223.40,208.84,239.31
2016-11-20 22:13:45.240000,L8,266.29,253.78,239.55,229.16,209.68,172.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 22:13:14.982000,L8,284.81,272.27,257.99,253.13,245.28,246.51,251.39,256.73,253.72,251.01,241.44,233.52,219.59,226.22,229.39,224.92,228.84,228.89,266.26,208.84,218.54,215.91,231.60,210.41,202.67,202.34,209.63,206.61,203.71,223.78,191.60,205.10,198.94,202.85,223.31,204.81,239.94
2016-12-29 22:19:25.500000,L8,264.35,252.86,238.96,224.37,215.68,225.54,230.78,239.18,217.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23 22:13:07.208000,L8,262.63,253.35,230.63,222.48,215.67,221.94,235.17,238.06,233.98,233.45,216.56,210.55,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23 22:13:31.167000,L8,,,,,,206.93,229.16,231.93,217.36,219.90,208.31,206.18,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-15 22:19:07.687000,L8,261.73,252.85,233.77,223.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24 22:12:53.892000,L8,266.13,255.54,237.85,220.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24 22:13:17.856000,L8,266.55,255.41,238.83,227.93,,,,,,,,,,,,,,,,,,,221.55,177.33,185.72,179.60,193.36,,,,,,,,,,
2017-03-03 22:19:01.549000,L8,265.33,254.07,233.19,219.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28 22:13:00.546000,L8,274.15,259.74,243.30,237.48,223.53,223.18,235.61,238.08,232.65,226.53,216.23,210.96,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-06 22:18:31.237000,L8,271.85,261.62,243.62,230.53,,,,,,226.62,207.93,202.93,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-07 22:18:51.063000,L8,278.67,269.57,251.08,242.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 22:12:47.839000,L8,336.59,314.62,277.46,266.95,293.16,338.18,284.52,267.46,283.26,252.58,249.50,236.26,226.86,229.48,229.65,195.03,215.67,217.44,268.73,242.91,207.67,206.48,217.67,210.11,193.58,192.49,200.12,201.56,197.09,220.50,183.72,194.78,191.86,,,,
2017-07-02 22:13:11.807000,L8,335.28,313.65,276.20,301.26,321.75,342.54,287.54,270.64,284.56,259.63,248.86,236.06,228.21,232.29,231.08,194.35,215.76,216.59,267.53,242.65,206.85,205.54,218.29,209.57,193.07,191.83,200.10,200.63,196.41,220.95,183.64,194.39,191.81,,,,
