dates,satname,nzd0180-0000,nzd0180-0001,nzd0180-0002,nzd0180-0003,nzd0180-0004,nzd0180-0005,nzd0180-0006,nzd0180-0007,nzd0180-0008,nzd0180-0009,nzd0180-0010,nzd0180-0012,nzd0180-0013,nzd0180-0014,nzd0180-0011,nzd0180-0015
2002-01-15 21:54:23.534000,L7,307.83,256.68,,272.34,301.81,219.60,,,235.65,189.65,222.32,,,,,
2002-01-31 21:54:26.647000,L7,313.02,314.54,,269.36,298.65,295.92,206.62,247.35,246.81,191.94,259.28,186.28,227.18,185.49,,189.38
2002-02-16 21:54:54.191000,L7,297.23,289.48,226.34,253.87,276.56,281.65,230.42,224.90,234.17,251.41,280.27,247.53,226.72,234.16,,
2002-03-20 21:54:24.081000,L7,225.95,268.86,242.21,261.86,289.96,287.15,203.19,211.95,263.58,232.19,290.37,260.65,279.73,,284.87,
2002-03-20 21:54:48.224000,L7,308.89,312.13,258.20,266.31,296.01,293.59,208.29,286.26,290.49,283.40,293.24,277.89,282.29,220.35,288.03,
2002-08-27 21:53:36.267000,L7,305.56,310.26,259.92,271.36,298.23,296.82,213.00,289.45,291.00,243.20,283.06,257.59,202.14,267.97,285.19,267.68
2002-08-27 21:54:00.253000,L7,,252.69,248.49,,,299.56,212.08,289.48,294.61,188.96,274.25,254.39,204.62,223.07,252.94,
2002-10-14 21:53:19.813000,L7,306.21,290.80,243.55,269.56,298.18,292.49,204.98,279.85,245.23,263.52,263.01,266.77,224.35,251.35,284.38,
2002-10-14 21:53:43.769000,L7,305.63,294.78,243.52,269.53,297.53,293.08,205.59,282.76,244.15,271.68,268.92,269.97,224.18,252.01,285.41,
2002-10-30 21:53:25.867000,L7,307.48,268.81,216.86,272.32,300.03,295.29,209.53,275.92,239.64,281.04,266.46,254.49,213.98,186.04,240.40,
2003-01-18 21:54:06.301000,L7,310.49,264.19,219.85,268.88,298.50,294.52,204.34,221.41,,,,,,,,
2003-01-18 21:54:30.278000,L7,307.36,268.22,214.79,268.76,296.34,212.08,201.00,221.64,234.42,186.23,197.95,,,,,
2003-03-23 21:54:16.760000,L7,,,,,,,,222.53,241.26,184.66,287.32,,,,238.62,
2003-03-23 21:54:40.711000,L7,307.72,314.17,241.63,270.21,295.56,294.64,210.44,256.39,246.72,255.10,291.10,265.58,281.52,250.54,286.46,
2003-04-24 21:54:22.477000,L7,319.15,327.43,308.05,289.16,307.94,302.25,481.74,491.21,442.07,277.55,298.89,282.54,289.81,282.25,297.59,277.19
2003-04-24 21:54:46.433000,L7,318.03,326.19,307.12,303.73,306.10,301.87,480.31,492.46,439.51,279.28,297.08,280.80,286.92,279.51,295.04,274.43
2003-05-10 21:54:22.508000,L7,,310.62,198.26,264.17,297.04,294.79,212.97,291.23,298.16,289.49,275.14,270.80,242.67,267.31,248.64,268.82
2003-05-10 21:54:46.466000,L7,307.35,311.61,292.52,267.90,298.63,295.66,213.54,293.19,299.09,290.56,280.97,273.99,252.10,268.61,282.70,272.79
2003-05-26 21:54:43.917000,L7,402.55,369.57,362.36,352.51,356.31,351.70,343.66,352.35,359.53,352.33,350.59,335.26,340.76,347.24,343.13,310.50
2003-07-21 21:42:09.884000,L5,313.59,297.34,285.02,271.79,260.40,278.09,281.48,283.33,278.79,278.08,276.27,270.61,199.61,217.51,266.39,
2003-08-06 21:42:27.230000,L5,315.16,295.62,281.24,271.92,231.36,271.54,272.51,285.38,280.50,270.68,266.38,259.60,193.34,167.63,259.16,
2003-08-06 21:42:51.203000,L5,318.63,297.61,283.05,273.45,235.74,274.43,275.30,286.66,282.41,271.53,270.89,262.26,195.27,217.48,260.27,
2003-09-07 21:43:00.591000,L5,293.74,286.79,265.92,272.45,232.35,273.19,278.32,279.39,,,,262.53,198.84,220.91,259.94,
2003-10-25 21:43:40.253000,L5,365.88,345.31,345.88,345.89,343.98,346.84,347.76,346.92,346.41,345.67,339.76,323.94,323.59,326.29,338.91,321.40
2003-10-25 21:44:04.226000,L5,366.84,345.63,348.04,348.41,347.02,350.11,349.04,347.12,347.28,347.45,341.00,325.06,325.25,327.70,340.20,322.52
2004-02-14 21:44:33.705000,L5,339.33,316.33,300.00,288.07,293.50,288.89,281.24,280.42,302.69,301.80,299.08,232.13,248.54,273.24,288.70,273.27
2004-02-14 21:44:57.678000,L5,340.33,317.60,302.72,289.66,296.26,290.76,281.68,283.51,304.59,303.46,300.88,233.95,247.48,276.32,290.68,276.71
2004-03-01 21:45:02.553000,L5,275.11,221.59,248.20,285.81,299.37,298.27,307.82,308.46,306.49,308.17,,,,,,
2004-03-17 21:45:08.368000,L5,292.88,285.89,,,,,,,236.63,221.76,257.90,255.33,195.51,,263.59,
2004-04-02 21:44:54.996000,L5,350.24,330.69,316.48,304.25,296.80,309.96,312.95,313.43,310.78,308.78,303.39,295.92,299.06,294.46,300.37,289.30
2004-04-02 21:45:18.969000,L5,371.28,354.44,348.99,353.52,351.81,352.23,347.11,347.17,349.77,348.78,348.31,337.82,332.80,338.38,337.96,339.57
2004-04-18 21:45:49.558000,L5,368.05,356.72,358.40,352.04,353.71,353.66,355.11,353.10,358.12,353.85,357.67,355.70,348.92,347.25,359.00,346.01
2004-05-04 21:46:16.049000,L5,292.99,306.59,322.98,297.07,301.15,312.19,319.83,327.00,321.94,319.94,317.52,298.64,287.68,277.46,304.73,292.76
2004-05-20 21:46:20.465000,L5,308.69,294.29,270.92,267.59,226.34,262.59,276.53,278.21,,262.98,270.16,264.98,200.79,195.69,262.18,
2004-05-20 21:46:44.438000,L5,308.75,293.95,270.48,266.77,225.23,225.10,276.16,279.96,,251.30,266.37,265.43,199.68,196.91,261.64,
2004-06-21 21:47:16.748000,L5,322.99,297.51,279.60,270.40,265.79,278.81,289.04,288.66,277.61,279.55,273.56,272.72,193.34,,271.21,
2004-06-21 21:47:40.721000,L5,323.62,299.91,280.38,272.39,266.12,280.58,288.87,290.59,279.41,279.02,272.36,275.51,188.84,,272.76,
2004-06-30 21:41:46.478000,L5,,,,,,,,225.67,185.15,269.24,275.18,268.30,200.00,210.22,268.84,
2004-07-07 21:47:45.207000,L5,319.06,297.43,277.19,268.04,247.81,281.72,278.48,283.85,183.02,274.47,275.67,272.64,199.07,216.71,267.83,
2004-07-07 21:48:09.180000,L5,322.58,297.80,281.58,273.17,249.46,283.16,280.49,285.89,185.65,277.05,276.71,275.45,202.92,219.85,270.70,
2004-07-23 21:48:09.192000,L5,322.03,299.02,283.73,273.46,258.01,280.82,282.08,289.04,276.17,277.33,275.69,275.57,205.26,222.80,272.39,
2004-07-23 21:48:33.165000,L5,317.84,294.54,277.25,268.75,232.76,270.31,276.63,284.20,,196.11,270.59,271.66,197.01,216.44,266.28,
2004-09-25 21:49:43.196000,L5,304.14,289.85,270.15,272.15,262.72,276.85,280.54,288.82,266.63,277.93,263.00,269.03,203.86,211.42,267.24,195.36
2004-09-25 21:50:07.312000,L5,381.63,363.94,361.90,368.32,366.03,381.36,372.99,372.35,371.03,363.93,371.75,363.69,358.89,367.10,364.83,364.32
2004-10-27 21:50:47.740000,L5,355.83,332.61,320.55,306.04,305.49,313.73,317.34,324.62,311.40,310.68,308.29,298.20,301.54,299.95,303.51,297.57
2005-01-15 21:51:45.464000,L5,291.33,287.81,,259.38,253.94,265.80,277.63,270.04,182.50,221.33,,,,,,
2005-01-15 21:52:09.437000,L5,347.54,338.54,331.18,331.98,331.90,339.10,340.53,347.98,350.20,349.47,355.00,346.93,343.08,346.62,348.16,344.21
2005-03-04 21:52:28.245000,L5,293.05,282.48,,,,256.12,268.09,242.91,198.20,272.45,274.40,276.23,221.53,210.94,275.13,
2005-03-04 21:52:52.217000,L5,294.87,283.82,,,,242.53,267.79,229.16,199.06,273.49,277.15,278.53,223.62,212.94,276.22,
2005-04-21 21:52:46.920000,L5,357.26,329.57,314.15,300.22,305.99,311.76,313.88,317.31,311.78,316.59,308.17,304.31,297.26,300.27,304.27,293.78
2005-04-21 21:53:10.893000,L5,376.59,351.13,350.81,356.64,360.58,357.35,360.10,356.37,358.78,365.05,361.54,350.71,351.80,356.96,360.41,355.30
2005-05-23 21:53:00.685000,L5,303.54,288.85,270.03,269.63,235.43,267.30,185.90,232.25,237.21,223.39,272.03,262.29,204.15,,267.31,
2005-06-08 21:53:09.034000,L5,302.51,290.44,273.73,269.33,221.23,217.85,270.83,279.57,279.65,266.29,272.29,272.34,198.91,,272.12,
2005-06-08 21:53:33.007000,L5,310.53,296.62,282.54,275.41,250.06,262.34,279.25,287.35,282.59,274.44,275.54,275.89,206.72,203.61,276.11,
2005-07-26 21:53:30.504000,L5,308.69,290.11,273.01,270.27,232.36,214.26,263.08,278.25,,,,,,,,
2005-10-30 21:53:39.558000,L5,296.99,282.32,,275.69,253.55,261.22,271.66,275.77,278.32,267.00,270.21,262.72,198.04,,265.09,
2005-10-30 21:54:03.531000,L5,376.09,352.58,348.29,355.10,351.90,354.89,349.94,339.19,345.24,343.31,346.04,332.49,339.76,342.14,340.63,340.14
2006-02-19 21:56:15.936000,L5,301.08,292.41,176.54,270.94,262.94,273.87,282.50,285.50,287.31,280.25,275.22,272.45,214.70,204.07,272.93,
2006-02-19 21:56:39.909000,L5,301.04,292.30,173.22,270.38,261.42,273.88,282.53,285.51,287.45,280.28,274.65,271.71,213.25,200.46,272.10,
2006-04-08 21:57:12.628000,L5,298.32,292.61,172.20,265.26,252.58,267.50,273.03,279.71,280.39,272.97,274.61,270.43,204.69,205.71,262.10,
2006-04-08 21:57:36.601000,L5,292.17,287.53,,262.03,218.76,254.20,267.07,273.67,276.70,267.60,271.71,266.94,199.60,,253.82,
2006-06-27 21:58:24.681000,L5,308.37,297.95,274.25,267.71,251.20,267.53,270.35,278.36,183.48,186.98,263.23,268.19,212.74,,262.61,
2006-06-27 21:58:48.654000,L5,313.10,302.58,284.69,271.70,259.08,274.17,275.76,285.70,278.89,276.01,269.66,271.76,222.72,205.45,266.92,
2006-07-13 21:58:38.362000,L5,320.66,302.11,277.55,275.27,233.25,274.51,,,178.18,183.85,276.63,269.10,200.56,215.70,272.37,
2006-07-13 21:59:02.335000,L5,325.87,306.29,283.90,277.00,245.43,278.38,278.25,222.31,183.10,279.10,279.43,271.10,208.78,220.66,275.45,
2006-11-27 21:54:23.315000,L5,283.46,285.52,262.91,244.64,260.21,253.86,266.17,269.17,270.93,268.32,272.04,198.38,199.37,,259.76,
2006-12-13 21:54:31.554000,L5,382.80,348.63,345.94,350.70,348.70,354.07,354.75,358.54,355.12,351.57,354.23,344.95,346.78,347.09,352.86,350.09
2007-01-30 21:54:48.635000,L5,373.90,349.75,351.51,357.28,357.18,357.06,365.15,367.34,362.77,366.02,363.97,359.40,354.21,358.93,362.76,360.54
2007-02-15 21:54:49.756000,L5,,228.84,277.95,267.91,255.24,284.61,283.94,282.43,293.90,287.76,280.26,189.04,204.32,210.80,268.20,194.20
2007-09-18 21:58:42.182000,L5,265.88,293.83,264.78,272.01,262.30,275.94,281.67,287.38,,,,,,,,
2008-12-25 21:50:10.387000,L5,296.42,296.49,273.85,271.15,241.41,260.35,,,281.44,271.89,273.95,,,,264.32,
2008-12-25 21:50:34.359000,L5,305.19,305.95,284.73,279.97,265.31,277.46,281.52,279.33,288.84,282.33,283.01,267.35,214.32,215.46,275.73,
2009-11-26 21:56:28.873000,L5,352.74,342.58,341.12,342.28,344.89,351.61,350.70,349.84,353.75,351.37,345.53,339.51,332.24,333.10,341.84,333.82
2010-01-13 21:56:25.416000,L5,247.23,,,,,,,,,,,,,,,
2010-01-13 21:56:49.389000,L5,334.60,333.03,305.20,313.71,293.25,301.96,310.41,313.80,316.46,311.76,311.54,299.83,302.27,300.47,307.38,300.58
2010-12-31 21:55:32.560000,L5,360.24,352.36,346.26,354.13,345.99,351.43,355.74,351.01,352.33,346.58,346.81,338.34,340.52,343.45,343.42,339.57
2010-12-31 21:55:56.533000,L5,361.84,352.61,347.35,355.38,348.33,352.74,356.53,352.91,354.81,349.35,347.86,340.79,342.34,346.76,343.92,340.39
2011-01-16 21:55:58.174000,L5,333.23,331.00,316.24,303.41,308.20,312.98,314.06,320.95,310.57,312.85,313.06,306.40,308.17,308.72,306.83,310.20
2011-02-01 21:55:35.620000,L5,306.39,304.17,283.32,278.99,266.05,252.70,267.15,268.27,272.56,275.38,275.89,250.93,210.10,215.00,269.75,
2011-02-17 21:55:37.006000,L5,300.68,301.20,272.31,273.26,256.98,256.73,201.03,279.82,278.89,281.77,278.87,,,,270.81,
2011-02-17 21:56:00.979000,L5,304.70,304.45,284.83,277.28,268.63,275.56,283.44,290.81,283.50,285.76,283.14,272.07,216.64,207.93,277.27,221.63
2013-04-11 22:07:51.092000,L8,313.10,283.45,243.86,275.70,301.49,,,195.82,206.18,190.42,293.50,281.07,226.00,,292.33,
2013-04-11 22:08:15.067000,L8,315.27,312.63,301.98,281.52,303.63,302.69,302.37,305.02,270.66,225.06,296.55,288.95,287.91,180.46,295.64,
2013-04-27 22:07:23.594000,L8,309.78,507.95,514.75,310.51,312.60,318.85,316.92,318.01,240.76,308.28,298.00,299.05,297.01,301.40,296.19,290.98
2013-04-27 22:07:47.557000,L8,460.49,,354.90,317.91,316.50,325.97,324.20,322.93,397.21,424.33,330.43,303.46,303.66,307.68,311.40,296.24
2013-05-29 22:07:41.466000,L8,313.94,317.07,298.68,281.33,198.34,305.55,180.33,263.10,273.58,279.23,300.34,291.03,288.03,,295.50,
2013-05-29 22:08:05.425000,L8,313.77,316.71,298.32,280.35,303.01,305.30,303.72,306.91,302.43,300.89,300.34,290.82,287.56,,295.31,
2013-06-30 22:07:36.163000,L8,313.69,313.07,295.37,274.57,,,301.30,299.08,,187.49,297.22,288.51,278.32,,291.75,
2013-06-30 22:08:00.117000,L8,314.04,313.63,295.69,274.70,,,301.55,299.82,,187.93,297.75,288.64,278.44,,292.30,
2013-07-16 22:07:36.609000,L8,312.00,314.00,,,,,302.33,300.27,300.37,190.14,296.84,289.46,280.65,,293.66,
2013-08-17 22:08:03.120000,L8,310.21,313.64,295.10,281.68,299.92,302.73,300.71,243.16,266.17,191.16,295.07,288.04,284.63,176.44,291.17,
2013-09-02 22:07:40.639000,L8,309.58,311.39,295.14,280.44,299.66,299.28,299.72,226.94,261.98,257.69,294.66,287.25,282.98,215.55,292.21,266.50
2013-09-02 22:08:04.598000,L8,308.08,310.09,280.83,278.59,298.82,298.02,298.23,240.76,264.51,263.16,293.71,285.72,280.19,214.56,291.00,
2013-10-20 22:07:26.886000,L8,311.46,302.13,295.11,279.20,301.88,298.14,301.43,240.47,271.94,222.13,296.49,288.87,285.23,175.85,294.04,
2013-11-05 22:07:22.900000,L8,318.32,309.22,232.06,278.88,300.19,281.69,299.90,298.71,301.46,293.06,297.26,248.71,220.89,,292.32,
2013-11-05 22:07:46.855000,L8,318.71,315.66,234.47,280.59,301.00,289.50,300.78,252.34,267.23,252.88,298.43,287.88,285.45,,293.35,
2014-01-24 22:06:45.554000,L8,314.65,312.47,298.08,277.99,301.50,275.52,292.17,297.91,300.60,298.14,296.68,281.59,,,294.59,
2014-01-24 22:07:09.509000,L8,314.30,313.63,299.71,279.16,301.80,300.31,296.90,277.24,256.68,260.78,220.77,287.82,228.13,179.15,295.23,
2014-02-09 22:06:33.299000,L8,314.66,312.74,299.07,279.15,302.38,298.40,300.83,300.79,300.47,296.77,296.41,288.06,226.46,178.15,293.10,
2014-02-09 22:06:57.254000,L8,312.82,311.55,296.73,277.49,301.44,295.45,299.57,299.15,255.08,252.41,200.90,285.17,222.11,,201.51,
2014-02-25 22:06:20.497000,L8,309.09,308.57,293.06,275.19,299.26,266.19,299.96,295.03,298.95,288.06,293.25,283.53,223.09,,287.60,
2014-02-25 22:06:44.447000,L8,307.61,306.52,292.48,274.24,298.94,264.96,233.58,194.91,218.52,284.45,292.36,282.04,220.85,,260.10,
2014-03-29 22:05:52.007000,L8,312.73,309.82,296.25,282.73,300.95,299.60,299.13,201.22,299.06,293.21,293.52,283.81,226.67,,292.33,
2014-03-29 22:06:15.961000,L8,313.50,312.82,297.58,284.66,301.66,300.70,300.12,300.91,299.58,260.20,294.41,286.99,228.13,176.66,293.23,
2014-04-30 22:05:22.578000,L8,311.07,314.68,275.18,280.69,221.46,283.12,301.35,302.19,262.43,295.56,296.71,289.48,278.71,180.87,292.64,
2014-04-30 22:05:46.536000,L8,309.34,287.87,,,,,300.28,190.65,199.31,188.87,295.04,288.40,222.52,,290.29,
2014-05-16 22:05:09.831000,L8,313.99,315.66,299.22,283.49,304.18,305.08,302.88,306.94,302.45,302.26,299.31,290.73,284.23,178.54,297.17,
2014-08-04 22:05:38.545000,L8,314.05,317.65,299.24,277.11,303.25,302.87,301.59,302.32,300.47,282.10,293.54,288.73,225.42,179.58,294.30,
2014-08-20 22:05:42.763000,L8,314.14,313.79,302.39,275.76,303.41,298.84,302.32,239.11,212.32,226.92,294.82,288.61,218.69,212.90,291.05,
2014-08-20 22:06:06.726000,L8,311.43,311.99,299.06,272.90,,272.93,300.96,299.86,299.26,274.26,293.13,286.29,209.65,174.00,289.31,
2014-10-07 22:05:49.968000,L8,299.99,257.78,,282.34,302.65,300.37,306.62,308.61,307.61,304.71,302.77,294.93,290.27,291.73,299.32,284.17
2014-11-08 22:05:52.173000,L8,313.05,305.49,296.47,283.57,302.14,302.07,302.46,307.88,302.48,300.80,297.10,289.76,233.33,182.62,296.06,
2014-11-08 22:06:16.124000,L8,310.63,303.34,295.17,281.70,300.89,300.48,301.27,239.77,235.61,226.59,295.18,288.80,231.44,180.54,294.01,
2015-01-27 22:05:35.378000,L8,319.57,322.02,304.23,280.56,277.29,,,,300.40,301.37,300.34,,,,296.34,
2015-02-28 22:05:24.487000,L8,312.22,228.39,298.55,276.71,193.93,262.26,255.69,252.56,300.35,292.69,295.07,,,,290.53,
2015-02-28 22:05:48.437000,L8,310.46,304.90,297.06,275.90,300.23,260.45,254.35,252.60,273.88,291.90,273.09,,,,,
2015-03-16 22:05:13.611000,L8,354.75,348.07,318.04,313.97,316.48,315.06,311.85,324.38,313.32,314.72,316.43,303.31,300.28,307.68,312.65,297.65
2015-05-19 22:04:40.718000,L8,314.53,313.43,,,302.82,301.96,304.02,241.54,264.74,258.37,298.71,290.89,276.60,,293.99,
2015-05-19 22:05:04.672000,L8,313.46,311.59,,,,,,,301.40,291.10,297.70,290.19,198.91,,293.17,
2015-06-04 22:04:48.656000,L8,312.59,266.71,,,,,,,298.70,300.57,294.55,288.21,194.66,,295.40,
2015-06-04 22:05:12.611000,L8,313.29,266.87,,,,,,,298.69,275.87,294.53,288.30,194.81,,295.51,
2015-06-20 22:04:57.007000,L8,315.23,314.43,300.92,278.65,302.53,302.90,304.28,243.73,251.09,251.11,295.86,290.36,278.01,,292.32,
2015-06-20 22:05:20.970000,L8,316.83,316.64,303.46,280.61,303.70,304.53,305.72,303.55,302.08,301.15,297.74,291.53,279.39,,294.16,
2015-07-06 22:05:06.214000,L8,376.63,337.17,313.94,316.05,345.29,177.05,223.43,246.32,187.06,199.34,384.57,440.07,449.39,381.48,403.80,410.93
2015-07-06 22:05:30.173000,L8,376.83,337.67,314.99,316.28,346.06,178.02,224.35,246.53,186.65,200.26,385.31,441.38,450.64,382.57,403.96,412.24
2015-07-22 22:05:13.606000,L8,315.34,316.00,299.54,278.45,302.39,302.53,301.96,305.24,299.70,300.56,294.57,289.26,198.85,,295.92,
2015-07-22 22:05:37.569000,L8,314.87,314.48,,,,301.04,301.41,303.62,299.28,298.85,293.68,288.71,195.85,,295.49,
2015-08-07 22:05:16.273000,L8,314.32,285.09,228.26,275.60,,259.31,302.17,303.38,300.67,292.27,296.88,288.95,191.40,,291.21,
2015-08-07 22:05:40.232000,L8,317.18,318.48,301.19,281.23,302.90,305.05,304.48,307.60,302.95,302.06,301.17,291.57,275.02,179.95,295.65,
2015-08-23 22:05:24.610000,L8,309.71,311.89,,,,297.82,189.64,277.74,225.80,248.35,292.15,234.38,197.51,,291.29,
2015-08-23 22:05:48.569000,L8,312.00,313.83,,,301.12,300.28,300.77,302.85,298.50,299.85,293.46,288.18,272.95,174.93,293.55,
2015-10-26 22:05:43.801000,L8,314.98,305.59,297.88,280.78,302.12,300.68,303.48,305.35,301.37,299.44,298.54,290.31,281.96,177.17,295.88,
2015-10-26 22:06:07.756000,L8,314.39,304.29,297.36,280.26,301.72,300.41,302.80,304.85,300.75,299.07,297.63,289.59,282.80,176.04,295.45,199.78
2015-12-13 22:05:45.605000,L8,335.76,335.56,322.73,319.28,329.40,327.24,331.44,329.47,334.35,326.06,328.94,317.42,315.07,322.44,319.54,313.84
2015-12-29 22:05:45.209000,L8,317.99,314.41,303.97,287.10,304.73,277.48,280.17,301.32,305.87,305.99,302.88,,,,302.21,
2015-12-29 22:06:09.164000,L8,316.03,315.01,302.58,287.44,304.05,300.47,292.96,306.28,304.38,305.16,301.79,,,,300.74,
2016-04-19 22:05:11.034000,L8,314.94,264.76,,,,,,,299.26,290.94,,293.06,262.73,247.03,295.23,282.09
2016-04-19 22:05:34.992000,L8,329.38,330.17,311.94,301.48,322.09,424.32,516.49,530.64,314.57,317.84,314.58,304.86,305.79,305.93,307.95,295.25
2016-05-21 22:05:14.459000,L8,315.67,319.14,301.28,282.71,304.40,305.01,304.83,307.43,300.17,302.08,299.12,291.28,251.76,215.44,296.00,
2016-05-21 22:05:38.418000,L8,314.70,317.56,298.51,279.44,303.20,206.19,303.46,306.04,299.13,300.30,297.05,289.71,280.48,,294.56,
2016-07-24 22:06:01.938000,L8,317.15,314.05,303.88,282.43,304.92,304.62,306.26,304.40,301.73,301.37,300.54,291.16,284.53,175.73,296.41,
2016-09-10 22:05:51.530000,L8,313.58,314.08,299.45,280.20,302.29,301.05,302.98,304.40,298.96,298.91,294.95,288.95,281.71,215.19,294.45,199.10
2016-09-10 22:06:15.488000,L8,314.38,314.72,300.12,281.36,302.76,301.49,303.51,305.02,299.51,300.08,295.61,289.46,245.91,249.49,295.09,199.43
2016-10-12 22:05:57.250000,L8,313.52,280.92,211.33,281.86,301.71,302.00,303.15,304.45,299.67,296.70,294.98,289.24,284.49,213.76,292.78,273.40
2016-10-12 22:06:21.213000,L8,312.84,281.79,211.44,281.27,301.30,301.40,302.62,303.72,299.01,295.50,294.19,288.70,284.21,212.53,292.10,270.48
2016-10-28 22:05:59.220000,L8,,,,,,,,,,,291.60,249.69,215.72,,287.90,
2016-10-28 22:06:23.178000,L8,186.52,232.21,226.77,256.37,270.64,343.89,344.32,316.37,367.86,335.25,336.91,499.02,303.25,306.01,441.88,295.12
2016-12-15 22:06:18.115000,L8,313.99,303.63,298.17,279.44,201.38,,,,300.22,299.39,295.87,,,,295.84,
2017-01-16 22:05:47.126000,L8,318.74,318.07,304.50,285.03,307.13,269.19,258.80,207.26,306.23,304.56,303.92,292.84,250.17,178.52,299.97,
2017-01-16 22:06:11.085000,L8,317.65,315.78,303.94,284.47,306.10,289.26,258.12,254.79,305.54,303.38,303.41,292.39,294.59,179.27,298.57,
