dates,satname,nzd0150-0000,nzd0150-0001,nzd0150-0006,nzd0150-0007,nzd0150-0008,nzd0150-0011,nzd0150-0012,nzd0150-0013,nzd0150-0014,nzd0150-0015,nzd0150-0016,nzd0150-0017,nzd0150-0018,nzd0150-0019,nzd0150-0020,nzd0150-0021,nzd0150-0022,nzd0150-0023,nzd0150-0024,nzd0150-0025,nzd0150-0026,nzd0150-0027,nzd0150-0002,nzd0150-0003,nzd0150-0004,nzd0150-0005,nzd0150-0009,nzd0150-0010
2003-01-18 21:54:06.301000,L7,278.19,283.39,318.34,298.99,298.00,300.31,297.10,299.62,300.54,297.00,297.05,278.76,281.81,221.74,259.33,306.94,258.19,287.52,281.73,277.50,325.49,334.26,289.68,294.65,300.09,319.38,298.96,295.78
2003-03-23 21:54:16.760000,L7,396.58,379.19,,,,315.24,305.19,291.63,303.04,321.40,322.09,312.93,291.35,317.65,269.16,286.89,264.35,297.27,291.40,284.94,328.36,334.94,209.28,210.57,,,299.57,306.42
2003-03-23 21:54:40.711000,L7,,,,,,322.85,307.22,246.45,297.62,323.33,322.74,317.10,318.53,320.43,311.06,294.05,270.01,335.52,324.50,319.16,327.53,335.30,,,,,,323.85
2003-05-10 21:54:46.466000,L7,,,,,,325.15,256.18,278.53,204.28,238.46,248.23,,175.47,246.11,291.56,503.86,,496.56,516.97,365.36,508.29,540.72,,,,,,
2003-05-26 21:54:19.958000,L7,,,292.51,248.11,,290.51,286.03,274.23,292.35,,,,268.23,264.23,249.49,217.44,254.27,240.88,263.54,263.93,269.80,317.53,,,,306.95,,
2003-07-21 21:42:09.884000,L5,244.43,276.12,,,,288.37,187.43,213.70,283.43,272.41,251.19,,163.77,167.74,175.51,187.40,218.33,189.85,178.42,184.31,262.30,194.26,277.53,282.73,,,,
2003-08-06 21:42:27.230000,L5,324.32,322.93,333.70,324.86,316.22,336.18,328.67,327.50,335.01,318.74,312.23,304.07,294.00,305.41,273.71,263.04,275.82,314.29,306.19,299.05,314.57,316.98,334.02,327.16,320.89,343.22,323.31,326.25
2003-09-07 21:43:00.591000,L5,313.62,312.66,343.96,334.49,327.15,331.79,326.87,325.20,329.99,328.90,324.25,312.56,309.42,317.98,292.07,270.52,278.61,318.52,303.69,294.66,307.27,317.51,324.66,330.49,331.62,348.66,326.56,321.53
2003-10-25 21:43:40.253000,L5,,395.77,366.65,365.35,360.33,374.25,376.22,377.67,378.10,378.61,358.81,358.37,362.50,368.07,370.66,370.38,377.14,386.00,378.88,371.27,377.69,375.92,380.14,372.59,363.45,371.83,358.83,377.12
2004-02-14 21:44:33.705000,L5,298.82,299.81,344.32,323.19,326.31,330.17,309.11,310.85,313.05,309.72,300.97,293.39,290.17,309.43,289.64,279.50,284.52,307.78,297.08,285.18,301.57,312.64,303.13,309.69,315.28,329.27,325.30,323.35
2004-03-01 21:44:38.581000,L5,304.84,302.35,330.86,310.73,309.70,322.87,323.79,320.46,316.06,309.25,302.57,292.70,272.35,289.58,278.30,269.02,274.01,269.19,229.12,217.61,274.68,260.00,301.11,305.12,314.60,334.48,314.79,309.39
2004-04-02 21:44:54.996000,L5,311.99,310.50,341.34,327.40,317.79,331.02,322.96,319.93,320.19,316.06,311.88,301.61,290.87,306.70,286.78,272.99,285.16,310.32,328.80,291.60,297.73,314.20,309.46,321.17,325.09,345.17,319.95,320.70
2004-04-18 21:45:25.586000,L5,,459.55,379.99,375.54,376.43,366.12,362.05,361.48,369.07,369.88,374.68,398.74,399.14,408.00,403.91,420.12,423.80,426.07,436.66,417.50,422.77,422.66,374.83,369.76,378.70,384.33,368.70,373.08
2004-05-04 21:45:52.076000,L5,297.14,243.75,330.65,317.01,312.46,323.92,319.09,323.17,325.46,321.64,316.32,305.09,290.50,303.72,280.14,266.30,274.69,303.47,299.44,287.85,302.96,312.35,286.80,321.88,325.71,341.82,309.66,305.92
2004-05-20 21:46:20.465000,L5,352.79,359.61,368.18,366.27,353.63,364.29,355.19,353.79,367.43,357.36,358.47,351.91,351.71,359.08,349.29,352.91,339.40,356.24,343.29,341.99,348.46,351.88,359.16,362.11,366.04,372.45,361.10,364.25
2004-06-21 21:47:16.748000,L5,307.69,311.58,346.80,330.26,316.48,335.23,303.23,311.90,318.80,325.66,314.46,302.00,313.57,334.32,323.12,306.32,196.05,214.09,258.84,310.33,373.98,301.62,316.03,313.93,326.64,337.00,,215.85
2004-07-23 21:48:09.192000,L5,360.48,361.46,372.57,364.24,364.20,359.72,360.93,357.64,368.47,365.27,366.75,364.82,373.51,370.36,359.24,351.61,349.51,362.17,348.00,343.53,352.98,361.32,362.90,360.55,367.33,372.76,357.21,361.44
2004-07-23 21:48:33.165000,L5,,,,,,,,,,,,,,280.60,247.40,234.79,243.84,259.24,261.83,257.66,289.19,291.98,,,,,,
2004-09-09 21:49:19.975000,L5,,,,,,,,,314.76,322.34,312.95,301.66,287.36,305.07,281.04,265.00,273.12,307.74,294.72,291.70,301.39,311.04,,,,,,
2004-09-25 21:49:43.196000,L5,313.19,316.51,346.21,341.03,330.10,334.58,329.95,329.85,334.76,328.78,317.63,309.79,303.09,312.28,287.77,264.20,281.68,324.86,306.86,300.25,310.51,321.50,316.33,320.41,328.39,346.88,326.86,326.74
2005-01-15 21:51:45.464000,L5,352.05,348.66,376.79,379.82,355.93,346.80,346.77,338.37,367.19,365.53,359.53,366.22,369.52,373.95,366.23,355.54,360.39,370.04,357.12,350.35,362.13,361.23,376.23,369.04,380.65,389.54,352.35,355.18
2005-02-16 21:52:13.954000,L5,278.71,284.72,313.92,238.16,270.74,297.45,230.16,236.35,,285.45,300.47,292.44,271.56,283.88,254.76,252.17,260.93,261.86,273.46,254.67,290.34,303.01,287.38,293.86,304.79,311.54,259.07,271.88
2005-03-04 21:52:28.245000,L5,315.52,320.09,339.32,335.39,325.37,325.63,325.06,320.55,327.36,325.19,323.72,318.32,309.65,312.88,291.13,276.98,285.88,310.86,306.73,298.34,306.21,317.01,310.75,326.89,332.40,351.25,326.28,315.94
2005-03-20 21:52:38.190000,L5,313.03,321.88,357.46,334.93,315.36,323.65,321.19,325.07,341.59,336.51,332.74,319.54,318.67,324.39,300.19,274.45,292.70,322.44,303.56,299.08,310.37,332.41,330.68,328.35,345.31,353.42,317.98,314.89
2005-04-21 21:52:46.920000,L5,312.92,312.98,341.66,332.98,319.95,321.13,318.48,325.35,325.21,324.49,317.39,307.09,305.73,310.32,293.63,276.92,286.85,314.63,300.56,292.07,309.35,315.21,316.16,320.78,323.15,343.21,320.74,318.48
2005-05-23 21:53:00.685000,L5,323.48,322.43,347.09,352.23,341.47,190.52,257.85,292.72,436.36,487.98,507.58,505.22,386.92,322.81,307.33,285.12,299.78,323.63,311.75,306.46,323.14,334.26,321.52,327.47,326.95,349.09,308.12,
2005-06-08 21:53:09.034000,L5,,,,,,291.27,182.64,286.54,235.88,201.19,244.31,184.03,217.25,270.49,216.37,223.79,234.73,237.68,242.18,227.88,277.98,283.57,,,,,,264.13
2005-10-30 21:53:39.558000,L5,322.15,302.63,333.22,350.14,345.61,342.27,337.47,317.13,318.29,311.36,228.59,230.60,167.71,,,,,,,,,,309.23,310.72,320.31,337.60,344.80,335.61
2005-11-15 21:54:02.336000,L5,305.92,297.15,355.63,348.71,342.19,339.57,315.51,323.69,322.50,321.21,313.65,306.29,322.19,328.70,308.21,287.13,303.14,334.77,323.17,298.91,318.62,326.13,306.39,318.19,325.85,342.75,341.75,332.85
2006-02-19 21:56:15.936000,L5,354.83,358.83,373.13,370.58,357.72,349.98,355.17,356.05,357.68,361.49,353.30,377.04,381.96,394.95,384.22,385.27,359.24,378.29,352.59,348.27,366.69,368.69,361.14,358.96,365.98,380.22,357.67,350.32
2006-04-08 21:57:12.628000,L5,318.82,313.66,337.91,330.65,319.50,319.14,321.37,322.57,324.72,320.61,310.93,306.87,298.28,310.79,290.97,272.80,276.76,310.36,300.21,292.59,309.48,320.99,322.77,320.22,324.17,348.09,320.60,315.61
2006-07-13 21:58:38.362000,L5,,,311.28,300.24,289.86,297.96,292.79,272.54,294.64,292.31,281.97,271.67,214.35,227.56,208.15,173.32,236.20,236.57,257.98,247.19,283.73,285.96,192.34,218.73,284.66,311.15,276.22,285.23
2007-09-18 21:58:42.182000,L5,301.26,303.67,345.72,343.13,333.50,,160.74,297.66,311.36,284.73,287.70,299.98,302.36,307.33,276.08,260.02,269.55,299.14,289.48,282.66,291.42,303.86,313.39,311.88,323.52,350.66,318.37,
2008-12-25 21:50:10.387000,L5,336.68,333.06,348.42,336.41,333.70,321.76,323.80,323.35,320.75,316.38,311.19,306.17,302.88,308.50,290.12,284.81,293.57,320.54,309.18,292.71,309.93,316.43,331.55,335.72,336.29,353.29,327.98,326.29
2009-12-12 21:56:13.982000,L5,300.79,301.29,323.54,310.99,305.88,296.56,291.36,300.47,293.88,295.87,287.78,267.10,,270.93,234.00,243.88,256.27,241.45,255.08,243.10,280.61,295.45,306.18,306.21,312.62,330.12,305.16,297.79
2010-01-13 21:56:25.416000,L5,329.70,326.61,345.69,339.58,328.61,326.51,324.95,322.52,326.50,323.76,317.40,313.18,303.66,311.22,283.87,273.52,285.60,309.15,305.39,289.86,307.16,320.20,331.63,332.35,343.40,352.47,329.76,322.41
2010-10-28 21:55:27.339000,L5,374.58,371.18,377.91,366.92,362.25,351.32,352.39,351.64,356.95,353.23,347.73,346.40,346.35,348.13,330.21,319.54,337.36,349.42,334.25,329.92,344.11,354.99,367.57,369.75,369.59,380.20,353.41,355.67
2010-12-31 21:55:32.560000,L5,324.35,329.83,348.75,332.76,330.10,320.48,315.71,322.78,328.15,322.79,315.23,305.65,302.14,307.33,285.30,274.01,295.26,306.55,298.04,285.32,304.16,316.96,331.68,335.08,339.19,353.25,324.60,320.39
2011-02-17 21:55:37.006000,L5,332.72,337.08,351.50,339.72,333.52,326.99,326.80,327.92,329.25,327.23,323.39,314.76,311.24,313.29,295.87,272.25,291.92,326.68,317.15,305.76,303.98,318.65,339.12,339.74,344.58,357.72,329.20,326.48
2013-05-29 22:07:41.466000,L8,354.00,357.95,344.42,348.79,333.51,420.50,352.37,368.34,355.06,324.74,314.81,399.84,,,,,373.81,412.47,336.56,443.57,326.44,347.03,356.28,358.96,347.78,354.73,344.43,382.92
2013-06-30 22:07:36.163000,L8,292.11,292.65,316.03,301.52,304.13,289.61,292.62,287.20,291.21,287.50,283.86,263.82,234.80,274.04,236.26,241.07,250.63,235.75,274.20,269.10,289.61,303.51,294.68,296.51,309.68,322.34,297.06,293.86
2013-06-30 22:08:00.117000,L8,334.23,332.14,331.92,320.63,316.21,309.00,305.90,309.07,310.07,306.68,301.40,294.38,300.20,301.16,292.71,260.89,288.10,310.92,296.70,291.17,306.75,320.46,331.96,326.40,329.98,337.06,310.47,307.91
2013-08-17 22:08:03.120000,L8,419.72,452.32,349.85,326.68,235.65,309.85,304.30,306.75,310.69,307.23,302.01,306.66,308.98,303.98,284.33,259.02,274.95,303.98,292.64,492.78,548.01,426.13,477.97,,,325.67,312.53,290.80
2013-09-02 22:07:40.639000,L8,344.89,345.75,349.20,337.34,329.50,334.02,323.86,328.89,315.44,313.14,335.36,325.21,320.26,329.98,299.34,272.00,292.97,338.24,327.02,325.00,333.16,350.01,343.79,340.46,345.54,353.31,326.29,322.68
2013-09-02 22:08:04.598000,L8,344.96,345.81,349.22,337.43,329.38,333.83,323.96,328.67,315.32,313.08,335.11,325.24,320.22,329.99,298.48,271.66,292.71,338.18,327.19,325.07,332.76,349.69,343.63,340.52,345.52,353.32,326.26,322.75
2013-10-20 22:07:26.886000,L8,328.81,334.22,327.76,320.00,312.37,299.93,301.16,301.98,302.10,302.16,296.63,294.17,299.12,299.32,274.31,265.31,273.75,308.88,295.58,291.62,303.86,318.33,329.53,329.47,332.91,335.62,306.87,304.95
2013-11-05 22:07:22.900000,L8,369.02,380.23,361.63,360.79,347.66,341.61,344.61,346.95,351.99,342.13,369.42,339.68,376.62,352.31,332.84,321.56,340.89,357.67,348.99,336.87,348.15,370.17,368.86,375.23,371.75,376.29,348.25,345.52
2013-11-05 22:07:46.855000,L8,369.33,380.65,361.73,361.02,347.75,341.73,344.72,346.87,352.35,342.11,369.36,339.62,376.32,352.19,332.84,321.66,340.48,357.51,377.70,336.49,348.67,369.42,369.78,375.92,372.30,376.41,348.45,345.77
2013-11-21 22:07:13.797000,L8,326.06,328.16,331.52,320.55,314.48,304.02,302.85,301.95,304.24,302.05,298.11,291.27,292.65,295.26,275.72,268.34,272.57,303.64,295.98,289.02,339.81,332.81,325.78,324.43,330.33,334.67,309.31,302.88
2013-11-21 22:07:37.752000,L8,318.60,323.30,323.16,314.62,308.01,298.04,298.33,296.50,298.59,295.84,292.53,284.05,287.19,290.27,267.09,259.84,260.83,297.46,289.17,202.34,191.16,218.79,320.43,318.81,326.10,330.11,305.70,297.01
2013-12-07 22:07:14.870000,L8,363.64,380.67,361.82,347.23,347.26,341.21,340.68,346.22,347.01,345.24,341.58,330.33,329.19,340.68,327.09,316.79,328.16,354.89,338.25,333.31,355.86,351.92,373.40,372.74,372.06,374.12,344.33,338.77
2014-01-24 22:06:45.554000,L8,326.28,335.59,326.01,318.66,311.82,300.69,303.03,303.73,306.89,303.87,300.76,294.59,299.05,299.86,286.66,265.86,278.07,304.19,294.42,287.61,304.26,319.00,326.25,327.23,323.73,331.80,307.14,304.24
2014-01-24 22:07:09.509000,L8,320.86,332.84,325.01,317.73,310.83,299.25,302.09,302.44,305.59,302.12,298.49,291.87,295.70,296.97,281.96,263.39,274.27,300.59,291.77,284.96,301.41,315.95,324.55,324.19,322.65,331.05,306.42,303.64
2014-02-09 22:06:33.299000,L8,325.91,326.81,327.84,319.55,314.32,299.53,302.25,306.01,307.20,303.05,301.38,287.73,293.24,294.49,284.35,262.92,273.88,301.80,293.19,284.85,301.63,312.64,326.19,322.45,327.34,333.93,308.77,304.33
2014-02-09 22:06:57.254000,L8,321.20,324.15,325.46,317.56,312.25,298.47,300.89,304.00,304.73,300.38,299.11,285.57,290.55,292.24,278.12,259.78,269.05,298.76,290.13,281.77,297.52,310.27,324.05,320.10,325.86,332.18,307.54,303.47
2014-02-25 22:06:20.497000,L8,330.00,332.57,329.48,321.88,314.25,306.22,304.51,306.12,306.41,304.36,300.26,288.60,291.50,292.14,281.86,267.20,276.97,301.15,292.11,284.96,301.57,313.85,326.84,324.49,327.50,335.06,310.19,304.88
2014-02-25 22:06:44.447000,L8,331.18,334.16,330.41,322.81,315.20,307.09,305.21,306.66,307.33,305.05,300.56,289.84,292.32,292.60,281.83,267.38,276.54,301.30,292.21,284.78,301.14,313.41,327.52,325.70,328.44,335.78,310.96,305.49
2014-03-29 22:05:52.007000,L8,331.84,335.36,335.73,326.08,344.25,309.53,308.74,310.33,311.12,336.46,313.83,302.65,306.95,333.85,299.36,340.35,346.76,411.92,391.04,338.15,343.68,358.41,329.66,328.68,332.78,338.84,312.79,308.28
2014-03-29 22:06:15.961000,L8,333.83,336.81,341.48,327.73,351.69,311.53,313.43,315.40,312.38,346.24,322.15,323.85,346.27,343.59,332.81,380.51,385.51,413.35,393.04,340.86,346.29,363.97,330.64,330.00,334.15,340.43,313.56,311.27
2014-04-30 22:05:22.578000,L8,338.96,337.16,332.52,323.11,316.42,308.17,304.89,306.55,310.44,308.21,303.69,294.27,298.74,300.47,288.03,266.49,286.02,308.78,296.31,293.07,309.26,323.14,333.96,331.31,329.05,337.40,311.19,308.42
2014-04-30 22:05:46.536000,L8,338.43,336.62,332.04,322.72,316.08,307.15,304.60,306.28,310.18,307.75,303.30,293.68,298.19,299.83,287.28,265.78,285.25,308.28,295.98,292.37,308.66,322.40,333.37,330.84,328.46,337.02,310.90,307.95
2014-05-16 22:05:09.831000,L8,334.30,329.78,329.95,318.50,316.08,304.89,302.48,305.66,307.91,302.38,299.94,287.87,294.53,294.40,280.05,258.79,279.29,306.80,293.90,289.95,305.64,317.38,331.84,321.58,327.14,335.00,308.23,304.31
2014-06-17 22:05:20.950000,L8,249.92,195.65,311.72,301.15,309.73,297.19,299.04,299.47,,217.95,294.50,285.03,252.58,258.54,261.86,252.61,264.41,300.46,286.71,282.38,293.65,302.16,302.96,304.79,221.02,294.93,306.14,298.27
2014-06-17 22:05:44.904000,L8,,,,,301.84,289.50,294.21,,,,284.91,175.63,229.18,,228.28,242.17,252.69,233.74,248.63,258.66,276.27,282.64,200.12,283.30,184.04,166.31,301.25,292.35
2014-08-04 22:05:38.545000,L8,277.62,,,,,,,,,,,,,,220.40,211.51,251.75,233.57,246.58,257.92,277.46,286.76,,,249.91,192.32,,
2014-08-20 22:05:42.763000,L8,327.67,329.55,333.23,330.16,315.82,299.61,301.42,301.17,301.56,297.09,296.86,291.15,,,,,,235.98,188.51,209.31,249.05,287.30,327.91,324.44,329.43,333.77,306.57,300.91
2014-08-20 22:06:06.726000,L8,328.07,329.98,334.18,331.07,316.23,299.79,301.71,301.50,301.92,297.96,297.37,292.47,,,,,,238.77,190.26,212.27,250.54,289.81,328.31,324.91,329.77,334.15,306.83,301.20
2014-10-07 22:05:49.968000,L8,337.15,334.97,331.01,324.48,315.94,307.15,303.94,307.15,307.05,306.79,303.07,296.18,297.42,295.79,283.44,254.58,275.06,303.73,293.50,283.57,297.51,272.71,335.71,331.22,333.42,339.43,307.40,306.54
2014-11-08 22:05:52.173000,L8,366.59,366.87,364.20,346.10,349.14,345.31,341.56,345.85,344.16,336.13,336.18,329.20,333.39,335.49,317.34,318.93,337.99,350.30,336.71,339.95,353.41,362.52,381.29,367.13,373.99,374.32,347.29,338.78
2014-11-08 22:06:16.124000,L8,339.45,340.14,331.30,323.97,314.03,302.10,303.98,306.78,308.94,306.21,301.14,295.29,299.17,298.10,283.56,262.20,286.08,311.48,296.72,290.89,304.64,319.31,337.37,333.32,334.11,338.27,307.54,304.75
2015-02-28 22:05:24.487000,L8,343.14,341.24,339.38,326.77,321.01,314.45,318.71,309.40,314.29,310.04,305.44,300.48,307.61,302.04,291.35,273.73,288.39,312.77,299.72,292.21,310.37,324.25,340.77,334.89,337.74,345.44,313.63,315.04
2015-02-28 22:05:48.437000,L8,343.93,343.02,341.06,327.48,324.35,316.58,321.77,310.00,314.74,310.83,307.76,303.24,309.95,303.28,293.69,277.30,289.20,312.85,300.18,292.77,310.48,325.12,341.98,336.74,339.18,347.88,315.49,316.53
2015-07-06 22:05:06.214000,L8,,,,,,,,,252.39,287.96,241.32,,241.32,285.59,244.32,238.47,212.39,,186.01,175.66,286.51,302.59,,,294.34,306.23,,
2015-07-06 22:05:30.173000,L8,,,,,,,,,293.17,179.28,285.57,,241.50,253.45,244.44,238.41,212.80,,186.53,175.64,287.31,303.05,,,293.43,305.66,,
2015-07-22 22:05:13.606000,L8,290.09,292.70,315.98,305.00,304.27,287.51,291.63,288.20,288.99,284.19,185.66,259.46,217.42,180.36,184.80,178.87,244.66,227.55,197.54,196.30,282.76,194.88,294.62,299.91,313.20,324.97,298.28,292.36
2015-07-22 22:05:37.569000,L8,290.03,292.54,315.97,305.07,304.24,287.55,291.65,288.84,288.97,284.46,281.60,259.21,217.98,180.48,184.97,178.88,245.29,227.70,198.11,197.29,283.21,195.44,294.59,299.90,313.19,324.97,298.30,292.37
2015-08-07 22:05:16.273000,L8,298.29,299.20,316.50,307.43,303.16,288.80,292.80,289.89,289.90,283.50,280.71,258.62,234.25,182.87,217.71,226.37,241.70,214.44,213.05,249.19,284.27,300.56,301.34,302.53,314.04,324.68,300.83,291.83
2015-08-07 22:05:40.232000,L8,296.24,296.11,315.03,306.08,301.93,287.07,292.03,288.32,288.69,280.63,279.17,255.55,231.31,182.16,215.10,213.95,240.72,210.74,204.78,225.32,283.64,300.17,299.48,300.04,312.69,323.17,300.25,290.06
2015-08-23 22:05:24.610000,L8,338.45,337.25,333.12,322.57,317.52,307.73,303.88,307.58,309.20,302.57,300.94,293.63,300.10,299.34,286.80,258.54,278.73,308.65,292.58,291.36,302.20,318.54,335.52,333.91,334.33,338.30,311.82,306.95
2015-08-23 22:05:48.569000,L8,341.19,340.04,334.45,323.73,318.64,310.39,304.89,308.89,310.96,304.84,302.29,297.34,302.76,303.46,291.54,261.14,281.74,310.38,294.43,293.13,304.23,321.53,337.68,336.36,336.36,339.37,313.24,309.29
2015-10-26 22:05:43.801000,L8,319.11,320.21,314.93,309.50,302.95,288.64,290.40,286.97,,,,,,,,,,,,,,,318.22,315.46,318.50,327.40,295.61,292.09
2015-10-26 22:06:07.756000,L8,318.23,319.64,314.21,308.41,302.32,288.14,259.85,285.62,,,,,,,,,,,,,,,317.61,314.82,317.91,327.04,294.88,291.43
2015-12-13 22:05:45.605000,L8,341.29,340.48,467.41,437.02,373.19,462.19,467.96,431.42,429.93,,,354.91,349.73,305.63,299.60,293.03,341.80,389.51,400.43,388.88,339.65,325.80,337.35,335.79,338.29,339.35,353.20,397.76
2015-12-29 22:05:45.209000,L8,330.44,331.58,328.87,315.04,298.74,,,226.70,307.58,303.89,298.15,293.00,268.26,290.20,260.52,265.60,256.82,299.16,295.04,291.22,317.34,342.96,329.89,329.16,327.74,335.92,165.62,
2015-12-29 22:06:09.164000,L8,331.18,332.37,329.38,316.37,298.64,,,225.44,307.93,304.15,298.17,293.22,284.06,289.73,260.44,263.54,255.57,299.02,294.39,290.23,316.14,342.09,330.91,329.67,328.46,336.32,305.80,227.57
