dates,satname,nzd0056-0000,nzd0056-0001,nzd0056-0002,nzd0056-0003,nzd0056-0004,nzd0056-0005
2015-12-20 22:11:33.546000,L8,352.26,286.34,296.71,290.99,178.77,222.42
2015-12-20 22:11:57.501000,L8,352.58,286.81,297.78,291.47,178.95,222.69
2016-01-12 22:17:40.472000,L8,313.53,306.32,310.56,306.28,296.43,
2016-02-22 22:11:42.580000,L8,300.01,276.09,275.47,266.13,,
2016-03-25 22:11:08.402000,L8,409.71,350.76,381.07,322.31,318.82,276.13
2016-03-25 22:11:32.353000,L8,407.57,350.74,380.99,322.41,317.97,275.78
2016-04-26 22:11:21.230000,L8,361.84,300.23,307.60,301.39,185.64,255.15
2016-06-13 22:11:06.720000,L8,364.39,297.68,303.06,293.75,185.66,229.93
2016-06-13 22:11:30.674000,L8,365.04,299.86,304.84,295.99,187.68,245.40
2016-06-29 22:11:15.136000,L8,370.20,350.26,310.03,297.35,203.50,229.44
2016-07-15 22:11:22.376000,L8,357.92,300.89,306.88,304.49,188.37,232.28
2016-07-15 22:11:46.335000,L8,356.45,297.00,303.79,302.27,186.48,229.83
2016-08-07 22:17:37.552000,L8,331.92,287.65,291.98,285.93,,
2016-08-16 22:11:29.744000,L8,353.23,293.78,303.43,293.76,,
2016-08-16 22:11:53.694000,L8,354.17,296.95,305.74,295.58,,
2016-09-01 22:11:36.389000,L8,329.71,279.02,,,,
2016-10-19 22:11:45.519000,L8,304.54,273.81,280.99,269.98,,
2016-11-20 22:11:45.458000,L8,346.71,304.36,306.48,304.30,190.65,252.43
2016-11-20 22:12:09.409000,L8,343.46,298.67,301.00,298.46,185.86,227.14
2017-01-30 22:17:38.957000,L8,320.32,280.13,285.84,282.80,,
2017-02-24 22:11:42.029000,L8,292.58,229.05,270.80,,,
2017-03-03 22:17:25.727000,L8,318.49,282.23,287.29,282.21,183.24,224.75
2017-03-19 22:17:15.956000,L8,333.83,288.31,291.78,285.33,187.69,229.68
2017-03-28 22:11:00.765000,L8,332.25,293.06,300.29,294.04,187.54,224.62
2017-04-20 22:16:59.468000,L8,312.29,290.70,294.38,285.52,,
2017-07-02 22:11:12.012000,L8,348.01,306.39,313.65,301.92,194.01,243.61
2017-08-19 22:11:29.174000,L8,357.43,337.80,342.94,357.79,197.65,236.42
2017-08-19 22:11:53.133000,L8,358.23,340.83,344.91,358.72,201.77,239.02
2017-09-04 22:11:31.619000,L8,351.84,318.92,346.51,298.72,,
2017-09-04 22:11:55.578000,L8,351.39,314.36,343.68,297.61,,
2017-11-30 22:17:44.511000,L8,322.71,289.12,292.52,287.54,188.58,225.26
2018-01-10 22:11:30.163000,L8,342.72,288.56,296.42,290.21,189.99,223.52
2018-01-10 22:11:54.118000,L8,342.91,288.25,296.12,289.87,189.53,223.14
2018-01-26 22:11:21.264000,L8,344.11,291.10,300.76,294.86,,
2018-01-26 22:11:45.215000,L8,344.16,291.11,300.71,294.87,,
2018-02-11 22:11:38.494000,L8,240.73,265.48,277.75,261.32,,209.79
2018-02-18 22:17:22.771000,L8,,538.61,317.24,303.62,212.64,232.45
2018-02-27 22:11:07.813000,L8,347.75,301.33,303.46,302.29,,
2018-03-31 22:10:51.947000,L8,285.42,268.80,272.63,258.32,,
2018-03-31 22:11:15.901000,L8,335.58,300.00,313.89,308.30,193.72,255.60
2018-05-09 22:16:40.331000,L8,348.83,294.34,296.11,289.32,188.55,230.13
2018-05-18 22:10:23.040000,L8,356.17,299.88,297.80,291.05,,
2018-05-25 22:16:28.178000,L8,339.75,294.68,298.40,289.71,189.47,229.67
2018-06-03 22:10:11.794000,L8,344.04,311.39,316.87,315.00,202.47,247.34
2018-07-05 22:10:30.841000,L8,363.60,295.83,311.05,301.04,187.16,228.64
2018-07-05 22:10:54.795000,L8,359.67,293.21,306.90,298.23,182.49,227.27
2018-08-06 22:10:46.333000,L8,324.60,275.01,265.08,,,
2018-08-06 22:11:10.291000,L8,320.86,275.18,262.12,,,
2018-09-07 22:11:00.442000,L8,351.95,292.20,299.41,297.75,,
2018-09-07 22:11:24.397000,L8,350.88,289.57,298.14,296.43,,
2018-10-09 22:11:13.339000,L8,329.88,284.06,294.07,293.26,,
2018-10-25 22:11:18.588000,L8,323.44,279.47,293.00,,,
2018-10-25 22:11:42.546000,L8,325.51,281.40,294.06,,,
2018-12-19 22:17:28.292000,L8,323.34,289.23,291.98,288.85,,
2019-01-04 22:17:27.803000,L8,343.28,316.17,325.92,321.84,318.00,311.77
2019-02-05 22:17:21.574000,L8,339.46,298.31,295.86,291.03,186.17,240.18
2019-02-14 22:11:09.519000,L8,348.22,291.35,300.88,189.32,,
2019-02-14 22:11:33.473000,L8,348.74,292.66,301.00,294.65,,
2019-03-02 22:11:05.349000,L8,355.78,289.44,299.90,292.81,,
2019-03-02 22:11:29.304000,L8,356.04,290.01,300.19,293.45,,
2019-03-25 22:17:09.739000,L8,328.05,287.11,291.15,286.09,183.86,222.86
2019-05-21 22:11:27.314000,L8,356.27,303.18,314.10,305.10,,
2019-06-06 22:11:11.322000,L8,303.48,271.79,255.96,,,
2019-06-06 22:11:35.277000,L8,303.47,272.04,257.13,,,
2019-06-22 22:11:17.033000,L8,339.98,301.07,306.96,301.82,183.19,246.29
2019-06-22 22:11:40.996000,L8,340.34,301.35,307.68,302.22,183.43,246.38
2019-07-24 22:11:25.033000,L8,303.19,273.43,265.31,231.98,,
2019-07-24 22:11:48.987000,L8,312.96,275.10,268.69,236.33,,
2019-08-25 22:11:35.797000,L8,309.83,287.10,292.20,291.44,,
2019-09-26 22:11:45.238000,L8,340.84,293.00,300.12,300.11,187.50,226.41
2019-11-29 22:11:44.191000,L8,322.78,307.26,319.44,311.09,183.27,227.33
2019-12-06 22:17:54.623000,L8,292.29,282.96,286.24,283.08,,
2019-12-22 22:17:51.823000,L8,280.35,201.53,,,,
2019-12-31 22:11:38.231000,L8,338.76,302.56,304.97,307.13,181.52,227.50
2020-01-16 22:11:35.087000,L8,310.91,284.98,286.46,291.49,,217.34
2020-02-01 22:11:29.826000,L8,343.79,290.03,298.83,300.97,,
2020-02-01 22:11:53.781000,L8,344.58,290.74,299.81,301.61,,
2020-02-08 22:17:38.924000,L8,479.02,451.93,473.38,468.18,564.66,
2020-02-17 22:11:26.315000,L8,340.16,293.92,297.32,301.86,,
2020-02-24 22:17:35.189000,L8,304.23,287.75,290.07,290.54,,
2020-03-11 22:17:28.877000,L8,303.85,280.70,284.31,278.16,,255.88
2020-04-21 22:10:57.868000,L8,328.57,294.90,307.94,300.05,184.78,227.70
2020-04-21 22:11:21.823000,L8,333.52,297.41,310.46,301.96,186.94,229.25
2020-05-07 22:11:12.613000,L8,353.78,307.83,322.65,178.84,194.11,253.30
2020-06-08 22:11:00.065000,L8,353.20,308.70,326.78,317.60,194.91,251.10
2020-06-08 22:11:24.028000,L8,344.80,301.61,314.45,307.03,191.35,247.08
2020-07-10 22:11:15.773000,L8,360.57,318.34,341.64,328.80,341.57,316.56
2020-07-10 22:11:39.723000,L8,363.80,321.96,344.93,335.68,343.42,321.65
2020-07-26 22:11:44.648000,L8,345.65,302.05,310.84,187.89,,
2020-09-12 22:11:38.984000,L8,348.18,292.78,299.25,302.76,182.62,228.07
2020-09-28 22:11:43.377000,L8,348.55,320.60,331.23,315.07,194.99,231.23
2020-10-14 22:12:09.092000,L8,339.91,300.22,333.76,326.54,197.31,255.09
2021-01-02 22:11:41.110000,L8,359.60,303.63,335.88,309.49,181.93,250.23
2021-01-25 22:17:44.203000,L8,316.30,287.21,293.55,201.56,184.80,225.49
2021-02-03 22:11:56.237000,L8,346.30,317.19,326.42,330.22,191.85,259.36
2021-02-19 22:11:27.994000,L8,340.59,290.95,303.53,301.49,185.31,225.89
2021-02-19 22:11:51.945000,L8,336.61,289.13,300.08,298.83,181.39,223.10
2021-02-26 22:17:35.944000,L8,329.66,287.99,290.86,288.56,183.89,225.53
2021-03-23 22:11:13.381000,L8,344.47,291.10,302.50,297.83,,
2021-03-23 22:11:37.336000,L8,343.76,291.19,302.69,298.09,,
2021-04-15 22:17:16.883000,L8,310.95,289.05,290.44,285.18,,
2021-04-24 22:11:01.432000,L8,343.14,296.38,301.50,504.72,444.65,418.14
2021-04-24 22:11:25.382000,L8,332.25,288.86,292.92,291.40,,
2021-05-26 22:11:07.110000,L8,322.85,305.25,317.26,306.79,195.53,235.69
2021-05-26 22:11:31.065000,L8,297.33,242.57,264.49,,,
2021-07-13 22:11:19.559000,L8,366.38,298.81,304.51,306.52,184.38,226.84
2021-07-13 22:11:43.513000,L8,366.62,299.32,305.14,306.65,185.13,226.88
2021-10-01 22:11:46.773000,L8,342.58,291.06,297.11,302.40,,
2021-10-01 22:12:10.732000,L8,311.76,279.00,285.42,291.90,,
2021-10-17 22:11:50.671000,L8,336.97,285.81,287.15,255.80,,193.82
2021-10-17 22:12:14.625000,L8,323.60,278.78,267.86,230.79,,
2021-11-18 22:11:44.821000,L8,340.14,296.67,300.99,301.91,,
2021-11-18 22:12:08.776000,L8,339.37,295.78,300.30,301.48,,
2022-01-21 22:11:35.958000,L8,351.56,296.81,304.22,300.40,182.33,227.78
2022-01-21 22:11:59.917000,L8,352.95,298.13,307.32,302.36,184.00,229.52
2022-02-13 22:17:40.833000,L8,508.90,515.58,525.99,303.24,286.50,292.95
2022-02-14 22:11:37.090000,L9,346.75,297.43,300.51,307.09,183.84,250.50
2022-02-14 22:12:01.049000,L9,346.07,295.71,299.65,304.92,181.16,238.29
2022-02-22 22:11:26.680000,L8,333.15,294.20,317.57,303.20,183.75,221.58
2022-02-22 22:11:50.626000,L8,334.36,295.94,317.74,303.71,281.97,220.67
2022-03-02 22:11:50.022000,L9,494.61,329.56,328.68,332.08,324.14,312.45
2022-03-18 22:11:49.046000,L9,358.97,300.19,308.22,313.98,200.09,245.65
2022-03-26 22:11:11.888000,L8,350.41,291.99,300.24,303.81,186.32,228.03
2022-05-05 22:11:07.160000,L9,312.68,285.45,285.12,276.71,,
2022-05-05 22:11:31.114000,L9,315.76,288.39,288.15,276.71,,
2022-06-14 22:11:35.206000,L8,354.90,299.53,305.17,304.11,281.73,
2022-06-14 22:11:59.156000,L8,355.47,300.11,305.64,181.13,281.85,
2022-06-22 22:11:14.747000,L9,359.72,357.48,360.03,320.27,273.71,252.04
2022-06-22 22:11:38.702000,L9,358.98,330.90,358.30,317.03,296.35,
2022-07-08 22:11:15.271000,L9,348.31,301.04,308.87,304.57,203.27,238.69
2022-07-08 22:11:39.226000,L9,350.06,303.98,311.57,306.72,204.22,241.84
2022-07-16 22:11:39.057000,L8,,275.49,274.53,255.09,,
2022-08-09 22:11:34.517000,L9,356.55,304.73,307.66,306.72,193.40,246.79
2022-08-09 22:11:58.475000,L9,356.65,303.87,307.37,305.86,194.12,240.43
2022-09-02 22:11:56.436000,L8,347.22,323.81,330.35,322.49,325.65,259.15
2022-10-20 22:11:59.771000,L8,346.31,292.86,300.12,303.55,283.35,
2023-02-09 22:11:45.094000,L8,393.79,347.03,351.53,326.82,343.40,308.30
2023-02-09 22:12:09.040000,L8,394.19,347.30,351.78,327.09,343.42,282.40
2023-03-04 22:17:37.574000,L8,323.58,284.06,289.89,283.97,,
2023-03-13 22:11:23.206000,L8,322.50,290.37,295.79,292.72,182.06,222.37
2023-03-13 22:11:47.152000,L8,326.41,296.42,299.37,296.31,184.25,226.94
2023-03-21 22:11:31.242000,L9,362.02,308.58,349.46,316.85,188.34,252.72
2023-03-21 22:11:55.188000,L9,355.80,297.39,298.45,297.95,,
2023-03-28 22:17:33.498000,L9,218.93,227.06,225.69,,,
2023-03-29 22:11:37.049000,L8,346.60,309.04,310.94,309.32,189.27,257.83
2023-05-16 22:10:40.417000,L8,349.71,289.10,297.48,298.23,,
2023-05-16 22:11:04.371000,L8,349.61,289.30,297.68,298.42,,
2023-05-24 22:10:53.254000,L9,358.74,291.45,305.74,298.62,183.06,229.84
2023-05-24 22:11:17.213000,L9,364.85,300.80,315.50,303.98,191.01,257.92
2023-06-09 22:10:48.959000,L9,331.39,310.19,315.31,301.83,298.12,
2023-06-09 22:11:12.914000,L9,333.28,307.99,315.71,302.71,279.31,
2023-06-17 22:10:53.102000,L8,383.39,307.86,341.25,362.94,203.38,251.57
2023-06-17 22:11:17.056000,L8,386.73,368.85,348.92,392.38,207.61,254.35
2023-07-11 22:11:00.406000,L9,369.39,295.83,303.66,300.62,187.18,231.04
2023-07-11 22:11:24.365000,L9,373.71,302.67,315.72,305.62,192.76,253.96
2023-07-27 22:11:03.005000,L9,370.30,297.11,302.34,300.72,189.25,229.84
2023-07-27 22:11:26.959000,L9,369.42,298.25,304.58,301.05,190.04,230.32
2023-08-04 22:11:40.478000,L8,272.40,277.13,286.73,201.71,,
2023-08-12 22:11:11.436000,L9,372.14,301.08,308.78,303.54,297.93,255.76
2023-08-20 22:11:23.591000,L8,386.68,333.75,351.68,320.79,344.78,259.67
2023-08-20 22:11:47.546000,L8,383.38,315.45,346.57,315.65,205.38,256.18
2023-08-28 22:11:20.303000,L9,361.70,297.81,304.01,301.51,186.93,227.18
2023-08-28 22:11:44.258000,L9,357.78,294.81,303.32,300.36,186.01,226.67
2023-09-13 22:11:29.496000,L9,337.41,274.61,291.83,294.17,,
2023-09-13 22:11:53.459000,L9,336.69,275.49,292.74,294.75,,
2023-09-29 22:11:26.883000,L9,366.14,307.04,316.68,307.09,197.25,249.82
2023-10-07 22:11:33.192000,L8,304.65,276.71,284.56,285.38,,
2023-10-07 22:11:57.146000,L8,365.43,295.79,303.32,297.97,179.22,223.98
2023-10-15 22:11:39.127000,L9,363.10,299.64,313.23,173.24,188.52,226.09
2023-10-15 22:12:03.081000,L9,363.39,300.30,313.79,302.05,285.31,226.45
2023-11-24 22:11:40.049000,L8,313.63,285.33,288.93,290.09,,
2023-11-24 22:12:03.999000,L8,298.22,280.11,285.75,202.86,,
2023-12-18 22:11:45.147000,L9,362.27,297.54,301.32,303.50,,
2024-01-11 22:11:32.492000,L8,325.21,309.26,309.65,305.32,,
2024-01-11 22:11:56.446000,L8,325.02,308.16,307.64,304.43,,
2024-02-04 22:11:43.788000,L9,291.23,232.68,275.44,276.69,,216.13
2024-02-04 22:12:07.739000,L9,290.34,230.18,273.61,273.52,,215.39
2024-02-12 22:11:30.284000,L8,321.90,308.11,305.79,302.55,181.52,251.28
2024-02-12 22:11:54.234000,L8,321.10,308.17,305.35,302.38,182.21,251.07
2024-03-15 22:11:14.022000,L8,330.01,285.22,293.06,289.80,,
2024-03-15 22:11:37.973000,L8,500.64,286.52,294.14,290.81,,
2024-04-16 22:10:55.356000,L8,320.05,,243.43,242.02,,
2024-04-16 22:11:19.307000,L8,322.77,,271.34,242.23,,
2024-05-01 22:17:11.831000,L9,344.68,290.40,291.51,286.73,,
2024-05-02 22:10:44.568000,L8,346.98,287.51,294.52,292.34,,
2024-05-02 22:11:08.519000,L8,351.79,291.34,299.02,296.74,178.21,227.59
2024-05-10 22:11:00.825000,L9,358.69,298.96,300.35,297.01,181.78,224.58
2024-05-10 22:11:24.784000,L9,361.61,304.56,308.29,307.31,185.70,251.91
2024-05-18 22:10:31.990000,L8,352.46,294.06,300.19,297.39,,
2024-05-18 22:10:55.940000,L8,352.82,294.32,300.24,298.06,,
2024-05-26 22:10:48.268000,L9,355.36,287.11,288.83,289.61,,
2024-05-26 22:11:12.218000,L9,359.87,299.58,302.82,299.97,,
2024-06-27 22:10:29.087000,L9,338.56,293.99,300.58,296.31,,
2024-06-27 22:10:53.037000,L9,337.89,296.59,301.25,297.66,,
2024-07-05 22:10:45.435000,L8,355.23,306.05,311.25,306.19,219.11,257.81
2024-08-06 22:10:57.495000,L8,370.51,318.15,313.88,312.30,195.47,252.79
2024-08-06 22:11:21.454000,L8,371.19,318.41,314.17,312.50,195.35,252.81
2024-08-22 22:11:10.580000,L8,363.59,300.57,309.38,300.18,185.10,227.40
2024-08-22 22:11:34.534000,L8,363.46,300.22,308.75,299.81,184.28,227.25
2024-09-23 22:11:18.739000,L8,351.20,294.44,297.26,297.92,,
2024-09-23 22:11:42.698000,L8,351.78,294.52,297.22,297.37,,
2024-11-01 22:17:31.195000,L8,238.35,292.35,238.62,263.74,380.31,221.52
2024-12-04 22:11:36.525000,L9,328.09,294.42,299.90,184.89,,
2024-12-04 22:12:00.480000,L9,327.60,293.98,299.07,299.76,,
2024-12-28 22:11:26.745000,L8,340.40,288.41,297.37,294.96,,
2024-12-28 22:11:50.695000,L8,341.13,288.91,297.67,295.37,,
2025-01-05 22:11:31.099000,L9,337.56,297.66,308.44,301.31,189.27,227.02
2025-01-05 22:11:55.058000,L9,337.91,297.26,307.63,300.76,187.52,226.09
2025-01-29 22:11:28.545000,L8,336.88,290.63,300.23,296.31,,
2025-01-29 22:11:52.495000,L8,337.39,290.95,300.08,296.17,,
2025-03-02 22:11:40.284000,L8,320.77,291.81,300.96,293.31,183.64,227.83
2025-03-10 22:11:28.326000,L9,346.84,296.48,304.58,299.12,189.27,250.14
2025-03-10 22:11:52.276000,L9,341.72,289.12,298.53,296.30,,
2025-03-18 22:11:06.753000,L8,366.56,310.93,321.89,299.60,187.60,253.59
2025-03-25 22:17:16.100000,L8,314.10,288.37,290.03,288.07,,
2025-03-26 22:11:41.456000,L9,349.02,296.61,304.26,301.41,184.70,250.14
2025-04-19 22:11:17.173000,L8,218.96,270.67,282.63,259.82,,213.79
