dates,satname,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0003,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0010,nzd0243-0011,nzd0243-0012,nzd0243-0013,nzd0243-0014,nzd0243-0015,nzd0243-0016,nzd0243-0017,nzd0243-0018,nzd0243-0019,nzd0243-0020,nzd0243-0021,nzd0243-0022,nzd0243-0023,nzd0243-0024,nzd0243-0025,nzd0243-0026,nzd0243-0027,nzd0243-0028,nzd0243-0029,nzd0243-0030,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034
2003-02-21 21:42:20.469000,L7,289.98,308.77,293.21,295.37,247.35,317.12,336.46,376.16,374.21,349.31,335.72,334.38,337.50,340.11,334.76,353.27,340.51,342.55,381.65,349.54,385.94,354.16,363.47,355.15,338.66,349.80,349.94,322.65,343.70,321.74,285.20,293.97,302.86,296.11,320.04
2003-04-26 21:42:25.606000,L7,348.58,310.58,347.37,,226.15,324.94,331.82,344.14,344.18,331.69,371.44,334.23,340.52,,,,,279.11,279.00,311.62,309.13,315.24,292.01,271.06,263.22,343.86,351.85,309.58,348.47,231.13,291.16,313.54,298.25,294.25,227.15
2003-05-28 21:42:22.600000,L7,241.77,305.74,288.81,,316.07,326.49,323.65,334.26,321.94,324.93,370.83,325.61,,,,,,,284.46,291.26,,323.96,325.88,267.27,244.37,348.05,300.52,216.47,337.28,218.07,279.10,292.72,303.07,301.73,310.70
2003-09-25 21:31:19.142000,L5,394.74,383.50,391.36,372.31,382.02,389.59,403.19,411.72,402.81,414.08,410.25,414.53,430.07,427.74,425.80,417.41,412.49,414.81,418.55,408.00,415.73,422.60,421.65,409.99,412.57,410.23,416.98,413.31,409.81,396.66,368.55,352.38,334.39,335.82,342.13
2003-11-28 21:32:10.197000,L5,302.04,326.04,348.36,,322.62,341.50,358.88,393.68,382.75,386.48,390.70,393.94,399.38,388.43,398.13,391.48,389.20,390.58,385.49,392.94,400.34,410.57,414.29,405.53,401.65,395.91,390.45,386.35,380.36,370.82,350.30,339.68,324.99,330.66,333.97
2003-12-14 21:32:14.677000,L5,404.19,391.17,401.58,401.55,401.97,412.96,428.17,440.60,437.46,437.64,429.62,430.37,435.30,429.77,428.07,425.61,422.04,422.55,417.28,431.70,437.07,446.21,440.09,432.71,424.29,419.66,417.81,412.16,400.50,384.18,364.84,356.29,348.25,350.95,364.38
2003-12-30 21:32:24.694000,L5,425.62,423.12,429.10,438.18,428.95,425.89,426.69,429.13,429.59,433.42,437.84,440.38,440.96,452.09,478.00,472.10,448.46,454.10,446.09,439.91,446.84,449.92,431.04,429.60,425.91,433.50,450.91,447.03,429.32,412.27,385.73,369.08,353.04,351.32,363.09
2004-04-04 21:33:01.582000,L5,377.94,364.50,380.78,346.57,340.60,377.03,397.36,402.21,389.91,402.78,403.56,405.87,411.02,400.77,409.79,407.27,398.79,410.48,411.18,401.99,416.76,424.73,417.91,410.91,400.25,403.72,408.28,407.86,395.08,389.05,358.51,341.18,331.19,331.22,338.60
2004-05-06 21:33:58.336000,L5,385.87,377.27,378.57,351.24,361.34,389.97,396.91,402.71,403.11,407.16,403.93,408.77,405.56,413.02,416.40,407.59,407.77,413.02,411.55,403.59,413.66,424.16,420.78,412.68,409.30,406.52,413.65,408.75,399.20,382.85,360.96,347.04,331.99,336.21,338.34
2004-06-07 21:34:54.755000,L5,368.78,367.22,368.02,327.10,350.06,369.20,388.14,395.50,391.39,395.06,396.94,395.27,398.65,396.51,395.89,389.05,392.16,394.68,396.96,393.55,409.27,412.76,408.25,403.28,400.35,403.15,406.53,407.89,396.79,379.46,354.53,337.97,322.40,329.41,325.77
2004-06-23 21:35:22.995000,L5,405.94,404.07,409.55,415.32,428.08,418.50,430.70,443.26,433.14,456.66,441.92,455.05,452.38,455.92,444.06,461.53,447.11,438.77,439.47,435.15,449.15,449.92,433.79,430.26,426.70,427.82,435.65,436.70,427.99,408.80,387.07,371.75,355.09,354.49,364.07
2004-07-25 21:36:14.167000,L5,386.00,386.91,395.01,367.74,374.69,395.15,405.32,408.22,406.25,407.70,411.42,410.01,413.17,420.53,421.15,419.88,416.58,418.68,412.91,408.73,418.00,424.50,424.41,416.00,409.73,406.92,417.11,413.32,407.14,394.38,366.87,351.25,334.24,338.52,341.86
2004-08-10 21:36:32.804000,L5,389.40,377.92,388.48,379.26,384.89,398.07,410.39,414.72,413.24,405.41,410.46,411.47,417.40,420.64,420.96,426.12,419.13,429.32,420.51,421.59,428.85,435.20,426.86,420.12,412.00,409.93,417.61,413.97,403.57,391.42,371.34,351.83,333.60,336.47,343.52
2005-03-22 21:40:41.327000,L5,463.39,418.79,420.63,454.96,445.08,439.55,486.40,444.29,443.96,450.32,471.74,505.09,448.57,484.11,465.68,503.09,454.97,481.47,495.49,493.49,469.61,501.10,466.86,454.41,453.89,451.18,439.16,438.25,425.76,409.71,385.59,369.48,356.46,357.38,371.36
2005-05-09 21:40:56.205000,L5,421.83,411.44,440.03,466.35,469.78,438.36,451.10,464.43,468.55,463.64,473.19,458.93,476.70,492.28,477.95,453.51,476.50,467.37,476.43,493.82,,,453.77,440.23,445.52,450.42,438.40,448.10,444.36,423.22,388.61,373.01,357.94,360.38,370.00
2005-06-10 21:41:12.271000,L5,421.11,409.80,411.89,412.52,423.36,418.97,420.09,426.35,441.27,424.38,424.00,438.04,436.56,445.68,450.54,445.60,441.72,444.74,444.43,426.21,438.77,444.86,438.18,428.50,420.65,425.77,438.56,435.10,424.21,406.46,382.47,364.72,350.99,361.06,363.24
2005-06-26 21:41:16.724000,L5,462.21,441.57,430.85,444.64,444.30,435.99,447.82,456.12,436.28,435.18,434.53,443.00,451.66,461.75,446.15,447.78,447.08,461.59,461.40,456.70,463.75,465.70,452.53,447.48,436.22,432.61,442.69,445.16,445.01,424.99,393.91,376.86,360.85,364.85,373.63
2005-07-12 21:41:23.560000,L5,346.78,322.72,343.35,,311.01,340.91,354.17,360.47,355.67,366.41,369.61,372.94,373.87,352.44,304.45,311.92,255.56,358.81,356.82,349.76,371.99,370.52,348.29,358.69,376.16,369.89,371.94,369.84,366.02,351.89,325.99,312.50,294.32,302.22,281.57
2005-07-28 21:41:34.002000,L5,486.30,424.93,439.31,457.36,445.61,474.57,468.27,459.38,457.25,452.18,468.07,470.46,476.07,480.92,481.96,476.51,457.46,456.80,445.29,441.15,443.38,461.45,453.80,474.97,457.68,455.07,460.81,456.85,457.65,433.92,398.21,387.45,358.85,366.10,376.26
2005-08-29 21:41:46.875000,L5,406.39,388.18,389.10,402.72,418.61,434.58,426.74,418.37,430.08,422.95,424.46,426.54,431.32,431.41,419.65,415.61,415.73,423.92,418.72,410.99,424.48,444.63,433.68,430.32,422.96,420.17,423.16,421.16,407.95,396.92,367.28,355.23,342.56,353.25,365.05
2005-09-14 21:41:48.852000,L5,454.92,441.47,443.46,454.05,458.21,456.80,460.91,466.60,440.28,463.07,491.41,475.04,495.51,502.74,507.86,461.50,535.72,,,524.02,499.94,538.51,493.95,512.05,455.58,451.84,456.26,449.64,445.30,450.36,394.39,378.93,362.03,368.17,380.12
2006-01-20 21:43:37.291000,L5,408.42,398.96,400.80,414.49,396.14,410.21,434.80,431.89,433.09,413.12,432.69,423.88,442.89,436.62,441.25,430.17,433.14,431.98,426.23,422.31,428.40,435.82,429.65,423.89,424.81,421.65,427.92,426.28,423.61,406.20,378.07,361.43,340.85,343.09,357.06
2006-04-10 21:45:17.175000,L5,413.52,407.88,414.23,447.12,429.14,432.85,433.02,425.58,428.24,426.24,424.53,428.88,442.19,449.22,450.62,442.98,445.99,447.73,447.43,439.27,442.63,445.63,440.60,433.35,431.25,429.76,440.90,436.64,425.65,411.86,384.36,369.13,353.15,356.88,368.41
2006-06-13 21:46:13.914000,L5,341.52,320.28,345.35,211.06,311.52,346.14,356.33,365.36,361.89,367.11,371.09,369.82,364.18,344.23,270.64,300.70,238.39,359.26,360.26,346.77,376.42,362.61,372.33,364.89,370.49,364.47,371.21,370.12,368.78,353.13,330.98,320.91,291.73,303.57,283.77
2006-06-29 21:46:28.892000,L5,350.32,321.83,348.38,229.12,319.32,341.00,352.03,307.87,354.60,359.64,365.06,317.89,,,189.68,221.33,252.06,282.94,277.97,322.50,,333.26,261.90,375.46,376.91,372.28,378.36,373.09,370.47,351.91,332.74,323.03,297.20,310.74,265.52
2006-09-01 21:47:19.401000,L5,414.72,430.27,424.34,452.00,455.85,458.93,454.76,453.94,449.88,447.11,451.07,454.08,451.73,455.30,444.58,445.38,450.42,462.65,446.97,449.58,466.47,468.94,476.94,440.28,437.18,430.63,434.27,434.64,422.98,413.76,464.42,377.91,360.87,366.62,376.29
2006-09-17 21:47:31.164000,L5,409.91,395.38,404.41,419.18,431.20,432.50,435.74,432.78,426.87,426.32,415.46,419.12,429.60,429.24,423.59,421.68,432.04,441.13,432.88,426.87,436.75,447.60,441.47,423.08,419.26,421.10,424.40,419.60,410.89,398.31,379.22,365.24,350.97,357.00,370.86
2006-10-03 21:47:41.787000,L5,,,345.06,308.14,325.29,345.67,351.86,358.00,366.37,369.39,377.54,385.33,386.83,365.73,358.13,,,,351.14,296.47,359.25,397.38,390.47,388.64,387.15,381.15,385.13,383.94,376.89,352.59,335.10,321.96,307.31,314.90,317.41
2006-12-06 21:48:41.029000,L5,350.43,340.53,338.95,335.47,342.34,349.20,359.92,357.64,363.02,361.49,370.93,371.52,379.92,376.47,379.76,369.42,365.93,370.03,364.22,360.10,372.72,379.15,377.04,375.21,375.75,375.45,375.41,376.62,377.16,359.90,355.71,354.93,350.56,351.79,363.72
2007-01-07 21:48:55.368000,L5,384.07,378.38,387.15,384.16,385.63,399.71,402.07,401.27,390.99,392.44,393.70,397.60,400.12,407.69,410.31,407.17,404.94,410.92,406.90,401.20,406.38,417.12,407.46,403.20,397.93,401.53,404.50,400.58,393.83,386.56,368.07,355.75,343.30,348.53,354.01
2007-02-08 21:48:38.839000,L5,386.84,368.29,379.44,356.26,366.07,387.94,394.23,404.97,406.92,407.22,409.68,412.84,414.43,416.39,406.78,393.13,398.40,413.21,409.18,402.41,417.04,421.32,416.08,411.30,409.08,405.85,410.63,408.15,395.03,386.59,359.61,346.49,332.36,335.43,340.35
2011-01-02 21:43:35.332000,L5,421.73,413.62,441.30,437.15,465.20,491.30,487.39,477.11,486.04,466.88,509.30,497.88,473.31,471.19,506.87,472.36,482.24,480.38,455.04,477.45,497.88,525.88,528.93,525.78,515.54,505.89,527.61,529.13,495.23,463.37,443.25,384.90,362.59,365.81,380.45
2011-03-07 21:43:36.874000,L5,341.43,320.00,343.32,259.09,308.71,342.39,359.06,364.27,362.19,362.85,369.82,369.67,373.47,370.28,367.82,349.39,348.76,360.24,360.71,358.34,377.66,383.05,375.45,372.80,372.07,365.02,370.01,374.86,355.36,342.60,330.21,314.45,303.04,300.66,297.16
2013-05-31 21:55:43.729000,L8,281.60,311.80,326.79,219.55,303.32,329.42,351.49,352.27,350.05,347.19,355.91,351.60,349.57,351.77,341.10,343.08,340.62,315.46,296.46,346.59,373.72,372.47,338.57,354.85,361.65,351.78,360.90,366.52,353.87,332.78,335.17,320.91,310.07,315.71,326.19
2013-08-19 21:55:42.209000,L8,320.59,310.82,331.77,235.23,305.09,330.49,344.54,352.05,353.39,345.93,352.72,350.13,188.96,237.01,168.46,184.82,346.20,339.62,357.70,353.33,373.87,382.52,332.54,345.62,358.87,358.00,357.40,364.62,350.74,295.76,330.85,318.68,308.82,314.40,315.66
2013-09-04 21:55:42.619000,L8,276.52,308.39,331.94,247.94,305.00,325.52,343.67,350.43,345.97,347.45,354.61,348.34,362.03,356.03,356.56,346.01,348.04,354.95,361.20,359.50,374.14,382.07,335.39,353.53,361.53,355.88,366.21,363.97,350.59,333.54,331.11,318.61,310.05,315.29,321.02
2013-10-06 21:55:33.702000,L8,317.63,317.07,337.02,292.39,316.96,322.75,348.63,356.67,355.53,348.66,352.04,354.18,368.44,365.99,367.68,360.71,363.72,366.27,364.93,369.18,378.62,392.45,379.82,365.23,365.36,358.70,366.88,365.02,354.50,344.36,336.99,320.16,313.26,316.98,322.35
2013-12-09 21:55:16.438000,L8,363.48,,340.39,335.33,323.59,343.54,348.51,371.08,362.60,362.67,367.96,367.16,377.23,375.13,383.33,378.61,373.11,387.48,382.10,349.12,276.78,372.26,249.66,207.82,371.71,370.66,376.02,380.75,370.83,358.69,341.16,328.42,320.82,323.22,335.26
2014-01-10 21:54:55.235000,L8,346.43,317.91,341.48,305.79,326.12,347.15,365.23,394.36,365.97,361.66,370.35,371.31,390.75,372.00,381.86,373.95,373.93,377.43,369.67,372.36,385.28,388.22,381.28,375.90,371.35,368.31,377.60,375.57,370.77,358.68,341.00,328.70,320.47,323.99,338.16
2014-02-11 21:54:32.873000,L8,382.75,515.26,536.55,519.65,483.48,502.28,507.59,525.55,529.01,516.91,530.22,525.67,524.67,414.48,415.18,417.26,411.99,409.75,413.77,416.24,418.58,420.45,416.34,410.54,408.41,397.86,406.03,401.58,404.24,384.84,363.26,350.31,331.70,339.86,352.90
2014-03-15 21:54:10.286000,L8,366.88,349.11,375.67,349.21,347.64,376.48,381.26,393.78,388.53,378.88,390.17,394.10,392.08,403.29,412.65,397.47,403.26,404.84,402.95,403.58,413.88,392.60,457.96,420.02,412.87,405.44,399.73,390.76,385.73,374.85,352.43,344.72,342.38,344.59,354.85
2014-05-18 21:53:11.680000,L8,319.08,309.50,328.08,,216.37,326.15,344.62,351.04,350.27,348.39,355.04,347.17,262.46,229.23,172.09,309.23,207.89,343.15,297.10,308.42,327.21,371.25,334.85,349.65,354.11,347.08,318.13,357.83,345.35,318.28,330.17,318.04,302.95,311.60,317.46
2014-06-19 21:53:23.387000,L8,276.71,246.55,301.00,,306.28,327.94,345.24,350.00,350.65,347.29,358.53,350.65,336.64,350.12,335.33,330.04,175.65,344.86,294.91,304.94,216.51,369.98,334.71,347.12,354.09,349.26,322.93,289.27,348.44,261.03,333.29,320.39,304.40,314.48,215.64
2014-07-05 21:53:29.728000,L8,317.25,310.23,311.53,216.22,306.25,329.82,347.94,352.58,354.02,351.72,360.78,356.03,343.97,354.31,350.38,335.73,347.71,314.63,299.17,309.53,334.76,375.85,368.97,356.62,358.18,351.57,359.55,367.40,352.25,297.07,336.86,319.39,303.19,315.63,320.50
2014-07-21 21:53:33.067000,L8,325.06,311.71,324.94,237.64,317.01,333.28,350.60,353.64,356.77,354.82,361.41,357.47,358.68,359.55,362.13,351.80,350.81,359.00,362.47,347.90,376.70,382.04,370.66,357.60,361.28,356.87,365.66,368.85,357.62,331.86,337.39,323.65,314.09,317.30,327.84
2014-08-06 21:53:41.801000,L8,321.12,305.72,325.81,237.17,305.78,327.49,346.99,352.06,350.81,349.43,358.01,351.42,310.92,352.13,347.11,341.66,343.71,347.72,350.51,307.82,371.90,371.15,336.02,347.30,353.55,352.23,352.96,362.83,348.73,319.94,328.27,317.40,304.57,306.84,322.05
2014-09-07 21:53:48.789000,L8,403.28,416.06,383.28,401.06,420.16,407.23,409.68,420.79,403.80,406.49,406.74,412.90,413.23,422.27,418.78,416.03,416.03,419.08,413.30,409.57,421.44,423.35,419.91,409.93,406.07,408.93,415.67,415.07,406.50,395.97,371.46,356.99,344.43,351.03,366.19
2014-09-23 21:53:45.463000,L8,330.08,309.12,330.66,284.61,309.13,323.32,339.85,350.10,343.04,347.02,351.56,347.71,359.03,355.37,361.26,351.76,358.36,362.96,360.98,360.05,371.40,373.38,369.45,359.20,359.36,354.95,358.74,363.88,349.93,333.74,326.59,317.98,307.90,313.93,319.84
2014-10-25 21:53:52.818000,L8,,234.18,317.48,,283.14,315.99,337.66,345.09,331.02,338.09,344.09,339.52,345.14,351.73,353.12,348.57,346.66,354.50,355.85,352.13,362.38,365.84,363.65,351.71,354.54,349.20,355.93,361.86,344.67,324.69,320.61,308.73,304.76,308.12,314.08
2014-11-10 21:53:54.574000,L8,317.91,277.17,307.15,,292.62,316.41,336.61,346.78,334.56,339.39,346.32,341.43,352.91,354.72,362.13,354.52,358.08,359.51,358.50,356.07,367.82,368.97,175.60,162.48,184.73,293.68,359.03,365.27,349.28,339.73,326.22,314.00,306.53,308.94,313.56
2015-01-13 21:53:42.692000,L8,319.60,278.72,,,278.72,313.65,341.34,348.57,333.99,341.89,349.19,347.22,351.78,357.63,365.11,354.31,352.17,363.50,357.55,353.04,369.01,369.27,361.66,356.81,355.91,352.84,361.26,362.13,354.30,341.43,329.58,316.26,308.79,314.89,323.53
2015-01-29 21:53:37.750000,L8,310.51,225.11,316.47,288.42,274.67,323.22,339.36,351.37,341.20,344.05,350.07,349.63,352.02,355.57,363.62,349.86,348.92,364.44,355.94,350.79,366.10,369.29,357.61,355.76,356.78,352.37,359.03,361.30,353.15,341.21,328.27,315.01,303.62,307.67,322.82
2015-04-03 21:53:02.921000,L8,315.86,276.11,310.20,,,318.16,336.59,346.70,331.77,340.27,346.86,342.92,202.41,256.00,256.23,205.93,332.07,250.14,292.97,309.96,323.67,338.10,183.90,193.18,192.25,302.29,322.09,296.80,341.34,315.71,293.75,303.41,276.41,298.09,314.48
2015-04-19 21:53:02.761000,L8,300.45,,,,286.19,314.41,322.25,328.12,324.50,318.26,250.64,275.14,201.78,,,,,,,,,323.78,265.70,355.10,370.28,366.19,376.30,377.08,370.68,357.14,336.47,326.36,319.58,320.70,333.49
2015-05-05 21:52:48.765000,L8,278.02,310.74,323.00,227.00,295.37,326.55,347.52,353.08,350.73,346.82,356.66,350.84,200.66,247.65,168.06,153.19,345.26,309.75,349.71,345.31,370.33,366.47,333.45,352.18,359.87,355.33,361.12,365.89,352.30,333.14,326.69,316.64,305.82,313.94,320.98
2015-06-06 21:52:52.670000,L8,322.20,308.36,319.80,,308.37,330.82,351.21,352.25,354.00,354.04,360.05,352.24,215.03,253.24,170.09,344.44,342.24,318.55,296.49,308.97,371.64,371.84,335.23,349.64,362.01,353.96,356.37,368.05,352.69,322.24,327.41,319.36,308.60,307.53,322.53
2015-07-08 21:53:09.931000,L8,325.86,313.06,323.36,,232.87,331.23,349.31,353.72,357.94,352.27,363.01,357.08,345.27,346.58,346.74,344.22,341.41,311.52,294.65,306.54,297.07,370.16,332.01,349.83,360.83,352.94,356.04,367.90,354.58,303.20,327.31,320.16,306.11,308.57,320.50
2015-08-25 21:53:27.637000,L8,,,,,312.03,330.49,352.87,355.22,352.10,352.71,358.75,355.23,255.47,289.30,262.51,217.94,357.55,362.50,361.68,353.80,373.82,374.37,330.93,268.17,361.56,360.91,368.25,369.75,358.50,341.22,324.17,317.43,310.71,314.98,325.36
2015-10-12 21:53:41.053000,L8,326.08,310.93,329.65,292.01,290.42,315.81,340.07,348.06,330.83,339.15,344.75,341.63,349.48,351.42,360.50,353.69,353.57,369.21,359.92,350.70,370.18,367.09,356.84,351.94,170.94,309.08,357.99,364.14,348.52,336.67,322.06,317.43,307.99,314.92,320.19
2015-11-13 21:53:46.761000,L8,444.30,505.52,524.14,514.05,506.61,490.03,490.20,518.38,502.53,497.35,484.98,464.72,473.32,471.58,470.78,474.65,467.73,468.80,460.28,450.28,468.96,457.23,450.93,426.67,426.12,417.16,417.23,410.66,404.77,389.78,363.68,359.75,348.62,348.57,357.96
