dates,satname,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0004,nzd0159-0005,nzd0159-0006,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048
2001-08-08 21:55:01.113000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.25,250.81,253.25,256.27,246.45,,,,
2001-09-09 21:54:12.928000,L7,213.28,216.49,209.15,195.68,195.36,217.94,229.87,223.96,220.36,,,206.59,198.70,231.36,244.99,252.49,248.28,190.70,,217.06,231.24,229.44,220.29,204.25,211.76,,,,,,,,,,,212.93,246.34,256.59,261.54,263.83,268.76,235.52,271.03,264.23,256.28,260.82,251.36,252.61,232.55
2001-09-09 21:54:36.880000,L7,225.05,226.19,218.68,205.22,206.70,227.17,237.55,224.70,226.87,228.49,177.31,228.02,206.94,240.26,244.93,253.70,252.96,259.34,254.63,220.68,250.63,226.96,228.12,218.13,220.13,,,,,,,,,,,253.06,250.31,260.66,263.93,270.00,275.65,261.91,276.15,267.01,261.64,265.26,262.28,261.26,233.81
2001-09-25 21:54:04.740000,L7,220.89,225.77,225.38,205.61,210.51,225.82,247.29,235.56,235.10,232.64,231.78,237.09,247.42,251.40,257.28,265.77,264.06,267.20,266.68,266.35,264.11,260.76,260.61,260.88,261.98,263.99,260.92,259.70,265.12,265.99,264.87,262.06,262.46,264.67,261.97,255.04,265.62,271.55,272.88,279.12,283.23,278.61,278.75,276.25,268.89,274.70,271.63,268.11,261.17
2001-09-25 21:54:28.694000,L7,219.01,225.18,223.62,205.93,208.08,224.88,247.36,234.51,236.05,233.46,232.81,238.78,248.98,252.65,258.12,266.18,265.01,268.45,267.77,267.67,265.79,264.31,261.95,263.98,263.02,264.47,261.97,260.98,265.90,265.66,261.99,263.65,262.99,263.14,263.63,256.36,265.47,269.56,273.65,279.90,282.15,279.35,276.19,276.95,270.90,273.26,272.64,268.57,260.96
2001-10-11 21:53:46.024000,L7,217.91,223.70,223.33,204.36,205.50,224.10,243.48,232.60,230.97,231.17,232.09,237.38,247.91,250.04,255.87,260.47,260.74,263.42,264.77,264.39,261.10,262.91,259.11,258.79,258.93,262.27,258.27,258.83,262.73,258.91,260.15,260.80,257.25,256.04,257.43,256.72,264.54,265.49,268.43,270.71,276.56,277.97,273.94,274.22,265.66,271.56,267.79,266.78,255.50
2001-10-11 21:54:09.862000,L7,218.80,224.61,224.76,205.38,206.52,224.42,244.99,233.21,231.59,232.54,232.49,237.77,248.25,250.96,256.73,260.97,262.15,263.87,265.62,266.07,262.60,264.28,259.80,259.89,259.80,262.96,258.96,258.71,263.78,260.56,262.62,261.15,257.50,256.85,257.62,256.73,265.77,266.07,269.61,270.95,277.06,278.18,277.22,275.45,266.62,273.03,268.72,267.06,256.78
2002-01-15 21:54:23.534000,L7,213.78,218.76,213.88,199.51,204.16,219.26,241.46,233.50,233.42,229.05,230.73,232.84,244.56,247.13,256.59,265.98,260.79,264.72,,225.76,230.64,228.51,212.39,199.08,,,,,,,,,,,,,261.44,267.58,270.28,269.10,282.92,271.95,275.95,267.96,259.54,265.95,262.44,260.40,259.03
2002-01-31 21:54:26.647000,L7,301.66,358.60,350.89,336.73,349.95,346.24,367.91,327.73,312.57,332.15,340.40,316.07,329.35,348.50,331.89,358.13,352.02,376.79,391.08,352.30,347.69,354.57,352.84,342.81,341.51,330.81,342.19,340.03,338.94,351.34,379.10,337.81,360.00,345.93,358.11,388.16,378.94,359.13,378.83,364.73,353.19,352.00,358.19,384.84,354.08,372.58,366.43,377.25,370.99
2002-01-31 21:54:50.570000,L7,308.43,358.04,354.76,340.68,356.21,346.88,372.21,331.97,320.32,340.84,341.11,326.05,333.18,351.01,336.72,362.34,358.85,382.64,393.31,355.28,359.62,366.90,358.79,345.41,347.25,336.31,345.62,343.55,339.55,360.79,385.36,345.79,362.35,349.31,362.41,395.13,384.70,369.48,388.57,368.04,355.83,356.52,360.09,386.42,362.01,373.58,370.28,382.73,372.76
2002-02-16 21:54:54.191000,L7,,,455.24,439.98,439.88,375.08,475.84,495.21,539.78,231.68,226.97,247.36,239.26,251.90,255.03,259.56,288.48,471.02,,471.61,408.16,474.90,473.37,469.52,491.93,,,267.10,265.21,265.32,267.11,264.16,258.48,263.16,264.60,262.93,268.17,273.06,274.07,280.34,284.03,282.18,278.65,282.71,282.07,276.06,278.51,273.86,262.51
2002-03-20 21:54:24.081000,L7,218.91,223.04,215.28,203.76,203.82,222.43,249.48,230.35,229.38,234.08,229.88,234.32,250.03,254.02,232.40,238.08,277.61,269.16,270.11,281.71,270.19,261.23,276.01,267.15,,181.44,262.16,265.75,270.31,271.01,268.41,262.16,253.18,263.05,,,228.83,259.16,271.82,265.25,286.09,278.41,281.10,282.15,284.21,286.17,275.87,271.21,225.90
2002-03-20 21:54:48.224000,L7,218.21,222.38,214.83,203.03,203.55,221.70,249.08,229.40,230.62,233.58,229.61,233.11,250.73,253.62,234.19,234.05,277.23,267.38,267.55,281.24,269.88,261.35,273.53,267.00,,,228.07,266.06,268.45,270.90,267.77,261.66,252.76,262.43,,,226.18,255.10,271.41,264.46,285.71,277.68,281.12,280.69,282.96,284.11,275.48,267.35,222.27
2002-08-27 21:53:36.267000,L7,327.71,322.96,276.38,294.47,319.14,331.10,338.99,343.98,334.77,323.34,319.98,314.64,324.63,321.78,316.07,329.72,327.14,332.52,336.13,329.05,333.70,324.88,333.15,319.96,330.45,321.40,330.83,326.06,328.55,337.37,325.83,326.91,330.40,332.82,329.10,336.56,334.65,332.69,335.73,341.60,346.50,340.40,337.17,337.83,339.89,338.97,338.22,335.18,327.54
2002-08-27 21:54:00.253000,L7,332.32,279.98,285.44,308.14,320.67,332.14,341.43,345.85,337.75,323.01,319.84,317.03,326.76,324.49,315.75,331.16,328.29,336.48,338.40,328.48,337.65,325.30,333.83,321.29,330.62,328.22,330.11,335.26,329.81,337.33,327.82,329.01,334.69,336.88,333.09,337.10,340.15,333.74,338.51,343.70,349.00,345.26,342.90,343.46,342.46,342.92,342.03,342.09,331.48
2002-10-14 21:53:19.813000,L7,231.46,241.33,242.54,221.48,219.95,383.30,379.58,369.32,373.20,356.22,341.89,335.03,300.64,338.02,297.67,303.38,343.23,345.97,351.02,349.89,351.02,350.87,353.95,348.66,337.61,297.05,329.79,331.44,330.53,335.41,338.47,294.33,343.09,299.02,337.92,337.88,347.43,343.62,347.61,346.27,345.55,340.64,342.42,348.15,303.96,307.88,351.87,298.61,351.00
2002-10-14 21:53:43.769000,L7,219.38,224.45,223.27,203.84,205.51,224.91,239.92,233.08,237.22,233.12,232.61,241.53,251.82,256.26,259.51,262.24,263.93,268.63,265.44,265.30,262.38,260.42,249.05,250.05,258.38,257.76,256.99,251.99,263.98,260.01,266.47,259.37,258.11,261.04,261.06,258.58,265.08,265.93,271.64,272.19,279.71,278.44,278.99,274.32,265.86,274.40,270.90,265.78,261.27
2002-10-30 21:53:25.867000,L7,231.87,243.73,244.13,225.24,345.31,372.00,360.29,366.25,364.17,354.60,343.94,337.48,328.51,333.89,314.44,339.12,347.64,346.68,320.29,347.34,351.86,349.54,357.34,350.43,366.07,353.16,340.21,338.24,334.02,333.93,298.18,302.77,340.35,336.93,344.67,342.19,345.38,356.42,351.39,351.16,349.61,345.63,341.07,347.44,348.82,344.21,352.81,281.70,356.74
2002-12-01 21:53:52.985000,L7,223.35,227.39,223.32,206.78,212.25,253.51,,,,,,,,,,,,,,,,,,458.53,461.04,463.11,253.59,263.64,272.58,266.33,262.14,272.92,254.49,258.02,251.50,245.21,257.85,266.99,178.14,,276.12,274.92,280.95,274.87,265.39,271.22,265.35,267.80,
2002-12-01 21:54:16.937000,L7,224.10,230.29,228.47,210.10,214.92,266.99,201.05,,247.88,249.12,244.12,251.04,254.78,271.63,212.14,,,,,,,,257.28,462.68,462.65,467.27,266.28,272.62,281.10,272.12,268.28,276.82,265.48,266.52,264.93,267.06,266.68,277.57,276.80,278.81,287.74,287.68,284.88,282.82,271.85,277.72,276.77,275.12,264.25
2003-01-18 21:54:06.301000,L7,287.34,320.29,325.46,319.68,315.27,328.86,374.26,370.51,346.60,344.09,371.30,338.22,352.62,348.88,369.31,343.50,354.17,366.09,353.41,352.63,343.03,357.85,337.36,363.12,371.48,385.34,385.23,366.58,354.40,340.91,348.22,340.80,360.26,387.68,367.09,362.77,344.30,349.14,387.41,415.22,415.67,409.59,365.02,364.35,365.70,364.82,360.29,358.11,384.74
2003-01-18 21:54:30.278000,L7,286.86,321.32,325.80,320.27,315.57,325.88,373.50,369.12,340.42,344.44,371.24,336.68,351.49,348.01,370.10,341.80,350.92,365.61,353.23,352.59,343.22,355.29,337.31,360.14,372.71,380.20,385.03,367.72,351.02,339.42,347.67,338.32,361.03,383.58,365.33,360.24,343.49,347.24,389.94,408.56,412.67,404.88,364.36,364.92,366.00,362.94,360.78,356.96,379.55
2003-03-23 21:54:16.760000,L7,212.51,217.64,232.46,210.70,210.61,225.99,242.56,238.72,238.18,238.51,241.46,245.43,250.85,253.24,259.31,258.00,236.89,265.62,260.53,,,,206.86,217.68,259.54,229.05,257.61,216.26,252.72,224.71,,,,,,,,259.36,268.75,268.37,268.59,272.97,269.55,267.75,259.77,272.66,246.01,261.08,243.97
2003-03-23 21:54:40.711000,L7,229.86,242.98,255.94,245.97,262.47,263.07,373.73,368.11,364.60,352.12,323.57,353.71,329.41,336.95,367.12,368.95,377.72,347.31,359.58,351.77,357.65,357.51,442.46,514.61,529.67,552.10,,,,,419.44,423.85,,424.39,343.76,347.08,406.23,382.39,354.95,349.24,347.89,348.31,338.11,341.52,360.18,363.80,367.40,348.80,340.41
2003-04-24 21:54:22.477000,L7,211.11,196.72,208.61,198.31,200.63,218.49,246.20,239.20,234.13,238.21,238.81,251.99,249.67,256.64,260.88,272.17,266.02,270.27,277.30,276.03,265.00,263.37,244.98,240.58,254.10,251.92,245.85,200.97,228.98,235.66,235.16,208.61,251.10,247.69,247.00,249.31,250.86,259.33,270.98,272.89,275.10,276.98,275.46,262.41,265.36,272.59,265.06,267.78,261.17
2003-04-24 21:54:46.433000,L7,,,197.17,187.72,192.47,211.08,240.52,233.94,225.39,230.76,233.87,241.30,235.84,241.08,251.08,266.06,259.17,265.28,269.42,272.22,257.09,218.19,228.87,217.76,223.70,209.99,,,,,,,,,,,241.35,248.64,262.81,264.48,269.25,,,,256.84,263.84,254.10,258.11,247.53
2003-05-26 21:54:19.958000,L7,216.26,216.30,207.31,189.00,200.94,215.95,243.59,234.97,214.32,,,,,182.97,195.56,262.53,230.46,,,201.56,208.17,213.70,221.36,202.00,216.30,,,,,,,,,,,,236.41,254.07,259.21,221.84,255.83,251.41,264.66,256.96,,263.68,253.63,257.21,
2003-05-26 21:54:43.917000,L7,217.00,216.56,207.65,186.33,200.76,216.31,243.61,234.24,215.25,,,175.48,189.76,197.68,199.75,262.88,231.46,,,202.58,207.46,213.72,220.78,209.12,214.15,,,,,,,,,,,,236.16,253.66,259.16,219.70,256.36,251.14,264.75,256.13,,265.10,252.59,256.42,
2003-07-21 21:42:09.884000,L5,,,,,,,,,,,,,,,,,189.19,232.52,250.85,243.11,232.33,231.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-21 21:42:33.857000,L5,,,,,,,,,,,,,,,,,222.30,236.31,255.07,246.74,238.47,239.82,,,,,,,,222.52,236.21,240.33,244.97,229.99,200.52,214.67,219.60,,,,,,,,,,,,
2003-08-06 21:42:27.230000,L5,197.75,199.84,201.95,189.13,197.37,214.51,229.12,234.50,227.83,225.43,229.24,237.44,251.64,252.46,260.67,263.46,263.81,271.01,277.71,278.20,273.83,272.65,274.17,273.09,276.50,269.41,271.42,271.11,271.31,274.42,271.26,269.37,266.42,265.42,264.24,263.99,267.32,272.52,288.42,276.94,281.22,285.16,286.23,279.22,278.37,279.79,273.45,271.33,258.22
2003-08-06 21:42:51.203000,L5,,,,,,,,,,,,168.56,200.62,188.10,211.11,213.32,228.89,233.73,245.18,241.26,232.76,237.41,235.11,238.66,239.24,236.56,233.75,230.55,239.59,235.14,237.00,234.09,235.07,228.64,228.68,227.12,231.34,233.34,193.43,,,,,,,,,,
2003-10-25 21:43:40.253000,L5,183.40,202.67,201.54,192.95,197.88,211.10,233.99,237.78,229.71,230.99,231.41,244.16,258.75,262.73,269.19,270.31,276.55,279.72,286.43,285.70,278.31,282.33,274.45,279.20,276.61,275.28,274.90,275.99,278.24,272.70,272.44,269.29,276.31,266.91,269.41,271.03,274.10,279.50,282.25,289.61,288.57,283.04,283.38,284.68,287.02,279.07,281.99,276.78,268.66
2003-10-25 21:44:04.226000,L5,182.27,202.28,199.79,191.48,196.51,210.28,232.69,236.42,228.56,229.92,229.16,243.15,257.40,261.19,266.76,269.31,275.78,277.80,286.53,284.63,277.00,280.76,273.22,277.95,274.19,274.70,272.36,274.80,276.18,271.58,270.96,268.55,274.36,264.29,267.91,270.14,272.74,277.79,281.21,287.12,286.60,282.76,281.22,283.77,284.63,277.69,280.29,274.89,267.18
2004-02-14 21:44:33.705000,L5,219.52,221.74,222.26,210.98,211.71,222.69,243.77,240.65,234.89,232.65,236.33,251.08,258.69,267.61,270.25,275.87,270.77,277.52,287.73,280.24,279.92,277.91,278.37,278.67,277.56,281.20,275.92,277.29,274.95,277.93,278.44,275.72,278.10,269.85,271.50,269.74,277.82,278.84,287.11,288.79,288.50,291.68,290.84,292.60,286.57,287.02,284.02,279.44,272.45
2004-03-01 21:44:38.581000,L5,218.07,215.21,218.21,210.42,212.60,219.93,235.44,232.35,225.43,223.25,226.19,241.36,253.74,268.44,271.31,275.86,274.39,276.26,285.81,282.45,281.00,280.95,279.79,280.48,276.97,279.85,276.95,278.85,269.93,276.73,277.59,274.59,272.16,269.53,268.68,269.37,272.77,273.80,281.93,282.73,287.44,285.30,287.48,288.40,282.16,285.37,283.67,275.04,268.73
2004-03-01 21:45:02.553000,L5,220.24,216.83,219.94,210.80,213.21,220.53,236.43,232.35,226.92,223.48,225.87,242.66,254.03,268.01,272.56,275.91,276.29,276.46,287.91,283.54,281.53,281.83,280.96,280.93,276.51,280.74,277.37,279.12,270.57,277.89,277.37,275.09,273.74,269.82,268.71,269.53,273.36,275.84,281.82,283.21,288.38,287.14,288.06,289.92,282.15,285.60,284.46,274.87,269.25
2004-04-02 21:44:54.996000,L5,219.61,225.11,224.03,210.37,210.62,223.94,242.35,238.85,234.99,233.94,238.49,243.25,254.41,259.91,262.66,265.42,268.35,274.73,284.53,280.30,278.87,275.93,273.02,273.28,271.15,277.06,266.52,270.61,265.65,268.14,272.91,269.65,271.46,263.97,269.32,265.85,270.15,268.47,277.71,282.92,282.60,285.33,278.67,,,,,,
2004-04-02 21:45:18.969000,L5,210.36,216.96,216.51,203.37,203.61,217.38,237.21,233.74,229.05,227.54,232.78,236.10,248.70,254.27,257.15,261.55,260.89,269.93,279.82,274.18,271.27,268.44,266.07,264.61,265.87,269.36,260.64,266.54,259.35,262.38,264.05,263.74,264.16,257.37,261.45,260.06,264.18,261.08,268.75,276.72,279.33,277.87,275.38,,,,,,
2004-04-18 21:45:25.586000,L5,214.42,223.02,223.43,212.81,213.92,228.00,250.47,246.70,243.01,237.23,243.15,250.50,260.71,266.53,270.77,276.19,277.64,281.64,294.31,283.73,285.53,281.78,282.87,280.24,279.18,281.43,276.81,278.20,275.63,278.47,278.57,275.00,272.62,271.15,269.37,270.55,275.21,278.83,287.99,285.50,287.44,290.31,287.62,287.06,286.98,284.29,279.68,272.71,267.92
2004-04-18 21:45:49.558000,L5,215.45,224.07,222.46,212.60,213.93,228.00,250.05,246.70,243.03,237.23,243.16,249.31,261.72,265.13,270.77,275.85,276.47,279.90,294.13,284.14,283.84,281.69,282.45,281.47,279.18,280.35,278.31,278.20,273.59,278.36,278.19,275.58,272.97,270.10,268.09,270.51,277.07,278.83,286.68,285.37,287.44,290.17,287.62,287.23,286.98,284.46,279.33,272.71,267.91
2004-05-04 21:45:52.076000,L5,209.65,222.86,216.71,208.99,211.97,221.93,243.59,243.67,235.68,235.04,236.44,240.63,254.85,259.57,266.31,268.00,269.16,276.61,281.70,279.68,274.01,275.01,272.48,276.35,273.79,273.11,272.23,271.23,272.29,271.81,273.13,268.35,267.73,266.22,262.34,264.30,275.96,278.93,276.50,287.21,286.39,287.88,284.58,287.15,289.07,279.55,285.05,273.76,269.82
2004-05-04 21:46:16.049000,L5,208.58,220.93,214.71,209.34,209.71,221.81,243.69,243.24,235.68,236.28,235.96,240.62,255.57,258.93,265.54,268.00,269.16,275.16,281.74,278.89,273.85,273.96,272.48,275.54,273.52,273.11,273.99,270.93,271.97,271.69,272.95,267.48,266.63,266.22,262.12,263.44,275.95,278.06,276.50,285.43,286.38,287.88,282.68,286.15,289.34,279.63,282.22,273.71,267.96
2004-05-20 21:46:20.465000,L5,203.84,216.37,214.85,207.43,207.82,222.89,239.54,244.68,236.91,233.71,237.41,240.99,255.17,256.31,263.68,266.82,267.39,273.22,280.45,278.11,276.00,275.40,275.44,274.92,275.41,276.57,276.60,270.80,270.01,272.42,274.48,272.09,268.76,265.54,262.26,263.93,266.30,273.15,278.87,275.83,282.09,284.11,282.61,276.36,283.07,278.24,274.53,271.30,264.34
2004-05-20 21:46:44.438000,L5,201.63,215.28,213.01,205.71,207.47,222.02,238.42,243.56,234.71,232.47,236.91,239.38,253.73,255.45,263.23,264.73,267.00,272.36,280.31,277.52,274.77,274.57,274.47,273.90,274.18,275.79,275.20,270.60,269.12,270.62,273.04,271.27,267.19,264.41,261.78,262.20,263.89,272.71,277.25,275.39,281.07,283.03,281.03,276.08,281.23,277.83,273.85,270.81,264.75
2004-06-05 21:46:48.916000,L5,,,,,181.50,195.86,215.72,216.08,215.04,204.39,210.82,216.71,226.58,231.07,236.17,215.57,,,246.43,251.43,241.73,242.53,249.47,247.44,249.87,244.36,244.26,242.43,236.21,241.36,235.03,231.46,233.25,231.43,230.21,192.95,,,,,,,,,,,,,
2004-06-05 21:47:12.889000,L5,,,,,178.94,192.18,211.35,214.85,212.24,200.93,207.32,212.50,223.76,228.49,233.25,,,,240.56,249.27,237.71,241.58,246.52,245.80,247.73,241.60,239.54,237.03,230.61,235.28,228.83,222.37,225.27,,,,,,,,,,,,,,,,
