dates,satname,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0024,nzd0206-0025,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042
2001-01-03 22:02:36.401000,L7,420.49,411.58,404.65,402.01,399.84,388.02,382.39,461.08,466.09,528.62,533.78,542.86,504.71,476.94,490.73,505.73,307.25,309.10,311.55,304.05,303.93,294.82,280.93,255.95,234.55,171.95,366.38,527.43,526.37,512.89,504.78,513.54,513.45,383.85,404.57,358.05,384.89,436.96,346.51,373.85,376.99,445.47,407.83
2001-01-12 21:56:30.696000,L7,484.36,467.06,494.55,400.07,417.79,466.72,485.21,549.25,506.54,443.11,469.73,487.61,454.39,469.54,469.77,376.13,351.61,382.05,361.60,290.02,275.18,473.78,483.79,320.57,477.41,436.44,372.48,517.80,405.62,410.51,375.08,419.35,405.33,542.47,454.87,523.96,512.79,390.52,371.55,367.34,383.43,419.80,390.04
2001-02-04 22:02:38.355000,L7,,,,,,520.21,507.20,530.04,449.87,399.97,423.92,441.96,447.83,552.02,516.75,323.30,307.62,527.51,540.31,489.88,298.30,285.45,265.12,239.01,215.22,,471.49,172.71,183.35,205.86,201.00,207.23,208.49,195.68,202.60,211.67,237.51,229.72,241.54,219.53,230.55,292.38,352.31
2001-02-20 22:02:36.849000,L7,516.05,516.98,479.75,554.01,501.46,519.97,507.94,358.08,356.74,429.47,447.47,416.64,326.34,322.48,321.86,303.30,284.91,289.53,294.08,293.82,285.56,268.38,256.01,227.14,196.03,,,,175.19,189.31,420.39,342.10,345.46,178.08,175.01,176.66,191.04,215.20,237.96,217.16,241.11,244.83,267.73
2001-03-01 21:56:21.596000,L7,527.87,541.64,525.92,520.88,492.24,504.85,474.81,477.53,500.40,553.70,325.80,324.47,323.47,332.73,340.61,339.58,397.70,,336.26,504.17,501.05,335.84,324.97,306.46,289.95,263.41,224.17,236.30,264.18,290.81,300.91,311.17,305.36,302.55,307.60,321.61,329.88,341.63,379.60,363.68,530.87,549.15,458.63
2001-03-17 21:56:16.575000,L7,270.03,271.55,,,213.56,272.68,248.63,,,,,,,,,,,,,,,,,,,,,,,,,,,213.09,226.39,244.41,269.66,304.71,282.98,278.03,,,
2001-03-24 22:02:23.691000,L7,360.10,366.66,312.33,371.67,362.36,299.69,344.05,330.28,291.76,288.03,267.78,196.29,200.96,236.02,212.33,216.12,271.72,274.72,280.09,282.84,275.66,260.36,232.92,217.64,174.00,,,,,,,,411.43,376.49,355.21,,188.66,268.90,262.69,234.58,251.24,218.49,260.59
2001-05-11 22:02:09.444000,L7,,,,,,,,,,,366.46,344.16,388.17,412.51,512.41,258.09,231.21,,205.36,275.05,254.26,229.56,,,,,,,,,,,,,,,,,,,,,
2001-05-27 22:02:00.478000,L7,,,555.30,477.08,455.23,453.20,485.72,524.68,499.20,443.84,517.03,451.10,270.06,315.52,300.02,313.92,296.04,286.71,292.67,290.97,283.29,516.75,480.25,464.80,492.30,535.82,480.69,459.50,455.67,466.05,424.20,462.64,445.25,447.98,484.25,444.23,479.50,369.85,419.06,336.97,318.15,228.38,265.32
2001-06-12 22:01:48.945000,L7,220.71,229.04,270.00,264.91,293.18,292.90,283.78,247.97,286.33,285.27,261.47,236.15,242.08,261.90,244.33,249.79,234.10,253.50,482.94,511.81,519.04,228.04,238.18,249.56,215.26,,,,,,,469.03,471.56,464.99,,,,,,,,,
2001-06-21 21:55:29.297000,L7,441.58,433.29,428.29,397.24,423.95,230.84,231.59,204.52,203.41,238.29,235.19,226.69,219.35,403.11,380.41,425.89,255.23,275.97,249.95,286.59,282.77,250.61,286.34,261.49,262.38,212.78,192.60,,,,,,,218.11,244.41,261.39,283.50,297.93,311.13,392.36,448.70,369.60,335.31
2001-08-08 21:55:01.113000,L7,,539.52,216.54,217.60,235.65,242.51,246.49,219.36,208.29,249.85,237.15,234.37,221.00,239.22,254.84,264.73,276.61,288.58,299.09,301.03,299.71,261.11,294.92,270.05,263.75,523.24,455.23,169.81,216.74,235.81,231.78,163.20,526.62,233.13,248.34,262.69,286.19,304.02,321.09,334.60,358.63,355.17,343.50
2001-08-15 22:01:02.634000,L7,436.67,437.13,451.81,452.13,399.99,416.22,,374.28,374.72,554.11,525.10,504.57,544.22,544.10,533.88,532.93,480.77,542.95,489.94,445.21,,438.24,312.15,367.13,310.11,309.86,302.27,318.37,309.12,289.14,206.24,278.01,268.76,266.86,253.66,415.48,416.38,422.18,396.56,356.99,388.58,359.06,355.84
2001-09-09 21:54:36.880000,L7,,,,,,,,455.75,498.64,517.15,503.94,444.75,480.72,314.96,328.11,323.18,361.93,,,,,,508.87,509.48,476.20,469.70,476.16,450.30,440.79,445.18,452.31,530.53,474.61,421.77,403.33,425.57,446.00,514.45,519.16,426.84,437.27,488.80,470.98
2001-09-25 21:54:28.694000,L7,484.19,328.28,338.82,496.09,337.37,330.62,328.73,330.93,323.85,322.45,327.30,322.09,317.80,324.64,335.56,330.86,324.19,319.35,325.70,332.33,330.54,332.16,320.31,294.48,285.38,243.46,222.96,225.57,257.28,283.35,284.67,305.44,309.21,303.26,311.69,319.81,329.42,338.83,372.97,363.01,369.96,389.64,406.98
2001-10-02 22:00:28.615000,L7,440.45,506.05,378.20,381.58,377.84,364.61,417.50,419.95,474.07,438.37,447.39,347.52,340.87,300.67,316.04,304.05,282.47,284.94,289.98,288.49,284.64,276.02,248.86,227.64,193.77,,,,179.00,198.48,325.07,332.40,197.92,312.44,266.19,290.81,199.38,283.63,260.70,251.73,237.68,198.09,211.28
2001-12-30 21:54:37.254000,L7,312.23,305.46,315.31,313.78,339.87,318.12,316.42,310.88,303.66,298.33,296.20,286.77,294.22,312.05,361.00,316.06,303.12,333.55,357.21,328.53,269.32,349.76,295.41,266.28,251.89,206.56,187.52,191.97,212.07,240.33,254.77,276.39,276.55,279.43,279.85,285.02,343.75,349.50,359.61,343.98,359.00,362.01,457.86
2002-01-06 22:00:55.947000,L7,439.88,428.28,416.13,416.43,410.34,398.22,393.23,216.18,,,,,,,,,,531.24,554.30,518.27,530.14,523.12,523.64,494.52,460.42,178.61,440.67,433.31,436.79,226.15,224.96,431.30,421.26,461.38,391.54,449.02,422.99,436.74,428.56,414.81,260.91,366.34,320.47
2002-02-16 21:54:54.191000,L7,344.63,336.25,341.35,337.13,345.48,335.43,331.97,335.61,331.54,327.98,326.98,322.43,320.96,331.15,333.26,331.98,329.00,321.71,329.05,337.38,339.33,333.82,327.91,307.15,299.63,258.29,221.89,232.82,263.07,289.24,294.66,314.54,315.40,306.72,314.29,410.41,451.37,491.44,470.24,369.88,370.94,387.40,410.80
2002-03-11 22:01:07.753000,L7,,,,,,,,,,,,,,,,,,,,294.43,284.70,271.04,258.34,237.97,207.11,,,,,,,,,,,,172.21,203.70,227.38,210.37,231.42,233.20,258.70
2002-03-20 21:54:48.224000,L7,529.01,535.77,344.44,531.99,513.38,513.04,431.29,430.73,428.20,402.21,430.80,474.43,429.94,422.03,329.91,417.25,421.76,422.25,329.21,416.14,414.68,431.26,324.69,418.44,402.57,395.79,384.29,388.66,252.54,426.96,453.99,305.50,304.26,459.84,442.64,442.63,436.04,430.34,422.69,454.66,443.46,443.50,482.67
2002-05-30 22:00:49.912000,L7,524.05,500.39,548.95,530.72,292.88,294.51,276.94,246.27,240.82,275.22,230.51,179.71,182.10,241.96,235.07,245.42,222.64,243.12,201.43,232.47,186.22,539.38,544.36,526.82,514.77,518.15,,,,,,,,,,,,,,,,,
2002-07-01 22:00:39.142000,L7,473.72,483.80,467.06,456.25,444.86,413.32,497.89,434.36,257.67,242.63,206.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-17 22:00:32.598000,L7,526.23,497.00,302.65,300.96,310.39,319.51,305.21,283.57,284.87,295.19,274.10,514.03,507.15,484.39,482.41,484.25,522.93,476.79,459.18,433.74,495.50,483.74,482.68,496.75,500.90,490.81,468.96,422.81,421.33,406.79,520.70,549.34,533.69,528.36,511.87,183.65,192.62,295.99,297.36,239.41,256.72,227.52,265.35
2002-08-02 22:00:25.276000,L7,358.00,266.59,531.43,528.72,490.71,478.40,466.32,440.77,453.08,487.95,424.37,439.06,473.34,464.59,447.84,524.10,311.55,310.11,315.81,302.22,298.21,291.43,281.78,270.98,254.52,313.02,260.40,526.75,538.57,553.47,559.58,544.74,521.74,536.92,512.48,377.58,449.26,466.77,470.03,447.10,424.63,425.04,421.15
2002-08-18 22:00:21.645000,L7,,,,,,,,,,,451.66,418.88,417.51,413.53,467.29,545.54,545.95,528.89,504.49,483.82,547.19,428.54,417.81,530.29,461.94,375.44,,,,,,,,,,,,,,,,,
2002-08-27 21:54:00.253000,L7,293.05,170.85,237.53,231.71,267.79,274.92,261.63,250.79,233.26,275.89,259.00,246.66,273.62,266.38,318.46,310.97,285.99,293.46,306.87,313.13,316.67,303.40,299.54,280.41,266.39,222.66,208.44,192.13,246.52,258.10,250.41,284.36,245.22,254.17,259.18,279.70,421.34,448.30,341.87,343.50,359.52,360.81,350.96
2002-10-05 21:59:55.463000,L7,,,,,,,,,,,,,,503.39,478.39,477.97,425.60,472.65,536.05,462.88,413.11,550.47,535.22,467.80,468.99,518.02,313.57,,,,,,,,,,,,,,,,
2002-10-14 21:53:43.769000,L7,311.75,311.18,318.80,311.60,325.98,317.93,536.58,533.83,525.90,301.88,303.36,294.71,303.10,307.30,319.07,462.70,542.29,520.34,310.76,316.41,316.51,534.24,513.93,533.88,511.71,221.86,545.54,521.70,521.86,540.26,270.90,293.18,285.05,285.38,286.61,291.83,302.12,324.94,548.66,496.98,471.79,542.01,384.21
2002-11-06 22:00:05.613000,L7,,,,,,,,,,,,,,,,,,,,555.90,485.57,501.55,445.82,515.41,494.38,484.72,477.03,,,,,,,,,,,,,,,,
2002-12-01 21:54:16.937000,L7,,,319.56,358.24,529.57,529.27,421.24,272.20,,,,,,,,,,499.18,488.65,497.86,459.50,420.95,417.87,297.43,278.30,241.91,208.28,213.36,252.67,353.83,312.45,446.06,387.05,553.30,487.45,350.87,323.69,338.67,378.22,460.43,428.14,420.34,416.70
2003-01-18 21:54:30.278000,L7,336.51,319.15,335.12,332.80,328.77,337.29,315.56,307.31,303.41,298.10,298.94,285.40,291.37,294.79,310.07,306.30,295.42,289.34,325.03,312.24,307.01,303.13,293.80,271.82,250.88,382.23,488.59,403.11,399.03,261.50,258.68,275.56,279.75,283.26,278.81,469.62,346.08,357.32,488.83,348.92,371.97,374.50,435.13
2003-01-25 22:00:42.755000,L7,409.07,399.01,376.10,385.48,378.27,358.10,349.95,342.12,334.10,321.89,317.76,303.73,311.19,315.96,317.56,297.27,281.77,284.12,286.33,285.24,277.99,269.30,238.25,216.79,181.07,,,,175.22,193.91,182.37,192.89,190.67,183.37,175.88,177.76,532.28,512.21,465.44,466.46,447.58,439.82,404.89
2003-03-23 21:54:40.711000,L7,346.19,327.39,339.02,336.79,337.14,326.45,320.65,319.64,308.03,310.51,314.73,300.06,306.13,321.75,332.35,327.44,321.64,328.67,331.51,328.44,327.71,328.77,319.28,300.77,294.85,262.14,232.47,215.95,257.21,285.35,285.13,307.75,298.18,285.69,288.43,297.70,306.26,343.23,515.99,541.89,535.50,465.64,451.01
2003-04-24 21:54:46.433000,L7,,,208.47,217.17,553.72,521.20,500.38,492.80,211.12,254.50,538.59,547.25,526.30,525.11,291.32,265.28,277.42,283.34,295.79,304.45,302.07,254.32,294.19,268.43,249.12,215.61,194.98,174.84,212.68,236.58,235.34,527.23,528.86,516.68,487.42,531.97,506.87,497.25,506.43,497.80,344.19,324.81,336.87
2003-05-10 21:54:46.466000,L7,274.76,261.90,246.21,218.76,279.70,295.59,331.65,,418.68,395.61,,253.95,237.64,238.04,247.41,247.41,252.58,265.57,273.30,291.53,287.77,243.18,282.79,253.49,243.38,196.11,185.90,,,,,,,221.41,238.77,257.31,275.43,291.98,294.54,323.92,333.29,198.62,314.63
2003-07-21 21:42:33.857000,L5,,196.09,221.19,223.54,241.62,252.03,238.96,226.02,243.47,254.19,235.46,222.11,237.17,299.46,249.59,301.77,303.75,309.64,320.12,317.25,327.04,318.04,313.69,292.90,369.13,266.95,214.71,191.06,242.43,247.13,260.17,175.54,215.91,252.88,270.17,272.57,296.88,337.38,329.27,351.80,364.66,365.04,364.63
2003-08-06 21:42:51.203000,L5,286.90,272.70,240.55,247.31,259.18,255.89,246.81,241.19,275.62,275.93,261.10,232.57,391.22,391.02,281.93,311.47,321.10,319.97,341.91,328.40,317.98,326.49,321.22,309.04,380.10,371.51,218.68,221.28,246.76,266.77,261.62,316.52,328.04,262.57,281.14,282.11,312.02,340.10,348.60,368.77,373.03,391.15,366.64
2003-08-13 21:49:09.096000,L5,,,,,,303.77,346.93,257.40,297.11,287.63,263.72,272.28,,,,,,,,,,,,,,,,,,,,,178.64,174.56,192.18,175.63,187.85,209.94,226.94,215.26,231.75,241.82,279.81
2003-09-14 21:49:42.739000,L5,,,,,,,,,,353.51,344.93,348.97,344.59,336.28,330.46,321.68,,,,,,,,,,,,,195.05,196.67,206.29,211.59,206.23,202.44,203.37,214.21,228.72,226.62,230.63,221.39,235.05,263.78,288.62
2003-10-25 21:44:04.226000,L5,327.91,327.32,318.38,321.80,319.84,309.68,311.09,320.23,325.17,319.63,322.04,313.03,320.61,325.83,326.28,315.24,306.09,306.00,311.81,310.82,313.45,319.22,320.04,307.50,293.65,256.22,230.61,229.14,262.75,288.32,293.83,303.51,307.63,301.05,304.72,314.14,320.55,342.58,359.78,348.45,358.89,370.90,388.81
2003-11-17 21:50:33.425000,L5,,,,,,394.28,392.22,385.60,370.82,360.64,361.51,,,,,,,,,310.12,317.80,315.66,301.89,279.02,254.87,,,,,,,,,222.49,239.13,255.03,261.55,264.98,268.24,251.59,261.89,303.20,319.12
2004-01-04 21:50:58.245000,L5,,,,,,,,,,353.38,358.43,353.32,353.91,355.31,352.06,345.87,311.91,303.78,307.03,300.00,292.80,293.50,292.91,277.68,274.12,256.94,220.76,205.98,242.06,246.87,247.52,256.91,235.64,228.53,227.85,230.93,230.58,241.73,253.28,241.40,248.99,282.34,299.15
2004-02-14 21:44:57.678000,L5,357.29,347.91,351.40,346.35,355.77,328.13,327.34,316.55,322.45,313.59,311.18,311.45,327.23,341.33,351.20,338.80,339.77,333.83,339.46,336.30,328.68,330.55,315.10,305.27,289.32,255.45,395.52,465.97,,,445.24,323.49,320.30,322.17,325.01,336.72,334.80,344.42,375.38,361.09,366.66,388.61,414.49
2004-02-21 21:51:11.055000,L5,413.09,405.48,385.65,379.99,375.61,365.55,356.68,353.03,356.17,348.73,335.77,382.48,345.87,330.48,329.16,321.34,302.12,295.67,295.49,288.24,283.21,284.34,275.23,258.30,232.77,187.57,,186.45,204.59,220.64,222.97,218.52,211.09,212.89,213.37,219.96,215.95,226.90,237.85,225.43,235.08,263.70,285.81
2004-03-01 21:45:02.553000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.06,234.89,236.60,226.72,227.95,224.08,,,,,,,340.86
2004-03-17 21:45:08.368000,L5,259.53,271.67,196.81,202.03,286.68,240.21,276.12,272.53,257.09,244.96,227.99,237.31,203.68,253.94,239.42,236.40,244.83,258.73,278.13,289.02,287.87,254.81,261.12,222.19,189.52,,,,184.58,227.03,227.58,228.55,240.85,259.53,226.73,256.12,270.37,297.10,240.92,296.47,266.63,,
2004-04-02 21:45:18.969000,L5,,249.68,257.41,214.43,289.24,232.49,206.98,203.19,255.00,254.29,237.40,250.46,214.94,276.91,255.80,255.88,248.74,269.37,271.71,255.49,251.41,228.22,197.91,226.31,210.93,179.71,,175.70,210.94,246.12,244.61,246.90,231.80,230.75,223.81,250.18,259.85,281.61,213.74,260.32,325.09,306.51,346.04
2004-04-18 21:45:49.558000,L5,,,189.18,198.04,216.02,223.53,217.45,180.82,195.98,220.77,218.39,214.48,198.01,236.91,223.05,224.81,212.90,,193.86,274.31,264.34,229.12,239.16,,,,,,,,,,,216.53,222.46,238.16,255.26,282.83,220.74,281.74,204.61,,327.28
2004-05-20 21:46:44.438000,L5,299.47,291.50,302.11,304.03,302.00,293.33,296.35,285.02,284.83,280.34,286.48,286.37,286.30,297.23,296.71,313.01,310.94,305.50,313.90,313.78,312.88,312.63,306.39,290.11,285.42,249.34,213.37,213.17,248.91,273.17,283.33,291.51,294.94,284.66,298.54,316.23,308.06,336.91,349.16,346.24,355.65,364.86,375.90
2004-06-12 21:53:35.734000,L5,,,,,,,,318.77,306.88,285.90,274.13,277.95,271.82,311.26,294.33,299.77,303.05,305.39,297.61,285.86,283.39,288.89,278.73,250.09,228.95,164.90,,,,,,,,,181.06,174.10,194.96,220.55,228.97,219.81,233.88,236.52,276.26
2004-07-07 21:48:09.180000,L5,298.00,253.12,290.92,264.33,295.13,267.50,262.81,278.85,282.35,266.47,269.61,231.57,278.53,296.17,256.46,308.84,320.99,314.05,313.19,314.92,315.38,305.02,308.42,289.53,276.94,232.39,216.63,194.02,242.76,261.34,257.30,244.44,250.31,263.00,282.95,288.41,305.44,327.88,338.41,351.90,359.99,357.93,363.07
2004-07-14 21:54:31.185000,L5,,,,,,,,,,,373.10,210.90,220.69,232.83,229.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:33.165000,L5,266.07,205.46,225.54,226.47,248.05,255.58,240.65,222.51,251.40,262.86,243.46,226.48,251.37,312.49,254.44,300.99,300.76,302.87,304.12,315.10,316.63,310.99,312.65,287.20,276.95,228.13,209.63,197.01,249.29,254.81,249.37,192.72,245.30,259.12,266.02,278.42,300.90,327.55,387.41,354.04,363.21,373.33,360.43
2004-07-30 21:54:52.116000,L5,363.40,340.83,344.34,349.53,,,,,,,,,,310.02,298.04,289.15,281.72,287.03,293.56,,,,,,,,,,183.62,248.31,205.80,210.47,171.66,172.00,185.41,191.50,203.90,217.98,227.25,219.23,232.09,241.87,279.62
2004-08-08 21:48:50.888000,L5,,,,,,,,,,,,,,,,,,,232.62,278.03,293.88,286.08,278.37,254.52,238.99,188.67,172.56,,,,,,236.34,250.61,255.73,267.90,282.60,308.17,318.18,318.88,333.78,329.56,349.02
2004-08-15 21:55:13.826000,L5,,194.05,244.76,263.05,338.67,325.53,289.04,282.92,278.18,254.88,250.17,251.39,281.53,302.99,296.46,278.94,267.79,276.84,277.61,270.74,268.41,260.11,244.24,224.28,194.90,,,,,,,,,,,179.83,189.63,208.32,216.18,197.48,218.96,233.87,274.25
2004-08-24 21:49:18.016000,L5,325.34,313.16,315.98,318.70,326.16,297.18,307.87,313.88,288.48,285.87,266.68,270.45,295.06,315.10,325.59,325.23,318.87,375.84,378.79,369.58,345.80,360.50,379.71,380.59,382.24,238.95,247.53,223.27,266.89,361.87,382.23,382.05,373.03,366.34,388.97,291.45,396.99,387.13,357.48,365.57,366.34,384.93,416.15
2004-09-16 21:56:05.694000,L5,,,,,,,,316.96,323.72,306.25,299.01,293.33,290.16,301.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-25 21:50:07.312000,L5,340.70,332.65,325.10,327.72,348.93,329.28,326.95,322.61,317.77,315.41,328.04,308.98,312.07,321.84,329.17,349.23,357.93,317.21,317.14,315.31,321.38,332.61,321.97,310.49,301.60,266.79,218.09,226.21,268.72,294.72,301.28,309.77,316.23,297.38,308.92,312.52,318.33,341.70,358.70,353.13,362.18,375.15,387.07
2004-10-02 21:56:26.934000,L5,,,,396.18,389.55,379.76,375.06,363.85,362.25,361.71,346.13,323.21,316.82,326.30,323.42,319.36,310.19,312.41,315.95,304.04,328.20,313.97,279.27,260.74,224.55,174.14,,174.76,205.98,218.54,222.69,222.06,227.41,229.12,275.07,232.01,233.34,239.99,242.64,222.24,236.47,272.68,287.26
2004-10-18 21:56:47.864000,L5,,,,397.75,391.85,380.57,377.52,366.28,364.24,349.52,,,,,325.61,318.65,308.62,313.46,318.44,314.83,304.61,304.69,277.45,264.24,230.83,,,177.48,207.99,220.96,225.23,224.70,239.12,228.62,224.64,224.03,228.15,238.85,249.04,232.27,243.77,283.60,312.61
2004-10-27 21:50:47.740000,L5,338.94,320.29,314.59,320.57,319.83,315.03,314.18,308.42,317.60,323.86,316.62,311.01,313.06,321.84,322.77,325.61,312.31,312.41,308.20,312.10,312.91,312.73,304.43,297.98,299.81,270.36,256.70,235.39,281.39,303.28,310.36,311.89,309.32,300.51,304.77,305.41,312.75,334.94,359.97,350.44,358.91,373.71,391.60
2004-11-03 21:57:06.950000,L5,406.73,412.69,396.23,395.63,386.27,379.89,375.10,,,,,,,,,325.47,316.45,313.42,311.15,306.48,304.42,298.14,259.01,241.82,203.58,,,169.31,197.79,218.20,227.86,232.47,234.98,216.52,218.32,225.29,227.77,231.40,237.50,219.08,238.90,290.76,306.56
2005-01-22 21:58:26.454000,L5,427.42,404.32,391.74,384.68,378.66,366.75,364.41,354.11,360.35,355.97,352.41,349.34,349.49,353.71,346.50,324.28,306.05,308.26,299.37,289.29,292.26,276.04,257.05,256.20,252.44,193.47,172.95,185.82,224.74,238.31,228.63,227.81,223.46,219.58,223.50,230.30,229.70,240.89,250.39,231.15,247.48,289.06,311.00
2005-02-07 21:58:39.182000,L5,436.80,425.18,414.16,378.58,366.91,360.12,351.35,341.16,330.99,320.72,325.96,325.45,338.54,333.89,339.11,310.23,301.09,296.58,282.55,276.94,269.52,268.19,248.66,243.77,213.63,,,168.03,195.83,212.79,211.64,214.93,206.56,189.30,191.92,206.55,217.52,216.39,211.37,200.08,226.26,254.90,276.11
2005-02-16 21:52:37.927000,L5,317.51,312.80,309.02,327.93,335.47,323.04,323.50,331.08,299.79,308.62,291.40,296.02,295.34,280.30,,,,,,,173.66,299.08,276.04,259.95,215.35,170.21,,182.52,229.24,266.38,273.43,286.19,295.44,301.40,307.20,317.37,318.03,342.05,361.82,350.73,352.89,377.87,402.33
2005-03-04 21:52:52.217000,L5,389.88,378.75,372.41,393.38,374.45,350.45,337.08,330.08,327.90,361.15,366.86,364.82,351.80,360.65,367.72,364.62,359.15,353.19,354.81,359.19,344.92,342.99,355.84,350.58,345.83,303.55,231.67,243.43,326.16,326.54,351.82,331.57,354.59,344.79,370.61,356.88,367.89,365.82,366.41,363.88,370.21,398.84,423.84
