dates,satname,nzd0203-0000,nzd0203-0001,nzd0203-0002,nzd0203-0003,nzd0203-0004,nzd0203-0005,nzd0203-0006,nzd0203-0007,nzd0203-0008
1999-09-29 21:52:52.243000,L7,303.46,315.67,301.24,336.31,330.47,321.12,310.51,292.21,365.76
1999-10-15 21:52:49.322000,L7,301.16,313.91,304.71,334.51,330.57,317.92,309.71,295.89,321.44
2000-02-04 21:52:37.377000,L7,275.40,309.68,278.18,314.20,309.59,310.57,306.82,282.53,270.53
2000-02-20 21:52:29.720000,L7,300.23,316.07,319.87,335.29,329.00,319.66,309.62,292.32,379.55
2000-03-14 21:58:35.291000,L7,363.00,374.77,382.23,387.15,384.05,387.11,375.46,374.33,355.68
2000-03-30 21:58:33.541000,L7,296.84,309.10,289.10,309.72,228.06,309.24,299.64,284.25,225.10
2000-04-24 21:52:10.308000,L7,260.99,317.14,293.19,333.16,325.63,317.95,299.59,291.91,227.67
2000-05-17 21:58:07.485000,L7,265.91,310.80,287.09,333.50,326.58,315.83,307.60,289.34,213.21
2000-08-05 21:57:08.715000,L7,215.75,186.55,268.98,,,,,285.67,
2000-08-14 21:50:56.232000,L7,311.90,316.50,315.50,334.40,328.47,316.29,309.35,289.81,234.83
2000-09-15 21:50:25.712000,L7,260.39,296.30,283.50,240.93,323.32,298.15,296.13,283.81,
2000-10-17 21:50:01.277000,L7,393.79,394.36,396.21,410.60,405.02,403.18,396.95,411.86,419.15
2000-11-09 21:56:21.390000,L7,271.00,260.70,281.80,,174.23,274.30,,284.00,
2001-01-05 21:50:16.585000,L7,304.99,320.34,318.01,336.09,329.49,321.10,318.45,306.79,298.47
2001-03-10 21:50:10.732000,L7,264.36,300.65,266.19,236.11,238.82,304.72,276.62,,
2001-03-26 21:50:01.268000,L7,257.84,202.64,226.50,252.37,259.69,258.65,285.65,281.96,230.69
2001-06-21 21:55:29.297000,L7,294.13,314.82,330.11,335.09,328.25,319.71,299.99,292.70,374.76
2001-06-30 21:49:12.248000,L7,314.52,313.79,333.04,305.26,275.62,319.89,311.95,305.35,374.42
2001-08-24 21:54:48.593000,L7,253.98,309.77,285.84,257.49,325.96,316.48,242.21,289.16,222.83
2001-09-09 21:54:36.880000,L7,277.72,308.93,284.87,246.16,324.43,315.42,307.36,285.65,205.75
2001-09-25 21:54:28.694000,L7,476.04,,,,,,,,
2001-10-11 21:54:09.862000,L7,297.62,309.03,284.78,331.96,325.99,311.18,307.19,280.18,
2001-11-05 21:48:14.934000,L7,260.94,,,,,277.19,162.00,284.29,
2002-01-24 21:48:42.967000,L7,314.91,322.28,319.31,307.06,299.43,320.45,309.91,293.56,383.56
2002-01-31 21:54:50.570000,L7,415.70,401.44,421.61,412.96,449.00,463.58,455.95,481.28,423.20
2002-02-16 21:54:54.191000,L7,282.79,307.74,287.95,331.39,285.06,309.69,306.59,284.23,315.12
2002-02-25 21:48:47.943000,L7,269.40,307.81,279.64,323.66,313.96,269.86,289.34,284.37,
2002-03-20 21:54:48.224000,L7,,,301.24,331.11,314.95,309.27,303.03,284.49,291.51
2002-03-29 21:48:39.145000,L7,238.48,253.33,269.29,218.94,240.02,266.44,296.93,285.33,222.71
2002-06-01 21:48:28.245000,L7,261.09,311.01,299.80,332.75,324.64,318.50,309.73,303.16,
2002-06-24 21:54:28.353000,L7,244.78,204.60,,258.52,286.04,208.71,271.51,289.89,213.88
2002-08-20 21:47:58.545000,L7,,,,,,,306.70,280.59,
2002-08-27 21:54:00.253000,L7,275.00,308.84,289.24,333.80,299.18,315.65,307.92,295.05,222.00
2002-10-07 21:47:33.100000,L7,375.10,315.39,316.51,336.58,330.90,320.58,311.27,294.74,368.68
2002-10-14 21:53:43.769000,L7,366.68,387.77,317.81,338.06,332.75,323.04,314.81,298.78,393.54
2002-10-23 21:47:39.211000,L7,300.68,311.86,295.37,325.00,320.87,312.26,308.66,289.57,320.47
2002-12-26 21:48:11.926000,L7,261.96,319.07,208.53,246.12,327.82,328.31,313.91,301.91,285.14
2003-01-18 21:54:30.278000,L7,273.73,300.60,287.04,326.63,301.39,283.29,277.10,287.01,225.38
2003-04-24 21:54:46.433000,L7,248.98,303.72,275.89,312.55,298.34,276.19,309.62,288.63,
2003-05-03 21:48:37.175000,L7,241.49,280.13,272.94,,303.28,270.13,289.78,284.72,
2003-05-10 21:54:46.466000,L7,281.94,312.38,290.92,332.55,327.07,310.84,308.80,292.72,315.76
2003-07-21 21:42:33.857000,L5,264.33,292.81,289.66,300.32,297.62,303.78,291.71,294.09,297.21
2003-08-06 21:42:51.203000,L5,,,,,,,,299.93,320.51
2003-08-15 21:36:48.503000,L5,290.37,313.81,305.45,317.21,316.99,316.42,304.88,302.67,303.05
2003-10-18 21:37:48.406000,L5,376.25,371.70,362.74,375.49,377.47,370.22,355.88,370.86,371.15
2003-10-25 21:44:04.226000,L5,382.89,383.73,371.23,373.99,378.33,366.82,350.34,353.96,363.30
2003-11-19 21:38:14.402000,L5,401.92,394.09,394.06,396.49,388.59,374.72,380.03,367.88,371.13
2004-03-01 21:45:02.553000,L5,,,,,,,272.25,295.55,302.90
2004-03-17 21:45:08.368000,L5,283.11,309.79,298.77,314.83,309.18,291.16,283.80,285.76,287.34
2004-04-02 21:45:18.969000,L5,402.40,389.11,389.57,392.86,391.14,383.34,376.63,390.88,387.76
2004-04-18 21:45:49.558000,L5,267.59,297.54,288.42,289.75,304.95,298.17,284.61,257.65,289.69
2004-05-20 21:46:44.438000,L5,277.11,287.14,280.29,289.83,296.30,299.44,291.48,293.64,299.49
2004-06-30 21:41:46.478000,L5,275.41,307.95,305.71,295.28,308.51,308.24,298.66,295.05,304.46
2004-07-07 21:48:09.180000,L5,283.69,313.26,295.14,300.93,303.50,303.15,296.55,299.24,301.69
2004-07-23 21:48:33.165000,L5,275.92,302.05,300.81,297.88,299.90,301.98,290.25,290.21,298.51
2004-08-08 21:48:50.888000,L5,258.17,289.48,283.76,274.91,300.36,296.79,289.87,264.61,288.46
2004-08-24 21:49:18.016000,L5,342.39,347.62,341.15,355.62,359.97,347.77,339.88,340.27,345.96
2004-09-02 21:43:21.489000,L5,268.15,289.61,288.54,288.16,304.82,300.63,277.54,285.19,289.58
2004-09-18 21:43:46.845000,L5,,283.54,301.60,320.45,317.47,296.93,304.87,304.13,301.99
2004-09-25 21:50:07.312000,L5,408.53,389.80,385.60,392.88,385.67,371.68,353.66,364.59,368.62
2004-10-20 21:44:28.706000,L5,371.45,378.81,367.75,382.47,380.20,365.81,365.48,364.24,372.73
2004-10-27 21:50:47.740000,L5,371.60,363.73,369.82,377.81,371.27,363.37,353.30,367.25,373.81
2004-12-23 21:45:40.703000,L5,349.71,341.75,341.15,356.80,347.88,339.28,325.19,319.04,328.52
2005-01-15 21:52:09.437000,L5,300.89,309.88,296.80,319.47,321.86,304.18,270.86,261.09,285.08
2005-01-24 21:46:06.161000,L5,,,197.93,262.37,286.72,,,,
2005-02-09 21:46:19.482000,L5,344.97,345.10,343.72,346.14,342.04,337.21,331.41,318.80,337.94
2005-02-16 21:52:37.927000,L5,229.24,307.77,315.04,332.02,331.04,312.48,301.34,296.62,309.17
2005-02-25 21:46:35.721000,L5,288.44,296.00,291.91,301.09,304.51,292.48,281.06,283.20,293.84
2005-03-04 21:52:52.217000,L5,367.85,370.84,369.60,378.59,375.94,368.69,368.67,360.73,368.76
2005-03-13 21:46:47.612000,L5,344.14,336.30,337.43,353.08,346.97,332.05,308.42,299.11,330.51
2005-04-21 21:53:10.893000,L5,276.84,292.26,291.22,299.61,309.12,299.04,281.71,279.51,298.77
2005-06-01 21:47:18.718000,L5,289.36,310.36,302.00,295.55,311.08,305.31,293.12,293.41,304.37
2005-06-08 21:53:33.007000,L5,282.75,309.09,314.28,294.25,308.24,305.09,289.59,295.21,304.53
2005-07-19 21:47:39.248000,L5,286.46,307.31,306.05,299.82,307.73,303.63,285.84,289.03,301.63
2005-09-21 21:47:59.005000,L5,358.40,362.53,358.01,373.67,369.80,360.28,345.43,345.43,360.49
2005-11-15 21:54:26.309000,L5,178.80,314.92,308.01,311.43,250.67,265.95,296.36,291.85,308.90
2005-11-24 21:48:28.120000,L5,375.73,374.87,378.43,378.73,380.44,369.38,360.86,366.28,369.37
2006-02-03 21:56:19.035000,L5,326.13,333.65,337.78,359.21,345.09,334.15,324.85,323.58,330.02
2006-02-12 21:50:20.287000,L5,283.96,294.94,289.76,207.28,,,286.10,289.26,292.47
2006-02-19 21:56:39.909000,L5,280.56,298.62,292.39,302.68,312.42,301.46,292.83,290.70,293.85
2006-02-28 21:50:40.410000,L5,379.26,379.82,381.33,384.51,379.32,370.95,359.62,357.59,370.74
2006-04-08 21:57:36.601000,L5,269.06,292.95,291.77,295.37,302.54,300.08,290.17,291.59,292.62
2006-06-27 21:58:48.654000,L5,272.80,305.70,294.49,290.96,295.80,303.96,292.41,290.03,298.41
2006-07-22 21:52:58.572000,L5,269.88,294.04,299.35,301.50,315.70,306.84,298.24,299.39,299.52
2006-08-23 21:53:23.469000,L5,389.45,377.02,386.23,400.30,383.90,378.85,380.03,374.03,385.80
2006-10-10 21:53:56.892000,L5,372.35,372.26,360.77,371.20,369.00,363.71,348.35,350.98,364.48
2006-12-13 21:54:31.554000,L5,371.82,372.23,369.42,377.97,374.87,366.48,363.77,379.67,384.39
2006-12-13 21:54:55.384000,L5,282.37,294.30,305.74,318.02,303.78,299.72,298.21,312.59,373.26
2007-01-30 21:54:48.635000,L5,367.03,367.93,361.59,378.13,387.35,378.61,375.79,380.13,386.63
2009-11-26 21:56:28.873000,L5,368.09,359.75,355.34,367.47,363.77,352.75,348.07,348.37,363.95
2010-01-13 21:56:49.389000,L5,425.89,380.07,385.68,390.56,382.50,372.24,365.02,363.75,372.46
2010-10-28 21:55:51.312000,L5,369.28,366.25,363.16,376.11,377.64,359.91,353.85,357.46,377.06
2010-12-31 21:55:56.533000,L5,373.61,369.73,364.29,375.37,371.02,357.63,353.25,355.32,365.89
2011-01-09 21:49:46.887000,L5,375.63,371.09,370.51,384.03,378.43,368.50,367.78,375.50,372.94
2011-01-16 21:55:58.174000,L5,385.41,379.37,381.84,384.38,386.61,377.46,368.23,371.79,378.17
2011-01-25 21:49:47.233000,L5,287.37,298.73,296.98,302.26,315.39,305.78,289.67,293.00,301.36
2011-02-17 21:56:00.979000,L5,396.97,399.09,404.63,396.51,397.43,392.77,388.47,383.11,391.53
2011-10-24 21:47:48.042000,L5,399.52,389.36,390.47,384.74,380.34,381.49,373.83,371.85,380.11
2013-04-11 22:08:15.067000,L8,299.27,313.27,303.61,335.64,324.57,305.70,309.72,299.10,322.63
2013-04-27 22:07:47.557000,L8,298.49,312.14,298.56,335.15,327.52,309.59,309.04,299.75,324.64
2013-05-13 22:07:59.284000,L8,297.94,302.34,280.29,332.40,292.86,275.09,275.84,286.46,319.67
2013-05-29 22:08:05.425000,L8,298.63,318.15,318.84,337.53,329.05,319.13,313.50,304.93,329.78
2013-06-23 22:01:46.719000,L8,306.52,317.32,314.86,337.02,330.90,318.65,318.13,304.23,327.27
2013-06-30 22:08:00.117000,L8,286.58,307.30,293.96,334.12,325.19,309.67,308.60,297.36,321.46
2013-07-09 22:01:50.636000,L8,316.78,327.72,328.14,342.14,335.58,322.55,297.70,,
