dates,satname,nzd0272-0000,nzd0272-0001,nzd0272-0004,nzd0272-0005,nzd0272-0006,nzd0272-0007,nzd0272-0008,nzd0272-0009,nzd0272-0010,nzd0272-0012,nzd0272-0013,nzd0272-0014,nzd0272-0015,nzd0272-0016,nzd0272-0017,nzd0272-0018,nzd0272-0011,nzd0272-0002,nzd0272-0003
2004-05-20 21:47:08.268000,L5,326.01,317.26,294.86,288.44,274.95,270.36,282.49,294.01,291.32,304.84,297.28,305.65,291.62,285.88,288.99,269.39,307.47,316.27,307.98
2004-07-07 21:48:33.010000,L5,315.03,305.00,172.50,279.33,269.19,269.27,255.61,281.07,286.66,296.06,291.47,301.88,286.79,282.76,276.80,270.51,302.01,306.94,311.13
2004-07-23 21:48:56.995000,L5,318.53,314.41,181.09,285.36,275.79,278.17,276.89,293.12,290.80,301.88,297.62,307.43,289.83,285.49,287.00,278.82,303.47,307.53,308.47
2004-09-25 21:50:31.000000,L5,312.07,317.29,300.36,300.95,285.93,287.42,303.80,298.17,303.27,305.65,301.67,303.31,295.03,286.89,293.31,275.07,296.38,301.65,307.33
2005-01-31 21:52:45.327000,L5,341.17,335.45,331.44,312.28,342.32,339.59,326.50,320.58,326.11,320.36,318.30,315.26,316.95,322.91,304.62,298.18,321.88,330.53,323.09
2005-03-04 21:53:16.048000,L5,333.98,320.57,352.90,322.92,294.55,293.66,325.70,348.10,324.37,333.38,336.22,342.64,427.48,378.05,303.72,286.78,330.56,318.51,343.27
2005-04-21 21:53:34.581000,L5,312.39,305.40,282.74,279.84,278.68,272.64,283.74,284.61,293.04,300.56,290.45,297.92,286.48,290.62,287.06,267.58,304.53,297.55,299.45
2005-06-08 21:53:56.837000,L5,306.97,311.49,172.53,288.00,276.93,265.19,257.03,280.03,282.56,290.75,287.30,299.50,289.03,284.41,278.77,269.76,294.13,297.39,304.06
2005-09-28 21:54:32.218000,L5,321.73,317.45,302.00,292.42,286.49,281.57,296.44,290.87,299.41,304.14,296.70,310.04,293.28,294.11,292.72,266.99,303.17,312.89,312.03
2005-10-30 21:54:27.218000,L5,315.29,332.44,323.57,304.17,303.39,276.90,292.14,279.75,287.10,298.63,306.20,317.90,320.37,314.96,310.81,305.13,301.64,317.63,320.84
2006-02-03 21:56:42.865000,L5,345.23,334.54,325.52,307.89,305.95,300.58,316.04,303.56,316.52,321.05,330.81,324.95,318.75,319.50,305.24,280.19,321.42,326.11,319.09
2006-06-27 21:59:12.342000,L5,314.69,309.10,291.58,288.51,273.65,271.22,254.98,283.09,287.15,294.29,295.67,302.20,288.37,290.43,274.17,272.37,300.18,306.31,311.25
2006-11-02 22:00:44.654000,L5,320.35,324.86,325.03,305.99,301.14,294.06,310.16,300.16,300.44,312.06,302.47,311.65,305.55,307.77,302.15,284.82,313.94,324.54,323.90
2008-02-25 21:56:48.941000,L5,318.13,319.75,294.18,289.48,291.39,284.22,300.55,297.69,300.35,297.69,298.16,304.74,299.77,287.27,297.69,269.36,297.52,313.95,308.69
2009-11-26 21:56:52.561000,L5,319.58,324.37,302.51,295.63,295.40,294.14,312.36,307.90,313.50,306.10,306.96,308.51,304.67,298.09,298.14,283.33,317.73,316.88,305.71
2009-12-12 21:57:01.642000,L5,317.20,309.83,,283.08,276.98,279.39,291.87,288.21,288.40,293.11,289.96,295.60,281.95,282.56,282.47,269.44,291.66,304.85,299.06
2010-01-13 21:57:13.219000,L5,329.53,325.69,314.42,309.35,304.33,296.15,317.60,285.08,304.34,311.60,306.34,317.83,312.91,318.17,328.08,299.51,306.12,324.14,324.05
2010-01-29 21:57:17.114000,L5,353.68,332.74,316.87,295.34,297.92,286.08,318.82,301.75,312.86,317.41,317.21,311.35,311.75,338.60,325.94,322.90,314.55,313.16,314.35
2010-12-31 21:56:20.363000,L5,309.60,300.44,295.68,289.63,277.42,280.39,298.06,295.25,286.24,305.46,306.90,308.81,292.77,295.01,303.55,283.22,290.08,295.46,301.02
2011-01-16 21:56:21.862000,L5,320.60,318.96,320.57,309.95,303.55,299.12,314.30,295.55,298.27,303.80,301.40,312.90,307.25,313.41,308.46,291.38,305.65,315.58,317.82
2013-05-13 22:08:23.242000,L8,360.07,351.97,356.91,372.70,371.49,330.06,336.56,328.26,321.91,322.44,336.19,338.22,353.15,346.14,341.58,330.02,326.17,360.78,361.40
2013-08-17 22:08:27.088000,L8,364.66,358.53,348.49,328.62,320.81,320.28,322.22,328.41,343.57,324.53,308.64,321.93,367.00,360.94,360.50,343.91,332.83,362.41,347.00
2013-09-02 22:08:28.553000,L8,313.85,322.62,299.12,275.67,276.30,268.04,319.87,282.92,321.72,322.05,307.67,310.13,293.36,292.59,295.13,273.17,318.17,325.34,327.03
2013-11-21 22:08:01.711000,L8,357.13,356.01,417.95,423.93,372.77,330.05,340.18,355.39,326.67,329.31,363.02,342.84,352.38,348.87,363.85,330.25,327.52,351.15,409.84
2014-01-24 22:07:33.459000,L8,408.71,427.46,317.74,299.83,390.55,386.45,391.48,308.69,319.14,338.17,311.59,325.81,315.32,309.64,309.71,350.35,326.86,427.33,322.98
2014-02-25 22:07:08.406000,L8,301.24,289.59,,242.02,266.57,252.98,280.05,272.99,277.27,,,276.37,273.80,259.59,268.73,246.61,246.02,,
2014-04-30 22:06:10.487000,L8,,,,,257.70,251.93,212.23,246.64,259.35,280.52,270.49,280.83,272.01,259.40,262.65,245.28,280.52,,
2014-06-01 22:06:02.776000,L8,340.54,337.02,331.64,298.20,277.28,282.35,322.07,316.80,317.96,320.48,319.94,335.02,330.61,339.06,334.97,330.63,322.96,335.74,334.82
2014-07-03 22:06:14.073000,L8,394.55,398.94,385.10,366.32,345.49,328.11,336.37,357.04,349.47,325.77,308.57,419.85,376.30,357.03,344.42,330.18,333.90,341.33,317.74
2014-08-20 22:06:30.681000,L8,336.68,337.60,318.72,331.40,329.88,309.09,315.49,321.41,317.97,325.66,321.20,344.96,355.55,365.66,316.69,341.81,323.85,328.80,322.09
2014-10-23 22:06:39.356000,L8,,,,,250.82,262.35,296.60,287.59,293.47,303.43,313.15,318.55,289.81,303.20,270.80,249.95,297.68,,
2015-01-27 22:06:23.288000,L8,445.80,429.28,419.25,423.37,401.17,417.87,428.83,414.45,381.17,325.70,311.89,325.88,316.00,305.55,311.87,281.88,320.31,371.08,413.29
2015-02-12 22:06:15.200000,L8,329.12,329.55,314.85,302.07,284.07,291.35,306.34,309.48,316.44,345.10,310.80,318.36,312.70,304.82,307.86,283.24,345.11,325.68,319.98
2015-02-28 22:06:12.396000,L8,427.29,411.92,329.19,352.64,383.50,400.17,329.95,390.22,395.99,344.06,425.92,415.01,364.34,357.18,346.71,349.75,412.53,402.49,398.57
2015-04-01 22:05:49.742000,L8,308.79,306.88,,,261.71,262.65,275.66,268.31,299.43,290.52,276.99,288.65,277.41,267.92,264.51,244.27,296.26,,
2015-06-04 22:05:36.569000,L8,301.75,311.41,,260.34,280.29,257.86,301.55,258.93,299.10,287.56,289.36,307.55,308.47,306.46,312.77,248.53,288.29,261.31,
2015-07-22 22:06:01.523000,L8,313.47,329.32,264.72,281.67,274.69,373.26,360.24,369.24,362.30,324.48,303.18,308.88,292.36,271.63,295.79,277.43,366.39,324.09,315.79
2015-09-24 22:06:25.709000,L8,347.60,345.23,308.71,301.88,281.30,350.16,354.64,336.87,346.44,330.81,337.83,358.39,351.25,356.94,306.85,312.72,334.47,340.63,323.71
2015-11-11 22:06:32.057000,L8,360.23,354.05,383.46,417.19,397.19,394.07,427.82,440.95,448.04,326.71,384.05,400.33,383.56,348.19,420.28,404.01,363.27,374.23,348.30
2015-12-13 22:06:33.519000,L8,,221.89,,279.02,257.37,267.48,299.14,283.78,293.52,306.33,301.95,319.73,329.61,309.81,284.54,318.01,271.70,322.37,319.83
2015-12-29 22:06:33.122000,L8,341.93,346.89,359.17,334.63,334.31,341.91,373.83,342.11,330.34,334.62,337.95,340.12,335.39,345.91,342.45,336.93,339.33,344.94,364.86
2016-01-30 22:06:29.534000,L8,333.40,336.91,322.98,330.10,319.21,299.20,320.76,310.40,328.10,327.49,318.45,318.37,328.56,312.43,306.85,283.49,326.48,331.96,325.00
2016-03-18 22:06:13.953000,L8,,,312.99,,,,,,,299.02,277.93,285.89,299.88,,,,297.97,283.92,316.08
2016-06-06 22:06:07.051000,L8,364.07,337.51,324.41,329.81,335.32,330.86,324.14,333.42,319.39,329.60,330.71,340.52,339.33,325.54,320.33,325.41,328.59,334.74,326.02
2016-08-09 22:06:27.877000,L8,316.60,336.73,312.10,309.53,372.76,349.49,393.23,366.72,339.59,326.25,308.46,350.22,315.50,301.70,302.49,286.31,329.80,330.48,329.35
2016-10-12 22:06:45.172000,L8,354.37,376.24,336.46,332.91,337.70,338.68,335.96,332.85,325.17,329.47,335.63,338.27,352.23,342.66,329.80,320.49,319.81,336.94,329.69
2017-01-16 22:06:35.035000,L8,335.38,333.79,306.97,312.04,321.06,339.73,334.65,317.16,317.50,314.45,318.81,322.33,333.79,337.56,337.55,304.22,318.59,324.54,310.12
2017-04-06 22:05:57.916000,L8,355.31,364.97,328.96,321.17,281.82,294.27,306.68,304.42,329.96,327.17,327.83,338.35,332.73,336.04,344.20,338.63,333.65,344.58,332.43
2017-04-22 22:05:48.327000,L8,335.02,340.07,330.07,336.49,331.66,344.57,364.54,351.12,334.46,338.66,315.12,317.83,345.56,356.70,348.92,357.94,330.49,329.03,325.80
2017-05-08 22:05:47.247000,L8,398.41,407.97,415.90,408.51,388.73,410.57,392.69,361.87,363.78,378.15,336.48,336.87,340.51,345.22,338.05,327.71,406.80,387.64,394.73
2017-05-24 22:05:58.366000,L8,303.44,303.24,,279.42,281.51,262.23,199.84,265.10,294.91,290.76,277.79,287.84,281.31,269.18,268.47,256.64,292.76,293.14,229.96
2017-06-25 22:06:11.601000,L8,343.95,336.36,328.65,297.80,284.70,284.64,317.42,297.88,315.73,322.40,336.85,333.46,328.30,322.17,321.07,301.08,322.70,339.42,325.55
2017-07-27 22:06:22.045000,L8,362.42,362.82,344.41,343.52,342.19,358.32,364.48,285.64,312.76,319.38,329.53,335.91,339.53,342.53,325.17,322.29,324.14,350.86,337.20
2017-11-16 22:06:40.336000,L8,334.07,330.21,316.31,321.44,313.63,312.21,325.73,322.30,318.12,326.23,334.81,344.85,329.93,341.86,335.35,309.69,323.13,329.54,320.00
2017-12-02 22:06:34.857000,L8,326.64,321.04,313.13,302.40,295.61,294.92,308.85,305.91,308.80,320.50,314.49,324.20,327.83,319.70,314.99,305.47,308.83,325.45,318.35
2018-03-08 22:06:03.851000,L8,380.68,345.38,329.04,308.38,297.44,295.13,314.34,355.26,341.69,327.96,343.86,327.72,315.36,302.27,306.92,301.43,334.60,337.87,333.07
2018-04-25 22:05:38.857000,L8,,334.42,,279.99,273.05,269.53,283.43,307.29,329.03,324.64,305.47,319.54,297.25,298.02,278.95,271.49,319.62,329.84,315.73
2018-06-28 22:05:28.220000,L8,276.90,289.49,,,238.21,250.21,180.15,287.87,267.06,285.10,269.29,277.30,272.90,259.56,261.47,243.18,286.80,286.27,309.48
2018-10-18 22:06:17.672000,L8,322.97,326.49,310.24,299.17,281.00,286.65,309.40,307.94,315.77,324.91,308.48,318.49,280.24,297.52,301.48,277.92,320.80,332.36,323.51
2018-11-19 22:06:22.186000,L8,304.45,300.67,,269.71,263.41,264.48,293.05,260.10,,,,,,,,,,318.50,293.91
2018-12-21 22:06:18.644000,L8,347.38,336.81,355.75,338.98,325.15,320.82,332.45,383.35,321.76,387.30,373.33,335.55,332.28,340.71,333.38,317.20,327.93,343.48,324.52
2019-02-07 22:06:11.622000,L8,295.97,293.21,,271.77,272.29,260.59,308.95,307.09,294.90,290.47,303.42,297.53,304.16,296.96,300.73,249.62,287.78,291.44,281.58
2019-03-27 22:05:59.546000,L8,348.38,338.00,352.38,354.67,273.34,271.59,311.87,307.40,320.12,336.67,351.75,366.49,361.13,357.34,357.99,379.68,324.41,342.33,333.19
2019-04-12 22:05:54.693000,L8,395.95,406.82,403.65,288.55,280.32,272.53,306.36,285.93,309.01,324.07,300.50,290.55,282.07,269.39,299.86,377.17,293.74,400.16,399.53
2019-07-01 22:06:20.459000,L8,,,,,234.06,248.28,186.37,264.30,257.68,276.58,259.71,276.83,265.54,259.13,259.25,243.38,279.10,,
2019-08-02 22:06:29.949000,L8,328.41,324.80,318.06,295.17,274.15,285.18,310.69,298.12,307.45,319.78,305.17,322.10,311.80,310.27,307.82,299.38,313.51,327.36,306.74
2019-08-18 22:06:35.194000,L8,299.10,290.79,,,231.39,250.90,297.06,306.32,270.69,286.46,269.08,283.55,279.25,262.71,265.69,249.03,289.30,,
2019-09-19 22:06:44.224000,L8,332.92,337.76,321.78,322.79,331.84,314.52,316.80,320.91,329.04,319.43,404.83,402.33,397.64,487.41,503.03,475.09,318.02,331.78,333.16
2019-11-06 22:06:48.641000,L8,444.82,453.05,461.89,467.19,411.46,459.86,461.80,444.44,416.56,375.77,452.37,446.53,437.78,396.01,441.47,380.99,428.09,435.10,480.22
2019-11-22 22:06:45.051000,L8,363.61,358.74,,278.25,270.16,270.61,295.73,288.02,289.34,324.40,298.96,319.28,302.19,300.08,302.59,273.05,295.99,337.55,320.12
2019-12-08 22:06:44.689000,L8,341.58,334.83,313.04,314.55,316.31,311.95,336.42,331.01,333.92,318.41,328.67,332.66,325.47,328.77,349.06,340.27,319.70,323.71,314.69
2020-01-25 22:06:33.527000,L8,335.57,330.69,383.33,440.32,394.93,558.11,514.68,475.22,529.06,321.33,321.25,335.94,337.03,345.51,329.34,332.26,328.14,362.72,321.52
2020-02-10 22:06:28.847000,L8,394.02,323.01,401.72,367.19,411.12,369.49,393.35,355.96,344.30,332.73,426.68,366.53,340.69,332.12,376.87,325.05,348.39,331.29,343.00
2020-03-13 22:06:18.160000,L8,331.44,331.20,,280.21,280.12,266.34,300.60,289.80,320.06,317.89,329.87,337.68,337.13,290.73,295.12,266.31,320.73,320.73,291.11
2020-03-29 22:06:09.106000,L8,,,,,,233.50,193.45,259.76,256.84,284.78,269.52,280.25,275.54,264.38,256.30,206.11,280.49,,
2020-06-01 22:05:56.563000,L8,,,,,227.01,245.34,180.06,260.24,267.04,282.04,266.39,278.17,270.97,261.23,259.93,227.44,280.00,,
2020-07-19 22:06:19.856000,L8,,,,,230.51,250.52,178.33,264.16,272.63,293.35,272.50,280.52,279.77,262.60,263.24,238.94,288.70,,
2020-10-07 22:06:45.752000,L8,305.40,303.56,,,271.50,265.68,291.50,281.69,314.67,321.48,305.93,328.86,293.94,284.94,285.83,271.20,317.16,268.05,
2021-02-12 22:06:31.303000,L8,364.76,350.90,318.58,328.98,322.78,324.71,338.51,324.74,338.49,324.12,327.51,346.08,346.06,340.43,339.16,332.00,322.64,332.07,345.97
2021-03-16 22:06:15.871000,L8,421.79,416.04,335.74,374.59,364.67,357.24,410.57,425.60,424.16,332.48,415.62,401.68,373.70,382.26,413.43,389.36,352.56,415.50,385.41
2021-04-01 22:06:12.311000,L8,406.12,407.02,360.06,365.28,435.91,431.76,443.22,418.88,422.65,431.17,403.94,397.83,401.80,376.43,353.25,444.05,427.00,428.43,402.74
2021-05-03 22:05:56.714000,L8,442.13,431.46,319.65,312.98,293.46,292.92,312.85,314.82,316.12,330.88,460.88,455.01,454.86,402.05,377.17,372.40,323.60,429.00,380.14
2021-05-19 22:06:04.194000,L8,309.02,302.23,266.72,274.62,271.32,270.24,294.91,284.66,287.12,302.71,297.23,315.69,303.44,301.08,303.18,282.72,298.17,298.41,296.97
2021-09-24 22:06:44.810000,L8,307.46,309.04,,270.40,278.44,232.59,246.09,271.71,292.33,299.99,307.96,297.42,264.22,252.02,,,302.93,312.23,289.42
2022-01-06 22:06:41.911000,L9,309.89,305.77,,284.01,248.62,251.07,275.49,203.75,232.94,,,,,,,,,322.02,318.96
2022-01-14 22:06:39.395000,L8,,,,,,,,,,281.66,299.17,285.15,286.20,270.54,271.49,257.04,277.25,,
2022-01-22 22:06:42.172000,L9,368.10,353.78,333.13,355.86,339.69,324.42,341.69,329.43,328.85,331.92,337.37,349.72,340.03,345.06,346.49,336.04,322.09,340.83,329.38
2022-01-30 22:06:34.320000,L8,342.64,338.04,322.06,326.06,316.74,308.29,321.96,314.80,316.26,331.34,333.13,340.94,327.38,328.45,331.99,324.74,324.57,330.84,324.34
2022-02-23 22:06:32.050000,L9,323.91,320.15,326.85,300.74,289.47,288.27,457.77,456.70,476.05,325.52,306.07,317.49,304.82,301.45,301.14,280.89,482.81,327.28,319.36
2022-03-27 22:06:22.460000,L9,444.89,426.25,438.85,413.89,407.87,434.14,354.21,382.92,389.08,398.50,452.77,451.25,454.83,465.51,443.23,488.63,391.98,448.35,449.17
2022-04-28 22:06:11.016000,L9,,,,,229.22,247.43,257.82,259.86,243.35,,,,,,,,,,
2022-05-06 22:06:17.651000,L8,445.25,409.27,313.29,423.62,423.04,431.55,427.54,423.99,317.29,323.54,307.58,335.31,333.46,350.84,301.86,353.58,321.28,407.55,319.93
2022-05-22 22:06:22.554000,L8,331.69,330.67,394.61,380.89,375.26,361.46,376.86,372.92,374.84,335.86,308.31,313.63,289.85,295.89,301.16,283.63,364.55,380.03,377.44
2022-06-15 22:06:03.914000,L9,294.40,210.02,,,236.71,250.28,262.70,264.68,262.04,278.86,274.51,281.77,259.25,259.64,258.55,251.66,281.77,,
2022-07-01 22:06:18.392000,L9,299.87,292.01,,,239.42,252.01,199.67,261.88,269.40,290.77,270.47,287.61,273.80,265.67,265.02,250.43,291.79,259.83,259.72
2022-08-10 22:06:56.211000,L8,338.10,330.88,333.90,327.28,321.05,314.80,331.25,326.54,330.79,325.36,323.78,332.35,340.81,330.96,341.80,308.37,324.25,334.03,337.84
2022-08-26 22:06:58.286000,L8,306.65,310.49,,,,,,252.53,263.40,303.70,,,,,,,266.07,,
2022-10-05 22:06:46.770000,L9,,280.69,,279.83,257.09,271.28,292.00,283.52,304.45,308.29,309.77,313.35,291.93,285.93,279.01,265.73,298.85,300.85,323.25
2022-10-21 22:06:53.495000,L9,359.65,347.46,353.81,367.75,362.46,341.86,421.16,413.40,421.11,328.90,334.13,357.99,354.99,368.80,350.74,350.66,315.44,354.27,333.88
2022-11-14 22:06:59.140000,L8,403.43,369.62,417.61,413.45,430.72,352.25,431.41,416.69,329.51,400.26,412.08,426.59,447.93,362.40,351.78,335.78,392.13,342.15,355.14
2022-12-24 22:06:50.044000,L9,274.27,281.87,,,270.89,275.80,297.12,294.09,293.63,293.35,298.99,313.77,284.63,303.73,297.66,283.08,291.41,,
2023-01-17 22:06:42.340000,L8,319.07,327.24,310.42,297.86,278.59,287.91,304.08,306.52,306.32,326.66,343.73,408.60,429.19,411.25,469.83,470.03,312.88,324.87,321.28
2023-02-18 22:06:37.945000,L8,337.57,333.82,322.67,325.61,320.23,321.22,329.68,362.79,329.30,328.42,358.81,372.74,347.78,369.78,469.77,448.54,322.90,326.53,350.08
2023-03-06 22:06:26.184000,L8,316.77,187.40,,248.83,264.57,263.17,296.79,285.89,275.95,181.28,,288.28,285.42,303.45,267.18,245.74,271.74,301.45,291.50
2023-03-14 22:06:35.185000,L9,424.90,420.47,318.66,349.92,344.56,366.13,377.08,375.40,383.06,322.58,309.64,315.63,310.22,301.76,303.96,282.46,320.54,331.73,328.55
2023-03-22 22:06:16.808000,L8,332.63,328.69,318.43,299.26,316.84,306.78,322.43,318.07,311.42,319.21,312.06,330.53,316.01,317.52,319.77,309.62,327.23,327.92,314.30
2023-03-30 22:06:23.236000,L9,315.28,331.18,312.81,296.63,312.89,368.74,367.22,379.71,342.78,324.31,310.79,325.74,350.13,312.57,310.05,281.86,324.14,338.93,322.83
2023-04-07 22:06:04.212000,L8,312.01,310.80,,,256.87,257.08,298.12,272.12,293.83,288.53,281.51,303.73,281.44,263.17,263.03,241.23,286.75,289.14,295.10
2023-04-23 22:05:57.137000,L8,328.82,333.92,316.18,317.85,326.17,324.27,324.83,314.07,314.21,323.90,318.07,334.92,333.83,341.45,339.08,330.53,324.48,314.93,313.27
2023-06-10 22:05:51.824000,L8,336.79,330.66,451.70,432.68,431.16,417.89,433.29,421.08,316.09,325.65,307.55,322.50,304.20,305.35,305.28,285.36,322.27,371.21,335.29
2023-07-28 22:06:14.924000,L8,348.34,332.77,329.85,284.66,278.67,271.05,288.09,334.75,330.11,323.12,306.64,354.58,360.24,361.87,355.95,279.14,320.12,328.60,331.41
2023-08-21 22:06:16.088000,L9,352.16,342.10,323.97,286.71,282.71,313.12,307.24,309.42,312.79,321.78,328.55,357.97,329.76,345.26,334.42,335.59,320.93,336.42,321.22
2023-08-29 22:06:26.093000,L8,317.10,304.10,,,232.92,258.78,293.28,302.60,295.17,304.65,304.83,284.94,278.57,263.51,264.09,242.86,288.80,287.58,279.06
2023-10-08 22:06:34.267000,L9,350.44,351.60,437.01,429.91,428.97,426.37,363.26,362.30,345.07,450.74,434.00,427.10,442.77,358.71,349.80,342.79,327.93,331.13,381.41
2023-11-01 22:06:38.922000,L8,438.98,332.19,399.38,406.69,377.60,413.41,416.93,413.12,420.85,366.60,396.61,374.01,372.12,365.74,338.33,314.78,391.48,338.50,350.86
2023-11-09 22:06:36.795000,L9,391.14,331.44,389.11,386.17,381.18,384.70,390.20,389.60,396.11,327.30,336.35,359.74,361.89,370.30,364.87,329.72,323.20,337.59,375.60
2023-11-25 22:06:44.562000,L9,330.03,329.89,531.11,548.75,359.25,352.58,320.08,322.04,327.04,357.43,378.38,391.75,401.53,369.78,348.54,333.11,322.79,511.33,552.40
2024-01-12 22:06:42.879000,L9,460.68,452.71,369.06,361.76,321.45,319.92,322.09,316.80,317.97,330.35,324.63,332.01,336.42,327.37,326.51,322.39,320.49,358.66,414.55
2024-02-13 22:06:41.897000,L9,409.87,415.14,408.79,426.00,419.08,412.54,383.66,387.69,396.62,417.33,415.09,429.25,389.64,372.50,388.03,448.88,402.39,420.29,437.46
2024-02-29 22:06:35.434000,L9,,,,265.40,264.57,260.28,283.57,275.58,295.12,306.98,296.98,279.62,278.95,263.51,267.38,252.32,290.56,,
2024-03-24 22:06:06.022000,L8,,,,,252.63,252.33,221.92,262.43,250.59,264.63,,,,,,,264.70,,
2024-04-17 22:06:15.767000,L9,302.52,365.37,336.50,291.35,285.58,278.61,317.87,307.05,326.19,331.38,285.79,,,,,,333.98,348.40,347.90
2024-05-03 22:06:01.963000,L9,369.28,358.01,310.87,296.66,279.35,286.29,344.78,362.43,354.58,324.89,306.88,365.55,369.71,381.64,301.06,301.43,331.02,342.24,318.09
2024-06-04 22:05:47.886000,L9,,,,,219.92,246.98,180.41,262.05,264.98,279.23,265.57,279.79,266.43,260.82,256.59,237.02,279.11,,
2024-06-20 22:05:30.931000,L9,296.89,295.22,,243.13,253.16,253.92,202.63,267.58,278.50,288.95,270.57,285.42,279.91,265.10,266.10,245.64,287.98,281.56,278.07
2024-07-22 22:05:52.386000,L9,299.75,311.14,,,,,303.06,267.96,295.07,308.45,278.44,286.79,294.96,312.65,311.70,294.60,290.37,,
2024-09-24 22:06:13.437000,L9,335.56,343.92,370.50,381.10,386.68,396.36,339.20,366.41,356.74,342.55,345.41,354.70,354.11,317.35,313.30,334.06,355.21,364.64,371.98
2024-10-10 22:06:22.341000,L9,,,,,,254.78,260.71,265.99,270.44,261.92,253.69,261.32,247.04,246.70,221.70,,274.63,,
2024-11-03 22:06:24.531000,L8,406.02,405.18,412.38,395.03,396.01,394.86,394.94,392.70,323.47,478.08,412.31,399.96,401.65,373.32,428.55,418.48,371.50,411.79,406.00
2024-11-11 22:06:27.642000,L9,432.09,418.95,414.38,415.65,379.07,399.67,391.58,390.36,336.61,331.87,336.18,410.53,406.67,380.76,386.57,383.99,351.29,421.97,414.64
