dates,satname,nzd0042-0000,nzd0042-0001,nzd0042-0002,nzd0042-0003,nzd0042-0004,nzd0042-0005,nzd0042-0006,nzd0042-0007,nzd0042-0008,nzd0042-0010,nzd0042-0011,nzd0042-0012,nzd0042-0009
1999-07-25 22:04:15.362000,L7,306.01,311.63,305.44,299.34,308.02,215.95,271.10,324.90,342.54,337.57,338.81,334.86,
1999-09-27 22:04:25.056000,L7,408.67,333.63,320.73,301.84,315.23,326.90,336.78,320.21,338.61,295.13,309.06,295.91,274.79
1999-10-04 22:10:38.131000,L7,342.07,297.49,331.09,297.71,323.10,322.22,203.02,323.08,324.13,300.17,310.41,,
1999-10-13 22:04:24.936000,L7,,,254.81,294.37,518.20,527.71,,531.43,356.51,359.51,384.53,347.00,352.55
1999-11-14 22:04:18.343000,L7,393.10,332.11,325.89,285.39,320.03,333.76,323.75,334.14,345.22,327.16,340.77,342.19,321.75
1999-11-21 22:10:24.244000,L7,348.09,336.39,330.86,293.99,318.27,327.92,194.52,322.99,327.70,299.03,319.67,309.04,311.01
1999-12-07 22:10:30.042000,L7,340.15,332.82,296.33,290.41,312.35,317.48,,,,297.74,313.70,,
2000-01-17 22:04:11.868000,L7,450.62,466.14,400.23,368.25,382.85,376.32,377.39,400.68,383.54,383.72,370.89,380.31,417.78
2000-02-09 22:10:19.398000,L7,344.94,334.35,326.88,287.62,319.33,,,,,293.60,307.18,217.61,
2000-03-28 22:10:07.233000,L7,351.83,345.90,337.53,290.82,323.26,324.48,409.98,404.09,406.98,373.85,322.06,321.86,385.52
2000-04-29 22:09:53.797000,L7,347.77,338.18,335.63,285.15,313.50,328.93,290.45,272.64,327.25,241.68,322.14,319.92,324.52
2000-05-24 22:03:22.722000,L7,331.98,239.49,314.09,279.47,313.52,328.84,281.16,231.24,346.08,202.88,212.22,340.80,214.80
2000-08-03 22:08:44.137000,L7,351.18,335.24,340.84,322.75,325.83,336.21,336.77,331.70,335.43,326.20,324.87,308.15,328.44
2000-08-12 22:02:30.151000,L7,326.75,313.02,312.92,275.94,309.46,325.55,334.84,322.30,293.50,272.92,330.30,336.09,198.73
2000-09-04 22:08:22.800000,L7,458.86,490.16,505.28,366.04,274.94,434.77,408.63,475.22,383.21,237.03,395.95,446.83,215.81
2000-10-15 22:01:32.252000,L7,438.04,372.32,338.45,342.95,333.33,349.95,447.78,508.33,560.92,326.68,333.59,384.55,356.60
2000-11-07 22:07:53.532000,L7,,,,197.64,300.43,295.09,,,,291.66,307.75,,
2001-02-27 22:07:54.461000,L7,,,,326.50,338.72,338.04,332.22,332.91,336.13,326.35,329.59,309.70,335.38
2001-03-15 22:07:52.114000,L7,,226.80,289.50,329.71,326.43,327.61,187.57,,,,,,
2001-03-24 22:01:35.778000,L7,407.93,372.90,339.39,302.90,326.67,334.85,336.39,333.00,343.91,337.64,343.57,341.38,340.48
2001-06-03 22:07:16.736000,L7,,330.00,332.35,287.12,319.70,235.60,318.13,322.55,325.59,260.64,318.86,262.15,
2001-06-12 22:01:01.040000,L7,433.48,493.99,411.51,510.77,,401.35,418.79,408.25,416.31,378.15,376.85,360.29,438.91
