dates,satname,nzd0181-0000,nzd0181-0001,nzd0181-0002,nzd0181-0003,nzd0181-0004,nzd0181-0005,nzd0181-0006,nzd0181-0007,nzd0181-0008,nzd0181-0009,nzd0181-0010,nzd0181-0011,nzd0181-0012,nzd0181-0013,nzd0181-0014,nzd0181-0015,nzd0181-0016,nzd0181-0017,nzd0181-0018,nzd0181-0019,nzd0181-0020,nzd0181-0021,nzd0181-0022,nzd0181-0023
2014-06-17 22:05:20.950000,L8,,290.25,297.81,258.39,283.26,266.45,283.49,264.68,293.57,252.49,308.45,316.37,318.73,316.69,,294.87,276.27,310.62,329.54,329.91,336.63,252.24,,
2014-06-17 22:05:44.904000,L8,,294.59,305.05,271.09,289.82,272.61,288.74,271.85,296.37,270.26,312.38,319.79,320.65,318.67,171.52,297.72,279.00,314.61,332.42,332.09,338.31,273.55,240.21,222.22
2014-08-04 22:05:38.545000,L8,,443.92,,510.39,501.22,307.36,303.19,355.41,315.48,358.44,333.32,332.38,341.79,335.27,337.54,310.12,302.47,323.71,342.52,338.79,359.35,298.97,258.68,302.03
2014-08-20 22:05:42.763000,L8,,295.47,303.40,267.54,283.24,271.22,283.88,272.78,294.56,266.33,309.73,315.77,315.78,312.62,191.82,292.66,275.42,308.12,328.93,328.82,337.42,284.10,231.86,221.39
2014-08-20 22:06:06.726000,L8,314.42,323.39,332.40,318.28,306.54,310.36,316.96,303.34,318.81,317.60,332.17,336.07,334.95,330.86,309.99,313.29,295.47,322.77,340.81,345.34,356.69,310.02,284.36,305.63
2014-10-07 22:05:49.968000,L8,430.48,379.64,345.86,339.30,333.63,346.48,473.24,324.64,341.94,324.26,333.67,334.48,336.84,330.41,322.89,314.21,299.19,323.52,337.98,338.96,349.02,311.96,270.57,303.90
2014-11-08 22:05:52.173000,L8,412.80,394.35,389.99,387.91,388.49,393.26,378.79,378.33,367.55,372.58,372.67,372.45,363.28,396.99,374.51,352.20,345.53,359.13,352.56,351.91,355.00,336.99,340.38,335.16
2014-11-08 22:06:16.124000,L8,419.78,394.25,390.12,387.27,387.75,393.02,378.45,376.85,366.72,373.06,372.60,372.43,363.29,396.67,372.53,351.65,344.46,358.42,351.37,350.54,354.98,336.11,339.10,334.24
2015-02-28 22:05:24.487000,L8,387.05,329.77,336.05,324.58,332.86,312.31,326.30,335.54,326.90,330.87,336.46,342.03,346.45,345.28,310.40,314.45,301.70,330.06,345.44,345.91,352.09,322.87,283.58,309.00
2015-02-28 22:05:48.437000,L8,387.75,333.87,337.03,326.56,333.39,330.89,327.63,337.08,328.08,333.86,337.68,343.17,347.94,346.53,313.38,314.71,304.67,329.95,345.41,344.87,352.21,323.19,283.82,306.66
2015-03-16 22:05:13.611000,L8,314.15,315.02,328.11,305.82,303.86,299.63,303.00,296.54,317.95,315.16,334.87,351.75,412.62,367.70,368.87,370.64,366.48,370.99,359.66,361.31,351.96,304.27,279.73,374.91
2015-04-01 22:05:01.841000,L8,,292.16,305.59,267.73,278.27,267.65,282.51,,291.15,267.11,306.88,314.55,316.48,309.55,178.40,176.21,,,,326.11,330.73,279.25,,
2015-04-01 22:05:25.791000,L8,206.52,296.79,315.05,274.08,285.61,272.50,286.43,,297.26,273.38,310.52,318.44,319.96,313.56,264.91,294.98,,,,329.54,336.11,287.31,233.99,209.40
2015-05-19 22:04:40.718000,L8,,285.26,289.91,267.15,282.31,271.99,282.96,267.46,296.21,259.71,308.33,318.78,318.04,314.89,170.71,292.54,276.22,308.63,328.12,330.20,335.60,239.48,,
2015-05-19 22:05:04.672000,L8,,284.03,289.87,267.94,282.77,271.99,282.76,267.19,296.17,262.07,308.37,318.50,317.90,315.26,171.05,292.76,276.25,308.70,327.90,330.72,334.35,238.79,,
2015-06-04 22:04:48.656000,L8,,293.44,310.80,270.93,287.07,274.48,284.41,270.68,297.73,269.40,310.03,318.97,319.72,315.59,169.41,292.13,277.74,310.57,327.43,329.31,335.22,,,
2015-06-04 22:05:12.611000,L8,,293.65,313.22,272.88,288.95,275.41,285.17,272.47,298.26,271.60,310.53,319.42,320.06,315.89,171.40,293.17,278.21,311.12,327.79,329.72,335.34,,,
2015-06-20 22:05:20.970000,L8,214.40,308.13,328.81,253.75,308.06,297.78,314.82,292.50,221.61,184.44,217.70,281.60,346.21,328.51,292.34,312.25,294.42,323.85,343.37,304.36,269.88,291.59,268.66,290.67
2015-07-06 22:05:06.214000,L8,,288.24,298.76,267.70,277.36,264.94,277.09,264.93,292.76,249.28,296.24,310.33,,,,241.68,274.27,296.67,322.85,326.22,328.13,,,
2015-07-06 22:05:30.173000,L8,,285.11,296.29,260.19,268.48,256.71,268.21,260.78,291.04,228.09,291.59,307.88,,,,238.64,273.46,295.07,289.93,325.02,325.87,,,
2015-07-22 22:05:13.606000,L8,,293.66,293.26,265.50,286.09,270.93,282.80,263.94,295.73,245.72,307.66,317.11,315.56,314.29,,291.22,276.86,310.39,326.92,330.21,336.17,237.63,,
2015-07-22 22:05:37.569000,L8,,295.41,294.93,268.16,288.74,271.63,283.79,266.80,296.43,249.55,308.76,318.29,316.23,315.18,163.40,292.91,277.99,311.17,327.88,330.72,337.17,213.54,,
2015-08-07 22:05:16.273000,L8,,286.66,287.17,227.26,255.25,240.93,,246.06,246.73,178.10,297.97,305.42,,,,276.48,272.01,303.02,322.20,323.60,332.08,251.45,,
2015-08-07 22:05:40.232000,L8,,289.42,292.04,251.41,264.67,252.22,276.10,,,232.56,302.80,270.06,254.17,303.02,,283.79,273.71,306.15,324.32,326.72,335.95,225.39,,
2015-08-23 22:05:24.610000,L8,,290.08,289.04,253.19,283.93,269.37,280.34,264.62,294.70,245.97,305.37,312.14,312.72,309.27,251.12,287.85,274.08,307.43,325.73,328.30,338.35,257.88,231.19,211.71
2015-08-23 22:05:48.569000,L8,,289.82,289.07,255.63,284.19,269.28,280.38,264.59,294.69,247.40,305.40,312.36,312.82,310.92,247.69,288.24,274.56,307.85,325.95,328.63,338.33,256.03,232.04,212.66
2015-10-26 22:05:43.801000,L8,,289.28,299.70,261.17,,,,,,,,,,,,,,212.68,300.69,317.63,296.53,269.84,,
2015-10-26 22:06:07.756000,L8,384.88,317.47,328.39,312.60,319.04,301.96,326.60,327.58,322.31,321.08,328.39,,,,,276.37,314.23,471.28,476.04,339.57,343.09,301.45,264.88,293.20
2015-12-29 22:05:45.209000,L8,396.31,405.76,400.86,398.66,383.17,357.91,368.71,376.95,384.46,364.72,363.94,367.09,353.41,401.62,360.81,351.63,348.26,351.19,353.73,349.83,353.83,342.48,340.24,352.97
2015-12-29 22:06:09.164000,L8,403.97,405.98,400.73,398.77,383.67,358.21,365.52,376.11,382.29,363.84,362.17,365.54,353.28,359.91,360.00,350.54,347.13,350.23,352.58,347.42,352.91,338.73,334.02,351.76
2016-03-02 22:05:31.567000,L8,206.48,300.00,326.32,298.65,300.86,294.32,303.44,301.67,319.69,319.17,329.08,331.26,334.33,331.70,297.49,304.90,286.30,316.64,327.65,338.93,346.56,299.41,267.97,289.47
2016-03-02 22:05:55.525000,L8,354.88,306.69,329.68,299.73,300.72,296.94,304.86,306.52,320.81,322.46,330.45,332.12,335.51,333.14,311.85,304.23,287.00,316.48,330.52,339.15,348.20,301.22,266.64,291.29
2016-04-03 22:05:16.685000,L8,357.52,314.68,323.92,306.49,304.74,301.19,304.91,299.23,318.65,314.95,326.71,330.64,331.33,326.93,290.08,308.48,288.83,319.97,337.49,335.52,344.97,299.93,271.25,288.76
2016-04-19 22:05:34.992000,L8,,280.08,281.48,264.21,280.70,270.15,280.70,261.43,291.42,262.04,304.78,312.92,315.42,313.60,174.77,288.16,274.49,305.87,321.87,311.95,324.97,231.95,,
2016-05-21 22:05:14.459000,L8,,297.22,298.14,272.77,282.55,274.66,283.92,265.36,295.85,265.22,308.88,316.61,318.78,316.04,177.03,291.48,276.27,308.00,326.75,328.31,246.01,237.55,,211.36
2016-05-21 22:05:38.418000,L8,400.00,422.67,427.43,418.53,408.87,403.33,381.75,385.42,378.58,381.75,382.10,399.98,400.20,419.52,399.56,399.87,383.11,383.57,398.08,376.78,392.16,379.34,383.56,379.05
2016-07-24 22:06:01.938000,L8,,291.62,291.29,241.61,282.75,267.56,282.45,262.61,291.48,255.41,307.18,316.73,318.93,316.86,170.40,290.64,277.22,309.70,328.75,327.22,332.91,247.26,,
2016-09-10 22:05:51.530000,L8,367.88,315.53,326.75,313.62,308.43,305.86,311.20,303.40,319.33,314.99,329.24,330.65,331.24,330.29,294.03,313.01,290.78,320.51,338.30,339.34,348.86,304.89,272.55,291.71
2016-09-10 22:06:15.488000,L8,329.15,315.39,326.63,313.34,308.56,305.84,311.11,303.75,319.49,314.85,329.24,330.61,331.22,330.18,293.78,313.21,290.54,320.60,338.32,339.50,348.86,304.64,272.94,291.79
2016-10-12 22:05:57.250000,L8,372.21,315.15,327.91,313.04,303.61,303.18,305.16,300.58,316.84,316.18,327.23,332.93,332.81,323.94,287.54,304.46,286.68,312.40,335.21,335.19,347.97,299.99,273.43,294.28
2016-10-12 22:06:21.213000,L8,365.75,311.62,325.32,308.27,298.68,297.69,301.28,297.08,313.36,311.99,324.20,329.59,329.71,319.91,282.70,300.72,283.20,308.76,331.70,326.92,342.65,296.61,266.18,288.32
2016-10-28 22:05:59.220000,L8,315.40,327.40,340.07,324.60,319.49,313.51,317.13,318.53,329.60,327.36,336.58,334.90,335.30,335.48,297.46,316.70,301.63,325.49,338.13,339.80,346.66,311.06,275.17,302.38
2016-10-28 22:06:23.178000,L8,378.79,327.31,339.80,324.78,317.48,313.64,316.46,318.28,328.23,327.21,336.09,334.23,334.80,334.63,298.05,315.39,302.38,324.23,337.38,338.64,346.32,310.38,273.90,301.14
2016-12-15 22:06:18.115000,L8,413.87,387.42,341.76,342.10,340.89,345.28,332.93,337.34,342.20,343.49,342.89,343.93,341.97,341.25,335.18,331.30,323.56,329.65,345.17,342.08,351.54,325.82,285.84,320.82
2017-01-16 22:05:47.126000,L8,432.71,393.13,380.43,359.79,387.52,397.27,403.91,383.00,393.87,373.62,399.81,370.55,357.48,353.09,360.35,348.40,340.82,352.80,357.76,357.03,359.39,364.85,369.58,358.39
2017-01-16 22:06:11.085000,L8,436.17,393.59,379.66,360.17,387.88,396.04,402.75,383.45,393.83,373.45,361.34,370.18,357.84,352.24,359.72,347.01,340.45,351.80,356.80,356.23,358.53,363.68,369.06,355.85
2017-02-01 22:05:40.248000,L8,382.89,309.06,327.76,302.14,305.18,297.99,305.28,302.31,318.86,315.12,325.60,330.88,330.16,326.91,294.57,311.90,291.63,323.49,340.24,345.58,350.87,301.37,277.70,284.40
2017-03-05 22:05:27.019000,L8,356.67,310.96,326.98,309.03,302.36,299.26,308.85,302.15,318.70,317.62,326.48,330.96,331.67,328.12,294.57,309.01,290.33,320.87,338.97,344.07,347.24,303.12,276.28,342.08
2017-03-05 22:05:50.977000,L8,357.15,311.73,326.89,308.55,302.06,299.25,308.64,302.13,318.48,317.65,326.29,330.69,331.53,328.02,294.70,308.51,290.25,320.53,338.58,343.78,347.07,303.14,276.19,342.54
2017-04-06 22:05:10.007000,L8,314.87,318.71,333.78,318.44,314.03,308.59,312.93,308.99,323.69,321.15,331.88,339.44,337.58,333.13,296.82,314.23,293.96,322.73,340.05,341.28,349.36,304.62,275.92,301.09
2017-04-06 22:05:33.966000,L8,314.04,322.07,335.93,321.57,317.86,311.83,315.83,312.23,325.60,323.36,333.81,341.92,341.39,336.02,300.58,315.65,298.06,324.17,342.41,343.40,350.79,309.70,277.34,303.82
2017-05-08 22:04:59.325000,L8,,297.56,313.71,278.36,286.65,277.10,286.57,273.76,299.50,269.19,311.31,317.28,319.43,316.53,263.25,294.66,278.26,309.89,330.01,329.42,337.07,286.99,236.34,
2017-05-08 22:05:23.284000,L8,227.16,319.67,338.47,318.65,313.36,309.78,314.50,312.26,324.71,323.91,333.51,336.15,336.69,332.21,313.75,315.13,296.13,329.94,343.06,341.79,349.35,310.44,284.70,303.82
2017-05-24 22:05:10.453000,L8,,294.39,298.93,270.37,281.90,272.35,282.78,263.46,294.61,263.25,308.27,314.38,317.14,312.86,172.64,289.21,275.65,308.23,327.82,328.92,330.47,261.35,,
2017-05-24 22:05:34.407000,L8,,293.30,299.90,270.88,282.11,272.12,282.67,263.55,294.97,263.75,308.09,314.79,317.52,313.45,172.47,289.20,275.72,308.50,328.01,329.36,330.49,259.81,,
2017-06-25 22:05:23.687000,L8,,286.79,293.20,249.29,264.97,255.41,277.25,253.08,286.61,237.02,302.14,309.13,314.49,311.75,,281.69,275.22,305.93,324.80,328.29,337.75,,,
2017-06-25 22:05:47.638000,L8,,285.99,293.48,251.51,265.45,255.53,276.94,252.88,287.18,237.98,302.32,309.59,314.79,312.39,,282.49,275.35,306.36,324.95,189.56,337.59,,,
2017-07-11 22:05:26.464000,L8,,299.73,311.04,279.88,290.28,279.66,289.23,277.80,296.80,255.51,310.39,320.74,321.06,318.49,174.30,294.55,280.19,313.34,334.72,332.47,338.23,272.24,239.51,226.92
2017-07-11 22:05:50.423000,L8,,297.62,303.73,277.29,288.91,276.07,286.77,273.64,294.98,246.05,308.60,319.70,320.15,317.63,170.60,292.34,279.33,312.32,334.01,332.19,337.43,264.28,237.43,213.86
2017-08-12 22:06:04.307000,L8,,,,,,,,186.69,297.97,274.75,297.58,318.61,318.89,317.61,269.84,283.21,273.15,309.61,331.57,331.85,332.95,262.70,,
2017-08-28 22:05:44.051000,L8,,,,,,260.10,281.71,273.89,292.14,267.88,306.66,312.49,314.60,312.69,207.04,289.05,276.19,306.93,281.27,317.24,328.79,272.27,232.99,215.05
2017-08-28 22:06:08.010000,L8,,,,,,261.89,282.82,274.88,293.05,269.89,307.42,313.44,315.83,314.03,267.10,290.17,276.94,307.76,285.64,318.57,330.40,272.76,234.82,218.66
2017-09-13 22:05:44.459000,L8,,,,,,,,,312.28,301.45,207.59,392.73,524.30,,,324.87,345.58,353.55,342.25,339.67,347.59,305.23,275.60,351.06
2017-12-02 22:05:46.939000,L8,451.49,485.85,393.37,384.73,383.93,369.69,371.81,374.80,378.05,377.77,390.68,402.33,385.54,391.05,408.09,391.86,377.43,400.97,398.83,362.55,375.22,397.73,402.67,407.07
2017-12-02 22:06:10.894000,L8,380.44,323.37,336.37,322.02,315.10,311.39,314.92,311.04,323.86,322.83,331.30,334.76,335.18,329.34,295.96,313.22,297.14,322.05,337.50,339.23,347.39,309.49,280.95,289.93
2017-12-18 22:05:49.621000,L8,481.49,464.47,404.01,404.64,373.28,359.74,355.71,404.05,350.58,362.53,370.44,369.86,358.26,367.32,341.44,347.07,335.15,336.85,351.77,359.89,359.79,339.12,306.84,343.82
2018-01-19 22:05:38.704000,L8,191.36,291.61,315.69,279.88,298.88,286.15,295.51,290.08,310.28,300.84,317.95,323.86,324.88,320.56,278.71,301.28,285.00,318.56,334.51,335.47,339.58,290.17,240.74,
2018-01-19 22:06:02.658000,L8,361.13,315.15,331.50,314.90,313.14,302.18,309.45,303.93,320.68,315.87,328.40,331.28,333.05,328.48,294.25,311.46,291.67,323.97,341.22,339.88,346.81,302.47,285.59,287.01
2018-02-20 22:05:24.255000,L8,207.01,301.17,324.96,302.21,302.77,295.00,302.74,297.92,315.82,327.38,324.84,322.86,327.35,328.22,277.40,282.78,264.25,,,,,,200.15,216.86
2018-03-08 22:05:15.942000,L8,234.39,319.27,332.73,314.65,309.06,304.43,310.61,305.99,320.21,321.48,333.07,332.86,336.96,332.37,299.34,312.39,290.81,324.83,342.04,343.33,349.01,307.17,281.99,284.01
2018-03-08 22:05:39.901000,L8,239.40,322.16,334.71,317.14,309.92,306.90,311.94,307.85,320.98,323.82,333.57,333.48,337.79,333.21,303.58,312.52,292.55,325.06,342.55,343.14,349.61,311.84,281.39,309.89
2018-04-25 22:04:50.953000,L8,230.68,318.03,331.38,311.52,305.38,304.12,307.38,302.90,321.27,319.85,329.52,330.14,332.81,329.43,288.76,310.24,288.52,323.40,339.54,340.10,347.07,307.59,274.71,291.22
2018-04-25 22:05:14.903000,L8,227.29,319.31,333.96,314.95,312.40,307.21,311.05,307.81,324.12,321.96,331.74,331.76,334.30,332.18,289.80,313.10,292.59,325.71,342.38,342.45,348.74,309.82,276.24,292.90
2018-05-27 22:04:28.824000,L8,,299.08,313.36,280.26,287.89,278.62,289.33,277.40,298.52,272.64,310.27,319.12,320.02,318.53,243.24,292.91,277.80,310.78,329.11,327.26,326.88,243.05,,
2018-06-12 22:04:30.023000,L8,224.90,320.19,331.49,311.47,304.03,302.80,304.76,300.42,318.08,318.05,327.09,329.42,330.09,327.74,291.48,302.99,281.31,322.18,342.53,339.87,345.70,298.19,,
2018-06-28 22:04:40.307000,L8,,285.82,291.05,241.02,285.81,269.25,281.33,256.81,293.92,241.95,304.88,311.90,315.96,313.97,,288.49,274.98,309.77,328.81,181.57,336.30,242.86,,
2018-06-28 22:05:04.262000,L8,,288.27,292.91,247.97,289.41,271.42,284.05,263.79,295.51,250.61,306.50,313.92,317.68,316.12,,293.79,276.79,311.83,330.39,331.48,337.59,257.89,,
2018-08-31 22:05:35.273000,L8,,282.84,289.99,236.18,265.91,250.23,271.51,252.75,263.11,245.70,298.39,305.93,307.51,306.38,,270.65,272.92,301.83,320.57,325.17,326.97,254.31,,
2018-10-02 22:05:23.291000,L8,363.28,318.78,330.54,317.46,308.58,303.59,309.26,303.63,321.26,317.63,329.92,331.66,332.35,326.96,295.28,308.31,289.73,321.29,338.03,336.95,344.86,303.65,279.00,299.01
2018-10-02 22:05:47.245000,L8,320.86,318.93,330.22,317.19,308.05,303.50,309.18,303.57,321.10,317.77,329.69,331.61,332.13,326.86,295.31,307.81,289.74,321.02,338.00,336.78,344.56,303.65,278.92,298.84
2018-10-18 22:05:53.709000,L8,374.47,323.54,332.01,318.68,309.04,305.54,310.37,305.95,321.46,322.17,330.90,332.96,333.18,325.57,295.51,308.69,289.81,321.15,337.61,337.48,344.42,304.49,277.31,300.08
2018-11-03 22:05:33.462000,L8,,279.33,297.44,280.60,285.22,275.26,285.05,278.80,299.36,276.71,310.48,316.33,318.87,313.93,170.28,287.91,275.52,306.69,326.18,322.45,333.89,274.75,,
2018-11-03 22:05:57.421000,L8,,282.41,302.21,281.59,284.73,276.70,286.28,281.38,300.82,280.81,311.60,318.06,319.28,314.27,174.87,289.30,276.18,307.16,326.78,322.69,335.59,278.17,227.37,
2019-01-06 22:05:53.844000,L8,374.86,327.23,335.41,321.76,315.22,310.72,314.60,309.43,322.81,321.77,330.19,332.18,334.71,328.01,305.22,314.58,300.70,324.60,342.12,339.12,349.03,311.65,282.53,291.53
2019-01-22 22:05:50.255000,L8,405.83,392.82,396.99,391.71,383.64,391.80,370.87,401.55,356.53,355.80,354.73,360.98,362.88,345.21,356.78,354.49,358.70,356.26,353.05,355.89,357.46,361.29,357.05,350.88
2019-03-11 22:05:38.980000,L8,386.76,314.16,328.36,308.59,305.22,298.69,305.03,300.41,318.09,316.21,327.23,329.37,318.10,344.42,339.85,322.00,291.67,331.28,329.97,288.48,276.44,364.80,284.05,288.05
2019-04-12 22:05:06.784000,L8,221.24,316.48,330.41,307.30,304.14,300.52,306.38,303.22,321.23,319.57,329.93,330.33,331.70,327.51,292.19,312.32,292.19,325.38,340.87,340.81,347.77,310.71,285.88,281.73
2019-04-12 22:05:30.743000,L8,228.09,325.27,334.79,314.84,311.01,307.08,312.95,309.61,325.18,323.58,333.09,332.84,334.00,329.92,294.80,315.26,298.51,327.73,343.46,342.98,349.32,314.01,286.98,348.75
2019-06-15 22:05:27.936000,L8,,292.58,295.35,267.82,285.47,270.85,283.87,257.66,293.07,258.18,305.76,315.06,316.47,315.90,245.10,290.78,276.84,312.56,329.64,330.55,336.38,246.70,236.57,
2019-06-15 22:05:51.895000,L8,,291.58,294.85,267.94,285.41,270.08,283.41,256.28,292.60,255.45,305.45,314.80,316.49,315.98,260.51,290.14,277.11,312.47,329.74,330.53,336.63,243.01,,
2019-07-17 22:05:35.131000,L8,,277.37,288.77,234.84,277.55,243.89,,,,178.84,252.79,308.30,313.56,314.33,163.98,283.34,275.92,311.13,329.83,331.23,338.33,239.25,,
2019-07-17 22:05:59.094000,L8,,291.44,296.09,263.07,287.94,265.87,277.60,176.67,269.35,239.43,303.27,314.63,317.31,317.07,265.73,293.56,279.23,315.35,332.81,333.92,340.64,271.14,,
2019-08-02 22:05:42.028000,L8,373.26,321.21,334.73,313.68,308.17,305.95,311.18,306.16,321.66,320.84,334.23,484.96,281.92,275.81,302.24,309.60,352.52,266.36,277.55,288.17,353.23,344.21,504.98,535.99
2019-08-02 22:06:05.991000,L8,376.90,326.19,336.31,317.44,310.12,308.27,313.46,308.38,323.02,322.85,336.26,491.15,289.33,282.31,312.44,317.92,364.29,272.83,284.21,296.90,360.21,358.58,515.02,556.84
2019-08-18 22:05:47.276000,L8,,287.91,287.71,233.49,278.72,256.49,275.96,252.24,276.51,249.88,300.48,307.84,309.76,309.97,171.08,272.32,274.99,307.97,325.82,328.06,331.66,261.94,,
2019-08-18 22:06:11.235000,L8,206.19,310.25,324.24,299.79,299.34,294.13,301.05,297.31,314.31,309.41,325.17,327.73,327.28,324.55,292.40,303.50,287.56,322.24,338.40,340.46,348.89,302.11,278.60,287.94
2019-09-19 22:05:56.310000,L8,366.72,326.02,333.65,319.12,311.12,308.36,313.52,309.56,322.65,321.51,333.09,333.64,334.83,329.54,306.21,314.84,295.23,326.15,344.31,342.25,348.97,312.68,282.93,304.03
2019-09-19 22:06:20.269000,L8,366.89,327.61,334.35,320.38,312.43,309.43,314.39,310.81,323.25,322.21,333.78,334.19,335.37,329.95,309.82,316.30,296.43,326.77,345.00,342.85,349.37,313.55,283.57,305.77
2019-10-21 22:06:01.934000,L8,385.98,321.69,332.26,314.23,310.28,304.95,309.02,304.89,320.16,318.74,330.12,332.02,333.58,329.00,304.09,312.71,291.53,323.21,345.23,353.12,349.70,304.70,281.30,303.62
2019-10-21 22:06:25.884000,L8,381.94,314.81,326.92,307.78,301.18,297.32,302.81,299.65,316.08,313.46,326.15,328.55,329.79,324.98,295.46,306.34,287.62,319.27,338.16,343.23,346.52,300.83,276.96,294.68
2019-11-06 22:06:00.727000,L8,364.38,318.93,330.22,313.87,305.74,302.50,305.83,303.00,320.83,319.56,329.74,331.43,333.94,328.30,296.00,311.03,292.94,323.29,341.48,341.20,347.31,304.90,280.73,296.91
2019-11-06 22:06:24.678000,L8,365.93,319.92,330.42,314.54,304.77,302.33,305.51,302.53,320.45,321.02,329.34,331.26,333.88,328.10,296.27,309.50,293.03,322.31,340.86,339.69,346.90,305.04,279.92,294.98
2019-11-22 22:05:57.141000,L8,444.60,394.85,396.96,388.84,380.42,364.68,360.00,364.51,355.87,358.76,363.74,357.10,358.31,351.37,358.00,351.72,352.45,356.53,357.79,355.23,355.05,364.42,367.23,353.02
2019-11-22 22:06:21.092000,L8,448.57,397.08,400.38,389.24,380.79,367.78,360.76,363.22,356.42,359.88,365.82,357.07,358.14,351.78,358.40,351.44,351.89,356.35,357.34,353.76,355.67,364.35,365.96,352.74
2019-12-08 22:05:56.780000,L8,328.50,313.84,330.90,310.03,301.74,298.98,303.81,300.23,317.73,315.72,326.50,328.46,338.19,313.28,271.50,287.17,277.33,298.13,325.82,310.45,273.26,280.66,539.49,475.37
2019-12-08 22:06:20.730000,L8,208.00,297.31,316.06,280.93,286.97,278.61,288.41,283.09,300.72,297.27,310.76,316.10,323.32,282.43,177.59,,,,,,,,,
2020-01-09 22:05:49.761000,L8,382.81,315.84,332.35,315.47,312.05,302.42,309.32,307.33,324.14,321.75,325.77,328.22,336.95,328.36,295.05,314.70,295.47,326.78,345.81,347.88,345.71,299.08,273.99,287.84
2020-01-09 22:06:13.711000,L8,367.29,317.50,331.85,314.99,309.51,301.62,307.26,305.99,322.58,321.48,325.16,327.06,335.29,327.66,296.10,312.30,294.86,325.04,344.26,345.53,344.53,299.25,273.49,287.76
2020-01-25 22:05:45.614000,L8,389.34,319.50,331.90,316.88,315.48,303.84,311.47,308.40,320.65,321.57,330.17,330.39,334.47,329.12,300.32,316.77,294.47,327.24,346.21,344.32,349.68,312.42,286.21,348.17
2020-01-25 22:06:09.569000,L8,392.08,318.98,330.05,315.43,311.12,301.67,309.79,306.77,320.05,321.14,327.92,329.42,333.41,327.82,300.40,314.35,292.67,325.07,345.09,343.07,348.90,309.20,285.08,343.07
2020-02-10 22:05:40.938000,L8,385.20,318.11,329.01,314.94,315.15,303.93,312.49,307.58,321.02,320.62,329.74,329.87,336.71,330.56,297.57,318.02,295.59,325.76,343.43,343.45,347.28,312.81,287.05,284.69
2020-02-10 22:06:04.888000,L8,387.16,319.10,329.04,315.99,313.35,304.19,312.15,307.68,321.08,321.11,329.44,329.70,336.68,329.85,299.25,317.36,295.63,325.12,342.95,342.54,346.99,312.27,285.86,283.98
2020-02-26 22:05:36.872000,L8,492.95,300.11,300.64,278.03,290.63,299.59,310.71,308.20,323.58,322.07,330.96,331.80,333.85,332.04,301.66,313.82,296.79,328.28,347.90,346.34,352.39,312.46,289.68,288.20
2020-03-13 22:05:30.251000,L8,209.27,315.77,327.35,311.49,310.21,301.86,310.34,307.16,322.74,319.67,331.25,331.53,333.45,329.28,296.40,314.57,292.16,330.14,352.66,347.84,351.63,307.08,292.50,287.47
2020-03-13 22:05:54.202000,L8,223.88,320.42,328.18,314.79,310.48,306.49,313.26,308.72,323.20,321.72,332.01,332.03,334.25,330.99,300.47,315.37,294.90,329.73,351.46,346.80,350.65,313.70,292.25,288.13
2020-08-04 22:05:59.720000,L8,,256.04,263.59,229.94,,230.55,248.36,204.53,245.52,189.41,229.27,299.17,301.50,306.92,,261.08,267.03,300.15,318.37,319.74,323.82,241.04,,
2020-09-21 22:05:54.893000,L8,,294.20,300.41,279.15,287.41,274.94,288.33,274.00,298.24,270.87,312.80,319.08,317.78,316.12,175.72,294.77,278.02,312.38,331.10,330.42,337.65,288.54,,
2020-09-21 22:06:18.848000,L8,402.90,396.05,401.81,396.69,398.89,412.00,412.25,405.70,388.64,401.22,380.33,374.34,378.81,399.55,397.09,359.81,350.52,375.62,355.04,353.54,364.29,355.61,357.72,348.21
2020-10-23 22:05:58.112000,L8,,291.82,301.44,278.98,288.20,275.40,285.49,275.54,299.27,274.29,310.07,316.66,319.38,315.64,174.53,292.09,277.16,311.15,329.81,329.62,336.61,278.41,,
2020-12-26 22:05:56.607000,L8,378.26,315.08,330.10,311.67,307.82,,,,215.57,245.60,434.08,329.58,327.18,324.87,296.96,311.96,293.48,325.27,340.97,340.93,348.06,305.62,279.89,269.66
2020-12-26 22:06:20.557000,L8,377.49,314.59,329.54,310.52,306.53,,,,214.12,243.78,287.61,329.15,325.76,324.70,296.76,310.90,293.03,324.75,340.45,340.37,347.98,305.07,278.92,288.65
2021-02-12 22:05:43.398000,L8,,273.42,285.35,262.59,273.56,256.45,277.36,258.64,291.43,262.45,303.86,309.40,313.29,307.76,179.96,285.28,275.71,309.00,327.07,329.78,337.40,282.60,,
2021-02-12 22:06:07.348000,L8,,272.04,269.76,259.06,269.59,254.20,276.13,257.63,289.92,258.03,303.10,307.50,312.20,306.50,179.05,283.95,274.72,307.98,326.14,328.78,336.81,282.65,,
2021-04-01 22:05:24.398000,L8,,293.82,307.95,274.81,286.78,274.30,285.53,274.79,297.83,274.65,310.31,318.49,318.98,316.29,272.78,292.59,276.50,312.73,332.63,333.88,339.50,288.21,,
2021-04-01 22:05:48.357000,L8,,286.45,299.19,263.36,279.79,267.67,280.79,264.25,292.37,265.49,306.43,313.42,315.84,312.32,267.20,287.45,274.27,309.92,330.37,331.44,337.76,282.18,,
