dates,satname,nzd0041-0000,nzd0041-0001,nzd0041-0003,nzd0041-0004,nzd0041-0005,nzd0041-0006,nzd0041-0007,nzd0041-0008,nzd0041-0002
1999-07-25 22:04:15.362000,L7,,296.50,303.99,316.65,214.33,,213.48,450.03,291.60
1999-08-17 22:10:26.276000,L7,209.82,306.19,316.16,247.46,320.75,297.71,304.29,318.16,
1999-09-27 22:04:25.056000,L7,455.08,364.36,305.20,315.13,325.78,315.72,319.68,332.82,338.19
1999-10-04 22:10:38.131000,L7,457.61,357.67,324.16,323.06,321.85,311.23,387.13,392.79,364.26
1999-10-13 22:04:24.936000,L7,,295.68,310.53,319.86,327.61,318.76,322.50,334.42,238.29
1999-11-14 22:04:18.343000,L7,,304.22,315.20,324.98,328.04,321.49,318.65,334.66,328.50
1999-11-21 22:10:24.244000,L7,411.97,383.25,376.00,383.63,390.26,380.55,325.66,334.93,335.10
1999-12-07 22:10:30.042000,L7,,,,218.03,271.11,296.25,269.66,333.02,
2000-01-17 22:04:11.868000,L7,,,,389.85,515.68,,,,
2000-02-09 22:10:19.398000,L7,,,,,184.94,297.49,302.67,248.16,
2000-02-18 22:04:05.276000,L7,,,,253.73,282.46,261.39,295.57,306.83,
2000-03-28 22:10:07.233000,L7,222.52,304.04,321.09,316.28,315.78,296.22,307.88,316.99,321.86
2000-04-29 22:09:53.797000,L7,289.31,308.56,231.34,173.55,322.22,300.64,306.98,321.61,284.41
2000-05-24 22:03:22.722000,L7,,,310.41,315.05,325.46,322.36,320.22,335.50,
2000-08-03 22:08:44.137000,L7,,306.30,318.53,321.63,321.70,304.30,310.52,320.44,307.06
2000-08-12 22:02:30.151000,L7,,,309.38,314.95,323.62,312.09,259.56,273.29,
2000-10-15 22:01:32.252000,L7,212.12,355.74,313.69,323.73,329.09,327.20,326.63,378.57,323.16
2001-02-27 22:07:54.461000,L7,,307.71,311.75,315.47,254.74,,,,307.88
2001-03-15 22:07:52.114000,L7,,,312.97,317.58,291.35,273.42,,,
2001-03-24 22:01:35.778000,L7,,357.81,310.36,323.61,326.68,317.78,315.28,339.75,313.67
2001-06-03 22:07:16.736000,L7,,,313.62,315.51,319.31,298.43,297.80,315.95,306.11
2001-06-12 22:01:01.040000,L7,466.00,447.77,397.17,403.52,416.39,425.84,399.13,411.53,407.84
2001-06-19 22:07:05.722000,L7,,,322.62,316.65,324.03,299.22,287.99,315.89,
2001-08-15 22:00:14.727000,L7,382.95,375.87,388.47,387.86,385.24,371.42,328.77,415.58,356.29
2001-09-07 22:06:11.116000,L7,194.45,254.85,312.14,298.95,248.40,,,,291.21
2001-09-23 22:06:03.238000,L7,212.88,323.03,288.20,255.72,289.33,305.62,285.80,,303.29
2001-10-02 21:59:40.713000,L7,,298.48,306.92,271.74,251.11,192.12,335.48,337.09,313.82
2001-10-18 21:59:42.412000,L7,,,309.08,312.98,276.05,320.77,315.12,288.09,230.25
2001-11-19 21:59:56.393000,L7,,,310.63,319.16,321.88,316.32,334.74,316.53,312.30
2001-12-12 22:06:14.960000,L7,,,313.39,312.78,254.65,299.99,292.06,316.82,309.78
2001-12-21 22:00:05.972000,L7,,308.87,311.43,326.85,328.71,326.87,339.01,347.75,309.34
2002-01-22 22:00:16.971000,L7,,286.02,311.96,318.62,320.00,312.91,326.73,323.84,312.99
2002-01-29 22:06:21.478000,L7,,,314.35,316.06,,299.52,284.80,317.91,
2002-02-14 22:06:29.522000,L7,175.30,255.15,321.20,315.28,313.67,304.49,301.22,318.07,314.12
2002-02-23 22:00:19.685000,L7,,300.83,312.25,327.24,326.91,317.69,333.18,338.12,317.47
2002-03-27 22:00:13.634000,L7,,298.87,312.02,323.01,325.97,319.59,317.29,332.77,315.87
2002-04-28 22:00:14.417000,L7,,289.84,,313.07,332.86,315.90,320.55,318.98,232.72
2002-06-15 21:59:55.710000,L7,,,307.22,321.50,333.01,316.32,322.16,339.06,311.49
2002-06-22 22:06:03.573000,L7,215.44,322.25,327.78,318.04,323.41,304.84,291.40,313.69,242.74
2002-08-09 22:05:46.029000,L7,,307.83,312.17,316.16,317.54,306.50,309.06,318.53,
2002-08-18 21:59:33.737000,L7,,297.97,311.88,268.33,267.68,303.94,247.81,259.46,314.87
2002-10-21 21:59:12.494000,L7,,380.11,398.32,320.61,461.65,325.10,331.04,346.94,320.85
