dates,satname,nzd0543-0000,nzd0543-0001,nzd0543-0002,nzd0543-0003,nzd0543-0004,nzd0543-0005
1999-12-16 22:07:33.708000,L7,162.85,155.71,,,,
2002-01-29 22:09:33.112000,L7,487.78,479.97,445.08,429.28,415.41,429.14
2003-12-26 21:59:30.091000,L5,222.04,202.37,,,,
2005-11-13 22:09:08.414000,L5,205.43,184.25,,,,
2006-02-17 22:11:22.491000,L5,143.57,146.34,,,,
2006-04-15 22:06:42.440000,L5,210.80,188.23,,,,
2010-12-22 22:04:29.137000,L5,226.89,202.04,504.79,359.21,413.39,422.14
2013-11-12 22:16:19.914000,L8,194.35,178.66,137.77,,,
2013-11-19 22:22:25.407000,L8,301.32,279.45,259.05,,,
2014-03-20 22:15:01.497000,L8,183.77,164.68,,,,
2014-09-28 22:14:44.621000,L8,210.26,197.93,153.30,,,
2014-11-15 22:14:49.314000,L8,203.36,188.53,151.16,,,
2015-12-20 22:14:45.217000,L8,193.82,180.19,137.97,,,
2015-12-20 22:15:09.184000,L8,175.96,163.26,,,,
2016-02-06 22:15:01.599000,L8,207.03,194.14,153.95,,,
2017-01-30 22:20:50.623000,L8,190.87,194.24,135.59,,,
2017-10-06 22:15:16.469000,L8,211.40,244.90,254.32,233.73,232.29,216.61
2017-12-25 22:15:11.673000,L8,193.24,182.63,147.77,,,
2018-11-10 22:14:32.733000,L8,172.34,163.01,,,,
2018-11-10 22:14:56.700000,L8,168.65,161.64,,,,
2019-02-21 22:20:30.485000,L8,207.63,308.31,460.24,414.86,,
2019-11-13 22:14:57.837000,L8,200.88,184.07,149.23,,,
2019-11-13 22:15:21.800000,L8,198.85,181.86,147.92,,,
2019-11-29 22:14:55.870000,L8,310.89,264.19,247.86,219.96,,166.79
2020-08-27 22:14:44.105000,L8,392.75,410.93,414.28,414.45,484.17,161.71
2020-08-27 22:15:08.068000,L8,158.83,151.28,,,,
2021-05-01 22:20:19.495000,L8,,375.38,490.52,493.35,183.20,405.19
2021-09-22 22:21:05.391000,L8,178.26,165.98,,,,
2021-11-18 22:15:20.463000,L8,188.78,177.39,134.73,,,
2021-12-19 22:21:04.274000,L9,178.92,168.69,133.90,,,
2023-01-08 22:15:24.110000,L8,177.69,165.67,,,,
2023-02-17 22:15:01.258000,L9,185.45,193.60,134.85,,,
2023-05-23 22:20:05.625000,L8,460.82,412.74,394.14,250.41,456.62,458.06
2023-05-24 22:14:04.912000,L9,194.13,158.58,,,,
2024-01-27 22:14:37.376000,L8,190.62,517.70,499.95,470.84,454.28,434.58
2024-05-26 22:13:59.921000,L9,333.97,231.02,291.38,325.88,340.45,285.07
2024-08-29 22:20:33.674000,L8,149.80,157.37,,,,
2024-10-24 22:20:57.649000,L9,268.51,250.56,232.33,209.48,,
2024-11-17 22:20:50.529000,L8,203.32,198.05,137.13,,,
2024-12-27 22:20:57.717000,L9,170.76,164.67,,,,
2025-01-05 22:15:06.749000,L9,190.40,173.28,135.91,,,
