dates,satname,nzd0155-0000,nzd0155-0001,nzd0155-0002,nzd0155-0006,nzd0155-0007,nzd0155-0008,nzd0155-0003,nzd0155-0004,nzd0155-0005
1999-09-27 22:04:48.949000,L7,283.77,245.05,199.14,316.52,287.83,261.52,,,
1999-12-25 21:58:52.197000,L7,307.17,263.17,236.80,308.79,295.51,257.32,266.53,318.37,310.48
2000-01-10 21:58:52.465000,L7,301.50,269.74,256.19,,,,274.02,269.14,
2000-10-15 22:01:56.204000,L7,273.27,245.97,,,,,,,
2001-01-03 22:02:12.432000,L7,281.66,242.00,226.49,,,,179.44,,
2001-01-12 21:56:06.772000,L7,283.56,256.40,231.52,277.94,298.52,261.17,317.40,320.31,309.62
2001-01-12 21:56:30.696000,L7,288.98,256.78,230.63,307.46,297.02,259.58,193.06,318.13,308.82
2001-03-17 21:56:16.575000,L7,272.87,251.09,,,,,,,
2001-09-25 21:54:04.740000,L7,308.56,265.09,240.57,,,,263.79,246.29,
2001-10-11 21:53:46.024000,L7,268.85,238.74,,,,,,,
2001-10-11 21:54:09.862000,L7,305.68,263.22,236.96,,,,192.10,,
2002-01-22 22:00:40.906000,L7,225.40,241.16,,,,,,,
2002-02-16 21:54:54.191000,L7,290.67,252.58,226.15,300.66,,,179.22,314.46,306.63
2002-08-27 21:53:36.267000,L7,263.75,227.64,,,,,,,
2002-08-27 21:54:00.253000,L7,262.54,244.71,227.09,,,,,,
2002-10-14 21:53:19.813000,L7,269.02,249.25,227.46,,,,181.59,,
2002-11-06 21:59:41.879000,L7,268.71,240.82,,,,246.82,,,
2003-01-18 21:54:30.278000,L7,266.69,254.96,229.15,310.35,298.06,,192.53,,
2003-01-25 22:00:18.779000,L7,262.51,243.23,,,,,,,
2003-08-13 21:48:45.123000,L5,281.83,227.25,,312.42,296.89,,,317.92,311.42
2003-10-25 21:43:40.253000,L5,301.70,258.28,240.15,322.74,308.41,270.26,,316.90,322.82
2003-10-25 21:44:04.226000,L5,299.14,255.51,238.21,322.47,307.94,270.11,,316.77,322.30
2003-11-17 21:50:09.452000,L5,300.57,246.94,,296.76,281.25,,,311.14,292.53
2003-12-12 21:44:10.398000,L5,288.66,236.62,,306.23,290.54,,,311.54,299.94
2004-02-14 21:44:33.705000,L5,293.35,254.54,240.38,314.67,290.96,248.13,,315.00,312.04
2004-02-14 21:44:57.678000,L5,285.97,236.09,,312.33,280.02,,,,305.45
2004-04-02 21:44:54.996000,L5,291.08,245.12,242.04,311.76,294.06,251.73,,305.12,316.13
2004-04-02 21:45:18.969000,L5,296.20,250.96,246.78,313.56,297.03,257.28,,310.62,318.89
2004-07-23 21:48:33.165000,L5,,,,263.40,282.09,,,,307.06
2004-09-25 21:50:07.312000,L5,299.87,245.31,235.98,314.13,,,,311.67,314.66
2004-11-03 21:56:42.977000,L5,293.14,241.50,237.28,318.49,297.44,,,325.18,319.24
2004-11-19 21:56:55.269000,L5,290.98,,,307.15,,,,302.76,298.62
2005-01-15 21:51:45.464000,L5,202.20,225.56,,,,,,,
2005-01-15 21:52:09.437000,L5,306.11,247.56,240.93,255.95,,,,308.29,309.45
2005-01-22 21:58:02.481000,L5,304.36,255.95,240.04,,,,,,
2005-03-11 21:58:44.158000,L5,291.91,239.48,,,,,,,
2005-03-20 21:52:38.190000,L5,296.66,231.06,231.60,,,,,,
2005-04-12 21:58:55.193000,L5,295.67,244.83,233.46,,,,,,
2005-04-21 21:52:46.920000,L5,275.21,,,,,,,,
2005-04-21 21:53:10.893000,L5,291.26,251.53,238.98,,,,,,
2005-10-30 21:53:39.558000,L5,,,,316.51,,,,321.08,308.26
2005-10-30 21:54:03.531000,L5,,,,318.47,,,,326.71,315.43
2005-11-22 22:00:23.113000,L5,299.98,248.78,245.36,,,,,,
2006-02-03 21:55:55.062000,L5,295.75,238.26,235.37,305.47,,,,305.96,310.24
2006-02-03 21:56:19.035000,L5,298.02,240.15,236.98,304.94,,,,306.31,309.40
2006-02-19 21:56:15.936000,L5,286.95,235.06,,,,,,,
2006-02-19 21:56:39.909000,L5,302.48,259.52,249.77,260.19,,,327.42,321.24,265.35
2006-04-08 21:57:36.601000,L5,,,,309.84,256.50,,,,305.78
2006-06-02 22:04:12.415000,L5,285.18,237.30,236.24,316.68,294.89,,314.91,320.11,316.88
2006-11-25 22:06:43.926000,L5,315.40,265.76,254.74,,,,,,
2007-02-13 22:06:47.368000,L5,294.84,257.04,231.84,,,,,,
2007-09-18 21:58:42.182000,L5,,,,315.82,291.18,,,,318.72
2007-09-25 22:04:48.945000,L5,279.31,,,315.51,,,,,311.89
2008-12-25 21:50:10.387000,L5,282.85,252.16,222.77,,,,,,
2008-12-25 21:50:34.359000,L5,287.31,257.12,228.22,,,,,,
2009-11-26 21:56:28.873000,L5,290.08,244.57,224.15,,,,,,
2009-12-12 21:56:13.982000,L5,281.03,,,,,,,,
2009-12-12 21:56:37.955000,L5,288.68,,,,,,,,
2010-01-29 21:56:53.427000,L5,292.23,246.50,232.57,,,,166.19,,
2010-02-21 22:02:44.773000,L5,298.42,228.02,228.93,,,,,,
2010-10-28 21:55:27.339000,L5,292.29,,,,,,,,
2010-10-28 21:55:51.312000,L5,294.65,238.60,229.58,312.09,,,,306.64,298.92
2011-01-07 22:01:44.406000,L5,291.91,,,,,,,,
2011-02-17 21:55:37.006000,L5,293.75,242.85,240.43,317.92,297.42,,328.75,320.25,315.74
2011-02-17 21:56:00.979000,L5,293.76,242.60,237.36,317.27,268.22,,,316.99,314.18
2013-11-12 22:13:32.202000,L8,,,,289.63,270.46,,,286.37,281.07
2013-11-21 22:07:13.797000,L8,271.27,244.78,224.02,300.73,272.43,,170.22,292.06,286.56
2013-11-21 22:07:37.752000,L8,296.46,250.48,227.09,304.65,278.68,260.10,179.84,313.60,293.77
2014-01-24 22:06:45.554000,L8,293.39,246.45,234.85,292.03,,,303.00,299.40,288.06
2014-02-09 22:06:33.299000,L8,273.15,216.54,,,,,,,
2014-02-09 22:06:57.254000,L8,279.95,247.43,226.08,,,,175.46,,
2014-03-20 22:12:13.789000,L8,,224.03,223.67,296.13,,,163.99,276.47,287.87
2014-04-05 22:11:58.702000,L8,263.10,,,,,,,,
2014-10-30 22:11:58.859000,L8,309.38,261.60,310.37,307.90,289.46,267.82,307.13,306.00,297.71
2014-11-08 22:05:52.173000,L8,,,,297.89,265.92,,,287.14,282.27
2014-11-08 22:06:16.124000,L8,255.76,237.19,,299.30,267.98,,,290.07,284.15
2014-12-26 22:05:43.117000,L8,,,,300.12,262.97,,,292.62,281.06
2015-01-27 22:05:35.378000,L8,245.22,,,,,,,,
