dates,satname,nzd0327-0000,nzd0327-0001,nzd0327-0002,nzd0327-0003,nzd0327-0004
1999-08-21 21:47:20.968000,L7,177.09,182.97,187.97,240.67,207.62
1999-09-22 21:47:24.746000,L7,482.41,482.54,376.60,379.44,389.82
1999-09-29 21:53:40.155000,L7,213.77,205.41,207.45,281.55,273.96
1999-10-24 21:47:20.173000,L7,250.43,219.75,244.37,321.33,347.14
1999-11-25 21:47:14.750000,L7,241.13,231.00,299.31,332.31,372.85
2000-01-12 21:47:42.353000,L7,205.20,204.06,202.29,248.39,259.39
2000-01-19 21:53:25.812000,L7,327.37,337.42,269.49,322.89,333.27
2000-04-17 21:47:08.557000,L7,248.81,220.01,246.80,315.38,311.09
2000-05-03 21:47:07.085000,L7,143.09,177.02,178.97,241.74,
2000-05-19 21:46:31.829000,L7,148.26,175.85,188.44,236.25,207.33
2000-05-26 21:52:36.566000,L7,203.41,202.12,189.09,232.57,244.07
2000-07-29 21:51:50.349000,L7,357.30,335.52,328.60,311.02,343.87
2000-08-07 21:45:32.940000,L7,199.76,195.87,192.95,253.43,232.41
2000-09-15 21:51:13.624000,L7,202.14,203.95,200.16,221.55,211.06
2000-10-26 21:45:10.779000,L7,305.14,517.07,533.59,495.04,472.67
2000-12-04 21:50:58.069000,L7,497.66,530.98,499.16,510.04,355.17
2000-12-13 21:44:52.270000,L7,,,,249.52,233.37
2001-01-05 21:51:04.492000,L7,341.40,326.79,334.14,319.70,357.52
2001-01-14 21:44:57.122000,L7,205.15,202.36,204.24,274.66,226.70
2001-02-06 21:51:02.555000,L7,299.54,228.66,258.12,308.93,338.22
2001-04-04 21:44:30.925000,L7,,,,269.78,
2001-04-27 21:50:43.832000,L7,208.23,208.80,193.88,249.48,260.45
2001-05-13 21:50:33.259000,L7,196.36,184.44,185.02,,
2001-09-02 21:49:17.229000,L7,341.10,344.70,297.29,378.76,393.96
2001-09-18 21:49:05.242000,L7,195.87,198.02,199.42,211.03,245.04
2002-01-17 21:43:40.748000,L7,206.56,195.36,179.01,267.90,266.06
2002-02-18 21:43:18.247000,L7,,,,221.96,260.80
2002-02-25 21:49:35.857000,L7,475.05,482.68,520.16,371.72,465.08
2002-03-06 21:43:23.680000,L7,221.08,205.63,209.43,277.64,287.10
2002-03-22 21:43:16.355000,L7,201.86,199.18,189.57,260.80,267.55
2002-04-07 21:43:17.050000,L7,,,,227.42,227.53
2002-05-09 21:43:16.766000,L7,270.66,227.32,307.00,319.54,333.74
2002-06-10 21:43:00.814000,L7,189.04,182.06,178.50,270.57,275.95
2002-08-20 21:48:46.449000,L7,188.45,179.63,180.62,199.70,234.33
2002-09-30 21:42:11.676000,L7,203.42,197.53,196.03,277.92,282.48
2002-10-16 21:42:12.654000,L7,215.96,200.87,202.41,284.47,289.54
2002-10-16 21:42:36.617000,L7,184.85,178.34,172.35,260.06,263.76
2002-10-23 21:48:27.128000,L7,309.43,220.82,257.45,340.21,334.78
2002-12-26 21:48:59.976000,L7,193.09,200.59,200.10,265.88,268.33
2003-01-11 21:49:02.380000,L7,198.81,196.70,190.79,264.09,194.97
2003-01-20 21:42:57.343000,L7,201.29,214.07,212.54,279.01,223.05
2003-01-27 21:49:09.075000,L7,,,,236.29,260.24
2003-02-05 21:43:05.844000,L7,248.54,213.75,218.06,285.01,319.60
2003-02-21 21:43:08.504000,L7,205.18,203.53,204.49,280.51,277.65
2003-03-16 21:49:22.109000,L7,193.19,191.26,178.86,257.31,261.99
2003-03-25 21:43:05.785000,L7,182.79,190.10,178.31,,
2003-05-03 21:49:25.094000,L7,207.79,214.22,206.28,276.95,286.85
2003-07-23 21:31:26.274000,L5,,,,246.58,231.34
2003-07-30 21:37:21.273000,L5,184.79,193.98,180.26,264.87,277.46
2003-08-15 21:37:36.307000,L5,187.44,193.76,191.91,259.22,271.57
2003-10-18 21:38:36.209000,L5,239.73,239.55,262.79,313.96,322.63
2003-11-28 21:32:58.000000,L5,246.05,236.89,257.65,312.83,324.36
2003-11-28 21:33:21.973000,L5,247.21,241.03,267.10,315.71,328.62
2003-12-14 21:33:02.337000,L5,235.51,235.82,257.04,310.36,317.91
2003-12-14 21:33:26.453000,L5,230.96,238.50,263.59,312.76,320.76
2003-12-30 21:33:36.470000,L5,,,,263.79,276.30
2004-02-23 21:39:37.913000,L5,217.27,220.53,220.31,291.42,298.57
2004-03-19 21:33:59.073000,L5,238.17,231.82,232.95,300.00,310.30
2004-04-20 21:34:19.103000,L5,,,,264.79,275.91
2004-04-20 21:34:43.076000,L5,249.22,242.44,273.12,320.09,331.22
2004-06-07 21:35:42.701000,L5,340.28,342.87,357.69,335.30,345.99
2004-06-23 21:36:10.798000,L5,250.80,239.91,280.70,324.49,328.50
2004-06-23 21:36:34.771000,L5,,,,266.46,272.60
2004-08-26 21:38:11.507000,L5,213.48,182.43,143.06,279.07,288.88
