dates,satname,nzd0333-0000,nzd0333-0004,nzd0333-0005,nzd0333-0006,nzd0333-0007,nzd0333-0008,nzd0333-0009,nzd0333-0010,nzd0333-0011,nzd0333-0012,nzd0333-0013,nzd0333-0014,nzd0333-0015,nzd0333-0016,nzd0333-0017,nzd0333-0018,nzd0333-0019,nzd0333-0020,nzd0333-0021,nzd0333-0001,nzd0333-0002,nzd0333-0003,nzd0333-0022,nzd0333-0023,nzd0333-0024,nzd0333-0025,nzd0333-0026,nzd0333-0027
2002-01-29 22:07:57.272000,L7,351.20,349.08,364.86,369.68,267.11,268.81,276.61,280.57,265.17,263.78,281.99,280.78,277.08,266.12,270.30,284.74,208.17,188.41,217.48,311.05,339.66,352.95,207.15,209.46,200.57,202.52,241.71,202.19
2002-02-07 22:01:54.032000,L7,,,,,205.02,204.25,228.49,,,,,,254.42,241.72,207.15,185.20,244.66,234.82,235.82,,,,,,,,,
2002-02-07 22:02:17.936000,L7,,,,,270.71,276.80,260.17,229.84,,,,,301.06,299.26,289.34,238.28,201.28,,,,,,,,,,,
2003-02-26 22:02:04.470000,L7,,,,,,,,232.59,231.59,238.62,250.70,221.21,255.37,239.11,234.17,244.20,242.69,203.93,,,,,226.37,225.34,231.41,229.67,218.51,168.62
2003-08-13 21:49:56.757000,L5,243.61,258.10,272.82,297.17,310.37,288.25,294.30,300.07,303.13,306.05,306.74,309.46,314.53,305.93,307.73,303.39,321.92,315.15,305.06,247.95,248.08,246.22,316.59,301.59,299.03,309.13,294.97,270.59
2003-08-13 21:50:20.872000,L5,,,,,,,,,,,,,,220.77,257.00,235.30,241.78,219.33,236.52,,,,229.93,236.90,239.22,225.85,196.28,177.82
2003-08-29 21:50:14.179000,L5,,,,227.81,223.08,229.03,235.53,233.96,172.01,264.98,246.23,238.21,264.70,272.06,267.27,259.64,260.15,263.55,256.40,,,,256.84,252.81,256.78,251.36,232.58,195.31
2003-08-29 21:50:38.152000,L5,,,,,,,,,,,,,,245.89,242.51,237.60,231.76,221.83,235.92,,,,229.55,225.01,238.97,224.20,202.50,175.62
2003-09-05 21:56:31.676000,L5,,,,,213.83,214.51,215.91,219.37,,,,,,207.48,253.37,246.43,217.26,202.46,216.12,,,,213.16,205.54,242.14,233.18,211.51,178.73
2003-10-16 21:50:55.996000,L5,290.84,267.18,267.45,254.02,255.30,258.62,263.31,261.49,276.08,287.60,285.57,275.82,302.76,306.52,301.67,300.58,298.76,288.37,285.89,273.52,269.09,270.76,284.22,280.88,281.29,281.57,268.20,228.80
2003-10-16 21:51:19.969000,L5,291.72,268.56,267.82,255.26,255.94,259.43,263.38,263.08,277.11,288.41,286.62,276.69,303.47,307.88,303.96,301.52,299.59,289.44,287.01,273.72,270.76,271.26,285.61,281.81,281.76,282.66,270.09,229.41
2004-01-04 21:51:46.048000,L5,309.04,304.43,319.02,308.46,298.73,296.47,308.82,308.58,303.77,303.76,298.32,292.81,306.55,311.05,313.67,321.96,319.98,317.70,313.04,311.71,287.63,285.53,317.28,306.45,312.35,297.24,292.17,292.57
2004-05-18 21:59:50.535000,L5,,,,,,,,,,,,,282.42,292.34,286.35,289.12,289.21,275.63,280.33,,,,276.50,273.08,275.31,274.92,272.07,230.02
2004-07-05 22:01:15.300000,L5,,,,,,,,,,,,,,,,207.71,210.06,208.36,224.02,,,,202.80,211.75,204.86,208.93,190.27,174.04
2004-07-21 22:01:39.856000,L5,,,,,,,,,,,,,,,,,192.48,193.87,223.21,,,,229.29,229.27,234.80,230.87,214.28,175.91
2004-08-15 21:56:01.630000,L5,,,,,,,,,,,,,,258.45,257.23,244.96,243.31,250.56,249.63,,,,251.93,247.26,239.37,237.47,218.10,186.32
2004-08-15 21:56:25.603000,L5,,188.32,190.57,236.05,224.82,240.07,236.19,240.48,228.16,268.56,247.32,204.96,263.04,274.91,278.31,272.13,271.20,274.11,269.95,,,,269.69,263.30,260.48,263.10,250.96,215.01
2004-10-02 21:57:14.880000,L5,,,,,,,,,,,,,192.72,206.58,236.40,233.27,242.99,239.25,235.29,,,,225.20,220.35,228.69,195.74,,
2004-10-02 21:57:38.853000,L5,,,,,206.76,221.51,223.43,232.51,225.20,,,,209.12,241.71,246.03,243.37,250.51,249.36,242.35,,,,232.24,229.24,234.88,212.99,190.25,
2004-11-10 22:04:11.885000,L5,,,,,,,241.64,247.27,268.73,279.70,266.71,258.08,283.90,294.90,296.41,287.06,285.55,286.72,282.70,,,,264.60,258.82,262.48,267.20,251.82,191.90
2005-02-14 22:05:45.214000,L5,,,,217.46,202.87,203.03,211.37,215.01,,,,,253.19,257.86,242.33,247.85,240.89,249.58,227.78,,,,216.49,215.61,224.38,218.02,192.86,
2005-02-23 21:59:43.397000,L5,,,,214.72,208.06,215.20,220.82,225.08,168.37,,,,,246.31,227.71,217.93,228.26,242.19,238.88,,,,225.13,218.41,225.50,222.70,198.65,174.73
2005-02-23 22:00:07.370000,L5,,,,214.68,207.06,215.24,221.07,225.40,167.94,,,,,,178.13,219.71,228.73,243.97,238.69,,,,225.32,218.82,226.43,222.98,198.99,173.84
2005-03-11 21:59:55.791000,L5,,,,,,,,,,,,,,,227.82,231.60,223.64,210.81,220.89,,,,223.36,215.45,232.87,222.38,198.16,179.58
2005-03-11 22:00:19.764000,L5,,,,,,,,,,,,,,,228.39,235.90,225.91,213.54,224.03,,,,224.72,217.52,234.37,224.91,200.08,180.83
2005-03-18 22:06:10.424000,L5,,,,,,,,,,,,,188.66,249.41,256.94,254.56,245.36,252.71,239.92,,,,235.62,239.83,230.22,222.72,198.75,175.18
2005-04-12 22:00:30.943000,L5,,,,214.23,213.53,219.76,223.40,226.80,241.40,252.74,,,,,,246.90,249.90,256.61,239.85,,,,232.56,237.67,243.81,242.81,223.19,189.82
2005-05-05 22:06:25.562000,L5,,,,,,,,,,,,,,261.26,252.58,252.22,251.80,250.51,240.25,,,,230.03,229.38,241.79,243.75,228.38,191.66
2005-05-30 22:00:27.276000,L5,,,,,,,,,,,,,,,,,,169.83,207.08,,,,221.13,219.57,239.73,237.70,208.32,169.52
2005-09-10 22:07:19.674000,L5,,,,,,,,,,,,,,244.37,226.83,225.85,222.54,216.89,237.15,,,,242.06,243.44,245.36,248.86,228.77,190.03
2005-09-19 22:01:08.704000,L5,,,,186.33,203.70,220.17,224.70,226.62,173.12,,,220.48,188.99,248.83,229.08,226.67,229.42,219.18,228.67,,,,227.50,226.94,231.04,227.02,203.11,177.29
2005-09-19 22:01:32.820000,L5,,,177.02,216.30,206.87,221.14,227.15,228.75,236.54,249.73,223.84,224.93,203.46,252.75,235.77,244.05,234.06,224.57,233.97,,,,231.85,235.18,235.63,238.13,213.81,181.49
2005-11-22 22:01:34.747000,L5,,,202.89,210.57,207.57,217.28,228.08,224.66,244.47,251.80,166.63,230.92,253.08,245.58,232.23,230.08,232.52,222.77,229.66,,,,229.13,238.06,235.57,231.49,205.80,182.02
2005-11-22 22:01:58.720000,L5,,,205.96,213.07,209.22,218.52,229.68,226.09,245.75,256.08,227.77,235.37,254.94,248.00,234.30,233.45,234.38,225.57,231.62,,,,231.09,239.05,237.96,235.03,211.39,184.47
2006-06-25 22:11:56.212000,L5,,,,,,,,,,,,,,,,210.40,208.72,192.48,208.04,,,,199.72,210.55,207.29,217.72,187.36,176.35
2006-08-21 22:06:31.405000,L5,,,,,,,,,,,,,,,226.49,220.75,234.58,228.95,227.73,,,,226.94,212.32,217.25,207.87,182.42,
2006-08-21 22:06:55.521000,L5,,,,,,,,,,,,,,243.40,231.35,245.17,238.65,233.92,235.80,,,,232.23,219.10,225.57,212.67,190.86,
2006-08-28 22:12:47.566000,L5,,,,,,,,,,,,,,254.95,229.30,244.25,234.54,226.43,236.31,,,,207.14,207.32,210.93,202.62,186.20,
2006-09-22 22:06:54.827000,L5,,,,,,,,,,,,237.34,226.53,262.38,257.72,256.23,247.79,247.36,238.46,,,,219.37,223.83,222.35,226.83,213.17,195.19
2006-09-22 22:07:18.800000,L5,,,,,,,,,,,,235.46,225.27,261.83,257.92,255.16,247.15,245.18,236.74,,,,219.21,222.40,218.91,224.65,213.23,193.99
2006-10-08 22:07:29.137000,L5,,,216.72,223.76,221.71,226.94,226.50,235.29,251.22,253.97,238.28,238.57,211.37,172.72,236.65,245.69,238.03,237.09,230.59,,,,227.88,228.60,238.97,235.71,226.04,196.03
2006-10-24 22:07:14.438000,L5,,,231.14,231.67,233.46,234.13,236.89,240.37,246.91,246.26,232.18,230.76,237.06,254.54,243.49,244.22,244.31,241.13,241.45,,,,235.80,240.43,234.74,226.79,209.21,182.76
2006-10-24 22:07:38.411000,L5,,,225.36,228.08,228.21,229.26,231.27,234.67,242.68,240.26,223.54,224.59,226.11,244.74,235.59,236.31,238.07,231.43,235.28,,,,228.57,234.26,228.15,217.18,200.77,170.68
2006-10-31 22:13:29.135000,L5,280.10,263.62,259.22,259.39,278.48,283.77,279.70,280.63,296.43,301.87,291.74,261.36,278.48,283.09,276.89,274.48,274.53,275.47,291.25,267.87,267.30,268.54,292.74,291.81,284.16,285.16,275.33,220.27
2007-02-04 22:14:09.375000,L5,273.87,258.53,262.22,268.38,268.30,270.97,274.11,280.92,293.46,286.48,269.10,264.55,280.62,274.45,259.99,222.29,186.73,,,261.98,260.00,259.23,,,,,,
2007-02-13 22:08:23.117000,L5,,,,,,,,,,,,,,254.87,241.85,243.62,235.48,223.80,235.61,,,,230.95,215.96,218.52,216.72,197.97,
2007-09-09 22:06:09.271000,L5,,,,,,,,,,,,,,226.42,230.79,238.11,232.06,219.99,224.24,,,,222.61,221.07,217.97,213.04,199.73,169.08
2007-09-09 22:06:33.244000,L5,,,,214.28,216.87,227.76,221.76,222.02,232.08,238.39,,,224.66,254.05,239.01,244.62,236.68,227.51,231.98,,,,227.56,226.48,225.58,217.25,203.97,176.20
2007-10-02 22:12:06.896000,L5,,,197.56,205.46,206.52,206.12,214.00,210.23,226.36,192.16,232.43,235.45,210.48,258.83,242.52,235.46,224.95,224.43,219.72,,,,214.99,217.15,214.32,213.73,216.76,186.92
2008-03-03 22:03:15.875000,L5,281.54,272.39,274.11,273.47,269.63,275.22,297.64,289.52,298.19,298.87,289.95,291.72,291.21,292.46,290.94,298.83,297.38,304.12,307.25,271.11,264.31,266.21,305.13,286.10,280.87,269.04,268.53,242.50
2008-10-29 21:56:36.227000,L5,,,178.81,219.81,218.69,219.79,217.66,213.07,209.94,,,211.20,219.92,255.34,213.77,245.41,223.99,222.43,234.64,,,,214.24,209.34,203.80,196.17,191.02,
2008-10-29 21:57:00.343000,L5,,,,217.05,213.92,212.45,214.36,210.44,203.27,,,,211.36,253.16,219.56,245.80,220.48,220.36,228.73,,,,209.66,206.68,202.77,196.13,188.03,
2009-01-24 22:04:30.805000,L5,,,205.63,214.97,213.33,218.95,223.89,235.92,251.87,252.38,222.31,235.97,215.45,255.35,237.05,233.88,231.95,224.30,227.88,,,,224.78,228.54,240.39,234.30,218.70,191.43
2009-02-02 21:58:34.187000,L5,,,,,204.73,209.55,214.89,212.66,172.75,170.03,,,166.40,172.21,226.44,221.79,220.94,217.66,220.93,,,,219.31,215.53,219.76,215.24,202.32,178.89
2009-02-02 21:58:58.159000,L5,,,,,207.18,212.75,217.06,214.49,216.52,176.08,,,180.03,248.94,230.25,226.01,224.51,219.49,223.71,,,,222.44,217.78,222.37,218.50,204.64,181.62
2009-02-18 21:58:58.554000,L5,,,,,,,,,,,,,187.45,247.56,230.27,228.70,228.75,211.05,220.49,,,,214.16,217.54,216.09,212.15,189.82,177.00
2009-02-18 21:59:22.670000,L5,,,,,,,,,,,,,,,,224.45,227.83,208.08,219.21,,,,212.59,216.16,213.42,210.62,188.71,174.06
2010-02-21 22:03:56.549000,L5,,,,211.32,209.00,210.08,215.85,219.51,227.51,184.07,165.43,,195.20,242.81,241.52,226.61,228.86,221.07,224.34,,,,217.95,209.03,206.22,225.40,214.37,189.08
2010-02-21 22:04:20.664000,L5,,,,209.11,207.40,207.25,214.21,217.27,220.18,181.30,157.33,,181.83,240.96,237.23,224.71,226.57,220.01,224.59,,,,216.17,208.49,204.74,223.32,212.44,187.78
2010-10-03 22:03:04.727000,L5,,254.90,258.43,260.00,262.71,264.87,244.44,209.46,230.88,266.07,174.11,260.77,288.21,285.47,276.01,274.66,270.84,269.85,260.61,204.37,187.01,188.67,252.40,254.06,265.03,248.64,,
2010-10-10 22:09:11.852000,L5,,,202.27,214.60,213.36,221.52,221.28,224.60,214.55,242.06,233.07,234.04,232.48,250.43,245.57,228.02,230.74,222.53,222.54,,,,216.01,209.83,206.18,226.30,220.39,186.44
2010-10-26 22:09:02.853000,L5,,,,,,,,,,,,,,,241.84,244.42,246.11,249.99,243.76,,,,238.96,209.46,206.29,215.71,208.27,175.37
2011-01-07 22:02:56.182000,L5,302.22,296.22,293.73,290.31,290.36,279.99,291.23,289.01,294.89,294.74,298.18,300.17,311.59,309.55,310.72,305.96,300.41,303.02,289.21,292.98,290.64,293.66,283.05,284.73,286.39,288.11,291.65,284.36
2011-01-07 22:03:20.155000,L5,303.49,298.03,294.71,290.89,293.04,279.84,291.60,290.14,294.55,294.28,299.86,300.74,311.70,309.77,311.55,307.00,300.91,304.33,291.39,293.81,290.80,293.97,284.54,289.85,289.92,289.70,294.48,287.22
2011-01-23 22:02:56.734000,L5,285.37,263.69,263.33,263.78,262.32,268.18,266.35,271.53,277.22,280.73,275.98,272.80,284.32,285.26,283.17,277.58,274.80,275.53,268.05,271.00,274.40,270.62,267.26,247.82,252.04,265.74,263.40,236.63
2011-01-23 22:03:20.850000,L5,286.64,263.87,264.16,264.16,262.83,268.96,267.24,272.25,277.92,280.53,276.51,272.50,284.55,285.48,283.69,278.33,275.99,275.68,269.78,271.37,273.55,269.90,268.24,249.80,252.56,265.89,264.32,237.32
2011-02-08 22:02:59.125000,L5,,,,,,,,,,,,,,,,181.95,224.20,210.69,217.86,,,,218.85,211.74,215.30,223.36,210.57,186.54
2011-02-08 22:03:23.241000,L5,,,,,,,,,,,,,,,226.45,216.45,232.03,222.09,222.28,,,,222.54,213.95,217.40,225.81,215.96,190.02
2011-02-15 22:09:10.419000,L5,,,199.06,202.27,206.97,214.66,221.66,232.67,241.04,177.54,192.32,229.39,217.63,229.83,222.72,222.99,225.20,219.14,218.65,,,,210.16,211.09,227.36,225.94,215.97,185.02
2011-03-12 22:02:55.330000,L5,,,,212.40,205.83,219.23,215.38,209.05,212.72,,,,,,227.52,224.31,226.46,223.12,223.06,,,,220.48,209.86,208.96,217.00,202.95,172.87
2011-03-12 22:03:19.303000,L5,,,173.43,216.73,213.66,222.55,222.80,224.50,232.05,172.62,224.38,226.49,228.74,240.85,238.41,232.18,232.78,230.76,230.86,,,,224.40,214.06,212.74,222.27,210.54,181.99
2011-03-28 22:02:50.009000,L5,,,,,,,,,,,,,,242.41,242.32,232.58,233.80,231.49,226.90,,,,220.52,207.38,207.52,214.49,200.08,174.92
2013-05-11 22:21:07.084000,L8,,,,,,,,,,,,,,240.19,235.68,227.84,238.77,234.43,240.77,,,,229.84,224.20,223.65,229.70,227.85,202.85
2013-09-16 22:21:09.463000,L8,,,229.68,242.88,229.05,234.98,236.23,236.60,245.00,238.13,237.40,235.01,253.60,245.69,234.06,237.88,245.34,248.15,240.12,,,,233.95,225.17,225.63,231.68,220.51,188.70
2013-10-18 22:21:01.576000,L8,,,231.05,238.11,231.17,228.01,231.60,235.36,241.88,233.20,222.11,225.44,232.90,242.93,227.39,235.58,244.18,247.38,238.86,,,,234.78,224.94,225.29,229.77,222.83,192.78
2013-10-27 22:14:43.714000,L8,289.85,271.34,273.71,272.78,272.99,272.19,271.81,278.77,278.05,283.75,281.79,278.89,281.74,292.20,283.75,275.83,285.75,287.62,281.71,277.30,278.19,274.43,276.45,264.07,264.15,269.58,269.60,254.29
2013-11-03 22:20:56.205000,L8,284.72,268.49,269.66,271.75,269.12,267.76,267.63,278.08,274.99,274.52,274.99,274.12,278.47,280.97,277.18,272.03,279.70,282.06,276.10,275.73,279.32,271.93,269.46,258.48,259.97,265.68,266.08,243.08
2013-11-19 22:20:49.563000,L8,284.38,264.77,266.47,268.05,267.26,264.65,266.71,272.66,272.22,273.53,276.49,270.44,282.39,277.84,276.36,271.36,278.47,279.02,273.87,271.70,272.24,266.94,268.94,258.11,256.95,263.58,264.63,241.14
2013-12-14 22:14:33.459000,L8,283.50,265.44,268.28,268.63,268.47,267.59,265.85,273.57,273.83,274.42,277.96,291.11,280.80,279.38,276.26,269.38,277.17,282.38,276.28,271.28,272.55,268.53,264.96,256.92,257.12,263.19,265.90,243.06
2013-12-14 22:14:57.422000,L8,283.83,265.88,268.62,269.15,269.09,268.52,266.51,274.50,274.80,275.27,279.06,296.44,280.89,279.77,277.16,270.20,278.23,283.47,277.09,271.77,272.92,269.53,265.58,257.78,257.97,264.00,266.65,243.34
2013-12-21 22:20:39.177000,L8,294.40,277.51,290.88,320.27,331.54,276.44,275.88,284.48,287.10,288.79,288.37,302.49,292.20,323.57,341.64,339.07,314.32,315.19,317.45,279.59,291.86,277.81,306.50,294.90,289.68,307.62,312.38,310.50
2014-02-07 22:20:09.196000,L8,281.41,265.46,265.74,269.18,269.99,264.52,267.14,267.71,274.24,272.33,273.98,273.47,279.04,279.68,276.25,269.54,280.57,282.31,275.78,270.89,272.96,264.76,263.41,253.77,255.77,264.34,264.52,248.33
2014-02-16 22:13:50.683000,L8,,,,,,,,,,,224.18,231.19,227.17,241.83,219.63,225.57,234.88,239.10,237.11,,,,231.40,224.20,224.60,224.98,184.59,195.44
2014-02-16 22:14:14.638000,L8,,,,,,,,,,,232.45,235.01,234.37,243.55,224.00,230.76,236.98,243.42,237.58,,,,232.73,225.03,225.55,227.21,187.34,197.38
2014-02-23 22:19:56.208000,L8,,,225.61,230.76,220.77,221.43,226.88,233.22,237.23,229.38,226.13,226.60,213.86,234.16,228.17,226.91,237.17,233.83,233.39,,,,230.81,221.70,221.13,226.22,216.64,188.79
2014-04-05 22:13:10.561000,L8,,,,,,,,,,,,,229.08,244.61,233.17,230.02,239.41,237.93,241.49,,,,233.25,224.11,222.79,,,
2014-04-05 22:13:34.516000,L8,,,,,,,,,,,,,228.42,244.35,233.24,229.48,239.20,237.46,241.40,,,,233.13,223.97,222.86,,,
2014-05-14 22:18:44.733000,L8,,,,,,,,,,,,,,239.66,238.16,227.57,237.77,234.62,243.10,,,,233.94,220.06,218.99,226.10,218.84,201.63
2014-07-01 22:18:58.248000,L8,,,,,,,,,,,,,256.65,263.98,257.83,243.15,253.30,257.38,249.94,,,,240.28,227.73,221.29,232.23,225.94,208.21
2014-07-26 22:12:55.043000,L8,,,,,,,,,,,,,,256.00,251.65,243.92,244.55,251.34,248.85,,,,242.71,227.74,226.47,239.13,226.02,206.45
2014-07-26 22:13:18.997000,L8,,274.68,260.43,268.63,260.77,261.18,272.81,261.42,264.85,263.72,278.15,276.61,283.21,279.50,287.50,258.69,268.49,274.52,265.32,,,309.57,260.87,244.23,242.35,253.49,262.79,258.87
2014-08-27 22:13:05.288000,L8,,,,234.83,215.96,228.47,225.72,239.85,224.03,238.20,233.41,230.31,238.88,242.06,243.28,234.26,242.38,239.33,240.11,,,,232.39,222.14,218.74,226.66,216.64,195.50
2014-08-27 22:13:29.246000,L8,,,,,,,,,,,,,,225.59,214.69,211.28,233.76,195.02,210.78,,,,223.17,211.46,212.44,215.67,191.70,182.49
2014-09-28 22:13:08.778000,L8,288.37,267.74,267.99,268.17,267.44,266.48,266.70,270.14,271.40,270.92,272.96,271.44,277.87,277.75,273.40,268.65,275.51,279.96,275.72,272.95,274.54,272.92,263.73,253.35,250.89,261.36,262.41,244.80
2014-09-28 22:13:32.732000,L8,290.58,268.70,268.36,268.80,268.21,267.30,267.57,271.52,271.85,271.39,273.42,272.38,278.41,278.36,274.36,269.36,276.55,281.38,276.62,273.27,274.90,273.60,264.18,254.69,251.57,262.24,263.35,245.86
2014-10-14 22:13:14.573000,L8,288.69,271.14,269.42,271.55,269.98,268.84,266.29,271.80,273.94,273.23,275.34,273.60,279.76,280.88,276.46,272.87,278.02,280.41,276.22,276.54,275.32,276.11,268.68,258.43,253.45,263.09,263.95,247.43
2014-10-14 22:13:38.532000,L8,288.25,270.47,269.14,271.11,269.54,268.32,266.00,271.10,272.97,272.85,274.93,273.09,279.31,280.36,275.77,272.32,277.40,279.81,275.48,275.96,275.07,275.72,267.66,257.40,252.70,262.20,263.36,246.28
2014-10-21 22:19:25.564000,L8,301.29,271.31,268.93,306.67,309.55,313.38,266.25,277.94,272.02,271.01,272.44,275.13,278.44,282.98,291.12,270.59,281.35,295.30,302.40,275.84,274.85,274.03,289.07,286.30,252.18,264.76,265.47,264.06
2014-11-06 22:19:25.282000,L8,305.76,312.79,310.73,307.83,294.78,285.90,280.88,278.10,285.07,295.34,298.24,305.18,315.11,302.48,300.28,297.25,301.63,301.50,302.65,298.64,309.92,315.65,300.93,304.00,296.27,289.77,295.97,293.96
2014-11-22 22:19:21.760000,L8,268.53,,,,,,207.44,235.53,243.09,237.67,243.93,239.28,242.72,247.15,241.90,238.95,242.60,247.29,237.71,224.76,251.51,244.59,234.03,225.75,222.19,228.53,226.71,192.08
2014-12-01 22:13:12.181000,L8,285.92,267.02,269.21,270.26,269.08,269.10,264.41,267.32,271.01,270.17,272.37,271.88,278.11,279.38,275.09,268.28,275.53,278.71,270.93,272.36,274.48,271.95,264.34,251.07,248.86,260.44,262.44,238.56
2014-12-01 22:13:36.144000,L8,271.22,252.11,247.71,247.69,246.57,239.13,243.86,247.56,255.81,244.16,244.39,241.15,240.96,201.63,220.03,198.25,171.64,,237.09,258.19,252.66,251.40,237.83,228.42,227.78,232.86,192.37,173.72
2015-01-09 22:19:14.700000,L8,330.06,315.67,323.60,333.58,339.44,344.34,334.47,319.81,296.77,322.36,333.55,317.77,298.11,307.73,300.27,295.75,305.96,301.37,302.07,322.69,318.13,305.64,296.61,292.53,284.49,298.65,297.54,294.24
2015-01-25 22:19:08.635000,L8,284.75,266.55,267.26,267.13,266.42,266.66,267.33,268.02,270.08,269.18,269.41,273.20,275.52,277.30,275.66,271.09,276.48,280.68,273.22,271.65,271.01,267.84,265.36,257.75,253.51,262.70,262.51,247.17
2015-02-10 22:19:02.830000,L8,282.94,265.96,265.16,267.77,265.65,262.58,265.77,267.81,270.89,269.45,267.57,269.95,275.20,277.63,277.65,268.51,274.41,278.32,274.22,270.73,270.50,264.99,265.80,252.06,251.93,259.69,259.68,247.41
2015-02-19 22:12:49.582000,L8,,233.65,240.34,243.55,226.81,228.30,234.43,237.75,243.96,232.05,231.76,232.98,241.35,248.32,231.02,209.35,238.72,241.92,237.95,,,237.86,236.55,224.84,225.58,229.94,224.18,195.21
2015-02-19 22:13:13.545000,L8,,227.87,231.65,226.61,214.65,221.26,229.19,231.59,241.96,,,226.29,174.67,227.45,226.07,201.81,231.31,236.20,236.06,,,,234.91,223.24,224.11,226.92,219.14,190.49
2015-03-23 22:12:32.997000,L8,,,,217.60,212.13,221.62,223.98,233.68,199.38,,,,,,,,,,,,,,,,,,,
2015-03-23 22:12:56.955000,L8,,,230.44,241.24,231.27,228.69,231.28,239.12,242.69,228.27,234.47,235.87,213.60,194.71,192.12,183.57,,,,,,,,,,,,
2015-03-30 22:18:37.685000,L8,,,,209.78,200.22,213.96,217.56,226.64,230.37,,,,213.67,242.09,226.34,219.12,233.84,234.40,237.76,,,,229.87,218.98,219.93,225.93,218.17,194.25
2015-04-15 22:18:34.670000,L8,,,,243.20,215.00,235.15,229.46,240.52,200.10,,,,244.05,253.05,246.45,239.85,245.17,248.94,247.73,,,,238.47,224.44,221.45,233.52,228.44,205.32
2015-05-26 22:12:05.002000,L8,,,258.36,253.24,252.36,257.20,256.37,255.60,261.02,253.77,,247.79,261.35,270.84,268.23,257.08,268.55,273.65,269.73,,,,260.63,247.36,242.77,250.74,256.12,239.10
2015-05-26 22:12:28.969000,L8,,273.57,219.48,254.54,255.98,260.36,259.86,259.51,265.54,257.26,267.93,257.95,265.43,275.94,271.15,259.26,272.73,276.64,276.07,,,307.94,265.15,261.74,252.66,261.01,268.33,254.94
2015-07-20 22:18:46.533000,L8,,,,,,,,,,,,,242.67,258.01,258.54,244.86,252.12,262.63,251.92,,,,243.15,230.81,226.12,235.62,228.82,215.05
2015-07-29 22:13:01.696000,L8,,,,,,,,,,,,,,250.37,246.56,237.26,241.90,243.65,244.75,,,,238.70,225.12,217.75,224.17,201.31,182.47
2015-10-24 22:19:16.646000,L8,320.45,268.26,323.38,330.28,268.37,261.97,265.53,269.96,271.38,272.49,297.90,302.17,320.59,300.51,290.46,290.00,287.28,296.50,300.76,315.22,310.39,285.57,297.47,254.29,251.76,264.17,267.57,243.12
2015-12-20 22:13:09.373000,L8,287.84,272.90,269.22,268.79,270.18,263.16,264.76,268.53,274.64,270.90,270.51,273.27,271.40,279.23,277.37,268.47,276.30,282.69,276.90,273.39,275.18,273.78,263.81,256.77,253.38,258.19,260.51,243.20
2015-12-20 22:13:33.327000,L8,287.76,272.82,269.41,268.97,270.30,263.36,264.77,268.71,274.23,270.81,270.71,273.70,271.30,279.48,277.28,268.49,276.33,282.85,276.87,273.74,275.27,273.83,263.83,256.80,253.48,258.34,260.64,242.69
