dates,satname,nzd0007-0000,nzd0007-0001,nzd0007-0002,nzd0007-0003,nzd0007-0032,nzd0007-0033,nzd0007-0034,nzd0007-0035,nzd0007-0013,nzd0007-0014,nzd0007-0015,nzd0007-0016,nzd0007-0017,nzd0007-0018,nzd0007-0019,nzd0007-0010,nzd0007-0011,nzd0007-0012,nzd0007-0020,nzd0007-0021,nzd0007-0022,nzd0007-0023,nzd0007-0025,nzd0007-0026,nzd0007-0027,nzd0007-0028,nzd0007-0029,nzd0007-0030,nzd0007-0031,nzd0007-0024,nzd0007-0004,nzd0007-0005,nzd0007-0006,nzd0007-0007,nzd0007-0008,nzd0007-0009
2006-08-12 22:10:59.603000,L5,,,,,,,301.24,310.58,205.00,269.75,294.18,263.76,234.14,264.30,217.72,,,,,,,,,,,,,,,,,,,,,
2006-08-28 22:11:11.674000,L5,,,,,172.13,303.15,351.90,350.96,336.03,310.28,352.89,297.01,269.21,314.48,273.80,,298.82,333.94,188.12,262.14,206.85,209.19,174.40,265.55,179.83,278.19,190.82,265.33,300.16,,,,,,,
2006-09-13 22:11:23.474000,L5,261.88,226.53,237.75,211.99,,272.12,361.54,357.15,324.14,304.82,343.78,294.48,261.90,305.52,269.21,,297.20,338.26,185.09,247.92,210.76,209.72,,,,,,,,,,,,,,
2006-09-29 22:11:34.525000,L5,264.82,235.60,252.69,235.75,326.30,330.66,365.73,361.47,354.42,332.77,356.58,307.39,275.68,322.76,266.76,271.44,301.61,341.05,185.16,244.01,224.13,204.66,191.99,275.17,291.87,301.20,293.98,248.50,312.72,,164.16,,,,,
2006-12-02 22:12:34.352000,L5,207.44,178.37,173.12,165.46,,221.87,295.61,304.78,281.12,263.81,283.92,232.46,214.03,229.98,182.21,,238.57,271.88,,,,,,,,,,,,,,,,,,
2007-01-19 22:12:30.924000,L5,241.50,222.58,239.03,217.27,182.54,241.75,337.83,347.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-02 22:10:31.289000,L5,,,,,201.75,309.85,360.36,364.41,328.27,312.84,352.88,301.62,268.33,306.58,255.56,,287.15,323.42,184.43,242.05,205.58,187.80,189.58,253.18,228.92,282.52,203.97,276.58,293.41,,,,,,,
2008-11-21 22:01:05.982000,L5,242.31,219.67,232.05,213.62,190.86,253.37,336.42,348.36,299.53,297.47,339.92,289.08,251.94,299.27,260.07,164.23,278.84,314.75,177.54,233.52,210.85,186.30,,,,,,,,,,,,,,
2010-01-27 22:08:26.527000,L5,211.45,194.20,219.73,196.58,,,281.28,318.88,215.72,264.43,257.81,204.27,192.74,238.80,,,,,,,,,,,,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,232.16,211.05,232.59,217.89,177.03,233.63,313.02,340.18,232.07,293.37,333.53,281.68,235.14,294.27,251.52,,,,,,,,,,,,,,,,,,,,,
2010-11-27 22:07:24.215000,L5,241.59,218.79,237.10,222.76,191.16,254.12,315.71,352.82,243.69,300.92,337.15,274.50,242.40,293.34,254.41,167.56,268.23,316.15,,,,,,,220.57,279.95,262.40,253.96,,,,,,,,
2013-04-25 22:19:21.025000,L8,,,,,386.96,390.33,257.37,327.31,202.58,240.39,229.37,262.92,416.66,382.10,399.83,,444.50,438.31,392.33,379.14,367.54,368.80,,,,,255.05,244.77,,,395.15,413.04,427.17,419.41,415.07,
2013-05-11 22:19:31.249000,L8,,,,,,,241.64,320.59,199.30,236.11,218.91,258.38,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-28 22:19:33.252000,L8,,,,,374.34,371.33,257.50,324.45,200.46,394.73,383.14,370.25,392.90,383.31,376.53,,,,,,,,,332.60,309.61,247.12,255.58,336.13,351.36,,,,,,,
2013-08-31 22:19:38.558000,L8,218.22,187.09,,,388.88,390.04,374.10,402.38,436.44,387.69,419.19,406.62,406.04,405.91,399.16,,436.89,436.09,390.56,382.81,379.80,379.49,,361.07,354.68,354.81,324.65,355.10,338.35,335.00,,413.99,413.04,415.49,419.78,
2013-10-18 22:19:25.762000,L8,,,,379.86,387.87,394.59,220.77,327.12,204.25,240.30,237.34,252.42,,,397.43,,474.45,444.23,397.62,390.71,378.54,379.66,,373.39,359.60,354.51,367.36,371.06,376.87,373.52,402.22,439.14,394.26,438.89,479.35,
2013-12-05 22:19:13.005000,L8,,,,,,,221.62,326.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07 22:18:33.391000,L8,,,,,,,222.31,322.53,199.22,236.93,229.16,256.43,397.73,389.63,,,,426.47,,,,,,,,,,,,,,,,,,
2014-02-23 22:18:20.398000,L8,,,,348.26,388.12,360.26,412.72,373.94,199.03,235.38,221.27,260.97,418.55,409.44,403.32,452.57,446.75,453.06,392.94,382.26,373.81,376.57,,353.08,358.34,369.24,363.04,357.48,368.50,372.43,398.68,425.40,428.36,435.89,433.48,452.37
2014-03-11 22:18:08.266000,L8,,,247.46,208.34,393.89,404.93,413.80,395.31,313.05,239.54,226.10,261.74,415.70,413.10,414.57,451.51,197.00,272.70,399.16,401.57,390.88,377.33,,,247.39,248.12,366.61,367.58,381.60,368.07,287.94,353.47,324.79,438.45,454.23,454.91
2014-03-27 22:17:50.001000,L8,,,,,,,236.69,396.99,199.95,236.21,217.38,173.38,214.77,244.70,240.81,,,,,,,,,,,,,,,,,,,,,
2014-04-12 22:17:37.464000,L8,,,,,384.45,384.11,379.99,398.69,199.45,237.80,218.31,260.80,,374.84,390.98,,,,373.65,367.70,,,,352.05,350.90,361.13,358.78,361.75,371.83,,390.92,416.70,413.77,,,
2014-04-28 22:17:22.576000,L8,,,,352.02,377.74,391.67,258.57,393.85,426.18,418.72,417.68,412.47,402.08,398.59,388.03,,432.11,433.46,380.02,375.84,373.20,331.31,,343.51,341.00,319.26,355.66,367.96,374.92,,394.84,377.29,414.69,420.75,421.07,
2014-05-14 22:17:08.923000,L8,,,,368.31,386.20,386.41,396.26,392.16,200.36,238.86,221.55,260.92,396.85,396.71,401.26,,,419.79,388.71,342.14,373.03,379.33,333.20,356.62,355.05,355.53,359.61,371.77,379.33,,396.69,410.49,413.01,417.41,420.54,426.68
2014-05-30 22:17:11.184000,L8,338.56,316.16,289.97,319.88,312.99,189.77,344.73,378.50,201.60,239.53,251.39,262.38,217.86,253.29,242.46,400.19,181.67,261.58,364.33,348.39,345.94,340.43,315.55,325.50,330.91,333.12,329.40,332.35,346.03,305.95,323.83,370.15,371.85,391.20,390.85,406.71
2014-07-17 22:17:28.260000,L8,,,,,,,254.27,322.42,197.36,237.87,215.10,177.46,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06 22:17:49.451000,L8,,,,345.83,379.93,391.08,220.43,327.85,198.28,235.72,204.25,194.71,,,,,,,,,,,,,,,,350.71,367.62,,399.23,415.36,391.65,,,
2015-01-09 22:17:38.882000,L8,,,356.43,361.00,,,336.66,326.26,200.01,237.08,224.67,175.42,,,,,429.29,402.35,,,,,,,,,,,,,389.24,420.94,416.81,416.65,,
2015-01-25 22:17:32.812000,L8,,,,,185.35,247.15,358.60,330.10,206.24,241.38,325.07,263.87,384.40,,,,,418.60,,,,,,318.41,347.69,341.69,338.16,322.53,,,,,,,,
2015-02-10 22:17:27.012000,L8,,,,,,,215.48,313.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26 22:17:23.009000,L8,,,,,377.28,353.32,394.44,386.50,412.37,403.92,407.62,397.29,399.29,392.83,353.69,,433.14,420.09,386.98,362.18,367.38,374.27,375.36,367.68,352.27,349.89,317.77,340.10,364.80,384.01,,,,,,
2015-06-02 22:16:44.532000,L8,,,,,359.64,369.45,391.29,380.96,200.70,235.54,223.81,417.98,210.18,250.49,236.98,,,415.01,375.81,,,,,,,,,339.10,354.92,,407.99,418.52,413.66,,,
2015-07-20 22:17:10.706000,L8,,,,,,,257.64,324.02,199.91,236.52,223.74,259.27,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05 22:17:13.094000,L8,,,,,,,257.20,312.28,198.14,234.93,222.93,259.94,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08 22:17:36.852000,L8,,,,,396.41,,247.02,326.47,448.88,429.46,457.38,447.96,435.17,393.06,439.74,476.38,463.50,450.86,429.87,421.38,400.94,407.29,391.54,395.01,389.00,379.87,383.47,375.77,390.29,395.50,,469.07,432.51,480.98,463.74,453.55
2015-10-24 22:17:40.820000,L8,,381.38,401.08,388.16,411.81,420.01,260.75,426.20,200.09,234.02,258.68,262.60,433.72,433.97,437.08,447.11,465.01,451.46,430.71,427.50,414.95,385.03,398.22,400.32,228.23,245.85,236.25,245.58,367.33,400.01,451.32,431.89,477.54,438.93,473.18,472.95
2015-12-11 22:17:42.627000,L8,,383.70,396.80,413.00,387.10,401.79,413.84,400.65,192.79,447.29,446.20,437.17,442.12,441.81,423.86,464.03,,,,416.40,415.62,,,,,382.10,378.57,379.07,385.11,,411.37,462.57,447.27,426.08,466.73,465.36
2015-12-27 22:17:43.409000,L8,,,,,363.85,375.80,334.44,328.48,200.05,237.24,224.26,263.29,384.51,411.39,402.39,439.89,428.10,428.14,388.48,,,,,,,,,,361.85,,,,,,441.80,439.41
2016-01-12 22:17:40.472000,L8,,,,,,,229.62,325.27,418.63,385.16,220.62,206.24,,,,,,418.17,,,,,,,,,,,,,,,,,,
2016-07-22 22:17:35.206000,L8,,,,,178.74,263.92,257.17,328.56,171.03,231.63,201.43,245.76,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 22:17:37.552000,L8,,,,,,,205.03,177.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08 22:17:48.858000,L8,,,,391.34,177.42,253.90,254.97,326.50,200.51,236.32,217.40,189.17,,,,431.38,440.88,430.08,,,,,,,,,209.16,224.57,242.08,,418.14,434.34,,,,433.93
2016-10-10 22:17:54.274000,L8,,364.98,383.58,398.20,399.46,415.48,336.45,324.15,198.05,233.88,220.64,261.25,400.45,391.14,,448.52,456.53,438.74,,,408.97,408.38,,366.84,341.93,382.21,371.57,344.86,357.09,396.77,420.74,440.74,437.19,426.25,443.58,453.90
2017-01-30 22:17:38.957000,L8,,,391.21,407.85,,,334.35,328.44,201.09,234.28,221.96,261.72,,,,,444.04,441.07,,,,,,,,,235.38,246.46,241.50,,413.17,425.29,431.76,436.42,,
2017-03-03 22:17:25.727000,L8,,,,,,,247.14,326.90,199.50,234.06,216.62,186.29,,,,457.27,455.99,447.78,,,,,,,,,,,,,,,,,,462.69
2017-03-19 22:17:15.956000,L8,,,,,,,,238.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-06 22:16:55.401000,L8,226.49,253.74,235.39,240.38,420.14,318.47,400.15,396.84,196.81,233.78,261.78,439.05,289.75,252.05,243.70,,,,431.34,267.24,334.19,312.65,393.62,200.83,225.40,244.00,370.81,388.89,395.61,259.68,,,,,,
2017-06-07 22:17:15.240000,L8,,368.16,387.12,412.33,391.65,360.96,404.49,398.12,450.46,404.07,436.67,426.57,429.67,421.24,427.27,475.93,462.84,463.05,416.89,404.76,403.36,406.20,387.03,,,,236.43,250.13,240.55,398.03,418.53,446.03,441.07,441.03,463.38,470.38
2017-07-09 22:17:23.906000,L8,,365.93,367.76,390.55,,,403.21,363.82,200.07,235.13,221.52,260.44,412.37,405.57,401.64,,,,402.32,,,,,,,,,,,,410.15,432.43,430.55,433.53,458.45,467.04
2017-07-25 22:17:30.862000,L8,,,,,,,259.51,327.67,199.33,235.79,219.09,260.52,202.16,253.95,235.30,,,,,,,,,,,,,,,,,,,,,
2017-09-11 22:17:42.311000,L8,196.23,,,,325.19,,335.68,396.96,201.92,234.67,225.92,263.14,424.56,416.05,,,,449.56,,,,,356.23,379.61,378.73,240.31,236.37,251.54,240.60,356.88,,,,,,
2017-09-27 22:17:48.664000,L8,,,,,,,225.84,318.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-29 22:17:53.844000,L8,,385.33,369.50,423.56,321.86,420.99,403.88,424.09,465.87,454.54,441.28,433.89,422.97,418.69,406.04,502.64,493.80,479.10,396.23,416.76,422.52,414.94,,399.83,389.52,388.63,383.39,251.01,239.16,199.33,452.58,471.48,472.57,484.88,498.26,506.70
2017-11-30 22:17:44.511000,L8,,,,,,,,,,,,,386.24,400.84,399.68,,,,389.78,375.85,,,,,221.09,218.79,231.46,227.92,,,,,,,,
2018-02-02 22:17:27.894000,L8,,,,,,,240.89,323.36,198.96,231.82,222.75,260.95,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07 22:16:59.037000,L8,,,366.21,384.72,178.15,266.64,315.37,398.47,,,402.32,399.84,399.84,392.45,375.95,,,,,,,,,,,,,,,,415.25,431.58,406.97,,,
2018-06-10 22:16:26.226000,L8,,,,,,,,240.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29 22:17:08.269000,L8,,,,,,,252.11,325.72,198.23,525.09,530.50,531.36,538.07,533.33,522.52,,,,,,,,,,226.29,220.98,227.96,243.15,,,,,,,,
2018-11-01 22:17:30.804000,L8,,,,,,,,,197.24,227.41,223.12,261.60,430.14,403.28,429.74,,,,419.98,412.68,419.92,,,403.21,382.15,373.19,373.48,379.77,398.69,,,,,,,
2018-11-17 22:17:31.986000,L8,,386.21,400.77,380.43,412.79,274.05,337.66,327.93,199.57,232.07,221.61,261.87,399.28,434.60,432.65,500.33,498.61,486.89,424.74,421.21,420.55,434.45,402.52,388.89,222.93,215.77,231.48,240.10,227.25,426.63,448.60,469.80,473.15,473.60,486.94,497.16
2018-12-03 22:17:30.217000,L8,,378.60,395.75,412.91,176.67,269.26,259.15,329.38,200.97,234.41,215.15,258.97,,,,500.54,496.22,482.47,,,,,,394.10,222.12,219.50,231.09,388.32,401.99,,448.73,,,,487.03,501.69
2018-12-19 22:17:28.292000,L8,,391.66,403.88,425.17,,,253.83,328.77,199.33,229.94,264.65,262.72,,,,498.09,491.87,477.29,,,,,,,221.19,222.47,230.39,244.57,,,457.63,453.12,,,,494.84
2019-01-04 22:17:27.803000,L8,,384.33,397.70,419.79,,,252.46,328.89,198.89,229.68,221.00,424.90,425.12,417.81,,,,,,,,,,,221.88,213.81,229.48,246.53,,,440.98,418.19,419.50,415.33,422.87,
2019-02-05 22:17:21.574000,L8,,177.05,199.04,181.42,,307.50,336.75,332.37,200.44,231.08,223.72,262.03,,,,,,,,,,,,,,,,,,,197.70,,,,,
2019-03-25 22:17:09.739000,L8,266.74,249.94,228.98,183.10,,,333.84,332.45,199.40,229.30,217.68,261.39,406.14,402.62,396.83,,442.24,436.80,,387.68,378.47,379.36,,,,,228.87,248.36,231.83,,414.31,435.71,437.61,440.57,,
2019-05-12 22:17:08.680000,L8,,,,,,,186.18,241.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28 22:17:17.913000,L8,,,,,,,235.68,229.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29 22:17:29.720000,L8,,,,,422.32,366.08,256.11,444.39,193.55,448.91,450.74,451.91,455.14,446.28,435.38,,,,426.72,423.04,410.85,410.60,403.66,397.94,225.54,228.23,228.34,254.58,332.39,387.32,,,,,,
2019-08-16 22:17:44.396000,L8,,,,,,,325.08,328.86,198.49,231.44,222.65,261.18,426.58,421.32,418.55,463.59,458.44,449.45,405.23,404.31,397.26,390.86,381.21,,,,,,,382.94,,,,,,467.13
2019-10-03 22:17:57.660000,L8,,,,,,,214.72,314.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 22:17:58.697000,L8,360.86,216.63,224.00,192.22,320.73,411.96,443.74,438.88,198.86,230.77,220.45,186.80,453.70,448.28,437.56,470.08,485.44,482.06,429.38,428.96,423.73,415.68,401.32,396.28,218.55,210.07,226.79,249.78,234.65,,190.14,465.64,467.21,477.23,489.68,496.82
2019-12-22 22:17:51.823000,L8,,,,,323.98,,247.11,334.35,198.08,228.82,221.63,262.51,,,,,,,,,,,,,,,212.96,234.85,199.29,,,,,,,
2020-01-23 22:17:43.927000,L8,,,,,,,247.12,335.68,,,,,,,,,,,,,,,,,220.57,206.23,224.23,247.26,232.13,,,,,,,
2020-02-08 22:17:38.924000,L8,373.71,182.77,201.28,189.39,413.76,413.58,331.63,333.27,198.56,231.27,218.53,264.74,441.71,432.91,404.06,482.08,477.46,477.61,416.40,410.52,385.71,403.38,392.36,380.53,379.06,375.30,,,391.12,387.13,188.82,167.95,455.95,463.11,465.52,478.98
2020-02-24 22:17:35.189000,L8,,,374.28,385.78,,,239.88,330.87,197.98,228.21,216.12,263.36,,,,,,,,,,,,,,,,,,,413.03,426.53,,,,
2020-03-11 22:17:28.877000,L8,,,,,319.31,,244.09,330.92,197.63,225.45,216.34,262.62,425.23,415.58,422.77,,,,411.74,409.17,,319.87,,,,,217.79,247.03,228.14,289.43,413.27,434.79,428.50,,,
2020-03-27 22:17:20.128000,L8,384.80,385.38,391.39,410.75,363.43,393.65,245.29,328.62,196.52,227.07,215.88,263.05,429.12,416.50,418.60,430.83,466.81,462.20,404.77,408.68,392.37,407.44,373.47,366.70,354.99,341.28,353.25,362.63,369.95,376.53,422.35,441.60,444.08,448.57,438.00,462.21
2020-09-03 22:17:46.393000,L8,,,,,,,242.81,323.07,191.53,221.20,210.49,185.52,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19 22:17:52.015000,L8,,,,,374.35,194.87,366.08,389.01,196.58,220.75,219.34,261.56,,,,439.61,414.01,,,,,,,,,314.82,342.88,333.61,350.00,,,,438.85,444.71,452.76,447.60
2021-01-25 22:17:44.203000,L8,393.84,401.87,415.41,383.72,325.69,439.86,321.46,439.02,198.06,231.53,220.97,262.15,454.67,445.38,437.46,498.04,466.23,450.91,431.67,422.72,423.06,415.69,400.83,401.80,395.12,382.30,379.08,392.82,396.84,407.50,457.81,475.54,480.51,492.26,504.64,499.39
2021-04-15 22:17:16.883000,L8,,,,,,,241.99,324.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01 22:17:07.841000,L8,,,,,,,254.02,327.86,194.85,224.57,212.02,260.57,425.36,412.74,402.88,464.00,465.65,447.80,393.58,,,,,,,,,,,,,,,464.99,455.02,479.49
2021-06-18 22:17:27.030000,L8,,,,,358.20,386.56,409.19,405.15,420.50,416.42,418.43,386.74,408.31,,,,,,,,,,,,337.11,346.02,350.70,342.81,333.39,,,,,,,
2021-11-09 22:17:58.951000,L8,,,,351.49,320.88,,244.61,333.18,192.82,226.41,215.61,162.87,371.56,383.30,373.16,,413.72,415.15,380.38,369.77,,,,,,,333.38,237.22,218.53,,370.94,401.05,406.06,407.05,,
2021-11-25 22:17:57.047000,L8,,,,360.02,318.86,273.83,244.59,329.83,190.76,223.27,216.34,260.88,395.10,385.79,,,,,,,,,,,,,200.78,236.06,217.57,,385.07,408.63,413.32,,,
2021-12-19 22:17:52.616000,L9,,,360.67,374.67,319.54,380.73,332.33,335.96,195.88,227.79,220.12,171.46,412.17,392.38,380.66,441.65,433.86,395.01,382.27,380.48,383.48,383.06,365.02,365.48,325.41,352.42,347.31,237.82,220.90,,398.53,423.81,427.60,432.19,439.33,448.24
2022-01-04 22:17:52.138000,L9,,,,317.71,321.02,,334.07,335.23,195.98,381.57,375.38,374.08,367.84,361.26,353.47,381.51,380.39,384.86,352.62,334.58,318.85,324.63,,289.20,312.29,318.61,309.12,231.90,216.65,,343.79,360.92,366.67,376.02,376.96,394.97
2022-01-12 22:17:49.562000,L8,,,358.32,373.65,370.06,360.88,328.04,329.18,436.23,427.89,427.50,415.23,411.69,405.78,396.16,447.20,436.39,432.37,392.44,396.26,390.92,384.95,375.58,367.58,314.86,354.23,358.43,351.61,361.29,364.41,389.71,429.28,426.06,438.62,450.38,456.43
2022-02-13 22:17:40.833000,L8,,,,,,278.38,287.52,328.40,194.72,225.67,213.95,164.35,401.88,403.60,395.61,437.45,426.67,432.90,379.48,375.84,373.72,375.54,,334.37,342.10,349.68,355.41,359.82,367.22,,,410.51,423.85,433.75,446.97,449.85
2022-03-09 22:17:37.608000,L9,,,,,,,234.96,327.84,191.91,224.86,213.13,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 22:17:26.026000,L8,,,,,,,224.28,203.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12 22:17:13.223000,L9,,,,,,,165.68,300.65,187.75,219.39,209.17,181.23,383.97,386.83,376.62,,,,341.03,,,,,,,,,,,,,,,,,
2022-06-05 22:17:39.656000,L8,,,,,312.25,,251.13,380.11,188.99,220.18,211.68,183.24,409.05,385.78,370.18,,444.75,396.30,371.85,391.35,379.42,364.90,,350.45,344.21,341.40,339.98,337.66,214.84,349.52,382.01,409.98,403.78,410.32,,
2022-06-13 22:17:12.050000,L9,,,,,318.99,366.65,368.60,382.93,193.73,224.44,216.10,197.16,426.11,400.10,391.04,470.59,452.88,446.41,394.43,404.06,381.12,,,364.92,358.47,352.79,354.45,357.74,371.12,,,,,425.59,426.91,455.36
2022-06-21 22:17:48.970000,L8,,,,,318.65,,347.64,371.58,187.60,223.37,209.52,177.84,391.76,375.90,375.83,,,407.64,363.06,358.22,336.01,351.22,,287.30,332.44,341.84,337.77,224.22,210.44,,,,,,,
2022-07-15 22:17:24.696000,L9,,,,,,,238.08,322.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31 22:17:39.593000,L9,,,,,373.96,199.03,381.73,372.22,188.26,218.61,210.64,182.40,397.28,383.26,379.74,,,419.02,384.76,376.89,363.06,365.76,,,344.96,312.06,342.52,340.40,360.02,,,,,,,
2022-08-08 22:18:05.196000,L8,,,,,379.39,384.96,351.31,386.67,185.34,219.55,210.46,173.08,403.09,357.86,350.69,,,427.25,396.89,386.88,363.26,369.87,,,364.53,359.44,354.30,354.26,367.29,364.54,,,,,,
2022-09-09 22:18:11.619000,L8,,,,,,,218.42,323.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04 22:18:00.514000,L9,,,,,,,223.44,327.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12 22:18:10.437000,L8,,,,,,,227.78,328.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22 22:17:59.519000,L9,,,,,,,235.73,332.50,420.98,406.98,408.03,403.21,362.95,387.69,385.67,,,,,,,,,,,347.63,338.48,,,,,,,,,
2023-01-15 22:17:53.980000,L8,,,,,,274.93,228.28,332.62,,,,393.47,390.29,388.34,376.78,,,,372.91,362.96,352.90,358.34,,,327.14,338.49,349.45,344.06,349.53,,,,,,,
2023-02-16 22:17:50.035000,L8,,,,,,,226.07,327.84,,,,,395.00,390.34,377.81,,,,363.15,,,,,,,,,,,,,,,,,
2023-03-28 22:17:33.498000,L9,,,,,385.61,385.92,385.94,328.52,171.79,218.85,205.75,405.40,389.14,366.35,,,,,391.53,376.85,377.12,360.52,,362.28,348.24,345.60,354.22,340.65,,357.02,378.50,396.41,388.25,396.28,418.77,419.08
2023-04-13 22:17:27.047000,L9,,,,,379.36,385.44,317.85,327.87,427.07,418.73,412.22,412.01,403.60,395.54,389.31,,,,,,,,,347.75,349.61,348.45,352.46,353.17,365.49,,,,,,,
2023-05-15 22:17:12.111000,L9,,,,,,272.05,254.59,375.41,168.11,214.46,200.32,175.19,,382.33,398.83,,,,377.11,361.17,,,,,,,,,,,,,,,,
2023-05-23 22:16:53.942000,L8,,,,,,,250.61,327.92,165.26,213.20,200.31,174.16,,,,,,,,,,,,,,,,,,,,,,,,
