dates,satname,nzd0057-0000,nzd0057-0001
2009-12-03 22:01:55.950000,L5,269.07,240.03
2010-01-20 22:02:13.755000,L5,255.14,236.70
2010-10-03 22:01:28.836000,L5,261.24,245.30
2011-03-12 22:01:19.581000,L5,279.26,255.24
2011-03-28 22:01:14.403000,L5,238.30,218.71
2011-08-19 22:00:12.535000,L5,256.31,246.99
2011-09-04 22:00:03.630000,L5,250.80,240.81
2013-05-20 22:13:26.604000,L8,282.87,273.18
2013-06-05 22:13:27.306000,L8,281.33,277.22
2013-09-25 22:13:17.289000,L8,281.94,278.13
2013-09-25 22:13:41.239000,L8,282.12,278.47
2013-10-11 22:13:17.650000,L8,277.18,273.59
2013-10-11 22:13:41.596000,L8,278.00,273.91
2013-11-12 22:13:08.247000,L8,499.62,554.09
2013-11-12 22:13:32.202000,L8,497.83,545.28
2013-11-28 22:13:02.012000,L8,283.24,275.43
2013-11-28 22:13:25.971000,L8,283.40,275.51
2013-12-14 22:12:57.636000,L8,311.62,312.46
2013-12-14 22:13:21.591000,L8,283.68,278.31
2014-01-15 22:12:33.689000,L8,284.65,274.99
2014-01-31 22:12:28.855000,L8,308.79,301.20
2014-01-31 22:12:52.806000,L8,285.31,278.20
2014-02-16 22:12:38.819000,L8,277.86,267.75
2014-03-20 22:11:49.843000,L8,280.86,270.43
2014-03-20 22:12:13.789000,L8,281.99,270.99
2014-04-05 22:11:34.747000,L8,276.14,266.92
2014-04-05 22:11:58.702000,L8,276.47,266.72
2014-05-23 22:11:18.694000,L8,288.96,277.88
2014-07-26 22:11:19.207000,L8,279.85,271.69
2014-07-26 22:11:43.162000,L8,278.85,269.75
2014-08-11 22:11:51.972000,L8,269.38,264.97
2014-10-14 22:11:38.746000,L8,281.09,276.42
2014-10-14 22:12:02.705000,L8,281.21,276.03
2015-01-02 22:11:27.004000,L8,281.28,269.20
2015-01-02 22:11:50.958000,L8,277.99,264.83
2015-01-18 22:11:24.746000,L8,299.77,289.57
2015-01-18 22:11:48.696000,L8,301.25,291.32
2015-02-19 22:11:13.759000,L8,276.80,263.01
2015-04-24 22:10:44.446000,L8,508.74,496.75
2015-04-24 22:11:08.401000,L8,280.39,268.16
2015-05-10 22:10:28.533000,L8,279.17,266.22
2015-05-10 22:10:52.487000,L8,280.35,267.32
2015-06-11 22:10:40.593000,L8,275.24,262.31
2015-06-27 22:10:46.339000,L8,305.40,291.88
2015-06-27 22:11:10.298000,L8,306.64,295.59
2015-07-29 22:11:01.897000,L8,278.90,269.02
2015-07-29 22:11:25.856000,L8,280.48,271.02
2015-12-20 22:11:33.546000,L8,280.48,269.76
2015-12-20 22:11:57.501000,L8,280.40,269.50
2016-01-21 22:11:30.113000,L8,270.21,260.19
2016-01-21 22:11:54.068000,L8,301.29,284.26
2016-03-09 22:11:16.948000,L8,273.53,261.97
2016-03-09 22:11:40.902000,L8,280.64,268.60
2016-03-25 22:11:08.402000,L8,275.20,261.91
2016-03-25 22:11:32.353000,L8,274.25,260.40
2016-04-26 22:11:21.230000,L8,277.81,264.18
2016-05-12 22:10:56.720000,L8,276.89,265.65
2016-05-12 22:11:20.683000,L8,278.20,266.62
2016-05-28 22:11:03.859000,L8,277.82,265.17
2016-06-13 22:11:06.720000,L8,274.06,261.64
2016-06-13 22:11:30.674000,L8,282.11,269.03
2016-06-29 22:11:15.136000,L8,279.36,266.26
2016-06-29 22:11:39.087000,L8,281.24,269.40
2016-08-16 22:11:29.744000,L8,280.10,269.41
2016-08-16 22:11:53.694000,L8,277.09,266.20
2016-10-03 22:11:40.699000,L8,289.54,280.44
2016-10-19 22:11:45.519000,L8,267.69,262.04
2016-11-20 22:11:45.458000,L8,282.55,272.16
2016-11-20 22:12:09.409000,L8,275.75,264.12
2017-03-28 22:11:00.765000,L8,275.35,262.33
2017-04-29 22:10:42.581000,L8,289.95,495.74
2017-07-02 22:11:12.012000,L8,283.39,272.21
2017-07-18 22:11:40.412000,L8,270.58,265.08
2017-08-19 22:11:29.174000,L8,278.37,265.46
2017-08-19 22:11:53.133000,L8,278.02,265.47
2017-09-04 22:11:31.619000,L8,277.80,266.36
2017-09-04 22:11:55.578000,L8,277.65,266.20
2018-01-10 22:11:30.163000,L8,300.44,301.10
2018-01-10 22:11:54.118000,L8,300.16,301.04
2018-02-27 22:11:07.813000,L8,297.57,282.41
2018-03-31 22:11:15.901000,L8,470.60,409.31
2018-06-03 22:10:11.794000,L8,282.33,260.29
2018-07-05 22:10:30.841000,L8,285.81,271.35
2018-07-05 22:10:54.795000,L8,280.74,266.35
2018-08-06 22:10:46.333000,L8,276.40,257.13
2018-08-06 22:11:10.291000,L8,277.19,258.93
2018-09-07 22:11:00.442000,L8,278.44,265.73
2018-09-07 22:11:24.397000,L8,286.74,273.84
2018-10-09 22:11:13.339000,L8,295.18,287.30
2018-12-12 22:11:17.117000,L8,275.27,253.26
2019-02-14 22:11:09.519000,L8,296.77,286.17
2019-02-14 22:11:33.473000,L8,281.84,268.71
2019-03-02 22:11:05.349000,L8,281.74,267.63
2019-03-02 22:11:29.304000,L8,279.91,265.40
2019-05-21 22:11:27.314000,L8,280.49,264.94
2019-06-22 22:11:17.033000,L8,284.97,269.95
2019-06-22 22:11:40.996000,L8,281.24,265.33
2019-07-08 22:11:44.725000,L8,276.05,253.98
2019-07-24 22:11:25.033000,L8,278.31,264.38
2019-07-24 22:11:48.987000,L8,282.42,269.73
2019-09-26 22:11:45.238000,L8,279.51,271.00
2019-11-29 22:11:44.191000,L8,285.28,277.00
2019-12-31 22:11:38.231000,L8,304.68,300.39
2020-01-16 22:11:35.087000,L8,285.42,272.54
2020-02-01 22:11:29.826000,L8,289.85,278.53
2020-02-01 22:11:53.781000,L8,289.73,279.15
2020-04-21 22:10:57.868000,L8,277.59,265.17
2020-04-21 22:11:21.823000,L8,281.04,267.63
2020-05-07 22:11:12.613000,L8,283.24,274.21
2020-06-08 22:11:00.065000,L8,295.59,283.42
2020-06-08 22:11:24.028000,L8,296.12,284.02
2020-07-10 22:11:15.773000,L8,282.32,272.63
2020-07-10 22:11:39.723000,L8,281.12,270.97
2020-07-26 22:11:44.648000,L8,280.54,269.06
2020-09-12 22:11:38.984000,L8,295.92,286.57
2020-09-28 22:11:43.377000,L8,277.50,266.50
2020-10-14 22:12:09.092000,L8,293.88,285.48
2020-12-01 22:12:09.987000,L8,465.30,383.58
2020-12-17 22:11:45.420000,L8,269.77,271.45
2020-12-17 22:12:09.375000,L8,281.92,282.23
2021-01-18 22:11:57.463000,L8,283.58,271.76
2021-02-03 22:11:56.237000,L8,273.63,257.94
2021-02-19 22:11:27.994000,L8,278.95,267.30
2021-02-19 22:11:51.945000,L8,282.35,272.12
2021-03-23 22:11:13.381000,L8,278.59,266.75
2021-03-23 22:11:37.336000,L8,281.67,269.77
2021-04-24 22:11:01.432000,L8,283.67,272.21
2021-04-24 22:11:25.382000,L8,283.75,272.33
2021-05-26 22:11:07.110000,L8,283.70,265.04
2021-07-13 22:11:19.559000,L8,287.33,275.89
2021-07-13 22:11:43.513000,L8,288.07,276.27
2021-10-01 22:11:46.773000,L8,277.06,266.17
2021-10-01 22:12:10.732000,L8,278.58,267.33
2021-10-17 22:11:50.671000,L8,278.33,270.11
2021-10-17 22:12:14.625000,L8,275.34,266.67
2021-11-18 22:11:44.821000,L8,282.54,274.72
2021-11-18 22:12:08.776000,L8,305.99,303.76
2022-01-21 22:11:35.958000,L8,304.10,293.52
2022-01-21 22:11:59.917000,L8,291.96,282.09
2022-02-14 22:11:37.090000,L9,276.13,263.09
2022-02-14 22:12:01.049000,L9,275.36,262.45
2022-03-26 22:11:11.888000,L8,296.35,289.29
2022-05-05 22:11:07.160000,L9,278.22,263.00
2022-05-05 22:11:31.114000,L9,282.51,267.35
2022-06-14 22:11:35.206000,L8,281.75,268.08
2022-06-22 22:11:14.747000,L9,284.39,271.64
2022-07-16 22:11:39.057000,L8,299.85,284.77
2022-07-16 22:12:03.012000,L8,300.18,285.00
2022-08-09 22:11:34.517000,L9,279.30,268.39
2022-09-02 22:11:56.436000,L8,281.16,266.94
2022-10-20 22:11:59.771000,L8,224.44,260.84
2022-11-13 22:11:53.247000,L9,292.54,284.39
2022-11-13 22:12:17.201000,L9,291.68,283.35
2023-01-24 22:11:46.723000,L8,286.12,281.12
2023-01-24 22:12:10.678000,L8,273.87,264.18
2023-02-09 22:11:45.094000,L8,285.10,279.24
2023-02-09 22:12:09.040000,L8,285.30,279.16
2023-03-13 22:11:23.206000,L8,282.11,273.38
2023-03-13 22:11:47.152000,L8,297.07,290.67
2023-03-21 22:11:31.242000,L9,277.94,263.79
2023-03-21 22:11:55.188000,L9,277.99,264.21
2023-03-29 22:11:37.049000,L8,276.95,261.95
2023-05-16 22:10:40.417000,L8,281.58,269.37
2023-05-16 22:11:04.371000,L8,281.79,269.39
2023-05-24 22:10:53.254000,L9,277.67,261.29
2023-05-24 22:11:17.213000,L9,278.84,261.80
2023-06-09 22:10:48.959000,L9,284.18,272.26
2023-06-09 22:11:12.914000,L9,283.93,271.93
2023-07-11 22:11:00.406000,L9,288.35,275.10
2023-07-27 22:11:03.005000,L9,281.19,269.50
2023-07-27 22:11:26.959000,L9,284.22,272.67
2023-08-04 22:11:40.478000,L8,283.88,270.22
2023-08-20 22:11:23.591000,L8,278.93,263.98
2023-08-20 22:11:47.546000,L8,280.24,265.41
2023-08-28 22:11:20.303000,L9,279.20,267.60
2023-09-13 22:11:29.496000,L9,302.52,297.61
2023-09-29 22:11:26.883000,L9,276.61,262.30
2023-10-15 22:11:39.127000,L9,288.06,279.63
2023-11-24 22:11:40.049000,L8,,451.38
2023-11-24 22:12:03.999000,L8,286.20,259.93
2023-12-18 22:11:45.147000,L9,286.82,277.21
2024-01-03 22:12:03.955000,L9,275.91,260.96
2024-02-04 22:11:43.788000,L9,292.17,281.34
2024-03-23 22:11:31.656000,L9,466.51,
2024-04-08 22:11:23.266000,L9,301.09,288.42
2024-05-10 22:11:00.825000,L9,285.26,275.00
2024-05-10 22:11:24.784000,L9,285.91,275.49
2024-05-18 22:10:31.990000,L8,284.00,271.25
2024-05-18 22:10:55.940000,L8,288.00,275.50
2024-05-26 22:10:48.268000,L9,280.39,268.06
2024-05-26 22:11:12.218000,L9,283.01,272.42
2024-06-11 22:10:42.335000,L9,522.59,477.96
2024-06-11 22:11:06.286000,L9,293.12,284.21
2024-06-27 22:10:29.087000,L9,281.38,268.20
2024-06-27 22:10:53.037000,L9,291.29,277.22
2024-07-05 22:10:45.435000,L8,282.65,270.40
2024-08-06 22:10:57.495000,L8,282.95,269.29
2024-08-06 22:11:21.454000,L8,277.66,261.16
2024-08-22 22:11:10.580000,L8,277.55,269.78
2024-08-22 22:11:34.534000,L8,277.17,269.53
2024-09-23 22:11:18.739000,L8,281.76,270.42
2024-09-23 22:11:42.698000,L8,285.33,275.13
2024-12-04 22:11:36.525000,L9,283.15,274.94
2024-12-28 22:11:26.745000,L8,284.59,273.91
2024-12-28 22:11:50.695000,L8,318.95,317.07
2025-01-05 22:11:31.099000,L9,280.19,273.00
2025-01-05 22:11:55.058000,L9,279.25,271.75
2025-01-13 22:11:30.558000,L8,284.78,277.00
2025-01-13 22:11:54.516000,L8,280.55,269.00
2025-01-29 22:11:28.545000,L8,281.98,272.85
2025-01-29 22:11:52.495000,L8,282.05,272.99
2025-02-22 22:11:33.420000,L9,280.81,268.83
2025-02-22 22:11:57.370000,L9,281.71,269.82
2025-03-02 22:11:40.284000,L8,277.83,265.03
2025-03-10 22:11:28.326000,L9,284.73,270.77
2025-03-10 22:11:52.276000,L9,283.46,268.70
2025-03-18 22:11:06.753000,L8,282.91,273.70
2025-03-26 22:11:41.456000,L9,285.43,272.16
2025-04-19 22:10:53.223000,L8,270.38,255.02
2025-04-19 22:11:17.173000,L8,273.83,257.59
