dates,satname,nzd0386-0000,nzd0386-0001,nzd0386-0002,nzd0386-0003,nzd0386-0004,nzd0386-0005,nzd0386-0006,nzd0386-0007,nzd0386-0008
1999-09-04 22:00:09.953000,L7,,,,,,206.37,218.48,287.75,269.00
1999-10-22 22:00:04.598000,L7,381.61,382.68,406.44,398.97,408.06,421.04,444.09,433.84,496.27
1999-12-09 22:00:09.551000,L7,274.28,250.78,247.43,244.52,253.85,261.75,268.83,286.50,319.49
1999-12-25 22:00:04.067000,L7,,,,,382.95,370.81,391.01,426.83,
2000-01-26 22:00:02.226000,L7,273.99,252.04,250.04,186.35,174.12,262.47,267.00,288.93,326.45
2000-02-11 21:59:57.866000,L7,269.28,250.41,240.32,177.81,170.84,233.96,265.31,283.77,317.75
2000-02-27 21:59:52.393000,L7,265.56,248.78,216.18,223.27,216.43,211.36,269.36,293.26,324.91
2000-03-30 21:59:45.397000,L7,,,,,176.84,251.10,269.75,283.13,326.22
2000-05-01 21:59:30.586000,L7,374.64,385.51,391.37,403.23,402.36,387.07,395.89,392.34,434.31
2000-09-06 21:57:58.861000,L7,,,,,,244.61,255.55,272.39,319.55
2000-11-09 21:57:33.274000,L7,383.50,379.47,404.69,407.94,399.31,396.27,494.62,491.64,490.81
2000-11-25 21:57:34.931000,L7,370.72,386.91,386.44,386.05,385.12,384.76,426.00,430.40,465.45
2001-02-13 21:57:39.607000,L7,347.74,264.41,258.71,261.92,406.92,378.96,344.96,291.47,324.69
2001-08-08 21:56:12.984000,L7,,,,,,,225.47,253.38,315.72
2001-08-24 21:56:00.447000,L7,180.54,,,238.15,245.99,327.43,339.84,331.05,331.27
2001-09-25 21:55:40.572000,L7,338.17,330.76,314.18,312.74,325.23,343.81,353.22,355.93,334.22
2001-12-30 21:55:49.115000,L7,498.11,495.46,494.02,486.65,516.15,510.25,508.68,468.34,453.19
2002-09-12 21:55:07.575000,L7,274.03,208.91,256.71,252.70,263.96,283.31,276.34,290.80,280.65
2002-10-14 21:54:55.882000,L7,196.40,197.71,219.93,219.26,208.46,272.39,276.57,297.54,329.99
2002-10-30 21:55:01.471000,L7,272.04,252.65,251.34,247.06,170.45,176.85,,,
2003-01-02 21:55:34.113000,L7,365.07,361.78,386.58,412.32,395.72,411.29,450.49,499.88,484.44
2003-01-18 21:55:42.118000,L7,389.72,493.59,494.93,480.43,485.08,503.55,465.63,,
2003-02-19 21:55:54.479000,L7,,,,,,,148.28,252.51,239.98
2003-03-23 21:55:52.571000,L7,,,,,,238.61,267.90,285.08,323.88
2003-07-21 21:43:45.776000,L5,,,,,230.60,314.05,332.59,334.91,342.26
2003-12-28 21:45:57.554000,L5,320.12,319.25,318.99,317.60,321.25,330.17,347.52,350.41,354.61
2004-04-02 21:46:30.745000,L5,318.09,312.71,309.95,308.02,315.24,321.58,326.62,332.72,326.77
2004-05-04 21:47:27.968000,L5,349.98,342.17,348.00,345.12,353.79,357.11,360.09,364.28,370.48
2004-06-05 21:48:24.950000,L5,,,,,234.67,312.98,331.32,325.65,337.30
2004-07-07 21:49:21.098000,L5,,,,,,263.02,330.94,331.37,341.52
2004-08-24 21:50:29.935000,L5,,,,,,152.42,229.57,244.29,295.29
2004-09-25 21:51:19.231000,L5,323.34,312.61,294.42,252.25,248.99,300.23,327.23,332.56,328.35
2005-01-15 21:53:21.356000,L5,313.55,301.70,293.52,313.74,318.81,321.96,330.15,332.67,337.72
2005-03-04 21:54:04.136000,L5,337.61,333.62,339.87,343.56,348.20,356.56,356.89,366.13,369.00
2005-04-05 21:54:19.058000,L5,,,223.22,306.08,257.26,240.45,274.81,298.37,324.59
2005-04-21 21:54:22.812000,L5,,,305.26,316.53,319.60,318.04,331.23,328.81,335.66
