dates,satname,nzd0090-0000,nzd0090-0001,nzd0090-0002,nzd0090-0003,nzd0090-0004,nzd0090-0005,nzd0090-0006,nzd0090-0007,nzd0090-0008,nzd0090-0009,nzd0090-0010
1999-09-27 22:04:48.949000,L7,235.09,219.76,215.37,204.26,217.96,227.63,207.93,239.40,252.93,257.87,247.32
1999-11-14 22:04:42.286000,L7,318.30,300.43,289.14,288.16,287.97,303.88,304.19,302.70,306.58,313.10,299.42
2000-01-01 22:04:37.439000,L7,229.28,216.67,210.63,203.75,219.90,229.30,198.06,240.01,270.16,279.02,251.49
2000-01-17 22:04:35.821000,L7,412.15,367.85,346.88,338.16,345.39,370.13,371.31,367.40,365.76,358.08,403.27
2000-08-12 22:02:54.094000,L7,,,,,,,179.77,226.96,259.61,256.52,233.93
2000-10-15 22:01:56.204000,L7,403.35,302.53,288.07,289.08,312.26,311.95,313.01,309.63,327.53,335.48,326.81
2001-01-03 22:02:12.432000,L7,516.50,389.56,350.08,436.64,397.62,490.08,482.52,332.10,354.40,329.37,331.79
2001-03-24 22:01:59.719000,L7,229.68,214.57,198.14,203.24,220.56,221.98,198.56,235.71,267.10,265.84,241.42
2001-06-12 22:01:24.980000,L7,243.10,354.80,357.83,313.77,342.81,273.87,296.15,304.50,291.08,292.19,281.59
2001-08-15 22:00:38.680000,L7,229.11,213.33,188.45,199.85,210.33,216.24,190.27,235.05,260.67,276.68,263.82
2001-10-02 22:00:04.650000,L7,,,,,,,183.54,230.42,256.70,214.72,227.69
2001-12-05 22:00:18.987000,L7,244.45,218.89,211.79,209.05,214.93,226.64,202.62,243.13,279.67,269.17,258.66
2002-01-22 22:00:40.906000,L7,246.92,224.89,225.20,225.61,229.67,235.86,229.04,248.69,274.78,283.52,260.82
2002-02-23 22:00:43.620000,L7,227.48,211.85,199.14,196.07,212.07,217.59,190.98,233.72,268.52,270.51,238.30
2002-03-27 22:00:37.575000,L7,,,,,,,,218.45,222.80,207.31,221.58
2002-07-01 22:00:15.186000,L7,235.66,224.08,209.51,208.51,217.19,221.78,196.24,236.56,225.70,267.81,271.01
2002-07-17 22:00:08.747000,L7,,,,,,,178.87,230.26,215.99,209.71,227.88
2002-08-18 21:59:57.690000,L7,228.50,212.12,201.55,204.19,212.39,217.16,193.57,232.74,259.55,290.64,229.30
2002-11-06 21:59:41.879000,L7,229.04,211.18,206.44,207.88,216.07,228.26,213.21,205.38,182.15,,
2003-01-25 22:00:18.779000,L7,,,,,,,,,251.03,199.59,230.97
2003-09-14 21:49:18.766000,L5,,,,,,,183.47,198.33,241.53,226.45,230.52
2004-07-30 21:54:28.143000,L5,293.86,272.77,267.46,270.67,274.18,287.19,282.57,287.14,304.86,301.79,295.08
2004-09-16 21:55:41.721000,L5,223.66,208.06,197.97,192.94,213.97,212.72,201.64,203.50,226.31,,
2004-11-19 21:56:55.269000,L5,288.48,242.12,216.06,218.12,231.27,240.04,227.58,328.85,290.22,270.10,265.84
2005-02-23 21:58:31.621000,L5,270.05,256.58,255.04,252.41,253.65,261.31,261.19,267.56,283.67,281.86,281.01
2005-03-11 21:58:44.158000,L5,255.97,238.95,230.88,235.49,239.65,248.25,243.71,255.50,277.43,271.01,267.52
2005-04-12 21:58:55.193000,L5,228.24,211.66,200.26,198.12,208.68,226.53,202.73,225.85,258.77,265.13,243.32
2005-05-30 21:59:15.499000,L5,261.44,244.75,233.82,559.98,383.30,446.60,235.07,273.06,283.40,279.88,278.63
2005-11-22 22:00:23.113000,L5,249.06,217.82,215.57,221.91,229.45,232.93,225.17,238.63,265.14,262.24,258.59
2006-04-15 22:03:30.798000,L5,,,,,,,,186.80,245.46,235.69,235.06
2006-11-25 22:06:19.953000,L5,208.81,183.98,199.60,210.85,233.45,230.77,228.22,275.87,292.33,291.96,268.53
2006-12-11 22:06:28.205000,L5,,,,,,,192.25,225.45,240.54,233.70,321.39
2007-02-13 22:06:47.368000,L5,217.82,205.56,194.17,195.57,211.84,225.17,,,,,
2008-02-16 22:02:22.163000,L5,,,,,,,,168.91,253.22,239.72,243.05
2008-10-29 21:55:24.451000,L5,224.84,205.75,196.22,196.37,205.25,214.91,198.54,,,,
2009-02-02 21:57:22.411000,L5,268.55,243.85,246.47,250.75,252.57,505.10,537.04,254.82,283.76,286.03,281.36
2011-04-13 22:01:34.017000,L5,265.22,251.87,244.81,248.18,250.14,262.92,263.49,272.83,298.05,291.14,292.83
2013-05-20 22:13:50.559000,L8,318.25,302.76,277.19,296.00,288.56,296.21,298.03,305.49,320.54,322.86,316.28
2013-06-05 22:13:51.261000,L8,245.20,234.83,232.82,237.02,246.46,254.39,247.15,264.19,293.16,301.82,281.27
2013-06-21 22:13:43.313000,L8,243.67,234.73,232.89,237.43,245.94,252.11,240.18,256.81,292.20,305.26,277.84
2013-07-07 22:13:48.209000,L8,,,,,214.79,231.08,213.82,239.57,274.41,271.05,259.26
2013-09-09 22:13:49.699000,L8,228.52,216.55,210.57,205.40,225.26,229.67,213.96,241.04,264.20,260.66,251.24
2013-09-25 22:13:41.239000,L8,250.98,242.74,237.71,235.54,249.47,256.71,251.04,261.61,287.90,288.87,278.01
2013-10-11 22:13:41.596000,L8,226.74,208.55,204.48,195.12,220.03,193.03,,,,,
2013-10-27 22:13:31.854000,L8,239.11,224.85,227.33,216.93,232.97,244.52,224.16,255.61,284.78,284.78,516.85
2013-11-28 22:13:25.971000,L8,247.46,234.71,229.29,223.60,242.27,247.84,226.97,254.55,286.76,287.74,265.39
2013-12-14 22:13:21.591000,L8,294.41,249.42,259.54,252.79,260.61,269.29,275.07,282.68,294.78,310.62,294.92
2013-12-30 22:13:13.343000,L8,,,,,,,,234.70,272.26,270.73,247.44
2014-01-31 22:12:52.806000,L8,207.69,208.05,198.29,206.43,226.53,232.24,202.42,233.95,264.27,264.96,250.24
2014-02-16 22:12:38.819000,L8,,,,,,,,182.38,255.16,248.60,236.25
2014-04-05 22:11:58.702000,L8,,204.27,189.65,194.21,223.40,225.02,183.83,192.55,261.82,258.83,245.71
2014-05-23 22:11:18.694000,L8,236.96,222.49,224.85,216.96,235.40,240.39,219.33,250.32,283.65,284.89,269.45
2014-07-26 22:11:43.162000,L8,324.16,247.20,228.76,214.79,237.44,244.95,249.03,261.23,280.37,281.92,268.55
2014-10-14 22:12:02.705000,L8,306.22,264.53,261.84,259.45,257.23,267.04,267.32,275.47,290.59,294.88,282.72
2014-12-01 22:12:00.318000,L8,238.90,222.30,221.40,219.25,237.55,242.02,221.75,251.80,277.06,281.28,261.84
2015-03-07 22:11:30.209000,L8,,,,,,,177.49,192.24,260.01,258.47,245.96
2015-04-24 22:11:08.401000,L8,246.98,232.68,231.23,220.52,245.89,256.49,269.87,260.14,289.96,288.84,285.27
2015-05-10 22:10:52.487000,L8,239.93,227.00,221.13,219.04,234.61,242.04,220.87,246.14,287.08,287.65,264.57
2015-06-27 22:11:10.298000,L8,244.05,245.19,232.78,223.27,247.37,257.28,250.66,258.39,285.90,293.37,271.03
2015-07-29 22:11:25.856000,L8,242.84,233.08,230.75,221.39,238.69,247.54,242.53,254.48,286.81,288.68,278.09
2015-08-14 22:11:31.426000,L8,,,,192.06,214.94,227.07,198.33,199.47,263.26,258.46,248.11
2015-12-20 22:11:57.501000,L8,306.43,285.99,297.20,294.28,296.03,294.21,298.38,295.70,308.81,313.22,313.79
2016-02-22 22:11:42.580000,L8,,,,,,,,187.39,254.65,249.47,240.07
2016-03-09 22:11:40.902000,L8,250.17,399.84,223.03,222.13,234.41,241.99,220.58,247.12,275.92,277.22,260.42
2016-03-25 22:11:32.353000,L8,246.98,226.90,226.51,217.52,238.18,243.61,212.18,251.12,277.98,277.56,267.24
2016-04-26 22:11:21.230000,L8,236.74,227.17,215.88,221.33,243.77,240.96,216.63,253.30,288.96,279.28,248.31
2016-05-12 22:11:20.683000,L8,286.76,269.71,260.14,261.49,269.93,279.99,283.48,286.22,300.78,305.97,289.50
2016-06-13 22:11:30.674000,L8,,,,,,,,193.57,267.63,259.82,246.40
2016-07-15 22:11:46.335000,L8,199.90,205.90,184.80,,,,,,,,
2016-08-16 22:11:53.694000,L8,238.90,223.44,225.56,216.54,234.85,239.85,222.73,249.03,283.13,284.27,269.49
2016-11-20 22:12:09.409000,L8,258.25,244.34,245.59,247.53,257.10,265.59,262.48,274.93,285.17,286.07,279.30
2017-01-23 22:11:55.340000,L8,245.25,223.87,227.60,222.60,236.63,241.44,206.34,251.63,277.66,283.64,267.15
2017-07-18 22:11:40.412000,L8,386.32,449.82,487.62,254.14,240.69,557.59,265.44,275.28,294.20,337.52,278.27
2017-08-19 22:11:53.133000,L8,246.52,232.83,234.89,222.97,237.58,243.46,235.76,253.91,287.25,288.13,271.32
2017-09-04 22:11:55.578000,L8,495.25,234.11,225.85,228.80,232.39,249.43,246.30,259.75,291.45,293.85,274.67
2018-01-10 22:11:54.118000,L8,293.55,261.71,257.85,248.99,259.98,266.41,260.14,265.11,288.33,290.21,275.23
2018-01-26 22:11:45.215000,L8,244.20,,,,,,,,266.95,283.59,242.33
2018-05-02 22:10:57.873000,L8,,,,,,,,191.33,259.17,251.00,233.79
2018-07-05 22:10:54.795000,L8,,,,,,,,230.45,265.53,260.87,247.38
2018-08-06 22:11:10.291000,L8,,,,,,,,189.74,260.33,255.43,240.77
2018-09-07 22:11:24.397000,L8,243.78,234.68,234.32,231.82,238.67,251.68,236.93,257.07,285.42,298.05,270.04
2019-02-14 22:11:33.473000,L8,243.54,230.94,227.21,225.98,236.45,241.79,225.46,250.78,282.65,283.25,261.75
2019-03-02 22:11:29.304000,L8,241.39,229.06,231.16,270.43,240.25,248.55,224.94,251.34,282.61,283.90,263.66
2019-05-21 22:11:27.314000,L8,294.57,277.75,268.50,273.21,276.80,277.47,273.81,286.47,292.96,298.02,287.33
2019-06-22 22:11:40.996000,L8,,,,,,,,191.79,268.37,260.83,237.36
2019-07-08 22:11:44.725000,L8,217.09,213.17,192.70,207.99,220.12,230.45,190.70,195.18,260.67,255.85,245.51
2019-07-24 22:11:48.987000,L8,,,,,,,,185.65,257.47,248.68,233.09
2019-08-09 22:11:55.358000,L8,,,,193.66,213.84,224.24,189.86,230.53,268.51,258.80,242.45
2020-02-01 22:11:53.781000,L8,240.70,228.41,229.11,222.93,235.46,244.66,203.97,249.29,279.32,278.34,261.94
2020-04-21 22:11:21.823000,L8,238.53,220.31,211.33,226.33,229.89,241.23,272.35,242.36,270.14,275.60,260.41
2020-05-07 22:11:12.613000,L8,304.84,288.15,276.45,264.69,279.79,277.50,274.72,283.25,292.64,304.13,292.21
2020-07-10 22:11:39.723000,L8,298.62,272.81,271.87,268.91,269.33,271.22,274.12,274.09,296.90,299.53,282.40
2020-07-26 22:11:44.648000,L8,227.67,215.70,201.53,208.54,222.96,224.66,184.03,201.84,269.99,265.19,251.81
2020-08-27 22:11:56.368000,L8,243.00,233.16,231.96,224.69,236.56,246.29,231.33,254.91,281.12,283.42,268.80
2020-12-17 22:12:09.375000,L8,199.33,202.40,190.52,196.56,226.03,228.34,180.29,232.46,261.39,258.03,241.04
2021-01-18 22:11:57.463000,L8,232.15,216.24,210.44,214.70,231.53,237.78,205.89,243.47,272.41,271.95,251.19
2021-02-03 22:11:56.237000,L8,,,,,,,,193.39,262.80,254.19,238.22
2021-02-19 22:11:51.945000,L8,403.50,275.01,273.71,276.88,275.33,282.36,289.33,290.77,300.85,303.73,299.49
2021-03-23 22:11:37.336000,L8,,,,,213.40,231.34,186.96,234.94,271.73,263.59,252.35
2021-05-26 22:11:31.065000,L8,,,,,,,,190.21,266.78,261.03,241.79
2021-06-11 22:11:38.046000,L8,,,,,,,,186.23,259.06,253.09,230.82
2021-07-13 22:11:43.513000,L8,,,,,,,,192.16,266.28,255.39,237.06
2021-11-06 22:12:48.299000,L9,273.26,249.99,260.51,248.86,253.87,263.57,265.54,272.92,286.84,288.73,272.97
2021-11-18 22:12:08.776000,L8,,,178.01,216.07,234.71,241.94,213.69,246.83,273.45,275.56,258.51
2022-01-13 22:12:02.740000,L9,271.50,247.72,253.88,242.38,252.35,258.62,273.54,261.08,291.36,325.68,276.79
2022-01-21 22:11:59.917000,L8,248.97,236.40,238.12,235.02,245.05,252.36,244.71,259.05,281.02,281.43,271.24
2022-02-14 22:12:01.049000,L9,292.65,272.92,257.15,267.20,263.35,276.56,277.18,299.04,295.83,304.21,287.30
2022-02-22 22:11:50.626000,L8,,,,,,,176.97,194.75,263.08,251.61,236.15
2022-05-05 22:11:31.114000,L9,,,,,,,,184.57,263.38,201.89,233.66
2022-05-21 22:11:19.594000,L9,217.94,214.77,193.07,207.35,215.96,229.75,181.55,230.98,268.98,261.31,249.25
2022-06-14 22:11:59.156000,L8,293.64,273.71,275.14,268.26,277.94,282.37,285.89,294.00,299.73,306.24,293.19
2022-07-08 22:11:39.226000,L9,,,,,213.40,218.77,188.07,195.97,265.33,256.23,244.82
2022-07-16 22:12:03.012000,L8,225.25,210.70,198.23,204.84,220.75,226.98,198.90,232.86,265.84,260.49,249.49
2022-08-09 22:11:58.475000,L9,225.30,214.64,204.47,205.87,222.16,228.59,190.02,231.32,270.84,261.00,250.91
2023-02-09 22:12:09.040000,L8,226.72,213.52,202.02,207.38,226.00,233.08,185.87,231.97,263.97,254.47,241.47
2023-03-05 22:12:01.427000,L9,244.96,228.08,225.02,221.60,236.89,242.81,217.14,242.83,277.66,277.13,263.27
2023-03-13 22:11:47.152000,L8,242.27,224.26,224.90,218.32,234.07,231.82,212.42,212.49,257.56,233.63,246.29
2023-03-21 22:11:55.188000,L9,273.09,263.22,259.08,251.73,258.56,262.24,266.64,271.36,290.18,291.79,277.53
2023-03-29 22:11:37.049000,L8,265.80,252.86,241.18,243.69,246.92,260.37,254.48,266.00,285.40,284.40,273.73
2023-05-16 22:11:04.371000,L8,249.98,235.90,238.95,233.13,243.62,249.13,248.14,268.54,283.85,286.42,272.21
2023-05-24 22:11:17.213000,L9,,,,,227.08,241.36,221.61,244.68,280.00,273.19,263.53
2023-06-09 22:11:12.914000,L9,,,,,,,,186.59,262.17,248.06,235.78
2023-06-17 22:11:17.056000,L8,309.00,274.21,262.60,253.64,266.28,272.38,282.76,287.94,298.37,303.15,290.70
2023-07-11 22:11:24.365000,L9,250.37,237.30,236.01,234.86,239.78,253.01,258.94,260.80,290.28,289.65,275.89
2023-07-27 22:11:26.959000,L9,206.62,208.62,192.81,195.36,214.70,224.53,192.84,193.22,264.95,262.09,245.87
2023-08-28 22:11:44.258000,L9,238.52,229.38,225.31,220.18,233.53,240.56,218.80,248.14,280.83,281.31,264.80
2023-09-05 22:11:46.771000,L8,,,,,,,,190.33,256.52,240.63,246.82
2023-10-15 22:12:03.081000,L9,276.76,260.24,256.80,251.60,258.34,265.98,271.79,281.02,289.68,294.89,278.86
2023-11-24 22:12:03.999000,L8,286.47,254.84,270.27,247.85,262.45,520.16,479.98,541.79,377.80,379.33,297.91
2024-02-04 22:12:07.739000,L9,293.45,281.43,262.74,271.48,277.33,283.19,297.11,295.01,301.87,311.36,300.56
2024-02-12 22:11:54.234000,L8,,,,196.82,226.49,230.71,176.37,231.72,264.83,256.25,243.43
2024-02-28 22:11:48.270000,L8,228.19,216.22,214.83,211.77,229.00,234.26,194.38,237.37,271.12,268.02,254.98
2024-03-15 22:11:37.973000,L8,204.61,210.44,196.58,201.88,222.60,228.86,181.40,220.34,263.53,256.77,239.69
2024-04-16 22:11:19.307000,L8,241.47,230.03,226.64,223.72,233.79,240.58,214.58,251.02,472.95,521.64,265.98
2024-05-02 22:11:08.519000,L8,228.02,220.12,215.32,214.95,228.45,238.12,206.85,239.24,273.43,275.71,249.83
2024-05-10 22:11:24.784000,L9,228.60,214.91,208.18,209.03,226.97,231.50,206.03,233.43,272.28,265.23,249.82
2024-05-18 22:10:55.940000,L8,244.85,231.38,231.61,223.82,238.92,244.24,219.37,252.84,284.42,286.04,271.21
2024-05-26 22:11:12.218000,L9,,,,,,,,191.42,256.91,246.49,236.28
2024-06-11 22:11:06.286000,L9,415.87,243.91,240.55,240.81,246.47,257.57,265.83,255.28,289.59,291.57,283.02
2024-06-27 22:10:53.037000,L9,241.39,364.59,501.27,221.40,232.99,242.09,236.01,253.06,282.33,276.97,491.77
2024-08-06 22:11:21.454000,L8,,,,,,,,212.35,262.27,252.55,244.94
2024-08-22 22:11:34.534000,L8,,,,,,,,199.29,260.03,247.61,242.43
2024-12-04 22:12:00.480000,L9,201.72,209.59,193.55,201.80,226.81,230.63,187.73,210.09,264.81,226.10,238.80
2024-12-28 22:11:50.695000,L8,304.74,285.89,278.42,278.27,273.16,283.23,283.91,293.02,298.81,301.03,300.23
2025-01-05 22:11:55.058000,L9,184.29,243.32,232.82,375.49,399.83,446.43,484.62,249.91,275.74,278.69,261.64
2025-01-13 22:11:54.516000,L8,,,,,,,,,,203.91,235.55
2025-01-29 22:11:52.495000,L8,266.64,254.70,259.92,257.77,261.15,263.57,258.83,271.79,289.24,290.01,279.46
2025-02-06 22:11:55.429000,L9,251.63,231.27,229.94,229.61,239.43,249.29,220.31,257.86,281.61,283.92,268.40
2025-03-10 22:11:52.276000,L9,226.67,220.09,206.48,209.61,,,185.77,193.90,264.05,273.77,231.85
2025-03-26 22:11:41.456000,L9,243.74,229.82,229.78,224.14,237.53,243.07,217.02,251.03,283.94,282.04,273.04
2025-04-27 22:11:32.816000,L9,,,,,,216.34,180.88,190.22,268.03,252.55,240.71
