dates,satname,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032
2015-04-01 22:05:01.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.32,211.74,217.06,273.91,201.26
2015-05-19 22:04:40.718000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.52,218.93,228.64,200.81
2015-07-22 22:05:13.606000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.41,235.46,214.08,221.00,309.33,210.04
2015-08-23 22:05:24.610000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.83,211.01,215.67,270.45,192.49
2015-10-26 22:05:43.801000,L8,,,433.19,431.25,427.83,427.24,,,,447.52,438.75,421.83,427.66,408.01,,,,,,,,,,,,,,193.37,236.27,215.74,225.58,247.53,202.79
2015-12-13 22:05:45.605000,L8,,,405.38,403.25,391.19,397.04,392.32,392.41,,,,,,,,,,,,,,,227.95,247.38,247.66,254.38,263.61,266.06,252.82,231.06,275.94,320.31,243.05
2016-04-03 22:05:16.685000,L8,465.66,228.85,409.32,358.00,,,,,,,,,,,,,,232.68,229.11,,,,,,,,,189.09,233.70,208.13,221.45,307.34,200.45
2016-04-19 22:05:11.034000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.56,211.50,190.61
2016-05-21 22:05:14.459000,L8,,,,,,,,,,,,,,,,386.90,389.70,391.36,382.35,,,,,,,,,194.46,235.54,215.48,220.65,308.21,200.63
2016-09-26 22:05:52.032000,L8,361.30,350.68,345.00,343.04,349.70,359.72,368.41,321.21,392.27,391.87,402.41,390.28,378.70,364.32,358.56,360.42,358.80,357.66,358.36,351.45,,,231.30,244.71,254.93,255.69,263.05,266.06,276.85,292.38,310.59,319.21,230.31
2017-01-16 22:05:47.126000,L8,,,,374.87,395.21,369.52,,,,,,,,,,,,,,,,,,,,,,192.75,238.17,215.76,226.73,291.67,207.31
2017-02-01 22:05:40.248000,L8,,,375.47,344.69,343.50,388.83,389.71,408.44,397.25,393.43,,,,,,,,,,,,,,,,,,196.81,240.78,218.27,235.54,292.45,206.65
2017-03-05 22:05:27.019000,L8,373.84,375.22,371.18,370.08,,,,,,,,,,,,207.04,241.26,238.95,236.23,,,,,,,,,194.07,236.47,215.84,234.04,250.33,202.49
2017-03-21 22:05:16.875000,L8,,,404.68,396.07,400.41,,,,,,,,,,,,,233.65,224.50,,,,,,,,,194.68,237.33,216.61,228.77,316.51,205.03
2017-05-08 22:04:59.325000,L8,371.50,378.12,376.55,375.17,,,,,,,232.69,189.20,215.48,169.83,,,161.39,240.91,241.12,253.95,,,240.67,240.68,252.98,293.32,274.50,267.56,305.02,289.01,265.53,322.14,242.34
2017-07-11 22:05:26.464000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.66,238.45,220.08,248.82,305.71,205.70
2017-09-13 22:05:44.459000,L8,380.15,383.15,378.59,375.07,374.96,395.75,387.79,,,,224.06,188.79,202.62,167.40,,,,234.15,236.77,253.06,205.84,160.63,,,,,,194.19,237.72,217.39,236.98,304.81,203.87
2017-12-18 22:05:49.621000,L8,362.63,360.75,348.01,340.23,,,,,,,,,,,,,163.32,233.11,239.00,,,,,,,,,201.72,244.82,223.44,249.82,294.31,208.71
2018-02-04 22:05:29.733000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.59,238.88,210.61,223.26,215.56,199.30
2018-06-28 22:04:40.307000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.67,236.82,215.92,234.33,310.26,201.61
2018-08-31 22:05:11.322000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.33,235.06,216.10,231.47,291.97,199.21
2018-10-02 22:05:23.291000,L8,,380.12,380.99,374.07,373.50,370.77,369.70,,,,,,,,,,,,,,,,,,,,,192.97,240.14,216.60,236.95,306.03,202.94
2018-10-18 22:05:29.751000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.59,237.94,217.67,240.69,298.56,204.69
2018-11-03 22:05:33.462000,L8,,,388.65,373.10,371.76,,,,,,,,,,,,,,,,,,,,,,,191.72,236.47,216.93,237.10,294.80,204.77
2019-01-22 22:05:26.296000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.36,220.20,290.03,200.69
2019-04-12 22:05:06.784000,L8,369.02,354.72,380.16,274.20,,,,,,,,,396.00,376.93,378.55,,,,,,,,,,,,,197.41,240.00,219.98,245.51,303.03,205.39
2019-05-14 22:05:12.306000,L8,392.53,402.14,387.69,386.09,394.38,380.75,392.93,396.72,397.52,397.51,394.22,391.08,396.75,385.27,387.91,376.47,382.24,,,,,,,,,,,197.76,242.35,218.64,245.09,322.62,214.38
2019-06-15 22:05:27.936000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,190.73,208.90,198.39,242.92,219.48,246.45,308.98,212.42
2019-07-17 22:05:35.131000,L8,,,397.55,374.59,391.79,396.09,372.37,396.59,397.41,409.74,402.67,,,,,,,,,,,,167.41,206.90,221.28,205.12,210.79,201.00,243.18,224.40,246.97,309.19,207.11
2019-08-02 22:05:42.028000,L8,,,,,,,,,,,,,,,,,,,,,,,165.18,217.39,255.23,256.70,214.70,203.29,245.61,224.12,247.84,307.50,227.48
2019-09-19 22:05:56.310000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,258.88,213.46,201.37,246.30,225.59,254.50,310.95,269.49
2019-10-21 22:06:01.934000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.94,230.02,283.27,192.03
2019-11-06 22:06:00.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.69,245.08,218.55,246.95,303.33,205.94
2019-11-22 22:05:57.141000,L8,416.27,409.91,404.94,394.32,400.38,397.91,404.31,406.49,411.36,416.74,407.05,,,,,,,,,,,,,,,258.41,212.43,201.24,246.32,221.53,254.52,306.52,206.76
2019-12-08 22:05:56.780000,L8,,,,,399.56,403.73,404.36,408.90,412.61,416.98,411.39,406.72,402.04,,,,,390.42,388.96,388.42,386.03,,237.16,261.80,270.22,274.86,289.30,295.94,244.23,216.44,247.64,248.40,207.98
2020-01-09 22:05:49.761000,L8,409.09,408.31,406.82,394.53,399.04,396.39,401.55,407.00,,,,,,,,,,,,,,,,,,,171.43,204.36,248.56,223.34,260.16,329.18,212.80
2020-01-25 22:05:45.614000,L8,409.81,433.67,413.86,400.30,,,,,,,,,,,,,,,,,,,,,,,169.69,203.53,246.65,222.73,259.30,303.60,208.32
2020-02-10 22:05:40.938000,L8,393.01,408.81,406.21,402.19,403.76,400.97,415.06,412.28,425.74,418.14,,,,,,,,,,,,,,,,,169.51,201.66,245.98,220.97,258.73,304.05,208.81
2020-02-26 22:05:36.872000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.28,243.26,220.00,246.69,299.62,207.45
2020-08-20 22:05:42.019000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,169.84,195.13,245.01,220.00,247.55,302.69,205.68
2020-09-21 22:05:54.893000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,219.89,184.44,199.96,247.18,222.54,256.36,305.03,211.15
2020-10-23 22:05:58.112000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,169.27,197.13,244.52,219.19,248.54,298.49,206.15
2020-12-26 22:05:56.607000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,169.01,197.99,244.94,219.86,261.57,305.72,211.66
2021-01-11 22:05:50.293000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.89,214.35,244.17,294.66,203.62
2021-02-12 22:05:43.398000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,168.00,193.98,243.35,219.11,246.25,304.59,207.84
2021-04-01 22:05:24.398000,L8,,,,,,,,,,,,,,,,,425.31,393.50,402.76,,,,,,,,169.35,199.29,243.80,219.67,246.32,304.21,207.51
2021-04-17 22:05:18.296000,L8,394.90,405.38,406.34,408.09,402.83,397.94,387.74,,,,,,,393.78,388.10,396.70,353.98,384.71,368.64,,,,,,,,164.59,197.55,240.00,218.37,245.40,306.38,206.61
2021-05-03 22:05:08.805000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,165.85,197.56,242.06,218.76,246.77,305.33,205.48
2021-09-24 22:05:56.897000,L8,,370.43,349.28,348.31,372.79,379.88,384.25,378.19,370.19,,,,,,,,,,,,,,,,,231.11,217.44,205.92,244.68,244.74,266.39,300.51,212.05
2021-10-26 22:06:04.141000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.08,231.94,281.63,194.45
2021-12-29 22:05:53.312000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.14,212.14,236.33,287.44,201.32
2022-01-22 22:05:54.259000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,173.69,201.35,247.72,223.90,255.20,303.99,213.33
2022-02-15 22:05:42.198000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,168.12,193.09,242.28,217.99,244.24,296.64,207.44
2022-02-23 22:05:44.132000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.80,225.62,282.08,197.95
2022-03-11 22:05:39.861000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.35,209.95,234.67,285.79,199.00
2022-05-22 22:05:34.636000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.50,
2022-06-15 22:05:16.001000,L9,377.76,379.48,378.85,377.07,376.41,384.93,379.20,379.33,384.89,389.49,,,,,,,,,,,,,,,,,171.97,199.62,242.74,222.12,244.43,309.43,297.36
2022-07-25 22:05:59.697000,L8,,,,,,,,,,,,405.61,,,,,,,,,,,,,,208.41,209.27,194.10,241.97,221.47,245.22,299.92,211.48
2022-09-11 22:06:14.882000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,172.26,198.83,245.19,222.25,246.25,305.64,210.66
2022-10-05 22:05:58.861000,L9,352.92,375.90,380.24,374.96,,,,,,,,,,,,,,,,,,,,,,228.18,220.50,199.75,247.08,223.75,255.79,307.03,217.89
2022-10-21 22:06:05.581000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,223.59,209.08,198.13,245.82,220.03,247.03,305.43,211.41
2022-11-22 22:06:05.804000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.15,219.55,212.73,195.57
2023-01-25 22:06:01.288000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.56,248.41,211.17
2023-02-18 22:05:50.040000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,173.34,198.54,244.46,223.01,249.60,302.33,214.49
2023-03-14 22:05:47.276000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,168.51,198.36,245.07,220.37,246.21,301.28,215.08
2023-03-22 22:05:28.899000,L8,,,,,,,,,,,,,,,325.68,323.97,320.32,,,,,,,,,,169.57,197.07,242.35,220.10,246.89,303.39,208.19
2023-04-23 22:05:09.227000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,169.49,197.97,242.30,221.81,245.61,300.32,212.76
2023-05-09 22:04:58.521000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,168.41,193.57,240.02,217.52,242.24,291.71,208.52
2023-05-25 22:04:56.681000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,168.26,197.92,242.21,220.41,245.31,299.64,212.05
2023-06-10 22:05:03.911000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.25,210.71,195.23,189.70
2023-07-12 22:05:20.312000,L8,367.81,379.53,358.47,329.74,362.73,,,,,,,,,,,,,,,,,,,,,,170.80,195.91,242.22,219.76,246.64,306.26,288.09
2023-08-05 22:05:23.191000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,168.67,197.84,242.98,220.15,247.69,303.90,215.97
2023-08-13 22:05:32.097000,L8,,348.21,358.90,,,,,,,,,,,,,,,,,,,,,,,223.27,209.69,197.29,242.60,221.00,252.13,305.03,289.00
2023-08-21 22:05:28.170000,L9,,349.09,369.57,362.08,354.33,,,,,,,,,,,,,,,,,,,,,,168.48,196.11,241.49,219.35,244.07,303.78,285.05
2023-09-06 22:05:38.778000,L9,,,,,,,,,,,,,,,294.34,261.53,255.54,,,,,,,,,,173.31,196.56,244.10,223.82,267.53,307.25,213.76
2023-09-30 22:05:45.717000,L8,,,352.14,361.86,332.77,,,,,,,,,,,,,,,,,,,,,,172.26,198.43,245.74,220.85,247.17,305.18,211.08
2023-11-09 22:05:48.886000,L9,354.94,365.26,364.03,359.59,354.76,354.67,349.20,327.83,362.96,363.81,366.63,355.43,362.67,344.43,331.44,337.83,,,,170.19,219.23,232.58,242.61,309.82,315.81,270.66,269.24,202.36,267.17,231.18,284.92,306.34,285.80
2023-11-25 22:05:56.641000,L9,351.48,361.05,352.65,327.73,346.02,485.35,481.18,470.93,459.57,,,,,,,,,,,,,,,,,,170.97,200.25,248.74,221.13,247.37,304.50,215.00
2023-12-19 22:05:51.242000,L8,,,371.90,339.76,360.47,366.42,357.44,364.41,356.39,,,,,,,,,,,,,,,,,,171.23,199.26,250.15,221.36,264.19,310.18,213.45
2024-01-12 22:05:54.962000,L9,,,,,,,,,,531.77,524.28,,,,,,,,,,,,,,,,176.83,192.13,245.82,222.77,251.42,304.31,211.20
2024-01-28 22:05:54.259000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,171.32,194.50,246.23,222.75,250.29,305.18,214.49
2024-02-05 22:05:44.082000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.22,215.96,281.92,190.56
2024-02-13 22:05:53.993000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,171.71,192.64,245.47,222.62,254.22,304.22,213.81
2024-02-29 22:05:47.517000,L9,358.93,362.04,363.80,340.86,,,,,,,,,,,,,,,,,,,,,,,171.64,194.63,243.78,220.87,250.50,306.62,213.80
2024-03-16 22:05:47.569000,L9,373.73,368.48,366.44,355.14,,,,,,,,,,,,,,,,,,,,,,,165.90,194.10,242.29,220.33,246.28,305.58,214.08
2024-03-24 22:05:18.113000,L8,,,,397.99,356.79,363.41,371.99,378.49,,,,,,,,,,,,,,,,,,,166.21,193.28,241.88,219.41,245.98,303.82,211.20
2024-04-09 22:05:13.452000,L8,,,,,,,,,,,,,,,,,,,,,,,256.06,225.87,231.21,233.56,287.37,201.47,248.81,224.70,267.04,311.24,221.15
2024-04-17 22:05:27.857000,L9,,,371.66,377.28,376.15,285.05,291.66,296.23,229.17,267.88,,,,,,,,,,,,,260.64,281.20,288.63,284.51,286.04,281.10,284.35,278.10,304.62,308.53,300.50
2024-05-11 22:04:51.948000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,168.24,195.44,242.24,219.81,245.66,305.66,211.96
2024-05-27 22:04:41.027000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,170.45,196.97,241.66,220.70,246.98,305.43,287.69
2024-06-28 22:04:55.519000,L8,515.84,382.53,401.44,,,,,,,,,,,,193.59,248.31,,,,,323.32,475.31,540.72,309.05,334.52,304.49,279.82,299.29,286.20,289.81,306.99,312.02,285.25
2024-07-06 22:04:57.074000,L9,,,,,,,,,,,,,,,,,,,,,,,,222.11,277.80,274.31,225.08,199.02,223.08,221.62,245.43,198.27,
2024-07-30 22:05:15.126000,L8,379.55,379.62,371.39,363.62,363.87,350.10,368.16,376.07,380.67,392.56,,,,,,,,,,,,,,220.24,228.28,231.77,220.04,197.64,243.85,223.28,270.76,307.13,219.96
2024-08-31 22:05:27.447000,L8,,,,,,,,,,,,,,,,,,,,,,,,218.84,229.31,228.69,214.90,195.59,243.92,220.14,249.73,302.02,214.54
2024-09-08 22:05:24.068000,L9,378.73,378.70,377.00,374.96,374.90,372.30,386.51,382.27,399.18,394.15,396.81,391.57,396.97,380.74,,,,,,,,,,219.76,231.26,234.46,223.46,198.51,246.84,223.05,252.56,303.69,217.93
2024-09-24 22:05:25.519000,L9,382.23,356.18,385.85,382.50,345.27,379.38,388.88,392.21,401.95,396.99,403.73,,372.01,392.06,390.05,386.54,,,,,,,,224.64,231.98,235.97,221.74,197.08,246.21,220.92,259.08,305.71,218.76
2024-10-26 22:05:48.252000,L9,375.50,368.14,358.93,381.03,358.01,,,,,,,,,,,,,,,,,,,225.41,235.85,239.03,268.02,199.47,248.83,221.51,255.08,302.91,219.39
2024-12-05 22:05:45.408000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,171.77,197.38,246.84,222.31,249.88,298.23,212.04
2024-12-13 22:05:46.012000,L9,372.97,377.51,378.55,373.36,,,,,,,,,,,,,,,,,,,,226.00,233.85,237.95,171.91,198.80,249.34,226.04,255.89,306.69,218.88
2024-12-21 22:05:40.930000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.40,222.46,283.87,195.97
2024-12-29 22:05:47.037000,L9,,,434.79,410.09,417.11,405.96,397.30,,,,,,,,,,,,,,,,,,,239.73,232.42,200.51,251.86,227.85,266.96,309.22,220.02
2025-01-06 22:05:42.612000,L8,,,385.23,395.93,399.40,393.61,392.93,390.61,401.72,417.07,406.21,405.33,400.21,375.28,391.03,394.90,368.45,,,,,,,223.74,236.14,239.02,269.72,200.00,251.08,226.38,260.21,308.10,219.13
2025-01-14 22:05:49.273000,L9,,,,,,,,,,,,,,,,,,,,,,,,226.31,235.55,241.18,223.52,201.66,251.02,226.88,261.77,309.74,220.84
2025-01-22 22:05:37.651000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,171.22,195.52,244.21,221.69,248.28,303.85,211.57
2025-01-30 22:05:44.230000,L9,,,,,,,,,,,,,,,357.95,398.25,402.97,407.02,,,,,,,,238.72,210.71,199.05,246.94,227.42,263.28,308.31,217.51
2025-02-07 22:05:41.306000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.87,210.84,215.45,239.29,294.42,204.58
2025-02-23 22:05:31.534000,L8,382.41,378.02,374.60,358.65,362.32,,,,,,,,,,,,,,,,,,,,,,168.68,194.85,243.32,220.32,246.05,299.45,212.59
