dates,satname,nzd0555-0000,nzd0555-0001,nzd0555-0002,nzd0555-0003,nzd0555-0004,nzd0555-0005,nzd0555-0006,nzd0555-0007
2022-12-06 22:21:13.854000,L9,281.08,243.35,232.54,227.94,227.01,234.91,233.44,262.18
2022-12-14 22:21:16.750000,L8,,,213.15,215.96,209.91,221.12,219.66,233.04
2022-12-30 22:21:12.462000,L8,,224.70,191.97,170.25,186.76,175.16,,228.27
2023-01-07 22:21:14.460000,L9,289.75,251.67,238.37,230.23,238.84,255.49,246.78,279.28
2023-01-15 22:21:05.646000,L8,287.99,250.79,237.28,228.89,234.44,251.28,244.80,269.37
2023-02-24 22:21:03.459000,L9,288.92,254.73,237.16,233.12,217.80,254.12,241.72,274.28
2023-03-12 22:20:56.415000,L9,,,214.19,218.52,201.70,183.26,191.77,189.43
2023-10-22 22:21:02.157000,L9,264.51,241.23,220.49,217.98,200.93,194.64,202.89,211.82
2024-01-26 22:21:02.147000,L9,283.89,249.17,237.28,222.31,218.00,227.82,235.77,246.63
2024-02-03 22:20:52.721000,L8,232.34,190.69,,188.91,195.42,164.01,,
2024-03-22 22:20:30.323000,L8,,,,,,,,199.50
2024-08-13 22:20:26.422000,L8,,,,,,,,159.15
2024-09-22 22:20:32.853000,L9,257.57,234.59,220.67,221.49,202.86,191.66,198.06,195.84
2024-10-16 22:20:51.445000,L8,287.58,253.42,236.85,230.46,225.18,239.52,237.48,258.90
2024-10-24 22:20:57.649000,L9,419.62,421.41,289.17,285.16,287.20,282.01,282.19,299.04
2024-11-17 22:20:50.529000,L8,284.71,248.85,238.03,230.48,242.72,251.90,248.66,268.57
2024-11-25 22:21:03.583000,L9,245.39,229.17,217.20,213.41,207.27,208.78,216.83,226.22
2025-01-12 22:20:57.242000,L9,290.28,252.07,241.47,234.84,243.35,253.93,248.78,275.37
2025-01-28 22:20:54.198000,L9,290.40,252.24,237.82,229.38,245.71,250.97,248.31,273.11
2025-02-13 22:20:58.575000,L9,252.13,230.01,160.53,176.06,188.06,,,
2025-03-09 22:20:38.333000,L8,330.47,263.79,248.84,239.25,232.01,256.55,253.42,284.26
2025-04-10 22:20:22.528000,L8,244.19,194.62,,,,,,184.25
2025-05-04 22:20:29.330000,L9,321.04,309.87,323.07,306.52,311.02,330.84,347.85,488.08
