dates,satname,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042,nzd0515-0043,nzd0515-0044,nzd0515-0035,nzd0515-0036
2001-01-03 22:05:00.181000,L7,327.98,309.00,312.24,351.05,354.19,146.06,248.08,187.60,252.00,299.12,287.43,280.77,285.19,257.31,272.88,282.83,297.17,302.72,310.44,307.08,318.10,375.70,373.80,358.12,331.42,394.13,369.52,342.18,345.01,361.37,364.73,367.73,361.46,337.92,332.17,361.05,412.37,411.66,393.75,371.99,378.05,383.08,382.60,333.37,338.15
2001-02-20 22:05:00.525000,L7,410.69,398.10,399.82,308.35,317.81,324.79,328.16,328.29,336.14,335.48,331.40,331.90,324.24,323.12,315.37,321.82,328.79,310.54,343.99,356.28,356.46,346.87,334.21,422.43,411.38,428.89,434.75,444.63,497.03,491.54,495.97,506.32,333.37,322.79,325.20,354.64,373.20,475.32,437.62,420.40,432.47,479.81,483.75,330.76,331.47
2001-02-27 22:11:06.137000,L7,279.92,286.09,284.55,279.31,257.47,280.80,285.57,291.03,297.12,291.76,,,256.03,247.28,197.13,251.66,249.21,237.04,277.34,273.42,300.18,290.82,300.75,266.58,281.74,270.94,272.23,242.74,254.30,280.96,252.36,256.65,216.27,226.54,250.02,217.88,247.23,235.04,187.38,,,,,258.41,228.78
2001-04-16 22:10:54.636000,L7,288.37,298.14,296.49,285.42,289.01,284.68,291.54,300.12,308.46,301.95,287.69,282.09,286.71,252.84,270.59,274.60,289.96,298.80,309.12,310.33,316.85,298.98,311.95,303.29,286.83,284.74,273.25,271.87,259.35,284.68,288.30,290.78,287.78,270.46,263.02,238.47,293.55,290.24,280.38,252.56,258.15,257.84,270.43,264.11,239.07
2001-06-19 22:10:17.246000,L7,294.57,298.03,302.14,306.44,300.27,140.55,181.37,232.67,276.87,292.88,283.51,281.40,288.57,259.38,264.70,267.69,200.81,270.78,178.65,,,,230.64,290.12,294.01,294.58,355.77,279.19,253.27,290.56,296.55,295.30,297.61,278.84,267.69,285.99,303.68,189.93,,229.17,198.32,259.73,236.27,264.39,256.79
2001-06-28 22:03:56.771000,L7,298.99,291.17,294.95,281.57,277.73,278.59,279.29,285.16,294.75,288.94,266.09,294.52,303.87,262.76,285.89,298.66,306.95,318.73,328.13,313.53,331.71,317.33,347.55,323.93,308.75,298.45,292.24,248.46,285.55,309.99,303.93,322.69,296.35,292.96,274.97,257.94,300.27,301.93,232.58,191.54,160.95,,,,152.17
2001-08-15 22:03:26.328000,L7,347.29,342.37,291.75,283.78,283.81,284.93,287.35,296.48,307.82,301.22,280.90,279.19,285.39,256.71,276.81,280.58,295.14,300.67,316.30,310.06,309.61,299.73,309.98,315.32,290.25,292.35,373.60,391.38,400.37,292.90,287.44,297.77,291.36,279.48,261.89,256.75,293.51,291.82,280.98,264.79,261.94,257.71,268.62,261.26,239.77
2001-11-26 22:09:21.320000,L7,,,,,,,,,,323.79,313.59,313.85,306.96,300.58,311.75,323.06,321.50,334.54,351.13,344.73,345.47,529.35,480.02,516.51,312.32,290.97,308.65,313.84,314.25,302.21,468.63,455.77,455.61,425.68,427.37,487.04,467.46,417.18,395.64,350.36,343.74,351.73,365.13,474.77,507.77
2001-12-12 22:09:26.650000,L7,,,427.84,391.70,409.47,406.86,501.74,300.22,318.59,305.80,288.90,275.31,286.30,257.92,275.77,287.72,302.55,301.00,314.06,484.71,488.61,374.43,437.22,419.70,409.89,350.95,286.18,263.43,274.27,285.70,285.74,288.65,277.20,243.18,238.91,248.23,292.22,290.58,273.78,251.75,257.20,262.06,269.81,230.47,234.53
2002-01-29 22:09:33.112000,L7,404.34,398.17,296.21,284.55,287.70,283.30,286.11,308.23,339.30,366.29,352.31,347.39,411.45,323.08,378.04,408.73,449.84,227.48,264.36,460.79,384.07,351.95,378.05,319.79,320.84,316.07,316.47,318.97,324.72,333.43,345.57,346.06,237.50,189.46,335.34,334.38,364.09,360.21,278.10,327.06,318.34,314.00,318.81,327.77,308.40
2002-02-23 22:03:31.354000,L7,280.92,285.91,285.28,276.83,276.40,277.17,280.90,286.21,295.46,287.48,273.36,269.75,266.70,249.96,263.42,235.69,258.95,244.03,275.36,308.35,307.44,244.85,308.55,300.02,283.54,,,,,,,,,,,,,,,,,,,,
2002-03-11 22:03:31.366000,L7,151.81,235.61,191.08,285.15,289.48,285.16,291.51,303.19,307.72,303.88,286.39,277.08,287.74,256.55,277.20,282.03,297.81,302.72,317.83,313.25,318.19,301.25,314.19,302.77,297.31,288.82,284.00,260.67,258.81,292.44,293.52,301.87,289.08,274.34,262.70,241.08,290.58,290.45,282.21,255.27,265.31,268.63,275.64,256.59,244.14
2002-04-12 22:03:25.302000,L7,290.43,290.73,289.04,284.20,283.26,284.41,285.73,299.21,306.78,304.52,278.98,265.82,287.23,255.45,274.11,281.17,295.75,294.37,311.06,306.21,314.22,295.17,312.58,306.10,292.29,281.04,276.17,252.69,262.01,284.60,247.57,176.53,287.71,273.53,254.93,215.99,247.83,290.61,282.08,257.09,259.29,260.61,268.71,260.51,244.05
2002-05-05 22:09:37.985000,L7,289.93,286.09,290.13,282.99,289.95,287.02,281.83,290.10,305.16,305.43,281.20,276.95,289.53,255.52,271.05,280.03,298.52,288.63,308.21,313.87,316.36,301.74,314.73,313.22,310.05,301.60,274.09,260.64,283.15,284.16,284.97,295.91,284.98,275.49,254.86,218.45,293.27,291.84,282.72,258.08,256.18,262.63,268.28,268.19,250.54
2002-05-14 22:03:19.418000,L7,394.77,420.85,300.64,287.19,288.61,288.68,288.30,296.43,316.89,311.38,283.17,278.32,299.91,259.09,281.67,281.90,298.64,301.77,318.95,311.21,316.08,307.12,314.24,312.25,293.44,281.07,277.81,270.91,272.92,290.83,291.75,303.27,292.74,281.37,263.52,260.79,293.69,293.23,284.44,258.75,261.23,265.69,278.86,263.22,245.27
2002-06-15 22:03:07.576000,L7,362.60,317.87,303.48,287.82,354.77,352.44,357.33,361.34,352.17,346.72,265.09,357.94,351.92,343.59,337.44,360.37,371.93,358.87,394.69,369.47,328.01,375.52,372.07,351.05,321.25,321.71,341.08,328.11,296.07,342.69,354.28,358.55,352.63,351.38,361.29,355.88,382.99,372.73,364.50,303.62,326.18,310.11,284.50,353.06,353.74
2002-06-22 22:09:15.051000,L7,302.44,304.20,347.74,285.68,295.51,288.40,296.39,309.46,313.37,310.57,,285.84,309.89,259.73,283.14,285.61,306.89,301.24,325.00,316.06,315.09,305.22,304.68,308.93,294.25,302.01,287.40,265.31,280.97,292.69,306.98,302.62,291.97,276.51,269.64,260.20,296.35,292.52,282.57,260.87,265.60,274.24,282.27,268.75,254.44
2002-09-10 22:08:43.416000,L7,287.81,291.54,291.65,283.51,279.91,279.00,282.69,294.75,313.22,296.16,278.82,274.67,282.72,255.06,272.83,275.44,289.56,293.60,309.72,309.39,304.82,298.11,309.29,313.51,298.28,286.27,272.85,255.00,281.43,283.71,284.77,291.68,281.04,275.79,260.15,263.64,292.41,287.70,273.11,251.66,253.39,258.47,268.39,252.93,233.62
2002-11-29 22:09:01.492000,L7,288.36,301.89,330.87,284.90,287.13,286.11,289.01,304.04,319.33,299.56,284.87,273.33,283.36,256.67,271.82,272.68,297.17,301.55,311.48,307.24,313.97,294.98,254.54,173.10,175.50,274.01,275.28,241.04,255.36,284.63,186.01,246.44,241.40,227.46,244.03,222.40,237.08,291.37,283.35,254.65,262.51,263.78,273.27,232.12,229.08
2003-02-01 22:09:21.746000,L7,153.41,198.40,189.43,190.73,279.75,188.14,208.44,177.45,224.32,294.97,277.45,268.42,280.59,250.72,270.87,229.35,217.56,222.81,236.75,302.58,312.16,291.01,306.41,299.10,281.84,273.37,272.37,241.83,256.78,283.00,282.15,287.70,281.47,262.61,247.46,226.49,256.59,283.50,280.47,253.83,255.31,258.79,266.28,259.60,242.73
2003-08-13 21:51:32.649000,L5,426.67,321.84,319.52,317.87,313.01,321.00,318.41,332.91,327.08,334.26,311.10,311.55,319.67,290.58,299.37,319.01,324.53,328.96,335.79,342.31,346.30,325.29,348.53,331.01,316.19,306.52,301.17,282.96,297.73,318.54,313.64,323.90,317.03,306.73,299.42,282.47,314.46,314.86,292.28,279.09,276.63,292.23,292.62,288.13,266.36
2003-08-29 21:51:49.928000,L5,427.24,323.03,327.89,315.82,319.03,310.98,329.07,332.54,336.19,332.30,326.51,308.84,323.88,302.52,309.79,312.03,336.44,334.30,346.52,346.46,343.87,323.23,340.98,336.64,316.79,299.34,301.24,280.87,297.25,316.07,321.21,324.08,324.52,305.50,299.29,279.78,316.55,312.95,299.20,270.57,286.52,288.50,295.22,285.68,269.75
2003-10-07 21:58:35.519000,L5,432.24,320.95,317.12,311.84,313.99,312.22,321.84,331.48,337.02,329.85,314.49,292.28,307.11,281.24,289.80,306.82,314.04,321.54,338.90,346.64,342.92,329.35,343.32,331.20,316.27,306.72,295.47,280.24,280.36,305.83,313.11,311.45,315.55,297.85,294.83,281.08,313.20,314.77,295.74,266.71,269.17,284.86,292.72,287.11,272.65
2003-11-17 21:52:57.120000,L5,356.45,332.50,330.91,325.52,330.62,334.18,331.84,337.51,357.96,367.49,357.73,356.69,355.98,353.40,344.60,359.03,351.44,354.14,360.27,375.51,363.58,366.29,353.88,344.72,342.60,343.56,336.33,331.95,346.60,363.31,364.28,355.33,347.71,346.99,354.73,342.71,376.68,393.01,382.81,355.18,352.32,348.71,348.39,345.50,340.71
2003-12-26 21:59:30.091000,L5,313.07,319.59,318.15,313.29,316.84,323.31,323.21,334.50,337.89,334.67,312.48,299.73,307.77,283.15,296.79,307.68,316.47,316.65,341.63,349.28,354.56,327.14,342.97,333.63,321.41,316.79,297.91,289.44,291.90,317.11,314.30,318.16,326.46,325.35,315.34,310.47,339.21,332.56,302.24,280.56,284.06,287.86,293.13,311.37,292.82
2004-01-27 21:59:38.149000,L5,338.22,325.76,326.60,314.45,318.81,322.43,326.19,323.49,326.42,327.50,311.28,311.29,312.17,290.60,313.04,329.38,334.60,333.99,345.67,354.90,361.16,333.25,332.90,324.38,315.46,313.87,309.20,295.67,295.40,333.78,332.29,338.31,330.74,327.30,311.67,298.62,327.25,326.62,315.11,291.11,290.24,301.27,314.41,307.68,288.07
2004-03-31 21:59:59.745000,L5,338.54,329.04,329.94,327.52,328.55,329.98,338.41,345.85,340.41,337.14,330.31,326.99,326.83,317.44,322.85,333.85,348.13,356.15,361.15,369.61,374.05,355.04,356.32,337.90,322.60,316.70,311.36,306.75,314.94,329.57,339.63,344.30,353.60,335.17,334.37,320.58,344.37,348.63,347.54,314.39,308.88,312.49,332.58,330.47,304.09
2004-04-25 21:54:35.260000,L5,306.59,306.97,307.88,300.75,293.42,299.81,295.87,318.32,315.64,316.68,310.68,296.77,308.34,281.97,295.45,305.39,311.45,304.37,320.83,332.73,337.80,325.27,330.28,321.24,301.05,292.68,282.27,273.06,271.76,287.65,245.04,234.11,309.15,302.07,242.51,145.69,215.60,310.18,,,,,,249.80,150.09
2004-05-18 22:01:26.569000,L5,426.36,323.26,325.46,309.84,312.18,308.63,317.65,329.23,335.80,338.32,322.48,312.97,312.73,300.05,304.02,319.84,322.12,331.28,338.57,345.02,353.52,329.56,348.26,328.93,319.20,310.65,308.19,284.43,304.93,322.02,321.12,326.11,326.86,314.92,303.83,303.70,331.14,329.72,314.41,291.99,288.95,297.05,302.27,295.61,280.93
2004-06-12 21:55:59.429000,L5,281.35,283.51,286.64,276.40,265.29,247.34,259.46,287.78,288.97,289.33,,269.19,252.75,250.57,247.96,278.49,296.34,273.63,300.76,287.85,188.15,284.06,308.86,245.44,279.12,226.64,223.10,200.27,240.29,267.79,273.45,284.30,277.37,271.74,256.54,255.13,292.77,280.97,264.44,226.74,221.76,227.49,168.70,,215.88
2004-06-28 21:56:28.308000,L5,291.52,292.60,292.63,285.24,276.04,279.97,299.59,308.31,308.42,304.69,300.35,283.60,294.76,282.59,299.46,309.21,311.90,313.22,323.31,306.30,326.25,308.93,314.84,291.53,249.36,216.15,191.74,257.27,294.29,322.37,311.70,321.90,319.36,303.68,291.31,258.10,304.96,313.54,294.96,254.88,199.06,136.48,,256.64,233.02
2004-07-30 21:57:15.668000,L5,426.92,347.93,337.80,347.29,328.89,344.91,368.33,349.00,363.78,358.41,356.16,334.36,346.90,330.83,333.39,344.39,418.15,350.02,365.64,364.21,375.54,355.59,366.95,357.49,348.55,325.88,327.30,327.91,332.38,340.39,351.97,341.31,353.07,333.17,330.10,337.40,354.46,350.89,343.89,321.82,323.48,312.29,346.30,342.07,311.24
2004-10-18 21:59:11.702000,L5,442.87,358.45,355.53,362.48,355.92,364.36,354.55,371.83,363.60,364.36,371.06,360.35,366.20,351.87,341.38,396.06,425.30,369.11,478.30,380.93,378.94,372.19,376.53,362.67,339.79,333.28,347.62,348.18,353.68,347.23,363.30,359.58,369.48,365.01,364.01,356.82,363.83,352.17,330.78,309.35,313.64,323.14,348.83,363.79,360.70
2004-11-10 22:05:47.634000,L5,416.78,341.19,347.11,439.35,420.10,463.23,435.90,435.72,443.89,498.42,346.84,343.71,347.61,359.37,342.38,350.78,360.87,356.77,364.98,369.23,369.35,360.64,358.36,340.44,327.05,355.05,322.06,320.26,322.74,345.43,359.52,352.61,359.25,349.39,344.04,315.78,338.90,330.97,317.26,304.46,298.47,309.58,337.41,329.15,330.69
2005-01-13 22:06:52.927000,L5,428.81,312.23,313.90,302.04,300.49,301.75,320.99,337.21,343.69,336.16,322.67,319.34,327.70,301.68,298.99,304.47,402.26,321.00,335.65,337.92,342.76,325.19,352.50,353.15,326.92,326.23,316.43,302.28,314.26,312.88,309.06,320.52,310.79,308.60,292.16,305.81,338.01,337.62,325.47,296.72,301.39,294.02,295.76,290.36,290.32
2005-01-22 22:00:50.292000,L5,281.09,281.00,285.34,283.65,289.14,289.75,295.72,301.29,310.53,302.34,278.16,263.63,267.27,253.40,264.91,267.49,276.80,285.65,306.90,317.96,323.53,303.92,314.86,300.65,291.10,280.64,275.86,266.01,251.02,281.20,286.30,289.88,292.51,277.34,236.27,,,,,,,,,,
2005-02-14 22:07:21.106000,L5,408.70,340.98,345.86,333.84,343.17,348.18,354.94,358.06,368.13,383.54,374.00,365.43,350.70,344.02,361.15,350.54,422.77,361.38,376.57,369.56,370.73,363.34,356.88,356.67,348.63,344.70,341.28,340.81,345.18,358.51,353.80,347.45,354.72,345.57,335.77,344.89,363.07,363.53,356.21,335.74,338.93,352.79,398.66,336.72,324.52
2005-03-11 22:01:31.683000,L5,349.24,322.35,318.81,309.33,307.33,312.57,319.25,329.01,331.22,328.80,314.05,307.02,321.79,295.71,300.94,322.22,331.76,327.53,337.06,342.50,350.10,329.93,348.58,337.82,321.16,314.45,310.84,296.40,301.13,321.44,318.78,327.10,324.72,315.78,376.61,398.96,419.69,386.86,312.11,289.11,287.62,295.51,302.13,366.03,354.03
2005-05-14 22:01:54.308000,L5,333.07,325.52,334.08,325.45,328.76,330.71,326.15,338.28,335.58,342.49,329.51,324.47,327.03,315.71,326.35,325.80,345.57,339.02,349.64,347.52,356.17,339.62,349.45,341.97,325.06,317.61,317.43,309.20,317.98,328.33,335.52,335.02,328.94,322.04,317.80,311.58,335.47,339.47,328.05,316.47,314.56,317.40,329.89,315.89,302.11
2005-06-15 22:02:10.206000,L5,328.40,319.89,325.51,322.12,322.96,327.92,339.24,344.29,345.20,339.09,340.62,324.94,331.81,317.42,313.22,328.34,328.67,334.90,340.92,349.24,355.36,330.33,341.05,334.51,322.12,329.82,318.90,299.19,320.15,337.28,334.47,337.89,337.00,332.90,331.76,327.41,343.58,347.10,323.07,312.55,316.51,320.65,322.83,309.13,294.32
2005-06-22 22:08:22.866000,L5,436.97,339.42,323.81,329.31,327.44,339.15,337.15,360.00,370.29,375.93,347.68,342.58,353.26,329.24,340.20,403.46,420.48,342.18,437.97,349.79,354.65,349.04,359.84,353.87,325.88,335.61,336.30,303.37,329.56,348.23,343.95,350.31,350.05,344.51,321.36,321.96,349.31,347.10,359.52,333.83,328.07,332.62,378.63,319.54,302.49
2005-08-09 22:08:46.932000,L5,389.33,346.69,344.89,321.10,328.29,328.14,339.43,342.16,349.74,342.12,336.14,331.67,349.17,320.64,331.56,340.93,363.26,348.88,351.94,347.69,347.45,345.38,349.95,336.31,315.63,310.70,325.43,325.85,335.04,341.29,353.88,356.83,359.15,319.59,317.87,324.33,344.65,336.00,339.44,328.90,337.48,339.12,354.27,316.58,313.31
2005-08-25 22:08:52.862000,L5,332.32,321.85,324.54,317.26,321.85,323.20,328.59,342.27,349.29,344.27,337.85,329.50,329.16,315.34,324.06,323.48,329.47,329.88,345.31,346.18,354.15,332.05,340.44,332.19,318.48,315.08,314.96,307.39,315.92,330.87,326.34,337.09,344.31,322.09,324.95,311.51,338.40,337.84,328.45,309.26,317.83,326.71,327.13,308.31,295.80
2005-09-10 22:08:55.708000,L5,432.59,338.73,332.00,329.75,332.43,342.05,343.49,346.04,349.73,357.28,349.46,351.60,358.55,344.97,336.13,344.89,382.52,354.64,364.50,361.10,369.12,350.42,351.20,333.60,328.40,326.13,335.49,329.53,339.33,347.52,349.32,356.75,350.33,341.98,337.60,319.82,353.48,362.07,360.16,346.74,354.97,361.80,396.02,329.37,316.58
2005-09-19 22:02:44.739000,L5,270.76,264.48,262.05,267.33,279.18,281.72,272.10,231.19,290.96,258.16,,,,,216.44,262.01,289.60,291.00,299.53,205.98,,,279.94,194.82,212.88,213.16,206.66,,,,,,,,,194.26,226.20,222.15,152.77,189.00,188.37,187.77,,,146.65
2005-11-06 22:02:46.848000,L5,315.38,316.89,328.10,318.78,318.23,322.03,328.43,334.88,339.60,332.70,306.49,299.40,307.59,280.86,291.77,308.38,311.27,329.06,345.42,347.94,356.21,332.82,345.63,338.99,323.60,307.18,303.05,289.03,288.23,312.37,312.37,313.88,327.79,318.13,313.19,301.89,332.68,315.38,299.09,278.77,280.16,286.79,292.44,305.44,290.57
2005-11-13 22:09:08.414000,L5,,,,,,,,,,,,236.98,269.49,297.49,315.92,316.03,322.41,338.87,339.78,346.67,344.49,316.59,321.68,318.45,302.34,293.52,291.22,278.67,273.80,324.85,317.24,328.12,322.31,308.62,294.35,282.25,313.25,311.88,299.14,276.97,292.32,300.37,302.25,280.79,269.82
2006-02-01 22:11:01.629000,L5,412.06,324.83,322.92,309.02,311.24,311.24,319.53,325.41,329.58,321.96,312.09,304.69,319.37,294.12,315.70,322.87,329.06,327.90,341.77,353.24,362.21,330.54,353.85,340.23,328.74,320.42,311.17,288.64,289.01,322.56,321.02,331.95,327.87,318.13,302.24,289.02,319.78,321.79,306.76,282.82,281.91,287.07,291.94,298.06,278.12
2006-02-17 22:11:22.491000,L5,390.36,317.27,316.31,307.52,307.57,310.40,316.27,321.91,332.20,325.96,316.65,310.13,318.33,292.71,310.71,317.30,330.91,323.47,336.12,348.11,343.66,329.44,333.94,328.62,319.12,315.28,308.40,295.93,301.58,327.05,319.12,330.48,324.97,315.56,304.25,289.92,325.26,328.93,311.42,290.22,289.69,297.54,300.46,298.01,277.53
2006-03-14 22:05:42.635000,L5,283.04,288.22,266.06,275.96,283.89,282.10,267.54,150.33,,,,,,,,,,,244.93,314.05,315.69,295.44,304.23,,,,,138.74,158.63,207.52,282.08,288.03,291.67,246.89,228.32,268.03,259.94,298.49,288.53,266.08,268.57,270.45,272.12,270.96,258.04
2006-04-15 22:06:18.610000,L5,357.72,324.21,320.55,313.27,310.75,311.65,321.57,326.51,336.94,324.53,323.44,313.72,313.04,299.69,305.87,326.07,331.43,330.54,336.03,341.94,348.89,326.97,339.04,328.56,317.05,315.64,309.30,294.25,305.65,325.27,322.34,326.66,323.65,313.69,303.38,295.26,327.47,329.29,310.95,286.34,288.11,295.54,301.24,294.62,278.40
2006-06-25 22:13:31.961000,L5,294.65,296.18,291.20,278.01,280.93,283.62,282.37,296.63,305.97,297.29,280.51,269.66,284.17,261.80,274.77,280.53,300.80,282.08,306.44,296.54,272.95,291.88,309.23,287.84,285.32,265.72,264.93,249.62,248.67,176.28,269.39,273.43,275.20,263.16,254.61,247.01,291.06,290.37,274.09,249.06,259.43,264.71,265.39,,234.42
2006-07-27 22:13:58.731000,L5,431.32,346.12,343.07,354.56,338.20,334.50,346.46,352.40,361.04,368.56,349.54,342.82,351.60,342.01,335.46,347.76,413.39,357.81,455.55,366.04,371.58,365.47,373.83,348.18,343.78,352.39,334.17,322.68,339.18,338.11,353.89,348.90,354.37,366.61,357.78,371.00,375.34,370.83,368.41,337.29,340.81,342.21,398.51,359.08,326.27
2006-08-05 22:07:55.109000,L5,436.05,370.08,378.56,368.46,375.43,402.07,392.32,422.90,386.76,378.13,372.10,371.62,378.89,374.72,369.37,369.09,431.62,371.15,473.82,405.85,402.63,399.28,392.72,364.73,364.58,363.34,353.07,365.90,366.54,384.67,390.19,392.49,423.51,415.60,427.69,398.03,418.85,421.89,408.28,360.07,368.75,363.01,415.61,398.45,388.67
2006-08-21 22:08:07.440000,L5,269.21,267.71,273.53,266.06,245.73,152.86,256.29,287.59,299.54,289.52,276.86,274.39,289.77,249.05,250.20,181.99,171.04,184.48,,282.13,292.34,306.57,317.39,303.45,294.33,286.98,283.44,264.42,270.10,288.38,283.03,264.87,285.06,280.29,229.57,234.99,219.11,210.83,179.78,151.15,,,,198.66,183.55
2006-08-28 22:14:23.601000,L5,382.97,341.95,333.50,324.61,310.25,307.05,313.99,324.06,332.25,329.52,315.94,309.39,332.30,311.76,315.99,321.85,347.27,338.64,353.48,344.57,339.96,321.86,330.26,321.85,308.63,305.01,299.96,299.34,314.15,331.51,323.22,334.30,326.87,319.55,290.30,280.64,317.33,315.17,304.67,294.08,307.55,307.33,316.81,286.74,275.49
2006-09-13 22:14:35.259000,L5,347.15,318.76,326.29,320.75,323.25,328.38,327.81,331.31,344.44,344.36,338.82,339.24,345.85,329.58,326.09,331.34,341.31,333.27,342.82,355.05,356.24,354.45,353.46,349.65,338.34,332.16,321.28,323.94,332.09,343.88,359.50,347.11,336.17,336.74,319.98,332.27,371.71,378.49,348.15,318.93,317.94,323.94,348.87,322.60,312.02
2006-10-08 22:08:40.914000,L5,349.26,321.02,316.77,303.06,316.59,320.26,323.77,335.47,342.24,337.20,318.18,314.38,315.55,286.89,290.07,318.03,314.47,323.92,331.79,343.90,349.97,334.67,345.87,337.02,322.79,315.13,310.62,287.68,293.36,319.27,311.07,322.58,312.66,309.00,307.19,299.90,328.31,320.96,302.27,268.24,274.86,291.27,298.02,300.34,282.60
