dates,satname,nzd0174-0000,nzd0174-0001,nzd0174-0002,nzd0174-0003,nzd0174-0004,nzd0174-0005,nzd0174-0006,nzd0174-0007,nzd0174-0009,nzd0174-0010,nzd0174-0011,nzd0174-0012,nzd0174-0013,nzd0174-0015,nzd0174-0008,nzd0174-0014
2014-01-24 22:07:09.509000,L8,344.22,347.50,,319.26,308.18,,257.02,240.34,286.56,267.79,,,,,,
2014-01-31 22:12:52.806000,L8,358.51,348.35,,,,199.58,320.14,234.18,314.69,289.21,234.65,227.26,,,,
2014-02-16 22:12:38.819000,L8,365.18,350.02,,320.54,309.88,205.52,319.46,244.78,317.17,306.04,232.16,226.90,292.52,269.66,,314.78
2014-03-20 22:12:37.744000,L8,288.08,406.58,355.83,369.08,344.98,258.87,344.22,319.07,318.65,274.99,,,,,,
2014-04-05 22:11:58.702000,L8,331.95,350.01,,320.24,311.96,288.45,319.77,285.57,317.20,312.44,286.74,281.46,304.50,301.54,301.05,317.13
2014-08-20 22:06:06.726000,L8,350.62,309.02,,318.04,314.54,239.16,318.84,308.00,311.41,305.39,313.42,,,,301.56,
2014-10-14 22:12:02.705000,L8,358.02,293.75,315.61,319.18,310.65,224.31,317.10,245.52,312.30,308.58,315.75,281.67,290.69,,302.83,248.00
2014-11-08 22:06:16.124000,L8,385.07,352.28,,322.55,310.95,239.52,314.86,242.74,291.64,283.79,314.50,285.23,302.87,301.08,212.76,312.21
2014-12-01 22:12:24.268000,L8,412.91,400.80,,361.25,341.57,264.24,333.86,316.16,311.05,285.88,223.98,251.25,267.25,233.89,301.84,228.93
2015-02-28 22:05:48.437000,L8,352.12,349.23,,320.41,313.36,283.32,316.79,298.79,313.63,308.16,316.03,,236.89,253.70,,245.32
2015-03-07 22:11:30.209000,L8,329.45,348.52,,319.97,313.17,290.19,318.01,240.12,290.18,306.36,315.39,282.23,296.03,299.02,205.37,247.05
2015-04-01 22:05:25.791000,L8,353.66,312.56,,320.92,311.38,201.68,316.93,,314.34,306.63,,,,,,
2015-08-23 22:05:48.569000,L8,347.70,338.36,,320.53,311.25,,,,,,,,,,,
2015-09-24 22:06:01.750000,L8,344.20,342.58,,319.31,258.00,,316.16,,277.35,226.73,,,,,,
2015-12-20 22:12:21.455000,L8,,,,,,271.31,336.25,274.88,316.67,281.23,,,,,,
2016-01-21 22:12:18.022000,L8,402.35,388.73,360.33,361.17,341.91,254.11,338.64,318.06,314.98,274.54,,,,,,
2016-02-22 22:11:42.580000,L8,349.51,311.93,,321.18,311.94,207.07,319.64,220.60,284.05,234.17,,,,262.11,,
2016-03-02 22:05:55.525000,L8,348.10,346.76,,319.06,310.65,201.73,276.27,,,,,,,,,
2016-03-09 22:11:40.902000,L8,375.90,307.00,,247.02,313.61,287.47,320.99,297.76,315.05,307.14,259.33,238.74,239.16,303.57,187.29,266.38
2016-08-16 22:11:53.694000,L8,351.27,342.57,,248.88,312.74,285.47,320.06,310.28,315.49,310.20,317.30,,,302.44,,316.67
2016-09-01 22:12:24.298000,L8,465.61,425.33,421.92,403.26,396.73,396.75,380.76,361.60,348.16,363.81,349.91,342.64,338.16,315.35,368.26,340.41
2016-10-12 22:06:21.213000,L8,,,,,,226.02,314.10,,240.11,284.93,,,,263.73,,
2016-10-28 22:06:23.178000,L8,358.72,350.55,316.81,323.48,312.47,230.23,317.97,292.53,315.48,312.11,315.49,287.43,302.73,294.85,307.64,316.94
2016-11-20 22:12:09.409000,L8,,,,,,272.93,315.33,224.31,285.84,235.92,232.73,190.63,,261.97,,
2017-01-16 22:06:11.085000,L8,,,,,,,,,,231.00,177.73,233.95,,,,
2017-03-05 22:05:50.977000,L8,,,,,,187.47,314.16,,,,,,,,,
2017-08-03 22:12:11.903000,L8,397.53,385.42,,359.77,337.66,,225.46,,,,,,,231.70,,
2017-08-19 22:11:53.133000,L8,342.07,338.89,,318.29,308.07,,,,,,,,,,,
2017-09-04 22:11:55.578000,L8,364.72,349.29,,319.78,312.82,303.46,317.26,310.60,319.17,311.77,233.75,235.88,,272.37,309.10,
2017-12-02 22:06:10.894000,L8,336.00,349.97,,318.68,308.44,,,,286.56,227.38,,,,,,
2018-01-10 22:12:18.068000,L8,409.21,251.74,371.38,364.53,344.31,183.40,341.25,325.13,319.81,309.01,307.18,298.31,278.55,248.00,306.19,287.34
2018-03-08 22:05:39.901000,L8,,,,320.43,313.52,284.19,319.41,307.03,314.17,312.12,315.89,246.15,302.33,301.91,304.35,314.39
2018-03-31 22:11:39.851000,L8,399.99,398.24,358.95,363.64,341.87,257.20,338.07,310.11,318.00,278.99,,,,,,
2018-04-25 22:05:14.903000,L8,357.16,350.41,316.78,327.33,310.76,289.85,312.33,306.38,316.06,311.40,280.09,244.55,305.95,247.90,303.72,314.14
2018-05-02 22:10:57.873000,L8,368.76,354.12,,249.12,312.76,277.06,318.86,311.30,317.02,309.83,,,,206.05,303.81,315.39
2018-09-07 22:11:24.397000,L8,356.61,270.21,,248.01,309.43,280.62,314.80,225.07,311.38,307.98,314.59,,,,,
2018-10-18 22:05:53.709000,L8,358.55,348.59,310.89,244.76,312.33,299.95,317.84,303.32,313.46,311.11,315.67,241.11,307.88,268.41,216.98,316.86
2018-11-03 22:05:57.421000,L8,353.81,345.42,,318.27,308.95,202.16,314.13,222.10,284.89,264.91,,,,,,
2019-01-22 22:05:50.255000,L8,369.48,353.99,,316.68,307.50,214.98,313.18,232.62,286.36,302.97,234.35,241.98,242.35,267.26,,301.65
2019-01-29 22:11:59.392000,L8,404.10,396.05,,,,287.81,338.11,318.55,287.04,301.64,305.78,237.42,261.96,,194.84,
2019-02-07 22:05:47.667000,L8,369.08,354.58,313.02,318.21,310.37,287.91,317.45,283.46,312.27,307.58,315.64,293.00,306.02,300.43,299.94,308.53
2019-02-14 22:11:33.473000,L8,,,,,,193.16,283.15,,,,,,,,,
2019-02-23 22:05:44.581000,L8,364.98,350.18,,,,195.76,312.18,,,,,,,,,
2019-03-02 22:11:53.254000,L8,406.71,405.62,299.27,,,229.96,336.44,319.54,317.66,298.86,304.81,268.56,264.03,238.19,281.35,248.73
2019-04-03 22:11:44.613000,L8,407.43,354.74,,,,224.71,333.27,,,,,,,,,
2019-04-12 22:05:30.743000,L8,353.26,344.64,,321.88,312.53,202.82,316.01,,312.71,284.24,,,,,,
2019-04-19 22:11:14.619000,L8,359.29,344.15,,322.86,311.19,270.67,318.11,233.54,315.94,307.63,,,,308.17,,317.76
2019-10-21 22:06:25.884000,L8,353.81,345.01,,321.30,310.92,309.25,315.85,,199.90,285.47,,,,,,
2019-11-06 22:06:24.678000,L8,358.69,348.71,324.17,323.34,300.67,,,,315.03,305.50,316.33,290.94,303.25,291.88,170.70,246.89
2019-11-22 22:06:21.092000,L8,360.44,263.04,305.13,245.37,313.20,310.09,318.17,311.72,316.05,310.25,317.21,300.75,308.06,287.48,303.34,229.13
2019-11-29 22:12:32.100000,L8,417.58,402.89,373.14,366.25,347.18,259.00,341.40,300.17,320.77,308.55,270.28,235.08,,243.30,311.63,293.61
2020-01-16 22:11:59.041000,L8,361.44,349.72,,325.04,270.06,285.05,321.36,314.60,317.34,305.70,318.14,244.79,,258.00,,
2020-01-25 22:06:09.569000,L8,366.31,352.16,,320.11,311.08,309.47,318.80,309.21,286.62,306.81,315.90,246.17,306.97,307.85,301.32,309.26
2020-02-01 22:12:17.731000,L8,412.09,408.95,358.90,279.52,343.65,187.06,342.70,324.18,285.71,308.08,268.90,237.10,218.16,243.49,305.66,288.91
2020-02-10 22:06:04.888000,L8,367.77,354.47,328.79,322.33,311.88,296.14,317.57,305.42,309.23,257.67,236.19,228.77,286.63,300.18,297.15,248.27
2020-09-21 22:06:18.848000,L8,,,,320.99,310.15,197.20,279.43,,,,,,,,,
2020-10-07 22:06:21.789000,L8,363.97,348.66,,321.77,311.84,284.11,314.10,,203.48,236.17,,,,283.14,,
2020-12-01 22:12:09.987000,L8,,,,,,,,,252.56,230.36,,,,,,
2021-01-11 22:06:14.248000,L8,330.65,350.76,,323.05,311.71,293.37,315.34,306.47,314.11,310.31,225.67,239.69,306.21,275.99,,207.24
2021-02-03 22:11:56.237000,L8,361.80,348.03,,321.42,310.95,276.57,315.27,308.10,314.44,310.47,187.86,246.29,294.62,211.05,234.03,309.60
2021-02-12 22:06:07.348000,L8,375.80,349.49,,247.49,308.93,205.02,278.45,299.05,,300.58,,,,261.54,,
2021-02-19 22:11:51.945000,L8,362.10,349.00,318.66,322.96,312.70,311.19,317.20,312.18,315.19,313.25,233.20,246.58,301.94,303.29,,314.94
2021-03-23 22:11:37.336000,L8,333.83,342.56,,318.09,271.71,187.37,315.76,,241.10,231.05,,,,,,
2021-04-01 22:05:48.357000,L8,380.00,351.56,,319.58,311.22,204.91,310.99,296.18,,,,,,,,
2021-05-26 22:11:55.028000,L8,282.41,393.62,310.82,366.81,343.81,257.17,341.81,319.22,319.28,306.03,308.84,269.34,265.29,267.50,,299.25
2021-10-17 22:12:38.576000,L8,,,,,,,,,244.05,283.77,,,,,,
2021-11-18 22:12:32.734000,L8,411.84,393.80,359.83,361.76,341.91,259.86,335.70,298.39,315.94,303.98,308.14,268.99,270.33,242.65,310.03,295.92
2022-01-13 22:12:26.699000,L9,266.36,,,357.41,340.97,,334.44,,305.82,286.11,,,,,,
2022-01-21 22:11:59.917000,L8,369.52,349.56,,,,206.41,313.47,232.83,284.51,309.24,316.22,,289.18,258.52,,204.87
2022-01-22 22:06:18.213000,L9,363.06,355.18,,,,217.47,315.98,304.18,288.49,309.02,316.07,245.70,304.26,,,300.06
2022-01-29 22:12:05.530000,L9,353.85,346.35,,312.53,307.61,187.71,314.49,305.03,,,,,,,,
2022-01-30 22:06:10.369000,L8,327.88,354.59,,323.43,236.38,286.13,319.40,308.08,,,,,230.35,223.13,303.99,204.00
2022-02-14 22:12:01.049000,L9,357.97,351.09,279.31,323.90,315.20,276.49,320.87,314.86,319.09,313.93,320.07,254.21,309.32,306.62,308.35,240.47
2022-02-15 22:06:06.152000,L8,358.33,347.47,,318.45,309.72,,316.64,,278.09,307.99,314.38,,,,,
2022-02-22 22:12:14.581000,L8,403.99,,,366.26,342.90,224.61,336.26,317.84,315.57,291.43,,,,,,
2022-02-23 22:06:08.091000,L9,333.35,348.45,,,,193.52,318.79,312.70,315.96,311.59,318.34,,,257.07,,
2022-03-02 22:12:13.972000,L9,409.85,392.69,,365.69,346.08,232.25,339.36,318.29,277.55,283.30,,,,233.80,,
2022-03-27 22:05:58.509000,L9,356.50,349.20,,322.48,313.26,209.05,318.73,309.02,313.94,310.16,,,,261.69,,
2022-04-28 22:05:47.053000,L9,,,,324.76,316.30,309.82,323.61,311.48,317.39,313.76,317.61,,,304.90,305.86,319.13
2022-05-05 22:11:31.114000,L9,359.51,342.48,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,329.95,350.75,275.10,322.55,315.85,306.42,320.84,279.66,319.01,314.83,252.68,265.98,244.70,312.07,260.87,323.47
2022-10-21 22:06:29.540000,L9,360.87,350.27,,320.18,310.76,308.98,315.08,308.72,276.90,311.52,317.01,258.75,310.16,307.45,303.13,318.13
2022-11-22 22:06:29.758000,L9,360.96,351.07,275.59,324.48,314.19,310.00,316.71,308.64,298.45,311.09,317.17,312.87,307.40,306.25,306.13,318.53
2022-12-24 22:06:26.081000,L9,369.02,307.98,,,,300.65,313.38,,,,211.57,226.73,306.08,262.07,,318.38
2023-01-17 22:06:18.381000,L8,351.43,349.78,,318.64,309.05,200.10,314.77,304.04,,,,,,,,
2023-01-24 22:12:10.678000,L8,,,,,,,252.73,224.76,315.95,299.64,,,,204.29,,
2023-02-09 22:12:09.040000,L8,191.45,347.56,,323.15,309.83,283.98,317.27,304.88,316.99,311.24,,,,301.44,189.49,
2023-02-17 22:12:13.542000,L9,331.15,350.21,,319.15,311.15,310.84,320.47,310.05,316.73,311.65,316.50,238.43,306.71,304.59,,316.94
2023-02-18 22:06:13.995000,L8,356.58,350.05,,321.34,312.06,285.65,317.02,304.51,312.38,309.19,,,,302.72,,
2023-02-25 22:12:16.217000,L8,418.04,404.94,307.13,361.23,342.76,252.75,334.99,,305.09,292.62,,,,,,
2023-03-06 22:06:02.229000,L8,,,,,,,313.61,,,,,,,,,
2023-03-13 22:11:47.152000,L8,355.77,343.14,,,,223.37,316.86,,259.64,305.09,,,,,,
2023-03-14 22:06:11.235000,L9,362.62,348.20,271.14,319.88,310.76,288.31,317.24,308.30,267.23,310.72,314.68,,304.52,303.97,300.10,209.10
2023-03-21 22:12:19.147000,L9,410.17,391.49,,361.09,305.38,257.22,338.47,317.63,318.25,300.22,,,,242.24,,
2023-03-22 22:05:52.850000,L8,368.08,347.96,,,,224.89,251.40,306.45,263.31,306.86,,,304.88,260.55,,207.50
2023-03-29 22:11:37.049000,L8,357.79,271.66,,249.39,312.70,294.11,318.78,226.85,316.27,265.68,316.22,,306.76,305.19,302.38,321.03
2023-03-30 22:05:59.281000,L9,,,,317.80,310.61,196.88,315.12,,259.48,304.85,,,,175.91,,
2023-04-07 22:05:40.262000,L8,333.01,344.37,,319.23,276.68,201.46,316.87,230.84,311.65,306.06,,,,,,
2023-06-09 22:11:12.914000,L9,359.78,339.66,,317.82,270.74,,,,,,,,,,,
2023-08-04 22:11:40.478000,L8,362.01,345.17,,214.51,311.14,266.02,319.56,310.29,316.33,310.80,318.04,,309.33,304.27,,317.28
2023-08-21 22:05:52.129000,L9,331.03,343.43,,319.75,314.36,293.40,317.21,281.35,314.23,216.02,,,291.64,259.55,,208.54
2023-08-28 22:11:44.258000,L9,,,,318.06,311.24,291.57,316.62,,310.98,203.22,,,,,,
2023-09-05 22:11:46.771000,L8,,,,316.45,311.62,,,312.42,319.61,315.15,320.10,268.03,248.49,183.32,310.13,
2023-10-08 22:06:10.308000,L9,332.82,345.25,,,,167.54,313.33,219.26,255.52,309.17,,,,,,
2023-11-01 22:06:14.963000,L8,,,,319.88,311.86,,,198.04,318.12,315.13,319.76,317.31,313.30,306.96,307.58,320.31
2023-11-08 22:12:20.984000,L8,397.34,386.72,,,,210.45,332.67,313.35,315.46,223.61,,,,,,
2023-12-19 22:06:15.197000,L8,349.13,347.32,,319.62,305.45,286.07,312.37,239.09,269.14,307.93,,,,,,
2024-01-03 22:12:03.955000,L9,397.79,365.93,337.42,333.43,313.92,326.22,324.12,314.00,321.83,319.91,314.55,320.39,323.85,316.30,313.47,325.04
2024-01-11 22:11:56.446000,L8,,,279.25,324.26,308.39,311.34,316.61,310.26,302.81,311.87,318.55,250.48,306.89,263.07,210.44,239.90
2024-01-28 22:06:18.213000,L9,364.18,349.85,,,,270.73,311.29,,271.69,285.32,209.67,,,249.69,,309.53
2024-02-04 22:12:07.739000,L9,339.17,313.19,,,,,,,,,,,,303.14,,
2024-02-05 22:06:08.032000,L8,353.20,348.55,,319.43,308.01,287.64,312.40,303.25,274.63,308.69,,217.31,249.45,302.91,,204.29
2024-02-12 22:11:54.234000,L8,360.57,347.57,,,,199.41,310.96,238.66,271.69,227.26,,,,,,
2024-02-13 22:06:17.947000,L9,379.36,355.98,321.24,325.03,311.44,260.66,314.46,305.79,314.40,309.14,316.00,289.56,301.26,302.62,258.25,314.92
2024-02-20 22:11:56.095000,L9,,,,,,,308.78,,,,,,,,,
2024-02-20 22:12:20.045000,L9,398.61,390.15,,356.34,339.66,212.53,280.46,295.20,309.11,,,,,,,
2024-02-28 22:12:12.220000,L8,408.67,397.80,,,,221.10,333.89,314.16,316.14,,,,,,,
2024-03-15 22:11:37.973000,L8,362.88,346.75,318.56,320.60,280.27,281.37,314.82,300.71,313.37,223.65,,,290.14,303.07,,206.53
2024-03-23 22:12:19.569000,L9,405.99,390.75,,,,223.37,325.07,,,,,,,234.69,,289.80
2024-04-08 22:11:47.225000,L9,356.96,344.62,,,,274.54,315.79,307.03,313.73,218.95,,,,,,
2024-04-17 22:05:51.812000,L9,330.20,348.43,,,,,,,,,,,,,,
2024-05-03 22:05:38.004000,L9,,,,,,,313.62,,,,,,,,,
2024-05-10 22:11:24.784000,L9,365.40,344.18,318.12,322.78,312.14,297.07,317.36,307.65,315.46,311.09,317.14,306.56,201.17,282.52,302.76,238.02
2024-05-18 22:10:55.940000,L8,355.65,342.16,277.52,324.19,312.91,295.17,319.99,311.47,316.72,310.46,,,,260.78,,
2024-10-09 22:12:09.497000,L8,403.13,387.73,,,,,330.94,,,,,,,,,
2024-11-02 22:12:17.729000,L9,399.46,394.41,366.01,364.90,278.31,258.78,333.77,317.33,319.40,292.51,222.19,221.55,269.99,239.60,307.11,173.95
2024-11-03 22:06:00.568000,L8,363.85,340.22,318.60,323.82,311.06,294.11,311.10,,315.06,221.58,,,302.38,301.53,,211.63
2024-11-18 22:11:59.014000,L9,365.31,352.31,329.47,323.05,306.38,232.78,221.52,,314.99,308.91,317.18,224.38,294.58,260.83,,242.17
2024-11-18 22:12:22.972000,L9,414.58,405.17,384.19,370.23,346.83,238.54,334.44,319.06,319.05,249.93,,,,236.61,203.45,248.74
2025-01-05 22:12:19.008000,L9,404.33,397.19,301.44,358.48,341.05,,334.83,,,,,,,,,
2025-01-06 22:06:06.570000,L8,358.13,309.15,,321.15,310.73,278.48,314.21,,314.81,224.89,,,,259.03,,
2025-01-13 22:12:18.471000,L8,403.15,391.69,359.85,363.12,342.22,215.78,338.30,,318.03,,,,,,,
2025-01-21 22:12:25.198000,L9,410.94,392.48,362.82,357.19,341.94,,,,,,,,,,,
2025-01-22 22:06:01.605000,L8,330.28,352.48,318.16,324.88,313.52,,,,318.99,310.83,193.41,315.16,292.50,302.33,,271.39
2025-02-06 22:12:19.388000,L9,404.58,396.54,365.90,363.13,345.75,221.36,332.67,291.23,319.06,221.29,,,,235.60,189.77,
2025-02-07 22:06:05.260000,L8,360.56,352.54,321.75,326.25,314.61,295.66,319.16,311.94,320.27,314.13,318.19,312.90,298.01,304.92,304.79,210.52
2025-02-23 22:05:55.493000,L8,332.82,348.59,,,,198.34,288.91,,,310.79,,,,261.23,,
2025-03-10 22:11:52.276000,L9,330.24,348.49,,322.27,312.63,309.46,280.16,,318.46,312.50,317.85,316.19,298.99,304.31,,299.28
2025-03-10 22:12:16.235000,L9,403.54,390.19,,,,216.45,335.99,,300.89,,,,,229.54,,
2025-03-19 22:05:54.855000,L9,364.76,351.65,273.67,320.85,312.63,278.27,319.61,,316.91,309.35,316.72,316.22,214.71,304.56,,204.23
2025-03-26 22:12:05.415000,L9,398.78,389.12,,359.61,342.58,235.19,180.59,,,,,,,,,
2025-04-04 22:05:51.931000,L9,355.36,310.30,,,,,,,,,,,,,,
2025-04-11 22:11:41.675000,L9,354.08,344.86,,318.81,277.49,,,,319.53,,,,,,,
2025-04-12 22:05:36.436000,L8,332.69,346.61,,322.79,268.46,203.93,228.54,309.76,315.50,309.58,,,,261.09,301.95,
2025-05-06 22:05:42.584000,L9,361.95,344.29,313.10,324.58,316.14,232.47,229.33,234.31,316.66,313.09,274.93,,,304.24,,264.96
