dates,satname,nzd0339-0000,nzd0339-0001,nzd0339-0002,nzd0339-0003,nzd0339-0004,nzd0339-0005,nzd0339-0006
2001-01-10 22:09:39.742000,L7,,198.95,205.56,203.95,244.01,184.77,
2003-10-16 21:51:19.969000,L5,247.97,225.80,221.26,227.50,226.68,232.79,260.53
2003-12-03 21:51:55.424000,L5,247.73,224.64,217.45,219.57,218.47,223.52,242.84
2004-01-04 21:52:10.021000,L5,226.42,207.88,204.50,201.67,209.59,228.53,260.18
2005-02-14 22:05:45.214000,L5,,,205.44,229.50,230.03,222.33,250.92
2005-11-22 22:01:58.720000,L5,236.68,205.68,222.86,210.38,212.35,212.28,246.31
2006-01-25 22:03:29.142000,L5,,191.84,213.13,212.57,211.70,214.99,238.10
2006-10-24 22:07:38.411000,L5,,,204.14,204.17,211.57,213.56,234.48
2006-10-31 22:13:29.135000,L5,255.73,229.99,216.94,221.95,216.42,215.28,251.45
2007-02-13 22:08:23.117000,L5,,,,192.19,225.12,222.65,251.65
2007-10-02 22:12:06.896000,L5,,,,192.83,233.20,225.19,227.91
2009-01-24 22:04:30.805000,L5,,,206.13,208.77,215.15,214.90,240.30
2010-02-21 22:04:20.664000,L5,,,197.12,219.59,222.77,221.45,243.07
2011-01-07 22:03:20.155000,L5,232.79,200.70,222.06,220.73,220.89,222.21,250.70
2011-01-23 22:03:20.850000,L5,242.49,228.65,221.94,236.63,223.09,223.97,255.24
2011-02-08 22:03:23.241000,L5,,,218.02,204.74,215.14,215.61,242.34
2013-09-16 22:21:09.463000,L8,,,198.79,269.44,261.75,252.49,272.36
2013-10-18 22:21:01.576000,L8,255.62,240.44,201.97,212.77,239.48,205.43,
2013-10-27 22:14:43.714000,L8,255.69,252.21,207.46,224.77,250.07,237.11,
2013-11-03 22:20:56.205000,L8,296.08,272.37,278.40,280.74,268.85,255.21,276.49
2013-11-19 22:20:49.563000,L8,314.40,297.33,294.19,296.92,287.98,275.13,297.48
2013-12-14 22:14:33.459000,L8,315.40,300.09,296.46,299.04,285.63,274.52,303.41
2013-12-14 22:14:57.422000,L8,315.82,300.04,297.07,299.38,286.08,274.78,303.94
2013-12-21 22:20:39.177000,L8,,229.85,260.95,265.74,261.21,251.11,274.64
2014-02-07 22:20:09.196000,L8,310.13,288.77,289.52,294.43,283.28,272.12,293.87
2014-02-16 22:13:50.683000,L8,,,205.73,221.83,259.34,250.55,267.73
2014-02-16 22:14:14.638000,L8,288.91,262.78,212.62,270.74,261.96,252.41,273.19
2014-09-28 22:13:08.778000,L8,,,204.79,229.42,252.80,239.11,263.69
2014-09-28 22:13:32.732000,L8,277.14,256.26,212.28,239.04,258.82,246.02,269.16
2014-10-14 22:13:14.573000,L8,,,197.60,217.38,242.82,235.71,252.24
2014-10-14 22:13:38.532000,L8,306.43,282.98,287.18,291.80,282.19,268.94,294.66
2014-10-21 22:19:25.564000,L8,,,,185.51,225.39,242.86,272.84
2014-11-06 22:19:25.282000,L8,314.29,291.66,293.29,296.45,285.76,272.71,298.08
2014-12-01 22:13:12.181000,L8,,206.27,205.39,220.11,250.27,238.75,
2014-12-01 22:13:36.144000,L8,251.52,247.27,207.39,241.61,255.04,244.38,265.18
2015-01-09 22:19:14.700000,L8,284.82,271.17,,,,,
2015-01-25 22:19:08.635000,L8,,246.80,205.18,252.95,252.67,229.27,260.20
2015-02-10 22:19:02.830000,L8,228.18,251.37,202.75,236.03,250.81,226.62,
2015-02-19 22:12:49.582000,L8,281.49,259.07,211.61,267.84,261.06,250.71,271.08
2015-02-19 22:13:13.545000,L8,279.45,255.23,209.55,232.30,260.52,245.53,269.26
2015-02-26 22:18:58.832000,L8,,,,201.56,251.64,229.43,253.83
2015-04-15 22:18:34.670000,L8,,,188.52,220.93,259.93,245.34,269.17
2015-10-24 22:19:16.646000,L8,209.00,260.39,207.68,242.22,252.38,236.56,261.31
2015-12-20 22:13:09.373000,L8,311.01,294.17,292.24,299.01,284.72,275.28,298.30
2015-12-20 22:13:33.327000,L8,294.19,274.26,270.35,279.45,265.89,256.06,276.76
2015-12-27 22:19:19.236000,L8,310.47,292.97,290.75,296.47,283.89,273.67,295.39
2016-01-05 22:13:05.152000,L8,310.49,297.71,296.68,302.06,287.97,278.27,298.15
2016-01-05 22:13:29.107000,L8,312.85,301.06,298.54,305.28,289.89,279.56,300.33
2016-02-06 22:13:01.784000,L8,274.24,263.33,220.30,232.54,259.73,249.57,268.34
2016-02-06 22:13:25.747000,L8,254.49,244.86,208.38,197.21,251.53,237.76,
2016-02-13 22:19:08.559000,L8,270.87,269.87,205.89,236.70,258.03,247.53,269.87
2016-08-16 22:13:29.538000,L8,,,,,245.10,237.54,246.36
2016-09-08 22:19:24.689000,L8,,,,,247.33,231.81,248.34
2017-01-23 22:13:07.208000,L8,259.00,254.36,211.10,236.83,253.39,240.56,267.73
2017-01-23 22:13:31.167000,L8,258.84,254.74,211.39,238.45,253.90,240.86,268.15
2017-09-27 22:19:24.491000,L8,270.53,269.95,198.99,230.73,250.28,235.57,262.27
2017-10-13 22:19:28.919000,L8,307.00,293.60,289.69,294.27,280.18,269.29,294.11
2017-11-30 22:19:20.342000,L8,264.45,263.54,267.15,,260.91,252.13,280.40
2018-03-31 22:12:27.765000,L8,,,,,250.65,230.44,258.20
2018-03-31 22:12:51.719000,L8,,,,,249.52,228.49,258.78
2018-05-02 22:12:09.737000,L8,,,,,237.43,229.86,241.96
2018-05-02 22:12:33.692000,L8,,,,,235.29,226.99,239.48
2018-08-06 22:12:46.122000,L8,,,,,248.70,230.55,243.79
2018-08-22 22:12:30.412000,L8,,,,,252.05,235.22,251.05
2018-08-22 22:12:54.367000,L8,,,,,254.50,237.67,256.35
2018-09-14 22:18:48.928000,L8,,,204.32,231.61,246.89,239.24,262.67
2018-11-10 22:12:56.881000,L8,312.39,295.55,291.82,296.45,284.71,273.72,296.27
2018-11-10 22:13:20.844000,L8,311.35,294.78,290.74,295.85,284.09,273.06,295.06
2019-01-04 22:19:03.634000,L8,275.74,270.35,254.21,254.31,253.93,231.14,250.56
2019-03-02 22:12:41.167000,L8,294.06,273.77,263.09,270.32,264.10,253.41,273.67
2019-03-02 22:13:05.126000,L8,294.07,273.81,265.15,271.05,263.66,253.39,273.42
2019-09-01 22:19:23.782000,L8,,,,,247.71,228.63,239.19
2019-09-17 22:19:29.137000,L8,,,201.79,223.65,248.64,235.50,247.39
2019-10-28 22:13:24.474000,L8,,178.78,199.76,258.07,262.65,252.79,276.83
2019-10-28 22:13:48.433000,L8,,,,,258.68,245.07,266.85
2019-11-13 22:13:21.985000,L8,209.37,238.39,203.26,214.84,239.92,216.97,
2019-12-22 22:19:27.650000,L8,239.90,269.08,207.82,234.96,254.81,219.27,247.84
