dates,satname,nzd0267-0000,nzd0267-0001,nzd0267-0002,nzd0267-0003,nzd0267-0004,nzd0267-0005,nzd0267-0006,nzd0267-0007,nzd0267-0008,nzd0267-0009,nzd0267-0010,nzd0267-0011,nzd0267-0012,nzd0267-0013,nzd0267-0014,nzd0267-0015,nzd0267-0016,nzd0267-0017,nzd0267-0018,nzd0267-0019,nzd0267-0020,nzd0267-0021,nzd0267-0022
2002-02-02 21:42:54.721000,L7,,,,,,,,,207.30,178.16,176.98,201.96,258.35,244.97,260.21,258.50,254.02,249.47,246.57,218.75,210.87,222.07,235.83
2002-02-18 21:42:54.191000,L7,,,,,319.92,367.83,407.83,210.02,219.23,361.54,373.47,378.71,259.69,253.30,257.25,254.44,248.72,246.42,238.37,218.17,209.75,238.17,291.90
2002-03-22 21:42:52.399000,L7,,,,,448.30,447.04,512.14,542.75,516.89,247.72,263.68,253.47,240.93,240.29,258.46,256.14,250.16,246.23,243.93,219.49,193.90,258.02,302.35
2002-09-14 21:41:55.072000,L7,,,,408.26,401.16,435.78,451.41,258.39,269.66,267.07,302.02,298.65,292.73,315.00,311.66,302.21,308.79,311.42,254.14,231.90,258.70,265.99,294.32
2002-09-30 21:41:47.719000,L7,,,,,,207.34,236.24,263.06,267.99,260.02,306.28,305.57,297.11,319.16,312.28,303.03,308.51,250.03,244.95,271.79,256.31,269.40,301.02
2003-01-20 21:42:33.373000,L7,339.78,321.59,319.65,297.25,293.38,294.18,323.47,301.38,291.40,245.33,282.36,271.41,267.36,287.00,286.14,278.89,280.66,294.72,276.01,240.77,214.78,296.42,326.37
2003-02-05 21:42:41.878000,L7,,,,,,,,,211.69,229.26,232.98,234.97,219.05,234.88,245.72,239.47,239.45,237.83,212.47,285.89,258.29,272.44,311.56
2003-02-21 21:42:44.547000,L7,336.18,331.77,335.19,346.67,351.97,348.18,335.12,325.14,346.47,380.71,377.80,245.20,222.41,224.66,242.34,252.05,239.03,237.23,232.26,270.61,221.29,265.93,307.58
2003-05-12 21:42:48.091000,L7,,,,,,,,,173.80,203.69,224.69,255.03,247.31,256.53,260.99,273.75,257.25,261.84,252.48,223.20,187.15,177.08,260.50
2003-05-28 21:42:46.560000,L7,351.79,323.92,299.05,380.58,409.29,424.10,503.87,522.47,529.00,496.50,473.17,486.45,469.68,474.36,470.48,455.80,447.11,445.26,412.87,292.44,272.94,296.43,318.13
2003-09-25 21:31:42.973000,L5,,,,170.96,195.49,261.42,284.57,305.51,312.55,305.27,317.07,304.43,290.29,319.55,318.30,316.39,317.43,317.19,308.29,281.15,256.45,265.25,295.73
2003-11-28 21:32:34.027000,L5,300.73,269.81,240.89,254.84,261.09,285.65,306.29,317.66,311.03,314.04,313.18,304.57,298.37,316.83,335.52,326.24,327.79,328.08,319.46,292.74,261.68,268.26,290.37
2003-12-14 21:32:38.364000,L5,,,,171.74,209.19,256.70,284.20,300.52,288.68,293.49,293.28,288.53,280.13,295.77,315.94,303.15,315.35,303.04,297.13,273.73,246.41,240.79,276.63
2003-12-30 21:32:48.382000,L5,,,,157.52,190.72,246.13,285.17,308.36,306.06,304.76,310.57,305.26,287.45,296.20,299.14,294.61,296.57,293.99,281.89,273.05,250.01,262.94,293.91
2004-05-06 21:34:22.023000,L5,,,212.72,278.98,275.11,293.40,316.95,334.63,329.27,315.27,313.55,306.58,309.61,328.34,322.32,322.51,319.66,322.02,309.03,290.63,268.26,273.98,303.00
2004-06-23 21:35:46.683000,L5,,,,217.56,255.07,278.06,294.72,316.06,310.28,313.25,317.32,308.28,303.56,327.55,326.95,317.77,321.24,320.47,311.01,288.09,265.41,273.88,304.71
2004-07-25 21:36:37.854000,L5,,,,178.88,252.31,279.84,302.79,324.26,326.10,317.39,318.49,314.83,310.73,327.10,327.46,319.73,322.04,319.32,311.74,288.44,274.12,283.49,321.27
2004-08-10 21:36:56.635000,L5,,,,165.47,189.39,249.64,278.75,297.16,299.79,294.14,312.20,301.53,291.36,321.56,320.38,313.92,313.95,303.76,296.85,274.19,252.84,263.63,305.81
2004-10-13 21:38:32.826000,L5,,,,160.49,187.73,254.96,278.58,309.26,303.39,303.86,305.37,302.50,279.70,301.90,307.14,300.32,311.43,303.18,305.98,278.34,263.31,267.07,302.69
2005-02-18 21:40:42.163000,L5,,,,159.64,192.76,242.26,274.34,291.25,296.72,288.64,288.83,285.53,274.75,302.43,299.96,292.72,300.17,301.99,290.32,272.72,255.20,262.97,296.32
2005-05-09 21:41:19.893000,L5,,,,160.16,185.06,248.38,275.94,299.30,304.42,300.55,303.02,296.93,287.49,307.56,310.44,303.83,307.48,301.75,296.13,270.17,255.14,265.20,293.37
2005-05-25 21:41:28.038000,L5,,,,161.75,184.39,255.64,277.48,301.61,301.64,297.49,306.89,293.26,281.36,308.71,307.54,301.95,306.27,302.54,299.70,272.53,256.13,263.13,296.57
2005-06-10 21:41:36.102000,L5,,,,162.40,190.09,248.70,273.04,299.14,300.76,301.33,306.43,299.45,294.47,312.38,307.72,304.84,309.49,300.15,294.93,278.64,260.48,271.68,302.31
2005-06-26 21:41:40.412000,L5,296.17,,221.59,242.95,255.05,271.56,294.37,317.08,318.84,317.24,320.03,312.33,307.22,332.80,333.28,324.51,329.97,324.23,309.08,285.42,268.45,276.18,305.16
2005-07-12 21:41:47.390000,L5,,,,174.02,238.81,269.43,292.51,310.37,321.77,323.00,319.89,309.63,296.47,321.33,319.31,317.58,312.20,314.39,311.91,287.59,271.02,279.54,308.80
2005-07-28 21:41:57.832000,L5,,,,160.22,204.18,258.05,285.22,306.69,309.26,306.06,312.26,292.73,281.13,311.00,308.43,304.71,305.03,313.16,311.86,280.81,262.54,266.99,302.99
2005-08-29 21:42:10.705000,L5,,,,170.81,199.25,261.77,283.41,301.87,298.03,296.18,306.12,292.04,284.26,309.30,332.23,317.30,324.35,310.26,311.67,277.47,254.80,254.82,287.49
2006-01-20 21:44:01.121000,L5,,,,156.79,195.44,237.19,271.88,291.89,293.56,288.38,284.16,282.41,279.20,285.53,293.30,287.60,282.17,290.94,276.10,265.57,242.93,254.38,279.71
2006-02-21 21:44:44.561000,L5,,,,166.72,202.64,261.01,282.37,309.15,299.72,300.52,302.11,297.58,293.23,314.07,309.85,305.31,306.83,303.70,295.20,274.63,256.07,260.89,290.23
2006-03-09 21:45:04.554000,L5,,,,161.99,189.46,236.22,266.90,292.91,283.25,277.75,279.45,280.64,272.55,289.52,292.79,293.06,299.70,292.03,284.40,266.31,256.03,266.86,281.17
2006-04-10 21:45:40.863000,L5,,,,164.95,194.55,246.93,284.59,304.18,307.05,299.29,311.17,304.27,294.50,311.17,310.75,307.87,315.24,301.20,295.70,275.56,260.61,266.66,300.29
2006-04-26 21:45:56.580000,L5,,,,164.24,191.74,253.11,279.31,303.19,297.24,298.81,304.91,297.72,291.84,310.67,318.60,306.77,315.52,305.21,300.01,275.81,255.98,264.30,295.30
2006-05-12 21:46:09.770000,L5,,,,165.89,191.55,252.24,279.26,304.66,300.80,299.44,304.18,302.50,292.11,317.27,315.03,312.13,311.26,304.72,299.53,272.04,257.67,261.56,294.89
2006-06-13 21:46:37.602000,L5,303.90,276.64,233.50,265.38,271.25,283.13,295.25,322.24,325.76,328.71,332.95,321.52,316.39,337.43,334.04,327.42,329.02,326.54,320.54,289.45,270.56,275.86,312.65
2006-09-01 21:47:43.231000,L5,,,,166.34,190.05,256.43,277.41,300.73,299.95,299.58,311.09,301.89,296.79,319.20,321.91,313.84,315.45,308.27,297.18,271.36,249.93,260.80,295.90
2006-09-17 21:47:54.852000,L5,,,,163.72,187.58,249.91,276.69,297.07,295.97,292.53,313.07,301.85,300.14,319.19,327.33,316.00,318.88,302.26,298.88,265.29,245.83,255.70,292.84
2006-12-06 21:48:41.029000,L5,,,,,158.03,234.95,258.71,282.08,276.74,272.84,275.24,279.25,272.09,292.23,290.51,281.17,285.71,283.90,256.87,238.78,210.79,223.83,253.97
2011-01-02 21:43:59.020000,L5,,,,167.53,213.54,249.67,272.74,296.54,285.33,291.82,294.20,293.33,293.83,314.34,321.72,316.52,316.95,314.28,301.55,264.26,242.05,250.86,286.18
2013-04-29 21:55:51.104000,L8,,,,,171.76,209.29,238.25,259.95,250.65,258.05,264.11,254.65,248.96,271.19,265.26,262.67,268.57,262.26,250.00,230.03,263.10,273.86,310.73
2013-05-31 21:56:07.688000,L8,,,381.98,413.33,417.37,452.29,472.10,462.01,469.37,520.12,485.50,290.50,292.47,306.10,285.64,314.58,324.26,285.69,300.73,285.89,264.69,281.20,316.81
2013-07-18 21:56:02.364000,L8,,,,,164.60,215.64,239.64,266.41,259.25,263.57,267.55,292.79,254.45,275.80,277.83,278.56,316.90,278.49,310.43,253.92,217.31,242.53,274.94
2013-08-19 21:56:06.167000,L8,,,,,172.32,221.00,245.88,275.20,270.47,353.03,340.20,351.98,276.64,350.96,361.66,399.11,386.56,385.81,383.36,351.87,248.27,253.65,527.16
2013-10-06 21:55:57.648000,L8,,,,,176.86,206.86,236.63,264.83,256.01,260.83,265.23,261.39,254.03,274.21,269.40,281.13,282.79,282.07,260.65,235.24,209.06,225.41,270.09
2014-01-10 21:55:19.190000,L8,,,,,,,,,,,,232.06,209.54,233.45,275.50,266.70,267.69,265.26,238.93,242.50,209.27,266.35,313.91
2014-02-11 21:54:56.823000,L8,,,,152.41,176.60,204.20,232.72,260.33,250.91,258.32,262.37,255.02,253.74,270.47,268.58,264.46,274.00,261.65,246.82,254.95,208.67,233.67,273.14
2014-02-27 21:54:44.238000,L8,,,,155.48,177.04,200.03,230.93,259.48,249.41,253.43,259.72,252.63,241.25,266.01,265.94,257.93,266.56,257.85,241.47,227.39,206.60,233.46,264.31
2014-03-15 21:54:34.241000,L8,349.57,350.94,362.90,357.00,367.44,395.36,389.65,395.45,421.21,420.33,477.75,497.39,518.07,467.14,487.25,524.40,490.77,483.71,467.14,460.90,462.11,422.47,
2014-05-02 21:53:46.331000,L8,,,,,175.81,209.75,237.22,263.68,253.21,258.07,264.98,264.96,260.40,272.31,277.73,267.11,281.61,273.97,264.32,234.85,216.20,244.43,307.16
2014-05-18 21:53:35.635000,L8,,,,,175.01,209.10,238.33,263.63,255.38,262.64,266.82,255.78,254.81,272.76,275.32,267.74,283.15,275.33,259.43,267.87,259.84,270.05,287.90
2014-06-19 21:53:47.342000,L8,,,,,164.92,212.76,237.78,263.66,254.66,260.94,268.72,255.32,259.57,275.25,277.44,274.46,284.08,278.11,265.49,236.64,259.87,283.24,282.39
2014-07-05 21:53:53.692000,L8,,,,,,159.60,224.64,211.00,232.00,239.63,242.40,239.48,234.63,213.77,254.45,239.80,248.72,174.41,,171.80,170.42,199.98,221.92
2014-07-21 21:53:57.022000,L8,313.20,308.03,439.66,456.98,465.80,456.98,518.25,540.76,309.14,323.66,509.98,518.81,539.50,513.30,479.04,507.89,511.17,334.02,314.90,284.43,270.68,313.05,337.81
2014-08-06 21:54:05.764000,L8,,,,,,219.52,242.11,269.04,259.12,264.41,268.21,256.24,260.37,273.96,285.05,287.89,287.99,279.53,265.73,242.47,219.75,248.87,282.27
2014-09-07 21:54:12.743000,L8,,,,,159.40,213.59,239.32,264.97,256.53,262.10,267.50,255.05,260.97,272.67,363.86,401.03,382.37,379.79,376.64,273.60,223.25,243.52,274.98
2014-09-23 21:54:09.418000,L8,,,,,168.56,215.64,240.46,265.78,259.95,264.77,269.40,258.83,271.42,289.66,290.94,282.71,288.13,280.42,267.43,240.76,223.57,247.07,283.41
2014-10-25 21:54:16.772000,L8,,,,,173.98,214.21,238.58,265.67,257.10,263.73,265.74,255.11,258.16,267.71,276.44,280.97,285.47,275.73,257.31,231.56,213.95,237.99,274.94
2014-11-10 21:54:18.528000,L8,,,,,173.10,208.67,232.65,260.02,251.40,257.58,263.70,251.74,251.44,262.33,267.20,259.91,270.24,261.32,246.03,225.50,196.75,220.35,265.16
2014-12-28 21:54:07.841000,L8,337.06,307.95,273.78,286.70,277.59,299.44,319.25,331.05,347.18,342.21,309.09,308.84,313.10,355.02,354.83,332.37,326.65,332.16,322.04,306.12,280.66,296.16,325.05
2015-04-03 21:53:26.876000,L8,,,,,161.67,212.97,237.95,266.33,252.49,258.21,262.41,454.69,479.33,498.41,271.29,260.91,264.49,262.89,245.06,230.86,218.24,229.50,256.71
2015-04-19 21:53:26.711000,L8,,,,,158.75,215.67,238.23,265.99,255.41,260.47,265.04,253.87,246.15,272.17,270.96,296.56,305.22,272.34,246.37,233.90,216.57,243.59,301.74
2015-05-05 21:53:12.716000,L8,,,,,165.34,218.34,239.57,266.96,257.86,261.99,265.24,254.35,250.18,274.39,271.91,294.36,316.20,328.55,253.84,292.02,273.42,285.56,314.46
2015-06-06 21:53:16.624000,L8,262.52,370.70,357.45,324.88,165.51,227.33,247.95,272.90,263.23,272.03,281.17,268.47,277.42,289.95,281.56,275.10,279.86,276.38,266.41,241.58,267.11,292.80,315.86
2015-08-25 21:53:51.592000,L8,,,,,161.66,219.53,241.98,269.39,258.37,261.02,270.99,256.84,261.33,282.59,326.35,270.93,296.30,276.20,261.59,284.04,259.90,234.50,265.10
2015-10-12 21:54:05.008000,L8,,,,,179.68,200.79,232.50,258.62,251.34,249.34,262.28,254.01,254.43,265.50,270.15,256.84,274.53,262.83,246.56,228.10,201.31,222.93,270.22
2015-10-28 21:54:10.619000,L8,,,,,180.95,203.19,233.04,260.97,252.17,253.37,262.30,256.01,259.22,267.29,274.07,259.81,276.57,259.01,246.67,228.21,194.16,227.81,274.12
2015-11-29 21:54:13.512000,L8,,,,,,,,198.39,248.61,249.59,259.55,250.48,243.07,256.75,266.21,252.52,252.53,244.95,238.68,227.32,211.43,260.25,262.52
2015-12-15 21:54:12.402000,L8,,,,,180.48,196.34,231.40,258.94,250.25,251.65,262.91,254.75,265.68,263.06,271.65,257.99,261.24,257.31,238.98,227.87,191.92,266.52,295.23
2016-01-16 21:54:09.540000,L8,,,,,179.28,187.17,225.72,249.14,243.22,241.30,256.75,247.63,235.55,241.81,260.71,248.04,255.71,242.50,234.94,222.02,186.78,211.49,251.42
2016-02-01 21:54:07.333000,L8,,,,,175.80,192.96,229.40,253.73,247.38,245.94,259.23,249.54,248.51,261.46,264.74,253.61,263.56,254.49,238.00,226.13,202.43,223.19,260.97
2016-02-17 21:53:58.323000,L8,,,,,174.80,184.88,225.08,252.83,242.02,245.24,254.00,245.75,236.57,261.10,264.46,252.47,257.19,255.33,240.54,228.88,200.48,236.06,260.53
2016-03-04 21:53:57.602000,L8,,,,,177.60,192.11,228.28,255.85,246.93,247.49,258.67,250.12,242.98,261.81,264.29,254.92,257.21,255.08,238.86,224.50,205.74,224.39,257.68
2016-04-21 21:53:36.277000,L8,,,,386.30,405.83,421.64,461.31,465.07,253.59,260.25,265.81,256.35,261.82,276.15,277.65,263.97,271.87,269.81,257.27,230.99,216.31,244.58,318.00
2016-05-07 21:53:39.461000,L8,,,,,180.45,217.19,241.37,262.62,255.09,261.94,275.64,278.33,281.12,321.19,316.09,327.53,327.27,331.79,328.24,304.52,287.01,422.95,372.32
2016-05-23 21:53:41.571000,L8,362.57,346.76,240.63,261.15,251.77,281.06,304.62,327.12,329.59,314.86,305.16,303.37,302.19,321.83,314.72,316.64,311.47,325.62,322.67,286.18,276.96,295.04,321.19
2016-06-08 21:53:45.728000,L8,331.60,296.77,326.41,161.53,249.24,418.04,440.40,447.95,320.34,307.14,304.44,315.24,295.65,335.53,364.72,322.87,326.34,334.63,335.10,299.11,299.75,309.92,321.54
2016-07-26 21:54:04.677000,L8,,,,,175.60,213.74,238.91,262.35,252.39,260.28,266.64,253.55,249.62,271.71,276.81,262.49,278.18,268.18,248.15,228.53,212.94,232.39,270.81
2016-08-11 21:54:06.433000,L8,,,,,174.34,204.86,237.98,262.58,253.62,256.33,264.77,253.97,257.42,267.61,281.26,261.11,295.44,267.66,245.48,228.79,213.91,236.99,268.63
2016-08-27 21:54:14.090000,L8,,,,,178.92,199.44,233.85,258.56,250.77,251.72,262.68,248.15,252.39,265.37,274.37,256.48,267.17,258.89,242.85,227.37,206.72,225.12,264.63
2016-09-12 21:54:18.117000,L8,,,,,178.07,189.40,228.04,258.12,249.96,249.52,257.61,243.65,253.78,262.52,273.61,254.99,260.33,252.97,235.05,224.92,204.98,218.86,257.69
2016-10-14 21:54:24.092000,L8,,,,,182.09,204.37,237.84,433.00,297.68,300.67,301.15,269.62,383.39,376.12,369.08,439.65,410.85,424.52,436.09,377.70,243.70,219.48,271.56
2016-12-17 21:54:19.694000,L8,,,,,178.41,194.41,229.07,257.54,248.51,249.86,259.36,254.39,243.14,261.82,273.66,255.99,265.77,255.81,238.48,225.52,193.06,212.58,299.51
2017-02-03 21:54:05.431000,L8,317.39,298.79,290.78,,179.45,194.01,307.52,332.31,324.25,333.67,259.93,309.12,303.19,325.15,323.09,313.16,321.27,319.98,310.09,289.91,259.55,244.87,274.12
2017-06-11 21:53:45.526000,L8,,,,,,160.28,193.25,222.85,226.93,243.68,256.64,236.67,232.37,244.52,261.69,248.54,256.66,250.25,232.77,219.52,174.38,205.06,259.24
2017-06-27 21:53:50.454000,L8,,,,,171.14,228.74,245.84,268.30,264.57,273.42,281.99,272.08,265.70,289.37,287.30,286.46,383.69,429.83,449.60,238.86,218.62,242.13,339.64
2017-08-14 21:54:07.255000,L8,,,,,169.33,207.23,234.60,262.68,254.97,260.71,267.77,254.75,248.09,268.16,278.61,264.19,275.04,266.43,248.22,228.71,214.58,226.72,269.35
2017-10-01 21:54:18.775000,L8,,,,,173.97,196.69,230.57,259.75,252.94,254.03,262.14,253.22,245.39,263.31,269.49,256.96,264.01,257.18,242.30,225.48,202.09,213.80,258.81
2017-12-04 21:54:13.271000,L8,,,,,173.07,193.16,227.67,256.93,249.54,249.48,261.39,252.91,243.14,250.93,264.60,255.25,264.52,255.92,243.33,229.32,201.13,232.48,270.01
2018-03-26 21:53:33.717000,L8,,,,,176.01,197.35,229.97,258.66,249.80,248.29,260.21,253.94,238.67,266.46,268.36,257.82,262.72,259.49,243.27,227.43,210.22,243.94,265.83
2018-06-30 21:53:07.704000,L8,298.25,,,,176.91,224.59,244.18,269.77,263.27,263.08,283.38,284.97,275.21,306.93,299.65,290.01,294.73,282.04,280.09,243.63,229.13,259.01,286.00
2018-07-16 21:53:15.277000,L8,,,,,,,,,203.51,239.83,220.96,236.08,233.55,216.16,257.85,247.29,252.07,242.34,231.97,218.34,174.20,202.81,221.81
2018-08-01 21:53:22.789000,L8,,,,,169.51,203.03,235.70,271.34,260.98,259.84,265.98,276.90,272.41,300.98,305.93,293.54,324.55,281.13,254.68,242.37,266.98,282.40,272.15
2018-08-17 21:53:31.689000,L8,,,,,169.36,211.81,238.52,265.12,257.32,258.90,272.75,280.87,270.18,288.30,279.65,291.11,327.70,286.27,281.66,263.80,267.37,280.85,313.57
2018-09-02 21:53:38.308000,L8,501.87,469.41,392.54,367.58,173.26,213.29,253.81,268.70,259.70,261.93,273.55,282.60,279.06,276.55,283.37,295.40,326.79,303.83,292.07,257.95,422.75,448.99,492.80
2018-10-04 21:53:50.552000,L8,,,,,157.67,194.66,229.68,260.90,253.30,252.59,260.81,254.06,248.12,263.57,270.45,260.66,269.23,258.90,243.05,227.18,207.71,218.83,266.62
2018-10-20 21:53:56.677000,L8,,,,,161.80,191.62,228.44,259.88,253.71,248.34,261.40,255.46,248.73,261.35,266.55,259.47,264.81,259.76,244.57,225.34,212.51,219.55,265.99
2018-11-05 21:54:00.051000,L8,,,,,158.28,188.58,226.26,257.91,250.25,248.61,260.01,252.43,239.17,256.29,265.33,255.83,260.89,254.22,237.37,224.13,194.30,220.81,261.06
2018-12-07 21:53:57.973000,L8,,,,,159.73,196.63,228.72,261.29,252.88,253.76,264.08,265.13,248.08,267.81,269.66,259.57,270.73,259.43,245.80,227.38,211.96,230.53,271.90
2019-06-17 21:53:54.928000,L8,,,,,161.81,207.78,232.68,258.66,251.60,253.30,263.06,249.71,245.79,266.71,267.20,254.92,264.93,260.68,241.12,224.74,214.06,237.10,273.75
2019-08-04 21:54:09.092000,L8,281.84,249.66,,297.66,169.87,223.87,256.15,271.24,264.48,288.70,283.10,272.11,265.40,299.24,343.85,324.71,327.65,327.91,321.50,282.77,264.02,289.50,318.07
2019-10-07 21:54:27.004000,L8,,,,,,,,,195.15,194.30,248.59,253.20,241.26,261.77,268.60,258.11,262.21,256.56,234.15,219.38,200.31,199.08,268.68
2019-11-08 21:54:26.682000,L8,,,,,158.18,189.07,228.38,257.36,250.33,248.87,258.32,253.79,245.45,258.89,265.33,256.21,261.80,255.10,239.81,224.96,199.42,217.15,261.01
2020-01-11 21:54:15.691000,L8,,,,,162.93,188.11,225.52,256.02,247.12,243.24,254.96,251.18,229.53,248.62,260.40,252.78,256.02,251.30,236.57,221.05,190.13,218.89,256.39
2020-01-27 21:54:11.218000,L8,,,,,162.18,189.22,226.45,256.34,248.24,246.26,257.49,253.33,241.79,259.41,264.34,256.29,263.55,258.38,241.73,226.43,208.22,224.79,265.88
2020-02-12 21:54:06.855000,L8,365.24,354.57,336.53,330.65,416.09,417.27,376.26,370.09,404.76,383.55,443.10,462.41,470.21,461.84,433.84,453.59,402.06,381.46,382.24,324.08,279.88,295.11,334.31
2020-06-03 21:53:36.300000,L8,,,,,159.38,206.64,234.46,259.91,251.28,250.59,262.33,253.46,246.99,266.65,269.72,258.53,262.78,266.46,243.63,225.75,214.61,232.59,268.31
2020-07-21 21:53:58.839000,L8,,,,,168.87,223.50,242.77,269.14,259.84,260.02,270.61,289.48,267.79,305.28,301.75,293.31,295.27,292.49,278.74,249.39,225.58,244.58,283.07
2020-10-25 21:54:24.251000,L8,,,,,167.61,196.09,231.36,260.13,251.87,250.33,260.02,254.99,243.17,262.00,266.91,258.23,263.96,264.67,242.14,224.18,198.61,215.67,257.95
2020-11-26 21:54:24.779000,L8,,,,,170.57,196.49,232.98,259.00,251.14,248.71,260.54,254.30,256.84,264.57,267.57,257.58,265.98,262.71,244.82,226.22,203.93,219.63,266.87
2020-12-12 21:54:25.476000,L8,,,,,167.15,192.34,229.52,258.03,249.72,246.82,258.78,253.67,236.82,256.26,264.50,257.18,262.90,263.00,243.55,223.97,200.82,216.60,255.20
2021-01-13 21:54:15.589000,L8,,,,,171.83,195.92,230.25,258.91,250.35,248.02,258.54,254.28,237.46,263.79,266.86,257.68,263.71,260.98,242.64,227.34,210.24,226.87,267.39
2021-04-03 21:53:50.092000,L8,,,,,177.70,202.41,232.78,259.01,250.61,252.59,261.95,252.30,252.78,266.74,270.74,257.95,266.16,265.84,246.71,229.40,209.83,230.25,269.47
2021-05-05 21:53:33.703000,L8,,,,,168.92,206.91,235.20,260.94,251.19,250.61,263.63,255.12,243.62,269.24,271.55,257.00,266.45,266.51,244.94,227.80,209.51,229.90,258.56
2021-07-08 21:53:58.887000,L8,,,,,165.05,215.60,238.44,261.71,253.87,257.77,266.02,250.23,250.19,270.49,273.59,266.05,272.16,271.07,251.50,226.64,209.99,231.29,259.94
2021-08-09 21:54:11.490000,L8,,,,,176.35,232.32,250.77,292.86,267.38,275.73,294.59,293.44,281.28,289.41,294.40,288.10,298.95,292.78,277.90,256.52,235.93,249.13,279.98
2021-08-25 21:54:16.007000,L8,,,,,165.62,214.82,238.31,264.84,259.00,259.01,269.75,259.35,272.24,275.21,294.38,283.09,293.47,280.11,256.17,237.40,222.54,240.84,270.17
2021-09-10 21:54:20.775000,L8,,,390.86,442.45,487.66,217.07,240.25,264.75,261.73,259.32,272.94,266.08,264.99,272.78,278.85,274.16,279.06,278.93,258.33,232.86,216.04,248.54,266.80
