dates,satname,nzd0468-0000,nzd0468-0001,nzd0468-0002,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0077,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,nzd0468-0003,nzd0468-0004,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0078,nzd0468-0079,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0013,nzd0468-0022,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0005
2001-07-14 22:03:33.580000,L7,,,,,,,,,,,,292.80,304.60,225.04,267.32,,,,,,,,,,,,,,,,,,,,,,,,276.99,266.33,277.31,281.48,285.42,286.11,283.53,283.09,283.38,285.53,282.06,262.34,161.24,,301.09,299.12,303.19,292.86,276.43,277.90,264.91,243.96,295.83,284.42,293.45,,,,,,,,,,,279.05,280.99,289.56,251.29,202.50,,,,,,,254.39,304.44,305.77,313.73,297.30,160.90,,,,285.79,286.93,,,,,,,,,,,,,,,,,,,,,,,151.28,190.83,235.25,272.96,293.68,265.45,281.00,,,,,,,,,
2001-10-02 22:02:28.410000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.18,258.89,263.13,261.25,256.97,214.87,,,,,,,,,,244.70,234.76,274.03,273.42,274.96,271.94,266.76,250.96,230.26,,,,255.17,248.57,262.04,253.37,241.25,251.83,257.28,262.60,,252.44,235.51,253.56,241.57,269.84,246.85,259.84,242.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.44,,,,,,,,,
2001-11-03 22:02:34.745000,L7,381.14,,287.98,223.18,316.36,,207.43,352.06,326.27,334.84,,469.42,487.13,460.52,509.32,411.01,421.55,417.20,326.76,353.41,344.07,338.66,333.59,427.44,485.28,495.92,506.42,,,454.83,349.80,330.83,364.09,418.89,503.41,501.18,430.48,320.10,499.65,494.68,511.34,522.83,481.64,196.83,268.23,331.24,279.24,323.64,320.91,325.76,329.77,280.19,381.99,409.54,399.19,341.09,382.70,378.62,380.66,412.06,423.58,437.29,427.37,380.74,403.80,410.18,379.15,431.61,382.06,380.05,369.50,363.59,424.41,396.22,409.13,371.87,338.11,417.67,409.08,378.09,389.23,369.37,,351.74,,171.53,246.63,339.77,378.48,379.28,377.96,376.73,376.56,374.62,446.12,351.88,375.03,377.61,372.40,370.19,369.72,372.98,374.72,317.85,302.59,431.62,401.57,397.16,411.12,398.61,438.31,399.64,409.11,494.34,414.39,421.25,279.61,271.78,251.36,357.26,361.08,355.74,401.39,390.41,415.81,431.29,387.57,,,,,,
2002-03-11 22:03:07.402000,L7,,,290.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.99,179.27,209.82,238.31,252.51,263.50,176.97,244.86,281.87,282.05,285.44,283.16,248.36,,,,,,,,,309.93,177.15,253.72,,,,,,,,,,,,,,,,,,,,229.59,270.63,218.47,271.86,274.89,250.57,228.27,266.90,251.56,175.08,,,,,,,,,,,,,,,,,,,,280.74,247.95,,,,,,,,,,,,,,173.43,218.92,267.49,304.49,282.34,261.34,,,,,,,,,
2002-04-12 22:03:01.345000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.13,243.36,228.56,214.37,227.75,217.72,207.99,194.46,222.51,258.51,260.37,260.68,277.78,278.15,284.98,281.95,290.99,268.63,265.41,266.27,268.85,213.30,,,,,249.41,230.23,229.17,199.16,254.14,256.70,242.21,,,245.29,263.41,263.59,259.03,270.57,271.39,268.95,266.86,268.51,276.67,248.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.30,229.04,224.27,251.74,270.83,288.73,275.75,281.67,,,,,,,,,
2002-05-14 22:02:55.455000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.31,234.23,217.59,224.97,194.50,255.30,245.28,262.95,271.96,293.12,251.24,193.27,,178.28,251.88,258.68,264.69,,,,246.84,252.13,266.03,242.91,249.09,232.87,222.47,161.62,257.76,247.49,253.68,267.11,262.50,256.08,234.40,268.78,271.22,202.64,193.73,153.34,216.99,,284.66,288.09,283.81,295.97,148.40,,,,,,,,,,,,,,,,,,,,,,,,,,,277.51,151.93,197.05,244.18,266.48,286.58,235.80,274.28,,,261.91,,,,,,
2002-05-30 22:02:49.483000,L7,,,,,,,,,,,,,,,,,,,,,,,,,262.84,239.60,262.33,280.24,274.55,242.28,171.02,181.59,166.01,,,,,,253.58,261.84,269.89,264.42,274.09,273.49,249.34,199.90,246.51,265.83,271.39,234.53,251.85,295.97,291.40,213.62,210.43,267.39,295.57,301.86,299.67,283.29,288.53,285.36,289.18,,,,,,264.62,251.72,271.55,267.38,266.97,,,,291.29,294.40,289.81,293.36,293.89,295.91,297.02,292.42,,289.89,310.09,320.10,255.81,,,,,288.27,277.68,,,,,,,,,,,,,,,,,,,,,,266.04,147.08,194.37,256.41,267.66,285.95,219.07,225.99,,,,,,,,,
2002-07-01 22:02:38.940000,L7,343.43,,,348.43,345.60,159.96,236.71,,,,,,,,,,,,284.30,312.25,291.89,277.07,305.35,353.37,312.94,338.08,362.65,324.38,354.01,366.37,358.86,355.21,258.69,311.66,335.01,335.05,316.72,328.75,352.36,351.38,351.77,362.86,348.82,347.81,350.66,352.20,352.07,350.58,339.81,351.54,332.33,354.91,344.55,335.73,347.57,347.89,342.50,351.87,341.47,343.43,337.48,345.52,350.74,334.78,336.27,340.87,334.39,339.16,335.89,318.61,332.32,337.29,328.22,338.86,330.20,335.61,337.90,331.06,335.13,344.73,341.85,344.90,339.96,339.88,334.60,351.64,343.07,346.08,344.49,330.71,335.39,335.19,331.87,335.42,337.64,338.60,324.45,329.86,334.74,327.13,333.29,338.13,334.46,276.69,258.47,215.37,308.31,302.66,,,,,,246.80,289.43,,342.75,355.99,356.06,350.68,353.66,354.57,353.14,353.66,334.43,337.31,335.59,300.38,320.70,,,,
2002-09-03 22:02:12.015000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,229.61,220.21,269.61,236.02,,,,,,,,,,164.06,251.05,281.71,268.81,265.64,258.99,278.38,214.55,285.62,288.27,267.65,177.23,,306.15,298.23,281.86,,,,,,284.09,220.85,261.77,295.46,295.35,288.65,195.09,208.89,149.93,288.24,277.83,288.55,278.64,283.38,282.19,288.46,286.18,284.95,294.78,304.03,271.25,302.02,302.41,186.54,257.43,253.54,,,,,,,,,,,,156.24,144.19,168.66,199.77,,,,,,,,,,,,,,,,,,,,206.84,234.75,302.23,307.65,,,299.26,,,,,,
2002-10-05 22:01:55.235000,L7,479.19,236.47,498.26,,,,,387.38,389.59,343.84,359.40,368.47,348.74,357.07,347.61,350.85,366.83,367.56,367.11,478.37,463.99,476.80,419.83,392.92,448.73,446.36,411.46,400.39,399.72,402.59,389.04,446.54,445.59,462.11,385.38,487.12,385.51,384.61,385.89,370.70,386.22,,,,,,,,389.16,387.41,391.46,395.12,368.21,393.08,397.22,351.53,338.91,341.88,341.53,356.11,351.38,348.77,354.99,341.33,337.46,350.78,350.49,352.36,344.03,334.37,345.06,340.94,339.77,327.49,344.75,334.86,341.35,346.08,341.26,337.13,343.09,345.37,346.90,345.03,351.49,402.52,409.35,406.84,421.15,407.25,398.91,406.26,408.15,402.12,401.55,398.06,403.41,415.34,405.59,398.58,410.99,391.45,402.80,,,,414.89,219.89,485.00,490.55,349.38,267.89,356.54,467.03,,405.27,395.56,390.39,395.54,390.35,,,393.12,388.16,351.07,352.66,340.75,,424.49,399.68,447.58,330.18,
2002-11-22 22:02:21.568000,L7,337.77,281.75,295.41,260.12,331.39,335.35,331.44,266.67,266.59,280.96,274.97,280.87,286.18,278.34,285.95,282.64,330.06,315.89,330.02,322.75,322.67,320.38,321.03,323.90,323.74,324.62,327.61,331.88,335.34,340.93,337.29,324.29,315.95,323.35,317.59,322.27,323.17,325.91,330.21,332.95,332.04,335.52,333.34,326.79,329.51,326.60,323.05,316.41,325.85,328.71,328.18,327.83,345.53,348.26,343.28,340.11,342.18,342.89,342.53,340.77,333.90,340.27,339.83,334.60,329.82,327.95,329.95,328.26,331.44,326.04,327.61,324.78,323.03,337.97,332.08,335.44,336.46,333.73,336.30,336.22,337.11,338.72,338.64,340.50,339.14,338.93,341.12,344.20,343.47,343.68,340.81,336.60,336.76,335.99,337.02,335.38,338.12,334.00,336.14,334.86,333.77,330.78,331.63,291.71,265.87,332.64,334.26,332.09,326.61,331.16,341.13,331.69,326.84,324.81,270.14,270.49,329.08,333.69,328.77,337.11,345.31,341.72,343.33,340.01,331.41,316.89,331.90,330.48,331.40,328.47,328.66,330.29,225.67
2002-12-08 22:02:27.564000,L7,,235.09,222.86,,,,,,,,,,,,,,,,239.84,225.85,234.78,,,262.12,236.78,209.77,174.32,261.70,253.48,218.46,206.82,189.32,166.07,,,,,,,,278.43,284.08,282.72,277.13,265.45,240.79,220.36,,,,,,,,,,220.38,228.90,236.42,266.20,298.81,299.52,247.98,,292.39,289.49,284.59,292.91,284.42,282.64,286.93,259.02,284.95,279.63,283.12,289.78,289.12,289.88,285.95,,296.98,269.97,296.56,266.37,289.18,303.16,297.02,,,,,,,,,,,242.47,222.07,220.80,217.82,179.63,161.93,278.49,206.43,,,,,,248.41,172.43,209.68,,,,,,,,,,,,265.11,,,,,206.21,256.80,,
2002-12-24 22:02:33.044000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.62,241.26,262.83,274.13,271.04,270.98,274.55,275.59,226.46,,,,,,294.01,261.60,229.20,288.88,291.04,293.12,293.34,276.43,290.37,286.89,293.12,,,,,235.33,,,,,,199.44,269.53,271.07,276.17,279.89,242.96,,192.29,234.02,264.06,238.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.16,,,,,,,,284.52,290.38,275.61,253.25,259.53,,,,,252.88,260.87,,
2003-08-13 21:51:08.818000,L5,345.21,,,,,,,,,,,,,,,,,324.88,332.06,328.80,327.15,319.83,320.17,323.44,313.43,317.03,331.45,343.35,347.05,347.00,332.91,335.37,256.99,322.47,331.93,328.64,307.13,330.12,329.78,337.81,333.50,332.80,341.70,332.20,339.92,337.82,335.80,334.34,334.49,336.16,342.52,343.36,353.44,348.39,343.10,346.08,345.74,354.39,350.61,349.22,347.76,350.07,344.39,351.51,340.03,339.21,337.79,336.18,341.92,338.94,341.81,340.29,343.87,337.86,339.28,340.70,340.30,345.28,340.54,344.59,341.61,350.87,350.56,351.49,337.26,346.88,351.09,343.05,335.62,337.85,343.45,336.29,341.03,347.67,342.42,341.90,346.06,345.31,343.51,347.67,343.89,341.68,342.54,,,,,,,,,,,,,,345.21,344.38,353.02,352.41,353.51,356.36,353.13,350.05,344.74,324.43,347.53,,,,,,
2003-08-29 21:51:26.098000,L5,,,,,,,,,,,,,,,,,,293.25,319.14,321.70,320.27,297.25,269.18,290.69,296.21,319.95,334.40,347.61,346.27,355.03,341.38,327.39,300.94,335.95,332.18,328.62,329.44,333.26,337.02,337.59,338.74,340.74,340.54,334.29,345.00,347.68,343.84,339.73,333.25,341.17,348.04,344.61,349.76,348.72,346.76,342.20,338.96,342.68,338.61,333.65,340.42,337.47,335.95,337.79,335.62,335.35,320.95,308.67,326.34,334.83,340.62,347.75,340.51,323.86,,,,313.25,278.23,300.95,343.06,367.64,353.70,344.82,338.97,343.22,339.03,335.67,156.18,,,,193.19,347.78,356.64,347.39,,,,,,,,,,,,,,,,,,,,,347.81,342.55,347.48,351.74,343.85,345.78,348.26,347.79,336.19,305.73,340.30,,,,,,
2003-09-14 21:51:42.461000,L5,341.19,264.99,276.79,216.78,323.74,307.17,309.04,,,,,,,,,,,298.16,321.54,322.24,321.72,321.03,319.74,324.19,323.49,327.34,334.08,341.46,338.16,340.89,330.49,332.92,259.17,318.17,323.17,321.17,319.46,323.92,327.17,336.37,333.35,339.86,334.12,326.78,333.29,329.07,327.50,326.06,330.69,333.54,338.20,341.23,346.95,344.73,342.39,344.07,344.05,348.68,346.53,348.57,345.27,341.13,342.78,337.57,338.52,334.27,333.66,336.22,334.31,334.11,336.69,336.98,335.77,332.99,333.59,335.16,333.53,336.68,338.97,336.84,340.21,341.32,341.68,344.73,327.06,336.50,336.33,330.46,319.72,330.67,335.75,333.05,332.29,338.08,340.91,342.07,341.84,336.43,338.04,337.45,341.26,338.31,343.67,,,306.58,306.09,305.01,309.89,314.80,333.25,320.20,311.40,,,,338.25,344.44,345.61,352.07,344.85,345.51,344.03,347.10,339.13,316.33,342.92,301.69,,306.99,,,
2003-11-17 21:52:33.290000,L5,346.40,273.22,291.39,280.06,339.79,346.39,340.32,315.34,309.13,,,,,,,,342.01,329.90,344.68,312.00,312.45,316.87,312.11,314.15,314.06,315.74,343.89,347.64,352.52,356.44,353.18,348.57,277.62,312.78,317.71,316.04,318.97,322.25,328.73,335.23,344.38,351.74,352.27,341.50,349.17,341.69,341.33,323.61,324.34,324.42,325.50,326.28,353.65,340.66,336.98,331.58,333.41,339.51,337.83,334.57,347.66,354.43,355.82,350.85,327.25,322.27,319.95,321.58,321.16,318.82,320.00,339.55,339.88,338.23,340.33,347.65,342.78,343.38,322.93,326.23,326.61,325.91,328.44,328.04,309.45,342.07,344.88,344.91,339.94,345.98,347.99,346.45,323.25,326.36,322.31,324.56,324.66,323.10,317.36,341.54,345.70,342.81,341.44,306.57,269.73,317.89,319.40,320.34,313.80,321.46,325.21,341.75,338.11,328.49,310.53,318.63,327.20,327.62,342.39,355.90,357.14,351.55,357.59,360.17,354.58,322.99,350.40,315.11,344.17,338.76,341.52,342.83,
2003-12-03 21:52:43.369000,L5,327.64,280.59,291.58,289.15,330.89,346.67,343.92,334.47,335.83,317.65,285.21,,323.02,323.28,327.39,323.12,330.98,333.32,346.84,327.27,327.76,338.73,335.90,334.10,312.59,314.24,326.42,329.00,334.45,340.59,336.72,347.14,287.99,329.03,339.55,338.49,339.35,343.10,333.01,338.43,334.57,338.50,336.91,325.71,334.48,343.41,341.97,340.52,344.44,347.55,346.17,349.76,335.18,357.44,359.71,354.99,350.90,358.84,340.67,336.75,338.30,337.02,339.95,348.39,345.35,344.51,342.47,340.85,341.72,322.72,325.33,325.67,324.34,321.83,330.30,330.56,341.58,346.29,345.23,346.58,347.28,345.78,343.81,328.18,317.38,324.98,325.16,324.76,322.16,325.73,343.90,345.01,341.12,342.75,335.61,339.24,343.57,326.51,315.97,318.89,319.26,321.19,326.91,297.01,266.20,344.39,342.79,342.89,336.35,328.00,329.82,327.41,324.10,334.66,334.02,337.13,331.97,331.62,331.50,340.31,339.00,335.59,352.74,359.67,338.00,307.92,347.71,340.31,346.46,326.50,329.82,332.86,
2004-02-05 21:53:05.047000,L5,,,,225.70,307.77,230.02,259.72,,,,,,,,,,,,,,282.96,322.23,294.90,296.94,198.42,,,,,,335.72,329.77,248.84,312.86,321.60,314.57,309.52,312.35,313.27,323.38,326.68,327.70,327.30,326.28,332.48,327.95,324.37,325.79,327.38,322.40,241.34,,336.89,348.30,346.39,340.70,332.82,332.56,332.69,327.74,325.28,323.05,322.40,329.80,331.91,326.79,327.74,318.01,314.05,313.08,313.77,314.25,314.84,308.17,322.69,326.25,328.87,330.70,333.08,331.57,329.77,318.12,314.79,315.70,295.73,305.14,305.92,305.52,317.30,319.23,,,,,,,,,,,,,,,,244.43,269.43,295.60,297.06,299.68,309.32,301.58,,,,,,176.94,219.92,261.80,318.43,332.30,340.66,342.52,328.53,301.40,329.29,299.85,,,,,
2004-06-12 21:55:35.599000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.97,236.59,250.02,264.13,270.48,260.45,250.83,144.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.51,260.96,268.11,266.65,278.55,284.05,286.53,272.92,286.46,295.11,,172.45,269.01,253.61,267.40,232.52,301.53,,,287.76,276.59,275.95,,,,,,,,,,,,,,,,,,,,,,,,187.26,227.25,279.41,,,,,,,,,,,
2004-06-28 21:56:04.477000,L5,,,,,,,,,,,,,,,,,,,229.03,278.96,271.50,265.60,269.72,292.91,250.88,,292.71,317.34,308.19,317.13,256.84,214.28,169.16,,218.14,243.69,263.99,289.93,315.90,314.47,317.19,316.18,315.98,303.78,314.72,299.53,300.97,301.90,304.33,301.61,184.86,,311.00,,,,221.49,204.80,314.11,300.75,293.26,275.84,308.15,286.00,291.63,279.25,261.56,,,,,,,271.14,283.66,258.94,218.05,260.17,282.06,167.06,149.38,147.29,290.69,268.58,,172.10,177.99,192.62,188.38,240.42,266.41,,,,,,,,,,,,,,,,,,,,,,,,,,,143.95,181.15,227.52,280.84,318.54,305.10,,299.19,,285.81,,,,,,
2004-07-14 21:56:31.050000,L5,367.51,,,,,,,,,,,,,,,,,,190.23,267.37,256.84,218.35,152.26,270.19,215.76,,246.61,296.59,312.94,326.03,271.39,230.80,177.34,,232.41,252.04,270.43,311.54,328.97,325.97,333.55,331.18,327.54,312.44,330.98,324.90,323.24,323.27,329.84,324.37,224.41,,348.31,294.85,289.53,246.11,257.98,262.41,241.86,235.50,,,,,,,,240.62,271.71,294.18,314.14,322.88,320.08,322.16,344.94,343.16,339.93,352.75,351.01,356.26,362.67,373.64,362.37,358.51,355.46,357.70,363.34,361.85,349.16,360.69,360.43,358.74,360.02,360.17,356.06,358.03,356.80,359.41,342.74,349.72,353.78,359.69,358.05,,,,,,,,,,,,,,,168.73,216.46,263.77,340.57,346.58,347.04,332.35,,,,,,,,,
