dates,satname,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122
2014-11-06 22:20:13.200000,L8,257.15,255.32,253.76,254.31,251.42,248.00,248.06,249.49,248.64,252.09,252.07,256.44,251.05,249.56,248.06,253.37,248.15,246.02,241.22,244.72,242.01,241.46,238.10,241.04,243.41,245.24,249.09,249.36,253.96,254.01,255.62,257.79,258.73,260.48,263.22,264.60,269.11,268.50,272.51,272.16,276.69,276.75,281.13,282.84,286.58,288.15,289.07,288.32,288.84,289.69,288.65,285.28,287.40,290.14,288.34,286.79,286.14,289.30,293.50,290.59,289.84,287.72,291.54,290.09,292.31,293.98,293.93,290.04,292.03,294.13,295.49,288.65,292.33,288.52,287.81,295.29,294.39,296.39,297.62,297.37,302.68,301.01,298.66,300.28,302.54,300.08,299.41,297.11,290.77,296.56,300.31,300.56,301.38,300.71,299.59,302.72,301.42,304.00,304.86,303.77,301.34,301.85,299.49,296.65,298.41,295.92,299.74,299.19,299.62,320.97,311.89,279.05,268.41,267.27,273.89,290.18,297.72,300.29,307.29,322.97,314.17,301.70,319.81
2014-12-24 22:20:05.791000,L8,255.86,256.41,251.35,250.36,251.56,246.75,247.16,248.19,246.91,246.76,249.96,252.47,250.98,245.20,248.59,252.01,252.90,244.54,243.98,243.34,243.01,238.38,238.23,240.88,241.40,244.82,247.40,250.63,253.22,257.99,253.85,260.14,258.20,262.35,259.52,264.77,264.31,269.91,268.77,274.08,274.56,278.93,280.84,283.53,285.97,288.23,287.49,286.30,286.86,288.39,285.75,285.39,286.39,287.46,285.99,285.80,285.75,288.50,287.97,287.83,287.05,286.90,289.66,288.76,285.33,292.21,289.17,288.30,288.79,290.77,289.80,286.29,291.91,287.97,284.77,292.97,292.59,296.01,291.66,292.77,299.19,296.53,295.78,295.39,295.69,293.47,295.37,294.28,287.73,294.92,296.82,300.27,300.62,300.89,299.50,301.36,296.80,299.19,298.46,300.03,298.87,299.14,295.07,297.55,295.84,295.90,297.84,295.83,295.89,313.26,284.38,278.41,275.27,266.60,273.41,263.01,271.21,273.96,272.72,279.23,270.74,289.63,318.91
2015-01-25 22:19:56.553000,L8,,,,,,,,,,,,,,,,,,218.03,209.97,215.75,213.19,213.79,203.05,203.18,,198.25,213.40,218.95,220.40,223.30,222.09,227.35,193.69,222.86,,,221.19,227.48,234.70,240.36,185.77,249.18,254.04,245.13,257.02,253.84,258.94,254.34,254.49,259.21,262.05,261.06,261.74,260.98,258.61,253.70,244.57,250.10,260.19,253.71,251.64,243.48,252.72,247.30,251.23,254.83,253.84,256.61,260.76,259.98,261.50,250.77,261.02,254.97,249.51,259.49,253.43,264.44,256.91,259.27,271.94,269.44,264.90,266.24,261.41,260.88,249.47,261.56,246.80,249.61,259.20,265.50,271.66,265.98,267.25,265.61,264.47,269.15,277.45,274.13,274.39,271.50,264.64,269.33,267.20,266.59,263.47,258.46,242.86,273.32,240.48,245.28,234.82,217.88,231.01,226.50,225.55,238.35,237.01,238.35,236.12,238.82,
2015-02-10 22:19:50.748000,L8,255.52,255.32,251.36,248.21,251.52,246.70,248.02,247.41,248.28,247.26,249.88,251.24,250.92,247.61,247.00,250.44,247.88,245.85,241.85,243.93,241.73,240.69,236.28,242.12,240.54,246.56,246.19,250.66,252.23,254.22,255.71,259.01,260.78,260.90,262.37,263.70,268.01,265.97,272.19,271.77,275.84,276.20,280.96,282.29,286.32,286.10,288.85,287.13,287.87,287.52,288.06,287.51,288.86,288.33,287.33,285.35,285.67,287.34,288.83,287.67,287.26,286.63,289.84,287.02,288.08,290.83,289.15,288.50,288.93,289.47,291.85,286.03,292.25,288.21,287.09,290.93,292.56,295.46,289.78,290.73,297.64,297.05,294.62,296.22,292.85,292.14,290.54,291.34,285.78,292.55,296.58,297.22,298.85,297.04,298.16,304.35,301.14,304.51,301.58,299.84,299.45,296.45,295.69,295.91,297.24,295.59,295.51,299.76,291.99,320.36,281.52,279.04,271.36,266.88,266.60,262.83,321.65,319.91,333.07,277.57,273.02,281.68,324.81
2015-02-26 22:19:46.745000,L8,255.95,255.43,251.48,249.53,250.54,245.99,247.97,247.80,248.54,246.56,249.66,250.93,250.50,246.95,246.87,249.56,247.98,244.80,241.52,243.41,241.62,240.14,236.54,241.81,240.32,246.19,245.82,250.24,252.44,254.96,254.88,258.89,260.41,260.71,261.96,262.78,266.67,265.54,271.39,271.88,274.71,275.85,280.64,282.09,285.20,286.67,288.09,285.16,286.54,286.07,286.00,286.25,287.80,286.40,286.78,284.03,284.59,285.92,288.46,285.97,287.44,284.98,290.31,286.98,288.02,291.65,291.52,287.70,288.42,290.48,290.48,284.71,291.58,287.78,284.58,291.85,290.73,297.09,289.28,291.21,296.29,300.68,295.28,293.71,291.65,291.96,288.74,290.22,285.74,290.30,295.71,295.82,299.33,296.99,297.13,303.04,296.50,300.00,301.41,298.79,301.26,297.64,296.99,298.00,294.88,296.69,294.48,298.62,291.52,316.18,283.63,280.14,275.77,268.86,269.63,264.35,272.20,270.28,274.46,277.85,275.65,282.46,327.19
2015-03-14 22:19:35.284000,L8,255.91,257.04,252.61,254.51,254.61,248.14,249.22,253.59,248.82,247.80,249.93,254.27,251.78,246.18,249.25,251.85,253.08,245.32,243.64,245.40,244.16,241.10,242.44,242.78,246.68,248.76,249.12,251.23,254.59,257.32,253.90,260.30,259.28,261.75,259.74,264.62,265.09,267.88,269.58,273.59,274.55,278.31,280.03,283.42,284.67,287.24,286.56,285.54,285.66,287.04,286.46,287.27,287.54,288.34,288.49,287.14,287.74,288.65,288.71,287.85,288.16,285.92,290.28,287.89,285.92,293.35,290.14,287.09,286.95,289.80,289.93,284.55,292.29,287.90,283.49,293.39,290.58,295.18,289.85,290.89,296.87,296.09,295.02,294.67,292.44,291.80,289.36,290.21,286.05,290.76,295.11,295.45,296.91,296.24,294.66,304.14,298.27,297.51,300.49,298.13,300.75,297.21,295.73,300.94,295.72,295.93,297.96,299.33,292.19,351.66,285.41,277.75,274.79,336.82,325.84,321.91,269.89,298.81,342.88,340.58,356.58,356.96,354.37
2015-04-15 22:19:22.587000,L8,,,,,,,,,,,,,,,,,,,,203.00,199.91,208.86,213.06,215.29,217.33,222.04,223.81,228.18,229.15,232.49,234.01,237.86,236.46,238.17,237.08,243.27,244.41,248.44,245.90,252.58,253.10,258.45,258.67,262.99,264.20,263.51,264.13,265.90,261.86,263.97,261.73,256.19,259.84,261.30,257.81,260.16,249.64,263.84,264.11,258.93,257.16,258.18,256.77,255.44,254.98,260.56,255.73,248.64,238.86,218.25,245.87,178.63,,,,,,,,,230.36,215.92,189.93,262.44,255.30,264.10,266.78,263.35,262.05,256.26,250.15,,271.91,204.74,183.54,271.70,263.99,263.52,215.83,,260.18,271.71,265.68,254.70,,,,,,,,,,193.62,234.73,228.67,229.15,239.92,237.78,244.11,244.29,244.57,
2015-05-01 22:19:12.426000,L8,256.89,258.62,255.42,254.07,254.41,248.57,250.60,249.97,250.69,247.15,252.12,253.70,251.47,247.31,246.63,250.05,249.23,244.96,242.15,243.68,242.41,240.63,240.72,243.61,244.72,248.46,247.88,253.04,251.52,256.64,254.99,260.90,258.83,262.98,260.56,265.14,264.64,268.54,270.08,273.43,275.07,277.20,279.43,282.78,285.84,286.68,287.16,284.03,285.75,286.71,287.03,286.77,287.08,286.88,287.72,285.41,286.37,287.96,288.43,288.57,288.98,286.18,289.95,286.76,286.26,291.23,290.34,287.25,287.39,291.33,291.42,284.54,291.93,289.58,285.98,296.61,293.22,296.92,290.20,290.07,295.08,296.38,293.72,295.26,294.63,293.92,288.15,289.71,286.45,288.67,296.80,307.97,309.20,299.51,305.32,296.48,315.87,295.73,295.12,296.59,297.90,295.84,291.70,293.07,294.77,310.54,297.37,300.43,284.45,317.40,282.81,274.97,270.28,266.78,269.56,259.41,264.35,267.43,271.53,274.83,271.02,269.07,323.32
2015-09-06 22:19:50.737000,L8,259.30,259.38,257.54,256.97,254.56,251.33,251.38,257.94,256.01,262.09,257.58,268.68,257.20,259.85,250.86,261.34,251.37,249.91,244.12,248.62,243.47,244.51,242.20,244.24,246.61,249.92,251.88,252.32,255.55,255.25,259.36,261.32,263.57,263.49,266.45,266.60,273.49,270.78,276.35,274.86,277.60,278.20,281.53,284.04,288.57,288.86,290.24,287.45,286.10,287.38,285.74,284.85,287.45,287.03,288.07,287.38,286.47,285.72,288.25,289.05,289.58,288.22,291.95,293.96,291.41,291.87,294.28,290.46,289.47,291.60,292.74,286.18,289.54,287.54,285.83,293.89,293.56,294.83,294.01,293.83,297.61,296.64,294.25,296.64,295.05,341.29,341.08,342.54,337.78,308.30,338.32,350.54,313.08,315.60,340.09,311.94,343.45,310.08,341.56,345.10,309.33,342.92,338.38,318.97,320.26,407.25,411.02,342.33,334.13,343.82,338.81,332.48,367.68,325.68,320.27,332.11,339.34,323.38,323.63,331.01,345.66,340.82,345.61
2015-12-27 22:20:07.153000,L8,254.29,254.77,249.87,252.42,253.37,248.61,247.36,247.21,247.72,247.98,252.07,253.25,256.70,248.40,249.53,252.57,250.87,244.25,243.55,243.09,242.98,239.24,237.41,238.97,241.70,243.38,245.39,247.85,250.29,253.85,253.96,259.44,258.06,261.83,259.97,265.02,264.32,270.06,266.73,274.38,274.47,278.45,280.17,283.36,284.84,287.20,286.28,285.35,285.06,287.97,286.42,285.86,287.06,288.46,285.83,287.41,287.07,287.89,287.87,287.60,288.16,287.64,291.07,288.43,284.38,291.78,289.94,287.08,286.34,288.54,289.32,285.05,291.76,287.28,284.58,292.74,292.48,297.05,296.09,292.83,300.03,295.49,294.57,294.62,295.51,292.40,289.16,290.25,286.10,290.54,295.49,297.80,296.74,295.15,295.83,296.67,293.93,297.67,302.84,300.02,330.56,326.26,324.21,323.97,295.84,294.57,296.29,295.50,291.71,312.29,281.34,277.58,271.94,269.23,271.41,265.95,268.00,269.12,270.11,276.44,270.21,280.56,329.65
2016-02-13 22:19:56.477000,L8,257.43,256.43,253.70,252.35,253.92,247.57,248.05,249.00,249.37,250.97,253.40,257.52,252.78,255.99,249.26,260.58,249.27,248.75,242.15,246.51,242.55,243.96,240.22,242.19,243.21,247.22,249.45,249.74,253.69,254.50,258.08,259.86,263.15,262.13,264.81,266.02,270.61,268.92,275.40,274.44,277.98,278.73,283.91,287.13,289.67,289.35,290.39,290.22,290.03,289.78,289.21,287.41,289.29,291.67,288.94,289.24,287.68,289.08,290.22,290.35,289.25,289.24,291.74,292.21,289.78,291.83,292.93,289.94,288.90,289.98,291.56,287.11,292.23,287.60,285.98,290.80,292.58,295.43,291.54,291.12,296.93,296.47,294.69,294.90,293.87,292.77,290.79,291.27,287.98,293.47,298.53,299.78,299.14,296.59,297.50,297.34,295.44,296.55,296.54,299.39,300.50,298.55,295.12,295.03,296.57,295.46,297.04,299.63,291.63,318.16,283.29,280.14,274.08,270.37,270.49,268.45,268.21,270.52,274.16,277.05,275.83,281.27,330.01
2016-02-29 22:19:53.146000,L8,254.00,254.70,250.75,250.30,250.80,244.76,245.97,248.24,248.25,247.90,251.75,252.00,254.79,246.79,246.61,250.93,245.58,244.43,238.65,243.27,242.72,237.43,237.47,238.79,239.74,243.33,243.47,248.53,250.56,253.87,252.72,258.52,259.12,260.55,259.64,263.74,264.44,267.90,269.76,273.32,274.76,277.06,280.42,282.72,286.02,286.80,287.22,284.35,284.61,285.46,285.10,285.86,287.75,286.97,287.14,285.77,286.40,287.31,288.87,286.98,287.47,285.68,290.29,287.40,286.68,289.87,291.03,286.43,286.59,288.61,289.19,283.68,290.54,285.99,283.22,292.68,291.17,295.83,288.43,289.35,298.24,303.94,294.92,293.51,292.05,345.49,343.56,325.61,340.47,288.31,327.55,349.02,350.05,337.06,322.19,331.48,337.71,296.55,296.79,295.98,294.85,295.90,288.73,294.53,294.62,296.02,297.66,296.86,290.61,340.29,282.44,337.01,337.32,338.16,332.29,331.22,265.08,333.61,321.53,302.64,329.97,336.82,339.65
2016-03-16 22:19:48.512000,L8,254.87,255.52,251.08,251.68,253.53,246.63,247.04,251.05,248.60,249.45,251.61,254.31,252.98,247.71,247.90,251.93,251.00,244.31,242.01,243.72,244.54,238.62,242.20,239.87,244.12,245.67,247.52,248.78,251.80,254.46,253.53,256.85,257.35,260.60,258.43,265.07,264.22,268.66,269.56,274.30,275.39,279.02,280.85,284.61,286.75,287.03,287.73,286.48,285.51,288.07,287.28,286.03,288.24,288.44,288.86,287.51,285.89,288.03,289.20,288.82,289.05,287.61,291.43,288.82,286.85,292.16,291.19,287.57,287.13,290.16,290.00,286.20,291.32,287.17,285.75,292.96,293.50,294.33,288.16,289.79,295.88,294.77,294.32,293.32,294.59,290.88,287.93,290.09,286.74,290.39,296.14,298.23,297.02,296.51,296.27,295.26,292.91,294.09,294.51,294.08,295.71,296.19,288.80,293.96,295.91,298.77,306.25,295.49,330.82,324.26,320.57,274.81,273.04,268.47,269.77,263.40,266.57,268.55,271.02,276.26,270.00,277.22,328.69
2016-04-17 22:19:33.425000,L8,311.47,344.03,343.19,356.26,353.93,342.73,361.24,327.47,372.00,384.14,378.66,398.23,421.58,420.41,428.32,394.08,370.55,375.00,387.65,398.79,412.61,393.21,356.85,419.94,411.64,420.09,381.21,356.16,363.93,376.79,378.39,407.36,395.18,422.18,432.95,437.24,411.94,432.48,432.50,440.29,459.71,442.73,342.59,367.81,377.97,357.23,378.45,348.45,341.58,348.97,467.85,487.18,492.38,530.49,537.07,524.94,535.44,519.88,384.43,369.79,381.56,376.06,394.49,377.78,409.18,412.19,391.61,417.74,426.90,410.73,377.17,385.34,410.33,407.53,400.45,401.63,411.01,425.32,423.25,405.71,400.56,398.62,388.55,401.94,415.77,418.61,436.36,436.09,434.90,431.51,443.75,424.07,433.64,428.61,443.04,439.14,438.02,477.31,421.11,412.37,434.22,422.15,420.60,440.47,446.07,436.71,444.85,450.81,455.31,434.39,331.78,356.87,346.56,354.57,363.07,411.27,398.87,342.90,368.89,510.51,468.50,344.43,402.34
2016-09-08 22:20:12.615000,L8,257.07,256.55,254.85,252.95,254.66,250.64,248.74,250.27,249.85,250.53,251.45,256.64,251.17,249.87,247.71,251.49,248.30,247.36,243.61,248.55,244.66,245.71,246.51,249.08,247.70,252.19,252.04,254.52,257.77,256.51,261.04,263.86,263.74,262.32,263.82,265.52,269.74,270.15,272.24,273.79,276.08,276.83,281.47,284.62,289.54,289.00,288.43,286.08,287.82,286.34,285.49,286.95,287.77,286.91,287.18,286.90,286.64,287.83,289.16,289.76,291.03,288.45,293.28,292.48,290.63,292.34,290.81,289.12,288.83,302.08,294.43,287.99,293.71,292.01,286.12,333.91,349.89,343.96,324.81,324.95,296.00,296.79,296.38,330.89,295.18,292.04,288.92,289.00,286.43,291.32,296.84,296.84,299.70,298.94,297.68,298.22,298.28,296.08,294.93,295.18,298.33,298.73,337.59,338.76,331.89,296.56,299.78,301.84,289.95,338.38,286.58,337.39,332.52,327.28,269.93,265.41,271.19,404.43,405.08,394.63,409.52,369.28,372.23
2017-01-14 22:20:09.164000,L8,260.79,260.37,280.00,259.53,256.52,253.40,251.86,257.35,254.58,257.63,259.10,260.99,256.93,254.29,250.94,254.48,253.06,248.70,243.94,248.89,248.79,245.02,250.26,247.02,251.65,252.85,258.48,255.56,262.37,260.66,265.58,268.36,266.93,265.59,269.59,269.59,271.60,273.36,272.03,274.23,278.20,278.76,281.97,285.24,286.12,285.70,288.20,291.07,291.37,293.23,276.54,262.83,184.96,,,,,,,,,,264.09,280.96,229.32,290.45,278.42,283.45,289.73,296.21,303.14,297.85,297.43,295.67,347.39,346.71,332.79,323.00,329.32,330.28,301.92,335.73,302.41,304.85,296.60,294.16,299.15,293.46,289.10,326.49,300.94,331.99,325.57,296.69,298.10,295.39,294.95,313.21,328.22,329.62,326.60,305.09,325.29,324.84,299.23,294.99,329.25,325.99,294.27,325.87,287.45,279.72,282.64,308.98,293.86,277.64,270.51,290.86,308.47,276.38,275.54,283.80,326.30
2017-02-15 22:19:55.596000,L8,256.72,254.96,252.45,252.89,252.21,249.31,248.56,249.59,248.96,249.38,249.95,254.35,250.27,245.72,246.04,250.10,247.24,244.23,240.93,241.28,243.22,239.15,240.70,238.84,243.30,245.15,248.40,251.23,254.66,254.78,255.09,260.50,259.79,260.07,260.33,263.71,264.40,266.98,268.13,272.43,274.37,276.27,279.10,282.01,283.71,285.14,285.51,283.43,282.74,285.61,283.95,284.30,285.97,286.50,284.40,285.02,285.58,286.65,287.24,286.87,286.74,286.91,290.57,287.95,284.80,296.37,289.27,287.38,286.48,294.94,292.07,288.90,295.91,288.41,283.80,295.99,295.52,301.08,294.53,292.58,300.37,338.66,352.27,362.36,372.34,366.92,379.70,287.43,284.05,289.47,293.78,300.09,298.35,297.01,299.17,300.50,325.33,302.34,294.74,296.78,298.08,315.27,290.23,293.00,294.48,294.48,300.30,299.33,290.32,318.50,282.09,276.71,277.31,268.72,273.45,267.77,319.85,317.67,328.48,346.76,333.41,347.69,342.13
2017-04-20 22:19:23.200000,L8,256.33,257.39,254.36,255.53,253.92,249.01,247.99,254.21,248.97,250.38,250.70,256.24,252.36,248.40,248.57,253.00,248.35,246.72,243.95,245.51,245.13,241.58,246.07,244.96,247.96,250.08,253.20,253.10,258.17,257.23,261.98,264.13,264.76,261.98,264.71,264.87,267.76,268.57,271.49,274.07,275.29,277.53,279.61,282.93,285.85,285.67,286.14,283.91,286.55,286.99,285.41,285.81,286.16,288.19,287.73,288.40,286.61,288.01,288.35,289.13,290.25,289.08,291.46,289.89,287.64,291.62,290.24,286.57,287.52,290.99,293.36,290.66,293.11,290.54,288.17,295.26,296.28,298.88,295.17,292.72,296.97,298.67,298.25,298.44,299.47,292.13,289.47,289.65,288.59,288.55,294.10,299.01,299.10,296.95,299.27,298.32,300.07,298.24,300.99,299.87,304.78,297.67,294.54,294.70,295.33,293.47,297.55,294.91,344.98,327.07,339.38,276.49,319.91,343.06,339.64,336.40,338.03,331.41,348.26,341.24,350.85,342.72,343.35
2017-11-30 22:20:08.264000,L8,257.98,257.77,257.05,260.17,256.47,253.29,251.11,255.62,254.05,257.66,256.92,260.94,256.01,254.39,252.39,259.62,258.82,247.74,247.81,244.88,248.92,239.84,243.98,243.37,247.83,246.06,251.42,250.95,256.41,254.98,259.29,259.96,261.67,261.61,264.50,265.75,268.22,269.39,271.57,274.30,275.14,278.94,282.10,285.76,287.40,289.08,288.44,287.35,287.46,288.51,286.84,286.87,288.91,289.43,287.98,289.19,287.68,290.69,289.25,290.12,289.97,289.39,291.17,291.60,289.20,293.03,291.23,291.14,292.55,292.58,293.29,291.82,296.71,294.12,292.84,297.72,297.93,296.96,294.81,292.78,297.17,298.84,300.45,302.51,296.54,295.53,296.19,298.32,293.81,297.36,298.27,301.63,300.53,296.26,296.29,296.71,293.66,296.89,298.08,300.63,298.58,296.66,292.61,293.55,296.64,294.75,298.66,297.47,293.06,311.29,284.72,279.47,275.31,271.84,270.16,266.53,266.65,272.68,270.16,275.86,275.22,284.60,313.82
2018-03-06 22:19:38.520000,L8,257.16,256.39,253.04,254.62,253.34,249.68,250.12,256.83,255.74,256.12,255.79,260.14,254.48,254.11,251.54,256.71,250.62,246.70,246.51,246.45,246.82,243.15,246.27,247.19,247.81,251.80,252.36,253.45,255.84,255.85,258.66,259.27,261.32,260.88,262.82,264.03,267.04,269.58,268.97,274.34,273.80,276.26,277.55,282.10,284.20,284.59,285.81,284.14,285.08,286.91,286.46,285.91,286.03,286.54,284.76,286.84,286.19,288.59,286.13,285.03,288.38,288.89,289.45,289.28,288.43,292.14,288.77,287.24,288.36,290.87,292.63,291.02,292.54,289.08,289.61,295.06,296.20,296.60,289.36,292.60,295.72,349.43,347.21,349.16,349.81,356.11,345.41,346.72,287.82,293.10,296.93,299.66,298.78,296.24,297.14,297.00,291.81,296.42,292.93,292.30,297.68,296.26,287.36,339.10,332.17,301.41,340.17,325.32,332.25,326.91,408.38,395.44,386.77,385.85,266.43,263.43,266.80,268.49,268.65,273.83,268.20,276.41,333.80
2018-08-29 22:19:32.027000,L8,234.16,236.56,233.49,232.58,233.77,231.46,229.30,232.93,233.57,233.05,236.22,238.00,236.24,230.25,230.66,233.55,232.21,230.06,228.11,227.50,227.66,226.92,227.19,227.61,227.23,232.60,233.02,236.25,237.14,240.21,242.39,244.39,244.45,246.33,244.41,240.06,248.57,254.30,251.43,257.72,260.04,262.60,264.10,269.74,269.74,271.48,271.77,269.38,268.27,269.03,268.90,269.15,269.18,270.66,262.39,264.02,262.85,269.31,265.60,250.14,248.33,188.43,,,,,,,,,,,,,,,,,,,,,,177.61,259.19,254.45,188.41,250.78,257.23,260.00,276.14,272.10,279.52,265.55,264.33,274.04,267.86,269.12,255.42,264.40,272.05,274.63,271.15,269.59,276.55,282.54,280.69,280.72,269.00,301.80,255.24,246.77,225.68,215.56,234.40,187.28,174.86,,,,,,
2018-11-01 22:19:54.556000,L8,228.30,231.72,230.74,229.08,230.86,227.28,227.52,228.65,230.15,225.13,231.99,232.40,233.40,,,228.63,228.81,222.59,222.52,223.39,224.69,221.25,219.09,222.10,222.01,226.03,226.01,231.63,232.08,235.93,236.39,241.51,239.71,242.89,242.58,246.21,247.07,250.64,249.22,254.41,256.57,258.62,261.96,262.59,265.16,265.78,268.54,267.04,264.18,266.38,266.71,264.29,267.47,267.47,263.39,264.49,260.17,268.27,268.42,267.82,265.82,263.67,266.17,266.01,265.81,271.30,271.00,268.39,266.54,273.03,272.64,266.68,269.19,266.18,261.18,275.91,271.50,275.17,268.65,270.23,270.37,271.91,269.41,277.21,274.11,270.69,272.77,272.01,263.94,265.34,268.76,264.47,262.29,238.26,245.04,229.29,,,,,,,,,,,,,,,232.44,227.97,219.34,194.88,195.56,188.54,,,,,,,
2018-12-03 22:19:53.961000,L8,380.42,338.98,369.74,359.82,356.35,358.70,352.23,319.27,324.55,322.41,332.07,328.64,337.24,341.59,336.20,333.85,337.23,339.57,342.11,342.79,352.40,348.52,348.83,357.28,360.03,360.09,358.23,352.14,411.52,397.47,375.96,,,,463.91,333.69,323.74,533.44,534.97,408.74,362.51,311.70,360.59,380.56,381.11,393.57,332.61,419.69,437.10,431.02,433.20,527.26,482.66,,,,435.32,481.42,416.14,426.94,443.69,431.17,362.93,416.80,379.37,415.28,330.20,339.87,346.95,347.45,352.14,474.94,498.82,520.31,,,,,416.97,336.55,334.57,459.77,462.14,431.33,435.37,424.08,348.21,430.70,444.14,438.88,482.91,493.52,466.96,362.23,354.07,347.58,337.61,323.47,459.65,447.43,426.24,384.54,416.93,331.64,377.34,342.05,345.45,369.21,415.32,411.93,332.55,338.06,330.28,333.60,318.19,315.32,315.60,315.79,324.09,345.38,331.98,324.07,330.43
2019-02-05 22:19:45.318000,L8,257.39,256.38,253.92,252.50,253.11,249.00,249.16,249.46,250.27,246.86,250.79,250.69,249.90,246.08,248.17,250.84,247.15,244.13,241.76,242.42,242.10,236.39,237.19,239.68,239.69,246.14,244.68,249.64,251.48,254.44,254.45,260.65,260.27,261.22,260.83,263.82,264.01,264.81,267.52,282.30,272.69,273.20,276.45,280.86,282.68,284.14,285.68,283.20,315.65,311.77,324.67,281.22,285.70,285.36,283.91,283.04,282.87,285.27,286.20,283.78,285.80,285.43,289.52,287.22,287.74,289.51,289.94,286.29,287.30,289.55,291.61,286.24,293.80,288.74,287.05,297.35,293.33,295.92,288.48,289.63,313.49,325.60,315.77,319.92,295.56,297.77,299.10,295.01,288.34,294.53,298.02,344.68,338.62,337.62,318.64,322.37,316.89,307.16,308.96,308.39,326.16,318.71,324.56,321.79,325.59,304.59,323.11,323.77,321.58,321.97,298.08,311.73,274.70,319.61,299.66,303.00,299.65,301.18,294.88,288.07,323.16,322.31,327.04
2019-05-12 22:19:32.441000,L8,260.73,262.97,258.64,259.60,258.51,256.73,252.45,256.72,254.91,251.18,257.16,258.31,257.28,250.11,251.80,256.55,255.57,248.36,248.72,249.29,251.35,245.03,247.37,249.73,250.59,254.07,254.92,257.67,257.41,259.37,261.59,264.20,265.78,265.15,264.45,267.32,270.66,273.73,273.48,275.01,275.93,278.70,279.99,307.02,316.30,324.42,288.08,284.36,287.89,292.21,286.19,285.15,287.42,286.71,285.17,284.37,283.39,285.52,285.31,283.45,287.63,286.26,290.04,287.74,285.37,287.18,287.49,283.58,285.59,288.41,288.80,289.12,290.31,288.77,288.82,296.95,294.93,296.94,290.83,292.18,296.49,297.13,324.30,329.96,345.88,344.10,357.69,295.50,292.17,293.81,296.99,300.77,299.07,297.29,338.45,329.34,319.81,308.98,324.34,340.82,337.01,332.49,329.85,340.88,334.67,336.10,340.35,325.53,331.12,333.50,337.48,327.96,326.27,306.52,305.79,299.55,332.97,320.11,322.90,338.77,327.68,324.75,325.63
