dates,satname,nzd0406-0000,nzd0406-0001,nzd0406-0002,nzd0406-0003,nzd0406-0004,nzd0406-0005,nzd0406-0006,nzd0406-0007,nzd0406-0008,nzd0406-0009,nzd0406-0010
2023-05-01 22:07:20.041000,L9,306.10,306.51,295.80,335.69,282.90,341.16,348.21,339.42,289.73,324.05,324.16
2023-06-10 22:07:03.713000,L8,,,,,247.96,304.39,344.83,330.73,251.05,326.03,199.91
2023-07-04 22:07:09.507000,L9,263.64,290.78,261.35,330.30,246.23,303.78,347.85,338.58,268.70,329.46,327.89
2023-07-20 22:07:13.901000,L9,,294.22,272.49,330.31,250.00,333.64,343.45,333.97,271.53,320.33,326.55
2023-08-05 22:07:22.990000,L9,320.58,306.25,305.70,329.62,313.01,343.20,341.22,342.90,341.31,344.76,347.18
2023-08-13 22:07:31.903000,L8,306.15,304.17,298.01,334.30,279.35,348.32,351.45,340.28,312.51,326.37,326.80
2023-08-29 22:07:37.978000,L8,311.84,296.10,305.78,339.13,296.65,351.62,354.67,344.73,325.22,338.52,343.60
2023-09-30 22:07:45.506000,L8,287.46,252.38,287.10,275.66,263.95,321.29,323.10,271.09,262.11,229.53,201.55
2023-10-08 22:07:46.156000,L9,334.53,328.88,330.20,338.68,346.61,358.86,362.51,356.29,346.08,350.29,357.13
2023-10-24 22:07:51.936000,L9,346.39,330.66,337.18,354.17,363.90,356.63,372.41,358.11,345.15,363.95,368.37
2023-11-17 22:07:51.092000,L8,333.23,316.80,324.88,340.00,346.25,352.08,353.23,352.14,334.89,333.50,342.72
2023-11-25 22:07:56.439000,L9,357.95,337.89,500.62,481.40,498.08,510.75,517.52,483.09,508.41,486.60,491.62
2023-12-19 22:07:51.036000,L8,300.15,282.53,289.48,260.09,304.15,338.91,333.31,329.75,298.80,315.72,298.01
2024-01-12 22:07:54.756000,L9,333.81,295.49,308.34,350.56,355.49,353.47,356.65,350.32,326.08,343.82,349.57
2024-01-20 22:07:43.131000,L8,320.45,311.16,332.51,347.16,347.12,346.43,358.27,346.26,331.95,340.37,348.16
2024-02-13 22:07:53.770000,L9,316.39,305.20,309.84,330.46,327.49,349.52,349.18,344.32,330.63,331.99,349.81
2024-02-21 22:07:41.296000,L8,318.01,299.56,306.52,344.51,273.54,348.90,357.05,343.64,291.44,336.14,323.20
2024-02-29 22:07:47.311000,L9,315.34,305.41,305.50,339.90,327.05,340.03,345.34,339.82,279.99,329.24,328.86
2024-04-17 22:07:27.643000,L9,325.08,302.87,300.61,336.22,292.94,345.17,357.45,340.91,282.23,324.63,328.24
2024-04-25 22:07:04.127000,L8,321.00,301.91,300.87,337.83,321.73,347.58,357.76,347.90,289.65,339.71,335.82
2024-05-03 22:07:13.830000,L9,312.97,305.56,298.28,334.03,284.15,339.72,350.61,333.80,281.51,323.39,330.75
2024-05-11 22:06:51.721000,L8,302.01,291.67,,,269.76,340.47,346.30,340.97,271.50,322.70,330.73
2024-05-27 22:06:40.812000,L8,,,,,255.29,312.49,335.24,339.08,258.23,190.87,324.34
2024-06-04 22:06:59.762000,L9,,,,,250.41,307.03,347.23,339.21,265.51,255.94,321.09
2024-06-20 22:06:42.803000,L9,,,,,246.66,296.85,347.26,337.79,271.82,203.74,332.48
2024-06-28 22:06:55.317000,L8,,,,,,,,237.49,249.79,,195.28
2024-07-06 22:06:56.889000,L9,,,,,246.56,338.94,345.84,337.30,268.28,325.90,324.44
2024-08-23 22:07:23.350000,L9,306.90,296.38,269.31,327.65,307.91,341.46,345.77,337.92,287.38,321.20,319.05
2024-08-31 22:07:27.249000,L8,311.52,295.97,305.33,338.62,338.94,348.70,353.56,342.11,298.59,321.80,322.22
2024-09-08 22:07:23.874000,L9,337.87,332.09,332.72,338.48,341.48,436.28,457.67,505.77,350.61,403.71,422.45
2024-09-24 22:07:25.318000,L9,335.61,325.19,326.25,333.63,384.29,344.58,350.85,346.18,334.98,330.96,341.78
2024-10-10 22:07:34.230000,L9,322.75,312.01,329.11,341.57,337.21,338.26,350.86,337.50,325.75,329.87,337.03
2024-10-18 22:07:42.636000,L8,478.07,475.18,482.77,459.63,426.16,423.48,414.97,458.51,466.34,466.02,429.05
2024-10-26 22:07:48.055000,L9,321.58,306.01,310.29,334.07,279.11,336.27,346.81,341.40,329.71,327.11,331.26
2024-11-03 22:07:36.412000,L8,341.67,338.36,340.02,349.48,359.50,360.78,370.39,355.60,344.15,350.45,355.26
2024-11-11 22:07:39.523000,L9,395.56,389.63,417.49,428.07,411.65,421.22,408.65,407.10,390.25,397.80,414.58
2025-01-22 22:07:37.432000,L8,330.90,325.83,333.32,349.15,353.76,353.90,357.18,346.12,339.90,333.34,349.25
2025-02-07 22:07:41.096000,L8,298.86,282.78,282.98,254.07,297.27,331.84,335.88,323.98,288.50,306.94,312.85
2025-02-23 22:07:31.324000,L8,322.87,303.66,311.17,336.92,334.76,347.77,359.13,351.36,337.43,336.34,332.57
2025-03-19 22:07:30.686000,L9,,,,,,,,,,156.14,324.79
2025-04-12 22:07:12.262000,L8,301.32,285.74,,,291.90,340.23,347.45,337.33,280.73,318.11,319.68
2025-05-06 22:07:18.415000,L9,302.51,274.86,260.42,327.69,267.22,339.98,344.48,338.00,287.57,323.55,332.77
