dates,satname,nzd0092-0000,nzd0092-0001,nzd0092-0002,nzd0092-0003,nzd0092-0004,nzd0092-0005,nzd0092-0006,nzd0092-0007,nzd0092-0008,nzd0092-0009,nzd0092-0010,nzd0092-0011,nzd0092-0012,nzd0092-0013,nzd0092-0014,nzd0092-0016,nzd0092-0017,nzd0092-0018,nzd0092-0019,nzd0092-0020,nzd0092-0021,nzd0092-0022,nzd0092-0023,nzd0092-0024,nzd0092-0025,nzd0092-0026,nzd0092-0027,nzd0092-0028,nzd0092-0029,nzd0092-0030,nzd0092-0031,nzd0092-0032,nzd0092-0033,nzd0092-0015
2004-08-22 22:01:12.537000,L5,283.45,255.32,256.81,256.27,265.95,282.51,235.01,221.99,223.43,219.06,247.59,262.50,254.40,263.43,248.73,225.94,292.59,293.51,291.40,289.18,299.27,336.84,336.97,315.13,319.62,323.08,323.19,337.17,327.44,327.53,337.82,374.42,281.89,264.63
2004-09-16 21:55:41.721000,L5,,,,,,,,,,,,,,,,177.72,257.79,262.75,256.75,281.85,296.53,323.99,340.58,347.24,346.92,345.49,344.32,342.38,339.89,343.99,359.08,349.76,345.25,
2004-10-18 21:56:23.891000,L5,,,,,,,,,,,,,,,,,208.58,237.21,226.12,245.12,274.46,303.90,321.31,324.54,322.76,324.20,327.10,322.68,316.83,333.55,353.74,343.67,327.87,
2004-11-03 21:56:42.977000,L5,,,,,,,,,,,,,,,,,213.35,237.85,230.44,254.04,269.78,301.43,314.28,307.11,282.75,285.05,306.78,309.94,317.12,380.98,347.41,354.82,335.87,
2004-11-19 21:56:55.269000,L5,,,,,,,,,,,,,,,,,208.77,236.54,222.26,242.64,266.76,291.91,311.92,313.60,318.91,320.98,324.98,320.97,316.50,335.41,348.73,350.99,335.54,
2005-01-13 22:04:05.116000,L5,239.76,240.24,236.62,234.93,236.85,218.80,214.39,200.41,193.34,184.72,,,,,,,205.63,234.27,232.19,209.85,259.01,271.40,277.09,278.55,274.31,270.08,276.71,267.42,254.25,260.65,264.81,269.70,260.93,
2005-02-07 21:58:15.209000,L5,,,192.85,190.35,200.22,205.90,214.61,220.96,217.50,217.36,203.85,208.56,216.55,224.05,214.12,193.67,281.60,268.01,261.90,288.83,315.63,329.76,342.18,349.33,358.29,370.90,365.80,366.55,361.13,355.81,377.59,374.47,369.98,
2005-02-14 22:04:33.438000,L5,,,,216.64,228.86,228.32,226.14,214.52,198.08,197.48,181.83,,,,,,190.05,219.80,209.55,190.98,188.48,196.92,248.80,260.91,268.03,277.73,278.30,276.45,264.56,262.51,267.76,265.20,236.50,
2005-02-23 21:58:31.621000,L5,,,,,,,,,,,,,,,,,196.50,216.90,213.31,238.99,261.73,284.24,306.25,304.70,317.30,318.49,324.54,322.77,315.06,323.15,338.28,337.36,315.57,
2005-03-11 21:58:44.158000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,210.91,238.17,268.93,263.93,261.90,287.90,253.84,,
2005-04-03 22:05:04.358000,L5,235.40,227.85,223.47,225.31,226.96,223.87,219.05,205.54,193.18,194.53,183.02,,,,,,200.16,217.09,212.94,202.85,243.73,261.46,269.98,279.23,278.05,271.93,273.11,269.90,261.27,255.63,268.16,269.47,253.32,
2005-04-19 22:05:07.427000,L5,231.29,233.11,236.12,239.11,240.90,233.41,209.44,196.19,,,,,,,,,,,,,,,174.45,239.81,277.24,278.93,268.87,259.52,250.27,252.24,249.46,256.32,241.29,
2005-05-30 21:59:15.499000,L5,,,,,,,,,,,,,,,,,195.56,221.64,221.06,231.37,255.18,277.40,286.78,301.49,304.55,312.04,308.08,280.80,252.55,306.01,312.38,322.91,311.70,
2005-07-17 21:59:35.576000,L5,,,,,,,,,,,,,,,,198.20,252.07,231.33,263.96,304.85,336.33,355.02,340.21,338.23,345.32,348.24,351.13,353.80,373.61,376.97,407.72,385.72,388.90,
2005-08-25 22:06:05.194000,L5,222.43,229.20,228.64,226.58,229.53,220.36,222.06,207.36,199.47,190.85,,,,,,,196.65,220.46,224.72,208.36,250.56,264.44,274.31,280.17,286.02,277.83,282.43,274.34,256.24,254.85,265.22,265.93,244.19,
2005-09-03 21:59:56.285000,L5,,,,,,,,,,,,,,,,,199.58,225.40,221.16,249.98,265.76,297.79,316.37,318.37,323.76,326.10,328.89,321.60,310.93,321.43,336.31,338.11,319.93,
2005-11-22 22:00:23.113000,L5,,,,,,,,,,,,,,,,,209.11,229.66,216.21,249.63,270.90,298.53,314.75,322.92,326.96,324.62,333.81,329.05,321.88,336.10,349.33,349.15,326.03,
2006-02-17 22:08:35.109000,L5,227.22,225.70,224.05,222.72,224.51,225.36,218.51,203.16,185.27,183.08,,,,,,,190.33,218.78,214.00,201.72,243.52,255.94,264.94,274.43,273.88,268.51,274.54,265.45,256.82,254.88,260.15,265.30,245.07,
2006-03-05 22:08:55.090000,L5,234.14,231.82,230.92,230.52,230.40,222.92,221.22,208.24,193.72,187.99,,,,,,,198.80,228.98,216.80,206.38,249.56,262.25,269.35,283.68,278.39,274.49,279.30,268.34,258.17,262.44,265.65,270.57,247.76,
2006-04-06 22:09:32.112000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,196.23,232.62,217.53,235.46,237.12,240.52,243.19,216.25,
2006-04-15 22:03:30.798000,L5,,,,,,,,,,,,,,,,,198.24,225.40,218.84,242.17,265.71,290.62,310.24,312.56,318.14,320.73,320.75,316.27,312.78,325.79,334.28,337.02,315.89,
2006-08-21 22:05:19.629000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.12,309.44,315.54,311.28,294.10,
2006-08-28 22:11:35.647000,L5,220.60,225.62,223.73,220.11,216.51,205.52,202.61,192.75,,,,,,,,,182.78,208.30,212.16,181.21,229.07,237.27,241.21,201.53,247.38,,,,,,,,,
2006-09-29 22:11:58.498000,L5,231.91,237.74,239.85,240.05,238.41,231.73,229.03,219.52,204.18,196.37,178.94,,,,,,202.49,229.88,231.24,217.45,255.69,273.60,282.83,288.80,289.74,287.64,287.89,273.02,258.35,262.98,266.89,272.07,252.55,
2006-10-24 22:06:02.805000,L5,,,,,,,178.77,184.22,181.92,190.85,187.77,199.43,197.90,,,178.11,261.95,262.01,257.25,270.39,290.87,319.48,332.36,338.64,341.76,341.31,343.64,348.04,338.19,342.76,354.95,352.92,344.19,
2006-12-11 22:06:28.205000,L5,236.64,238.79,242.19,241.53,243.09,278.88,260.57,264.11,255.29,243.49,245.23,237.49,222.81,,,,223.48,298.23,321.68,312.87,330.90,360.65,389.41,391.32,398.40,426.93,419.66,425.13,421.15,411.74,422.53,433.83,442.08,
2007-01-03 22:12:49.248000,L5,325.12,319.99,300.45,303.91,317.32,317.62,313.63,312.39,308.10,299.28,300.89,311.90,307.55,306.52,290.49,,263.41,348.17,340.21,330.20,336.68,353.02,365.53,375.88,374.36,370.52,367.30,360.41,352.78,348.04,348.35,356.98,369.48,272.03
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,204.53,230.10,221.46,244.83,272.51,297.11,312.89,318.03,317.25,315.39,317.81,315.12,308.36,322.19,335.51,330.14,314.49,
2007-09-25 22:04:48.945000,L5,,,,,,,,,,,,,,,,,,,,,,,,,284.82,205.87,240.81,272.49,285.25,214.99,263.47,,,
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,,,,,214.58,240.38,232.14,254.58,273.55,296.14,302.51,302.45,307.98,312.43,324.16,323.78,319.02,329.12,343.15,338.04,332.65,
2009-01-24 22:03:19.029000,L5,239.48,239.20,231.17,228.30,223.91,224.57,223.69,210.06,201.05,192.36,,,,,,,204.19,234.26,229.15,229.46,250.39,272.96,277.01,285.57,281.53,275.39,279.98,268.05,255.61,263.14,270.29,280.83,257.33,
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,,,211.94,234.21,223.68,252.21,274.75,300.76,311.22,322.85,328.48,328.82,329.70,324.87,318.82,327.83,341.48,339.16,325.21,
2010-01-27 22:08:50.499000,L5,241.87,232.45,232.66,232.85,223.55,217.68,216.26,208.65,189.01,198.73,180.34,,,,,,,,,,,285.42,298.99,303.90,279.56,267.35,227.00,175.48,229.35,216.73,226.79,230.92,257.68,
2010-02-12 22:08:54.083000,L5,226.72,230.66,230.45,229.09,222.87,221.43,219.91,207.98,200.97,196.26,193.12,180.96,,,,,,216.07,222.08,213.64,248.29,268.01,275.80,282.29,279.64,280.19,281.00,272.73,262.13,258.80,262.62,277.82,252.25,
2010-10-26 22:07:51.078000,L5,,,,,,,,,,,,,,,,,200.43,228.46,223.19,217.49,248.15,270.96,276.17,283.00,281.65,287.84,289.21,280.53,270.98,271.04,282.55,284.49,263.50,
2011-01-07 22:01:44.406000,L5,,,,,,,,,,,,,,,,,210.16,230.08,222.03,253.27,269.35,300.01,315.08,318.13,322.08,327.66,329.14,325.51,317.38,330.74,343.69,340.18,323.67,
2011-03-12 22:01:43.554000,L5,,,,,,,,,,,,,,,,,203.71,226.63,228.45,250.91,269.55,302.30,315.85,320.42,326.01,327.80,330.17,323.29,313.99,327.90,339.89,336.37,322.61,
2011-03-28 22:01:38.376000,L5,,,,,,,,,,,,,,,,,195.05,215.44,209.57,259.70,273.29,318.02,337.04,342.02,339.12,348.06,344.98,346.33,361.09,357.23,361.96,363.09,349.04,
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,,,,,,,207.86,227.66,223.61,249.05,270.73,301.95,318.24,319.68,319.76,325.25,330.28,327.38,317.01,330.52,344.26,344.83,328.89,
2013-05-11 22:19:55.208000,L8,231.05,231.02,220.95,223.82,227.31,228.38,226.71,219.96,283.61,260.19,245.92,209.38,206.59,195.54,174.28,,212.02,254.13,254.47,261.90,255.58,266.78,276.75,299.99,286.21,315.39,302.18,293.13,286.15,252.00,261.93,265.18,254.87,
2013-05-20 22:13:50.559000,L8,,,,,,,,,,,,,,,,,188.50,221.20,228.44,188.10,275.57,293.02,307.20,316.55,323.88,319.96,326.27,327.33,310.26,316.20,406.79,514.15,458.49,
2013-06-28 22:19:57.207000,L8,,,,,,,,,,,,,,,,,,,,,,188.70,186.57,216.88,264.88,189.69,,,176.40,185.96,205.12,197.64,218.00,
2013-08-08 22:13:49.700000,L8,,,,,,,,,,,,,,,,,186.99,222.78,227.33,190.69,272.89,293.60,312.59,317.42,328.96,326.63,330.52,339.37,310.65,325.45,330.02,337.83,324.15,
2013-08-31 22:20:02.513000,L8,230.88,230.09,221.79,222.00,224.11,225.19,221.86,217.10,209.91,202.83,210.50,216.05,210.17,197.06,,,202.84,221.86,237.83,268.75,258.06,266.93,277.96,289.85,290.39,285.47,285.31,282.87,263.57,300.76,346.19,389.83,320.84,
2013-10-27 22:13:31.854000,L8,,,,,,,,,,,,,,,,227.50,310.95,262.81,239.75,306.97,370.54,384.97,321.23,327.61,333.62,334.85,337.56,332.82,393.53,393.51,411.76,479.06,335.30,
2013-11-03 22:19:44.337000,L8,462.17,277.41,308.13,402.78,268.81,265.44,313.88,252.59,351.55,372.70,375.40,306.95,370.74,243.58,223.07,402.53,418.56,416.20,435.49,387.10,425.46,475.84,325.47,378.48,463.63,441.83,431.71,305.44,303.34,313.73,303.62,358.37,311.97,171.28
2013-11-12 22:13:32.202000,L8,,,,,,,,,,,,,,,,,208.71,240.10,237.22,219.87,281.47,299.53,315.82,323.85,328.46,326.95,331.10,329.78,319.20,327.31,336.35,347.68,331.27,
2013-11-28 22:13:25.971000,L8,,,,,,,,,,,,,,,,,208.25,251.30,240.45,225.77,273.68,303.58,308.33,319.22,329.78,330.94,332.96,328.80,318.27,332.75,333.07,346.48,462.68,
2013-12-14 22:13:21.591000,L8,213.70,224.66,224.26,215.43,241.20,226.86,226.79,232.23,290.09,221.45,258.65,483.42,549.12,225.04,222.05,246.51,310.72,321.36,317.31,410.11,,,,,528.81,530.62,476.62,455.99,455.35,459.90,425.90,444.93,440.64,
2013-12-30 22:13:13.343000,L8,213.96,212.70,209.15,210.56,206.33,210.60,205.11,221.03,220.35,240.28,251.52,235.00,231.61,231.52,216.53,499.86,516.90,308.34,269.31,307.59,331.55,362.72,487.09,524.63,368.50,368.40,377.38,375.78,358.00,376.57,539.80,436.92,369.75,
2014-01-06 22:19:18.831000,L8,455.62,479.51,318.84,310.56,304.56,285.26,280.13,271.85,286.46,297.17,304.05,287.76,273.99,259.98,240.13,233.11,305.76,314.29,306.09,303.97,311.10,348.45,345.94,335.89,342.70,333.57,332.62,314.44,270.38,301.18,350.59,389.02,262.99,220.33
2014-01-31 22:12:52.806000,L8,,,,197.58,199.98,193.34,190.55,197.00,307.73,208.41,219.79,215.50,201.62,197.55,202.38,237.22,267.38,275.39,280.76,295.35,319.01,326.08,348.94,338.95,363.29,359.79,362.51,337.96,337.87,337.82,341.70,386.74,355.89,
2014-02-16 22:12:38.819000,L8,191.79,281.99,437.97,458.79,245.69,220.70,220.26,209.95,211.19,218.65,216.38,231.53,225.71,222.73,178.58,270.04,317.44,299.17,283.31,305.94,316.36,347.89,340.43,334.77,356.56,363.54,343.95,344.43,356.76,352.54,352.36,388.85,428.98,
2014-03-11 22:18:32.217000,L8,,,,,,,,,,,,,,,,,,,,,,,234.91,231.62,277.47,271.29,267.99,260.01,,,,,,
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,,,,,,,227.55,252.98,234.51,198.15,285.10,297.23,315.81,326.02,333.39,330.04,335.93,339.05,320.38,319.85,332.73,347.76,333.91,
2014-04-12 22:18:01.415000,L8,422.18,438.59,221.41,221.98,224.07,223.60,222.75,217.66,204.53,200.76,207.83,216.79,211.41,196.16,,,207.40,220.31,222.85,188.25,254.76,265.46,272.70,289.93,287.01,285.27,281.18,276.64,264.55,253.05,265.32,265.94,255.94,
2014-04-21 22:11:42.175000,L8,,,,,,,,,,,,,,,,,207.57,214.67,216.80,191.70,283.23,294.18,319.00,326.42,330.81,331.91,330.58,330.02,317.49,320.10,327.74,344.18,426.80,
2014-07-17 22:17:52.210000,L8,,,,,,,,,,,,,,,,,,,,,,188.21,190.23,221.67,268.45,264.93,261.49,193.77,177.76,189.27,205.29,222.05,234.37,
2014-07-26 22:11:43.162000,L8,,,,,,,205.76,228.52,219.61,210.48,247.30,264.56,257.32,242.80,,204.60,272.14,282.01,244.24,306.91,315.52,323.96,548.50,,457.68,492.87,353.92,355.59,439.78,331.51,358.66,453.27,352.62,
2014-09-19 22:18:06.748000,L8,229.57,231.00,221.99,220.52,210.76,222.51,223.10,216.32,200.27,197.51,,,,,,,200.45,225.66,228.66,207.46,255.78,264.40,273.81,286.51,281.85,282.43,281.96,273.15,261.27,255.15,261.30,269.94,254.07,
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,,,,,,208.54,238.32,235.31,251.70,284.11,304.22,318.52,326.24,328.95,329.79,332.94,330.07,318.35,368.53,349.07,473.07,332.03,
2014-12-01 22:12:00.318000,L8,,,,,,,,,,,,,,,,,209.06,236.91,236.39,217.86,277.55,298.84,304.02,318.53,325.70,388.63,333.99,327.02,317.36,411.58,417.80,477.35,414.60,
2015-01-02 22:11:50.958000,L8,,,,,,,,,,,,,,,,195.98,291.09,263.53,242.55,286.64,287.12,302.73,317.23,326.18,330.14,328.67,334.18,329.56,319.63,326.14,341.29,444.10,333.36,
2015-01-09 22:18:02.832000,L8,227.15,228.44,218.08,219.67,220.08,219.52,221.19,207.35,193.91,192.44,,,,,,,197.62,222.55,221.71,187.50,253.92,261.53,272.41,285.27,284.71,276.74,278.24,269.16,259.06,254.21,260.55,268.68,252.06,
2015-02-10 22:17:50.967000,L8,226.54,226.26,217.52,218.96,219.71,220.06,219.24,211.53,193.46,,,,,,,,195.31,221.34,219.29,203.89,249.78,262.55,270.93,285.16,281.84,278.72,275.56,270.54,259.21,249.36,257.44,263.35,251.76,
2015-02-26 22:17:46.964000,L8,227.30,228.02,217.40,219.32,219.45,219.21,219.99,210.97,190.91,190.19,,,,,,,194.92,220.33,220.32,185.87,253.10,260.10,269.26,285.01,284.65,276.66,277.27,269.59,258.07,251.20,256.61,266.96,251.61,
2015-03-30 22:17:25.821000,L8,226.08,227.38,217.50,219.86,221.01,220.39,221.83,212.49,198.38,192.68,,,,,,,187.99,217.66,220.93,189.47,253.95,257.14,272.42,285.84,285.19,277.14,278.32,271.26,258.66,252.14,257.39,267.97,252.39,
2015-04-24 22:11:08.401000,L8,,,,,,,,,,,,,,,,,211.85,225.25,232.58,197.88,275.90,296.38,310.98,318.45,326.93,327.70,329.43,325.00,313.88,317.77,416.46,473.04,408.72,
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,,,,,,,,,,,,181.09,185.26,256.83,243.79,202.24,220.06,208.70,209.28,229.38,269.16,307.87,256.44,
2015-07-20 22:17:34.660000,L8,234.44,238.81,213.35,218.97,220.20,218.05,218.92,210.75,186.91,193.57,,,,,,,194.68,212.35,219.29,180.57,244.60,262.48,262.67,238.23,216.67,216.00,279.23,257.44,251.57,246.32,250.20,250.69,247.68,
2015-07-29 22:11:25.856000,L8,,,,,,,,,,,,,,,,,,,,,173.58,185.76,205.20,265.81,206.36,208.11,224.92,215.72,216.75,236.07,247.56,280.49,272.46,
2015-08-05 22:17:37.052000,L8,,,,,,,,,,,,,,,,,,,,,,187.35,189.42,222.71,268.76,264.86,230.22,,,,,,,
2015-10-08 22:18:00.802000,L8,288.23,238.11,270.96,278.97,290.86,300.81,293.56,290.88,290.67,313.49,312.13,306.33,279.22,261.05,230.15,228.84,308.23,304.71,292.35,293.31,304.75,343.81,298.30,308.39,308.53,306.19,298.80,346.75,328.24,331.84,351.67,396.06,389.68,176.61
2015-12-11 22:18:06.578000,L8,265.79,266.83,259.57,267.51,266.56,279.46,273.02,272.36,266.25,261.52,281.91,263.70,260.83,260.98,229.39,,279.13,289.63,246.40,269.77,299.64,308.72,327.68,317.94,334.39,324.73,317.42,315.28,335.58,369.71,300.33,362.09,283.50,
2015-12-20 22:11:57.501000,L8,,,,,,,,,,,,,,,,,213.02,256.63,243.65,219.32,289.71,303.13,319.61,326.90,330.35,329.39,336.45,332.97,321.65,328.06,420.12,482.82,451.36,
2015-12-27 22:18:07.368000,L8,227.91,230.43,220.12,220.78,221.71,221.48,222.33,213.57,196.04,191.34,,,,,,,198.48,226.38,226.15,189.07,255.78,262.98,273.61,285.76,284.34,278.43,280.53,271.52,259.70,255.00,260.08,269.86,252.17,
2016-01-12 22:18:04.426000,L8,227.26,228.55,221.63,220.18,222.40,220.97,222.66,212.82,195.82,193.50,,,,,,,196.70,226.13,222.86,193.91,255.53,261.08,275.76,285.72,284.69,279.41,277.09,271.98,258.88,252.52,259.53,265.11,251.96,
