dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2004-04-25 21:53:23.341000,L5,,,,,,285.76,315.39,323.90,337.63,339.13,335.09,327.90,319.28,321.56,313.99,310.90,309.30,307.26,307.96,306.45,304.91,305.83,305.40,299.99,296.37,296.32,293.24,295.15,292.83,295.20,298.09,296.60,293.78,294.31,290.63,293.78,293.95,293.32,291.82,294.27,292.16,298.18,295.08,298.38,297.65,304.19,308.67,306.81,307.74,305.08,302.82,303.01,308.18,308.78,301.32,267.12,217.64,207.99
2004-05-18 22:00:14.650000,L5,,,,,,,207.19,278.14,291.93,300.46,285.11,282.95,279.48,283.67,273.91,270.15,271.11,267.26,264.11,259.25,264.12,262.89,239.54,,,,,259.42,259.47,261.43,261.55,260.08,258.01,249.25,242.37,250.39,252.26,248.35,250.83,,,,,260.26,273.06,278.09,282.77,283.44,281.49,283.38,281.24,284.55,286.02,280.68,246.46,,,
2004-06-12 21:54:47.510000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.84,250.40,241.65,267.12,278.14,282.08,286.81,288.55,286.46,290.18,287.09,287.51,288.32,287.16,266.13,,,
2004-07-14 21:55:43.104000,L5,,,,,,,,,196.64,276.83,250.25,265.82,269.35,282.98,273.60,261.10,247.20,259.26,,,,,,,,,,246.61,242.35,236.86,229.92,241.97,250.49,234.33,228.71,240.67,243.81,236.03,241.38,240.75,248.25,253.80,,258.65,272.05,273.83,271.24,231.26,253.30,268.45,258.39,262.16,197.31,,,,,
2004-08-22 22:02:48.429000,L5,,,,,,295.13,319.93,329.75,344.88,337.92,330.69,324.00,321.62,321.37,313.86,309.89,306.59,307.07,303.22,303.42,301.93,303.81,300.11,302.08,299.44,299.51,292.22,296.67,294.62,295.99,290.72,290.74,287.30,283.14,288.08,285.62,286.35,288.28,288.55,288.42,290.33,292.64,295.01,304.31,305.04,310.86,315.36,315.04,316.92,311.61,308.67,310.36,307.77,298.31,292.62,254.18,216.43,195.45
2004-10-02 21:57:38.853000,L5,,,,,,285.83,312.03,321.27,332.10,328.05,321.72,310.82,309.38,310.74,306.06,300.72,300.03,299.70,298.00,297.87,292.62,284.83,285.89,292.64,297.21,297.59,293.02,297.45,295.11,295.91,297.32,290.98,286.28,281.41,281.66,283.29,278.51,277.18,273.47,284.80,283.43,287.49,289.44,301.05,302.27,309.34,315.13,315.09,314.40,312.91,307.40,313.19,308.96,303.57,176.64,237.77,,
2004-11-10 22:04:35.857000,L5,,,,,,288.62,312.41,322.30,335.35,334.80,330.21,323.50,318.91,318.49,312.41,309.78,307.60,312.60,298.82,293.32,281.14,274.78,271.99,278.54,286.60,288.60,285.49,287.86,291.18,297.10,297.63,296.35,290.20,289.34,292.49,291.01,288.94,290.61,280.91,281.86,283.84,285.17,288.58,290.99,293.30,299.37,306.59,307.87,314.40,316.69,314.11,317.05,314.27,312.30,299.38,254.45,217.79,196.89
2005-02-23 22:00:07.370000,L5,,,,,,286.78,308.68,323.52,332.48,336.77,325.49,319.43,315.51,314.08,307.54,305.57,304.17,303.90,299.57,303.64,291.48,285.34,283.92,282.91,290.22,291.00,291.51,294.05,293.21,294.13,291.88,289.98,287.10,286.41,288.38,286.65,283.31,286.78,291.27,287.76,291.95,291.93,295.34,297.63,297.96,303.23,310.66,308.29,309.50,311.64,308.19,309.89,307.41,303.85,293.14,252.73,215.37,199.92
2005-03-02 22:06:24.060000,L5,,,,,,289.02,312.04,328.48,328.28,330.95,328.36,320.62,315.67,316.92,307.16,306.15,303.18,303.01,304.20,300.45,291.08,286.12,284.56,285.21,294.29,293.22,295.69,294.48,291.99,290.59,288.08,288.81,282.86,284.58,283.87,283.46,280.50,282.31,287.39,290.96,294.63,296.73,298.17,299.28,300.37,309.02,312.64,313.97,303.80,306.42,304.51,306.07,301.91,299.21,286.50,254.03,213.45,201.32
2005-03-11 22:00:19.764000,L5,,,,,,287.91,311.05,325.49,334.33,336.59,330.18,322.12,315.97,318.78,307.62,306.60,304.76,304.71,302.90,299.74,290.60,282.71,281.85,282.67,289.89,291.91,292.87,291.86,288.72,290.02,291.32,292.04,288.28,283.51,285.65,286.76,285.57,286.37,287.08,286.03,289.16,289.72,295.41,300.88,300.55,308.87,313.51,312.45,312.56,315.89,314.15,313.59,310.25,306.23,296.97,257.85,214.64,201.94
2005-03-18 22:06:34.540000,L5,,,,,,277.31,298.92,316.36,325.75,337.19,335.31,327.11,322.27,323.41,314.14,310.00,309.78,308.69,311.36,310.63,286.35,276.49,275.47,274.65,281.20,286.09,285.07,286.54,284.92,288.28,293.58,294.98,293.47,291.00,294.63,293.33,291.61,293.05,293.22,295.46,285.08,286.39,290.90,293.75,296.67,301.71,307.21,306.34,308.96,318.84,316.30,316.98,314.22,312.51,295.52,256.71,218.35,199.80
2005-03-27 22:00:27.368000,L5,327.99,322.79,345.18,372.27,370.68,359.16,365.98,374.80,383.27,387.55,378.97,386.00,364.53,363.94,350.16,351.93,343.08,334.89,325.73,321.42,321.18,304.91,301.38,307.88,303.49,307.86,302.65,341.20,526.17,531.95,503.27,327.25,322.13,306.66,302.76,304.24,304.63,302.62,298.68,306.88,318.34,314.12,319.00,322.35,315.02,319.60,326.14,329.98,332.13,334.22,337.90,371.12,380.93,357.69,325.22,319.10,296.93,248.58
2005-04-12 22:00:30.943000,L5,,,,,,284.92,307.49,330.06,334.55,338.16,334.16,330.45,322.96,322.49,314.60,312.36,307.85,304.51,302.32,301.17,292.42,281.69,282.22,280.02,288.89,293.55,294.27,304.49,295.09,295.49,298.80,295.74,292.46,290.29,292.08,294.40,289.43,290.84,288.73,289.00,291.26,292.45,297.43,297.15,297.34,305.73,310.35,309.73,310.39,313.19,313.54,310.79,313.90,311.52,301.24,262.33,223.10,212.07
2005-05-05 22:06:49.678000,L5,,,,,,,,,,,,,263.03,278.71,282.30,283.57,279.16,280.85,270.42,267.88,258.88,256.38,258.93,257.43,264.73,269.80,272.09,275.02,274.94,266.14,266.08,252.39,210.41,224.14,246.92,259.83,268.45,271.96,271.53,263.29,258.80,236.11,240.49,252.07,247.49,262.50,260.39,,,,,,,,,,,
2005-06-15 22:00:58.430000,L5,,,,,,,,255.59,191.28,293.68,279.95,290.61,283.96,290.38,274.52,268.60,263.87,266.51,259.08,256.97,245.99,,237.10,194.82,238.35,240.00,182.52,248.85,246.83,249.52,243.80,251.21,253.74,245.74,247.70,258.64,253.92,251.40,252.55,242.54,216.75,233.86,185.15,250.52,267.56,271.72,277.73,282.06,283.56,287.12,286.24,267.56,187.24,,,,,
2005-06-22 22:07:11.090000,L5,,,,,,226.13,255.30,278.81,294.62,300.92,291.38,292.26,289.70,291.56,279.62,263.91,259.87,230.17,207.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-10 22:07:43.789000,L5,,,,,,286.06,306.64,324.23,331.07,327.05,322.48,314.34,310.67,312.19,304.49,301.53,299.56,295.83,295.14,295.97,285.63,277.37,276.89,278.68,285.86,288.04,291.68,297.30,295.41,293.30,291.57,289.70,286.65,283.70,282.43,281.37,280.90,283.30,282.94,284.59,288.39,292.72,296.07,297.89,302.04,306.24,312.84,311.12,309.07,308.27,306.16,308.30,302.22,301.55,287.34,257.48,215.91,196.47
2005-09-19 22:01:32.820000,L5,,,,,250.03,310.92,326.53,341.82,345.90,350.99,344.59,337.93,336.28,332.56,327.21,317.01,314.20,312.95,310.02,311.11,295.45,283.97,284.91,286.22,288.80,293.34,297.31,300.87,298.72,305.35,307.58,303.00,295.98,294.04,295.83,291.75,291.09,292.17,294.16,291.54,294.75,301.25,301.35,306.14,308.12,318.25,321.79,323.99,326.57,329.43,322.82,326.26,322.41,320.97,304.24,285.04,259.97,241.07
2005-11-22 22:01:58.720000,L5,,,,,,240.63,282.22,317.10,324.15,328.35,312.87,277.83,284.46,297.24,291.78,290.05,286.34,287.95,285.65,282.63,269.90,267.01,267.98,278.31,289.52,283.20,292.90,287.58,285.34,286.72,288.35,285.99,282.33,270.85,272.77,275.41,272.12,272.35,272.33,272.19,274.13,277.48,283.87,286.77,285.47,297.77,296.54,296.88,299.48,301.78,299.42,302.33,293.50,271.70,,,,
2006-01-25 22:03:29.142000,L5,,,,,,281.48,309.72,327.23,336.03,338.74,333.63,322.33,321.30,320.64,312.77,311.66,305.29,300.13,297.43,296.74,283.52,273.37,273.94,273.54,282.07,283.60,289.33,293.23,292.40,294.72,294.80,292.48,289.46,286.93,292.20,289.12,277.77,277.49,280.92,279.78,283.82,281.91,287.38,291.56,297.49,303.39,310.97,312.95,314.21,315.02,313.51,314.60,312.66,310.33,295.46,259.02,222.35,191.92
2006-02-17 22:10:10.858000,L5,,,,,,283.61,306.82,319.85,329.07,331.59,327.88,320.01,314.04,317.17,310.22,307.16,308.89,303.16,300.36,299.35,287.78,275.79,277.85,275.56,283.54,288.38,288.22,284.93,281.38,284.69,285.32,283.33,280.89,281.96,286.73,285.43,287.70,281.86,282.79,286.14,287.74,288.13,291.88,293.26,296.26,301.42,307.29,299.43,303.98,305.43,303.30,305.64,302.24,298.05,287.77,257.42,229.63,205.96
2006-06-25 22:12:20.185000,L5,,,,,,,,,,297.82,270.16,278.13,275.08,280.26,268.44,258.78,,247.46,250.60,250.64,244.28,243.83,253.29,245.67,247.32,247.67,236.13,252.61,253.17,253.00,240.29,246.01,249.53,242.27,234.32,247.76,236.50,233.89,231.47,246.04,254.18,254.63,244.39,247.69,266.27,270.97,256.43,,,,,,,,,,,
2006-08-21 22:06:55.521000,L5,,,,,,291.93,317.02,331.70,335.66,331.59,322.17,306.25,304.69,303.36,301.53,297.75,297.84,298.93,295.73,297.19,286.68,282.76,285.09,283.63,289.18,289.96,289.50,295.17,294.62,294.32,291.11,283.04,282.37,280.16,276.38,274.73,274.98,276.50,278.06,279.99,284.79,294.96,297.38,294.00,300.88,303.33,311.05,309.50,310.46,307.20,308.65,297.34,300.10,291.73,280.13,,,
2006-08-28 22:13:11.682000,L5,,,,,,277.86,300.92,318.01,324.14,322.19,310.67,304.32,307.70,310.78,303.21,299.45,300.19,299.56,296.91,298.68,287.83,281.01,278.71,269.17,273.32,277.47,279.46,286.03,286.19,286.45,285.44,288.36,285.27,287.43,284.25,282.87,282.94,285.03,285.77,286.92,287.46,291.82,283.47,283.41,290.68,291.58,297.79,297.11,298.87,301.66,296.87,302.61,301.54,297.60,268.70,,,
2006-09-13 22:13:23.482000,L5,,,,,233.04,284.91,305.31,322.35,326.96,320.04,311.20,308.14,290.42,289.75,284.35,280.75,284.85,286.37,282.82,280.83,269.15,261.71,262.58,272.60,276.99,281.16,282.47,284.79,285.35,286.74,286.59,288.85,274.38,268.51,268.69,268.97,268.07,269.25,270.87,268.69,271.01,276.29,285.43,291.46,297.08,300.33,305.46,304.05,308.49,309.09,307.19,291.65,292.76,289.85,267.32,,,
2006-09-22 22:07:18.800000,L5,,,,,249.33,325.62,334.52,340.72,339.35,333.29,325.26,317.37,316.65,311.26,310.55,308.92,310.94,312.57,314.50,309.93,311.95,301.50,297.16,287.27,290.99,290.51,288.71,291.50,289.75,290.88,291.04,292.19,294.81,292.07,288.01,288.97,294.19,295.29,297.37,297.82,299.30,299.67,298.47,299.10,305.24,309.27,314.77,311.43,313.29,316.32,319.94,318.63,323.13,318.10,310.93,294.46,255.80,
2006-10-08 22:07:29.137000,L5,275.20,314.10,322.16,336.24,360.27,350.27,343.52,342.89,349.93,344.41,335.60,323.75,317.77,312.59,313.60,302.86,304.58,307.51,305.31,307.79,305.97,299.85,300.71,304.94,305.42,317.47,314.05,320.46,316.40,307.20,300.92,300.45,298.71,294.78,289.74,286.99,282.22,287.28,284.25,288.82,286.85,295.55,302.97,305.09,311.85,319.95,326.91,329.93,331.27,332.46,331.01,326.62,325.65,324.92,318.80,315.77,323.45,326.15
2006-10-24 22:07:38.411000,L5,,,,,,290.96,317.70,329.15,332.74,323.21,311.90,307.08,298.25,297.64,297.88,295.80,297.56,297.58,299.01,297.13,289.82,284.69,281.55,283.80,289.83,292.14,293.04,296.43,294.94,292.55,290.42,291.90,287.85,285.55,281.22,277.93,278.45,281.42,283.17,283.35,286.89,290.86,293.42,299.89,303.66,309.52,311.70,310.17,309.46,311.10,309.41,311.87,310.63,309.05,300.84,268.97,241.92,
2007-02-04 22:14:33.490000,L5,,,,,,276.49,299.16,321.66,326.51,321.53,312.53,306.88,296.91,302.69,303.46,302.80,300.50,301.30,297.96,299.94,291.88,286.24,285.40,278.91,279.74,282.29,287.24,286.95,284.95,286.68,289.82,284.86,280.40,283.03,284.87,285.24,280.35,283.37,285.51,286.34,293.92,293.10,297.65,287.08,287.17,293.76,297.91,295.45,296.51,298.31,296.25,298.13,305.88,301.41,298.93,277.26,248.48,
2007-02-13 22:08:23.117000,L5,,,,,,281.24,306.08,319.46,326.99,322.09,310.94,305.50,298.64,302.76,303.69,304.18,299.54,301.03,298.05,298.86,291.74,285.13,283.86,280.08,281.82,282.88,287.97,286.91,288.35,286.89,287.84,287.08,280.64,284.65,283.45,282.12,279.81,282.83,284.20,285.54,289.20,290.38,290.11,290.87,292.05,299.07,301.44,301.21,302.05,302.76,301.22,306.14,307.16,306.64,298.60,282.37,251.72,193.53
2007-09-09 22:06:33.244000,L5,375.62,376.75,370.86,380.94,373.89,365.98,353.49,354.60,343.88,338.73,339.92,330.12,325.89,320.54,317.99,315.12,312.02,304.74,305.63,306.16,305.59,302.76,303.53,305.20,315.57,309.04,312.22,312.06,308.40,308.52,308.67,310.61,304.90,299.05,295.45,296.55,310.20,307.48,301.71,301.04,309.17,311.59,328.23,326.78,327.91,330.51,324.83,329.97,327.79,332.52,337.54,342.97,336.29,343.03,340.34,338.66,355.78,360.71
2007-10-02 22:12:30.868000,L5,,,,,242.05,295.79,318.74,327.86,329.36,326.42,317.24,314.00,296.50,293.21,290.09,284.45,279.42,279.91,277.54,279.55,280.61,274.01,274.69,284.20,289.24,290.61,294.98,296.75,295.88,297.41,299.30,299.03,281.45,277.90,275.70,275.82,273.06,274.59,278.10,281.10,282.16,288.09,298.78,292.97,286.73,282.26,292.71,292.78,295.77,295.72,295.79,281.32,285.14,281.26,296.85,277.31,247.37,212.14
2009-01-24 22:04:54.778000,L5,,,,,252.12,290.47,306.17,304.90,303.01,296.65,289.69,285.65,269.23,263.73,254.99,252.35,249.55,255.13,252.39,254.69,254.33,258.99,266.97,280.06,284.07,287.39,288.78,286.37,283.74,285.87,291.07,279.93,264.87,260.62,262.02,264.33,258.40,256.40,256.95,256.01,259.11,258.73,274.02,281.30,293.18,302.07,305.32,304.82,307.82,309.53,303.32,299.86,299.07,299.10,293.68,277.40,245.90,196.74
2009-12-03 22:03:55.814000,L5,,,,,276.01,308.45,320.66,314.51,317.70,302.66,283.02,285.13,285.59,281.59,270.92,268.65,265.84,270.38,277.91,272.21,271.26,277.82,278.18,286.07,284.14,289.34,294.38,292.49,294.47,297.45,296.17,295.89,292.26,284.00,285.42,284.26,281.24,279.80,280.46,279.03,280.98,278.67,287.69,290.79,297.21,306.14,310.69,311.30,314.02,318.05,320.97,323.75,325.71,324.90,319.49,308.37,280.48,242.56
2010-12-29 22:09:29.646000,L5,,,,,255.36,295.92,305.22,304.34,300.97,280.79,271.35,275.71,270.28,265.71,260.56,252.72,251.62,251.86,240.87,249.80,270.31,262.19,262.27,274.67,275.35,282.49,285.78,284.57,282.77,285.77,288.21,287.74,280.38,275.60,278.73,275.70,270.98,267.50,269.15,272.33,264.47,252.28,239.65,270.62,281.39,291.10,298.25,299.74,305.00,310.09,312.88,314.93,312.01,312.12,307.83,298.41,260.14,
2011-01-07 22:03:20.155000,L5,,,,,267.82,292.83,307.25,303.12,301.00,279.49,270.56,272.38,270.33,263.03,261.88,255.04,253.69,252.23,242.33,252.49,267.74,268.39,266.80,279.19,277.28,281.62,287.85,286.65,285.77,287.01,288.88,285.81,279.40,281.07,277.42,276.04,271.16,268.57,269.25,266.38,266.22,253.65,248.62,278.32,284.01,296.57,304.62,303.15,308.10,309.76,309.75,315.34,313.58,314.36,309.44,298.19,261.45,
2011-01-23 22:03:20.850000,L5,,,,,261.42,296.81,307.31,303.25,303.71,288.88,274.91,278.30,275.33,265.64,261.42,252.61,248.70,257.43,248.26,253.89,266.37,267.23,267.05,278.00,280.81,284.56,288.34,289.12,294.15,291.45,290.36,287.78,278.32,276.47,276.09,276.24,269.62,268.51,270.98,267.12,266.29,256.72,250.62,282.11,289.95,301.71,305.75,312.52,310.55,313.49,311.12,316.17,314.30,314.02,311.70,297.44,263.33,219.17
2011-02-08 22:03:23.241000,L5,,,,,273.42,292.72,300.62,301.40,301.37,283.43,265.23,272.67,267.25,259.73,253.42,241.62,248.68,255.07,246.08,251.84,267.87,272.03,270.71,283.57,283.45,279.50,285.89,282.11,281.51,281.68,281.67,279.78,274.35,268.61,280.09,277.56,272.28,269.90,272.06,266.54,265.59,254.43,250.51,279.83,288.08,293.28,302.97,303.96,306.67,308.84,309.34,313.50,313.52,314.95,311.57,299.84,266.63,223.62
2011-02-15 22:09:34.535000,L5,,,,,271.29,293.44,301.04,297.37,295.68,275.02,266.45,269.16,267.33,254.83,244.61,237.56,232.96,238.76,231.66,237.12,248.38,251.61,250.85,267.99,272.68,279.07,282.18,281.24,279.79,281.86,280.50,279.57,272.86,260.46,259.83,258.32,257.02,253.13,254.74,251.30,252.16,242.94,237.63,268.20,276.88,285.83,297.85,297.51,303.10,303.75,306.23,302.36,296.17,297.85,295.82,288.81,253.59,
2011-03-12 22:03:19.303000,L5,,,,,268.08,297.06,306.44,308.57,306.44,288.20,274.38,276.32,276.36,265.33,260.03,249.62,244.65,253.40,240.50,249.63,262.03,260.60,271.48,274.63,282.02,285.02,290.02,291.14,288.66,291.94,289.66,287.64,279.32,279.11,277.47,275.03,270.03,265.72,269.23,265.86,265.19,264.50,253.89,281.99,290.29,301.56,306.07,309.61,311.47,316.24,312.13,315.68,314.00,319.24,312.83,300.98,271.85,230.82
2013-05-11 22:21:31.047000,L8,296.82,318.37,359.58,395.16,379.61,351.59,362.81,396.19,388.81,347.46,350.94,331.76,326.35,332.53,334.56,328.95,327.04,335.47,348.29,335.29,324.99,332.12,340.34,380.56,340.74,335.77,341.45,339.87,350.03,338.16,338.04,336.79,342.27,368.08,349.19,369.36,357.54,345.45,350.63,340.24,342.29,346.92,367.66,373.70,393.09,371.38,354.51,363.94,369.81,375.63,389.91,374.08,377.49,391.37,404.00,417.30,439.41,410.16
2013-05-27 22:21:38.875000,L8,234.30,236.99,286.01,299.83,320.36,325.88,327.23,317.60,312.34,305.00,353.03,317.46,324.86,322.55,319.56,280.12,277.98,275.00,270.86,275.22,280.33,279.32,283.06,288.34,292.26,296.30,298.65,297.38,307.04,309.75,307.84,310.64,304.77,298.57,300.19,294.73,290.53,321.90,336.09,344.94,355.14,364.75,386.17,394.88,408.13,316.09,317.61,319.33,325.26,325.73,337.25,343.32,335.85,333.75,334.15,374.19,382.11,292.67
2013-06-05 22:15:27.079000,L8,231.18,224.14,282.12,292.73,324.21,327.35,326.25,316.78,312.64,305.82,297.25,308.02,307.21,307.30,281.98,279.39,277.23,275.57,271.77,275.85,283.26,284.60,283.42,291.02,302.62,301.80,298.52,296.61,306.40,313.85,313.25,313.86,310.20,299.74,297.83,296.91,296.23,312.43,292.34,285.84,319.52,279.51,285.29,296.94,303.32,318.84,318.82,322.71,326.66,331.83,334.70,364.28,336.88,332.36,328.25,323.28,303.67,288.63
2013-06-28 22:21:33.030000,L8,242.20,249.41,314.51,332.12,345.68,342.37,333.65,324.60,320.81,314.36,304.94,302.79,298.40,295.29,283.11,283.40,283.00,281.40,280.64,280.60,281.81,281.23,282.04,285.36,291.59,295.44,298.88,298.96,304.16,309.43,307.99,310.73,307.73,305.04,302.10,298.13,295.56,292.55,292.28,287.92,290.38,289.94,292.13,297.88,307.50,333.62,321.87,323.43,329.62,336.62,336.45,341.63,337.21,336.44,335.43,331.58,321.16,324.19
2013-07-14 22:21:34.493000,L8,240.02,254.30,289.41,326.86,326.81,331.44,330.30,326.41,320.76,313.83,304.20,305.33,299.76,295.05,282.46,281.28,496.27,525.06,535.54,277.93,282.76,282.56,284.44,289.92,293.93,296.70,300.08,300.64,308.26,530.24,533.04,515.27,548.58,523.45,528.12,524.00,436.58,441.43,447.60,451.94,292.32,287.03,289.45,298.88,306.13,318.67,445.83,458.10,473.69,479.37,461.74,484.10,340.71,336.85,333.65,328.16,313.72,299.08
2013-09-16 22:21:33.422000,L8,262.68,289.89,298.30,321.78,354.72,386.66,387.80,381.44,382.30,371.49,337.88,331.04,320.86,304.43,307.20,307.70,316.37,321.53,319.84,330.88,343.01,334.36,378.03,371.17,344.77,336.60,342.02,339.55,335.04,337.32,347.43,341.47,351.70,349.93,356.22,347.62,342.61,339.88,342.14,373.59,328.46,335.57,331.04,340.87,351.22,343.96,354.56,370.43,374.89,371.63,371.19,363.70,367.32,373.58,383.76,372.06,381.84,384.78
2013-09-25 22:15:17.057000,L8,225.17,230.50,185.86,269.28,319.99,334.79,333.24,324.73,318.53,307.93,296.90,294.66,289.71,277.54,269.44,271.45,271.98,271.23,269.61,273.41,277.08,279.48,279.60,283.15,287.58,290.45,290.25,290.76,295.75,297.52,298.97,299.23,299.49,296.19,294.38,289.77,285.61,286.96,285.37,282.84,284.17,280.54,280.98,295.00,301.63,308.59,314.03,314.53,319.03,322.68,327.74,332.13,330.16,329.91,326.24,316.89,306.66,306.24
2013-10-18 22:21:25.531000,L8,,,,306.33,327.32,344.38,359.87,314.30,309.82,304.44,296.12,297.68,289.94,275.50,271.67,272.60,283.14,287.48,271.70,280.67,297.33,297.83,304.30,308.45,295.92,344.69,351.03,294.90,373.83,292.03,303.18,307.14,308.17,294.13,294.74,305.39,300.93,293.82,303.33,299.86,292.10,279.90,283.36,293.15,311.54,320.79,341.01,346.02,332.70,320.02,327.13,334.82,332.27,340.07,329.54,354.25,324.91,288.99
2013-11-12 22:15:08.029000,L8,223.25,223.53,193.79,259.26,306.16,324.42,324.09,314.76,314.39,305.62,297.34,294.71,289.58,273.61,269.77,270.93,268.46,267.77,266.30,267.95,272.65,275.00,270.01,283.46,286.47,290.17,291.28,292.07,293.67,296.81,297.02,298.62,296.30,293.13,290.56,287.91,283.32,281.62,282.96,283.81,281.54,278.09,282.28,289.73,294.78,308.57,314.78,311.58,315.76,320.02,327.87,330.69,328.38,327.28,326.55,317.03,300.88,299.36
2013-12-14 22:14:57.422000,L8,238.21,234.06,246.17,276.95,311.82,341.02,386.33,390.76,380.62,380.01,315.48,304.62,298.95,284.44,280.79,296.08,277.73,272.94,270.90,277.96,277.31,278.42,277.46,284.40,289.71,296.58,327.14,329.80,417.06,435.92,447.20,444.18,398.80,328.57,322.19,333.25,330.54,331.76,340.54,287.84,291.40,289.03,312.62,302.42,328.68,325.51,341.60,323.05,321.40,346.58,354.77,336.51,332.96,330.63,333.62,330.87,320.21,320.80
2013-12-21 22:21:03.131000,L8,239.10,230.09,189.25,239.96,316.23,332.24,325.74,321.43,329.97,326.49,310.60,301.92,291.95,281.35,268.35,275.50,351.58,265.77,263.91,267.58,270.49,275.74,270.51,283.94,288.81,292.53,297.05,293.68,296.27,330.92,378.72,386.09,303.90,307.54,471.12,471.52,368.01,402.32,410.83,377.92,387.31,353.14,344.63,345.04,348.49,309.86,311.03,311.81,317.53,319.70,325.90,331.83,333.45,330.14,325.49,319.33,309.30,300.51
2014-02-07 22:20:33.142000,L8,232.04,221.99,187.90,252.22,314.75,330.54,328.58,328.97,316.71,310.14,303.89,535.31,526.48,536.79,275.26,272.57,272.03,269.51,266.35,267.54,272.63,275.71,272.96,283.58,286.85,291.93,292.25,292.71,294.55,295.93,295.70,296.63,295.89,293.15,293.08,290.06,287.29,285.90,287.80,285.00,288.83,290.53,293.01,294.04,299.61,307.73,316.73,316.27,316.95,315.65,327.81,333.69,333.01,330.77,328.65,332.14,313.37,320.05
2014-02-16 22:14:14.638000,L8,221.27,219.17,240.29,265.65,310.35,328.86,330.75,331.36,326.10,308.38,301.25,297.85,295.56,287.81,279.08,274.27,272.78,269.51,268.26,270.53,273.22,276.32,277.12,285.56,289.77,292.93,295.62,293.09,294.32,296.71,298.06,298.47,297.94,294.47,294.27,291.35,290.77,289.16,288.91,285.33,289.21,287.72,291.21,298.23,298.63,308.03,314.16,315.45,317.76,320.17,327.20,334.14,332.10,329.05,327.16,326.56,316.28,318.40
2014-03-20 22:13:49.616000,L8,233.64,231.06,190.15,225.45,310.68,329.20,326.94,322.45,321.46,307.68,303.87,301.44,296.56,289.87,283.69,282.18,278.26,273.78,270.02,271.96,276.78,278.31,277.96,284.94,288.12,292.80,295.30,295.67,298.60,300.68,301.48,300.50,298.43,296.84,295.29,292.27,289.58,288.54,289.00,282.71,285.20,287.31,292.36,296.68,303.16,310.19,316.43,314.29,319.89,321.73,327.99,334.95,335.14,332.78,329.41,323.65,313.58,319.27
2014-04-05 22:13:34.516000,L8,235.17,234.47,199.98,233.85,310.01,330.63,329.66,325.64,320.75,310.77,304.68,302.78,300.59,294.42,281.96,283.79,280.89,276.72,272.18,477.41,485.64,494.53,502.52,508.81,517.65,294.87,297.06,297.55,301.54,300.77,305.32,305.44,299.79,297.32,296.52,293.32,292.23,291.31,290.92,284.70,287.30,288.88,293.66,297.99,302.75,311.01,316.01,316.01,320.38,324.14,329.17,335.60,338.17,337.45,333.39,326.79,318.56,327.28
2014-05-14 22:19:08.687000,L8,241.04,287.24,288.52,321.83,350.71,360.38,370.67,373.91,371.80,368.93,361.38,344.14,347.10,342.10,340.63,334.20,384.43,393.56,301.31,294.88,302.04,312.34,313.18,356.09,377.12,330.20,346.25,364.14,360.93,373.29,380.56,382.70,367.59,386.99,404.18,389.80,385.85,384.15,391.38,374.61,332.10,329.66,348.47,360.36,374.05,386.61,377.83,378.36,393.48,394.01,405.34,411.76,395.33,373.81,377.91,388.22,436.59,401.68
2014-05-30 22:19:10.974000,L8,,,,,,,259.65,298.11,283.45,281.55,276.02,258.21,251.62,263.81,254.42,254.84,254.63,254.80,253.94,253.55,257.36,256.70,251.82,239.89,247.90,218.91,195.21,275.16,274.72,272.36,276.98,278.82,277.04,265.31,237.60,253.89,265.26,263.91,263.68,198.48,244.29,232.88,177.25,252.11,272.66,282.22,288.16,289.64,287.07,284.88,295.92,297.56,293.05,216.04,,,,
