dates,satname,nzd0034-0000,nzd0034-0001,nzd0034-0002,nzd0034-0003,nzd0034-0004,nzd0034-0005,nzd0034-0006
1999-07-25 22:04:15.362000,L7,310.61,288.45,285.19,265.83,320.59,,
1999-08-17 22:10:26.276000,L7,312.19,292.60,322.53,313.22,324.59,208.49,291.61
1999-09-27 22:04:25.056000,L7,466.18,326.96,351.91,360.48,365.39,407.56,404.08
1999-10-04 22:10:38.131000,L7,291.04,356.04,360.20,317.66,335.94,343.24,346.77
1999-11-14 22:04:18.343000,L7,465.73,372.28,361.89,362.56,383.27,373.49,415.98
1999-11-21 22:10:24.244000,L7,422.15,290.70,310.69,287.43,311.81,237.12,225.57
1999-12-07 22:10:30.042000,L7,496.02,494.45,498.07,560.85,526.63,295.37,508.04
2000-01-17 22:04:11.868000,L7,416.34,333.08,321.48,338.80,286.73,458.51,540.66
2000-02-09 22:10:19.398000,L7,443.41,282.98,315.49,301.90,315.64,233.81,238.26
2000-03-28 22:10:07.233000,L7,481.39,345.52,346.81,344.94,345.76,399.83,399.08
2000-04-29 22:09:53.797000,L7,485.04,437.29,417.27,335.66,346.15,348.33,344.28
2000-05-24 22:03:22.722000,L7,351.58,301.48,308.55,313.04,332.14,338.70,320.07
2000-08-03 22:08:44.137000,L7,305.48,294.34,321.98,304.96,328.43,249.46,275.38
2000-08-12 22:02:30.151000,L7,423.88,294.76,296.68,304.18,329.61,340.33,335.20
2000-09-04 22:08:22.800000,L7,362.97,339.52,369.96,364.69,371.65,390.69,370.38
2000-09-13 22:02:02.316000,L7,420.44,299.42,316.84,308.70,338.00,241.29,290.78
2001-02-27 22:07:54.461000,L7,449.52,332.05,338.41,338.92,559.22,546.69,500.84
2001-03-08 22:01:45.126000,L7,501.50,406.10,386.94,377.27,388.33,404.13,402.78
2001-03-24 22:01:35.778000,L7,424.29,292.06,299.40,302.27,328.35,240.98,265.85
2001-06-03 22:07:16.736000,L7,491.17,411.87,344.24,340.39,348.37,359.76,359.47
2001-06-19 22:07:05.722000,L7,296.59,288.02,330.05,300.07,327.95,195.01,237.51
2001-06-28 22:00:45.094000,L7,418.17,317.07,320.19,316.58,332.20,223.24,332.99
2001-08-15 22:00:14.727000,L7,435.32,290.89,289.79,301.54,324.90,330.67,260.94
2001-09-07 22:06:11.116000,L7,,,,499.94,501.56,523.30,
2001-10-02 21:59:40.713000,L7,360.49,368.69,326.69,471.77,379.82,482.44,379.91
2001-10-18 21:59:42.412000,L7,443.27,305.32,322.56,321.20,345.17,342.96,349.80
2001-11-03 21:59:47.008000,L7,,375.52,373.08,376.69,539.51,539.39,340.92
2001-11-19 21:59:56.393000,L7,435.62,295.99,313.29,303.98,336.46,337.34,340.42
2001-12-12 22:06:14.960000,L7,297.29,,,267.32,257.19,261.63,257.39
2001-12-28 22:06:14.106000,L7,385.51,320.90,332.91,336.20,340.55,342.81,352.84
2002-01-22 22:00:16.971000,L7,450.40,290.26,297.31,192.86,326.58,235.85,248.04
2002-01-29 22:06:21.478000,L7,494.77,469.06,459.96,442.11,418.41,411.90,355.26
2002-02-14 22:06:29.522000,L7,491.94,417.04,428.89,415.73,395.65,410.64,451.69
2002-02-23 22:00:19.685000,L7,439.03,479.82,463.67,557.85,501.60,473.67,447.34
2002-03-27 22:00:13.634000,L7,438.49,289.37,295.82,285.42,323.93,231.98,245.57
2002-06-15 21:59:55.710000,L7,298.08,291.15,286.81,299.37,307.96,,
2002-06-22 22:06:03.573000,L7,305.61,293.95,320.84,304.82,296.27,,
2002-07-17 21:59:44.793000,L7,540.08,562.63,532.28,551.04,564.52,358.82,370.62
2002-08-09 22:05:46.029000,L7,309.83,296.51,331.08,313.26,328.00,300.98,274.35
2002-08-18 21:59:33.737000,L7,492.91,467.83,447.46,468.23,478.74,484.99,441.19
2002-10-12 22:05:14.598000,L7,,,,289.96,315.52,305.45,297.95
2002-10-21 21:59:12.494000,L7,303.12,,,,,233.22,248.86
2002-10-28 22:05:22.323000,L7,434.32,281.99,320.86,309.72,326.74,286.13,225.07
2002-11-06 21:59:17.708000,L7,404.67,396.48,372.24,352.89,355.48,355.11,323.79
2002-11-13 22:05:30.425000,L7,438.68,287.32,326.87,310.05,329.37,323.30,341.21
2002-11-22 21:59:33.639000,L7,307.30,266.10,,,307.42,231.44,234.58
2002-12-24 21:59:45.194000,L7,491.94,,,,,,
2002-12-31 22:05:56.221000,L7,462.57,557.31,339.17,444.88,437.55,440.37,440.50
2003-01-09 21:59:45.950000,L7,321.00,,,247.41,315.04,234.10,238.48
2003-04-06 22:06:21.012000,L7,291.99,,310.57,293.88,288.19,205.78,204.91
2003-04-22 22:06:19.091000,L7,295.46,299.33,328.86,323.53,330.01,214.48,323.13
2003-05-08 22:06:20.773000,L7,293.22,291.52,315.97,305.76,264.47,205.48,218.63
2003-07-28 21:48:04.987000,L5,313.04,265.97,300.73,275.15,317.04,323.48,298.53
2003-08-29 21:48:38.429000,L5,354.46,279.33,317.03,302.15,322.79,327.88,301.06
2003-09-30 21:49:06.317000,L5,318.03,261.05,299.72,245.44,315.86,322.25,295.17
2003-12-26 21:56:18.593000,L5,330.72,276.70,295.55,278.37,306.72,267.23,268.14
2004-06-12 21:52:47.645000,L5,305.96,266.36,291.72,265.14,312.04,310.95,290.70
2004-07-21 22:00:04.249000,L5,296.62,268.46,296.48,275.13,303.21,299.08,282.54
2004-07-30 21:54:04.170000,L5,303.98,261.33,233.39,246.73,304.35,292.73,284.99
2004-09-16 21:55:17.605000,L5,299.37,255.14,297.48,231.35,306.32,308.77,290.84
2004-11-03 21:56:19.004000,L5,442.05,314.27,340.80,336.13,346.43,354.11,327.11
2004-11-19 21:56:31.297000,L5,465.93,305.30,339.55,332.23,344.57,348.17,317.81
2005-01-13 22:03:41.143000,L5,458.23,300.99,330.46,316.49,326.54,325.60,296.69
2005-02-23 21:58:07.648000,L5,434.37,304.85,353.38,355.83,348.81,354.91,327.79
2005-03-02 22:04:24.338000,L5,515.92,367.51,484.93,557.19,493.98,370.48,345.44
2005-03-27 21:58:27.646000,L5,426.80,299.32,331.47,322.99,342.30,289.11,286.40
2005-04-03 22:04:40.528000,L5,458.87,299.50,322.78,312.69,325.57,321.42,298.38
2005-04-12 21:58:31.220000,L5,328.74,272.93,277.41,254.53,313.86,255.55,221.95
2005-04-19 22:04:43.597000,L5,438.57,291.29,321.26,305.60,325.43,319.56,299.72
2005-06-06 22:05:05.724000,L5,297.50,269.59,294.62,254.37,301.12,296.62,276.57
2005-07-08 22:05:15.796000,L5,279.77,259.74,274.12,238.40,294.37,292.38,275.87
2005-07-17 21:59:11.604000,L5,313.88,266.39,303.46,249.30,317.61,320.62,296.45
2005-08-25 22:05:41.221000,L5,290.42,261.84,293.19,270.33,296.51,297.54,287.24
2005-09-03 21:59:32.312000,L5,420.57,286.31,317.39,305.12,324.63,328.81,308.15
2005-09-19 21:59:32.955000,L5,290.72,260.81,287.47,246.12,310.10,309.19,297.99
2005-09-26 22:05:42.687000,L5,306.84,268.86,297.15,279.39,258.40,,
2005-10-05 21:59:29.384000,L5,308.56,281.62,307.76,295.95,325.68,328.14,311.88
2005-11-22 21:59:59.141000,L5,216.42,243.21,302.18,276.38,178.71,207.85,251.60
2006-02-10 22:01:51.332000,L5,472.81,396.82,391.50,381.54,387.93,395.02,396.38
2006-03-14 22:02:31.280000,L5,424.00,306.49,337.88,330.55,350.40,351.59,327.17
2006-04-06 22:09:08.139000,L5,297.13,262.77,280.23,251.52,296.25,292.13,270.72
2006-05-01 22:03:21.687000,L5,301.22,268.44,259.21,266.84,316.45,318.88,299.42
2006-05-17 22:03:33.996000,L5,301.03,264.49,294.16,260.44,318.14,314.96,298.10
2006-06-25 22:10:20.606000,L5,279.57,262.49,231.33,257.18,297.51,292.31,280.37
2006-08-28 22:11:11.674000,L5,431.93,275.50,304.16,288.93,306.64,299.55,286.97
2006-09-13 22:11:23.474000,L5,458.42,311.70,330.46,322.21,325.69,331.05,307.29
2006-09-29 22:11:34.525000,L5,354.98,296.11,312.75,301.82,314.44,320.29,298.85
2006-11-25 22:06:19.953000,L5,,,,298.39,307.81,306.18,
2006-12-02 22:12:34.352000,L5,273.39,312.49,312.41,318.15,329.99,324.43,320.94
2006-12-11 22:06:28.205000,L5,217.40,282.02,307.25,327.78,341.94,364.06,526.44
2007-01-03 22:12:49.248000,L5,225.61,295.18,294.96,317.79,326.42,331.10,374.49
2007-01-19 22:12:30.924000,L5,278.74,250.34,222.95,221.70,291.23,,
2007-02-13 22:06:23.395000,L5,415.71,304.66,334.44,330.15,346.69,354.39,335.10
2007-09-25 22:04:24.972000,L5,329.09,272.22,301.09,284.96,319.38,322.99,301.13
2007-10-02 22:10:31.289000,L5,,512.47,357.08,352.51,360.86,354.17,342.97
2008-02-16 22:01:58.190000,L5,454.43,309.26,337.81,335.09,349.62,349.17,322.91
2008-11-21 22:01:05.982000,L5,455.43,354.73,350.90,345.11,348.24,345.71,322.27
2008-12-16 21:55:41.804000,L5,326.31,271.01,305.07,300.78,327.26,328.95,300.96
2009-01-01 21:56:07.642000,L5,474.05,381.49,380.01,377.98,376.29,378.59,363.67
