dates,satname,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169
2002-12-31 22:07:56.130000,L7,273.74,230.44,225.30,207.75,285.62,,259.83,219.46,303.27,316.97,307.06,307.54,302.27,267.54,305.86,277.10,315.62,315.12,329.41,322.88,310.23,324.54,313.45,303.29,300.59,269.30,256.43,290.05,257.19,241.60,233.64,234.05,230.14,243.20,199.80,222.64,225.22,213.09,222.20,267.58,200.36,231.37,235.79,244.04,246.37,256.77,262.04,280.98,266.13,260.32,281.27,275.56,271.90,277.20,266.86,306.36,282.31,301.54,303.73,317.73,266.86,261.02,268.43,270.87,295.23,291.85,303.85,265.23,298.08,285.76,298.80,362.39,296.18,289.77,277.19,275.24,281.45,238.27,272.10,253.07,256.49,255.18,271.68,298.88,255.12,254.66,263.56,275.57,276.92,267.30,266.87,261.00,300.87,280.72,276.43,287.71,236.86,260.59,267.05,241.84,283.76,204.00,184.27,316.96,325.03,335.03,304.39,292.37,343.92,224.81,335.89,328.12,283.12,298.48,302.99,308.26,327.83,250.71,251.24,254.25,250.08,248.93,261.01,301.31,296.08,289.66,288.29,284.45,251.73,242.23,243.33,246.90,242.85,244.07,248.44,250.27,253.46,256.30,222.42,244.05,252.89,310.54,307.16,261.30,272.70,276.17,252.11,223.31,223.82,225.92,261.62,224.87,227.76,240.63,252.39,246.42,268.03,235.69,237.23,227.33,246.37,232.56,240.78,243.93,241.02,249.27,252.32,254.04,272.55,287.30
2003-01-25 22:01:54.646000,L7,,,540.86,518.38,516.11,472.00,477.64,474.42,,,,494.05,472.20,463.81,500.77,320.10,370.55,391.39,351.04,280.81,449.01,526.88,540.80,258.54,271.30,,,,,,,,,,,,,259.46,426.39,404.45,174.91,201.66,211.25,218.13,229.79,241.16,238.85,243.67,250.23,248.66,261.87,298.74,274.69,260.96,265.47,266.30,257.12,251.76,270.93,298.13,298.88,286.42,285.23,293.88,271.56,294.65,286.72,278.88,293.90,265.37,261.37,259.37,266.33,273.34,285.45,295.54,260.70,487.09,488.79,478.60,476.85,478.36,482.53,268.20,264.51,257.85,265.54,238.40,245.71,262.67,256.15,277.18,269.78,266.36,258.67,235.97,258.60,251.32,257.15,244.68,201.77,220.18,187.55,224.83,528.95,536.43,541.99,514.79,548.82,532.22,537.44,525.51,534.07,536.58,491.15,235.62,263.52,529.70,507.28,510.42,511.01,518.37,523.46,530.21,528.37,280.13,277.06,253.46,252.86,238.30,243.72,250.52,270.08,257.73,265.58,479.26,485.78,534.62,525.30,526.05,265.66,526.38,504.16,512.34,513.12,518.15,512.41,526.97,535.01,259.73,249.73,247.85,249.02,254.61,253.07,248.45,249.40,227.41,241.99,377.85,369.75,367.94,368.35,490.25,497.46,478.80,445.35,478.29,477.88,261.69
2003-02-01 22:08:09.844000,L7,,,,,,,,,,,,,,,,,,277.96,259.25,296.36,283.95,249.55,241.64,241.70,221.87,241.46,245.22,233.34,204.06,188.57,,,,,,,,,,,,,,,,,,,,,233.58,246.21,256.76,256.12,252.49,246.54,214.97,224.74,221.82,233.18,235.96,245.34,244.83,245.02,233.64,227.87,226.80,215.03,219.29,186.73,188.58,200.30,208.67,218.38,227.06,229.40,210.49,186.03,214.83,212.67,223.79,211.69,215.13,222.27,228.97,227.89,219.89,223.44,232.06,220.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.22,189.67,195.00,215.55,230.88,233.71,252.82,252.10,252.38,237.25,228.39,226.00,226.57,226.57,224.01,222.69,223.86,223.20,202.49,230.41,206.72,191.55,227.75,224.59,224.39,209.06,242.16,230.14,205.79,199.90,188.77,210.17,217.95,212.07,207.53,226.85,227.48,223.37,175.21,169.40,214.52,190.09,191.27,201.98,207.63,207.15,175.41,212.58,210.13,216.57,214.82,224.66
2003-02-26 22:02:04.470000,L7,,396.61,386.22,394.07,381.57,377.72,429.04,441.78,548.42,,199.48,222.64,230.43,248.24,245.74,254.84,235.35,179.86,,,526.95,363.05,542.37,,363.89,445.40,448.21,442.86,452.99,,,379.00,511.21,539.77,516.18,464.66,391.73,506.81,349.52,520.14,462.44,344.32,518.04,545.45,289.63,303.88,309.69,312.19,318.72,323.97,334.84,348.14,369.40,369.92,345.12,352.59,342.44,236.77,225.29,233.61,228.03,243.07,236.18,242.22,251.34,253.27,255.98,251.85,250.17,249.62,245.91,335.57,355.61,348.42,353.40,361.89,360.27,304.36,312.17,327.52,334.76,340.16,352.23,364.05,320.85,192.56,191.04,,,,,,,,,,,,,,,,318.52,214.37,222.94,224.99,217.23,224.77,227.28,217.84,227.83,228.95,225.86,226.39,223.17,217.94,209.37,370.07,382.21,204.94,214.05,346.80,360.51,370.11,381.49,352.60,361.54,364.81,378.84,384.37,388.05,413.11,418.32,420.19,393.80,400.32,403.83,414.36,419.28,423.09,300.78,346.79,389.04,190.24,223.14,218.03,330.50,337.89,341.97,215.21,215.35,214.42,213.60,317.89,321.62,332.60,,,,317.89,318.38,288.53,,,,,,,,
2003-03-05 22:08:19.474000,L7,269.48,238.28,229.12,217.58,273.10,271.05,,,307.31,293.56,297.94,294.99,312.99,319.97,346.34,344.23,354.09,351.99,353.47,356.19,346.69,267.07,265.84,267.36,285.07,285.61,248.41,236.71,222.80,212.14,207.07,198.26,201.01,,,,,,,174.62,188.95,214.93,221.95,222.58,231.84,241.92,246.23,249.27,248.49,253.58,252.83,257.72,258.74,261.98,259.99,255.52,253.31,249.21,250.55,262.16,257.87,259.77,257.88,254.46,261.67,256.96,256.94,258.01,249.64,252.06,249.65,248.47,246.18,247.42,247.81,246.53,242.95,234.48,235.16,233.11,230.21,227.42,229.10,228.80,236.89,250.44,267.18,263.63,228.36,236.30,239.72,239.13,244.88,240.13,242.01,242.05,246.23,236.79,235.10,227.95,202.19,170.85,190.87,218.23,228.30,229.50,226.48,235.51,240.50,221.54,224.65,229.49,223.92,228.78,232.68,224.00,222.18,232.40,219.64,220.62,232.42,237.67,243.12,242.95,246.98,252.98,256.03,248.71,283.93,240.59,235.50,,,,,,,178.11,247.55,242.52,242.84,244.38,233.06,234.73,296.44,275.91,256.77,220.52,220.02,228.97,243.14,228.76,233.09,236.11,235.28,230.84,221.98,208.84,321.95,332.38,286.62,215.90,220.68,220.91,221.09,216.11,221.44,241.31,247.09,246.68
2003-03-21 22:08:15.672000,L7,279.75,237.34,234.16,219.35,375.28,422.62,487.81,432.97,478.56,449.09,457.55,295.41,292.35,299.36,294.67,319.40,351.03,310.87,369.42,377.50,320.27,318.31,327.24,323.37,309.10,282.59,280.47,274.68,266.17,261.99,254.58,214.20,221.17,267.85,260.46,280.23,291.65,290.40,285.02,293.34,293.14,291.43,221.51,231.59,268.99,250.97,253.05,251.48,252.18,255.88,262.18,268.29,270.57,269.06,272.97,269.93,265.25,262.31,271.53,272.10,279.88,290.73,297.30,272.13,301.07,278.70,314.85,265.61,268.27,285.45,267.18,267.98,263.95,267.15,259.72,254.61,282.41,292.92,246.19,239.36,238.28,277.76,234.05,234.16,249.58,249.54,262.22,242.41,275.97,282.85,250.81,278.28,279.39,278.16,269.47,250.28,265.35,240.32,239.90,238.06,226.79,225.48,227.85,226.27,233.84,240.33,254.66,248.04,246.79,235.54,267.85,257.82,265.72,267.46,270.58,253.07,254.67,238.56,233.33,244.94,262.08,248.42,252.49,256.39,250.74,274.35,289.11,286.74,267.78,264.27,253.10,265.60,303.41,272.02,264.88,266.19,260.56,268.79,306.52,258.81,263.24,273.83,243.43,279.03,290.67,297.67,366.39,372.06,244.81,245.24,249.95,238.53,232.05,259.08,259.82,255.23,245.48,236.98,226.60,246.69,249.32,246.21,257.24,248.12,224.63,238.35,242.87,240.35,239.04,257.51
2003-05-24 22:08:16.964000,L7,409.15,407.07,427.04,446.96,294.97,286.54,302.87,284.79,272.90,338.59,361.53,363.47,364.48,357.54,360.59,357.11,359.62,305.92,358.94,334.87,381.36,373.03,358.00,279.85,286.62,306.51,384.63,303.00,318.76,326.11,321.96,312.17,290.85,294.91,199.32,215.33,211.58,248.64,297.08,303.23,302.29,235.19,234.82,248.10,245.70,253.63,263.43,273.26,258.02,261.02,260.17,264.96,283.28,271.60,275.63,265.67,265.38,271.63,274.22,277.18,299.69,317.37,333.03,356.85,265.67,269.20,272.47,273.34,267.87,277.35,307.81,274.39,273.59,268.05,269.41,261.25,265.53,255.69,244.30,241.12,248.35,237.76,242.68,246.33,251.20,245.38,256.63,251.47,251.92,259.58,251.89,259.37,264.08,256.34,267.52,246.34,251.79,244.50,242.47,231.47,218.36,,,227.15,232.84,233.03,230.83,252.78,257.60,247.02,243.52,187.07,236.70,236.00,249.82,243.47,242.04,243.98,253.67,245.97,229.17,255.11,248.74,259.15,287.24,266.11,286.85,259.42,272.13,262.17,252.83,268.43,257.65,275.68,250.81,272.78,264.67,259.09,264.62,259.02,259.39,257.77,248.19,237.38,247.73,256.13,243.02,232.43,230.33,227.94,233.68,232.62,234.81,246.60,243.12,386.51,395.24,371.08,223.63,235.86,226.59,222.34,224.96,221.62,226.75,232.92,226.42,241.43,247.18,253.26
2003-07-28 21:50:04.710000,L5,247.08,244.02,246.39,241.49,243.66,247.35,231.61,236.76,240.51,235.93,251.19,261.23,263.37,265.90,268.13,266.91,268.44,261.58,262.54,258.88,253.65,242.13,238.83,233.27,229.91,225.03,223.74,211.47,199.99,183.69,184.21,175.86,,,,,,,,,,177.58,193.78,201.05,210.65,219.86,220.33,222.59,227.62,225.71,227.85,226.06,232.06,232.11,228.81,229.10,223.80,224.88,220.67,225.82,226.33,228.17,230.16,239.24,234.32,230.37,232.87,235.30,224.45,225.98,225.31,224.76,219.78,223.24,228.64,226.36,223.14,209.14,210.30,209.67,205.05,201.06,201.39,200.53,210.10,208.08,209.93,206.73,207.53,212.41,218.37,216.94,215.72,215.15,215.76,208.30,212.16,213.55,207.54,203.26,191.55,,,191.73,189.51,190.75,206.95,207.92,212.11,213.50,209.33,199.37,197.13,200.30,212.69,205.05,198.35,194.17,199.82,199.48,202.75,208.01,212.89,218.80,219.82,233.73,227.61,223.42,221.50,217.50,218.08,223.23,224.07,216.51,221.57,219.76,223.42,225.10,232.35,221.79,222.70,218.51,220.90,207.97,217.71,215.82,210.84,191.00,197.34,196.47,203.18,203.21,194.69,205.29,206.78,206.27,194.15,198.36,172.97,193.88,191.56,188.31,188.03,193.91,199.05,187.50,197.60,198.03,211.94,208.35
2003-08-13 21:50:20.872000,L5,263.38,259.39,259.06,254.04,261.23,258.98,240.30,258.70,254.15,248.71,266.04,269.25,272.38,277.57,275.28,279.30,275.44,272.79,271.95,267.35,263.45,254.04,249.19,246.13,240.56,240.25,239.05,221.44,205.85,189.05,186.99,181.85,,,,,,,,,175.08,200.96,205.91,212.16,223.87,231.60,231.85,235.06,236.31,233.37,237.27,238.88,244.05,242.17,239.00,241.51,236.57,234.53,236.18,236.78,239.24,236.51,241.87,244.50,243.84,236.38,240.94,242.13,236.93,238.80,221.43,235.37,234.91,231.58,234.40,239.00,229.07,217.18,214.96,216.89,216.19,214.02,213.36,215.54,217.02,216.87,217.02,211.19,215.38,222.24,223.07,223.17,224.48,220.11,220.31,215.37,217.20,215.85,212.26,210.19,196.21,,168.49,193.00,195.37,200.60,213.31,214.53,224.88,218.78,212.66,204.82,217.73,225.07,220.82,220.81,206.84,217.39,205.75,207.48,208.95,215.30,221.95,232.85,233.99,245.28,235.01,235.24,232.15,225.21,227.09,232.14,238.56,227.34,228.16,224.97,234.80,230.31,242.92,232.49,239.20,237.52,228.46,223.30,224.86,224.37,218.81,208.47,209.61,210.22,216.50,215.31,217.52,218.42,217.84,216.19,209.75,206.29,199.34,204.96,204.33,198.75,199.37,205.38,204.70,199.60,206.92,207.37,220.12,225.01
2003-08-29 21:50:38.152000,L5,256.77,244.13,251.18,246.43,259.13,260.39,235.89,243.81,246.42,248.09,266.71,269.25,270.29,279.70,274.27,276.44,271.31,266.89,266.34,259.69,255.50,245.20,244.65,238.63,233.97,232.63,226.84,214.67,197.47,187.27,185.82,177.50,,,,,,,,,,184.88,197.37,201.54,212.68,222.31,225.27,225.71,227.81,224.57,229.75,228.09,236.03,234.01,236.83,230.66,228.07,227.88,225.93,231.55,234.19,231.88,233.17,239.05,235.58,235.19,236.74,235.02,237.16,228.50,224.62,224.50,220.38,225.69,229.79,228.78,217.52,215.18,211.16,210.64,210.80,204.49,206.24,206.20,210.40,212.07,217.59,212.16,212.85,216.96,220.00,222.07,220.82,218.35,219.39,218.71,219.87,210.42,208.97,202.73,192.25,,,192.20,189.94,194.32,212.39,214.06,217.76,213.98,211.33,207.00,215.18,209.01,221.80,213.46,204.84,206.06,207.49,203.54,210.30,208.06,223.13,224.28,234.42,241.18,233.22,227.02,225.73,218.91,218.56,225.73,231.40,221.07,226.58,221.92,227.21,228.25,239.05,225.92,232.02,229.71,231.58,213.80,221.54,223.63,211.25,199.67,206.39,204.10,209.29,209.58,208.11,213.04,214.63,212.42,209.27,199.90,196.67,200.56,197.92,192.71,198.37,198.45,202.72,194.10,205.01,206.53,216.56,217.35
2003-09-14 21:50:54.515000,L5,271.90,269.99,260.56,261.52,275.14,256.46,249.63,247.99,243.64,245.93,264.55,270.46,270.21,276.62,278.49,282.90,285.46,276.54,273.57,269.30,272.47,259.09,248.81,244.02,231.05,234.71,226.75,217.59,198.12,189.13,188.81,181.04,,,,,,,,,173.56,190.39,198.61,211.32,219.83,223.32,228.52,229.10,230.46,233.02,239.54,233.45,243.34,248.01,249.58,241.35,229.73,237.34,227.41,234.88,238.10,238.57,240.56,236.97,242.26,239.31,241.17,247.21,242.67,237.13,228.47,229.01,232.76,237.59,236.45,233.39,226.23,217.77,220.06,213.93,209.87,208.90,205.76,215.16,215.71,223.73,227.58,224.20,227.70,222.20,225.30,226.38,227.12,217.24,217.59,218.07,220.47,219.95,213.37,207.47,190.66,,,188.46,191.87,212.12,215.80,221.65,224.89,218.55,208.35,207.98,226.04,208.26,224.72,217.30,206.20,218.37,207.06,208.83,211.30,216.34,225.07,219.27,231.18,238.72,237.08,229.31,226.02,219.57,229.66,223.96,233.02,214.66,224.64,225.68,226.50,230.44,237.91,231.00,234.14,231.41,233.87,226.48,227.92,227.91,215.13,203.60,211.84,208.86,216.72,217.76,211.06,221.15,222.63,216.81,210.60,200.95,193.70,201.85,201.51,200.52,202.54,204.56,200.15,206.70,210.53,212.00,220.42,224.37
2003-10-16 21:51:19.969000,L5,246.14,224.57,224.11,238.96,295.72,297.01,222.83,228.83,241.17,240.08,266.34,268.80,269.89,273.85,270.45,274.86,271.82,255.32,258.39,255.50,247.08,237.12,228.81,225.34,227.05,232.95,226.23,212.78,190.97,183.25,178.94,,,,,,,,,,,174.43,187.83,200.21,209.00,219.03,220.33,221.29,224.83,223.35,222.60,216.49,227.57,226.73,223.16,214.65,205.64,212.48,211.90,225.34,223.95,227.79,227.06,229.10,226.52,221.50,223.30,220.05,215.52,206.75,201.24,203.79,206.04,210.30,211.49,214.45,205.72,201.12,206.25,204.71,203.87,198.95,205.33,204.39,210.25,211.12,208.98,194.92,199.87,204.61,207.28,209.17,213.39,210.08,217.71,215.37,213.45,213.00,205.34,196.09,,,,176.85,184.07,255.25,240.52,205.31,206.37,197.49,,193.19,205.80,198.69,218.15,193.34,197.72,204.41,196.84,200.25,190.24,194.43,203.58,198.97,201.78,222.55,216.71,220.22,214.01,210.52,212.37,216.21,216.17,210.42,220.76,216.19,214.53,218.65,222.69,213.73,211.51,211.46,217.74,201.18,222.16,226.83,212.32,195.41,205.32,198.41,213.02,199.92,184.89,203.39,213.01,203.88,192.19,186.80,194.64,193.68,196.11,198.18,202.05,204.18,198.99,190.36,187.20,187.66,208.03,214.61
2003-10-23 21:57:36.620000,L5,261.47,284.85,270.34,267.93,265.26,262.57,253.50,255.80,251.34,245.03,257.84,270.77,261.18,265.95,262.45,268.45,280.57,266.14,275.14,270.30,329.05,336.13,257.22,241.30,227.32,226.68,220.11,210.48,198.12,182.85,181.46,174.35,397.73,444.66,480.21,511.25,520.37,,,176.16,187.45,194.09,190.45,196.77,206.90,213.40,216.19,220.38,225.09,233.33,240.73,249.90,247.26,256.16,246.42,242.75,235.31,240.33,229.29,235.36,231.81,236.13,233.28,236.32,240.21,235.59,236.67,248.12,245.08,236.98,238.44,236.15,232.60,237.06,238.79,234.09,229.17,220.50,210.00,201.62,210.73,208.68,204.16,207.44,202.49,213.21,228.31,230.20,221.07,225.26,221.93,223.80,224.86,221.34,224.48,205.36,209.37,213.71,204.75,212.69,196.23,181.09,224.11,249.32,303.30,426.95,434.20,535.92,528.45,521.31,541.26,486.17,541.59,,501.68,529.59,275.89,335.22,274.34,268.22,401.43,469.89,356.09,343.09,351.79,364.48,377.23,380.32,319.71,342.92,307.64,366.61,246.33,277.74,248.01,239.46,258.05,253.27,263.66,284.39,342.00,324.07,326.95,330.08,414.89,509.67,462.57,351.71,416.07,500.40,547.92,,,,,542.16,273.58,272.77,230.50,195.59,193.35,408.09,,397.66,398.58,533.96,211.17,231.91,234.31,231.69
2003-11-17 21:51:45.201000,L5,251.85,230.65,227.67,197.19,228.64,226.66,208.55,211.55,209.89,215.57,263.54,268.20,269.92,275.38,271.86,274.35,271.72,262.91,254.87,251.50,244.34,232.02,224.19,222.39,221.79,226.03,232.24,216.35,193.00,187.31,183.85,,,,,,,,,,,170.50,180.65,199.25,213.66,220.04,225.13,222.80,227.72,228.09,229.61,224.79,227.59,228.00,223.67,213.41,204.04,209.41,207.75,217.88,227.85,230.51,231.85,228.80,227.23,225.51,224.59,223.16,225.76,201.65,195.77,199.33,198.26,205.55,211.72,211.70,200.47,193.48,195.83,206.22,204.43,199.14,206.99,207.72,214.26,219.52,216.46,209.55,202.72,205.53,205.60,207.52,211.64,208.72,208.80,209.85,214.00,211.23,206.69,197.31,,,,174.37,187.87,172.24,182.20,193.08,202.43,193.71,179.96,179.94,182.82,196.40,215.36,200.63,196.78,205.02,196.38,204.83,203.60,195.64,200.15,202.80,210.18,222.09,220.88,210.13,210.31,213.34,213.81,221.60,219.75,215.25,221.35,222.69,225.25,213.21,218.31,208.73,209.96,205.44,206.47,191.75,221.15,228.64,212.15,199.30,205.24,204.50,218.52,211.84,190.01,202.44,204.46,203.24,196.71,187.18,178.95,197.22,196.63,195.79,204.11,200.68,200.53,195.83,192.64,191.80,201.64,204.81
2003-12-03 21:51:55.424000,L5,269.52,264.28,261.89,255.70,268.85,274.21,262.93,256.95,264.03,260.46,275.03,277.07,283.84,290.48,276.46,270.21,280.49,275.62,271.40,260.87,256.16,254.56,258.94,250.09,250.34,243.56,239.15,228.72,215.50,203.01,192.59,173.39,,,,,,,,,181.82,200.54,207.03,220.39,226.32,241.17,238.19,237.22,226.90,227.80,230.56,237.24,243.68,246.84,242.74,235.66,237.60,244.24,245.11,248.42,242.99,248.86,255.55,256.11,253.77,239.85,244.44,254.83,251.88,268.97,264.05,250.25,242.21,242.14,260.48,262.62,269.68,268.71,258.43,243.87,234.59,236.75,235.78,225.26,215.03,211.53,213.21,209.80,215.54,212.28,217.54,221.54,231.97,237.58,240.02,236.13,232.70,225.76,235.36,227.79,231.27,228.10,221.50,215.43,241.33,249.26,257.43,263.12,254.71,251.85,257.19,250.71,250.07,255.64,258.45,249.23,245.22,228.34,239.56,248.45,244.50,247.86,244.99,245.07,241.97,253.64,257.08,263.97,254.21,246.13,253.53,261.68,266.68,269.49,254.05,256.47,247.34,265.76,242.65,249.76,236.96,246.97,252.98,237.43,240.15,241.02,239.48,229.64,219.70,211.52,221.53,218.13,217.24,216.76,220.71,216.12,227.64,220.50,222.33,218.06,215.49,215.62,220.72,209.56,220.43,208.59,217.71,215.44,225.23,231.68
2003-12-10 21:58:05.829000,L5,307.52,312.03,307.22,288.77,286.89,284.91,277.23,263.73,259.92,262.74,268.28,280.73,306.36,298.56,299.95,304.70,313.37,309.07,294.64,264.66,256.55,254.54,246.09,248.76,236.89,234.82,229.87,220.80,221.66,209.02,203.37,202.29,199.55,197.04,191.33,176.29,,,167.68,188.37,188.69,202.40,213.28,231.83,229.65,243.89,247.01,245.06,246.63,251.80,255.26,260.01,263.25,246.82,242.94,243.51,242.48,256.65,249.38,250.20,247.32,253.82,259.18,261.82,264.47,260.21,262.46,252.31,259.48,259.32,268.79,243.92,237.66,236.76,238.78,235.55,242.15,236.44,236.97,234.11,224.09,226.30,236.37,238.05,231.02,231.29,229.80,230.58,231.24,238.22,230.08,225.39,228.72,223.38,228.89,219.21,223.04,216.46,216.36,226.81,223.68,225.79,227.54,221.30,233.91,239.53,240.90,227.01,226.53,221.99,223.50,214.63,220.01,221.80,224.35,221.77,232.92,228.40,234.26,244.17,243.41,254.35,250.29,233.18,239.08,235.71,238.23,245.97,241.82,247.99,274.51,256.70,266.90,305.33,437.82,425.28,428.61,316.49,,,454.61,517.02,516.21,,319.40,386.47,252.10,243.79,246.47,235.63,249.85,246.05,256.13,249.69,248.01,218.58,210.80,205.90,200.37,201.46,205.05,203.19,220.84,223.33,225.75,226.48,224.85,239.52,239.63,225.80
2004-02-05 21:52:16.959000,L5,233.61,220.74,224.50,206.37,251.95,239.49,230.71,221.39,224.65,228.31,255.59,252.18,255.63,259.49,257.30,249.69,253.91,246.47,248.51,253.87,246.98,236.33,223.57,225.09,228.21,222.98,216.31,198.16,182.27,,,,,,,,,,,,,175.96,178.63,191.35,193.68,204.68,204.09,207.80,213.68,227.61,221.06,219.66,228.51,229.98,231.47,226.69,196.52,212.70,221.90,225.57,216.59,218.48,222.07,225.84,216.51,204.71,,,,,,,,,,,,,,,,,168.47,182.68,194.05,192.10,198.49,192.50,201.15,201.59,174.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.11,212.41,221.47,229.24,223.66,209.01,205.14,192.72,194.86,196.41,201.19,190.49,198.22,194.67,208.82,214.51,222.96,209.89,206.44,202.63,206.51,191.66,206.12,203.32,202.01,180.47,183.30,182.24,199.71,195.23,191.13,184.34,197.99,205.46,202.80,194.93,192.02,188.35,184.42,178.67,181.33,,,,,,,
2004-04-09 21:52:55.698000,L5,,,,,,205.12,237.86,265.13,257.16,264.65,288.77,300.73,257.68,214.90,183.71,,,,,,,,,,,,,,,,,,,,,,,,,,,175.36,183.16,190.54,198.07,210.36,213.77,214.79,217.44,215.86,219.53,215.11,221.23,218.74,218.72,209.22,198.71,200.71,201.85,209.85,213.76,221.97,225.83,224.19,223.10,214.82,215.09,211.90,210.45,197.95,194.43,198.53,195.97,203.84,208.30,211.53,200.24,190.92,193.90,195.51,189.83,189.29,195.94,199.12,209.67,213.96,213.27,210.97,212.81,215.12,211.14,213.53,217.88,209.88,204.83,207.04,205.21,204.15,200.88,195.82,,,,,,175.62,185.35,203.33,206.10,195.99,200.94,192.67,204.53,184.35,208.39,189.48,195.43,200.96,190.63,191.10,190.62,199.56,208.83,208.58,213.41,229.19,226.53,218.03,211.21,206.78,207.47,213.01,213.21,205.55,211.95,215.18,211.84,212.40,217.48,210.88,209.08,207.65,207.78,196.53,210.52,218.15,209.25,185.79,189.29,187.07,207.03,195.88,189.23,200.23,209.69,204.92,197.67,190.23,180.53,191.28,193.54,188.59,190.78,190.38,192.33,185.68,186.65,195.87,210.32,207.45
2004-04-25 21:53:23.341000,L5,246.29,240.54,236.84,215.72,244.15,244.97,225.09,222.70,221.58,221.96,255.96,262.98,260.12,266.91,268.87,272.08,272.14,264.24,258.62,258.33,252.68,241.63,238.52,228.84,229.18,225.36,222.21,211.17,193.17,179.61,187.05,174.14,,,,,,,,,,180.49,189.35,197.33,209.63,219.21,217.97,222.31,225.71,222.67,228.31,225.91,230.08,231.21,228.57,224.96,217.14,218.57,215.99,221.71,229.53,230.00,231.59,233.31,230.64,228.98,224.89,227.68,227.64,212.80,202.48,214.96,211.99,212.60,221.83,219.17,214.96,197.12,200.31,206.95,200.63,200.48,202.11,202.51,211.49,214.39,216.78,210.51,207.43,210.74,213.35,212.16,216.32,213.47,211.06,208.03,207.64,208.64,202.16,196.63,170.63,,,176.92,180.13,177.17,188.84,199.58,203.14,202.20,186.68,191.06,184.41,,212.52,197.20,188.54,197.33,195.94,194.32,196.47,202.49,205.68,211.18,215.99,226.77,229.27,220.48,214.19,211.30,214.16,218.29,221.00,211.85,216.72,219.08,220.24,218.26,222.70,216.97,215.58,209.57,209.36,201.39,211.11,217.47,215.67,191.46,194.98,199.47,207.50,207.71,192.99,203.52,212.67,207.36,201.26,196.29,,198.39,195.29,194.86,195.38,193.71,197.00,188.18,195.21,191.82,207.08,205.73
