dates,satname,nzd0375-0000,nzd0375-0001,nzd0375-0002,nzd0375-0003
2004-04-02 21:46:30.745000,L5,329.86,319.94,301.71,285.90
2004-05-04 21:47:27.968000,L5,316.97,297.89,295.54,
2004-05-20 21:47:56.357000,L5,306.09,299.17,299.76,306.73
2004-06-05 21:48:24.950000,L5,319.70,309.71,307.06,303.59
2004-07-07 21:49:21.098000,L5,311.86,300.12,303.01,254.91
2004-08-24 21:50:29.935000,L5,292.92,296.74,285.52,
2004-09-02 21:44:33.408000,L5,306.59,296.15,295.15,300.07
2004-09-18 21:44:58.764000,L5,,300.99,299.78,304.54
2004-09-25 21:51:19.231000,L5,321.96,313.01,302.82,266.01
2004-10-27 21:51:59.516000,L5,293.29,272.84,280.74,
2004-11-12 21:52:15.232000,L5,330.36,320.85,312.49,310.52
2005-01-15 21:53:21.356000,L5,318.23,309.06,307.55,296.77
2005-03-04 21:54:04.136000,L5,326.18,312.55,307.07,
2005-04-05 21:54:19.058000,L5,323.72,311.90,301.57,
2005-04-21 21:54:22.812000,L5,334.07,315.74,311.01,296.93
2005-05-23 21:54:36.577000,L5,322.89,312.36,308.37,230.92
2005-06-08 21:54:44.925000,L5,329.56,317.54,302.98,308.90
2005-07-10 21:54:55.488000,L5,321.54,312.69,299.32,225.89
2005-08-20 21:49:06.970000,L5,311.47,298.68,299.24,304.06
2005-08-27 21:55:20.007000,L5,318.20,309.49,297.13,295.49
2005-09-28 21:55:20.450000,L5,328.09,309.80,305.87,231.35
2005-11-08 21:49:16.532000,L5,,,303.32,301.22
2006-02-19 21:57:51.685000,L5,318.11,308.18,301.68,277.27
2006-06-27 22:00:00.431000,L5,331.05,313.60,307.88,307.71
2006-10-10 21:55:08.811000,L5,,,,304.44
2006-11-02 22:01:32.743000,L5,322.69,308.79,303.65,161.89
2006-11-27 21:55:35.233000,L5,333.11,325.39,328.49,330.72
2007-01-05 22:02:04.371000,L5,319.27,310.29,303.22,287.98
2007-01-21 22:02:09.591000,L5,318.76,308.12,296.62,285.18
2007-01-30 21:56:00.553000,L5,311.30,310.80,301.04,
2007-02-06 22:02:11.997000,L5,323.12,308.37,295.85,
2008-02-25 21:57:37.029000,L5,331.91,318.82,307.27,
2008-12-09 21:51:18.382000,L5,300.77,302.02,246.59,
2008-12-25 21:51:46.135000,L5,308.95,303.86,292.07,
2010-01-29 21:58:05.346000,L5,314.82,311.86,301.09,268.12
2010-10-12 21:57:13.086000,L5,331.15,303.15,290.84,294.93
2011-02-17 21:57:12.898000,L5,331.80,317.52,303.38,262.81
2011-09-13 21:55:45.838000,L5,321.44,303.58,297.31,299.15
2013-04-11 22:09:26.995000,L8,333.53,315.58,313.78,323.43
2013-05-29 22:09:17.297000,L8,321.09,315.03,315.79,321.84
2013-06-30 22:09:11.994000,L8,314.24,304.44,306.56,316.39
2013-09-02 22:09:16.475000,L8,297.72,285.55,287.80,297.42
2013-12-07 22:08:50.709000,L8,324.74,301.62,279.67,317.98
2014-01-24 22:08:21.364000,L8,248.26,285.48,225.34,284.27
2014-03-13 22:07:45.256000,L8,328.84,313.71,314.61,316.87
2014-04-30 22:06:58.400000,L8,320.53,305.79,311.31,322.25
2014-05-16 22:06:45.666000,L8,318.97,306.85,307.02,321.54
2014-07-03 22:07:01.995000,L8,315.05,303.91,305.24,318.31
2014-08-04 22:07:14.381000,L8,316.64,307.65,306.76,317.73
2014-10-07 22:07:25.795000,L8,317.74,299.39,296.20,307.81
2014-11-08 22:07:28.004000,L8,317.05,298.49,289.97,303.67
2014-12-26 22:07:18.944000,L8,329.05,314.95,305.91,318.59
2015-01-11 22:07:16.745000,L8,328.90,305.80,299.76,308.66
2015-02-12 22:07:03.113000,L8,325.04,305.67,304.50,310.28
2015-02-28 22:07:00.305000,L8,333.75,326.13,306.39,323.36
2015-04-01 22:06:37.659000,L8,341.85,315.98,308.22,317.81
2015-06-20 22:06:32.847000,L8,328.99,317.36,312.97,320.08
2015-07-22 22:06:49.445000,L8,337.87,307.26,312.03,316.13
2015-08-23 22:07:00.453000,L8,321.26,303.24,305.30,312.07
2015-09-08 22:07:06.448000,L8,324.35,303.75,295.88,300.43
2015-10-10 22:07:14.813000,L8,290.87,282.86,278.23,291.68
2015-11-27 22:07:23.156000,L8,321.62,299.00,289.04,301.91
2015-12-13 22:07:21.432000,L8,327.56,306.24,295.81,307.63
2016-02-15 22:07:09.441000,L8,314.52,297.80,287.14,300.49
2016-03-02 22:07:07.398000,L8,314.21,296.13,284.81,293.56
2016-03-18 22:07:01.867000,L8,326.40,301.19,291.54,306.28
2016-04-19 22:06:46.856000,L8,332.08,311.44,308.95,321.08
2016-05-05 22:06:50.290000,L8,326.40,310.55,303.42,319.10
2016-06-06 22:06:54.973000,L8,323.53,306.45,301.49,324.28
2016-07-24 22:07:13.819000,L8,327.02,310.32,309.08,322.19
2016-08-09 22:07:15.795000,L8,276.74,297.32,291.81,297.44
2016-09-10 22:07:27.365000,L8,335.37,305.49,294.31,323.17
2016-10-12 22:07:33.085000,L8,325.29,299.39,294.29,309.35
2016-12-15 22:07:29.991000,L8,311.67,297.90,288.89,300.33
2017-01-16 22:07:22.953000,L8,321.41,307.43,210.67,251.15
2017-03-05 22:07:02.841000,L8,317.65,304.05,297.82,253.11
2017-04-06 22:06:45.830000,L8,326.48,307.66,301.53,311.55
2017-04-22 22:06:36.244000,L8,334.91,308.75,311.53,320.65
2017-05-08 22:06:35.164000,L8,315.30,301.78,296.64,257.96
2017-05-24 22:06:46.292000,L8,317.48,305.35,305.10,254.98
2017-06-09 22:06:54.260000,L8,318.51,306.40,307.26,320.86
2017-08-28 22:07:19.886000,L8,322.64,302.22,301.77,312.99
2017-10-31 22:07:31.844000,L8,323.49,298.38,294.01,308.96
2017-11-16 22:07:28.249000,L8,297.64,286.31,278.36,296.64
2017-12-02 22:07:22.770000,L8,321.80,301.44,293.75,310.01
2018-01-19 22:07:14.526000,L8,317.53,302.97,295.90,311.90
2018-03-24 22:06:44.096000,L8,322.85,303.42,294.72,306.68
2018-04-25 22:06:26.771000,L8,334.88,309.33,311.67,322.12
2018-05-27 22:06:04.650000,L8,321.34,303.75,302.08,315.74
2018-06-28 22:06:16.147000,L8,313.08,301.01,298.64,319.65
2018-08-31 22:06:47.157000,L8,271.34,258.58,232.44,291.02
2018-10-02 22:06:59.122000,L8,328.36,299.42,292.69,310.00
2018-10-18 22:07:05.594000,L8,275.52,283.49,279.72,290.43
2019-01-22 22:07:02.132000,L8,329.28,308.82,304.73,313.69
2019-02-07 22:06:59.544000,L8,333.84,314.97,309.41,316.88
2019-04-12 22:06:42.607000,L8,321.26,305.88,294.89,307.15
2019-05-14 22:06:48.150000,L8,313.23,301.65,296.34,309.33
2019-05-30 22:06:57.095000,L8,329.24,318.28,314.43,324.17
2019-06-15 22:07:03.775000,L8,327.88,309.45,306.70,322.04
2019-07-17 22:07:10.971000,L8,326.63,314.86,310.99,324.26
2019-08-02 22:07:17.867000,L8,324.45,309.19,302.46,316.60
2019-08-18 22:07:23.116000,L8,312.62,297.80,293.58,306.04
2019-10-05 22:07:36.198000,L8,322.95,303.49,293.29,307.90
2019-10-21 22:07:37.761000,L8,325.09,303.24,295.67,308.81
2019-12-08 22:07:32.611000,L8,325.26,303.85,297.28,314.23
2020-01-09 22:07:25.588000,L8,327.12,311.61,300.87,314.61
2020-02-10 22:07:16.756000,L8,331.59,309.36,155.59,189.09
2020-02-26 22:07:12.690000,L8,330.16,312.11,303.82,314.73
2020-03-13 22:07:06.074000,L8,336.42,317.69,312.30,186.41
2020-04-14 22:06:50.036000,L8,325.53,310.31,300.82,247.81
2020-05-16 22:06:39.488000,L8,324.82,307.79,301.83,318.98
2020-07-19 22:07:07.773000,L8,319.55,312.43,306.03,322.29
2020-08-04 22:07:11.601000,L8,321.36,310.71,309.12,322.55
2020-09-21 22:07:30.724000,L8,328.49,309.33,298.97,318.08
2020-10-23 22:07:33.943000,L8,331.32,305.69,298.37,313.83
2021-01-11 22:07:26.124000,L8,323.68,305.47,296.13,311.33
2021-02-12 22:07:19.216000,L8,327.03,309.10,158.70,190.90
2021-03-16 22:07:03.784000,L8,333.67,312.46,303.16,318.17
2021-04-17 22:06:54.118000,L8,328.58,308.82,298.80,313.73
2021-05-03 22:06:44.632000,L8,324.31,308.38,303.50,189.81
2021-07-06 22:07:08.299000,L8,335.52,325.76,319.48,329.03
2021-07-22 22:07:12.797000,L8,326.84,314.56,311.21,323.92
2021-08-23 22:07:25.117000,L8,326.41,304.52,296.51,314.81
2021-09-08 22:07:29.873000,L8,331.19,311.89,305.34,319.17
2021-09-24 22:07:32.728000,L8,336.03,313.91,304.10,316.79
2021-12-21 22:07:31.120000,L9,325.00,306.21,297.23,310.78
2022-01-06 22:07:29.828000,L9,249.94,291.03,277.68,
2022-01-14 22:07:27.312000,L8,323.04,308.48,298.92,308.14
2022-02-15 22:07:18.025000,L8,329.23,314.53,307.53,311.26
2022-02-23 22:07:19.963000,L9,330.33,313.87,301.27,311.11
2022-05-06 22:07:05.573000,L8,331.67,312.61,307.64,320.49
2022-05-22 22:07:10.472000,L8,324.44,307.12,305.95,320.11
2022-06-07 22:07:19.428000,L8,326.56,311.54,308.77,322.18
2022-07-01 22:07:06.314000,L9,344.29,329.86,325.98,353.91
2022-07-17 22:07:05.202000,L9,257.92,282.41,,
2022-08-10 22:07:44.129000,L8,320.26,305.93,303.02,316.90
2022-08-26 22:07:46.208000,L8,313.84,309.68,295.95,311.42
2022-09-03 22:07:27.941000,L9,328.34,305.81,298.60,313.22
2022-09-19 22:07:33.648000,L9,325.52,300.76,296.70,310.98
2022-10-05 22:07:34.692000,L9,318.81,301.29,295.46,308.95
2022-10-21 22:07:41.412000,L9,330.70,303.55,298.26,311.08
2022-10-29 22:07:52.427000,L8,262.69,282.10,276.57,290.77
2022-11-06 22:07:39.965000,L9,330.39,306.85,302.05,315.78
2022-11-14 22:07:47.062000,L8,349.97,328.54,320.75,327.74
2022-12-24 22:07:37.966000,L9,,294.31,212.73,249.62
2023-01-17 22:07:30.257000,L8,344.09,330.25,318.84,323.86
2023-01-25 22:07:37.119000,L9,336.17,326.90,315.37,321.83
2023-02-10 22:07:44.308000,L9,338.51,328.62,323.41,325.52
2023-02-18 22:07:25.855000,L8,325.36,313.71,299.81,307.80
2023-03-06 22:07:14.102000,L8,323.31,312.37,299.90,306.50
2023-03-14 22:07:23.107000,L9,322.54,313.18,299.05,307.59
2023-03-22 22:07:04.713000,L8,347.30,333.08,320.93,327.62
2023-03-30 22:07:11.153000,L9,334.57,318.71,311.64,319.41
2023-04-15 22:07:04.808000,L9,326.25,314.06,303.60,313.86
2023-04-23 22:06:45.046000,L8,328.81,315.16,304.90,314.93
2023-06-02 22:06:41.744000,L9,325.49,309.17,305.71,319.02
2023-06-10 22:06:39.746000,L8,330.88,317.30,313.23,323.38
2023-07-04 22:06:45.539000,L9,330.94,320.88,313.81,324.43
2023-07-28 22:07:02.846000,L8,320.64,305.27,302.52,316.78
2023-08-05 22:06:59.027000,L9,331.89,312.69,310.17,319.88
2023-08-13 22:07:07.940000,L8,343.03,327.86,320.51,327.50
2023-08-21 22:07:04.005000,L9,327.60,314.05,308.22,318.60
2023-08-29 22:07:14.014000,L8,328.58,305.15,304.17,314.41
2023-09-06 22:07:14.613000,L9,313.15,295.67,291.69,302.78
2023-09-30 22:07:21.548000,L8,305.15,291.07,176.36,295.37
2023-10-08 22:07:22.193000,L9,323.64,303.71,299.04,310.48
2023-10-24 22:07:27.973000,L9,342.01,325.23,317.77,325.86
2023-11-25 22:07:32.484000,L9,324.00,301.57,159.83,250.62
2023-12-19 22:07:27.073000,L8,341.02,315.10,308.22,321.04
2024-01-12 22:07:30.793000,L9,332.95,314.76,303.90,316.53
2024-01-28 22:07:30.090000,L9,331.73,309.95,304.85,312.87
2024-02-05 22:07:19.904000,L8,329.05,312.96,301.94,313.57
2024-02-13 22:07:29.811000,L9,333.67,309.66,156.39,189.26
2024-02-21 22:07:17.333000,L8,337.28,318.55,308.22,318.19
2024-02-29 22:07:23.348000,L9,334.40,316.95,310.43,317.63
2024-03-08 22:07:05.574000,L8,262.66,295.65,283.73,294.16
2024-03-16 22:07:23.404000,L9,333.68,322.27,311.53,321.29
2024-04-17 22:07:03.684000,L9,338.09,319.83,314.19,323.18
2024-05-03 22:06:49.872000,L9,343.16,327.23,319.31,326.45
2024-05-11 22:06:27.762000,L8,340.31,326.71,316.53,325.43
2024-05-19 22:06:42.049000,L9,322.90,311.50,308.84,319.88
2024-06-04 22:06:35.804000,L9,332.15,319.45,314.48,324.11
2024-06-20 22:06:18.840000,L9,305.48,309.62,305.85,321.30
2024-06-28 22:06:31.354000,L8,323.92,310.66,308.78,322.02
2024-07-06 22:06:32.918000,L9,328.32,312.81,310.70,323.52
2024-08-23 22:06:59.383000,L9,331.81,318.55,312.62,321.49
2024-08-31 22:07:03.291000,L8,252.75,289.02,283.56,296.70
2024-09-24 22:07:01.359000,L9,273.82,290.95,279.63,289.04
2024-10-10 22:07:10.262000,L9,327.69,309.75,301.31,311.06
2024-10-18 22:07:18.673000,L8,322.80,301.08,293.71,305.17
2024-11-11 22:07:15.564000,L9,328.42,302.74,296.20,311.65
2024-11-19 22:07:19.849000,L8,321.48,298.24,291.16,306.09
2024-12-13 22:07:21.847000,L9,319.02,305.88,298.60,308.23
2025-01-06 22:07:18.443000,L8,323.82,309.34,159.47,309.73
2025-01-22 22:07:13.469000,L8,328.47,308.28,298.28,310.27
2025-01-30 22:07:20.065000,L9,342.43,324.91,316.23,322.94
2025-02-07 22:07:17.137000,L8,208.65,291.08,,
2025-02-23 22:07:07.365000,L8,337.60,310.16,303.84,318.68
2025-03-19 22:07:06.727000,L9,319.87,307.22,299.50,311.67
2025-04-12 22:06:48.304000,L8,327.66,305.08,303.49,307.06
2025-05-06 22:06:54.456000,L9,286.04,293.63,288.55,300.04
