dates,satname,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0038,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0046,nzd0280-0047,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0055,nzd0280-0056,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0068,nzd0280-0069,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,nzd0280-0048,nzd0280-0136
2005-06-26 21:41:40.412000,L5,329.10,353.63,353.37,358.15,355.50,362.22,354.37,359.38,344.83,343.76,332.43,336.96,332.79,333.44,322.97,355.44,368.37,364.44,355.03,355.68,353.02,355.97,348.03,354.65,353.02,347.53,345.13,341.10,341.97,340.01,329.09,321.72,313.54,325.05,228.25,282.40,339.10,318.26,203.48,182.08,,,164.83,183.01,216.62,307.44,316.76,301.24,321.71,300.06,347.49,352.05,352.30,350.60,354.40,343.63,283.62,342.76,281.23,305.25,306.10,306.23,323.38,329.78,326.83,333.39,309.16,310.50,291.56,316.16,320.59,330.47,304.67,319.92,315.36,320.15,322.48,338.75,338.59,321.94,351.25,347.33,283.45,,,,,,,322.09,315.06,309.71,179.21,288.88,319.78,326.80,329.52,319.39,256.54,303.99,312.46,295.80,312.71,262.09,303.63,274.39,242.91,314.03,331.25,327.37,329.46,334.95,283.55,311.23,240.42,280.39,288.00,297.43,276.46,235.06,251.92,235.78,332.48,310.85,298.61,279.59,271.42,298.82,331.27,303.73,295.53,293.33,203.85,240.26,244.15,318.53,300.60,311.37,317.40,310.57,322.92,192.17,195.07,232.99,269.17,231.48,258.27,337.78,356.16,330.67,358.69,344.69,340.01,321.20,317.90,281.25,295.69,342.55,348.50,342.54,336.50,349.34,327.77,331.19,347.56,333.44,327.05,,315.33
2005-07-12 21:41:47.390000,L5,335.29,352.99,358.59,356.64,359.45,365.71,358.27,355.91,348.48,342.04,333.48,332.22,333.66,333.64,325.06,346.60,366.78,364.94,354.34,356.16,359.51,357.87,353.38,356.65,356.92,348.30,347.14,345.14,347.57,347.84,338.82,328.12,330.38,313.51,230.03,337.05,335.93,319.61,200.73,177.15,,,165.31,181.57,218.25,321.67,334.65,304.93,335.70,296.20,350.10,346.84,354.43,355.87,350.17,353.20,336.44,341.19,287.15,310.88,315.38,298.98,319.01,329.77,331.95,325.96,317.79,315.39,297.13,315.16,328.85,310.87,331.62,334.31,320.13,317.06,325.11,328.96,333.09,332.16,347.91,343.09,280.68,,,,,,,316.30,322.58,307.50,271.13,291.55,323.36,327.28,343.16,310.06,262.14,292.61,332.77,331.28,318.39,252.07,332.87,309.94,303.36,304.23,327.09,332.74,328.24,334.00,323.42,312.58,257.45,282.20,317.96,291.16,263.70,224.79,270.99,232.71,324.56,310.56,293.10,281.22,276.01,302.71,321.10,309.84,284.79,314.16,322.81,235.69,253.60,329.46,304.53,302.85,312.67,317.81,331.70,298.36,288.72,236.75,258.19,258.33,264.70,336.33,358.27,347.97,364.57,344.01,349.69,306.61,303.69,272.02,298.80,348.36,339.08,338.28,339.53,340.60,319.35,323.91,334.75,333.36,337.52,,316.97
2005-07-28 21:41:57.832000,L5,255.08,358.88,387.68,381.79,386.64,519.39,,,,,,,,529.13,425.37,390.53,363.44,371.14,361.45,360.09,358.18,358.20,351.54,349.77,346.48,340.65,330.07,328.88,326.92,334.20,316.31,327.34,328.61,305.13,222.57,222.90,233.64,210.96,198.42,180.71,,,165.58,183.98,215.97,268.35,287.94,187.39,,263.79,293.56,308.93,330.96,307.16,281.74,246.42,257.27,206.00,221.99,246.41,264.90,250.54,271.22,298.74,305.91,292.22,288.61,294.61,269.15,291.56,267.75,246.36,262.07,258.75,282.40,277.93,286.22,289.32,288.52,296.45,349.89,338.38,,,,,,,,,,,,241.86,267.04,258.14,224.72,186.88,199.35,,213.71,227.72,222.57,176.77,205.74,202.59,177.87,177.77,,,,,,,,,,,,,,164.82,287.35,306.21,291.32,293.47,304.71,262.81,308.54,295.77,282.99,,,,,,,,,,,,,,,,,,,,,,,,,236.32,259.52,269.15,217.20,171.47,,,,,282.20,283.24,285.18,,
2005-08-29 21:42:10.705000,L5,344.64,375.13,371.17,372.53,367.04,373.28,369.42,396.07,371.74,362.68,343.76,342.92,353.35,346.74,330.20,379.71,382.33,379.42,364.32,366.93,367.14,375.62,373.32,367.31,374.32,364.89,369.43,358.39,361.48,362.84,352.17,336.67,334.82,329.60,320.14,341.93,348.28,329.48,318.93,243.86,323.68,160.44,170.71,190.94,224.47,321.48,335.53,323.14,323.97,333.78,359.94,356.60,368.41,372.72,361.23,360.34,351.05,356.77,302.57,338.85,314.54,340.22,330.17,352.97,346.80,339.65,335.15,333.70,317.97,334.43,336.40,332.04,345.45,333.05,328.79,334.53,334.67,347.49,360.88,340.39,364.03,358.52,313.35,,,359.13,363.18,353.26,,344.59,338.62,330.73,305.29,325.54,337.44,342.45,344.04,331.83,292.84,334.80,343.04,341.83,326.56,325.75,329.27,334.24,332.67,339.78,340.63,342.98,342.27,340.21,320.92,331.14,315.17,324.69,326.88,330.20,318.55,279.88,274.40,236.38,345.71,348.37,343.91,343.96,342.92,322.84,336.40,338.56,336.58,325.51,328.12,330.37,331.22,335.62,337.99,339.45,339.00,332.77,341.63,321.77,343.78,342.58,353.09,304.78,285.78,344.61,369.18,366.73,365.10,359.37,349.73,344.63,319.19,284.82,343.39,352.28,358.20,354.53,352.11,349.90,351.36,348.08,352.24,344.91,353.80,,333.42
2006-01-20 21:44:01.121000,L5,275.73,345.04,351.54,351.17,348.36,356.10,349.86,355.73,351.68,344.61,331.17,331.76,344.53,333.02,316.13,351.59,364.51,360.91,352.23,345.85,349.22,355.16,350.26,350.88,348.74,350.57,344.75,340.37,333.65,338.47,321.91,302.86,311.74,307.48,244.61,233.92,332.26,301.70,219.57,199.68,170.82,171.36,173.19,197.51,242.26,300.61,303.83,291.80,226.02,299.44,343.11,332.49,342.37,332.99,258.36,268.92,265.67,233.97,240.00,260.05,276.45,266.88,289.01,317.09,323.11,318.54,299.53,301.05,282.03,307.74,308.30,278.09,292.76,302.61,315.58,309.14,315.09,327.74,325.92,319.43,347.61,332.33,288.18,311.13,321.40,337.29,329.28,319.23,315.12,309.55,301.61,273.11,270.66,281.06,298.20,307.48,268.22,247.87,247.30,279.32,291.82,276.90,284.95,245.21,248.74,247.46,210.74,238.40,254.66,313.00,306.17,273.30,224.52,220.15,230.18,167.12,,,,,186.97,195.68,316.17,338.80,338.27,336.07,331.51,283.29,317.08,325.38,323.60,,,,,162.26,177.24,249.85,220.96,184.38,,,,,187.48,195.16,232.71,304.97,353.33,352.81,340.55,266.75,260.26,267.21,254.73,227.58,252.22,323.17,318.75,315.74,317.55,326.84,292.33,280.85,308.52,282.66,294.28,290.53,
2006-02-21 21:44:44.561000,L5,288.35,340.13,343.34,346.23,345.59,349.50,341.58,348.53,337.91,338.61,321.42,331.67,325.75,327.18,313.83,339.22,363.33,360.36,345.96,340.61,340.83,352.04,345.40,349.56,348.51,346.66,339.83,334.22,331.07,328.34,321.30,301.95,300.44,303.66,236.35,225.66,327.70,285.80,213.86,193.00,161.59,163.77,167.58,191.95,241.38,294.24,297.86,288.93,271.44,293.62,333.76,326.08,338.65,324.12,253.43,261.59,259.53,228.23,235.67,255.64,268.79,261.40,285.61,308.88,310.74,311.94,288.28,297.48,270.36,302.78,303.07,275.44,287.83,299.46,308.38,301.99,309.77,321.25,320.94,307.15,341.57,326.35,276.45,,,,,,,301.53,295.72,269.36,265.08,280.43,300.43,300.56,261.54,243.97,248.73,275.34,279.06,275.04,281.38,241.75,239.63,239.57,212.74,233.55,247.90,310.18,265.32,258.02,220.91,215.86,224.60,,,,,,179.38,196.31,315.83,333.14,336.63,334.69,328.59,284.97,312.79,322.05,321.92,,,,,,,,,,,,,,191.20,198.95,244.30,309.78,356.17,349.83,340.78,296.29,270.89,269.78,256.11,237.72,265.19,326.66,320.00,313.02,312.07,321.70,299.64,290.17,310.07,287.68,292.38,,
2006-03-09 21:45:04.554000,L5,295.79,342.20,344.88,346.48,347.17,349.38,339.97,346.83,344.68,337.07,320.95,326.05,327.29,324.48,318.39,345.25,363.64,360.74,350.25,341.05,344.29,350.16,348.32,349.88,345.43,347.15,337.81,336.69,331.78,331.34,323.26,302.79,307.21,249.10,224.60,219.98,232.74,219.74,201.75,176.62,,,,181.67,216.57,283.72,296.26,293.78,284.03,291.34,332.03,325.57,338.25,320.09,259.56,263.44,267.65,232.19,244.62,256.20,268.69,264.47,284.43,313.40,315.03,316.24,290.50,300.04,275.12,308.61,309.65,278.43,296.33,297.68,307.57,302.28,310.02,321.88,324.69,316.19,350.05,336.48,,,,,,,,301.97,295.56,270.28,263.35,278.70,301.90,297.01,260.17,239.94,244.06,269.92,276.47,274.35,290.63,242.82,243.98,249.58,215.62,248.32,278.28,312.24,269.99,259.68,217.30,210.63,224.03,,,,,,177.31,192.96,317.45,334.45,331.14,332.50,331.47,281.09,317.47,321.11,322.33,,,,,164.05,171.23,252.87,275.26,173.48,,,,,188.36,200.86,239.68,317.15,358.99,354.10,346.71,312.32,265.73,272.79,261.38,237.43,263.36,323.41,326.29,321.84,320.72,323.94,301.96,288.33,307.81,300.17,294.13,,
2006-04-10 21:45:40.863000,L5,315.22,,,,,,499.24,377.31,360.62,354.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.97,321.15,345.33,341.71,336.40,337.78,329.25,327.22,272.57,261.70,229.65,237.49,251.66,261.57,226.54,267.77,297.45,296.04,274.45,274.24,266.77,248.23,285.33,265.50,250.15,269.79,261.67,287.52,282.57,294.22,323.32,325.75,314.44,349.92,344.01,283.03,,,,,,,308.34,308.01,200.66,272.84,285.55,310.48,308.24,272.90,249.29,251.38,280.73,291.74,284.26,294.86,246.06,257.01,263.24,233.00,272.21,297.29,317.09,306.09,285.64,230.22,219.73,231.98,180.00,274.18,,,181.24,193.79,203.68,328.46,332.31,332.42,333.71,331.09,293.46,323.85,328.06,325.64,289.59,195.36,217.54,234.92,247.19,249.43,289.15,294.20,235.10,178.79,,,,212.57,220.49,260.57,321.38,358.08,354.20,353.26,331.10,327.64,299.85,288.17,254.09,288.87,352.98,351.27,338.89,330.35,334.62,313.93,307.17,322.73,315.68,318.17,267.59,197.95
2006-04-26 21:45:56.580000,L5,381.09,385.26,391.11,403.25,385.06,406.03,398.51,397.37,389.01,391.16,376.10,366.93,392.93,386.58,382.67,396.08,384.67,411.13,400.20,405.83,389.23,403.85,393.18,379.07,388.08,381.19,380.19,381.51,384.84,392.53,383.16,391.95,380.76,391.34,365.67,348.36,364.05,362.60,365.45,368.08,368.86,358.99,374.87,376.62,372.99,377.71,366.17,373.42,386.94,376.58,379.98,388.82,390.66,403.68,414.19,395.95,391.73,380.93,368.43,379.31,384.02,386.09,396.70,374.13,374.64,370.16,356.78,350.17,371.60,372.10,395.32,386.45,368.22,369.98,368.94,362.27,355.53,372.79,365.47,368.68,372.63,398.07,211.09,291.23,302.09,274.88,233.18,264.99,243.07,220.14,203.95,185.80,379.71,398.02,380.79,385.22,380.99,383.58,368.80,371.17,363.92,372.97,368.50,361.76,356.85,368.07,374.72,374.18,388.17,366.26,383.08,387.55,374.60,360.75,355.36,362.85,352.67,383.66,376.83,361.96,368.64,375.26,368.78,373.63,365.62,365.56,370.34,351.99,364.66,364.80,366.74,354.63,373.12,368.09,360.65,369.97,375.48,369.30,374.06,389.42,374.06,369.22,378.11,382.64,378.49,376.31,381.31,395.16,387.42,384.37,388.36,390.53,387.57,380.02,382.20,370.78,388.33,380.99,372.02,379.23,367.50,383.04,390.14,386.91,369.54,387.33,380.58,363.42,364.82
2006-06-13 21:46:37.602000,L5,337.45,354.60,363.20,355.60,360.60,362.28,355.15,359.02,351.69,345.55,328.82,340.55,336.75,340.04,328.95,352.79,368.62,367.19,363.55,351.88,353.71,356.27,354.05,356.31,348.09,352.63,350.21,350.34,351.10,345.97,333.67,334.34,325.99,328.70,232.12,223.39,240.45,222.42,203.65,179.62,,,165.78,181.55,217.81,322.18,316.20,291.11,,307.49,348.88,340.33,351.52,346.32,358.59,340.56,273.54,340.44,293.15,309.05,300.79,292.07,317.89,326.77,324.28,336.22,318.45,309.97,291.21,316.17,321.13,333.50,338.51,330.60,322.22,312.11,323.63,332.88,336.87,328.28,354.60,345.72,,,,,,,,317.95,325.46,314.62,293.71,305.49,338.42,326.51,338.02,316.93,255.66,292.53,309.72,290.50,333.73,300.38,316.93,277.97,312.79,324.40,319.85,339.15,326.92,337.32,292.83,225.28,239.04,225.56,292.39,250.13,208.09,244.07,242.76,210.46,332.88,307.61,295.97,281.41,281.36,305.08,325.52,312.46,284.14,299.41,225.36,328.27,295.76,315.64,330.46,314.12,318.07,330.21,331.95,328.48,270.13,241.14,229.01,236.62,265.73,340.26,360.89,338.96,357.42,344.85,344.22,310.63,321.91,268.67,335.00,346.45,335.15,341.94,339.55,346.71,333.22,341.47,337.83,330.55,336.89,,328.30
2006-07-31 21:47:18.646000,L5,305.78,346.36,349.94,353.54,346.31,353.26,344.52,350.35,344.36,335.24,327.44,326.18,332.04,329.90,320.00,340.78,359.87,359.08,347.58,342.88,345.50,351.97,349.02,348.42,342.48,344.04,338.66,338.33,334.97,335.58,321.21,300.81,313.22,250.85,224.06,219.30,225.18,213.55,199.53,173.44,,,,179.60,212.79,301.52,304.71,195.72,,285.32,340.48,328.30,342.14,303.30,343.91,280.26,285.62,243.58,263.21,310.22,286.31,273.58,296.79,316.42,322.35,311.43,299.14,299.25,284.73,305.56,311.65,273.00,291.40,301.46,305.67,293.35,313.11,319.28,325.67,301.41,347.40,338.17,,,,,,,,300.43,303.69,281.47,272.39,292.76,309.39,317.25,265.18,255.96,253.47,281.86,287.19,282.92,289.91,248.65,275.93,260.84,230.42,289.21,317.22,322.40,318.70,305.12,258.29,219.19,233.63,205.82,267.78,231.99,164.24,166.61,181.28,192.94,314.79,315.19,283.73,281.39,272.50,294.79,309.87,303.25,276.52,284.49,,,,253.39,199.05,292.44,307.58,265.72,232.67,156.36,,,200.46,205.02,244.62,324.53,353.66,335.26,349.25,333.13,308.55,290.88,273.62,252.16,283.79,336.89,335.66,337.52,334.34,341.77,311.01,303.75,333.39,320.50,320.36,,
2006-09-01 21:47:43.231000,L5,320.46,351.40,355.14,358.55,352.47,356.77,353.85,354.41,344.04,340.46,328.65,327.67,334.47,329.46,321.35,347.12,361.58,359.49,350.20,341.62,346.02,355.25,347.95,353.00,351.38,352.66,341.33,342.40,337.47,339.39,325.46,308.92,314.55,263.62,231.90,228.19,241.42,229.00,205.03,181.97,,,165.37,183.93,221.34,297.76,302.06,210.26,,291.57,344.80,333.18,347.00,336.72,351.42,286.92,282.42,252.22,265.67,312.94,296.46,286.67,307.38,322.72,324.06,317.46,300.51,306.67,287.02,307.74,312.13,270.49,291.41,308.41,309.18,302.21,314.17,320.84,338.32,311.10,352.07,343.24,,,,,,,,306.84,308.56,281.31,185.97,292.58,311.44,313.99,287.91,256.43,252.68,286.72,293.25,287.69,295.23,251.53,288.39,274.38,236.65,284.31,317.04,326.71,322.08,311.29,267.04,225.43,236.82,239.69,280.81,250.06,188.64,200.65,186.89,196.02,318.54,333.58,327.25,331.75,325.25,290.37,321.39,323.26,325.15,296.53,196.77,245.50,234.26,227.24,225.87,299.34,310.34,266.37,232.27,164.63,,,219.55,211.85,252.45,322.68,354.04,351.23,355.11,332.63,318.01,292.41,273.58,252.81,283.60,338.81,337.32,340.02,336.59,338.87,315.60,302.86,330.29,321.57,326.36,,
2006-12-06 21:48:41.029000,L5,245.10,336.19,324.63,329.07,334.88,332.31,335.10,328.85,330.74,325.24,320.25,295.07,311.08,308.32,306.97,294.64,339.84,340.50,338.12,325.24,326.16,328.05,331.21,329.20,330.26,326.76,325.68,322.99,316.68,307.38,307.17,308.65,291.82,296.22,228.10,211.07,292.40,293.13,215.39,195.20,173.00,151.94,,,,,,,,284.42,297.01,305.80,329.90,322.28,311.96,247.73,264.04,231.32,226.91,259.81,292.56,282.87,238.64,289.77,295.28,297.99,285.10,283.01,263.81,267.82,295.61,294.70,266.62,283.30,279.12,296.37,296.18,297.44,306.59,297.04,311.61,331.31,260.74,,,,,,,294.69,289.47,271.92,241.33,243.95,273.64,293.01,274.71,241.73,226.08,247.76,285.08,255.61,276.95,249.13,222.26,233.08,213.21,206.25,232.53,281.62,255.65,284.31,230.15,207.82,207.43,200.91,,,,,,,218.35,302.88,323.65,317.14,321.09,301.51,249.46,299.45,306.88,302.03,,,,,,,,,,,,,,166.26,186.18,230.12,310.07,330.34,314.67,230.82,240.91,219.89,250.88,217.63,203.74,267.01,297.66,283.09,292.42,299.47,277.59,266.73,262.20,266.75,265.73,,
2007-01-07 21:48:55.368000,L5,302.28,316.02,316.03,319.88,317.80,321.01,315.62,320.84,317.84,312.65,298.62,301.00,299.82,295.07,291.19,319.54,334.14,327.97,319.70,313.08,316.25,327.90,323.23,309.01,311.13,308.59,307.55,310.58,301.13,304.80,292.26,284.70,280.61,276.54,198.79,193.69,294.83,273.61,180.29,,,,,,,,,,268.73,271.98,315.70,309.91,324.37,300.05,301.78,312.39,296.58,316.63,284.46,286.71,280.52,283.04,285.64,295.24,300.98,312.33,282.59,286.05,279.86,287.17,286.17,280.40,275.20,286.21,285.86,284.98,292.89,304.82,315.96,305.64,315.10,308.62,259.29,,,,,,,287.53,278.37,252.21,244.15,260.97,296.03,301.23,293.19,275.20,230.77,256.62,299.30,259.31,268.71,231.78,266.31,235.01,200.21,264.28,285.27,294.14,286.00,268.39,227.24,202.90,207.25,192.62,233.43,167.81,202.67,192.17,215.80,185.36,291.21,308.72,314.03,316.53,308.72,280.89,304.10,313.06,304.38,271.23,262.70,291.41,288.13,290.53,296.37,295.88,290.52,286.87,294.42,306.64,316.65,311.79,215.30,231.99,244.83,318.21,329.43,338.34,333.46,326.41,295.95,254.78,240.79,216.29,250.28,304.12,290.56,295.44,293.36,301.00,293.59,306.10,301.25,298.26,297.88,,282.29
2007-02-08 21:49:02.527000,L5,299.25,338.60,345.20,345.99,342.70,344.77,340.56,351.57,340.78,333.37,319.13,321.67,325.27,322.62,314.09,337.25,360.98,357.77,343.33,340.47,344.08,353.45,346.84,350.16,341.70,343.03,342.10,340.83,331.76,328.53,319.40,307.59,303.94,289.85,239.87,227.80,320.29,285.40,215.48,192.38,170.08,165.80,168.33,189.73,230.60,297.92,303.20,283.28,288.89,292.31,327.37,325.24,339.30,331.04,341.19,274.20,271.00,238.33,254.99,303.41,296.08,280.97,302.76,317.41,314.89,315.11,300.94,301.04,285.24,305.90,306.57,273.91,290.47,302.77,306.15,302.69,308.41,320.02,322.58,308.06,341.75,327.67,261.62,,,,,,285.51,302.62,294.35,267.95,263.42,279.91,299.95,298.87,263.89,244.80,247.94,278.86,279.19,275.50,280.01,241.79,238.77,245.00,206.14,241.71,251.21,311.13,264.79,269.95,218.01,213.35,224.21,,,,,,190.31,194.44,307.69,328.67,334.75,334.35,332.61,276.12,301.60,314.78,315.01,,,,,,,,,,,,,,197.64,197.13,241.20,302.67,348.00,341.10,340.33,284.98,261.89,273.77,260.15,232.46,264.28,316.73,303.42,317.14,305.89,319.10,291.35,281.88,300.61,290.59,299.48,,
2011-01-02 21:43:59.020000,L5,329.55,354.66,357.63,359.90,362.46,361.71,356.96,368.06,358.79,351.28,338.57,334.24,334.96,329.11,331.20,351.75,364.46,359.17,353.22,347.36,351.96,353.81,354.12,349.39,349.74,347.57,348.15,349.89,343.58,339.49,334.67,330.62,332.39,318.25,277.92,223.45,336.62,317.15,321.14,320.57,309.92,162.14,165.27,189.88,220.63,306.57,312.93,300.91,307.98,312.34,347.91,345.50,352.36,356.67,360.41,360.68,346.49,358.16,322.25,334.40,331.85,323.55,325.17,330.21,337.66,339.60,318.78,320.00,308.65,320.45,324.27,321.33,323.78,331.05,320.87,317.83,321.93,342.12,346.11,338.94,354.43,348.89,293.22,,,344.60,346.12,273.86,234.53,335.86,325.63,332.07,309.88,288.61,317.08,331.34,291.08,328.10,303.97,316.74,323.91,300.31,322.23,301.74,325.34,279.35,241.63,322.77,318.99,326.60,326.55,329.39,256.34,325.01,240.81,288.63,286.46,251.07,228.80,216.22,239.89,213.20,325.31,342.94,344.67,341.83,338.09,296.91,317.67,324.60,326.43,287.31,,,,270.50,317.93,314.51,320.36,318.05,329.24,,248.65,189.58,253.88,215.75,250.30,330.27,358.91,355.65,352.11,339.83,331.92,302.79,279.71,245.05,268.56,333.45,338.00,337.60,333.17,337.89,314.60,326.53,330.10,324.95,334.35,,
2011-10-24 21:48:11.730000,L5,296.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.13,329.73,301.29,316.29,319.96,323.19,281.98,,,,152.60,186.33,263.13,286.76,221.64,153.50,,,,,,,,,,,,,,278.18,251.66,286.38,332.27,335.49,333.66,329.89,329.82,310.12,295.78,310.03,301.17,301.57,,
2013-04-29 21:55:51.104000,L8,297.85,354.33,354.99,351.19,349.16,353.02,341.17,353.88,342.12,332.00,320.62,312.86,322.03,313.29,309.92,337.49,356.97,351.36,347.19,346.90,345.71,344.78,342.73,338.66,343.76,337.78,339.02,337.17,337.31,332.80,337.76,335.12,332.26,330.98,225.82,208.91,221.82,209.94,194.14,171.09,,,,160.63,197.50,292.76,305.10,229.19,,288.48,337.15,335.13,341.72,341.03,355.00,351.61,314.17,327.30,304.81,310.98,406.89,403.88,408.68,311.39,313.97,320.81,299.31,308.58,274.17,293.86,307.50,260.45,291.53,306.05,299.90,290.17,303.98,337.60,332.76,287.93,333.79,326.83,275.97,,,,,,,281.21,283.95,253.29,249.67,259.62,280.87,285.84,250.06,260.92,254.78,272.27,281.63,267.52,278.86,241.77,288.27,248.26,211.53,257.14,248.65,293.51,272.50,275.28,213.75,197.17,215.18,,,,,175.17,185.58,182.91,301.32,298.10,290.13,304.93,311.00,269.30,299.18,282.90,270.95,,,,,,,,,,,,,,191.60,191.91,238.60,301.72,350.15,344.72,355.95,333.52,291.11,274.92,265.31,239.82,266.84,340.49,338.93,333.87,328.72,338.11,297.81,290.78,303.38,293.42,295.50,,
2013-05-31 21:56:07.688000,L8,265.24,340.67,341.67,344.66,353.30,352.97,348.81,352.57,347.90,338.12,319.26,314.28,318.05,299.35,301.53,341.22,356.98,345.26,333.51,333.94,332.68,339.79,339.98,336.31,337.13,339.94,327.92,329.32,332.21,327.63,326.51,325.73,324.82,246.85,226.40,211.08,228.39,212.93,198.10,174.79,,,,,,,,,,283.56,336.27,333.30,341.12,339.12,341.85,346.49,296.03,340.24,296.85,305.31,310.88,294.91,285.51,304.94,320.39,315.52,304.37,306.07,269.63,291.98,314.68,257.05,284.54,300.65,292.30,278.87,302.03,337.21,326.42,330.21,337.66,338.34,269.48,,,341.68,240.04,,,271.50,278.92,250.39,178.72,255.31,277.25,280.50,243.09,253.06,248.62,265.94,274.71,263.94,277.82,236.44,278.67,238.30,203.26,262.61,201.16,285.06,265.28,252.76,208.36,191.23,209.46,,,,,,,172.00,295.64,293.49,271.04,264.97,257.24,263.81,305.88,281.10,263.77,,,,,,,,,,,,,,177.20,181.77,234.49,299.74,349.15,316.76,345.49,338.31,274.43,269.12,256.61,234.15,263.92,324.37,325.77,334.30,322.09,322.99,292.72,263.05,299.99,285.33,287.84,,
2013-07-18 21:56:02.364000,L8,334.55,355.44,353.64,346.68,347.95,350.22,341.31,355.07,343.43,336.29,327.68,312.80,322.10,319.45,322.71,334.21,357.22,351.71,350.32,345.58,342.97,344.56,341.42,340.57,344.52,333.72,337.10,336.31,344.84,350.78,330.73,329.30,336.15,324.24,229.45,211.73,228.38,218.91,198.51,172.02,,,,169.23,201.81,304.05,328.80,200.78,,316.30,338.99,335.14,340.00,359.48,353.66,350.38,331.86,344.95,321.33,325.05,332.13,334.56,335.67,326.29,323.89,320.96,313.25,310.69,308.26,304.65,319.80,315.28,330.81,326.82,317.71,314.22,320.39,327.41,349.86,334.72,344.57,343.95,273.86,,,,,,,289.44,289.02,199.87,185.78,258.96,284.78,286.85,251.32,287.13,267.87,273.04,288.34,267.80,286.58,241.61,295.01,248.68,211.55,288.60,263.71,326.23,325.44,271.11,216.05,200.17,218.12,,,,187.64,170.32,184.51,180.19,305.37,295.53,281.70,265.99,261.61,275.26,304.02,283.23,264.93,,,,,,,,,,,,,,178.13,167.20,228.67,309.56,345.02,327.40,349.61,336.95,317.78,277.56,264.49,237.20,272.92,329.71,337.42,337.47,329.31,330.15,300.22,287.89,318.10,327.16,331.83,,
