dates,satname,nzd0175-0000,nzd0175-0001,nzd0175-0002,nzd0175-0003,nzd0175-0004,nzd0175-0005,nzd0175-0006,nzd0175-0007,nzd0175-0008,nzd0175-0009,nzd0175-0014,nzd0175-0015,nzd0175-0016,nzd0175-0017,nzd0175-0018,nzd0175-0010,nzd0175-0011,nzd0175-0012,nzd0175-0013
2001-06-05 21:55:40.577000,L7,293.50,291.60,288.74,305.38,288.72,278.39,269.67,283.22,283.63,298.30,305.88,303.74,286.91,285.01,294.48,297.10,306.57,304.10,271.97
2001-06-21 21:55:05.323000,L7,303.32,296.66,299.34,317.27,297.69,282.13,279.72,286.78,286.06,304.83,318.14,316.73,293.63,284.21,290.82,301.02,337.88,347.99,312.39
2001-06-21 21:55:29.297000,L7,303.23,296.62,299.48,316.29,296.74,280.73,276.93,285.46,283.07,303.23,316.41,314.92,288.22,283.43,287.65,299.78,332.36,298.97,276.99
2001-09-09 21:54:12.928000,L7,309.12,494.76,407.32,450.00,500.45,283.72,287.71,299.98,294.23,312.32,307.91,296.72,279.67,275.27,261.44,278.96,253.94,284.86,272.07
2001-09-09 21:54:36.880000,L7,303.19,299.54,304.64,316.11,289.83,274.62,281.41,290.88,296.93,310.91,300.08,287.49,276.88,266.59,259.20,271.12,275.88,281.28,257.26
2001-10-11 21:53:46.024000,L7,311.58,316.35,309.99,331.44,304.36,297.21,284.07,294.66,293.81,320.14,304.61,299.48,278.21,265.09,266.51,280.85,298.74,281.74,265.87
2001-10-11 21:54:09.862000,L7,318.81,326.74,323.24,339.86,309.47,307.11,307.05,306.65,305.59,329.34,378.65,373.86,389.12,398.37,377.53,339.11,321.30,342.70,378.37
2002-01-15 21:54:23.534000,L7,277.03,256.92,282.75,,,,,,,,,,,,,,,,
2002-01-31 21:54:26.647000,L7,292.85,295.58,296.96,314.68,295.71,290.08,282.65,284.81,291.42,267.77,304.40,288.17,280.85,247.18,237.99,230.56,285.25,344.58,341.39
2002-01-31 21:54:50.570000,L7,284.21,288.32,289.22,308.62,288.88,281.99,276.25,280.80,286.30,268.17,298.29,280.61,278.72,249.44,241.71,292.09,309.42,328.66,252.66
2002-02-16 21:54:54.191000,L7,275.98,277.46,273.52,289.58,265.77,260.23,255.77,258.17,266.34,267.52,269.76,248.12,248.80,237.05,249.25,280.46,221.46,248.65,232.98
2002-03-20 21:54:24.081000,L7,,,289.75,312.43,288.92,283.55,271.83,282.75,284.92,293.13,294.77,271.11,255.49,,,233.24,251.67,275.84,262.17
2002-03-20 21:54:48.224000,L7,,,288.92,312.49,288.44,281.37,270.73,282.02,283.89,268.34,294.36,270.40,254.32,,,233.94,251.16,274.76,262.03
2002-04-05 21:54:25.270000,L7,280.59,,,,222.66,272.23,276.88,284.58,292.37,289.79,293.12,310.35,278.14,282.23,265.84,290.31,246.27,214.32,
2002-08-27 21:53:36.267000,L7,296.91,293.19,297.84,313.42,292.74,275.78,278.42,283.55,280.82,292.90,301.07,297.48,264.56,269.16,268.17,288.55,306.53,279.96,269.73
2002-08-27 21:54:00.253000,L7,330.86,343.39,347.62,345.90,334.50,314.72,324.97,331.38,341.29,360.26,387.13,402.81,400.12,397.79,375.79,358.09,358.64,376.25,383.44
2002-10-14 21:53:19.813000,L7,305.53,303.76,306.88,323.62,300.49,284.35,292.10,299.54,299.79,312.82,363.70,302.17,280.23,268.06,272.00,333.92,342.91,351.70,363.58
2002-10-14 21:53:43.769000,L7,330.70,325.18,326.83,336.74,318.72,305.64,311.95,321.73,323.62,330.56,338.56,351.63,345.57,342.65,323.78,343.97,355.29,337.68,346.24
2002-10-30 21:53:25.867000,L7,333.45,330.43,334.96,351.89,325.70,315.16,318.85,324.68,329.74,340.05,339.91,348.09,353.97,282.98,329.12,345.51,360.23,331.42,341.48
2003-01-18 21:54:06.301000,L7,297.00,295.81,300.99,317.26,296.30,287.82,287.05,291.05,296.51,307.34,312.12,306.07,276.97,270.37,271.81,276.57,304.33,305.14,268.35
2003-01-18 21:54:30.278000,L7,297.31,296.75,301.18,317.26,296.12,287.35,286.51,289.33,296.19,306.82,310.16,304.35,276.01,268.91,269.87,286.44,306.24,306.23,268.24
2003-03-23 21:54:16.760000,L7,,207.66,210.34,236.77,284.21,279.70,274.11,285.30,290.45,301.22,302.48,300.03,278.98,270.13,368.99,287.85,295.39,291.01,264.36
2003-03-23 21:54:40.711000,L7,,203.27,202.96,224.46,278.57,277.67,270.96,284.37,289.07,298.50,301.09,299.16,276.95,268.02,268.39,281.56,294.91,284.72,263.72
2003-05-26 21:54:19.958000,L7,297.06,294.00,294.70,316.07,293.87,286.95,279.53,286.47,290.25,307.68,364.68,372.58,374.59,364.51,335.26,296.64,340.45,303.65,358.09
2003-05-26 21:54:43.917000,L7,297.05,295.07,295.51,317.56,296.95,287.62,283.88,289.86,291.37,312.14,365.27,373.57,377.57,367.02,333.19,299.17,342.56,363.86,359.31
2003-07-21 21:42:33.857000,L5,293.23,268.04,278.09,,,,,,,,,,,,,,,,
2003-08-06 21:42:27.230000,L5,301.32,276.68,278.52,286.71,209.42,224.76,210.41,246.63,192.44,286.38,243.26,256.51,205.69,256.66,250.40,162.27,,,
2003-08-06 21:42:51.203000,L5,299.84,275.20,277.67,220.72,204.71,222.81,207.11,243.81,187.11,285.56,,,,255.90,249.46,,,,
2003-09-07 21:43:00.591000,L5,216.45,287.64,295.38,296.58,268.55,239.25,216.73,257.22,270.01,288.75,305.50,300.08,266.75,272.83,263.40,,218.32,307.57,299.38
2003-10-25 21:43:40.253000,L5,339.86,332.99,324.47,335.67,318.07,305.28,311.86,307.47,340.97,347.09,364.43,374.38,364.64,362.65,360.66,344.49,353.61,378.86,372.90
2003-10-25 21:44:04.226000,L5,342.06,334.01,325.33,335.33,315.76,304.09,310.63,304.80,339.30,347.44,362.92,374.12,363.46,362.47,351.87,343.74,351.79,376.02,369.31
2004-02-14 21:44:33.705000,L5,292.22,287.61,285.53,298.42,282.18,249.24,252.45,274.60,274.66,285.83,214.11,221.63,261.16,254.48,239.62,250.03,241.49,271.69,235.24
2004-02-14 21:44:57.678000,L5,330.76,311.43,315.64,328.85,325.40,316.41,313.82,314.23,322.03,326.29,321.88,316.65,327.49,321.54,300.04,313.84,316.97,330.62,322.65
2004-03-01 21:44:38.581000,L5,320.57,306.58,306.01,319.94,297.32,290.57,290.50,298.45,305.61,308.56,321.82,250.49,,,,310.53,326.88,324.40,323.72
2004-03-01 21:45:02.553000,L5,318.40,305.76,304.95,319.94,296.85,290.20,290.74,298.30,305.64,308.54,323.47,301.82,,,,310.94,326.86,324.25,323.72
2004-04-02 21:44:54.996000,L5,348.25,329.32,327.12,339.63,321.01,325.35,321.63,325.29,339.65,342.70,373.41,368.16,378.13,368.03,364.16,348.88,345.84,358.36,364.94
2004-04-02 21:45:18.969000,L5,348.82,331.15,330.14,343.34,321.98,325.74,323.99,327.04,342.73,342.13,375.69,369.06,379.12,369.09,364.73,350.56,348.37,359.79,365.90
2004-04-18 21:45:25.586000,L5,321.46,311.16,318.00,331.01,309.15,308.67,294.04,306.98,302.64,314.61,352.65,346.90,333.99,328.24,314.86,314.48,328.91,337.80,344.37
2004-04-18 21:45:49.558000,L5,293.78,289.66,290.97,297.94,227.46,265.99,225.14,265.84,270.33,279.09,218.90,256.92,256.35,268.05,260.67,232.35,241.45,272.36,192.57
2004-05-04 21:45:52.076000,L5,296.96,294.98,287.83,182.14,,,,,,,217.44,260.98,244.64,161.62,,,,,
2004-05-04 21:46:16.049000,L5,301.31,297.58,292.36,190.21,164.25,,,,,195.12,225.99,267.58,250.35,164.76,,207.26,228.50,243.44,159.50
2004-05-20 21:46:20.465000,L5,290.84,285.44,278.09,191.83,199.36,196.75,201.11,216.28,195.58,277.78,199.93,237.66,203.94,263.58,257.74,,,,
2004-05-20 21:46:44.438000,L5,289.48,285.21,277.55,187.31,193.29,191.20,201.29,250.82,190.95,276.82,195.53,227.74,200.63,262.90,257.30,,,,
2004-06-21 21:47:16.748000,L5,,,,,,,,,,,327.66,319.29,295.21,290.87,284.19,,,,326.57
2004-06-21 21:47:40.721000,L5,,,,,,,,,,,325.69,319.29,296.20,291.46,284.95,,,,326.57
2004-07-07 21:47:45.207000,L5,303.09,285.47,271.80,176.30,163.02,,,,,,,,,,,,,,
2004-07-07 21:48:09.180000,L5,296.48,276.75,219.46,,,,,,,,,,,,,,,,
2004-07-23 21:48:09.192000,L5,300.88,293.30,287.04,247.26,227.72,234.88,213.35,259.12,265.46,276.80,276.94,272.52,202.62,262.80,256.02,,253.65,271.06,265.45
2004-07-23 21:48:33.165000,L5,299.39,291.82,285.86,228.04,222.14,215.60,206.86,250.75,241.98,274.64,192.71,225.16,194.84,261.06,254.02,,,,
2004-09-25 21:49:43.196000,L5,328.39,320.37,312.27,326.58,307.38,293.46,293.46,295.12,310.82,317.26,336.29,333.55,303.65,295.20,281.70,316.65,331.87,339.57,340.25
2004-09-25 21:50:07.312000,L5,328.96,320.52,312.27,326.58,307.38,294.18,294.01,295.40,311.94,318.69,336.44,333.72,302.22,295.23,281.70,318.37,331.87,339.57,340.25
2004-10-27 21:50:47.740000,L5,299.11,292.38,291.95,304.82,280.56,243.68,253.91,279.20,283.79,290.99,182.77,,,,,280.42,287.88,298.34,231.04
2005-01-15 21:51:45.464000,L5,341.10,330.12,331.61,342.02,324.04,316.61,296.80,301.39,311.43,313.87,380.15,370.21,381.00,381.86,354.33,324.08,342.45,365.03,369.67
2005-01-15 21:52:09.437000,L5,341.92,331.93,331.97,344.80,325.71,317.21,296.86,302.41,311.61,316.78,380.43,371.74,383.93,383.44,354.05,326.61,342.94,364.84,370.96
2005-03-04 21:52:28.245000,L5,292.80,290.94,289.58,298.76,225.53,225.88,205.32,257.42,,,278.72,284.75,265.83,269.19,261.00,,,,186.14
2005-03-04 21:52:52.217000,L5,294.23,292.11,291.38,302.40,270.35,248.52,215.10,262.63,266.90,280.58,289.57,290.59,270.92,273.69,266.29,190.74,246.78,266.97,237.21
2005-04-21 21:52:46.920000,L5,319.58,308.08,308.77,323.03,305.39,300.52,293.36,296.78,301.24,308.61,333.68,325.48,303.37,298.28,287.42,302.14,313.73,327.18,329.24
2005-04-21 21:53:10.893000,L5,297.17,293.10,287.28,292.77,271.69,274.38,224.59,274.09,271.74,286.26,288.54,292.98,274.16,277.53,269.62,259.45,265.46,276.04,280.93
2005-05-23 21:53:00.685000,L5,298.18,289.67,279.27,239.03,215.72,221.50,200.34,233.15,264.52,279.97,201.14,264.43,207.16,268.16,262.29,,,,
2005-06-08 21:53:09.034000,L5,303.30,294.90,283.31,267.12,213.28,227.31,197.89,254.81,189.00,,268.13,289.12,241.53,262.96,257.32,,251.22,261.60,
2005-06-08 21:53:33.007000,L5,303.67,295.94,284.87,286.67,212.52,228.78,197.62,254.60,191.93,,204.25,289.10,243.85,263.21,258.10,,254.59,263.95,
2005-10-30 21:53:39.558000,L5,312.11,303.63,302.44,317.15,294.46,287.98,305.45,308.62,315.23,324.49,330.17,326.39,291.00,289.72,299.18,319.79,333.42,321.20,324.93
2005-10-30 21:54:03.531000,L5,311.80,302.84,302.23,317.42,294.12,287.79,305.21,308.79,315.35,324.14,330.18,326.55,291.37,290.37,300.08,320.43,333.98,321.10,324.98
2006-02-19 21:56:15.936000,L5,283.30,282.49,278.13,289.86,226.34,229.51,202.15,250.86,272.26,221.98,265.78,265.76,262.60,269.88,262.23,209.48,239.20,258.11,193.62
2006-02-19 21:56:39.909000,L5,318.68,311.03,311.56,330.28,310.05,300.22,294.12,301.67,309.24,310.41,342.35,337.03,341.20,326.83,317.52,311.63,328.08,334.32,338.24
2006-04-08 21:57:12.628000,L5,344.98,340.60,340.62,351.80,327.43,326.82,324.25,328.41,333.66,335.22,370.41,372.82,372.77,372.81,361.22,336.39,345.59,359.48,360.88
2006-04-08 21:57:36.601000,L5,290.48,284.92,283.42,296.32,225.39,223.69,197.62,253.42,201.62,271.71,272.36,290.46,241.06,256.59,253.96,179.05,193.08,263.52,205.79
2006-06-27 21:58:24.681000,L5,301.09,289.23,284.68,240.94,216.69,220.64,191.19,254.89,193.93,275.32,256.26,283.49,263.24,272.36,266.81,,239.06,265.58,
2006-06-27 21:58:48.654000,L5,300.50,288.97,283.88,238.43,212.97,219.68,187.63,255.67,192.92,177.97,254.57,280.63,263.19,273.28,266.81,,237.92,262.33,
2006-07-13 21:58:38.362000,L5,299.47,292.44,289.26,243.64,223.55,228.73,211.70,262.60,269.85,282.73,287.50,283.06,267.22,278.36,271.98,176.64,242.42,276.36,
2006-07-13 21:59:02.335000,L5,298.26,292.01,287.89,230.22,214.12,220.10,202.12,258.30,269.15,230.21,274.39,264.68,263.80,277.19,269.59,,,,
2007-01-05 22:00:28.480000,L5,,,,,,,,,,,262.93,286.70,282.35,279.30,270.31,,,,232.06
2008-12-25 21:50:10.387000,L5,283.16,288.58,285.18,246.28,210.18,224.83,213.12,260.51,276.72,179.23,229.02,277.97,264.46,271.07,265.53,,,,189.31
2008-12-25 21:50:34.359000,L5,314.61,308.39,307.54,321.04,298.87,292.42,290.23,298.61,304.03,301.77,328.34,324.38,296.09,291.05,288.14,307.94,317.19,330.12,325.07
2009-11-26 21:56:28.873000,L5,319.44,312.06,313.71,323.03,303.73,289.99,281.42,286.56,296.13,297.94,336.85,331.37,303.05,292.01,284.26,304.71,322.86,328.99,331.15
2010-01-13 21:56:25.416000,L5,319.56,312.63,310.08,318.70,297.59,298.39,285.00,293.64,301.21,304.37,340.88,329.10,306.56,301.18,289.51,309.29,319.24,333.35,330.44
2010-01-13 21:56:49.389000,L5,339.61,333.91,333.35,344.26,326.25,324.61,329.51,330.75,341.30,338.47,391.67,392.01,387.04,385.88,376.35,345.65,355.67,369.28,385.71
2010-10-28 21:55:27.339000,L5,297.72,296.17,294.32,293.95,227.98,225.39,204.93,251.06,270.75,279.75,263.20,294.07,266.54,268.65,261.58,212.90,246.50,278.43,252.35
2010-10-28 21:55:51.312000,L5,335.58,327.76,324.12,341.22,319.98,306.26,302.64,309.05,317.92,322.41,367.63,362.77,361.94,355.23,354.32,328.34,345.34,352.52,360.11
2010-12-31 21:55:32.560000,L5,318.68,314.43,314.48,325.13,303.09,298.08,283.69,291.32,298.49,301.49,338.60,329.36,306.55,291.34,282.52,303.84,314.73,332.08,332.71
2010-12-31 21:55:56.533000,L5,317.74,311.77,313.26,324.83,303.42,297.67,283.71,291.53,297.68,300.86,339.31,329.55,306.65,291.50,283.30,303.81,315.84,332.21,332.87
2011-01-16 21:55:58.174000,L5,317.59,311.78,320.31,335.21,312.16,309.51,298.48,306.60,299.37,307.59,344.89,341.06,319.93,309.03,296.90,308.57,323.58,332.49,332.26
2011-02-01 21:55:35.620000,L5,330.80,325.25,325.91,337.98,324.01,313.02,312.07,323.90,332.44,333.61,363.63,360.43,368.53,361.72,359.25,331.30,346.10,353.82,353.01
2011-02-17 21:55:37.006000,L5,,,,,,,,,,,218.88,282.95,261.14,269.90,261.78,,,,
2011-02-17 21:56:00.979000,L5,,,,,,,,,,,220.12,286.77,260.10,268.79,260.13,,,,
2013-04-11 22:07:51.092000,L8,,212.30,266.19,203.98,174.53,194.69,,,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,,,228.65,197.39,169.81,,,,,,,,,,,,,,
2013-05-13 22:07:59.284000,L8,320.66,313.33,317.48,332.66,310.18,294.49,286.45,295.20,300.57,305.14,328.87,321.51,298.19,293.84,294.47,306.57,331.39,337.55,325.33
2013-05-29 22:07:41.466000,L8,303.51,290.22,282.80,266.38,221.19,268.38,168.09,215.45,272.24,281.74,303.83,298.67,249.66,274.74,270.08,277.42,295.31,302.13,261.23
2013-05-29 22:08:05.425000,L8,301.63,288.10,281.35,178.45,215.44,242.37,164.51,205.93,269.78,279.60,286.17,292.57,243.33,268.30,267.95,,,,
2013-06-30 22:07:36.163000,L8,303.83,288.06,283.16,167.66,,,,,271.13,281.34,251.51,287.88,239.00,269.11,262.36,201.73,294.29,260.15,
2013-06-30 22:08:00.117000,L8,303.40,287.50,282.67,166.44,,,,,269.97,280.82,252.25,286.17,236.85,268.45,261.95,,293.94,259.20,
2013-07-16 22:07:36.609000,L8,297.98,286.11,286.31,236.38,278.74,272.50,206.84,266.89,281.24,280.03,,,,,,,,,
2013-08-17 22:08:03.120000,L8,304.00,287.68,284.60,,221.63,269.03,208.26,212.49,276.65,278.75,198.83,285.88,209.88,268.80,260.38,276.20,245.75,258.78,
2013-09-02 22:07:40.639000,L8,301.90,291.83,286.68,306.99,211.13,273.80,162.03,208.10,278.88,276.00,300.79,287.07,260.08,266.21,259.18,,246.84,262.24,178.04
2013-09-02 22:08:04.598000,L8,302.22,292.06,286.97,307.22,211.18,273.96,162.09,208.00,278.89,276.09,300.86,286.94,259.92,266.18,258.99,,246.90,262.26,177.52
2013-10-20 22:07:26.886000,L8,305.17,312.99,299.02,329.86,300.58,280.82,271.90,273.92,285.64,293.80,320.13,312.53,285.69,283.33,273.81,292.28,303.67,314.76,318.30
2013-11-05 22:07:22.900000,L8,295.73,296.33,246.30,293.97,262.83,273.67,258.89,269.81,285.04,290.38,311.95,301.70,279.89,271.97,267.27,285.40,295.87,308.60,309.13
2013-11-05 22:07:46.855000,L8,,,,,,,,202.36,280.10,282.09,304.49,291.31,270.01,264.29,260.84,275.04,246.08,262.06,183.17
2013-11-21 22:07:13.797000,L8,292.03,290.02,286.24,,210.74,270.23,166.60,220.49,273.32,282.85,295.18,283.62,273.46,268.69,265.65,275.52,241.19,259.32,184.15
2013-11-21 22:07:37.752000,L8,295.11,293.98,289.59,,215.80,270.71,206.65,216.28,275.28,283.48,302.28,285.25,272.45,268.70,264.87,277.99,245.16,260.67,183.40
2013-12-07 22:07:14.870000,L8,290.49,289.32,289.08,203.05,221.77,271.35,207.98,212.91,278.73,282.66,,,,,,277.89,247.84,259.55,
2014-01-24 22:06:45.554000,L8,302.65,314.71,419.39,430.65,430.02,375.46,354.16,394.15,285.69,290.99,320.46,304.34,274.65,285.51,271.84,283.56,304.60,308.81,312.64
2014-01-24 22:07:09.509000,L8,304.38,313.95,420.01,431.76,456.21,374.17,354.79,394.95,286.16,292.61,321.61,304.50,274.36,285.32,271.57,283.38,303.59,309.22,312.21
2014-02-09 22:06:33.299000,L8,293.35,288.39,286.01,208.97,275.75,271.77,207.92,218.19,283.89,284.89,300.21,282.58,264.77,266.53,261.33,287.10,294.11,265.91,187.03
2014-02-09 22:06:57.254000,L8,250.90,288.28,285.08,,209.19,270.44,205.48,212.14,282.20,282.27,295.93,269.27,255.66,264.17,258.81,277.67,244.49,260.09,180.07
2014-02-25 22:06:20.497000,L8,291.44,287.92,282.95,284.58,215.19,269.43,182.60,212.30,270.91,278.63,298.14,276.56,263.66,264.48,257.57,273.51,246.45,259.55,177.26
2014-02-25 22:06:44.447000,L8,292.89,289.55,283.99,294.71,216.39,270.58,209.45,212.36,271.59,278.60,300.23,274.95,264.12,264.87,257.33,273.09,247.28,259.64,175.85
2014-03-29 22:05:52.007000,L8,305.60,298.03,296.80,316.04,288.35,288.24,272.57,286.30,292.30,299.47,320.72,310.79,286.03,285.11,274.88,297.04,306.78,315.38,317.75
2014-03-29 22:06:15.961000,L8,306.19,298.63,297.60,317.92,289.88,289.01,273.20,287.67,292.87,300.21,321.71,311.40,286.41,285.50,275.25,297.66,307.37,315.98,318.17
2014-04-30 22:05:22.578000,L8,304.60,290.35,285.48,171.17,225.21,272.16,210.12,220.42,275.06,284.81,305.21,293.99,273.54,274.03,267.37,282.98,249.46,267.07,259.10
2014-04-30 22:05:46.536000,L8,314.24,302.81,297.90,327.60,306.40,292.36,283.34,289.69,294.26,299.71,349.73,357.54,297.46,291.84,283.61,296.29,310.15,347.32,356.38
2014-05-16 22:05:09.831000,L8,303.34,287.96,281.03,,221.47,210.12,205.70,211.53,238.87,220.50,305.30,285.07,272.59,274.38,266.31,268.90,182.80,259.77,176.63
2014-08-04 22:05:38.545000,L8,312.94,298.33,298.44,310.44,296.65,281.14,276.46,280.49,288.44,293.35,322.02,314.22,292.06,285.70,280.43,291.85,308.58,324.74,318.04
2014-08-20 22:05:42.763000,L8,301.94,286.33,282.57,,218.09,262.66,204.33,211.99,269.27,228.94,,,,260.78,257.06,211.79,245.05,258.63,
2014-08-20 22:06:06.726000,L8,301.31,286.87,283.33,208.85,220.92,243.32,206.32,214.54,271.24,278.94,,,,263.43,258.95,271.66,245.45,261.24,
2014-10-07 22:05:49.968000,L8,309.72,302.23,301.23,315.94,295.39,286.33,282.94,288.71,291.28,299.89,320.30,316.13,287.38,286.03,277.47,289.84,306.12,313.83,317.65
2014-11-08 22:05:52.173000,L8,309.94,314.45,316.03,331.40,299.95,289.28,274.01,278.22,290.55,298.36,324.62,319.16,295.41,288.87,281.39,296.70,328.19,314.80,322.57
2014-11-08 22:06:16.124000,L8,294.61,286.26,286.01,170.31,219.84,244.65,205.26,216.03,270.79,282.45,244.69,290.24,276.38,270.98,267.71,268.45,246.18,259.72,254.47
2015-02-28 22:05:24.487000,L8,304.98,297.39,303.20,318.38,295.20,279.89,271.46,280.91,287.42,291.54,324.85,315.74,292.33,286.64,281.89,286.92,303.71,316.27,319.16
2015-02-28 22:05:48.437000,L8,307.65,299.39,305.53,321.04,299.48,281.20,274.45,300.34,289.88,292.90,326.81,318.41,293.01,287.10,282.16,290.94,305.72,320.94,320.42
2015-03-16 22:05:13.611000,L8,293.87,286.47,283.63,,223.43,273.23,210.48,,,170.52,216.82,240.11,258.15,268.44,263.87,229.49,247.88,260.42,187.39
2015-05-19 22:04:40.718000,L8,302.47,286.97,281.56,,,,,,,,200.33,259.09,223.01,267.34,262.07,,245.68,256.39,
2015-05-19 22:05:04.672000,L8,303.44,288.27,282.54,168.51,216.60,246.60,163.74,,,,285.00,285.47,245.71,269.70,265.11,,247.69,258.65,
2015-06-04 22:04:48.656000,L8,310.00,291.72,282.21,172.55,220.67,262.29,205.65,256.60,264.92,227.95,208.61,283.61,243.43,269.49,264.75,,248.56,260.39,
2015-06-04 22:05:12.611000,L8,308.42,290.63,281.31,170.51,218.89,261.83,204.65,,,,207.59,282.65,235.05,268.86,264.24,,247.81,259.66,
2015-06-20 22:04:57.007000,L8,300.84,293.57,289.30,232.71,227.01,261.89,210.85,,,,303.26,297.88,262.86,272.97,261.00,,248.85,263.20,294.10
2015-06-20 22:05:20.970000,L8,324.66,312.85,304.74,318.19,322.16,288.32,276.62,287.75,279.60,287.99,326.31,319.76,289.53,289.88,277.29,292.73,317.52,329.45,320.34
2015-07-22 22:05:13.606000,L8,305.90,289.60,284.21,235.04,224.97,269.54,210.65,249.93,268.42,276.62,305.73,287.46,243.15,271.54,267.18,218.68,250.11,301.67,249.04
2015-07-22 22:05:37.569000,L8,304.14,287.84,282.43,172.42,221.84,267.27,207.93,,265.93,272.76,,251.83,226.53,269.25,265.31,202.36,248.19,263.87,
2015-08-23 22:05:24.610000,L8,308.40,298.84,295.42,312.96,289.25,285.27,270.85,269.09,276.98,289.43,313.64,307.53,283.14,277.81,272.82,283.80,304.96,312.84,316.57
2015-08-23 22:05:48.569000,L8,308.51,299.03,295.64,313.19,289.67,285.63,272.24,269.91,277.47,289.99,313.94,307.92,283.73,278.77,273.38,284.27,305.34,313.67,317.58
2015-10-26 22:05:43.801000,L8,302.63,301.16,296.43,311.77,292.24,280.77,276.63,280.86,284.87,290.71,318.38,312.77,287.52,280.16,274.86,289.45,305.42,319.15,315.88
