dates,satname,nzd0305-0000,nzd0305-0001,nzd0305-0002,nzd0305-0003,nzd0305-0004,nzd0305-0005,nzd0305-0006,nzd0305-0007,nzd0305-0008,nzd0305-0009,nzd0305-0010,nzd0305-0011,nzd0305-0012,nzd0305-0013,nzd0305-0014,nzd0305-0015,nzd0305-0016,nzd0305-0017,nzd0305-0018,nzd0305-0019,nzd0305-0020,nzd0305-0021,nzd0305-0022,nzd0305-0023,nzd0305-0024,nzd0305-0025,nzd0305-0026,nzd0305-0027,nzd0305-0028,nzd0305-0029,nzd0305-0030,nzd0305-0032,nzd0305-0033,nzd0305-0031,nzd0305-0034,nzd0305-0035,nzd0305-0036,nzd0305-0037
2000-08-07 21:45:32.940000,L7,355.09,343.54,325.62,331.63,328.79,333.37,328.10,322.94,324.94,347.60,364.81,363.22,357.54,344.47,347.47,335.98,345.21,342.70,345.48,331.00,339.32,358.48,358.30,368.70,486.34,469.93,165.11,315.90,343.15,346.21,347.13,311.90,405.53,282.81,389.09,362.33,209.13,256.23
2000-08-14 21:51:44.223000,L7,349.41,332.05,291.83,320.88,312.54,323.20,311.60,299.85,304.54,339.59,185.83,253.30,334.23,334.92,338.70,322.83,323.09,335.10,323.81,331.64,341.73,349.76,349.68,181.18,294.81,346.42,171.05,342.55,299.78,332.70,331.08,356.07,361.30,349.32,331.71,340.88,214.06,285.06
2000-09-15 21:51:13.624000,L7,339.50,328.13,148.49,239.07,312.87,315.93,313.97,301.19,309.76,281.20,200.48,316.51,330.96,332.60,208.68,311.02,322.55,331.93,317.35,328.62,322.90,349.79,348.93,360.87,352.28,339.34,335.21,335.15,328.86,323.35,327.52,350.42,355.64,344.04,329.67,335.43,329.14,339.30
2000-10-26 21:44:46.815000,L7,520.75,473.16,495.58,468.01,351.75,354.02,350.60,345.93,352.73,371.05,418.35,418.06,369.41,352.57,361.88,359.82,367.31,359.48,365.87,370.62,366.18,377.96,381.04,388.52,383.47,373.76,364.12,366.83,366.99,354.28,407.73,390.05,380.73,401.02,362.20,360.11,362.94,375.17
2000-12-04 21:50:58.069000,L7,378.67,329.06,319.37,315.47,318.55,306.19,319.46,322.32,323.25,353.04,363.82,371.33,357.86,350.17,346.11,360.44,354.89,353.28,350.35,351.98,360.25,367.13,376.77,378.96,376.67,376.27,371.68,365.11,357.66,359.82,374.40,372.14,369.71,370.34,353.10,348.82,348.37,365.31
2000-12-13 21:44:52.270000,L7,339.78,328.64,286.17,305.98,310.56,320.41,314.16,301.04,305.14,259.51,306.56,315.67,328.14,319.88,322.20,247.28,322.10,271.65,,329.51,332.97,342.58,341.29,353.21,339.94,335.80,325.23,222.80,319.25,315.05,320.63,344.22,316.02,332.97,330.57,327.90,326.01,337.06
2001-01-05 21:51:04.492000,L7,387.83,391.20,355.28,349.78,367.54,369.79,363.74,352.80,356.69,356.33,377.04,381.23,359.88,360.19,380.00,360.11,377.22,340.57,286.76,352.40,328.32,385.76,392.66,390.92,374.32,374.93,362.26,361.74,354.07,362.52,369.09,394.90,383.97,369.94,171.82,228.99,207.98,235.26
2001-01-21 21:51:10.359000,L7,363.47,349.36,339.96,335.88,335.04,339.93,341.10,335.97,329.12,359.61,376.27,396.26,352.53,350.24,344.36,344.73,346.71,349.66,346.36,347.54,365.24,372.18,390.15,388.45,375.74,362.89,313.56,312.04,350.07,344.62,350.87,416.67,377.40,405.17,347.11,342.58,344.00,363.64
2001-04-04 21:44:30.925000,L7,375.63,366.88,357.64,350.78,343.66,354.72,355.30,345.77,349.78,365.08,390.21,385.35,368.27,356.67,461.87,455.26,477.31,490.39,507.57,472.02,482.19,377.41,380.32,386.29,380.26,483.39,493.37,492.25,525.81,360.81,360.23,383.41,391.37,378.68,367.30,360.66,367.39,233.25
2001-04-20 21:44:34.614000,L7,350.24,345.95,318.61,300.62,301.87,317.96,312.85,296.20,279.94,342.09,346.51,358.54,321.94,333.49,267.97,308.25,330.96,335.17,345.66,347.98,349.09,351.71,360.82,372.50,366.77,357.56,293.61,313.86,322.25,330.50,349.13,364.89,368.60,355.81,336.47,345.59,347.00,356.98
2001-04-27 21:50:43.832000,L7,346.56,337.54,326.11,313.53,316.72,325.06,318.09,319.30,320.34,338.87,320.93,350.36,329.85,328.55,332.98,300.67,202.90,289.54,291.01,338.39,338.69,353.43,356.51,349.66,341.99,347.44,178.23,345.09,340.53,340.89,346.07,265.23,366.48,347.63,172.96,340.45,343.62,348.81
2001-05-13 21:50:33.259000,L7,333.99,338.34,321.90,516.13,523.70,507.39,323.39,308.86,311.24,328.48,176.98,238.32,331.07,318.51,318.56,468.69,474.16,485.44,473.75,339.22,333.03,342.31,358.00,243.85,215.05,318.59,286.06,177.23,307.87,336.49,342.78,312.23,349.57,288.72,333.89,337.12,209.47,347.04
2001-05-22 21:44:18.615000,L7,357.80,350.21,332.28,305.88,309.94,330.41,307.04,303.45,287.94,362.39,382.24,369.33,350.58,307.95,361.01,358.15,363.81,364.72,303.28,322.48,376.80,369.52,391.56,385.43,376.58,319.22,350.77,349.97,304.19,353.72,349.99,378.49,377.14,360.97,362.20,333.23,374.02,232.75
2001-07-25 21:43:42.718000,L7,340.38,333.34,320.35,319.14,309.31,321.21,317.82,304.58,304.78,341.95,342.41,340.59,318.26,322.06,320.13,310.40,317.71,461.23,456.00,447.15,421.43,353.05,357.48,356.01,321.47,327.65,173.72,313.95,293.83,324.93,335.52,220.94,335.64,333.52,325.44,324.30,336.04,339.82
2001-09-18 21:49:05.242000,L7,525.75,521.11,482.35,418.41,336.22,339.87,335.64,334.75,329.44,357.57,371.07,377.37,361.39,348.22,346.41,440.52,446.71,452.62,350.48,349.28,359.17,363.99,486.53,505.11,497.34,515.66,351.50,369.50,353.99,354.55,356.51,373.47,374.65,362.21,350.95,349.67,347.98,363.70
2001-10-04 21:48:54.017000,L7,365.14,357.37,348.06,343.12,338.49,345.69,344.96,333.71,335.84,355.92,373.40,377.91,369.45,353.31,356.08,434.66,416.07,426.11,357.15,364.97,370.65,374.52,379.59,379.03,369.99,364.35,460.08,466.95,498.65,457.29,488.25,400.66,374.56,529.02,358.54,355.33,353.54,368.94
2001-10-29 21:42:45.257000,L7,416.05,363.81,351.19,335.25,338.11,342.05,338.24,345.92,378.89,364.39,374.91,402.17,402.58,360.25,379.86,350.54,356.10,347.60,362.24,394.36,385.36,375.10,388.90,395.93,385.52,377.43,352.23,360.87,364.84,360.13,356.96,398.93,386.73,413.86,382.64,368.27,393.86,394.25
2002-01-17 21:43:16.786000,L7,359.33,346.30,333.87,328.88,334.61,392.81,381.14,309.24,411.30,341.33,330.05,314.06,383.91,273.09,341.42,333.82,341.60,340.38,340.89,342.01,350.94,357.94,363.89,366.40,363.00,360.02,353.24,350.38,346.69,345.63,347.73,359.93,363.25,354.98,347.75,345.94,345.03,351.55
2002-02-02 21:43:18.682000,L7,523.58,514.20,492.55,419.64,342.01,412.40,382.12,452.58,466.77,525.02,505.49,335.32,332.84,341.80,338.17,341.51,337.87,338.41,334.79,336.86,342.08,338.35,350.83,351.65,297.46,366.24,507.76,524.43,501.80,459.69,413.88,347.11,349.43,347.87,,,,
2002-02-18 21:43:18.247000,L7,340.61,326.65,302.38,304.68,303.31,313.12,310.93,299.27,301.00,326.79,354.71,351.18,325.26,322.91,322.94,180.53,226.29,295.91,210.08,331.26,331.57,341.19,343.04,351.02,341.93,333.23,328.22,222.11,300.69,316.00,314.98,344.23,344.78,328.99,328.08,323.37,320.18,286.00
2002-02-25 21:49:35.857000,L7,371.38,371.29,379.47,356.11,383.75,360.80,353.61,337.45,349.98,370.56,394.01,406.22,391.66,385.71,386.06,391.12,377.45,363.39,373.20,386.71,445.13,417.46,382.69,381.24,381.07,374.30,360.60,393.67,403.58,408.34,383.92,389.60,389.69,396.52,405.02,387.41,197.23,228.48
2002-03-06 21:43:23.680000,L7,366.28,353.12,338.67,335.30,335.65,337.12,429.41,423.91,419.75,347.62,366.74,376.27,361.73,352.18,343.55,348.54,352.82,346.03,350.26,350.61,474.03,475.36,459.33,469.67,369.58,364.76,362.45,358.46,358.61,357.97,361.21,370.98,367.77,363.64,350.03,349.09,346.30,356.22
2002-03-22 21:43:16.355000,L7,357.42,347.86,325.61,295.00,290.67,311.31,311.99,290.07,307.64,342.42,356.91,354.04,314.08,301.40,323.88,334.58,333.82,337.91,196.55,184.58,355.77,365.55,368.40,358.94,365.71,302.45,300.41,181.57,225.09,,207.31,355.26,365.88,273.86,336.17,325.93,314.98,351.94
2002-04-07 21:43:17.050000,L7,371.25,361.74,347.95,339.86,393.55,374.40,359.70,342.33,381.09,373.51,372.05,373.08,364.25,367.37,369.58,330.09,330.24,345.19,340.63,350.83,356.47,363.96,367.16,370.59,366.77,356.30,352.84,348.80,345.78,342.95,346.05,357.90,368.61,354.53,343.55,345.12,345.37,360.65
2002-04-14 21:49:26.507000,L7,365.30,353.31,343.09,342.41,338.26,336.54,342.92,333.90,338.43,357.91,371.20,369.96,353.42,351.18,348.67,348.23,349.76,351.23,353.04,360.15,369.59,379.33,377.45,380.33,377.19,373.20,370.22,371.32,368.19,362.04,365.42,391.21,370.77,379.82,355.43,354.74,348.87,371.81
2002-05-09 21:43:16.766000,L7,346.51,334.16,315.20,319.08,325.26,323.22,321.21,307.17,316.31,343.48,359.18,351.99,340.63,335.09,335.47,331.43,334.30,335.38,334.15,339.70,354.50,358.63,363.41,367.59,361.44,355.56,207.39,306.05,322.99,342.08,343.27,358.14,364.88,351.16,337.10,496.03,202.49,254.06
2002-07-19 21:48:57.399000,L7,511.32,487.53,520.41,494.31,349.57,345.61,337.81,327.43,488.42,527.61,393.74,387.72,364.15,353.98,367.22,518.18,523.49,476.30,470.47,471.81,499.19,510.28,493.67,488.11,480.71,476.46,531.29,505.61,355.62,359.87,356.26,383.76,384.68,380.01,427.99,477.62,471.04,458.87
2002-09-05 21:48:38.182000,L7,370.56,355.73,357.21,370.95,376.15,392.75,387.17,335.09,339.66,367.57,385.50,399.27,392.97,397.72,365.59,361.55,361.54,363.07,334.37,366.81,375.92,353.12,389.31,393.20,383.69,405.76,408.31,411.61,382.07,385.09,371.57,397.04,374.64,392.31,374.45,358.40,352.65,367.57
2002-09-14 21:42:19.037000,L7,356.44,339.87,325.64,322.06,318.65,324.06,319.87,300.30,317.46,338.55,358.52,367.28,338.93,331.14,338.88,321.20,334.75,340.16,332.99,340.51,348.73,353.62,354.60,365.30,359.46,349.49,344.92,343.24,340.34,333.79,334.64,353.30,351.86,347.18,331.58,333.16,337.62,346.86
2002-09-30 21:42:11.676000,L7,347.88,334.56,311.29,311.44,309.98,321.76,314.57,302.18,309.21,333.29,356.41,358.44,333.47,332.95,337.38,313.75,325.42,335.10,316.02,337.78,345.36,349.13,348.30,360.58,349.23,340.91,338.65,339.32,335.74,330.66,340.47,350.57,442.23,347.62,428.95,418.86,201.67,256.49
2002-10-16 21:42:12.654000,L7,523.42,524.10,514.08,468.42,341.45,351.23,332.46,307.64,322.08,294.85,,,,335.98,358.39,491.93,485.88,481.88,489.94,483.46,364.81,371.40,370.41,383.51,376.36,482.38,443.83,452.73,360.57,351.09,445.10,511.55,486.15,499.24,451.14,425.78,386.28,402.82
2002-10-23 21:48:27.128000,L7,419.97,391.86,413.96,406.14,396.49,380.31,383.19,373.09,381.55,383.55,424.34,407.42,397.43,415.19,456.00,479.86,478.03,459.09,458.01,447.27,463.25,456.78,426.69,463.58,457.64,437.17,445.03,419.34,413.31,400.69,400.98,400.19,429.39,419.91,384.05,377.68,409.52,401.76
2002-12-10 21:48:53.163000,L7,346.50,370.38,387.04,377.90,423.46,335.51,328.87,317.34,317.77,341.09,360.59,362.56,344.94,339.50,344.36,344.56,327.69,369.08,347.88,346.60,358.07,418.55,432.60,392.25,370.31,349.46,232.02,341.55,345.19,325.24,380.76,372.92,367.24,276.90,291.27,348.67,403.70,372.88
2003-01-11 21:49:02.380000,L7,285.66,231.41,233.09,,,,,,,,,352.31,297.57,325.49,,,,,,332.94,336.26,342.97,341.55,346.44,343.82,304.05,324.62,238.57,296.95,314.74,318.87,347.31,346.99,331.15,208.21,329.06,327.19,296.17
2003-01-20 21:42:57.343000,L7,391.52,344.61,334.13,321.94,332.10,331.93,465.36,432.56,428.49,347.81,362.10,363.36,354.45,346.13,272.10,305.37,420.72,416.81,392.72,388.77,408.32,372.39,378.01,380.38,371.15,357.45,349.50,358.64,349.39,336.44,346.80,377.90,374.32,363.60,168.83,230.64,208.69,239.49
2003-02-05 21:43:05.844000,L7,357.32,340.98,333.09,326.34,332.37,336.25,322.59,317.80,325.52,341.88,358.69,358.66,342.07,341.28,338.87,340.33,337.65,345.05,336.36,340.35,355.24,384.04,360.11,365.83,364.36,372.74,347.25,344.65,341.65,342.23,335.04,357.66,370.83,352.19,342.90,364.72,355.67,379.03
2003-02-21 21:43:08.504000,L7,316.17,312.93,326.18,312.23,322.01,303.40,322.97,314.40,319.12,261.91,206.21,261.95,342.33,329.09,305.55,304.36,345.09,257.28,244.64,274.13,338.78,328.63,349.55,361.12,402.08,416.83,391.04,368.56,343.70,328.87,230.36,246.97,208.88,330.16,167.93,231.91,217.59,317.56
2003-03-16 21:49:22.109000,L7,338.31,328.46,313.62,308.71,285.51,315.21,312.50,293.80,305.45,325.24,350.65,349.99,331.62,329.13,209.51,256.53,316.65,334.76,281.80,335.86,338.82,347.41,347.23,358.63,353.54,338.86,192.12,333.41,310.75,321.10,320.76,345.95,232.42,337.92,212.12,330.51,316.88,297.03
2003-03-25 21:43:05.785000,L7,350.68,337.53,286.50,311.82,291.79,323.49,307.24,309.68,311.22,285.18,269.25,264.83,341.45,328.73,210.35,229.53,300.05,331.34,292.92,280.81,349.05,254.75,245.53,200.65,248.23,347.17,310.47,317.44,322.42,328.95,301.74,316.09,357.90,224.87,257.66,307.18,222.20,263.42
2003-05-03 21:49:25.094000,L7,348.57,341.83,325.83,322.76,330.34,331.63,321.64,319.30,323.12,332.76,365.37,363.63,387.56,347.02,356.62,339.56,337.79,326.88,347.99,360.67,376.74,355.28,348.66,366.50,362.93,344.03,263.86,302.69,313.42,329.71,331.98,400.08,372.12,361.64,350.52,354.71,316.79,356.67
2003-05-12 21:43:12.052000,L7,372.50,366.27,359.86,349.75,360.14,357.38,459.90,481.66,457.17,372.96,394.88,385.24,367.53,358.82,367.38,366.89,366.16,366.41,363.09,366.67,384.74,386.15,379.78,391.92,392.83,375.95,366.69,374.19,372.07,357.93,366.16,379.14,392.46,401.12,365.74,369.08,355.88,416.22
2003-07-30 21:37:21.273000,L5,348.49,331.88,312.11,315.15,317.31,324.38,308.31,302.61,305.54,332.06,357.60,358.27,336.52,326.59,338.47,310.04,322.11,328.29,318.03,334.86,333.71,334.96,337.77,354.76,351.45,340.32,329.98,315.23,314.36,316.70,313.43,344.02,347.93,330.38,326.94,326.03,325.28,329.66
2003-08-15 21:37:36.307000,L5,343.12,327.37,307.60,309.28,308.50,318.28,305.31,302.04,305.87,330.68,356.98,356.21,334.75,314.47,328.65,302.01,314.73,321.48,312.85,331.89,341.04,344.30,339.08,355.46,348.60,338.54,319.39,301.59,298.41,308.32,304.76,338.98,358.93,322.48,336.73,331.22,330.28,331.49
2003-10-18 21:38:36.209000,L5,346.69,327.69,306.26,312.39,310.19,328.59,323.20,309.72,317.36,341.56,363.42,367.54,327.83,320.73,325.78,291.22,309.40,320.88,326.14,348.66,350.81,355.92,352.06,366.27,354.44,332.53,325.82,298.36,311.87,313.40,303.57,349.68,357.75,341.21,337.07,330.67,335.68,332.50
2003-11-28 21:32:58.000000,L5,437.22,403.25,441.75,423.81,414.96,379.25,392.71,419.45,393.15,365.60,481.84,394.22,386.06,388.56,378.28,388.27,412.00,411.33,401.63,398.73,376.93,382.55,391.94,420.51,389.79,402.46,394.68,407.35,424.03,379.61,381.34,384.95,403.20,413.35,395.63,380.10,400.55,420.47
2003-12-14 21:33:02.337000,L5,362.38,349.33,325.66,325.78,325.27,333.28,313.14,301.53,306.75,322.21,351.43,351.81,343.87,339.62,337.89,318.64,325.51,336.65,320.54,330.12,333.12,340.02,338.30,351.04,344.62,347.36,339.44,306.58,327.03,327.00,316.09,329.70,340.81,326.21,325.77,317.81,316.19,322.03
2003-12-30 21:33:12.497000,L5,348.47,336.66,313.11,316.07,322.77,331.92,324.03,312.01,314.21,336.80,348.54,349.57,336.12,324.51,324.76,306.32,320.83,336.26,325.34,339.24,345.91,352.78,349.06,354.85,345.73,338.00,323.50,271.56,314.28,321.48,313.95,342.74,348.38,332.33,335.41,325.94,318.23,322.30
2004-01-15 21:33:14.008000,L5,357.35,342.21,321.07,318.93,322.50,327.94,316.39,300.79,308.05,320.95,351.85,352.39,337.11,338.30,324.00,301.65,319.28,333.83,311.50,331.62,332.83,341.08,338.00,350.03,343.52,333.49,335.04,263.11,312.37,326.54,314.11,334.48,341.91,330.65,330.93,321.33,317.64,324.45
2004-03-19 21:33:35.101000,L5,352.73,341.44,316.13,317.70,317.02,328.60,318.42,304.88,309.38,334.22,356.21,355.96,339.27,330.52,336.59,318.69,317.14,332.22,321.40,339.09,344.15,352.56,345.91,360.36,344.05,342.24,328.90,303.86,318.29,323.34,310.44,345.66,351.35,333.46,339.43,332.05,325.34,328.53
2004-04-20 21:34:19.103000,L5,351.95,341.03,309.03,319.65,313.02,322.47,313.73,300.90,305.68,325.76,353.30,358.83,338.53,324.74,338.16,313.12,316.32,326.22,320.40,334.91,336.32,344.84,340.53,360.44,333.85,345.34,339.48,312.09,312.69,327.98,310.10,343.53,347.58,330.44,335.86,325.72,319.27,332.76
2004-06-23 21:36:10.798000,L5,346.22,334.34,309.66,320.23,322.13,325.91,311.66,301.18,307.53,338.87,358.37,356.98,333.39,326.84,338.13,324.04,319.86,328.90,320.52,338.77,344.16,345.42,348.25,357.27,344.85,343.15,337.37,316.98,300.21,321.05,313.08,346.36,351.99,334.01,337.78,328.60,312.87,332.53
2004-07-25 21:37:01.827000,L5,346.37,332.05,306.07,317.04,317.89,322.70,317.77,302.52,309.59,328.08,353.17,353.39,333.36,316.54,331.78,297.53,312.76,332.82,331.10,341.17,345.20,351.01,347.71,362.97,355.42,342.43,336.76,320.87,308.38,321.99,314.22,349.16,356.55,337.64,339.40,332.75,314.20,334.59
2004-09-18 21:44:34.791000,L5,336.62,329.41,310.47,312.97,313.32,318.02,313.35,305.45,309.26,328.11,351.76,350.54,334.20,328.08,333.39,299.61,313.69,333.61,325.60,341.94,347.82,347.30,339.54,355.31,346.67,330.74,318.09,317.88,324.98,323.32,319.90,346.78,352.55,338.51,335.79,326.20,312.11,329.84
2004-10-20 21:45:16.509000,L5,349.08,337.41,315.29,317.57,320.10,323.49,322.93,314.24,314.91,334.05,361.73,360.48,333.14,329.51,332.46,306.81,317.45,330.57,324.36,342.99,349.30,354.09,351.22,364.61,353.85,336.15,331.35,316.90,320.84,316.70,308.29,341.70,356.51,335.43,335.98,332.11,316.66,336.35
2004-11-30 21:39:51.941000,L5,365.43,361.63,337.07,333.37,333.17,336.67,333.69,329.86,381.42,398.93,302.93,251.75,180.15,222.80,266.54,250.69,234.92,195.66,179.73,164.69,151.60,168.56,364.90,368.87,367.56,354.15,335.81,344.07,337.58,340.46,332.21,351.63,361.10,346.24,351.90,338.17,346.89,350.44
2005-01-17 21:40:37.592000,L5,348.98,336.74,312.80,314.09,323.69,329.38,325.56,317.96,308.53,338.50,357.14,350.93,334.12,331.14,324.56,288.86,318.48,340.22,335.24,344.82,349.99,356.11,355.03,352.07,347.51,341.30,329.66,280.90,315.13,325.88,320.00,348.01,354.06,336.70,340.75,325.58,,
2005-02-09 21:47:07.285000,L5,338.92,326.29,317.37,317.28,321.77,325.30,322.78,313.14,301.60,314.13,346.16,344.45,323.95,317.26,314.31,293.70,316.31,336.02,322.34,340.17,345.51,343.66,337.02,344.28,334.48,333.41,314.21,269.61,318.39,326.01,318.70,344.52,351.57,334.19,325.80,313.51,,
2005-02-18 21:41:06.279000,L5,350.98,340.09,322.13,316.49,325.12,323.59,323.74,306.55,301.14,329.82,352.70,354.07,333.45,328.67,328.73,308.36,312.85,335.09,320.55,341.03,341.64,344.93,348.24,356.59,347.64,342.48,330.15,271.60,318.29,324.98,315.90,342.49,342.68,335.07,333.65,322.58,321.87,321.90
2005-05-09 21:41:44.008000,L5,354.91,342.30,322.59,323.58,329.28,332.90,324.75,311.28,309.15,335.90,358.88,357.47,334.54,331.06,337.63,326.99,322.30,331.68,324.02,337.47,342.96,343.31,339.88,353.32,351.95,339.85,329.93,312.78,312.26,322.71,316.87,347.01,351.11,335.21,331.89,321.87,314.37,326.63
2005-05-25 21:41:52.011000,L5,347.25,335.53,308.83,321.58,322.18,327.04,314.81,303.85,306.68,334.20,358.49,355.79,333.77,323.68,335.58,324.46,317.97,327.31,321.22,332.66,336.08,339.77,339.65,349.30,346.84,340.77,329.03,317.27,295.52,318.67,315.72,346.28,349.52,334.16,334.01,245.98,,
2005-06-01 21:48:06.521000,L5,348.92,332.95,311.74,320.88,323.27,327.39,316.44,309.76,307.97,335.70,357.83,354.50,278.33,326.02,338.77,327.83,321.61,331.80,325.33,339.80,336.88,345.79,341.47,357.21,349.92,342.48,328.39,317.73,312.92,319.77,316.64,347.69,351.25,336.33,332.34,325.92,240.83,327.78
2005-06-10 21:42:00.075000,L5,346.73,331.33,310.58,318.76,320.03,325.54,314.11,299.87,303.24,334.18,355.96,351.61,329.97,319.10,330.32,316.14,318.75,327.78,324.02,337.14,343.91,340.17,340.31,352.39,346.45,340.04,326.27,309.85,293.26,319.20,318.97,346.89,349.49,334.56,333.04,320.71,,
2005-06-26 21:42:04.528000,L5,346.41,331.65,307.29,315.69,315.74,323.34,314.11,306.25,302.92,333.60,357.37,351.39,333.77,321.02,334.58,321.04,315.51,324.06,322.74,338.55,334.58,337.43,342.38,352.86,346.90,340.62,334.47,319.50,266.64,319.75,315.48,343.90,342.58,329.62,326.46,320.95,296.65,319.66
2005-07-12 21:42:11.363000,L5,343.41,331.16,304.22,320.62,321.74,326.31,311.61,302.56,307.27,334.85,356.91,348.48,331.30,326.84,334.77,325.24,313.47,330.80,313.25,336.66,335.50,340.76,342.66,351.53,344.45,339.87,329.35,317.45,293.59,317.30,319.62,345.79,349.10,335.39,335.63,325.81,183.03,325.76
