dates,satname,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0009,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0044,nzd0495-0060,nzd0495-0061,nzd0495-0045,nzd0495-0008
2001-02-27 22:11:06.137000,L7,387.30,400.51,402.64,403.68,395.46,394.16,349.13,345.17,406.38,408.08,411.36,421.21,417.20,420.32,414.39,418.96,428.56,421.79,305.20,434.11,363.90,403.03,415.80,419.79,406.84,404.59,403.52,399.52,396.83,408.55,407.53,389.86,386.43,395.40,373.60,329.89,311.35,298.06,407.14,410.39,357.55,415.45,415.65,396.94,394.83,394.97,396.27,342.70,304.78,459.80,460.96,334.87,441.92,425.03,443.75,430.03,332.94,405.44,367.59,370.47,407.92,401.00
2001-04-09 22:04:41.882000,L7,233.24,222.41,500.32,511.06,514.92,485.55,500.47,144.83,290.47,276.30,270.47,268.21,271.33,,288.20,272.91,257.83,241.58,157.90,161.33,197.84,142.35,186.39,165.31,256.24,288.82,286.52,291.08,286.98,281.05,275.29,272.32,265.60,241.25,,301.50,277.20,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-16 22:10:54.636000,L7,243.27,238.74,226.81,226.19,221.93,215.96,211.42,144.03,304.11,278.74,273.64,275.21,282.54,,301.95,273.59,286.28,261.04,281.29,289.92,236.36,272.90,261.92,250.34,295.02,240.28,284.46,293.93,284.53,283.45,282.11,274.68,271.58,247.51,299.09,299.33,283.85,227.90,,225.71,,,,412.77,399.31,399.02,406.05,376.16,368.22,276.56,,406.27,408.12,399.23,358.50,,,352.86,,,404.03,
2001-08-15 22:03:26.328000,L7,282.90,227.70,211.41,218.56,213.15,185.18,218.93,225.62,286.10,275.96,276.70,282.98,212.11,,295.09,161.53,249.92,270.75,186.82,187.56,267.17,258.55,272.23,491.89,489.20,481.77,487.11,297.90,295.88,291.88,289.26,278.12,291.79,252.44,484.74,486.27,463.01,,,198.82,,,,,474.67,482.86,476.63,442.27,463.10,447.17,455.55,459.71,,,,,,485.88,,,452.31,
2001-12-12 22:09:26.650000,L7,391.92,379.81,379.88,379.79,372.02,370.80,289.20,197.82,292.74,294.00,297.55,305.04,312.18,293.15,298.82,200.45,187.98,162.46,146.72,,,301.49,307.21,310.81,306.05,296.70,295.49,297.06,287.62,295.08,295.36,295.46,290.05,294.27,305.03,306.21,297.04,296.54,292.95,311.06,306.95,301.09,291.82,284.28,215.53,161.85,184.47,295.56,290.09,244.30,283.04,287.33,285.53,293.02,283.06,,,291.60,,,293.94,210.21
2002-01-29 22:09:33.112000,L7,195.31,241.86,214.47,218.67,213.12,281.51,280.91,224.02,297.23,285.47,276.44,290.05,267.44,215.41,291.76,272.86,255.14,231.16,163.26,189.44,,157.11,155.42,164.14,259.23,289.17,280.53,288.17,281.79,278.82,279.83,274.09,267.93,234.42,,,,290.44,195.92,257.62,295.95,172.15,190.35,179.17,137.42,223.53,261.72,269.03,256.39,278.31,,,,,,,,,,,,
2002-02-23 22:03:31.354000,L7,357.31,290.91,301.24,213.33,212.64,299.62,293.02,213.12,231.44,284.37,306.40,307.86,314.74,281.65,306.84,303.38,178.25,168.23,146.37,,,,311.54,248.96,306.04,299.46,296.01,293.97,289.84,293.13,297.82,292.21,292.50,293.76,304.03,304.67,373.43,352.31,280.92,312.32,308.16,307.44,291.98,294.10,294.13,195.69,271.83,346.55,348.24,340.88,348.99,336.88,335.26,340.85,289.02,295.05,298.34,293.44,295.05,301.97,304.23,
2002-03-11 22:03:31.366000,L7,199.42,236.24,205.60,218.16,214.01,200.74,283.37,235.30,292.30,237.62,258.21,271.84,276.50,212.24,283.37,206.64,184.19,172.63,152.63,170.25,255.00,292.00,493.84,511.54,257.88,242.16,279.02,286.45,285.39,278.19,284.42,280.38,262.75,240.10,,,,,,306.35,,,,,,,,262.38,286.80,278.14,275.71,,,,,,,,,,,
2002-04-12 22:03:25.302000,L7,350.61,226.37,208.92,219.05,212.91,206.04,288.90,233.36,290.15,277.93,273.46,284.56,305.50,220.01,298.31,230.91,237.61,227.25,251.17,285.69,265.40,214.16,307.63,306.71,296.37,293.33,288.21,290.25,285.99,283.31,283.34,284.46,273.99,250.49,,244.26,285.84,,,201.92,,151.37,176.76,482.68,290.61,255.64,,,282.47,280.86,278.72,280.34,,,,,,,,,,
2002-05-14 22:03:19.418000,L7,191.15,163.09,217.32,222.51,217.32,194.47,292.76,231.05,296.38,283.30,279.70,282.71,278.32,238.18,299.63,276.51,158.37,237.79,194.18,193.01,265.74,238.21,266.79,161.18,302.16,269.78,289.82,288.61,264.20,290.27,284.22,287.67,277.75,252.65,,,297.62,248.63,311.42,218.06,,,,,,,,,,,,,,,,,,,,,,
2002-05-30 22:03:13.672000,L7,213.35,232.17,219.23,221.21,215.50,195.47,191.10,237.86,295.99,283.86,281.98,291.77,282.34,328.81,314.42,264.60,257.98,245.33,258.15,306.59,254.45,270.21,307.21,246.18,313.73,291.58,306.24,300.22,291.54,292.94,303.47,295.98,293.33,275.12,313.57,306.45,300.33,300.77,331.42,305.48,,325.29,309.75,,304.39,285.63,212.68,298.96,253.72,289.17,286.21,246.57,284.35,,,,,292.21,,,296.35,
2002-06-22 22:09:15.051000,L7,342.13,240.87,221.59,231.15,228.24,223.44,297.47,242.28,307.60,233.92,287.76,289.94,282.83,278.44,309.99,295.40,263.78,303.71,266.17,291.78,298.17,307.55,308.82,248.26,305.98,307.66,301.74,299.94,281.80,287.32,278.83,295.73,292.94,261.29,283.91,281.50,300.18,292.11,341.51,299.03,,282.39,293.34,,304.87,144.32,,288.32,277.17,280.21,279.36,192.87,,,,,,,,,271.60,
2002-09-10 22:08:43.416000,L7,201.74,249.54,233.10,234.96,224.94,253.03,291.55,246.66,233.46,234.91,230.86,237.93,208.63,219.18,278.47,298.74,286.11,278.51,281.33,295.19,276.11,290.84,274.48,270.68,291.93,240.11,289.62,289.32,272.90,276.75,282.31,281.42,269.69,237.27,,,,,208.57,232.92,,170.26,180.51,,,,,,,,,,,,,,,,,,,
2002-12-24 22:02:57.022000,L7,365.70,265.37,205.71,222.40,274.48,265.79,277.27,201.17,288.05,270.59,,,291.02,208.57,271.44,257.78,182.04,199.94,273.71,264.88,259.44,152.40,162.20,300.34,286.01,284.29,282.36,281.76,278.72,276.68,279.80,276.52,260.63,234.93,296.22,357.14,359.72,353.83,249.65,221.58,289.33,164.08,,172.69,130.34,233.90,257.57,346.98,275.71,278.34,276.37,229.37,257.58,,336.58,340.42,341.68,,336.12,,269.73,
2002-12-31 22:09:08.026000,L7,445.14,445.19,452.47,437.15,425.09,426.54,429.53,432.75,422.21,417.72,423.29,423.37,431.00,319.51,334.02,333.67,336.34,450.13,450.25,441.36,447.95,343.13,347.55,348.21,341.24,335.52,334.13,331.94,333.74,334.99,337.85,329.42,338.87,336.24,343.30,349.72,343.11,338.44,427.80,507.07,465.04,449.93,317.87,332.09,329.74,330.24,298.13,338.57,334.93,299.73,335.92,322.91,297.79,321.16,322.08,334.83,332.85,339.71,315.01,342.20,337.94,448.29
2003-02-01 22:09:21.746000,L7,351.62,248.18,290.52,289.58,281.50,197.29,278.89,221.40,,,264.64,260.11,270.22,212.04,265.99,273.94,243.55,277.39,265.06,283.46,249.25,271.51,257.88,222.35,244.70,281.62,274.36,280.08,278.92,269.55,280.84,271.57,236.92,236.20,,,,,,250.39,217.47,286.07,162.50,173.38,280.73,222.62,260.30,,,,,,,,,,,,,,,
2003-08-13 21:51:32.649000,L5,225.07,192.30,211.40,214.82,,,,,,,,,,,,,229.76,215.98,255.67,,,,,,289.81,299.93,294.49,305.79,302.18,304.46,301.01,299.08,288.87,246.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-17 21:52:57.120000,L5,394.56,383.26,411.90,429.65,420.55,375.54,375.19,369.95,385.72,385.61,385.71,376.27,373.56,364.47,371.16,373.45,391.77,391.04,381.37,382.97,389.65,386.71,398.36,399.16,388.83,367.79,371.22,366.00,369.94,368.34,377.24,365.37,391.36,398.39,377.40,373.41,379.41,371.51,391.33,365.81,362.49,362.02,358.76,394.08,380.27,390.55,395.78,369.48,355.33,363.25,369.34,359.23,362.18,363.56,356.56,356.64,359.47,387.53,346.26,356.13,380.20,382.74
2003-12-26 21:59:30.091000,L5,,,,,,,,,501.11,494.76,483.88,497.84,498.63,375.06,382.20,384.50,379.21,381.56,372.01,387.51,393.65,398.29,397.68,404.95,397.92,400.08,400.32,391.04,387.31,385.10,388.19,385.68,391.66,386.26,406.26,399.90,376.26,376.92,524.24,490.25,490.68,492.26,372.61,399.44,399.45,392.70,399.85,373.25,368.71,364.77,362.44,147.67,169.19,206.68,223.18,235.50,231.43,404.09,233.59,240.39,400.70,
2004-03-31 21:59:59.745000,L5,325.00,326.51,329.84,334.25,323.17,317.90,307.48,213.63,336.99,332.20,335.86,343.18,327.09,327.99,331.92,334.28,338.70,341.57,322.01,198.13,203.42,228.47,172.06,171.68,172.43,139.42,,,306.57,321.41,322.20,322.87,321.09,321.65,,,,,344.32,330.78,326.80,325.76,316.83,320.79,327.72,271.70,242.99,,,,,,,,,,,245.70,,,226.74,304.36
2004-05-02 22:00:57.398000,L5,,,,,,,,,309.96,,273.22,301.09,260.70,264.05,310.69,307.38,288.37,309.24,251.29,308.61,252.12,303.22,299.80,269.60,308.65,314.99,302.69,311.20,308.97,298.36,299.98,301.71,297.59,258.80,,,303.25,259.62,312.05,,,,,138.36,,,,,,,,,,,,,,,,,,
2004-05-18 22:01:26.569000,L5,273.46,230.49,231.40,231.27,228.77,272.03,294.58,201.16,315.82,292.46,298.65,314.05,297.24,198.90,143.86,160.13,314.73,325.70,304.92,323.90,317.73,311.42,320.81,322.27,324.26,320.72,315.64,322.91,317.97,318.99,318.32,320.08,313.98,300.08,,317.75,318.59,299.82,329.09,273.44,264.70,238.45,234.19,162.70,318.02,313.74,299.09,249.97,,,,,,,,,,,,,,263.29
2004-06-12 21:55:59.429000,L5,245.03,215.39,210.34,220.50,218.95,,,,,,276.95,290.62,267.17,267.34,307.67,175.29,245.52,221.27,240.18,200.42,273.86,251.75,256.39,231.56,314.80,316.15,298.96,313.80,311.25,295.06,305.56,307.90,303.65,281.69,,302.31,312.52,269.89,,217.34,,,,,,,,,,,,,,,,,,,,,,
2004-06-28 21:56:28.308000,L5,233.08,212.62,210.56,217.55,204.52,,,,,273.52,273.99,288.20,261.59,,,,237.09,233.78,281.46,311.94,307.08,,,,306.01,313.60,297.50,309.90,306.19,291.50,294.88,307.42,302.66,246.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-30 21:57:15.668000,L5,290.81,302.79,307.72,318.24,307.85,286.84,303.87,230.25,325.13,312.44,305.40,321.34,297.32,327.20,335.82,327.53,325.50,334.30,326.29,329.14,331.32,328.76,332.33,333.56,334.01,333.44,333.66,328.97,330.84,329.75,331.87,329.64,326.91,316.82,315.41,320.62,330.52,307.51,336.13,299.74,298.04,303.63,243.51,208.05,324.76,324.81,308.96,322.61,271.50,279.61,294.24,307.16,303.20,262.54,,,,,,,,286.70
2004-10-18 21:59:11.702000,L5,387.48,375.40,383.10,383.60,381.66,380.22,382.75,376.46,377.58,382.96,386.82,385.79,392.55,406.59,395.83,408.11,399.84,430.76,439.58,452.45,417.50,403.02,443.57,467.65,468.76,464.05,420.80,388.78,393.57,387.16,398.16,399.55,397.45,393.77,402.29,402.28,397.02,394.59,383.21,391.20,402.01,401.58,409.00,380.68,378.07,375.76,378.26,393.63,393.39,380.71,370.04,374.00,155.38,185.15,206.81,217.84,213.83,389.47,224.30,235.34,399.38,378.64
2005-01-13 22:06:52.927000,L5,358.72,348.49,352.52,346.41,338.35,334.91,331.25,266.63,339.65,429.78,452.98,513.78,510.60,513.87,502.74,421.36,370.18,349.71,349.48,344.89,346.45,347.47,348.14,351.71,351.51,362.18,359.07,359.64,354.58,362.50,362.07,361.91,346.24,336.44,368.59,370.64,364.34,362.73,348.88,480.63,456.52,495.53,493.17,338.41,341.38,331.49,335.34,359.98,353.84,332.70,325.10,319.79,320.24,200.48,323.81,321.89,341.51,333.43,342.59,252.04,362.30,307.15
2005-02-14 22:07:21.106000,L5,361.30,356.70,359.83,359.43,354.85,351.14,345.26,318.33,360.75,363.36,362.13,374.65,388.28,,,,,,,,,,,509.17,442.57,391.54,414.21,387.28,379.22,377.37,390.17,381.12,379.18,370.38,386.68,390.95,393.02,383.83,368.79,467.75,495.61,504.70,512.40,365.19,375.12,365.35,359.75,381.46,378.35,368.55,356.39,150.95,167.11,203.02,213.02,218.07,223.44,367.42,226.37,236.81,376.12,349.88
2005-03-11 22:01:31.683000,L5,516.36,522.76,350.06,347.14,342.50,339.44,333.80,281.54,350.00,349.66,356.18,362.20,444.61,354.69,358.27,355.98,362.40,362.33,354.92,357.06,354.08,358.08,358.58,360.60,357.25,348.55,351.25,345.80,351.00,349.67,353.29,352.52,355.41,351.02,355.66,355.41,356.23,348.18,354.37,489.77,,491.59,347.31,351.53,350.80,342.68,343.52,346.93,342.55,333.69,332.76,330.29,326.57,329.70,329.31,331.68,332.60,345.48,332.21,339.81,348.04,326.30
2005-04-12 22:01:42.862000,L5,293.32,298.25,306.95,305.86,302.24,278.25,287.94,187.37,307.43,300.00,301.90,313.63,315.64,266.96,320.12,323.37,318.61,324.62,321.57,317.20,285.54,256.34,294.75,319.34,300.64,312.50,310.68,304.34,313.86,310.53,320.38,315.00,314.55,305.47,296.15,237.12,311.22,299.33,318.16,314.80,315.52,313.69,301.32,303.48,311.07,309.58,295.54,301.97,294.79,274.24,283.62,291.52,285.28,,,,,201.91,,,223.89,265.44
2005-06-15 22:02:10.206000,L5,,,,,,,,,,,,,,,286.01,237.60,220.79,216.12,241.04,187.02,,,,,,313.21,302.98,303.78,302.45,264.80,301.98,307.23,232.76,236.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-22 22:08:22.866000,L5,269.52,220.74,224.53,261.16,236.03,268.16,290.37,220.17,308.88,302.92,295.01,303.21,289.06,329.98,332.57,313.02,291.36,327.56,310.57,319.40,314.73,327.74,315.07,318.62,325.81,326.49,318.69,324.63,323.86,322.78,326.28,327.58,322.02,317.45,311.92,329.99,328.04,303.98,327.00,310.87,193.58,,,159.17,319.68,317.61,309.32,323.01,,283.20,297.11,299.22,299.36,297.37,274.02,,,,,,309.09,266.96
2005-08-09 22:08:46.932000,L5,371.21,359.24,360.47,370.56,359.07,360.36,349.65,364.85,378.71,375.20,364.82,371.62,378.20,386.00,382.92,388.90,391.01,389.64,386.14,384.09,368.35,373.06,377.67,374.12,373.41,363.09,360.05,354.73,373.56,392.47,384.64,391.28,384.60,385.57,383.97,377.62,377.46,378.12,374.60,371.89,374.99,383.90,383.36,386.34,366.05,357.31,367.67,375.65,374.39,369.23,374.01,366.94,355.35,354.70,343.82,339.82,347.35,363.81,352.13,355.57,384.56,359.58
2005-08-25 22:08:52.862000,L5,353.54,349.21,353.57,351.61,344.08,349.69,344.13,279.57,361.32,359.99,362.26,371.03,372.47,373.32,373.02,370.01,375.06,368.63,362.06,364.97,368.22,368.25,367.15,369.50,366.99,370.74,367.90,371.30,369.22,370.50,368.49,373.35,366.03,365.05,376.56,377.44,379.20,374.47,367.15,371.56,367.48,371.16,369.17,361.55,365.68,358.58,364.86,371.98,359.13,354.87,154.29,163.89,184.83,219.84,219.30,228.98,233.21,358.33,231.17,242.56,370.85,348.25
2005-09-19 22:02:44.739000,L5,316.41,317.16,324.12,325.93,315.21,311.45,301.36,219.89,329.87,320.21,328.34,330.16,331.97,325.39,319.88,310.82,167.82,,,,,298.23,322.39,322.86,319.66,321.18,320.45,325.12,320.36,323.06,327.84,327.32,323.91,315.40,,,,,334.85,327.10,318.21,323.06,310.36,219.61,,,,,,,,,,,,,,,,,,287.11
2005-10-05 22:02:41.026000,L5,349.65,342.96,346.24,346.86,340.33,339.89,329.20,261.59,351.29,351.28,352.52,354.62,357.55,354.46,353.12,353.89,354.40,359.30,355.70,351.93,352.69,358.35,359.75,363.03,351.95,352.60,346.53,348.00,341.05,343.76,348.97,345.82,345.29,345.71,352.38,351.15,340.45,343.74,354.69,351.69,348.58,348.94,347.16,349.73,344.48,345.64,341.82,339.05,335.12,326.47,326.83,328.26,327.73,211.38,332.13,335.46,338.66,346.61,332.02,337.46,346.77,327.30
2005-11-13 22:09:08.414000,L5,349.90,345.88,350.21,346.81,340.97,343.25,366.14,235.56,323.22,322.96,326.60,338.24,343.95,370.98,362.02,365.55,369.99,364.27,376.60,379.68,364.70,364.22,351.05,348.69,339.30,342.04,340.49,337.96,328.44,343.29,361.79,353.93,359.86,355.55,339.79,347.03,335.84,339.76,323.70,347.61,341.39,239.46,395.68,357.51,355.14,351.53,325.49,351.23,344.95,336.74,339.31,330.57,188.13,338.70,322.68,323.93,326.33,336.37,323.13,332.97,337.45,323.75
2006-02-01 22:11:01.629000,L5,344.60,347.51,350.67,347.93,342.44,337.05,328.63,261.16,349.48,345.60,341.97,345.86,348.95,350.57,351.02,357.29,359.79,352.98,350.83,352.10,353.80,356.52,357.67,359.17,354.71,352.78,350.88,344.01,344.03,344.38,347.95,350.13,349.70,351.16,349.80,356.99,348.41,347.69,354.78,343.01,349.26,347.40,341.64,352.08,348.20,347.44,346.67,345.49,337.42,335.99,331.80,329.31,329.18,336.94,221.65,336.24,338.52,348.10,336.47,242.59,353.16,328.15
2006-02-17 22:11:22.491000,L5,341.89,343.44,341.30,343.86,336.66,329.28,322.51,253.44,345.42,345.43,342.59,345.56,348.84,349.86,353.13,356.82,361.32,356.85,354.36,351.13,354.26,353.64,357.20,360.33,350.97,352.75,352.81,352.06,348.43,354.40,354.16,355.11,353.89,352.17,354.49,357.33,353.32,349.19,350.99,343.16,347.72,345.22,340.95,346.34,351.64,342.90,346.62,350.54,338.11,337.95,332.83,325.57,328.04,334.10,331.58,327.63,328.32,345.04,332.94,337.24,348.45,321.75
2006-02-26 22:05:22.928000,L5,477.25,447.43,405.67,402.58,357.94,333.14,326.19,257.42,493.63,500.46,,,,468.20,355.01,359.33,360.66,362.27,355.17,355.69,353.67,359.81,351.09,352.41,345.83,345.02,344.19,342.93,335.91,348.21,351.89,354.10,352.59,354.68,344.07,346.71,340.35,345.26,418.95,,355.23,393.57,414.84,350.23,352.70,344.63,332.80,349.02,346.06,335.13,151.70,329.31,333.30,333.05,319.16,231.74,321.43,339.23,322.47,332.09,339.24,402.61
2006-03-14 22:05:42.635000,L5,381.12,361.56,447.74,516.18,494.91,481.87,500.26,515.04,,380.85,393.58,475.84,353.02,344.84,354.14,361.55,365.19,364.17,355.13,353.18,350.45,354.69,355.08,347.47,358.07,360.07,339.85,345.92,345.83,339.66,353.26,364.57,363.23,363.81,353.17,359.74,357.11,355.17,525.65,351.62,347.08,346.06,338.82,361.07,361.90,355.51,353.35,362.46,343.34,338.30,337.99,180.17,204.65,333.80,324.51,310.65,318.96,345.69,325.26,322.99,350.66,515.90
2006-06-25 22:13:31.961000,L5,238.07,213.53,216.87,230.37,218.80,,,,301.86,274.95,273.71,296.34,261.45,275.05,319.37,302.92,257.64,308.71,296.32,296.51,292.42,258.41,,,309.77,308.13,306.45,309.59,314.51,299.10,314.67,315.53,308.56,284.53,,301.07,321.57,260.07,316.72,147.90,,,,,,,,,,,,,,,,,,,,,,
2006-08-05 22:07:55.109000,L5,240.54,215.25,215.09,216.69,213.00,,,,,,,,254.03,226.05,302.81,202.33,279.73,280.82,281.93,303.37,293.63,261.28,272.16,249.00,305.55,303.55,304.91,311.13,303.60,304.57,307.18,309.57,297.30,260.15,,,,,,196.91,,,,,,,,,,,,,,,,,,,,,,
2006-08-21 22:08:07.440000,L5,,,,297.34,275.99,269.62,279.47,,308.08,294.34,289.64,297.85,258.00,253.94,197.81,308.97,309.60,313.84,316.85,322.06,317.44,283.55,288.41,256.55,283.55,294.93,295.26,302.82,286.58,295.56,297.18,303.58,293.49,265.87,,,,,309.71,214.73,,,,135.08,,,,,,,,,,,,,,,,,,
2006-09-13 22:14:35.259000,L5,,,,,,,,,310.98,300.00,301.29,300.06,293.83,317.17,330.37,328.33,335.52,334.98,333.24,326.22,308.93,316.52,312.22,310.98,307.56,304.91,307.06,322.19,324.10,329.34,328.92,328.77,321.18,307.00,,306.99,325.96,280.24,294.98,302.65,302.60,296.21,294.02,,,,,,,,,,,,,,,,,,,219.96
2006-12-11 22:09:16.015000,L5,,489.18,495.60,366.90,364.47,378.27,,,,,,,,376.92,373.40,389.60,391.29,390.95,387.54,390.46,390.93,389.89,390.17,388.66,374.75,379.01,377.61,375.31,380.93,375.44,376.76,383.79,389.15,386.29,385.91,391.56,380.79,384.36,,,526.01,414.56,379.15,392.12,392.80,395.60,391.26,381.27,378.61,384.83,382.89,160.35,175.87,211.70,221.80,206.70,213.85,388.66,213.12,221.35,388.03,
2007-01-03 22:15:37.058000,L5,,,,,,,,,,,,,,,,,,,,361.80,358.22,364.51,362.46,368.08,357.20,358.27,346.25,344.34,340.48,341.75,345.39,346.13,345.58,348.78,362.79,352.15,350.76,345.99,,,,,,355.59,357.05,353.24,354.44,346.89,336.51,325.73,330.05,340.25,178.66,345.18,343.21,344.05,341.74,351.68,344.56,347.12,358.87,
