dates,satname,nzd0103-0000,nzd0103-0001,nzd0103-0002
2014-04-05 22:11:58.702000,L8,280.43,287.42,327.84
2014-04-21 22:11:42.175000,L8,193.55,216.60,285.53
2014-07-26 22:11:43.162000,L8,210.21,277.26,356.28
2014-10-14 22:12:02.705000,L8,222.71,293.78,347.19
2014-12-01 22:12:00.318000,L8,347.04,331.42,346.67
2015-03-07 22:11:30.209000,L8,321.07,334.02,367.42
2015-04-24 22:11:08.401000,L8,268.26,269.31,310.23
2015-05-10 22:10:52.487000,L8,285.15,330.50,345.18
2015-07-29 22:11:25.856000,L8,277.14,277.09,352.77
2015-12-20 22:11:57.501000,L8,278.69,275.24,356.87
2016-01-21 22:11:54.068000,L8,,184.56,303.99
2016-02-22 22:11:42.580000,L8,303.39,314.39,358.63
2016-03-09 22:11:40.902000,L8,279.50,283.96,333.67
2016-03-25 22:11:32.353000,L8,239.29,260.33,306.66
2016-04-26 22:11:21.230000,L8,347.14,335.41,359.90
2016-05-12 22:11:20.683000,L8,280.44,333.88,355.17
2016-07-15 22:11:46.335000,L8,204.82,273.10,338.89
2016-08-16 22:11:53.694000,L8,276.22,278.92,341.87
2016-11-20 22:12:09.409000,L8,370.71,346.75,368.73
2017-01-23 22:11:55.340000,L8,,,309.70
2017-07-18 22:11:40.412000,L8,282.45,283.77,341.64
2017-08-03 22:11:47.949000,L8,285.35,287.31,343.41
2017-08-19 22:11:53.133000,L8,280.20,277.07,339.05
2018-01-10 22:11:54.118000,L8,193.98,207.80,301.75
2018-01-26 22:11:45.215000,L8,278.53,279.41,331.93
2018-04-16 22:11:06.667000,L8,282.31,282.38,364.26
2018-05-02 22:10:57.873000,L8,210.37,258.11,309.27
2018-07-05 22:10:54.795000,L8,283.02,285.02,357.33
2018-08-06 22:11:10.291000,L8,271.08,267.66,319.21
2018-09-07 22:11:24.397000,L8,283.87,285.24,338.54
2019-03-02 22:11:29.304000,L8,,,294.53
2019-06-22 22:11:40.996000,L8,294.65,313.40,353.31
2019-07-24 22:11:48.987000,L8,,,280.67
2019-08-09 22:11:55.358000,L8,272.30,274.95,315.51
2020-01-16 22:11:59.041000,L8,208.28,266.49,306.01
2020-02-01 22:11:53.781000,L8,274.72,275.69,316.35
2020-04-21 22:11:21.823000,L8,217.60,274.83,300.80
2020-05-07 22:11:12.613000,L8,274.38,281.58,318.48
2020-07-10 22:11:39.723000,L8,279.38,285.63,320.26
2020-07-26 22:11:44.648000,L8,275.94,278.67,326.82
2020-08-27 22:11:56.368000,L8,277.43,277.80,327.52
2021-01-18 22:11:57.463000,L8,201.38,265.32,302.30
2021-02-19 22:11:51.945000,L8,277.27,285.51,324.33
2021-03-23 22:11:37.336000,L8,276.85,278.56,312.83
2021-04-24 22:11:25.382000,L8,212.20,272.37,298.67
2021-05-26 22:11:31.065000,L8,313.68,334.95,353.64
2021-06-11 22:11:38.046000,L8,203.33,263.28,300.37
2021-07-13 22:11:43.513000,L8,285.64,293.23,353.73
2021-11-06 22:12:48.299000,L9,273.12,275.40,322.77
2021-11-18 22:12:08.776000,L8,277.81,285.61,337.89
2022-01-21 22:11:59.917000,L8,283.12,285.81,322.56
2022-01-29 22:12:05.530000,L9,213.50,262.77,317.13
2022-02-14 22:12:01.049000,L9,166.82,275.74,323.46
2022-02-22 22:11:50.626000,L8,315.15,363.16,353.69
2022-04-03 22:11:45.362000,L9,281.56,296.30,364.41
2022-05-05 22:11:31.114000,L9,281.17,288.77,320.02
2022-06-14 22:11:59.156000,L8,286.26,297.04,367.29
2022-06-30 22:12:03.615000,L8,199.29,274.05,307.93
2022-07-08 22:11:39.226000,L9,,,281.70
2022-07-16 22:12:03.012000,L8,332.95,356.67,375.33
2022-09-10 22:12:03.656000,L9,273.57,284.22,328.15
2022-11-13 22:12:17.201000,L9,515.73,329.37,367.36
2023-02-09 22:12:09.040000,L8,345.10,351.28,377.13
2023-03-05 22:12:01.427000,L9,311.27,453.62,415.68
2023-03-13 22:11:47.152000,L8,348.49,333.31,358.58
2023-03-21 22:11:55.188000,L9,286.62,330.68,355.95
2023-03-29 22:11:37.049000,L8,277.66,278.90,345.74
2023-05-16 22:11:04.371000,L8,292.44,288.70,349.11
2023-05-24 22:11:17.213000,L9,291.48,331.60,360.91
2023-06-01 22:11:07.279000,L8,,273.77,341.89
2023-06-09 22:11:12.914000,L9,312.80,317.06,376.18
2023-06-25 22:11:08.216000,L9,320.63,348.04,371.21
2023-07-27 22:11:26.959000,L9,293.17,289.26,368.68
2023-08-28 22:11:44.258000,L9,288.30,281.70,369.42
2023-10-07 22:11:57.146000,L8,279.91,280.10,355.35
2023-10-15 22:12:03.081000,L9,271.39,273.29,311.71
2023-11-08 22:11:57.030000,L8,279.63,281.00,348.64
2024-01-11 22:11:56.446000,L8,261.05,270.77,316.56
2024-02-04 22:12:07.739000,L9,268.67,270.02,313.41
2024-02-12 22:11:54.234000,L8,306.08,306.36,369.63
2024-02-20 22:11:56.095000,L9,277.34,244.03,297.98
2024-02-28 22:11:48.270000,L8,344.89,334.96,366.77
2024-03-07 22:12:00.069000,L9,279.70,280.97,351.62
2024-03-15 22:11:37.973000,L8,355.24,343.28,370.13
2024-04-16 22:11:19.307000,L8,289.68,332.41,339.79
2024-05-02 22:11:08.519000,L8,281.30,282.92,345.47
2024-05-10 22:11:24.784000,L9,288.73,338.19,365.77
2024-05-18 22:10:55.940000,L8,221.22,274.54,323.33
2024-05-26 22:11:12.218000,L9,279.22,281.38,343.78
2024-06-11 22:11:06.286000,L9,281.21,282.07,367.93
2024-06-27 22:10:53.037000,L9,280.69,286.75,357.73
2024-08-06 22:11:21.454000,L8,280.36,285.35,345.06
2024-08-22 22:11:34.534000,L8,277.97,278.74,353.43
2024-09-23 22:11:42.698000,L8,280.72,284.01,350.99
2024-11-18 22:11:59.014000,L9,262.41,272.90,311.07
2024-12-04 22:12:00.480000,L9,328.91,337.55,368.84
2024-12-28 22:11:50.695000,L8,267.74,270.27,309.59
2025-01-05 22:11:55.058000,L9,279.21,350.41,352.90
2025-01-13 22:11:54.516000,L8,239.79,267.08,310.37
2025-01-21 22:12:01.239000,L9,209.66,269.59,319.57
2025-01-29 22:11:52.495000,L8,330.52,335.42,373.81
2025-02-06 22:11:55.429000,L9,205.74,261.27,301.48
2025-03-10 22:11:52.276000,L9,349.55,341.47,342.98
2025-04-27 22:11:32.816000,L9,,257.70,213.13
