dates,satname,nzd0402-0000,nzd0402-0001,nzd0402-0002,nzd0402-0003,nzd0402-0004,nzd0402-0005,nzd0402-0006,nzd0402-0007,nzd0402-0008,nzd0402-0009,nzd0402-0010,nzd0402-0011,nzd0402-0012,nzd0402-0013,nzd0402-0014,nzd0402-0015,nzd0402-0016,nzd0402-0017,nzd0402-0018,nzd0402-0019,nzd0402-0020,nzd0402-0021,nzd0402-0022,nzd0402-0023,nzd0402-0024,nzd0402-0025,nzd0402-0026,nzd0402-0027,nzd0402-0028,nzd0402-0029,nzd0402-0030
2000-08-05 21:58:44.520000,L7,,226.10,342.19,357.05,441.34,436.52,438.94,429.53,375.11,333.98,325.94,330.77,331.31,290.89,255.67,229.23,232.57,238.92,234.04,225.09,217.22,212.80,216.67,209.73,202.67,196.04,198.06,194.74,,,
2000-09-06 21:58:22.821000,L7,367.10,437.18,382.63,443.47,446.25,442.03,431.88,427.37,387.17,342.60,421.47,391.92,420.65,407.73,402.49,387.16,397.53,376.22,396.67,395.08,408.76,383.79,217.68,227.00,274.29,283.58,236.85,207.03,,,
2000-10-08 21:58:00.300000,L7,,200.52,189.50,316.54,252.56,313.12,,192.22,331.75,305.83,266.13,280.71,278.78,141.27,224.29,168.35,177.34,200.52,209.81,204.00,196.98,195.45,200.33,195.58,193.27,182.15,179.88,170.77,,,
2000-11-25 21:57:58.896000,L7,194.24,190.29,242.40,238.13,303.97,305.57,182.17,,,,,,289.53,179.87,,,,,224.21,213.37,210.44,202.11,206.67,199.03,196.22,185.29,178.36,174.24,,,
2000-12-11 21:58:00.763000,L7,,,,,,174.04,186.21,215.16,,236.45,248.48,244.64,281.97,179.88,,,,,219.05,213.05,205.27,195.53,204.06,197.89,191.73,173.21,169.59,,,,
2001-06-05 21:57:16.389000,L7,,,,,,345.63,,,334.43,301.02,,,,,,,,234.44,194.18,186.12,199.99,183.55,209.56,198.95,198.55,196.09,195.03,174.99,,,
2001-07-07 21:57:00.006000,L7,,,346.00,358.20,363.87,358.01,290.63,,379.19,327.70,,289.56,335.66,471.37,447.17,469.82,227.01,238.72,230.00,218.42,215.44,211.71,214.09,219.61,222.04,221.33,243.25,197.94,,,
2001-09-25 21:56:04.528000,L7,372.08,331.53,362.42,367.01,369.63,353.91,333.68,336.18,380.38,336.91,398.11,404.90,423.47,309.25,285.84,256.90,250.00,255.41,245.98,242.31,233.72,227.32,225.58,220.74,234.44,219.19,221.97,208.55,,,
2001-12-30 21:56:13.010000,L7,199.64,192.39,278.03,315.97,310.57,307.60,285.90,308.89,316.50,297.32,264.35,285.27,313.74,281.67,253.58,223.25,213.10,206.01,220.26,207.16,203.89,192.65,196.94,189.52,187.36,177.28,173.37,166.85,,,
2002-02-16 21:56:30.006000,L7,,,,,,,,,,258.89,252.66,263.76,288.66,225.65,,,,,,,,,182.16,177.23,171.45,159.40,157.51,,,,
2002-05-07 21:56:27.687000,L7,,,,,,,,,,,,289.73,302.42,,,,,251.61,211.23,231.57,199.27,223.96,200.21,201.75,207.07,181.43,182.49,172.87,,,
2002-10-14 21:55:19.836000,L7,370.26,344.01,370.54,371.55,381.43,365.24,336.30,389.45,376.32,377.21,350.65,362.85,363.80,313.43,280.61,251.44,243.39,250.95,242.90,233.78,229.47,223.68,222.30,215.73,220.93,217.11,245.84,212.07,,,
2002-10-30 21:55:25.430000,L7,380.14,359.28,383.18,385.59,418.31,400.21,396.55,404.86,397.64,387.22,385.36,405.42,371.31,306.14,277.72,249.63,244.93,248.72,243.19,234.33,227.16,226.13,224.15,223.97,230.66,231.91,346.51,363.10,388.98,367.74,369.75
2003-01-18 21:56:06.129000,L7,348.17,267.76,346.95,335.67,353.70,339.69,324.31,366.78,384.07,366.29,381.53,383.22,374.39,354.10,355.91,348.96,345.32,338.57,,463.87,261.44,,,,,,,,,,
2003-04-24 21:56:22.271000,L7,,,,,,332.79,,,,,,,,,,,,,209.76,201.44,196.26,186.62,215.06,195.46,200.63,184.29,179.52,170.16,,,
2003-05-10 21:56:22.313000,L7,,208.57,208.61,336.20,331.14,346.86,227.37,,371.08,323.24,319.47,322.41,319.81,302.79,273.57,225.66,217.71,239.00,225.93,231.54,219.76,213.97,221.12,218.29,204.61,198.92,196.90,187.94,,,
2003-07-21 21:44:09.463000,L5,379.34,341.47,357.87,363.43,381.79,366.75,335.71,371.88,364.96,342.22,352.11,340.67,344.20,305.57,276.60,248.33,242.10,240.94,241.21,232.31,227.89,220.46,224.77,224.82,227.39,222.05,241.43,241.99,206.61,,
2004-04-02 21:46:54.575000,L5,373.34,347.32,376.13,382.38,399.27,379.66,352.06,375.37,386.36,348.55,350.46,350.04,341.64,316.78,286.08,261.37,251.61,251.83,251.25,242.98,236.85,226.72,230.91,217.87,217.96,263.39,249.49,264.54,167.80,,
2004-05-04 21:47:51.656000,L5,373.96,342.23,369.09,373.91,386.45,375.66,345.66,357.98,367.05,349.44,350.31,346.17,335.48,315.77,291.66,262.34,252.87,252.32,250.74,242.63,235.06,224.38,224.19,220.06,221.94,246.33,243.35,223.21,,,
2004-05-20 21:48:20.187000,L5,384.24,347.13,366.08,365.29,390.41,368.89,326.46,347.03,373.03,341.24,339.65,329.69,328.62,307.28,281.25,250.26,247.37,248.25,245.46,236.11,229.72,222.04,228.41,225.37,232.10,260.29,266.63,264.15,242.25,,
2004-06-05 21:48:48.638000,L5,389.57,359.78,385.88,392.05,408.65,390.35,381.64,382.24,393.30,368.16,358.23,368.76,346.37,306.81,275.91,249.68,243.65,246.38,239.07,231.01,219.56,212.54,220.49,215.03,209.19,204.68,206.88,215.67,,,
2004-07-07 21:49:44.929000,L5,377.78,346.44,371.80,376.38,384.62,391.79,235.65,276.97,382.26,355.77,358.21,346.90,340.44,305.02,277.45,247.32,239.30,243.53,236.77,229.35,217.61,215.92,225.52,216.25,223.81,220.95,254.23,262.38,181.99,,
2004-07-23 21:50:08.771000,L5,354.76,267.36,352.60,348.09,364.99,349.48,322.09,351.82,358.23,341.08,347.24,331.67,325.67,311.54,281.28,252.67,241.25,241.04,242.35,242.22,259.05,231.67,260.91,245.89,246.49,240.95,268.77,277.74,255.76,,
2004-08-08 21:50:26.495000,L5,373.30,355.46,366.34,374.35,384.85,380.27,347.83,364.64,379.67,354.49,363.20,352.45,346.31,303.19,276.21,247.47,236.97,242.59,235.95,229.46,224.71,216.46,223.02,218.20,221.99,273.59,258.86,255.15,192.01,,
2004-09-25 21:51:43.061000,L5,384.55,360.22,377.69,383.99,400.00,381.17,352.62,380.52,379.53,351.37,355.54,347.38,342.74,312.42,283.55,251.73,250.31,252.79,249.70,238.80,231.03,225.53,228.21,218.47,214.23,272.12,262.45,258.28,229.39,192.94,173.28
2004-10-27 21:52:23.346000,L5,400.11,376.82,379.58,392.71,398.19,387.66,363.40,371.74,376.85,360.82,367.45,354.32,349.99,318.16,288.80,260.24,242.08,247.58,241.94,230.89,222.31,221.29,227.66,238.17,251.81,274.06,275.89,262.33,219.57,,
2005-01-15 21:53:45.186000,L5,371.69,344.68,365.88,370.41,380.61,370.28,335.68,374.95,375.49,357.31,362.29,360.35,351.42,326.53,285.84,260.53,242.89,250.10,240.80,232.36,223.52,229.45,237.07,233.36,257.37,274.82,265.37,229.63,156.13,,
2005-03-04 21:54:27.824000,L5,377.64,351.23,368.72,376.54,382.70,375.84,342.84,361.50,368.44,350.63,357.54,357.01,344.59,329.40,294.64,268.29,251.29,257.27,245.62,241.77,225.31,228.77,232.62,262.96,281.99,290.39,276.81,294.73,184.16,,
2005-04-05 21:54:42.889000,L5,376.31,355.31,377.84,381.30,391.93,375.78,355.79,369.61,377.63,351.38,359.53,373.76,343.88,317.83,284.00,263.63,248.47,250.91,241.90,237.33,225.75,226.12,228.02,247.28,284.08,296.13,281.60,292.59,230.17,,
2005-04-21 21:54:46.500000,L5,380.28,348.79,371.04,374.39,385.17,380.43,354.15,374.25,384.59,358.98,359.65,359.27,347.40,319.26,290.84,261.14,249.30,251.96,249.65,238.74,238.58,228.70,234.17,235.27,283.64,293.56,287.25,284.39,288.57,,
2005-06-08 21:55:08.756000,L5,,,317.19,326.09,333.21,337.76,,,,,,271.89,302.32,284.26,257.23,222.10,214.16,222.71,222.51,211.39,203.84,199.53,206.89,204.42,202.24,193.77,189.52,185.60,,,
2005-07-10 21:55:19.319000,L5,382.35,351.08,362.21,365.33,380.49,365.50,335.17,353.84,375.68,352.02,351.05,353.08,341.56,314.61,287.36,262.36,243.08,254.30,244.02,238.49,227.20,223.30,229.01,226.32,223.92,257.80,260.44,277.30,242.72,,
2005-08-27 21:55:43.837000,L5,363.36,336.58,361.64,362.46,365.52,353.78,319.75,339.15,361.36,332.71,335.35,336.11,335.24,304.04,278.41,249.93,241.82,246.18,238.90,228.42,221.18,214.46,220.36,216.25,227.84,226.59,224.02,211.22,,,
2005-09-28 21:55:44.137000,L5,378.39,359.65,372.30,378.01,388.11,373.46,344.51,372.16,374.78,354.94,357.00,349.75,347.17,319.17,287.57,265.65,250.62,259.19,252.83,244.57,234.22,232.00,232.23,246.05,272.03,279.03,280.55,294.10,247.37,,
2006-02-19 21:58:15.515000,L5,381.68,368.24,377.40,390.36,392.97,394.80,361.51,372.50,364.07,354.39,356.43,367.87,346.97,326.74,295.94,271.36,257.06,261.60,252.07,245.62,234.11,226.10,221.68,230.53,273.87,282.06,278.91,294.41,272.99,237.43,221.04
2006-06-27 22:00:24.118000,L5,380.88,350.62,365.57,376.62,385.27,373.04,338.34,360.25,380.19,349.41,356.64,353.77,349.21,299.84,271.37,250.94,245.20,247.98,237.66,228.00,218.50,212.74,221.89,223.89,271.32,266.09,272.93,257.67,249.91,153.47,195.69
2006-11-02 22:01:56.430000,L5,379.42,354.82,369.29,388.07,393.73,384.70,357.66,375.15,378.85,357.55,356.59,350.53,342.44,299.75,272.21,246.68,240.30,252.11,244.02,236.84,226.77,224.12,233.21,250.06,257.47,252.42,252.41,249.40,240.02,,
2007-01-05 22:02:28.201000,L5,384.98,356.71,376.16,372.88,382.86,370.24,336.76,359.62,366.46,343.57,365.37,360.69,353.82,320.56,290.13,264.48,256.01,244.54,239.76,231.65,221.65,216.28,218.85,212.72,220.54,237.71,222.13,218.18,161.81,,
2007-01-21 22:02:33.422000,L5,391.14,369.29,381.39,386.16,395.31,382.88,336.55,366.72,364.42,346.95,352.82,352.11,343.72,330.68,295.38,269.71,255.68,258.84,248.48,241.87,221.45,215.58,218.53,219.11,212.26,242.92,248.64,240.81,198.12,,
2008-02-25 21:58:00.859000,L5,376.05,360.15,373.40,381.47,389.79,389.78,356.09,383.12,370.94,362.95,358.72,367.79,349.74,320.50,286.65,265.00,253.21,259.36,248.35,245.86,231.48,225.87,224.82,219.48,213.99,287.19,285.08,271.92,265.69,218.65,243.14
2008-12-25 21:52:09.965000,L5,372.25,256.94,378.46,372.84,375.95,362.07,327.48,353.10,359.76,337.50,342.13,355.70,348.60,307.10,286.18,263.46,254.25,250.11,234.13,229.36,212.68,202.75,204.54,203.28,197.50,208.79,202.22,207.18,148.27,,
2010-01-13 21:58:24.995000,L5,375.82,256.54,374.99,373.27,382.90,366.88,337.41,369.37,371.47,353.18,365.37,362.27,351.71,323.68,285.47,265.27,253.63,251.31,247.42,239.45,230.17,224.56,224.37,224.62,231.24,240.61,218.50,210.73,150.88,,
2010-01-29 21:58:29.033000,L5,377.21,255.89,373.84,375.73,381.90,358.86,327.91,362.09,355.38,343.34,351.68,357.22,348.20,324.90,294.93,272.18,265.49,251.89,248.72,234.47,221.55,215.02,223.99,269.64,251.34,231.68,209.99,203.07,,,
2011-09-13 21:56:09.668000,L5,385.37,351.58,388.15,385.64,391.57,375.78,346.89,368.06,377.91,357.08,363.18,364.04,350.30,314.23,283.89,261.24,252.84,256.84,247.52,233.24,228.70,218.13,225.02,218.69,214.68,211.55,210.46,206.14,,,
2013-05-29 22:09:41.256000,L8,,,219.58,342.42,337.33,335.87,,,326.85,311.87,288.84,322.13,310.61,,,,,,212.75,207.32,198.26,188.20,199.22,193.62,189.27,184.76,175.44,172.56,,,
2013-06-30 22:09:35.948000,L8,,,338.59,344.69,347.21,337.44,,,,,317.35,326.87,309.16,,,,213.44,231.83,217.98,207.76,197.44,195.98,201.20,195.66,193.57,188.63,184.87,174.15,,,
2013-07-16 22:09:36.403000,L8,369.82,235.07,369.78,370.34,382.27,366.97,340.29,293.54,376.58,345.53,349.99,351.78,328.55,282.54,255.56,232.50,233.08,240.62,228.29,217.11,208.68,204.72,209.39,202.96,198.65,197.07,190.85,178.96,,,
2013-09-02 22:09:40.433000,L8,383.71,238.21,381.08,375.25,386.40,366.50,337.80,365.46,390.26,347.75,354.43,351.78,340.72,302.82,276.65,257.89,252.57,262.00,247.93,241.70,224.84,229.51,260.78,242.70,221.67,212.29,212.74,199.60,148.35,,
2014-01-24 22:08:45.323000,L8,446.30,458.13,460.43,460.49,454.73,459.16,409.01,426.78,416.37,413.85,421.29,417.33,414.68,434.59,411.77,436.98,476.05,486.76,462.76,296.64,375.05,231.83,234.65,226.37,217.03,214.16,209.94,202.22,207.52,218.19,216.75
2014-03-13 22:08:09.214000,L8,369.68,234.29,367.32,367.30,375.93,364.45,329.87,364.73,377.55,340.33,356.76,356.43,340.68,313.90,282.44,263.59,254.46,263.98,245.73,233.46,222.97,213.25,223.37,217.44,210.11,206.55,201.52,193.88,,,
2014-04-30 22:07:22.351000,L8,367.93,240.91,365.13,367.04,384.82,363.22,333.94,345.43,378.64,346.64,346.78,341.03,328.71,282.61,256.30,235.13,233.94,238.42,226.18,215.82,213.07,205.23,205.35,200.56,193.29,186.09,185.64,180.93,,,
2014-06-01 22:07:14.657000,L8,,198.89,335.91,343.14,341.24,351.48,276.67,326.31,356.61,329.71,327.87,170.36,143.85,,,,,,,,,176.09,184.54,186.43,178.45,160.23,166.44,143.40,,,
2014-07-03 22:07:25.958000,L8,369.64,232.05,365.18,367.30,389.49,368.42,331.49,357.08,390.59,347.23,347.19,345.05,325.69,283.26,255.90,231.46,232.77,242.88,227.61,219.78,210.73,203.52,210.41,200.30,194.59,191.12,188.66,180.07,,,
2014-08-04 22:07:38.344000,L8,372.52,244.36,372.64,379.91,387.07,370.44,339.38,369.70,389.98,354.22,354.82,348.41,340.83,292.99,268.01,243.16,241.53,244.03,230.07,223.71,218.46,209.59,207.62,199.52,194.14,187.78,185.96,183.79,,,
2014-11-08 22:07:51.967000,L8,383.25,295.94,384.41,375.80,400.30,364.78,334.27,364.93,372.72,344.16,356.44,350.07,336.56,298.90,267.70,251.59,242.51,248.32,237.40,228.04,227.11,215.82,215.08,208.15,197.94,195.00,191.18,191.42,192.73,,
2014-12-26 22:07:42.898000,L8,447.84,442.48,460.26,472.34,403.23,408.98,410.87,404.05,407.68,400.31,413.37,410.29,406.22,413.93,457.37,329.30,454.04,464.89,340.82,446.87,365.19,232.03,391.09,430.14,426.53,400.04,393.96,406.25,418.78,409.31,199.88
2015-02-12 22:07:27.072000,L8,451.86,490.85,509.80,499.41,465.82,493.18,467.45,488.53,473.45,489.54,491.59,507.61,497.31,503.35,476.52,492.88,484.27,458.41,470.44,285.21,268.93,353.80,310.99,322.80,301.55,292.32,321.56,288.69,293.45,308.95,338.45
2015-02-28 22:07:24.273000,L8,382.31,304.02,393.99,385.03,407.36,390.94,402.97,396.50,415.17,415.70,364.94,356.88,343.19,318.74,291.97,268.80,260.42,267.95,252.61,241.67,229.49,222.64,227.80,222.15,209.96,208.24,204.39,195.86,,,
2015-04-01 22:07:01.610000,L8,372.26,225.34,399.07,373.18,381.76,366.34,333.66,410.58,390.12,346.31,356.99,351.07,345.26,314.42,292.91,270.51,265.70,273.14,254.67,247.33,231.60,230.12,227.99,218.13,211.29,205.59,204.28,200.79,217.72,220.13,
2015-06-20 22:06:56.810000,L8,363.40,216.00,362.69,361.15,372.37,363.56,267.53,,371.60,338.93,344.40,344.92,321.92,282.23,252.70,226.18,229.88,233.31,223.18,210.35,206.42,195.66,198.84,194.67,186.78,181.14,179.23,173.23,,,
2015-07-22 22:07:13.408000,L8,390.42,233.40,365.59,367.08,400.68,369.83,336.34,301.67,400.99,349.62,353.16,350.38,335.52,291.95,269.37,244.27,246.75,249.55,239.45,230.98,221.95,215.59,219.87,213.03,206.52,200.64,197.26,189.02,,,
2015-08-23 22:07:24.416000,L8,335.37,203.85,337.16,339.66,355.59,337.37,,194.61,329.66,313.47,327.43,322.41,313.46,276.68,248.89,222.34,222.80,231.83,224.67,214.29,209.62,199.24,204.35,199.34,192.35,184.14,180.64,172.27,,,
2015-09-08 22:07:30.411000,L8,382.38,237.67,400.15,381.67,383.15,414.72,409.60,411.92,414.01,348.49,355.13,353.43,337.79,315.31,277.74,257.35,248.39,255.05,245.77,233.81,228.72,224.27,226.02,221.75,210.45,209.08,204.95,194.98,,,
2015-10-10 22:07:38.780000,L8,354.86,224.51,361.29,358.64,369.53,356.79,308.18,342.89,337.91,327.30,342.09,335.88,330.75,288.26,263.38,244.85,238.56,245.82,236.50,225.00,222.26,214.89,210.22,207.76,198.16,191.66,193.07,183.68,,,
2015-11-27 22:07:47.119000,L8,408.24,417.99,457.54,473.86,454.12,432.64,481.86,465.90,452.56,439.91,434.20,431.50,482.06,473.26,479.69,425.17,357.40,268.49,333.89,362.69,405.78,409.44,417.20,420.99,358.91,209.45,204.11,375.31,375.11,371.10,334.15
2015-12-13 22:07:45.395000,L8,399.73,416.35,420.59,460.99,430.61,428.77,429.57,434.76,435.45,440.36,468.21,441.73,463.64,435.76,433.16,417.43,300.20,410.05,414.92,441.13,427.10,413.23,415.52,418.22,357.60,199.42,194.95,188.11,191.71,383.87,337.49
2015-12-29 22:07:44.999000,L8,346.33,282.38,366.20,359.96,370.66,354.81,313.21,346.89,332.69,329.56,355.68,352.26,334.60,311.38,270.03,250.37,237.15,262.67,263.75,235.60,231.83,212.93,212.72,212.83,194.82,187.01,183.47,169.63,,,
2016-02-15 22:07:33.404000,L8,458.91,469.35,476.03,488.48,487.52,483.77,487.36,481.20,481.49,472.23,474.44,469.07,420.36,418.15,471.22,465.55,462.27,411.37,406.99,417.67,423.84,430.55,387.08,348.37,363.32,378.06,230.21,218.30,174.18,217.51,202.55
2016-03-02 22:07:31.352000,L8,381.15,378.43,506.96,521.32,504.00,410.71,413.81,411.67,487.43,498.10,476.64,418.11,520.84,514.50,439.00,511.10,322.90,527.06,459.84,457.41,511.33,497.38,454.72,268.69,262.93,239.86,240.71,464.82,421.80,456.26,442.95
2016-03-18 22:07:25.821000,L8,370.05,239.25,370.16,369.84,380.42,365.77,333.61,369.70,375.38,352.80,359.65,354.80,340.30,312.13,286.18,265.53,261.89,272.26,250.81,246.38,233.87,233.58,221.68,212.50,207.25,202.38,198.51,199.52,155.61,,
2016-04-19 22:07:10.819000,L8,369.75,236.87,364.51,368.62,376.87,368.01,334.00,376.81,380.83,353.60,354.80,355.78,337.76,314.42,284.73,267.25,263.42,270.32,253.35,243.36,229.70,220.01,225.45,221.85,210.20,208.40,204.82,196.53,156.22,,
2016-06-06 22:07:18.940000,L8,,,,,,,,,160.70,309.77,,,,,,,,,,,,,190.71,186.09,178.06,167.60,170.81,162.89,,,
2016-07-08 22:07:32.591000,L8,366.01,235.87,361.01,511.40,507.48,506.53,323.57,364.53,375.39,348.60,346.04,346.39,331.68,292.85,267.65,249.02,247.04,254.83,243.86,229.19,223.38,216.35,218.94,214.78,202.50,200.37,199.25,188.22,,,
2016-07-24 22:07:37.782000,L8,,207.09,329.54,333.90,363.36,343.76,266.31,,333.10,318.36,328.58,328.30,308.18,274.82,245.32,216.37,221.36,228.84,217.79,208.24,200.64,193.12,197.52,190.00,179.97,176.67,173.29,168.24,,,
2016-08-09 22:07:39.758000,L8,372.30,241.21,364.98,367.93,381.04,369.47,336.95,345.07,380.47,468.20,488.78,470.23,473.38,469.44,266.42,244.52,243.78,248.36,236.79,226.86,221.48,213.08,214.68,208.66,200.32,194.39,195.00,188.25,,,
2016-09-10 22:07:51.328000,L8,252.36,201.99,324.51,329.53,351.10,336.46,,321.59,325.47,316.28,327.07,324.07,310.04,274.93,245.82,220.62,219.54,228.49,220.95,213.98,203.00,194.32,197.30,190.30,186.03,176.14,172.38,168.61,,,
2016-10-12 22:07:57.049000,L8,368.48,249.59,370.94,369.17,378.55,365.79,337.30,383.54,383.58,350.17,356.85,350.04,341.17,296.86,276.13,260.27,258.46,263.96,246.00,234.52,266.37,225.88,219.68,211.04,206.43,200.75,206.27,208.31,186.39,206.12,177.81
2016-12-15 22:07:53.950000,L8,441.10,437.82,437.56,452.88,465.29,475.68,453.97,442.53,446.47,470.33,446.72,446.69,442.84,468.24,466.91,487.61,474.11,406.84,405.26,404.74,411.22,392.75,392.35,380.20,380.99,220.42,220.53,217.24,209.62,195.52,180.37
2016-12-31 22:07:51.584000,L8,454.98,449.75,452.91,465.42,471.98,474.80,464.37,473.25,472.86,460.22,471.29,471.71,476.31,492.89,499.14,503.72,292.09,303.64,303.86,277.75,332.03,342.32,313.28,320.70,324.02,319.16,300.46,255.78,207.51,306.36,299.86
2017-01-16 22:07:46.911000,L8,432.88,431.65,469.38,454.05,467.01,460.64,443.98,445.80,461.22,453.79,447.33,457.74,465.02,483.63,318.43,309.91,298.71,323.94,310.43,284.86,350.91,324.92,325.53,363.28,326.39,340.13,326.92,317.02,312.44,286.10,311.71
2017-04-06 22:07:09.788000,L8,374.67,238.32,379.14,377.19,381.76,370.35,341.17,363.28,373.58,360.86,354.59,350.85,334.62,280.06,254.50,235.17,231.68,238.25,229.86,224.63,213.76,202.18,205.83,197.66,189.34,185.17,181.37,174.19,,,
2017-04-22 22:07:00.199000,L8,368.80,237.24,364.59,365.30,375.91,365.91,327.22,360.10,375.44,346.30,350.49,349.87,330.22,290.56,265.58,259.05,254.39,261.19,244.08,228.78,229.68,214.43,218.04,212.05,202.28,202.49,199.93,195.85,,,
2017-05-24 22:07:10.251000,L8,,,,,208.25,328.94,,,332.10,311.45,,257.19,294.81,,,214.41,219.83,230.03,222.64,211.51,205.37,181.54,192.56,187.89,177.41,172.17,170.21,167.45,,,
2017-06-25 22:07:23.481000,L8,,212.99,334.71,334.05,349.52,346.00,287.87,,350.83,325.26,306.12,332.78,301.98,255.49,234.12,222.11,227.54,238.33,226.93,219.56,209.64,198.60,209.86,201.21,194.89,189.77,189.41,177.57,,,
2017-08-28 22:07:43.849000,L8,374.17,375.65,376.49,396.71,389.66,376.38,340.97,409.46,415.54,356.39,364.39,362.12,343.06,303.64,272.47,251.84,241.76,246.35,240.20,228.05,224.18,217.81,216.41,212.91,202.39,200.02,199.88,189.31,,,
2017-10-31 22:07:55.807000,L8,376.11,295.01,378.90,375.33,386.94,372.52,341.55,378.80,386.36,354.67,363.68,357.77,345.30,305.82,283.61,258.33,248.58,246.63,239.04,235.23,224.53,217.56,220.26,210.78,206.08,203.05,199.65,197.29,,,
2017-12-02 22:07:46.733000,L8,370.09,294.93,373.53,373.10,380.75,369.42,334.42,381.26,382.85,350.71,361.54,358.14,341.61,313.01,284.32,265.72,254.20,244.73,242.57,231.71,227.28,221.56,217.00,215.05,206.00,206.45,202.77,191.88,,,
2018-01-19 22:07:38.489000,L8,368.03,239.15,369.46,362.89,374.43,361.27,326.80,367.87,375.44,340.91,356.40,349.77,333.81,304.23,278.86,249.65,247.31,240.80,235.98,229.27,220.18,215.36,214.14,209.56,203.03,200.03,193.80,185.76,166.77,,
2018-04-25 22:06:50.725000,L8,,198.51,322.06,323.87,340.25,332.06,,182.38,325.41,311.36,330.67,327.17,306.20,275.44,247.62,218.68,215.59,201.52,209.64,203.97,195.78,177.27,189.50,185.88,174.33,172.43,168.97,162.87,,,
2018-05-27 22:06:28.609000,L8,,,,,,327.65,,,,,317.18,319.54,293.12,,,211.91,212.74,201.48,204.93,201.32,189.34,177.44,185.09,178.66,173.04,168.11,173.54,159.39,,,
2018-06-28 22:06:40.110000,L8,367.63,231.24,367.51,368.05,378.13,369.19,327.17,370.35,379.35,348.94,357.40,361.64,325.97,292.73,266.01,242.23,237.55,234.21,232.53,221.63,215.45,208.67,207.89,204.43,195.16,192.73,194.63,180.51,,,
2018-08-31 22:07:11.120000,L8,333.59,197.50,324.35,323.15,341.80,331.32,,,319.99,312.11,323.53,346.89,324.60,291.82,270.26,234.82,215.09,199.45,229.00,218.94,211.69,208.69,204.97,201.68,193.61,168.45,169.78,166.89,,,
