dates,satname,nzd0258-0000,nzd0258-0001,nzd0258-0002,nzd0258-0003,nzd0258-0004,nzd0258-0005,nzd0258-0006,nzd0258-0007,nzd0258-0008,nzd0258-0009,nzd0258-0010,nzd0258-0011,nzd0258-0012
2000-01-26 21:59:14.283000,L7,,,,,,,248.60,227.92,222.69,199.15,206.87,222.43,
2000-11-09 21:56:45.337000,L7,,,,,286.86,289.58,273.20,245.08,252.99,237.91,231.14,240.59,213.04
2000-11-25 21:56:47.006000,L7,,,,,,,236.18,226.36,228.40,222.28,209.54,225.99,180.17
2001-09-09 21:55:00.813000,L7,,,,,,,234.87,227.59,222.90,198.37,,,
2001-09-25 21:54:52.649000,L7,,,,,,,257.92,229.88,234.93,362.85,306.45,262.76,277.08
2001-10-11 21:54:33.822000,L7,,,,,,,262.70,240.28,234.19,225.64,218.45,236.34,
2002-02-16 21:55:18.119000,L7,,,,,304.00,307.57,297.33,273.00,273.78,258.83,252.46,263.97,244.47
2004-03-01 21:45:26.384000,L5,,,,,270.71,278.07,256.78,231.31,229.94,,,,
2004-03-17 21:45:32.199000,L5,,,,,291.08,283.37,272.38,249.24,249.47,239.68,234.18,250.60,
2004-04-18 21:46:13.246000,L5,,,,,279.22,287.29,277.91,246.89,248.00,236.14,230.23,236.15,
2004-05-20 21:47:08.268000,L5,,,,,295.71,296.64,281.20,248.76,250.25,241.92,227.68,229.09,174.09
2004-07-23 21:48:56.995000,L5,,,,,307.16,300.60,283.15,256.40,256.52,226.00,,,
2004-09-25 21:50:31.000000,L5,,,,,306.79,308.46,291.43,266.63,261.48,248.63,244.51,256.21,238.58
2005-01-31 21:52:45.327000,L5,,,,,307.48,306.16,286.87,260.00,259.17,245.77,248.05,259.18,237.01
2005-03-04 21:53:16.048000,L5,,,,265.27,311.00,306.92,294.82,284.13,267.38,269.28,263.51,271.18,251.08
2005-04-21 21:53:34.581000,L5,,,,,259.80,276.40,261.23,232.39,233.98,224.32,213.15,213.76,
2005-08-27 21:54:31.776000,L5,,,,,309.43,304.74,283.38,253.40,254.00,246.42,234.55,246.85,178.94
2005-09-12 21:54:34.182000,L5,,,,,258.28,260.03,240.01,208.39,200.37,201.72,180.34,210.27,
2005-09-28 21:54:32.218000,L5,,,,,,173.13,245.39,215.74,210.99,209.95,199.85,213.15,
2005-10-30 21:54:27.218000,L5,,,,,276.79,284.86,245.59,214.16,213.41,207.57,201.03,215.78,
2006-02-03 21:56:42.865000,L5,,,,,316.02,307.28,291.55,260.94,258.41,251.58,254.47,266.78,246.51
2006-06-27 21:59:12.342000,L5,,,,,286.87,288.08,279.29,237.92,249.19,,,,
2008-02-25 21:56:48.941000,L5,,,,,297.58,296.71,285.50,274.19,265.47,250.69,253.91,265.54,253.99
2009-11-26 21:56:52.561000,L5,,,,,,237.38,232.82,210.06,192.14,222.27,207.70,215.71,
2009-12-12 21:57:01.642000,L5,,,,,311.56,313.99,299.35,276.45,289.11,268.50,261.90,271.55,262.91
2010-01-13 21:57:13.219000,L5,290.73,290.65,229.97,268.01,311.54,315.13,309.53,274.90,283.76,285.80,266.13,271.46,271.69
2010-01-29 21:57:17.114000,L5,,,,,280.98,282.13,272.43,246.26,243.51,231.99,227.53,237.75,219.75
2010-12-31 21:56:20.363000,L5,,,,,302.16,304.65,285.80,261.76,256.14,239.71,243.68,243.25,233.52
2011-01-16 21:56:21.862000,L5,,,,,318.14,320.79,304.78,267.92,274.56,247.11,255.96,266.67,262.44
2013-05-13 22:08:23.242000,L8,,,,,,269.30,254.38,223.28,218.97,215.69,,,
2013-05-29 22:08:29.376000,L8,,,,,286.61,291.03,280.87,380.72,366.42,375.25,,,
2013-09-02 22:08:28.553000,L8,340.76,281.33,229.78,356.11,328.91,330.97,354.25,264.17,270.41,251.01,252.74,265.02,231.48
2013-11-21 22:08:01.711000,L8,,,,,318.94,316.13,299.28,280.74,265.42,251.45,256.29,271.27,257.00
2014-01-24 22:07:33.459000,L8,250.01,250.73,,,,,,193.14,202.82,254.48,211.31,229.81,235.17
2014-04-30 22:06:10.487000,L8,,,,,253.45,301.67,293.62,237.23,237.33,226.80,212.02,199.17,
2014-06-01 22:06:02.776000,L8,,,,,265.14,278.03,261.57,226.58,238.87,221.45,,,
2014-07-03 22:06:14.073000,L8,,,,,283.81,279.14,276.97,235.93,231.39,208.02,,,
2014-08-20 22:06:30.681000,L8,,,,,295.26,303.27,286.57,350.55,350.38,352.92,236.01,239.78,196.62
2015-01-27 22:06:23.288000,L8,,,,,285.42,301.61,276.33,420.52,427.40,424.52,428.85,426.24,208.47
2015-02-12 22:06:15.200000,L8,,,375.42,370.00,402.10,436.51,430.36,429.57,428.71,428.49,391.76,420.11,395.55
2015-02-28 22:06:12.396000,L8,,,,,294.07,305.54,289.92,249.02,256.05,240.45,235.58,255.56,236.78
2015-04-01 22:05:49.742000,L8,,,,,,273.20,246.67,224.62,228.02,202.16,206.08,221.15,
2015-06-04 22:05:36.569000,L8,235.93,240.75,,,250.20,267.91,253.50,203.39,197.60,179.29,,,
2015-07-22 22:06:01.523000,L8,,,,,268.92,260.79,243.94,198.40,207.62,185.46,,,
2015-09-24 22:06:25.709000,L8,,,,,284.01,273.64,249.45,216.61,222.09,211.22,209.60,221.77,
2015-12-13 22:06:33.519000,L8,,,,,245.04,277.16,249.01,232.47,229.85,223.58,213.80,232.28,175.88
2015-12-29 22:06:33.122000,L8,351.54,369.87,355.84,355.16,351.71,349.68,306.79,359.47,359.81,334.21,358.39,338.30,356.71
2016-01-30 22:06:29.534000,L8,,,,,231.59,290.74,264.61,239.26,239.62,189.47,215.29,234.04,192.37
2016-08-09 22:06:27.877000,L8,,,,,268.95,279.23,257.44,224.24,217.54,212.03,183.86,,
2016-09-10 22:06:39.443000,L8,,,,,320.87,311.93,295.36,253.94,263.51,248.61,241.93,252.30,344.74
2017-01-16 22:06:35.035000,L8,,,,,,269.26,245.92,230.87,213.05,202.55,201.12,219.89,158.58
2017-04-06 22:05:57.916000,L8,,,,,285.03,289.18,267.80,233.94,239.68,221.98,215.63,226.66,
