dates,satname,nzd0421-0000,nzd0421-0001,nzd0421-0002,nzd0421-0003,nzd0421-0004,nzd0421-0005,nzd0421-0006,nzd0421-0007,nzd0421-0008,nzd0421-0009,nzd0421-0010,nzd0421-0011,nzd0421-0012,nzd0421-0013,nzd0421-0014,nzd0421-0015,nzd0421-0016,nzd0421-0017,nzd0421-0018,nzd0421-0019,nzd0421-0020,nzd0421-0021,nzd0421-0022,nzd0421-0023,nzd0421-0024,nzd0421-0025,nzd0421-0026,nzd0421-0027,nzd0421-0028,nzd0421-0029,nzd0421-0030,nzd0421-0031,nzd0421-0032,nzd0421-0033,nzd0421-0034,nzd0421-0035,nzd0421-0036,nzd0421-0037,nzd0421-0038,nzd0421-0039,nzd0421-0040,nzd0421-0041,nzd0421-0042,nzd0421-0043,nzd0421-0044,nzd0421-0045,nzd0421-0046,nzd0421-0047,nzd0421-0048,nzd0421-0049,nzd0421-0050,nzd0421-0051
2000-03-30 22:00:09.363000,L7,280.99,168.75,324.65,317.52,295.87,277.45,332.17,336.77,334.45,323.52,345.45,335.79,342.21,282.95,342.93,,344.42,357.46,362.09,365.10,371.40,289.92,358.96,352.29,370.87,362.61,352.25,349.96,359.29,356.35,354.93,347.39,332.54,339.11,334.09,335.98,327.81,322.18,327.09,318.97,320.86,320.69,319.52,322.33,326.40,331.71,327.81,355.54,332.01,342.13,353.10,354.71
2000-04-15 21:59:55.745000,L7,,,,,499.61,375.11,318.89,331.93,459.54,518.76,319.28,,,481.31,504.72,486.74,501.27,343.37,357.35,344.51,367.67,337.66,347.98,328.43,378.66,346.41,330.97,256.38,337.21,336.28,322.07,320.18,299.74,296.73,286.72,283.99,265.64,271.50,287.70,280.63,291.27,288.97,291.82,286.48,281.61,293.50,307.82,280.02,285.84,354.74,330.01,345.53
2000-05-01 21:59:54.563000,L7,267.02,208.57,339.13,324.95,300.07,283.28,268.66,362.45,353.87,305.03,273.70,300.83,325.22,285.94,359.66,,374.01,347.56,371.91,226.29,387.29,226.40,385.40,394.63,389.64,385.82,376.14,372.04,367.90,374.16,363.55,354.52,338.43,349.85,338.26,337.77,318.49,324.71,321.30,312.62,331.69,328.81,333.70,347.54,348.53,352.59,355.60,373.20,335.18,320.57,360.84,366.72
2000-05-08 22:05:56.985000,L7,,,297.33,302.49,299.19,296.44,280.03,207.94,255.35,283.42,257.85,273.47,279.57,281.78,245.79,,198.06,287.02,338.80,338.57,336.19,287.32,336.31,321.31,282.12,349.49,260.13,250.16,338.96,341.31,319.37,240.31,269.77,289.71,283.90,272.72,245.81,255.41,261.13,194.20,310.65,287.95,306.22,294.38,260.80,294.53,307.71,332.62,257.87,326.27,252.13,339.34
2000-05-24 22:05:46.512000,L7,,,205.04,314.17,300.29,283.74,254.69,222.97,257.84,280.06,270.22,282.62,285.74,282.63,249.60,,249.24,268.42,229.35,350.27,357.14,181.84,352.29,326.21,280.58,416.78,377.48,263.00,304.26,166.00,360.60,210.28,267.88,310.55,289.86,276.89,244.10,260.90,273.21,288.91,296.98,316.78,328.94,344.10,320.34,319.44,327.10,369.29,236.02,288.40,264.78,345.39
2000-06-18 21:59:27.736000,L7,,,305.76,315.83,308.94,289.63,279.28,260.45,311.39,300.17,284.41,305.02,275.09,299.46,244.56,,199.99,296.87,243.50,242.68,345.61,326.73,349.66,326.72,323.86,312.45,319.86,260.81,294.40,262.29,,230.32,273.95,304.90,284.77,274.29,267.72,264.15,230.79,237.80,308.84,287.75,299.90,291.73,292.74,308.31,322.16,367.42,292.42,287.87,277.71,344.32
2000-07-11 22:05:17.570000,L7,,,,307.78,296.79,278.23,247.63,223.35,263.26,287.09,265.58,278.17,281.60,265.34,250.20,,,,,,,182.01,345.17,319.10,281.89,340.93,247.65,264.64,279.21,330.91,334.05,203.55,267.64,318.57,305.47,295.74,254.03,253.68,277.58,272.28,295.36,290.30,306.40,299.94,293.78,304.05,323.00,363.53,230.01,288.54,260.64,351.05
2000-08-05 21:58:44.520000,L7,,,204.77,311.59,293.06,266.89,244.90,158.76,274.65,289.05,256.06,273.33,274.87,267.26,231.98,417.22,397.38,263.06,220.96,407.16,410.93,412.17,425.46,433.73,422.79,349.25,344.10,341.83,341.35,340.76,333.13,342.06,273.51,318.06,315.86,275.60,246.96,294.52,297.85,299.98,296.84,308.93,311.65,312.28,298.58,308.45,314.92,370.75,230.27,204.93,265.66,354.44
2000-08-12 22:04:53.965000,L7,271.16,,323.40,323.88,295.78,283.94,261.45,223.55,311.44,290.50,262.28,283.56,288.01,283.37,336.26,,331.10,345.46,356.39,352.41,358.20,215.06,363.69,341.98,350.99,356.52,346.00,352.38,354.86,349.62,344.61,340.14,327.89,326.01,321.86,310.35,321.88,317.58,304.58,307.52,316.13,306.98,310.15,309.06,337.72,376.42,333.11,349.98,261.22,325.07,338.11,346.92
2000-09-06 21:58:22.821000,L7,,,281.01,295.58,293.02,273.25,249.09,,,,,247.69,267.60,288.11,229.18,,,267.05,321.91,238.05,303.46,211.74,315.29,305.78,273.50,284.50,245.95,227.43,259.36,321.21,308.20,308.91,276.73,278.41,274.10,263.15,228.35,,,,273.41,276.75,270.06,275.84,253.31,285.19,285.31,284.09,283.17,335.08,319.64,339.47
2000-10-08 21:58:00.300000,L7,296.37,286.20,338.80,329.97,301.54,338.40,340.47,344.49,344.22,341.49,347.06,431.14,432.12,427.91,429.27,376.35,368.16,369.38,370.83,374.59,369.94,374.74,374.11,388.86,373.46,390.63,388.28,380.86,384.24,371.53,363.95,354.71,344.54,376.54,356.36,358.21,397.25,380.82,345.10,320.91,329.99,335.10,365.77,346.90,330.92,338.72,343.49,368.27,356.13,359.76,372.46,361.85
2000-11-09 21:57:57.236000,L7,293.29,275.60,239.66,316.02,290.36,295.25,274.08,,,,238.25,291.72,277.03,302.67,224.31,210.69,277.06,288.40,338.15,339.32,338.38,318.13,320.62,317.77,329.79,335.88,326.65,,329.65,331.41,323.06,320.39,302.38,298.23,287.13,292.95,285.14,285.17,282.11,284.16,286.85,292.83,286.53,291.28,284.90,291.09,300.29,274.77,333.41,349.23,346.40,352.97
2000-11-25 21:57:58.896000,L7,256.18,,,288.97,262.30,263.67,241.07,,,,226.83,250.89,243.67,255.90,204.90,,,,,,,,,290.18,261.35,236.22,230.10,,,,,,,234.40,256.41,257.73,225.20,,,,,,,,,,,,273.22,,,
2000-12-11 21:58:00.763000,L7,345.46,333.48,338.11,334.23,340.80,349.94,346.78,346.24,349.81,349.74,354.89,364.79,373.63,504.38,514.22,494.69,363.47,374.98,377.38,374.67,373.66,376.70,374.47,382.04,379.37,377.36,377.06,372.59,370.21,365.80,364.01,354.69,347.25,346.41,345.56,340.19,339.06,343.30,455.01,495.32,465.49,462.83,457.61,421.56,433.94,445.44,476.08,497.43,,,,
2001-02-13 21:58:03.568000,L7,333.07,309.90,294.88,326.65,326.50,250.31,254.90,,,,232.41,241.46,258.85,296.58,208.47,244.64,,279.28,327.58,313.11,336.92,,,242.71,227.30,,,,,,,,,217.26,243.57,224.72,227.41,,,,,,,,,,,,,,274.28,214.23
2001-06-05 21:57:16.389000,L7,,,,316.40,311.97,282.69,266.35,195.61,260.95,291.61,269.94,283.05,262.36,269.98,212.37,,,290.65,209.83,199.94,505.42,175.29,312.04,327.10,263.11,299.98,226.75,289.25,279.58,261.53,462.02,208.26,277.29,323.93,321.42,268.41,238.14,257.16,220.69,287.45,302.15,292.55,303.23,292.14,302.67,318.25,328.21,362.72,340.81,289.65,261.99,352.76
2001-07-07 21:57:00.006000,L7,,,453.00,304.56,291.40,269.53,254.81,162.94,230.21,278.12,249.70,266.89,259.04,264.65,211.83,494.11,491.46,266.39,184.53,503.17,463.79,175.11,198.74,323.13,261.31,303.86,219.24,321.50,263.03,257.18,,193.97,263.81,344.19,345.26,267.91,391.09,388.10,385.03,283.90,275.35,282.23,291.09,288.49,286.95,319.83,334.12,366.19,231.87,284.88,261.99,474.57
2001-07-14 22:03:09.614000,L7,,,,307.68,305.48,276.24,245.96,160.77,233.67,284.91,254.91,260.05,258.17,262.96,216.76,,,503.41,497.19,403.21,,,325.33,313.07,257.69,295.77,204.92,252.44,263.46,243.65,,172.94,268.97,316.50,287.53,255.37,205.38,241.59,190.69,,304.92,288.52,301.70,244.87,213.57,288.77,326.21,290.45,233.15,284.01,251.69,343.82
2001-08-15 22:02:38.465000,L7,,,207.74,312.84,301.90,292.31,254.76,180.43,254.42,280.56,253.48,267.81,268.92,288.07,237.30,195.61,,289.56,226.34,203.18,276.12,175.14,332.40,321.02,279.12,309.92,247.65,246.55,268.56,320.20,263.18,193.63,266.48,290.17,275.44,268.28,236.62,262.21,276.68,158.27,273.79,270.89,286.22,277.92,282.48,316.29,310.12,345.37,277.83,311.23,332.30,351.95
2001-08-24 21:56:24.380000,L7,,,300.00,308.12,297.54,281.02,250.77,212.01,263.14,277.45,257.35,272.04,284.29,283.98,245.76,216.62,189.58,286.18,279.18,336.16,337.09,204.50,341.47,320.01,282.85,311.23,247.59,256.52,316.92,332.91,320.44,225.62,280.32,294.99,281.75,270.62,246.41,266.98,267.95,222.95,282.55,286.48,287.95,299.97,307.40,313.75,306.43,349.03,281.57,343.20,345.08,344.22
2001-09-25 21:56:04.528000,L7,277.66,267.18,325.80,322.68,296.76,285.63,318.71,330.70,336.87,308.11,299.91,339.87,323.60,285.95,352.48,179.14,349.47,362.87,358.61,362.59,368.52,373.84,369.80,334.71,349.21,360.96,360.33,352.51,343.05,351.29,352.00,332.67,315.70,341.53,328.21,295.23,321.00,295.47,301.84,293.00,316.70,317.96,311.11,314.22,324.05,336.79,332.30,367.39,289.90,339.75,350.27,352.89
2001-10-02 22:02:04.420000,L7,283.66,278.42,345.31,345.54,348.82,352.76,343.17,354.62,356.52,358.44,357.60,356.83,358.62,358.95,363.51,321.85,254.23,383.55,383.56,489.87,413.62,392.26,389.33,386.92,385.79,372.92,375.86,371.65,365.80,358.85,355.21,351.39,346.70,345.30,387.52,463.75,460.87,443.86,440.20,453.05,426.48,436.32,453.07,433.11,356.54,330.48,339.91,384.11,345.70,341.48,352.09,353.10
2001-12-14 21:56:17.682000,L7,,,,257.88,256.33,252.40,243.79,,197.96,224.95,225.73,240.63,239.41,244.68,200.44,,,,,,,,,289.44,242.74,224.89,226.46,,,,,,,,252.84,255.93,222.59,,,,,,,,,,,,,,,
2001-12-30 21:56:13.010000,L7,,,,,,,,146.90,203.64,233.56,232.49,237.23,245.95,228.09,205.86,,,,,,,,,,,,,,,,,,,,,173.34,211.22,221.39,208.34,143.54,,,,,,,,,,,,
2002-01-22 22:02:40.699000,L7,283.70,265.56,307.06,307.67,288.98,284.05,277.16,297.39,312.61,295.87,269.59,303.27,333.30,270.05,268.71,260.55,323.09,342.07,345.10,357.40,355.93,320.86,353.90,331.03,340.94,352.30,349.34,307.30,341.74,347.19,338.55,326.41,310.13,315.51,306.12,309.20,291.86,291.23,296.61,289.23,303.37,321.16,315.03,302.43,309.13,319.50,343.05,487.37,502.99,390.91,474.52,494.50
2002-02-16 21:56:30.006000,L7,280.96,260.59,310.94,313.71,293.44,285.44,279.82,177.91,313.51,281.29,276.55,294.57,284.47,277.57,244.64,211.62,233.16,337.51,344.38,349.31,354.87,331.34,346.35,326.16,332.75,316.07,161.33,345.39,335.93,323.74,307.87,295.57,265.61,226.95,283.30,280.81,194.19,176.88,,175.67,281.06,273.40,272.81,,,,,,,358.49,338.80,356.68
2002-03-04 21:56:33.807000,L7,281.77,273.41,311.76,290.92,293.74,293.79,270.01,157.15,311.35,280.36,250.32,280.17,279.16,267.59,256.59,252.30,274.93,331.98,208.60,314.08,374.16,172.52,393.61,332.55,354.93,355.15,345.27,498.78,370.35,461.37,383.68,380.87,311.30,307.10,300.40,303.56,291.52,302.16,290.13,289.55,296.85,293.07,301.39,293.64,306.91,285.25,310.25,,,252.03,259.70,340.83
2002-03-11 22:02:43.421000,L7,289.35,279.63,344.87,340.69,348.72,332.23,336.86,343.17,343.64,344.17,348.15,346.39,356.43,351.76,361.25,353.90,356.44,370.66,377.75,380.23,375.63,349.54,376.16,382.56,381.37,383.77,373.23,367.85,365.21,362.05,360.95,357.26,368.22,351.98,355.83,341.26,336.45,327.56,327.88,319.50,321.44,319.72,328.02,324.72,323.53,330.97,342.92,367.18,360.00,364.69,383.76,381.76
2002-04-12 22:02:37.357000,L7,298.28,249.20,239.42,349.07,443.28,,,,,,,,,,,,,,,,,,,,,,,,,,,172.06,239.00,266.82,288.81,290.38,285.16,327.25,333.24,327.40,339.33,328.15,333.85,321.88,327.28,333.57,340.03,364.42,333.26,351.77,371.76,366.75
2002-05-07 21:56:27.687000,L7,276.60,227.84,304.73,312.13,303.64,301.09,280.60,203.47,298.42,280.85,246.08,282.35,264.05,294.93,243.98,292.06,291.62,291.79,350.65,344.82,229.05,309.26,353.28,326.75,311.20,352.97,326.14,329.94,336.83,340.87,331.78,326.05,280.59,314.89,307.22,293.64,257.45,265.58,297.12,262.23,304.68,298.20,306.99,307.99,303.42,310.59,331.07,338.62,283.61,356.81,332.60,351.49
2002-06-15 22:02:19.651000,L7,,,295.80,314.68,294.99,269.85,239.35,,202.39,255.78,256.59,260.22,259.77,261.94,229.43,,,255.45,217.30,182.75,,173.24,348.39,317.85,264.23,304.82,242.93,252.68,265.84,261.75,,203.02,286.19,318.64,281.55,269.62,237.32,246.23,221.71,,261.89,208.04,290.42,282.25,240.64,291.54,308.00,301.10,239.29,284.46,258.14,339.94
2002-07-01 22:02:14.978000,L7,,,,309.55,294.86,277.63,258.06,,,,,,,296.95,249.92,141.92,,322.11,344.75,331.62,158.33,223.99,344.34,332.64,319.84,342.58,275.05,261.04,315.55,324.93,319.10,302.58,274.08,317.51,287.98,276.94,280.62,250.47,278.30,312.28,305.49,303.61,314.97,285.04,274.10,281.80,252.67,,,,,
2002-07-10 21:56:01.809000,L7,,,,318.42,301.57,281.32,266.18,213.93,272.82,274.67,492.98,450.59,492.07,487.96,483.98,455.58,506.18,488.30,455.64,458.22,482.21,192.69,380.35,355.26,293.21,345.01,321.96,330.59,343.45,156.90,326.63,209.78,277.81,312.52,302.88,296.98,259.87,274.41,418.69,434.94,417.47,426.97,426.18,431.09,437.99,328.76,338.93,367.48,263.39,304.48,318.26,354.70
2002-07-17 22:02:08.418000,L7,,,,312.95,305.92,275.61,267.11,,,,,,,,,,,286.71,217.12,167.87,,172.43,341.25,323.06,267.08,349.30,245.29,246.27,266.67,303.25,,195.27,274.64,297.10,278.39,268.87,238.36,251.22,251.57,,288.86,259.00,293.91,290.51,308.09,313.45,305.62,229.95,253.05,288.57,262.66,341.23
2002-08-02 22:02:01.110000,L7,274.04,,211.69,319.41,299.07,285.87,276.57,,,,,,,271.58,247.14,173.36,297.76,280.68,261.80,209.68,353.74,183.54,353.56,318.26,284.49,345.46,319.67,258.92,337.60,335.12,331.02,257.51,282.82,310.05,301.64,276.33,242.91,281.51,283.39,245.44,288.40,285.49,298.94,296.83,305.26,311.58,316.24,348.17,266.43,340.70,329.65,344.58
2002-08-18 22:01:57.478000,L7,,,,,,,,,,,,,260.10,269.45,252.48,,294.91,289.44,349.60,342.95,345.62,,345.05,327.61,335.40,351.25,327.26,259.29,345.44,337.37,326.95,232.12,291.65,306.70,292.59,293.19,269.46,283.28,283.63,278.04,287.68,287.10,293.00,308.18,312.73,311.90,317.89,299.95,277.73,320.74,342.90,349.03
2002-10-14 21:55:19.836000,L7,288.80,277.63,317.59,319.38,297.66,295.16,296.57,318.11,325.48,303.17,286.60,303.82,318.82,280.37,324.57,179.13,328.14,349.08,358.27,364.48,363.11,332.91,349.91,342.99,380.84,363.29,350.08,331.96,357.07,352.06,347.34,343.25,310.39,322.39,309.95,305.76,300.22,334.49,303.10,293.52,300.86,301.45,314.56,311.08,311.12,313.61,329.98,340.07,337.35,349.75,352.32,355.49
2002-10-21 22:01:36.247000,L7,332.73,332.49,346.26,336.69,344.15,361.31,362.15,356.75,357.82,369.53,367.62,361.57,368.88,361.95,363.61,377.62,392.17,468.91,387.73,384.06,391.09,397.11,403.32,402.50,393.15,397.39,389.90,383.60,382.69,395.94,378.78,368.12,369.66,359.39,391.71,348.97,344.60,362.01,384.42,351.70,339.72,334.87,337.72,341.83,344.79,347.12,346.97,375.89,361.72,367.03,364.96,367.72
2002-10-30 21:55:25.430000,L7,366.51,359.76,364.73,362.93,387.62,390.87,384.05,390.22,410.76,412.95,420.66,413.42,401.67,416.39,428.92,406.89,432.91,413.23,421.43,418.84,416.19,430.74,433.62,437.44,451.93,423.80,431.98,450.60,435.31,411.24,411.73,394.54,401.07,403.05,378.81,379.04,394.88,422.37,379.73,371.56,376.43,367.27,377.93,377.10,402.74,407.91,433.81,444.65,465.58,420.72,424.99,444.72
2002-11-22 22:01:57.598000,L7,304.19,293.67,325.51,326.42,306.69,320.98,326.05,335.91,334.73,327.70,327.74,329.66,335.28,311.11,335.53,334.28,350.63,352.58,357.12,364.04,364.18,359.46,360.08,355.21,369.53,368.12,373.63,349.67,360.61,365.28,358.68,348.99,334.00,334.93,331.28,339.90,326.87,327.57,321.57,325.35,317.26,316.73,321.23,321.87,337.03,339.84,335.24,355.23,383.99,363.67,358.10,365.39
2002-12-24 22:02:09.084000,L7,354.46,349.59,355.82,365.63,366.00,371.47,370.21,377.10,366.69,378.91,397.25,385.98,404.68,406.99,399.22,392.78,424.64,396.34,399.04,404.85,416.75,415.63,408.59,424.97,433.42,409.27,402.08,394.70,399.35,384.32,395.61,384.50,378.59,375.43,370.91,380.19,378.48,374.83,359.92,362.20,358.96,355.49,349.84,360.34,364.55,360.27,368.74,394.30,442.47,420.99,435.63,513.15
2003-01-18 21:56:06.129000,L7,,,,,,,,,,,177.57,238.81,227.62,,,,332.90,380.28,455.70,436.57,412.82,459.02,463.52,417.84,409.86,446.21,452.53,444.76,429.26,400.97,388.83,402.70,380.56,377.95,378.51,374.92,389.10,414.33,352.69,360.78,388.82,405.36,379.67,378.92,377.56,401.54,408.21,399.66,424.77,397.55,406.40,414.74
2003-02-19 21:56:18.422000,L7,,,,297.51,289.66,392.42,402.03,385.63,,,,,,,,,,,,422.74,471.72,402.86,489.10,,,,186.49,236.99,335.36,374.49,409.66,397.03,385.82,376.91,357.23,355.54,344.28,387.11,344.47,332.60,360.14,379.46,383.53,361.91,347.29,351.63,354.36,417.15,217.55,290.83,361.56,380.47
2003-05-10 21:56:22.313000,L7,242.20,,213.86,314.06,301.52,272.97,252.44,165.96,267.12,282.12,242.75,261.77,271.20,281.23,209.07,,,286.84,202.41,192.13,,174.41,341.28,316.11,271.57,328.36,223.00,254.86,272.28,325.86,,209.38,271.27,301.86,283.34,271.47,246.14,248.73,194.09,,,,,,200.20,264.39,305.80,350.19,246.06,294.71,260.18,339.71
2003-07-21 21:44:09.463000,L5,,241.00,314.85,329.42,314.64,296.03,288.12,270.95,327.61,310.15,294.87,314.75,318.45,317.88,321.95,162.50,339.95,354.18,365.32,375.34,376.08,346.51,371.44,359.70,371.06,371.75,362.96,348.58,364.44,360.20,352.65,352.36,327.73,334.57,339.22,328.21,321.13,318.86,315.08,302.08,316.66,321.69,318.83,318.54,325.42,330.70,341.20,353.36,374.90,340.26,368.33,376.72
2003-07-28 21:50:28.540000,L5,280.13,243.80,177.14,254.24,270.97,287.37,213.41,236.25,276.96,320.02,303.96,316.23,318.23,286.05,270.51,239.20,202.10,262.12,243.85,266.29,234.30,278.80,330.68,341.58,317.10,312.17,308.54,282.92,330.26,320.00,345.14,316.40,303.40,292.20,321.30,312.64,289.00,285.30,305.95,265.76,275.13,271.01,292.27,306.63,249.13,247.58,277.12,333.18,332.97,324.55,334.23,354.51
2003-09-14 21:51:18.345000,L5,335.09,346.64,366.28,354.13,363.11,371.65,380.12,391.89,408.68,413.79,402.28,400.47,405.83,422.63,427.47,431.85,434.30,399.65,396.87,406.11,479.92,461.15,454.53,482.42,468.43,443.32,454.14,415.45,404.03,404.84,423.94,408.93,395.40,388.04,390.94,394.20,393.87,396.96,402.48,412.58,394.27,385.13,400.27,425.43,418.78,407.55,387.80,416.86,441.03,432.54,424.66,432.89
2003-10-16 21:51:43.799000,L5,323.81,319.47,346.29,336.76,320.52,333.07,342.70,342.25,343.12,334.42,344.48,352.06,359.03,356.26,363.58,362.60,366.71,376.83,381.82,388.52,376.62,365.61,368.73,365.70,375.83,376.57,374.53,365.64,376.06,382.14,369.94,370.71,355.07,353.64,347.74,347.11,334.20,330.34,330.58,320.12,323.43,325.67,322.01,329.26,341.09,351.52,354.43,374.51,415.22,390.14,390.51,389.78
2003-12-03 21:52:19.254000,L5,328.78,355.16,362.47,336.51,334.85,350.46,352.14,358.48,358.65,344.37,347.67,349.31,353.18,340.31,348.12,349.50,358.51,381.82,389.75,392.23,398.28,386.54,393.98,392.67,395.32,382.99,375.32,365.64,374.08,365.85,360.65,354.17,347.73,359.93,359.90,358.78,355.31,357.36,350.26,350.21,341.98,335.35,327.26,334.16,330.77,338.24,339.03,354.17,432.33,412.43,398.37,399.21
2004-02-05 21:52:40.789000,L5,298.18,285.47,329.47,319.98,299.86,309.62,330.99,338.51,335.31,298.67,287.01,278.83,285.34,275.80,299.48,314.99,332.95,355.01,359.99,375.15,379.70,348.64,354.49,345.77,374.91,377.70,365.52,275.94,354.32,350.86,343.97,339.71,320.03,318.21,317.87,326.93,328.16,323.96,324.57,323.41,321.63,329.62,322.95,312.13,313.20,318.27,329.89,327.16,380.44,360.70,380.00,372.27
2004-04-02 21:46:54.575000,L5,326.74,360.69,390.66,343.72,321.08,358.96,366.42,359.31,369.22,349.18,378.46,363.73,379.53,368.03,374.08,365.86,375.17,386.46,389.75,391.67,404.27,377.96,397.44,383.52,395.83,387.78,384.72,381.48,390.87,386.64,378.25,374.17,372.24,366.58,364.76,354.85,355.10,344.18,341.28,342.99,340.53,343.97,337.79,345.33,337.33,356.68,368.55,392.01,439.02,417.10,403.53,395.72
2004-04-25 21:53:47.171000,L5,138.09,202.54,316.11,308.14,281.34,281.98,279.13,262.58,299.00,288.40,258.76,277.49,298.09,279.92,294.32,283.47,336.47,346.55,335.01,276.61,218.46,294.82,350.71,257.73,161.92,,,,,,181.19,329.80,314.27,326.88,314.47,312.41,300.05,299.66,310.71,297.40,304.90,306.90,304.21,318.12,319.18,321.90,326.72,339.05,377.70,345.54,354.92,356.95
