dates,satname,nzd0205-0000,nzd0205-0001,nzd0205-0002,nzd0205-0003,nzd0205-0004,nzd0205-0005,nzd0205-0007,nzd0205-0008,nzd0205-0009,nzd0205-0010,nzd0205-0011,nzd0205-0012,nzd0205-0013,nzd0205-0014,nzd0205-0015,nzd0205-0016,nzd0205-0025,nzd0205-0026,nzd0205-0027,nzd0205-0028,nzd0205-0029,nzd0205-0030,nzd0205-0006,nzd0205-0017,nzd0205-0018,nzd0205-0019,nzd0205-0020,nzd0205-0021,nzd0205-0022,nzd0205-0023,nzd0205-0024,nzd0205-0031,nzd0205-0032,nzd0205-0033
2001-02-20 22:02:36.849000,L7,355.63,341.23,329.69,337.76,473.38,560.30,466.35,446.28,448.18,337.34,426.90,323.27,310.17,303.45,423.30,404.25,325.33,314.88,387.68,253.63,255.25,249.35,446.38,411.23,415.08,429.82,391.82,415.85,373.34,368.67,390.77,201.77,375.04,
2001-03-01 21:56:21.596000,L7,481.91,476.97,483.63,475.59,288.48,494.45,562.42,304.42,395.29,,406.84,474.55,307.00,311.85,309.79,306.84,315.37,310.23,435.40,536.74,505.03,507.01,311.29,310.08,304.36,300.48,294.79,316.54,323.36,322.69,315.71,313.29,259.70,317.21
2001-03-24 22:02:23.691000,L7,440.82,423.19,530.15,427.95,421.09,427.76,448.04,430.55,451.97,331.50,512.11,512.72,411.93,295.65,292.37,343.04,369.92,232.72,241.07,252.42,254.70,245.01,453.63,338.39,335.14,401.84,312.28,278.70,266.47,343.40,384.94,193.38,,
2001-06-12 22:01:48.945000,L7,317.99,306.03,324.05,319.19,322.45,325.43,337.73,340.75,340.35,338.73,329.68,315.86,298.66,299.42,315.70,268.73,271.47,243.99,258.25,266.52,259.62,246.91,335.77,254.26,293.62,260.93,234.02,212.76,269.21,241.55,265.41,195.10,542.33,518.39
2001-06-21 21:55:29.297000,L7,240.44,,230.83,239.03,247.05,249.70,289.77,289.64,291.24,360.48,378.15,385.53,374.02,276.97,277.06,277.51,269.09,256.06,273.62,285.33,314.63,301.93,283.94,,239.75,253.83,229.58,213.86,185.97,174.01,,254.65,233.44,
2001-08-08 21:55:01.113000,L7,261.92,236.14,238.96,481.60,458.18,398.34,385.71,388.76,290.26,418.55,461.33,390.13,380.03,278.35,275.33,281.49,479.98,417.57,277.17,291.85,306.65,309.94,377.35,373.81,377.05,271.79,256.78,243.84,246.53,462.75,483.49,265.68,237.08,478.55
2001-08-15 22:01:02.634000,L7,340.81,325.14,320.13,313.16,300.50,309.08,313.46,341.76,331.28,329.68,335.74,323.42,310.67,307.34,301.33,288.25,436.55,421.92,416.22,262.19,253.36,249.38,293.47,257.13,294.88,291.29,273.18,254.07,242.64,246.97,263.68,201.31,,
2001-09-09 21:54:36.880000,L7,291.09,251.59,265.35,260.80,267.28,275.52,297.50,302.38,305.57,295.97,306.89,303.75,296.16,286.46,291.20,291.65,551.62,395.65,,,,,291.53,294.55,263.43,292.06,276.50,291.41,294.05,295.92,352.57,368.85,422.31,517.93
2001-09-25 21:54:28.694000,L7,295.04,287.75,276.65,277.45,272.85,280.02,298.19,308.65,313.51,315.18,322.74,314.84,303.87,304.59,306.33,311.45,501.73,506.99,526.31,549.02,547.24,337.95,292.10,310.97,306.45,486.68,511.02,535.61,546.42,474.94,476.64,319.52,275.97,519.07
2001-10-02 22:00:28.615000,L7,333.91,306.40,280.57,314.01,299.11,306.04,324.26,338.59,326.51,327.09,330.79,309.51,298.46,289.74,284.27,279.68,236.94,234.15,225.93,176.45,197.70,212.99,317.36,264.30,259.10,253.78,248.25,281.21,262.87,243.67,239.14,190.67,,
2001-10-11 21:54:09.862000,L7,,548.86,528.70,519.81,498.53,512.26,504.17,505.54,506.69,522.73,380.85,395.94,528.34,480.19,502.26,411.83,448.81,448.70,452.40,472.39,482.62,426.87,538.28,427.55,411.84,438.86,477.44,517.34,493.46,482.10,444.20,433.15,443.58,434.71
2001-12-05 22:00:42.963000,L7,433.76,531.90,456.60,472.61,,,455.13,349.18,336.30,347.32,346.82,332.07,319.81,306.24,427.64,489.51,424.44,407.28,515.53,502.83,538.91,538.75,459.88,252.85,249.21,281.80,287.23,351.48,416.33,290.99,526.26,507.80,438.97,455.01
2002-01-06 22:00:55.947000,L7,386.58,369.78,360.90,356.69,342.95,347.97,366.65,370.73,362.96,386.93,357.84,344.48,527.10,515.30,539.53,528.08,447.03,489.89,443.70,276.22,278.67,267.89,351.80,293.42,272.50,547.13,528.98,537.12,243.01,255.02,465.19,241.98,237.66,356.98
2002-01-22 22:01:04.880000,L7,373.61,360.13,346.58,346.43,334.56,327.61,330.17,392.56,335.55,367.52,370.02,390.84,323.48,319.55,312.78,308.18,479.99,435.84,269.70,265.79,272.47,540.56,361.43,502.04,554.45,512.51,507.91,503.30,506.50,502.90,484.99,552.01,516.24,521.16
2002-02-07 22:01:06.118000,L7,350.73,339.81,326.27,325.39,317.78,317.24,330.86,378.16,380.62,458.89,460.45,552.37,368.63,457.09,404.52,395.74,244.95,237.45,236.59,247.28,251.80,241.80,325.06,284.13,271.80,264.12,239.54,273.82,272.49,261.32,246.85,199.67,501.08,516.44
2002-02-16 21:54:54.191000,L7,326.64,303.01,283.82,409.11,434.12,432.50,445.80,459.98,452.35,445.31,315.18,308.57,301.08,300.17,486.41,423.99,303.46,463.51,469.67,370.40,461.34,436.91,436.44,404.67,494.30,473.39,496.48,444.18,471.35,454.43,305.67,312.31,290.00,327.84
2002-02-23 22:01:07.592000,L7,201.59,267.69,292.14,298.38,285.16,213.23,292.46,262.54,235.67,306.88,299.13,264.71,266.12,256.86,261.43,254.75,,,,,,,189.35,,241.42,236.84,214.68,,,,,,,
2002-03-11 22:01:07.753000,L7,355.67,343.32,333.51,330.64,318.38,322.51,337.56,348.24,344.91,361.50,345.47,321.85,312.30,302.81,301.71,302.49,247.97,261.30,246.05,259.09,257.09,244.48,329.54,285.78,289.28,280.71,272.35,280.77,270.99,256.54,260.65,202.43,,
2002-03-20 21:54:48.224000,L7,499.94,533.12,513.04,501.42,493.71,495.51,516.81,526.22,527.88,555.38,400.74,414.87,411.86,496.71,421.35,423.10,413.02,399.45,491.82,488.69,337.61,513.35,504.73,412.96,531.59,551.22,536.58,549.56,513.39,510.36,404.01,404.35,415.78,426.99
2002-05-30 22:00:49.912000,L7,336.97,313.25,316.01,311.98,301.95,307.77,324.88,334.96,320.38,316.06,319.01,301.02,285.44,274.46,439.63,434.49,216.28,219.33,227.65,253.32,216.78,194.14,311.14,,249.82,444.19,433.97,407.16,220.55,229.08,241.28,,,
2002-06-24 21:54:28.353000,L7,,,206.98,202.57,212.82,215.26,243.49,257.77,262.21,258.35,256.58,246.36,216.79,,,,230.53,237.24,252.18,267.17,202.15,224.23,243.88,,,,,,,,209.86,,,
2002-07-17 22:00:32.598000,L7,348.75,540.24,521.58,507.17,474.15,465.90,512.17,491.36,472.35,462.75,463.45,470.55,465.01,463.38,461.66,440.37,511.65,485.19,503.32,486.83,539.92,467.41,532.81,255.71,283.39,263.70,226.40,218.54,529.63,506.89,452.70,455.42,194.68,300.69
2002-08-02 22:00:25.276000,L7,349.54,315.66,315.28,329.85,336.10,345.55,350.71,349.48,341.16,331.95,337.59,318.78,305.49,306.59,287.72,476.41,246.12,221.71,236.45,251.38,247.24,241.43,351.39,477.41,475.44,251.15,242.22,205.81,236.88,240.90,245.72,190.04,522.13,514.50
2002-08-18 22:00:21.645000,L7,340.40,315.20,310.59,315.69,302.37,319.71,325.39,337.68,424.77,410.25,280.94,294.76,203.51,,,,,192.89,210.25,308.90,261.78,235.18,318.86,,,383.52,273.21,,,,,228.04,288.71,
2002-08-27 21:54:00.253000,L7,250.53,245.39,254.19,258.96,263.90,266.41,294.49,302.79,409.85,403.72,407.87,384.93,371.64,365.76,388.32,298.38,317.42,283.63,291.72,299.00,327.45,318.51,287.11,273.08,276.01,301.34,298.52,285.97,303.78,288.76,319.88,285.66,246.75,
2002-10-05 21:59:55.463000,L7,339.67,327.12,322.71,322.01,304.14,312.74,322.59,328.35,315.23,321.20,348.87,309.20,321.63,344.38,320.23,305.99,236.91,256.78,276.99,251.86,253.31,251.47,321.06,262.27,293.90,270.35,287.32,298.25,290.09,251.64,279.37,184.73,,
2002-10-14 21:53:43.769000,L7,448.10,274.45,271.28,267.65,272.86,273.89,298.32,301.98,307.53,300.94,313.66,302.43,297.60,292.79,288.45,292.42,504.09,548.44,536.93,534.30,538.65,544.87,289.55,295.75,288.19,298.07,291.47,310.00,315.76,307.91,302.62,304.99,535.29,450.49
2002-10-21 22:00:00.402000,L7,419.16,473.50,534.66,395.80,436.63,395.36,289.98,293.57,291.29,312.11,270.82,267.32,245.59,201.02,251.77,,,,,,,,311.96,,,,,,,,,,,
2002-11-06 22:00:05.613000,L7,376.65,382.64,372.25,358.37,373.37,369.03,366.98,363.74,371.75,373.77,374.65,362.96,347.17,332.05,321.01,328.98,272.88,283.64,285.35,262.01,262.32,245.81,366.54,331.13,329.55,323.67,353.91,398.38,412.43,290.58,275.26,480.18,447.92,526.55
2002-11-22 22:00:21.762000,L7,323.58,197.59,250.84,262.99,290.77,301.76,362.28,451.95,407.20,324.11,308.72,260.81,266.71,233.44,200.09,,,,,,,,316.79,,,,,,,,,,,
2003-01-18 21:54:30.278000,L7,273.49,272.19,268.06,263.85,262.42,266.65,286.82,341.89,337.25,345.85,312.89,305.92,297.83,299.61,326.41,322.18,537.41,383.17,517.29,383.27,326.12,323.74,278.76,301.50,357.57,357.03,371.09,368.17,323.33,322.35,331.17,298.53,261.48,
2003-01-25 22:00:42.755000,L7,492.41,495.30,472.38,462.96,442.82,463.58,550.17,543.07,539.25,551.39,476.02,488.49,489.65,477.53,381.97,361.52,390.48,390.08,384.87,366.26,366.45,368.87,552.13,375.71,387.71,387.76,394.52,407.46,373.31,471.32,488.15,375.37,369.79,453.32
2003-03-23 21:54:40.711000,L7,487.89,479.10,481.92,483.92,478.32,490.12,305.97,317.96,320.66,499.26,521.60,515.28,540.72,534.70,523.64,492.54,516.57,298.50,322.35,504.62,502.80,513.60,302.30,310.33,294.11,293.34,488.08,433.94,445.35,524.04,514.70,511.91,519.01,532.84
2003-04-08 21:54:47.577000,L7,255.21,239.69,245.98,250.31,258.38,256.64,275.55,291.37,300.19,293.73,308.76,302.13,293.55,291.11,286.51,288.52,296.18,290.70,295.97,300.43,326.81,323.59,273.57,301.24,284.15,288.33,281.28,285.44,308.30,292.73,299.55,296.53,258.92,
2003-05-10 21:54:46.466000,L7,264.74,239.11,235.37,246.50,259.11,263.77,462.86,455.84,292.09,471.39,476.64,453.54,448.78,276.77,278.91,282.33,278.18,269.50,280.72,281.14,307.61,307.34,278.02,,259.56,267.85,253.27,240.63,213.79,267.38,275.20,266.58,231.49,
2003-07-21 21:42:33.857000,L5,251.92,246.13,257.38,270.45,283.17,285.57,310.09,310.18,308.03,303.03,321.02,311.43,308.02,311.26,303.94,307.37,295.14,290.63,298.40,314.07,330.48,330.32,298.75,196.54,284.69,283.02,278.60,250.04,260.77,277.33,296.36,289.42,262.57,
2003-08-06 21:42:51.203000,L5,292.64,255.30,262.57,296.26,280.54,293.15,316.07,321.91,312.86,310.33,326.90,311.05,307.55,310.20,319.93,308.09,310.03,290.31,308.26,317.29,333.86,328.42,306.54,316.08,295.35,291.73,283.56,269.11,311.28,296.95,297.52,303.23,270.45,
2003-08-13 21:49:09.096000,L5,362.20,373.31,334.85,348.36,347.27,337.54,361.88,362.32,346.80,343.51,356.51,330.23,323.82,320.54,313.07,304.97,253.53,239.51,258.76,263.23,266.60,257.42,355.04,288.84,279.61,270.40,273.39,283.99,288.72,265.99,259.58,213.77,180.65,251.93
2003-09-14 21:49:42.739000,L5,374.56,362.76,350.46,356.46,347.38,350.59,360.29,367.62,360.15,359.43,350.46,338.41,353.83,315.72,306.83,302.90,281.84,258.53,264.40,265.59,275.88,261.12,359.05,302.61,297.66,297.00,286.19,307.80,298.84,286.98,283.01,249.31,217.16,262.84
2003-10-25 21:44:04.226000,L5,291.49,289.21,289.88,299.13,296.65,299.29,318.21,327.71,328.37,308.08,317.08,309.85,302.62,299.40,303.21,307.14,317.75,311.84,309.46,317.45,327.71,329.27,313.08,312.44,312.31,313.41,318.32,325.83,330.42,324.36,319.12,312.10,316.71,332.46
2003-11-17 21:50:33.425000,L5,390.39,390.32,373.23,370.09,351.87,362.22,347.13,361.86,342.49,351.14,344.79,329.37,323.90,334.05,329.25,327.96,264.84,259.03,289.50,279.37,291.54,284.41,354.52,322.19,305.85,307.73,307.08,301.85,285.20,275.87,273.04,261.12,253.98,357.11
2004-01-04 21:50:58.245000,L5,366.66,359.31,358.74,356.25,352.48,361.96,365.08,375.04,365.09,361.00,347.65,328.74,317.57,309.74,307.58,307.50,281.11,260.10,264.69,266.53,266.51,257.45,367.90,306.67,309.48,316.84,310.45,321.15,302.77,301.29,288.77,252.82,251.35,294.21
2004-02-14 21:44:57.678000,L5,278.59,274.10,267.16,269.62,268.94,270.87,301.47,310.90,311.55,310.46,325.46,314.19,309.19,305.67,294.91,296.70,,,,,,,287.15,296.30,270.66,236.00,,,,,,,,
2004-02-21 21:51:11.055000,L5,364.46,356.53,350.48,352.75,341.25,350.55,357.14,372.45,349.37,344.14,343.18,324.00,319.81,349.16,398.03,308.87,265.29,258.04,253.65,254.07,251.84,246.15,353.50,300.46,306.03,300.60,289.57,301.87,294.13,285.58,277.36,232.48,230.26,253.81
2004-03-01 21:45:02.553000,L5,337.40,343.76,306.17,319.11,309.61,337.85,366.02,355.80,361.80,344.53,338.95,332.26,324.06,312.73,319.66,316.55,347.73,328.80,353.97,331.66,339.26,349.50,358.73,314.84,316.11,337.98,351.39,351.16,355.31,341.81,339.43,334.00,323.09,369.93
2004-03-17 21:45:08.368000,L5,297.36,288.25,288.45,291.31,287.32,285.75,310.80,316.23,323.49,313.05,324.47,315.60,314.69,317.89,318.03,311.49,316.24,312.00,320.07,325.12,341.54,343.99,305.46,316.66,309.99,305.03,300.08,316.80,326.33,315.35,313.42,322.58,287.00,319.27
2004-04-02 21:45:18.969000,L5,,,,,,,,,,,,,,,,,279.98,271.85,272.90,270.00,301.65,298.98,,,251.32,262.93,260.40,248.45,243.78,269.33,280.90,244.30,,
2004-04-18 21:45:49.558000,L5,284.68,266.82,272.95,277.52,281.23,285.73,310.69,315.94,315.68,318.43,324.84,308.70,303.46,303.86,305.44,306.86,313.59,302.46,319.65,312.74,329.77,335.49,302.41,307.63,299.21,295.87,285.46,309.74,315.11,304.60,315.30,300.10,262.26,
2004-05-20 21:46:44.438000,L5,290.55,281.29,268.75,276.94,279.46,287.61,306.91,310.37,310.98,311.04,324.01,313.23,307.44,306.41,312.17,310.81,320.06,311.80,312.54,322.30,337.30,337.36,298.74,309.12,304.62,297.96,304.87,305.81,315.07,307.08,314.58,316.92,290.16,
2004-06-12 21:53:35.734000,L5,347.05,321.07,321.74,330.25,320.23,335.05,344.46,351.85,340.68,338.93,345.98,320.99,313.86,305.28,303.41,288.69,251.35,234.84,243.07,257.89,258.10,243.39,342.42,260.11,280.22,265.87,257.30,262.17,254.01,256.54,255.00,212.17,,
2004-07-07 21:48:09.180000,L5,281.29,264.09,256.70,263.90,275.80,277.56,308.56,308.81,304.53,303.81,318.19,307.92,303.56,305.45,300.60,304.20,302.31,293.89,288.96,294.69,319.81,317.10,288.74,264.73,286.16,292.85,276.18,276.95,296.26,290.77,296.57,278.74,269.67,
2004-07-14 21:54:31.185000,L5,214.12,298.72,299.79,303.96,285.39,277.35,305.03,306.51,301.17,299.77,305.35,286.08,287.02,273.84,269.07,,216.86,188.26,193.58,216.56,,,298.86,,,,,,171.54,220.51,227.43,,,
2004-07-23 21:48:33.165000,L5,269.09,259.08,253.45,266.49,275.82,271.89,304.55,308.68,307.23,312.03,320.46,316.33,302.07,294.43,295.96,303.46,305.79,289.62,294.55,298.24,326.19,323.32,295.49,281.89,289.37,284.96,275.15,259.28,233.22,287.54,300.44,281.61,262.92,
2004-07-30 21:54:52.116000,L5,352.64,327.84,328.75,332.30,329.39,338.20,340.51,351.89,338.99,337.57,334.28,323.11,311.15,314.89,297.52,289.15,247.16,225.53,233.83,245.15,251.04,246.14,343.23,283.52,284.73,265.42,261.18,253.80,251.20,256.17,251.25,195.00,,
2004-08-08 21:48:50.888000,L5,,174.85,233.25,237.79,243.25,240.64,267.62,283.41,282.80,285.31,292.00,285.30,277.93,273.76,276.30,272.03,272.95,265.88,271.92,279.40,303.99,304.42,253.17,,257.59,263.75,244.81,233.99,207.03,261.28,273.52,259.15,208.11,
2004-08-15 21:55:13.826000,L5,321.08,301.63,304.54,310.62,302.59,290.64,,292.89,298.82,314.00,313.87,300.69,288.39,285.15,277.77,267.62,204.66,,,,,,,245.40,260.34,249.26,238.91,202.78,239.53,225.93,221.11,,,
2004-08-24 21:49:18.016000,L5,282.39,270.80,273.88,279.17,279.00,283.24,309.61,315.42,317.16,312.45,325.09,319.54,307.58,303.67,305.93,302.49,314.32,303.21,325.60,321.00,329.86,335.56,302.17,311.90,296.88,295.50,288.24,312.87,323.37,309.62,316.88,303.71,267.14,390.89
2004-09-25 21:50:07.312000,L5,293.32,284.89,285.05,287.04,284.79,291.86,314.54,324.70,327.13,319.85,329.53,315.82,306.90,307.99,302.92,301.17,323.11,311.59,317.59,313.91,334.57,339.38,307.21,301.59,305.59,307.01,310.68,325.68,335.84,322.77,323.55,316.60,318.33,345.09
2004-10-02 21:56:26.934000,L5,387.07,370.08,358.12,360.05,338.78,340.42,354.84,356.85,344.29,351.58,356.17,341.89,329.24,324.00,318.22,313.06,272.14,265.06,273.53,272.92,277.72,264.42,348.89,306.06,299.18,295.18,285.50,313.79,291.99,276.01,268.74,239.12,274.83,287.10
2004-10-27 21:50:47.740000,L5,300.62,294.06,289.78,280.32,285.76,295.19,319.02,327.61,328.64,326.96,327.19,309.18,303.93,299.70,298.91,299.71,324.87,305.50,308.34,310.46,325.65,327.90,309.20,300.59,303.98,313.49,324.49,334.54,333.19,328.73,326.45,311.82,300.51,324.72
2004-11-03 21:57:06.950000,L5,379.70,366.24,344.22,339.45,318.88,329.30,342.95,346.83,349.22,356.04,359.37,339.87,325.93,318.48,315.29,298.96,281.98,264.77,273.51,272.00,279.50,266.94,335.05,290.89,282.52,291.15,282.19,318.03,316.51,292.36,284.46,227.59,,
2005-01-22 21:58:26.454000,L5,,201.53,333.07,344.83,332.76,328.72,353.94,358.86,350.43,361.23,348.21,321.17,315.49,286.32,285.79,274.53,226.44,216.36,214.25,245.99,250.31,236.14,339.39,,,,262.49,274.83,265.55,260.37,238.01,212.79,,
2005-02-07 21:58:39.182000,L5,384.59,396.76,344.29,338.03,333.59,381.41,396.19,381.48,384.31,363.79,356.25,326.91,311.48,305.92,295.01,286.92,285.20,275.70,258.19,259.07,264.83,238.98,381.76,280.96,279.77,287.34,294.32,308.86,300.18,286.92,280.33,225.94,226.28,247.83
2005-03-04 21:52:52.217000,L5,319.74,296.60,292.51,303.38,286.02,287.14,313.37,324.93,341.89,329.43,336.12,328.25,319.95,319.00,321.08,313.09,328.83,319.03,328.88,327.52,346.68,345.14,304.60,314.84,305.81,304.95,307.44,325.57,329.74,327.05,322.08,319.49,305.70,359.78
2005-03-11 21:59:07.988000,L5,367.33,360.73,347.28,345.38,336.77,336.57,347.66,355.97,346.57,340.01,346.45,323.62,309.40,309.81,302.03,296.21,257.76,248.97,252.55,261.76,261.31,254.25,345.14,285.22,275.00,276.73,268.55,294.92,282.57,271.94,257.49,217.41,,
2005-04-12 21:59:19.166000,L5,366.69,356.71,337.00,345.11,330.95,347.35,360.07,363.70,356.77,356.58,353.63,324.69,313.64,308.64,303.79,303.31,271.70,256.50,254.34,261.58,260.65,250.57,355.04,295.92,284.67,285.80,271.54,301.11,292.10,277.34,264.43,209.64,201.42,250.91
2005-04-21 21:53:10.893000,L5,,,,,,,,,273.34,286.35,299.11,285.06,284.92,275.69,281.01,279.19,239.83,256.66,259.18,242.08,283.96,233.41,,278.94,273.71,267.51,259.27,251.42,258.92,246.88,270.37,220.71,,
2005-06-08 21:53:33.007000,L5,264.65,246.14,252.18,273.57,277.24,280.24,306.65,308.05,305.12,302.22,315.50,304.63,298.00,292.82,299.75,293.69,297.69,282.46,290.21,306.90,326.89,329.92,296.51,176.72,284.07,286.77,277.14,260.42,264.34,285.02,298.20,296.16,265.62,
2005-06-15 21:59:46.511000,L5,350.31,318.93,322.08,335.84,323.11,336.73,342.83,346.84,338.05,350.97,338.94,323.58,307.12,305.47,302.45,283.05,235.23,231.94,237.90,256.00,254.80,246.78,343.64,261.49,274.85,258.21,242.22,205.15,237.73,239.13,248.84,197.23,,
2005-07-01 21:59:50.380000,L5,345.60,318.71,318.64,327.52,321.36,330.50,342.86,344.29,335.82,336.12,341.55,319.97,307.22,300.69,298.05,270.98,229.98,226.48,231.41,253.50,250.72,246.29,344.38,260.57,272.11,255.66,242.42,198.36,233.68,245.65,245.97,194.75,,
2005-09-19 22:00:20.901000,L5,361.66,348.20,348.72,351.17,332.41,340.30,348.03,356.52,346.66,334.50,333.34,314.67,309.46,300.59,301.88,293.54,256.66,247.98,250.93,253.29,252.30,251.83,345.51,299.16,291.21,284.10,275.31,293.58,282.39,271.22,261.75,227.70,,
2005-10-30 21:54:03.531000,L5,301.72,297.01,292.65,303.44,312.54,320.70,345.19,332.31,340.91,335.99,330.28,317.04,307.32,325.65,305.65,311.12,338.72,325.40,332.02,319.96,375.42,341.75,320.46,313.52,322.92,335.65,332.50,338.33,357.47,330.91,334.50,319.13,320.95,346.78
2005-11-15 21:54:26.309000,L5,293.78,293.94,289.13,289.41,286.69,301.24,322.53,329.87,329.75,329.51,335.98,323.26,304.43,303.84,306.46,309.11,327.48,322.40,312.88,315.79,331.60,332.59,313.87,308.76,310.73,310.33,323.40,327.79,326.27,325.02,326.30,319.03,307.43,325.77
2005-11-22 22:00:47.086000,L5,400.77,390.22,381.55,373.99,353.56,349.80,346.04,359.82,344.67,351.54,356.79,350.79,343.66,343.32,328.70,323.34,282.06,282.45,295.32,287.23,289.37,278.89,348.82,318.90,315.32,305.90,293.41,304.73,290.41,292.94,272.27,264.08,269.19,339.60
2006-02-03 21:56:19.035000,L5,290.70,290.70,284.13,281.49,282.31,282.15,300.17,308.30,316.83,312.38,317.27,311.17,308.87,304.98,310.42,313.83,313.08,307.18,312.65,317.76,337.23,339.70,293.98,312.56,306.40,305.79,303.91,313.57,321.23,312.22,311.69,316.86,274.27,316.99
