dates,satname,nzd0011-0000,nzd0011-0001,nzd0011-0002,nzd0011-0003,nzd0011-0004,nzd0011-0005,nzd0011-0006,nzd0011-0007,nzd0011-0008,nzd0011-0009,nzd0011-0010,nzd0011-0011,nzd0011-0012,nzd0011-0013,nzd0011-0022,nzd0011-0023,nzd0011-0024,nzd0011-0025,nzd0011-0026,nzd0011-0027,nzd0011-0028,nzd0011-0029,nzd0011-0030,nzd0011-0031,nzd0011-0032,nzd0011-0033,nzd0011-0034,nzd0011-0035,nzd0011-0038,nzd0011-0039,nzd0011-0049,nzd0011-0054,nzd0011-0055,nzd0011-0056,nzd0011-0057,nzd0011-0064,nzd0011-0065,nzd0011-0066,nzd0011-0069,nzd0011-0070,nzd0011-0071,nzd0011-0072,nzd0011-0073,nzd0011-0074,nzd0011-0082,nzd0011-0083,nzd0011-0084,nzd0011-0085,nzd0011-0086,nzd0011-0088,nzd0011-0089,nzd0011-0090,nzd0011-0091,nzd0011-0092,nzd0011-0093,nzd0011-0094,nzd0011-0095,nzd0011-0014,nzd0011-0015,nzd0011-0016,nzd0011-0017,nzd0011-0018,nzd0011-0019,nzd0011-0020,nzd0011-0021,nzd0011-0036,nzd0011-0037,nzd0011-0040,nzd0011-0041,nzd0011-0042,nzd0011-0043,nzd0011-0044,nzd0011-0045,nzd0011-0046,nzd0011-0051,nzd0011-0053,nzd0011-0058,nzd0011-0059,nzd0011-0063,nzd0011-0067,nzd0011-0068,nzd0011-0077,nzd0011-0078,nzd0011-0079,nzd0011-0080,nzd0011-0081,nzd0011-0087,nzd0011-0047,nzd0011-0048,nzd0011-0050,nzd0011-0052,nzd0011-0060,nzd0011-0061,nzd0011-0062,nzd0011-0075,nzd0011-0076
2003-03-21 22:06:15.912000,L7,311.51,285.39,392.34,451.64,504.46,394.59,321.72,185.12,271.31,287.09,321.83,,,247.38,515.33,534.82,532.49,525.96,447.44,549.74,221.80,413.36,412.06,,206.90,227.28,212.60,229.05,,486.70,410.75,537.11,525.82,531.92,538.84,536.66,530.42,317.39,382.20,239.07,355.57,365.15,533.25,551.15,,,,398.13,530.60,197.70,182.63,194.43,293.96,301.96,302.04,340.60,397.72,489.84,513.99,482.63,480.94,,,,,494.92,,494.59,490.48,483.39,370.40,454.66,507.10,,499.24,492.08,382.81,476.85,537.99,440.72,445.41,499.62,451.41,,,,212.00,,,438.46,517.35,499.84,515.52,529.01,456.08,539.45
2003-12-26 21:56:18.593000,L5,241.95,217.58,231.30,238.14,210.92,247.59,233.75,250.64,223.21,223.00,238.69,241.54,,214.99,,197.17,184.01,209.97,235.87,242.33,205.66,211.64,,,,,,,,,,200.70,180.41,195.64,204.59,242.15,236.14,234.78,231.61,230.88,218.49,198.88,199.79,220.33,,,203.91,195.51,236.42,240.85,235.61,224.16,232.27,249.36,273.84,301.63,318.51,220.26,214.95,207.94,184.96,213.28,190.74,,,,,,,,,,,,,196.42,198.83,210.44,239.47,227.65,227.08,242.03,237.65,236.83,232.26,,243.92,,,,,230.54,232.34,237.10,232.97,239.38
2004-04-16 21:57:19.749000,L5,250.03,227.36,228.84,240.91,208.12,237.20,231.73,237.92,216.39,223.23,239.41,238.05,186.09,209.17,,,,213.37,230.62,232.75,200.64,216.19,204.29,,,,,,,,,,,,,228.05,230.48,230.36,206.11,208.01,196.28,,,,,,193.25,189.78,242.54,241.53,236.07,226.81,229.49,243.34,272.38,294.13,314.53,227.55,227.03,207.56,188.39,210.49,202.56,,,,,,,,,,,,,,,182.76,225.79,221.05,222.06,,,,,,243.23,,,,,199.47,221.29,226.59,,
2004-05-18 21:58:14.785000,L5,,,220.29,241.74,195.70,228.05,218.64,229.17,210.46,213.05,240.41,234.66,,208.15,,,,203.42,224.15,227.41,196.54,208.02,181.42,,,,,,,,,217.83,194.86,199.99,196.63,229.70,227.25,232.52,228.67,237.53,232.28,204.31,208.21,222.91,,,195.17,205.74,238.93,249.48,238.42,229.95,231.74,250.62,275.60,297.67,325.06,219.32,220.29,208.14,193.45,213.73,200.26,173.29,,,,,,,,,,,,204.03,193.40,196.82,229.53,241.93,238.16,234.35,231.81,232.24,225.70,,252.57,,,,,215.00,220.62,227.06,233.08,232.92
2004-08-22 22:00:48.706000,L5,233.16,203.46,194.89,226.64,184.47,212.48,209.28,230.58,201.81,198.62,215.91,216.90,,,,,,,,,,,,,,,,,,,,,,,,219.33,212.55,227.64,220.09,219.06,217.64,188.54,197.72,205.64,,,,,233.16,242.00,237.36,226.16,231.20,247.11,274.78,298.90,322.80,,,,,,,,,,,,,,,,,,,,,186.86,210.85,216.10,220.13,222.67,229.02,232.15,212.86,,243.65,,,,,201.84,198.86,211.08,225.59,219.84
2005-01-13 22:03:41.143000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.87,198.27,206.13,,,,,,,,,,,214.66,204.16,222.39,213.05,212.36,227.45,260.73,289.00,305.40,,,,,,,,,,,,,,,,,,,,,,187.87,212.08,189.47,,,,,,240.37,,,,,,,,,
2005-02-14 22:04:09.465000,L5,252.92,239.09,223.07,245.77,206.40,242.76,227.16,236.94,206.45,203.02,230.91,218.59,,210.20,,,,198.95,225.39,217.58,185.15,201.45,,,,,,,,,,218.14,196.78,197.29,198.22,227.46,227.54,232.16,231.54,242.73,230.67,206.80,201.10,220.13,,,,,241.23,260.25,253.89,243.93,235.41,251.16,274.72,299.11,319.76,215.34,198.47,215.53,201.74,223.00,212.99,,,,,,,,,,,,,206.89,194.80,204.73,229.24,235.32,224.73,228.70,220.69,228.70,219.16,,263.55,,,,,220.02,219.71,222.76,236.33,239.55
2005-03-02 22:04:24.338000,L5,234.62,219.25,193.38,243.79,208.22,237.72,224.64,235.67,212.21,213.39,222.62,212.53,,,,,,,,,,,,,,,,,,,,215.55,198.53,191.98,199.23,210.15,215.57,182.31,,,,,201.85,220.54,,,,182.95,241.19,245.89,241.20,236.79,228.97,252.37,277.65,293.25,311.51,,,,,,,,,,,,,,,,,,,187.68,183.84,192.66,215.64,,,211.28,185.60,195.92,222.72,,245.21,,,,,,190.10,228.21,238.07,224.20
2005-04-03 22:04:40.528000,L5,250.77,219.75,227.99,239.26,216.94,239.91,236.33,244.41,220.62,220.07,243.29,242.90,181.01,207.32,,201.75,183.44,214.84,230.33,235.71,209.00,216.39,214.65,,,,,,,,,,,,,242.08,241.57,246.34,236.30,238.95,230.90,201.20,210.09,216.75,,,,,248.31,257.49,243.88,227.93,242.54,254.14,284.62,305.04,321.69,228.81,220.62,212.87,191.62,211.81,193.68,,,,,,,,,,,,,,,,243.13,247.80,236.58,238.50,240.41,247.77,239.52,,258.93,,,,,203.43,234.26,245.97,233.04,239.97
2005-04-19 22:04:43.597000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.46,253.84,234.53,198.27,,224.00,244.03,261.25,306.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.86,,,,,,,,,
2005-06-06 22:05:05.724000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.92,203.88,218.58,221.74,226.30,219.33,178.12,,,,,,,223.64,229.53,233.80,224.37,233.21,256.25,277.66,307.63,318.42,,,,,,,,,,,,,,,,,,,,,,203.62,225.69,221.85,,,,,,246.04,,,,,,,174.02,,
2005-08-25 22:05:41.221000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.60,227.93,235.93,223.93,238.75,223.03,197.34,187.75,211.84,,,,,245.10,255.02,244.92,231.24,237.91,253.73,274.01,302.97,327.49,,,,,,,,,,,,,,,,,,,,175.05,194.02,217.61,231.50,234.59,222.02,221.80,218.70,,,257.54,,,,,213.32,218.94,217.65,221.07,228.04
2005-11-13 22:05:57.059000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.41,213.67,227.80,226.62,236.85,214.08,175.48,182.78,210.17,,,,,,,,,,185.19,218.81,304.33,319.61,,,,,,,,,,,,,,,,,,,,,187.65,194.90,234.25,232.05,189.09,195.13,219.88,219.56,,,,,,,210.69,213.64,201.97,222.71,210.31
2006-02-17 22:08:11.136000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.69,200.99,218.85,202.94,211.91,197.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.38,219.77,207.21,,,,,,,,,,,,,,,
2006-04-06 22:09:08.139000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.52,219.50,224.48,224.95,224.92,212.10,,181.06,205.95,,,,,241.42,244.91,234.81,222.96,229.89,249.70,275.17,295.74,310.99,,,,,,,,,,,,,,,,,,,,,188.66,196.28,226.53,222.99,204.88,202.46,216.36,214.09,,247.14,,,,,211.17,206.74,217.57,220.50,220.41
2006-06-25 22:10:20.606000,L5,369.75,315.21,290.52,304.47,313.97,301.53,292.70,306.62,311.38,295.10,295.05,290.07,238.78,263.61,,196.51,249.84,255.66,240.44,223.12,207.55,223.74,484.74,415.47,226.94,430.39,,,,385.65,442.67,281.17,269.32,256.60,258.52,270.69,266.70,269.98,276.76,277.49,271.82,264.91,272.98,269.94,276.18,273.15,277.39,270.93,274.06,285.20,287.77,288.64,290.63,292.62,313.33,329.00,356.20,251.21,254.27,213.59,213.53,236.69,216.10,,,,,436.52,367.28,345.25,414.66,510.72,223.92,209.81,252.84,284.35,263.42,264.01,273.86,277.43,274.31,267.55,269.29,280.82,273.13,266.96,281.83,440.30,412.90,555.84,287.85,262.90,278.05,275.69,276.10,271.27
2006-08-12 22:10:59.603000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.37,249.08,273.07,297.02,313.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-28 22:11:11.674000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.22,214.10,221.06,209.75,214.42,204.45,,180.97,197.02,,,,,233.01,233.73,233.61,220.57,226.54,244.30,275.82,298.71,309.03,,,,,,,,,,,,,,,,,,,,,,204.08,227.62,217.25,205.74,216.11,221.99,221.62,,238.68,,,,,203.14,203.43,210.13,216.53,218.31
2006-09-13 22:11:23.474000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.20,217.83,226.46,211.50,213.11,209.19,,177.42,204.46,,,,,231.79,237.48,236.62,223.26,229.64,248.60,276.76,298.00,312.51,,,,,,,,,,,,,,,,,,,,,182.92,197.10,227.08,214.90,218.21,216.23,225.06,224.37,,241.44,,,,,204.10,203.17,218.82,220.12,216.67
2006-12-02 22:12:34.352000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.76,243.77,252.18,211.72,232.00,254.43,243.41,199.55,247.44,,,,,,,,,,236.43,273.63,300.62,327.40,,,,,,,,,,,,,,,,,,,,,,239.03,245.00,210.32,271.97,266.71,269.59,262.96,237.27,,,,,,,,240.48,265.31,263.94
2007-01-03 22:12:49.248000,L5,302.50,305.36,265.69,296.02,288.70,218.22,285.84,281.63,279.81,248.21,222.64,297.49,272.31,,,196.99,244.09,214.26,271.28,286.36,272.84,,,,,,,,,,,259.00,267.99,252.53,256.32,279.08,293.27,293.27,296.08,291.41,291.51,275.29,223.47,256.04,,180.09,182.65,274.94,206.88,301.59,297.45,292.33,271.16,270.93,280.33,301.13,327.39,,,,266.09,231.93,254.74,211.57,,,,,,,,,,,,,248.04,254.63,288.01,297.43,290.37,290.12,287.21,293.23,290.96,282.92,295.33,,,,,272.13,284.48,286.65,281.28,287.08
2007-01-19 22:12:30.924000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.03,196.72,198.00,192.74,231.59,228.23,229.72,231.58,232.43,230.56,189.44,197.34,216.64,,,,,240.11,244.05,239.97,231.63,237.35,244.30,270.19,293.09,308.01,,,,,,,,,,,,,,,,,,,207.95,184.83,202.79,212.91,235.20,233.71,225.36,228.80,236.23,220.29,,242.11,,,,,216.06,228.48,220.64,224.20,222.05
2007-10-02 22:10:31.289000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.99,225.32,233.21,231.95,234.09,230.67,206.16,203.94,225.38,,,,,243.84,254.27,249.28,237.22,242.47,254.16,280.83,303.92,317.47,,,,,,,,,,,,,,,,,,,,,198.47,221.55,236.85,237.98,220.30,223.39,228.64,217.44,,255.07,,,,,221.11,215.64,223.47,233.33,231.48
2008-11-21 22:01:05.982000,L5,258.14,238.23,224.34,243.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.51,209.35,210.74,206.92,236.06,247.46,246.12,244.34,253.59,240.92,227.91,223.58,232.38,,,,,247.33,252.87,247.66,237.30,244.17,261.26,288.86,306.31,314.02,,,,,,,,,,,,,,,,,,,214.22,195.66,219.09,234.80,244.11,244.05,243.63,244.39,246.35,234.39,,255.96,,,,,235.90,235.29,241.44,236.67,240.94
2009-01-24 22:02:55.057000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.68,193.43,200.78,192.70,235.12,238.34,239.65,225.74,232.16,223.11,197.65,201.83,217.97,,,,,241.55,241.75,233.58,220.00,228.95,244.71,269.52,293.31,302.77,,,,,,,,,,,,,,,,,,,195.36,199.40,213.67,229.49,236.80,236.50,239.50,238.74,240.34,228.05,,240.51,,,,,226.03,229.44,232.67,224.36,234.85
2010-01-27 22:08:26.527000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.15,182.63,223.87,228.98,232.15,231.39,202.89,206.51,223.42,,,,,,,,,218.40,230.72,273.36,294.81,304.12,,,,,,,,,,,,,,,,,,,,,,,209.11,226.74,242.33,225.09,221.39,,,,,,,,,,,231.12,235.49
2010-02-12 22:08:30.110000,L5,,,201.52,241.74,215.74,241.44,224.82,233.97,174.99,,,,,,,,,,,,,,,,,,,,,,,214.44,199.15,201.85,197.01,230.47,235.82,235.42,232.37,230.69,226.95,214.52,202.98,223.28,,,,,228.51,241.74,239.77,226.87,232.60,244.43,270.74,295.42,308.55,,,,,,,,,,,,,,,,,,,206.74,200.09,208.79,230.57,230.53,228.84,230.57,226.83,222.60,222.57,,244.29,,,,,219.44,219.72,222.78,232.56,235.98
2010-11-27 22:07:24.215000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.21,226.61,229.01,221.72,214.01,215.88,197.93,,206.32,,,,,214.30,232.04,232.54,231.44,231.30,247.65,272.65,295.87,306.90,,,,,,,,,,,,,,,,,,,,,207.79,208.88,226.05,223.25,233.72,226.28,230.15,222.57,,237.38,,,,,221.78,224.19,221.69,227.12,227.12
2011-01-14 22:07:31.728000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.61,194.14,206.07,229.66,230.92,236.48,216.67,224.62,211.01,205.54,221.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.34,220.52,200.44,238.57,239.73,236.08,235.80,226.06,,,,,,,,232.68,234.21,214.62,231.32,232.41
2013-04-25 22:19:21.025000,L8,,,,247.55,240.78,255.43,246.38,257.23,231.03,,,,,,,,,219.96,233.07,239.51,226.00,,,,,,,,,,,226.02,219.58,217.63,212.79,233.97,236.17,242.49,242.12,242.73,237.85,233.70,,,,,,,,253.36,228.18,227.45,214.07,258.07,286.56,288.30,296.49,,,,,,,,,,,,,,,,,,,,214.37,215.64,235.53,238.73,242.99,298.63,195.16,241.48,235.54,,251.21,,,,,231.16,232.52,234.24,204.79,244.06
2013-05-11 22:19:31.249000,L8,,,,245.43,196.99,252.10,243.77,255.71,230.67,,,,,,,,,,,,,,,,,,,,,,,208.25,212.85,193.58,200.46,204.59,196.31,239.48,219.31,241.68,238.20,232.85,,205.54,,,,,,252.08,220.92,216.87,229.23,234.28,255.46,287.28,294.13,,,,,,,,,,,,,,,,,,,,205.72,200.19,202.86,211.41,210.26,210.76,206.73,233.18,205.42,,250.38,,,,,218.82,227.49,234.27,206.39,212.85
2013-06-28 22:19:33.252000,L8,260.32,247.41,204.23,250.52,242.29,258.40,248.26,263.72,234.43,,246.07,240.06,,,,197.65,197.49,220.59,235.71,242.71,231.57,,,,,,,,,,,230.19,225.99,222.00,219.51,241.12,246.07,249.00,244.95,247.85,246.38,238.23,223.42,234.80,,209.08,218.78,228.36,222.92,259.65,256.91,231.95,262.55,249.78,267.21,294.66,305.15,246.49,251.55,216.30,218.48,,,,,,,,,,,,,,209.72,221.74,223.11,207.85,220.07,249.31,249.21,250.74,248.62,246.60,243.95,219.30,252.62,,,201.93,210.59,239.39,239.24,242.73,248.72,248.00
2013-07-14 22:19:34.707000,L8,,,,,,252.67,244.30,258.10,232.33,,,,,,,,,,,,,,,,,,,255.35,259.11,,279.93,235.56,227.47,223.21,319.19,236.63,244.44,245.06,243.33,245.79,242.69,229.25,,200.85,,,,,248.01,263.02,267.23,236.11,249.24,280.67,281.43,339.66,378.46,246.02,247.72,,,,,,,341.63,284.63,,,,,,,,249.57,216.67,220.29,221.40,214.38,245.93,244.38,247.68,241.75,242.91,237.48,,259.93,,229.03,288.23,207.50,235.56,234.54,240.92,287.00,248.14
2013-08-31 22:19:38.558000,L8,,,,,,250.88,243.94,254.79,231.61,,,,,,,,,,,,,,,,,,,,,,,223.06,199.88,191.28,203.25,203.06,204.07,207.31,196.66,238.33,239.40,231.87,,205.67,,,,,,256.50,254.44,227.12,230.30,241.75,256.16,291.74,297.85,,,,,,,,,,,,,,,,,,,,205.40,202.93,196.63,203.61,212.51,215.50,206.81,241.20,220.07,,227.39,,,,,224.35,232.55,205.34,213.67,222.05
2013-10-02 22:19:28.820000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.19,210.80,204.08,205.70,239.62,225.94,240.38,228.83,238.15,238.13,220.52,,,,,,,,250.75,249.50,223.22,262.75,273.00,298.65,322.82,350.48,,,,,,,,,,,,,,,,,,,194.89,190.55,202.03,204.73,239.88,234.73,212.54,208.96,209.40,209.86,204.45,231.23,,,,,218.17,228.35,228.64,204.65,210.92
2013-10-18 22:19:25.762000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.22,204.01,207.80,203.84,226.33,218.07,202.09,,191.22,,,,,,234.04,223.47,215.66,208.16,199.54,252.75,287.85,299.27,,,,,,,,,,,,,,,,,,,,,,,202.99,209.78,209.56,195.00,209.84,201.38,,222.50,,,,,,,,200.96,203.26
