dates,satname,nzd0300-0000,nzd0300-0001,nzd0300-0002,nzd0300-0003,nzd0300-0004,nzd0300-0005,nzd0300-0006,nzd0300-0007,nzd0300-0008,nzd0300-0009,nzd0300-0010,nzd0300-0011,nzd0300-0012,nzd0300-0013,nzd0300-0014,nzd0300-0015,nzd0300-0016,nzd0300-0017,nzd0300-0018,nzd0300-0019,nzd0300-0020,nzd0300-0021,nzd0300-0022,nzd0300-0023,nzd0300-0024,nzd0300-0025,nzd0300-0026,nzd0300-0027,nzd0300-0028,nzd0300-0029,nzd0300-0030,nzd0300-0031,nzd0300-0032,nzd0300-0033,nzd0300-0034,nzd0300-0035,nzd0300-0036,nzd0300-0037,nzd0300-0038,nzd0300-0039,nzd0300-0040,nzd0300-0041,nzd0300-0042,nzd0300-0043,nzd0300-0044,nzd0300-0045,nzd0300-0046,nzd0300-0047,nzd0300-0048,nzd0300-0049,nzd0300-0050,nzd0300-0051,nzd0300-0052,nzd0300-0053,nzd0300-0054,nzd0300-0055,nzd0300-0056,nzd0300-0057,nzd0300-0058,nzd0300-0059,nzd0300-0060,nzd0300-0061,nzd0300-0062,nzd0300-0063,nzd0300-0064
2006-12-13 21:55:19.357000,L5,442.35,437.52,441.44,435.50,412.56,437.05,429.65,414.33,429.82,431.17,425.36,416.74,406.92,391.65,396.79,384.08,396.61,395.55,407.63,413.40,413.22,417.82,421.62,420.42,437.53,421.54,419.01,419.63,414.01,414.37,408.79,429.64,407.66,397.34,386.88,394.24,388.33,394.75,398.93,384.95,382.17,382.27,383.68,390.93,387.68,380.29,373.58,382.56,390.00,399.84,416.96,418.70,420.26,416.60,409.07,400.08,395.99,399.33,393.81,402.85,413.73,412.08,415.25,415.84,430.96
2007-01-21 22:01:45.476000,L5,430.98,432.64,426.67,400.14,413.76,415.90,394.44,387.68,408.86,405.40,400.36,389.25,377.50,381.64,374.66,380.60,377.94,387.36,398.83,401.32,406.88,402.58,404.07,418.64,409.34,403.91,410.02,406.16,397.65,399.73,406.60,396.08,389.03,381.77,383.10,389.91,387.76,393.29,383.94,378.99,385.66,381.81,375.05,385.78,378.93,372.41,365.58,379.71,381.02,405.16,406.29,420.88,439.89,248.67,186.01,189.56,,,182.40,244.04,306.68,437.68,419.64,418.69,424.17
2007-01-30 21:55:36.438000,L5,,,,,,,,,,,,,259.16,355.34,349.78,361.38,350.95,369.08,379.04,309.41,375.26,373.08,297.84,338.59,271.21,248.93,208.33,259.17,258.29,285.45,338.46,365.55,369.23,361.17,349.74,362.80,354.58,362.66,358.36,355.63,366.96,368.68,368.84,383.03,375.53,371.90,370.06,379.18,383.89,403.14,406.80,410.67,412.19,409.06,394.91,392.47,395.56,402.10,395.21,414.48,417.16,432.23,426.88,427.83,439.02
2008-12-25 21:51:22.162000,L5,465.68,457.86,451.48,429.96,446.09,433.71,439.76,437.96,435.39,425.30,431.75,423.23,418.73,426.28,424.67,416.76,425.63,419.12,420.61,423.00,428.31,426.65,435.78,463.07,450.05,447.57,436.13,428.97,429.47,418.47,433.71,428.76,429.81,434.38,438.34,442.38,449.44,440.71,432.42,423.26,419.34,411.17,435.60,434.38,451.50,453.68,442.21,438.30,430.73,427.81,439.25,437.94,436.35,431.86,432.29,422.10,420.57,416.34,413.59,426.25,426.59,,,,
2009-12-12 21:57:25.758000,L5,,,,,,,292.09,306.60,323.05,381.02,376.99,350.40,333.40,341.39,328.88,332.75,,,,,368.41,320.59,248.46,334.11,277.36,236.49,224.49,,,,199.86,326.25,281.97,298.58,331.22,301.77,,,,,,,,,,,307.69,317.84,351.28,365.20,371.92,363.14,368.09,357.05,340.00,257.74,,,,257.89,372.99,357.26,363.37,372.02,400.93
2010-01-13 21:57:37.192000,L5,396.27,400.23,391.09,373.81,360.90,317.61,292.45,307.59,361.77,366.91,365.17,356.07,341.59,331.95,328.30,349.34,318.79,351.30,353.74,321.60,366.70,353.47,368.34,381.68,373.31,372.05,387.82,375.84,368.47,359.83,360.89,362.12,369.57,352.42,355.48,367.25,361.77,354.05,324.97,327.23,,,177.89,318.38,325.71,315.10,331.41,339.80,356.05,375.16,379.26,382.77,381.49,374.18,364.30,364.33,367.61,365.00,326.91,360.56,358.51,342.50,356.43,375.48,395.60
2010-01-29 21:57:41.230000,L5,464.18,458.78,450.61,433.39,428.86,445.96,437.16,434.95,421.87,426.32,423.85,414.63,414.85,415.09,416.48,415.25,423.19,430.32,428.28,439.34,435.93,444.32,450.01,462.64,474.92,465.21,446.07,435.16,433.24,426.37,434.05,429.37,432.84,425.36,428.71,428.83,433.84,425.15,441.30,439.57,442.33,430.07,434.52,424.61,423.84,421.72,409.15,417.64,431.10,422.67,414.60,424.27,427.17,412.40,450.28,436.29,438.98,437.77,445.95,440.88,450.15,449.17,450.01,453.08,464.77
2010-10-12 21:56:49.113000,L5,430.88,432.58,430.88,411.70,425.65,419.75,377.89,343.82,400.17,390.62,387.53,377.51,353.76,338.30,366.01,387.55,381.68,397.33,404.14,408.70,400.71,385.01,418.54,431.39,418.01,401.25,319.94,414.77,407.29,411.95,418.15,414.07,400.46,380.59,372.54,375.05,378.85,380.09,371.24,369.52,371.63,375.02,356.31,339.38,375.63,371.11,374.69,375.52,382.88,392.54,405.92,403.38,290.15,407.43,420.38,388.66,398.00,389.06,380.31,395.13,397.93,393.19,404.39,405.53,443.29
2011-02-17 21:56:48.782000,L5,465.00,461.78,458.17,435.29,449.27,450.72,359.35,378.31,439.49,442.10,434.27,429.82,417.91,416.91,418.02,418.86,403.92,427.48,425.62,376.36,399.34,414.07,407.68,298.70,413.22,440.81,443.02,372.90,379.60,431.62,410.25,397.81,,,,,,358.37,429.02,416.06,413.41,414.04,405.26,401.06,399.82,394.14,394.47,400.70,410.33,434.42,435.85,440.18,432.99,427.71,422.26,411.59,420.01,421.37,420.47,432.07,434.15,429.71,441.00,450.01,470.10
2011-09-13 21:55:21.722000,L5,404.04,406.70,399.00,367.37,386.44,387.91,314.68,332.92,366.45,383.10,374.03,372.20,363.30,345.96,327.73,348.03,344.00,365.56,369.29,356.45,371.90,372.37,376.76,381.79,376.19,369.77,370.16,370.67,338.61,254.88,,,,,,,,,,,,,,,,,311.50,282.51,327.83,271.03,310.27,368.55,376.29,365.02,344.16,294.19,312.82,311.83,279.88,304.23,270.49,247.10,329.83,328.80,320.58
2013-05-13 22:08:47.205000,L8,388.87,386.22,379.85,,342.36,298.33,271.99,233.79,202.22,167.29,254.99,339.92,304.62,297.84,280.08,246.41,223.65,162.20,281.17,303.22,343.66,334.10,324.22,300.06,284.96,335.76,347.14,341.08,330.04,304.99,318.15,276.38,234.04,189.61,282.19,298.91,279.69,275.43,306.53,301.96,280.97,162.97,203.09,194.14,272.74,235.66,300.12,262.70,322.59,312.00,323.11,361.84,362.95,372.18,347.53,351.94,351.61,367.32,292.90,342.31,360.43,341.97,332.68,338.46,330.88
2013-05-29 22:08:53.334000,L8,369.13,386.85,401.17,332.83,393.32,382.95,290.99,320.57,345.44,365.85,340.08,326.08,328.69,317.10,285.76,335.90,308.74,353.55,344.44,329.05,359.76,351.89,347.12,361.00,378.89,370.41,366.82,338.55,246.29,,,,,,,,,,,,,,335.35,201.85,,,,,,359.61,363.63,392.27,395.31,384.95,375.12,364.30,367.25,373.22,332.06,367.83,384.99,376.29,364.09,365.51,385.14
2013-06-30 22:08:48.035000,L8,362.64,355.70,365.12,306.71,361.56,352.11,273.51,310.48,326.40,348.55,340.76,335.09,324.82,308.15,276.75,306.58,298.61,342.51,320.43,308.62,322.73,280.95,334.18,348.12,266.03,282.24,284.17,323.34,321.62,311.69,342.09,302.63,270.21,275.99,300.20,306.75,291.78,316.94,335.93,318.15,319.67,321.95,328.53,338.31,338.15,330.09,323.88,306.06,352.49,370.11,359.53,381.96,382.39,377.77,366.70,359.58,356.52,367.96,303.93,343.42,293.21,330.48,319.15,320.09,323.56
2013-08-17 22:08:51.042000,L8,384.06,380.85,376.71,334.78,356.06,310.09,274.46,310.38,324.94,355.06,353.52,340.11,308.67,311.90,279.45,299.38,283.13,301.26,310.76,314.29,341.64,337.24,330.57,329.38,338.34,355.77,344.63,345.25,334.05,307.46,352.85,219.26,228.55,178.82,281.84,201.34,263.52,228.72,,,,,170.83,184.68,295.74,242.27,304.86,268.27,314.28,256.42,321.48,343.85,390.08,356.15,370.19,321.62,354.01,369.24,299.69,346.22,342.78,341.10,334.03,343.95,331.34
2013-09-02 22:08:52.512000,L8,492.28,518.56,500.57,504.47,465.02,491.12,453.94,449.74,469.88,455.93,435.68,466.81,489.88,444.02,447.00,452.93,402.07,398.35,419.99,443.05,427.35,419.17,411.26,435.13,477.68,478.16,420.98,425.03,497.50,507.96,530.45,531.20,459.65,471.49,461.86,456.76,448.31,472.47,451.42,442.86,445.71,448.54,453.96,444.55,476.45,445.94,482.21,466.97,459.41,414.59,426.64,423.66,435.68,423.39,464.56,482.06,484.40,490.17,494.98,456.62,465.36,478.23,476.55,464.91,500.95
2013-11-21 22:08:25.669000,L8,465.79,465.57,470.09,440.79,440.68,444.49,441.16,431.12,430.79,426.27,417.42,407.77,405.07,405.87,413.01,407.68,400.81,409.41,413.52,427.90,425.55,410.72,428.89,440.99,432.53,435.98,430.10,437.67,462.86,468.48,468.96,461.74,450.66,443.30,440.05,431.12,431.03,421.44,431.69,435.29,438.72,414.58,417.98,410.73,408.29,418.67,410.95,404.01,411.86,419.47,425.25,428.71,432.14,424.16,437.59,447.62,448.74,449.90,459.53,473.67,477.87,454.29,458.63,470.33,493.09
2014-01-24 22:07:57.409000,L8,442.31,432.89,428.26,410.19,415.81,421.51,402.48,416.90,400.61,398.59,394.44,396.23,394.37,395.88,391.28,378.73,386.82,392.47,399.43,397.42,391.82,400.65,406.70,416.69,417.78,407.47,410.44,400.84,405.85,388.56,422.23,409.42,404.00,390.73,406.72,401.12,400.87,411.54,408.31,403.85,401.09,395.11,395.99,385.40,373.08,376.78,378.21,382.90,386.21,413.15,413.38,410.42,407.56,395.37,392.27,387.97,410.41,411.63,399.16,417.35,407.68,405.40,429.15,428.27,449.70
2014-02-25 22:07:32.361000,L8,,,,,,,,,537.88,528.22,530.84,531.44,522.23,512.84,508.58,501.78,496.92,484.02,469.51,425.84,455.37,473.62,472.17,,,,,,,531.18,508.25,531.49,,,,,,,533.35,482.47,448.76,505.83,,540.53,528.73,520.06,510.42,496.87,496.07,535.42,,,,,,,,,537.62,534.62,523.18,515.03,519.64,523.42,528.20
2014-04-30 22:06:34.437000,L8,484.99,525.10,504.81,534.35,538.68,529.66,452.01,451.48,465.41,442.59,435.15,496.90,441.89,436.33,458.72,431.65,421.71,465.10,435.60,429.87,434.11,426.47,429.63,449.24,457.55,535.04,520.29,521.23,536.02,526.75,489.45,,,,,507.66,470.47,482.20,493.69,494.70,499.58,534.53,462.16,497.94,514.12,455.92,460.44,461.11,461.07,514.98,486.54,509.07,507.86,501.25,519.66,495.99,505.34,515.69,499.70,500.65,503.73,483.34,506.43,516.31,507.43
2014-05-16 22:06:21.708000,L8,385.06,390.50,380.18,326.89,358.17,300.51,278.16,314.26,343.35,362.83,369.38,346.13,322.33,309.72,285.50,304.12,289.93,338.03,296.00,304.12,318.14,343.25,332.16,339.64,340.78,348.19,354.51,337.45,333.57,308.93,350.20,300.49,252.47,259.07,309.49,302.76,293.29,302.79,306.86,314.20,305.32,268.42,318.07,263.15,325.72,298.26,311.05,305.64,352.50,371.28,358.30,380.72,361.31,341.97,341.48,343.45,354.58,370.65,321.43,348.06,347.23,340.77,356.16,360.17,379.82
2014-06-01 22:06:26.739000,L8,377.46,381.92,374.60,173.15,354.90,289.97,272.10,305.08,330.70,357.24,349.65,342.42,313.68,302.83,279.83,294.68,285.94,302.64,292.00,278.06,323.29,331.68,327.95,331.52,335.10,345.28,345.32,337.77,331.65,306.84,312.07,233.92,228.27,176.71,289.17,294.50,239.17,230.77,205.14,234.71,173.38,167.63,,,,,,257.03,336.71,251.92,343.20,353.43,348.45,343.10,326.15,283.55,302.83,369.58,288.44,344.96,344.51,329.09,246.99,271.30,279.70
2014-06-17 22:06:32.826000,L8,415.61,420.35,415.69,388.58,415.18,405.90,474.23,495.67,475.38,473.81,466.45,473.59,466.64,449.68,409.34,425.42,357.54,364.70,375.61,371.44,381.56,373.01,377.77,400.25,393.49,385.45,394.16,392.38,380.05,369.70,393.54,380.71,314.01,335.64,345.44,345.17,353.72,354.60,364.61,365.79,359.74,352.10,359.25,366.12,360.55,362.03,356.66,365.72,373.80,392.87,404.46,408.02,407.85,395.26,391.42,373.02,380.38,387.80,389.62,401.02,401.07,393.52,381.75,388.71,410.23
2014-07-03 22:06:38.032000,L8,406.84,525.27,533.13,521.60,408.39,402.22,330.99,359.30,388.63,387.93,380.23,379.47,369.13,353.34,330.26,353.72,350.96,361.64,372.22,368.89,375.13,368.31,372.70,398.69,390.15,386.97,393.19,401.21,385.34,479.00,425.40,466.92,403.25,407.25,399.42,395.56,396.16,354.24,360.86,365.42,361.50,419.67,471.08,500.99,477.96,467.84,452.53,403.05,434.72,434.11,424.61,430.51,473.01,459.21,441.17,425.16,473.50,469.04,479.97,433.92,438.56,442.42,478.10,472.26,420.45
2014-08-04 22:06:50.418000,L8,405.74,419.55,415.48,390.49,410.54,410.27,341.97,381.65,394.50,392.16,385.47,382.53,374.03,360.73,345.56,354.14,359.58,364.28,375.36,369.89,397.58,377.33,378.01,403.61,390.77,391.13,395.76,393.25,379.31,370.26,394.17,383.08,390.27,332.70,341.83,343.85,350.24,351.04,360.11,366.53,358.86,353.31,361.63,368.33,363.61,362.45,361.24,368.81,379.76,398.64,407.19,411.92,410.80,396.87,393.06,377.10,382.75,393.27,409.09,400.59,403.57,401.14,384.39,404.64,417.77
2014-08-20 22:06:54.640000,L8,391.51,404.03,415.26,382.46,411.01,410.62,446.34,422.90,440.38,437.52,439.76,431.54,431.94,426.26,381.01,409.47,406.67,410.66,410.34,418.41,375.16,381.36,383.24,415.04,398.19,386.81,396.44,391.47,383.86,374.53,402.62,406.67,400.73,402.83,361.78,358.99,352.91,357.60,367.69,369.78,359.83,362.92,372.65,385.77,372.02,370.05,367.77,372.62,386.01,414.02,430.63,427.88,432.91,426.06,410.97,395.61,388.56,394.77,399.70,399.74,405.98,402.98,388.11,454.17,474.74
2014-11-08 22:07:04.045000,L8,447.17,441.13,461.20,426.89,415.41,417.30,414.37,436.87,436.81,436.20,415.62,420.84,394.71,408.12,412.41,393.05,384.56,395.21,405.00,405.57,410.59,414.16,418.98,451.90,469.97,452.84,451.77,460.68,447.30,447.11,439.65,422.59,418.40,411.06,419.56,410.97,414.04,418.04,424.78,414.97,405.81,397.54,399.85,389.07,383.35,398.59,391.88,391.63,394.35,417.75,417.63,430.69,425.81,410.62,419.35,416.45,447.93,417.37,411.68,452.73,423.36,436.05,491.64,468.92,500.84
2014-12-26 22:06:54.981000,L8,429.22,429.30,424.35,406.42,409.20,411.45,400.61,411.34,402.91,396.92,396.26,390.36,388.30,385.63,389.46,384.03,379.78,385.95,393.14,398.01,380.02,390.27,397.68,419.22,414.57,402.03,422.44,410.49,401.80,399.42,416.69,397.50,400.74,391.47,391.11,396.26,395.33,395.11,399.63,396.88,389.96,389.38,391.36,377.25,366.97,369.92,389.19,380.54,389.08,411.35,401.62,416.85,407.65,396.33,392.51,389.01,393.28,394.78,392.49,416.58,410.83,405.77,417.01,434.86,446.99
2015-01-27 22:06:47.246000,L8,433.05,434.27,425.44,414.59,401.80,411.88,408.97,414.18,404.30,428.70,393.18,402.74,395.71,382.09,384.79,391.15,390.29,396.95,403.40,400.74,382.01,399.17,420.88,422.78,419.20,408.77,415.52,405.11,410.44,397.93,418.38,411.87,401.07,394.49,414.03,401.74,395.40,391.46,406.42,388.02,415.74,402.78,378.80,385.46,368.19,368.80,369.13,377.92,416.43,418.21,410.51,416.72,407.76,395.86,394.02,392.30,397.63,403.40,400.63,413.09,405.12,402.95,435.05,436.68,450.83
2015-02-12 22:06:39.159000,L8,382.93,385.85,377.37,226.25,346.93,398.07,287.95,331.78,391.67,391.11,383.47,388.62,377.03,370.17,363.85,369.22,370.81,372.88,382.53,380.00,380.39,385.54,395.91,406.64,403.53,395.27,399.09,436.81,,389.48,407.29,398.76,394.93,384.40,379.30,379.28,382.09,385.53,388.88,358.35,376.06,349.43,366.49,337.63,366.90,360.45,359.34,365.59,368.95,394.92,399.84,403.20,403.68,393.41,384.11,375.17,374.13,376.68,379.18,395.93,397.19,391.00,402.07,381.73,392.94
2015-06-20 22:06:08.884000,L8,411.70,418.43,413.66,512.10,412.86,455.68,389.06,401.35,392.41,390.74,382.68,382.60,371.49,358.35,333.89,363.05,350.82,364.32,375.02,370.93,371.16,371.79,377.65,398.73,391.02,383.13,392.77,391.43,380.04,371.68,395.91,383.32,357.61,341.59,345.65,348.39,356.22,357.20,367.03,366.92,361.42,354.06,359.74,365.20,362.09,370.19,365.02,371.13,428.53,491.38,,447.94,467.41,444.38,453.45,,,,,,,,,,
2015-08-07 22:06:28.150000,L8,281.36,175.12,246.87,235.82,,273.41,264.44,291.68,320.92,337.99,339.58,323.56,286.19,297.37,279.05,293.99,281.68,316.10,328.95,311.52,337.46,339.79,329.49,327.86,335.64,350.43,349.49,355.16,342.67,293.08,,,,,,,,199.51,295.69,282.79,,,,,317.77,295.63,264.66,273.25,324.36,300.31,334.09,367.24,383.24,298.13,325.99,328.31,325.01,369.07,314.25,352.18,367.16,346.11,350.69,368.10,377.36
2015-08-23 22:06:36.490000,L8,420.61,421.01,416.99,403.38,417.63,410.19,430.20,402.79,398.51,389.35,387.45,384.52,374.01,360.99,347.62,368.69,345.33,376.15,373.15,371.01,367.32,379.74,388.96,400.17,396.80,401.15,397.38,391.45,381.26,375.89,403.70,406.08,394.34,383.63,357.69,360.84,351.89,357.30,372.94,370.71,360.17,352.55,368.16,369.46,378.31,367.55,375.32,372.40,378.46,401.24,408.14,416.52,408.40,405.54,391.39,392.75,389.60,390.66,406.74,406.02,408.44,396.51,389.47,394.20,458.63
2015-09-24 22:06:49.672000,L8,439.86,428.16,287.32,238.45,305.99,397.85,427.88,256.96,304.17,393.28,405.70,420.13,405.59,397.41,433.41,380.70,202.85,,,,,398.54,363.31,323.77,348.10,,,,,,,,298.58,336.99,337.95,379.18,377.22,371.26,381.80,373.65,367.41,369.18,365.70,370.05,367.67,357.50,354.71,361.85,364.97,387.74,398.72,399.79,397.59,401.56,386.42,368.65,371.95,374.81,365.08,394.33,383.99,358.99,376.75,381.60,398.34
2015-10-10 22:06:50.850000,L8,433.51,439.00,436.73,443.03,429.44,426.45,419.88,418.76,416.23,408.82,405.28,401.68,403.46,475.60,451.08,447.05,388.90,396.26,388.10,396.17,410.26,402.75,411.07,427.11,432.09,427.78,440.28,,530.45,430.29,436.75,419.05,411.67,415.96,416.07,418.61,413.04,416.33,415.41,436.96,512.29,410.61,407.04,390.98,382.90,398.58,403.79,408.51,388.03,415.66,411.49,411.97,415.61,424.88,425.53,429.08,418.31,421.08,424.02,424.81,420.46,415.32,415.39,422.27,441.49
2015-12-13 22:06:57.477000,L8,518.12,261.74,264.20,234.89,232.33,216.80,277.47,257.22,214.33,,,,,,321.08,297.21,389.95,367.24,378.95,377.77,366.68,389.95,403.84,426.50,427.81,391.93,419.72,406.10,405.86,399.13,417.35,416.90,405.07,392.35,385.11,396.35,397.89,412.49,404.92,410.55,400.39,392.73,389.76,375.37,383.39,376.46,365.65,373.41,389.36,401.87,398.63,406.85,404.03,393.66,385.17,416.79,396.63,403.53,403.09,408.59,405.20,411.40,420.07,414.76,428.36
2015-12-29 22:06:57.073000,L8,434.21,432.76,425.28,407.90,412.84,417.10,404.63,412.93,396.72,409.91,453.15,416.46,422.46,410.36,430.09,405.76,404.47,415.24,412.56,421.72,423.58,432.87,430.14,441.33,444.03,398.08,427.87,418.39,434.58,424.00,450.81,436.34,427.14,399.95,424.45,415.23,417.74,416.60,418.80,440.10,502.53,533.35,,,,530.82,529.45,463.63,452.33,443.41,432.84,429.99,437.79,441.06,424.90,459.05,406.15,417.79,407.45,419.33,435.90,420.02,427.45,430.95,466.76
2016-01-14 22:06:54.937000,L8,459.54,477.94,467.24,422.57,431.25,481.22,494.98,502.26,487.08,542.33,,,,503.58,441.19,432.32,439.76,442.34,429.40,444.29,440.76,438.49,441.74,444.45,464.27,462.21,445.25,447.17,475.58,478.07,460.80,458.02,445.23,437.47,428.37,438.17,437.70,443.32,452.77,433.13,454.92,458.46,453.32,429.46,429.34,434.38,438.01,443.25,445.39,447.64,448.56,459.88,439.67,444.11,482.42,457.57,471.31,471.66,468.73,459.25,455.81,443.77,449.43,473.72,473.81
2016-01-30 22:06:53.492000,L8,430.24,428.95,428.58,411.73,413.26,411.61,404.57,415.36,398.13,403.54,398.12,398.73,391.27,384.10,368.79,385.98,364.64,375.64,389.54,429.65,387.06,403.68,398.71,414.92,409.29,395.32,417.67,411.02,415.91,404.68,420.51,404.18,405.65,394.92,397.04,401.39,405.91,407.67,408.29,396.37,397.63,389.50,383.29,376.91,373.86,376.98,377.56,388.36,390.79,420.47,407.59,421.27,408.06,404.21,395.64,408.36,397.92,399.23,392.91,412.95,406.58,404.61,422.33,436.01,448.16
2016-03-02 22:06:43.439000,L8,432.73,430.20,425.34,421.10,413.65,418.33,405.88,422.11,409.10,405.95,398.91,405.38,395.79,382.10,372.02,381.19,378.86,384.41,392.00,394.14,397.84,390.58,404.08,418.82,420.18,403.16,405.82,407.78,405.33,403.51,422.09,414.40,404.17,402.83,400.62,403.91,402.53,399.74,402.50,376.82,395.40,390.52,372.34,376.21,375.51,367.50,368.69,376.21,377.95,407.78,409.97,411.74,412.57,402.14,397.31,381.56,394.93,392.22,398.78,414.41,405.00,395.14,418.56,429.37,450.01
2016-03-18 22:06:37.904000,L8,488.80,475.37,465.64,460.30,489.00,465.44,463.42,471.97,452.63,466.99,428.45,447.85,455.39,469.75,441.41,447.73,451.16,436.03,476.31,470.88,416.57,447.13,420.36,436.47,433.37,464.25,479.36,506.63,477.56,468.93,462.62,446.99,451.65,447.24,437.39,461.06,444.54,437.24,441.42,467.16,467.54,448.15,455.07,460.66,462.84,451.98,443.41,464.54,450.37,464.02,438.48,424.20,438.72,443.66,481.95,470.37,485.00,476.57,475.85,490.24,459.33,467.28,455.97,486.15,494.62
2016-04-19 22:06:22.901000,L8,426.84,427.06,461.90,453.13,415.40,419.07,427.68,438.35,402.18,428.69,424.93,429.05,416.78,402.25,396.03,402.57,409.40,385.49,384.64,375.62,368.01,383.77,383.70,405.45,396.28,382.44,399.73,393.41,398.05,413.43,423.83,430.40,401.02,393.66,407.36,401.92,398.60,501.90,485.01,,455.40,396.43,395.10,388.34,395.12,446.59,445.12,376.12,396.36,407.16,422.94,420.38,431.14,417.49,417.76,421.23,414.82,408.34,412.36,422.97,412.25,403.43,405.06,407.38,432.25
2016-06-06 22:06:31.014000,L8,379.44,383.41,376.21,293.04,325.90,287.56,272.89,302.41,336.76,352.53,345.23,332.15,298.98,293.52,278.18,292.28,283.66,290.55,329.05,319.64,352.94,333.16,322.66,303.37,331.34,353.84,350.00,347.26,327.53,307.77,314.52,282.04,252.26,187.18,282.46,291.67,286.73,284.68,309.92,314.68,301.90,275.74,306.13,305.66,303.32,237.31,,,,207.39,231.53,247.80,336.55,353.09,366.33,325.78,322.05,367.06,,333.53,376.82,342.01,318.22,337.15,290.11
2016-07-08 22:06:44.674000,L8,406.54,419.45,414.12,383.64,410.05,403.17,393.03,397.60,393.27,389.85,387.43,379.28,376.41,360.62,339.66,353.84,350.23,362.81,375.50,371.00,367.86,375.22,374.53,403.08,391.26,384.59,397.80,393.49,382.22,372.32,395.03,383.69,358.17,336.87,346.96,347.86,356.72,357.26,368.10,370.18,361.66,360.77,365.84,371.53,366.28,364.26,365.77,373.08,385.45,405.84,411.08,415.19,415.44,401.01,396.59,384.33,389.87,397.90,428.36,397.22,404.99,401.59,394.29,406.17,424.49
2016-08-09 22:06:51.832000,L8,467.16,469.03,467.64,435.61,496.31,453.91,479.95,465.02,457.94,459.54,458.44,416.44,443.25,445.38,459.27,437.51,344.39,379.18,377.99,375.02,369.68,382.36,380.36,402.45,494.94,516.95,499.68,391.55,389.72,379.78,474.38,489.19,479.10,495.06,405.91,413.65,474.49,489.87,485.83,438.05,467.33,470.70,474.51,465.58,467.00,455.52,454.73,451.20,455.38,454.45,414.85,420.59,417.80,433.40,468.53,475.54,477.50,489.58,482.64,476.59,473.62,456.02,450.89,454.66,469.57
2016-09-10 22:07:03.402000,L8,424.80,421.21,418.01,408.21,413.64,408.52,412.88,402.07,413.20,389.84,414.42,385.02,384.96,363.57,352.61,372.47,351.65,385.32,378.60,371.49,367.31,381.61,382.15,402.95,418.61,382.86,402.78,392.48,383.93,384.78,411.16,404.93,393.43,386.79,380.15,388.12,392.54,380.42,372.53,379.58,363.76,367.24,369.18,372.32,378.35,366.60,372.25,372.63,383.21,396.49,409.87,418.77,414.65,409.08,395.08,388.80,388.36,393.49,390.99,410.31,403.93,397.49,388.40,416.56,445.03
2016-10-12 22:07:09.122000,L8,429.24,426.52,451.34,408.78,417.81,407.53,402.16,417.18,419.81,406.96,404.20,390.81,380.90,365.37,362.45,368.33,344.72,388.09,386.89,401.62,369.24,386.18,388.94,440.58,412.82,387.45,416.32,398.77,398.99,408.10,412.77,383.84,398.77,385.39,370.47,377.32,381.83,366.22,366.97,361.84,365.08,373.59,365.40,365.90,356.93,346.30,345.13,352.72,363.03,402.45,399.92,397.91,404.66,397.26,388.37,378.29,383.98,385.94,382.91,403.56,401.31,393.65,396.32,419.14,439.25
2016-12-15 22:07:06.028000,L8,410.93,400.21,407.23,374.26,362.45,393.23,293.83,325.59,395.72,380.32,384.50,370.63,375.15,351.04,320.30,357.31,319.21,358.34,348.33,333.93,356.00,382.87,348.26,381.98,382.55,371.28,389.52,383.63,360.96,364.49,385.32,373.52,373.21,354.67,356.72,364.99,364.03,,361.31,331.49,364.07,351.96,355.16,353.10,355.28,356.94,327.37,146.78,260.17,347.40,369.50,381.33,385.67,,,,361.98,373.06,,,,,,,
2017-04-06 22:06:21.875000,L8,380.69,199.91,,,,,,,281.18,333.94,329.39,314.00,328.03,301.50,282.78,242.28,237.64,228.44,312.48,302.45,345.69,352.61,343.66,388.95,381.64,374.11,387.22,381.53,365.64,344.73,376.69,361.52,367.00,351.98,339.16,341.73,346.83,349.94,354.56,357.56,348.20,339.17,340.12,354.54,340.95,337.77,334.09,328.41,359.74,373.83,379.08,381.21,380.44,366.19,351.00,350.06,356.13,370.22,356.16,372.10,393.63,382.98,370.17,379.35,401.86
2017-04-22 22:06:12.286000,L8,419.42,418.66,416.72,412.61,414.82,430.72,432.20,399.51,400.80,388.78,395.78,380.51,377.61,362.88,346.49,358.23,353.04,366.64,375.38,371.13,366.37,381.08,378.20,435.91,392.15,390.32,396.71,395.32,382.98,373.88,417.33,388.83,397.12,391.97,353.10,346.22,365.56,356.63,370.08,369.11,367.54,377.40,365.99,381.20,377.02,368.86,360.04,371.89,409.85,405.05,419.97,417.74,433.13,401.21,402.24,388.05,395.49,395.21,405.21,411.76,405.57,406.98,387.29,397.22,441.54
2017-05-08 22:06:11.201000,L8,427.04,424.45,423.83,465.27,451.00,439.11,437.29,416.18,396.65,405.31,386.02,401.39,373.55,414.68,372.26,375.19,353.16,367.42,382.68,375.13,383.35,383.58,386.09,414.75,397.31,399.99,403.26,415.57,384.34,390.88,415.78,416.37,417.46,409.05,409.25,413.38,410.73,369.22,377.64,425.45,419.16,415.72,415.03,410.51,408.59,392.24,396.68,386.35,383.10,404.25,411.29,417.75,414.57,428.85,426.37,407.16,411.27,393.70,423.88,438.09,420.41,414.27,417.53,417.26,430.08
