dates,satname,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0003,nzd0070-0004,nzd0070-0005,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0029,nzd0070-0030,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036,nzd0070-0006,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0031
2004-07-30 21:54:28.143000,L5,,,,,,,,,,,,,,,,,,,,,,,,,303.58,304.13,,,,,,,,,,,
2004-09-16 21:55:41.721000,L5,,,,,,,177.33,229.94,247.93,246.01,234.23,223.87,,,,,,,171.27,211.68,221.96,287.75,298.44,310.89,355.68,423.57,,,,,,,,,,,244.23
2004-10-18 21:56:23.891000,L5,,,,,,,178.45,238.19,253.82,244.59,242.89,234.65,171.26,,,,,,190.00,224.54,224.84,295.74,310.72,311.96,368.76,428.29,,,,,,,,,,,251.37
2004-11-03 21:56:42.977000,L5,,,,,,,174.68,240.80,252.80,247.73,243.95,234.33,,,,,,,195.90,219.40,234.83,289.41,306.97,308.71,368.47,428.84,,,,,,,,,,,250.82
2004-11-19 21:56:55.269000,L5,,,,,,,,247.88,253.62,244.57,245.39,229.14,,,,,,,189.21,217.82,223.14,292.96,309.25,312.98,369.73,429.56,,,,,,,,,,,251.46
2005-01-13 22:03:41.143000,L5,,,,,,,205.76,269.09,265.65,247.82,248.14,218.79,,,,,,,,,,209.30,222.69,218.17,277.38,329.42,,,,,201.38,,,,,,
2005-01-22 21:58:02.481000,L5,,,,,,,174.90,239.36,238.75,233.61,229.05,217.54,,,,,,,207.94,206.36,212.37,253.66,275.04,273.62,350.41,415.27,,,,,,,,,,,219.08
2005-02-07 21:58:15.209000,L5,,,,,,,,,,,,,,,,,,,214.81,210.34,218.23,282.01,289.00,313.12,353.59,414.51,,,,,,,,,,,246.75
2005-02-23 21:58:31.621000,L5,,,,,,,,,,,,,,,,,,,211.95,203.70,215.10,287.79,297.08,305.03,348.48,417.45,,,,,,,,,,,241.41
2005-03-11 21:58:44.158000,L5,,,,,,,,228.58,238.86,235.86,228.80,213.20,,,,,,,215.68,208.43,217.33,283.91,300.23,309.38,358.55,410.65,,,,,,,,,,,245.66
2005-04-03 22:04:40.528000,L5,,,,,,,201.06,252.91,243.78,232.87,222.45,203.58,,,,,,,,,,198.47,206.28,210.36,259.55,309.21,,,,,200.12,,,,,,
2005-06-06 22:05:05.724000,L5,,,,,,,196.58,222.14,241.25,231.62,219.48,206.44,,,,,,,,,,189.86,204.83,191.00,234.73,237.26,,,,,187.20,,,,,,
2005-08-25 22:06:05.194000,L5,,,,,,361.33,204.59,242.12,262.80,248.52,240.49,224.95,379.52,,,,,,,,,203.68,216.16,212.35,252.06,301.10,374.48,376.79,434.85,459.14,185.65,402.24,,,,,
2005-09-03 21:59:56.285000,L5,,,,,,,175.26,225.18,243.44,236.90,234.12,219.61,,,,,,,197.69,211.19,215.67,283.44,295.09,298.57,352.43,414.50,,,,,,,,,,,243.83
2005-11-22 22:00:23.113000,L5,,,,,,,177.12,249.90,250.58,238.86,236.34,216.97,,,,,,,204.77,211.73,218.96,288.75,299.30,315.42,362.74,429.06,,,,,,,,,,,245.15
2006-02-17 22:08:11.136000,L5,,,,,,,193.16,250.80,247.45,236.23,230.46,205.22,,,,,,,,,,179.28,192.06,195.55,260.14,307.35,,,,,192.25,,,,,,
2006-04-06 22:09:08.139000,L5,,,,,,,204.06,249.31,254.39,244.66,238.48,221.08,,,,,,,,,,204.19,223.99,216.26,264.40,309.41,,,,,200.83,,,,,,183.65
2006-04-15 22:03:30.798000,L5,,,,,,,,,,,,,,,,,,,210.36,216.50,216.74,279.45,299.34,292.78,347.42,405.53,,,,,,,,,,,246.22
2006-07-04 22:04:41.660000,L5,,,,,,,172.78,209.48,237.02,231.14,222.88,208.93,,,,,,,200.75,207.57,205.65,266.41,264.81,182.80,305.91,318.08,,,,,,,,,,,249.87
2006-07-27 22:11:11.062000,L5,,,,,,,209.17,231.96,253.93,242.16,237.03,215.66,,335.49,381.01,,,,,,,204.04,210.99,213.34,241.61,302.80,,,,,193.44,,,,,330.90,
2006-10-24 22:06:02.805000,L5,,,,,,,173.30,237.05,240.42,234.64,233.28,219.43,,,,,,,200.24,213.60,216.95,284.95,298.04,309.65,354.93,408.96,,,,,,,,,,,244.57
2006-12-11 22:06:28.205000,L5,,,,,,,249.43,262.03,332.25,333.16,323.35,318.06,304.88,529.60,,,,,,241.85,299.60,329.70,365.19,384.59,386.77,439.35,,,,172.14,190.22,258.87,219.77,514.71,520.31,533.79,289.04
2007-01-03 22:12:49.248000,L5,,,190.63,211.89,299.75,298.65,251.17,251.37,308.79,311.70,300.07,282.80,263.42,,,,,,,,,217.13,253.18,250.93,282.33,313.56,,,,180.60,219.72,193.26,,,,,211.24
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,,,208.32,205.70,218.63,284.69,300.01,312.84,364.11,426.65,,,,,,,,,,,239.96
2007-09-16 22:10:40.887000,L5,,,,,,,216.49,253.85,260.59,251.09,245.35,224.49,,,,,,,,,,205.96,215.84,215.38,264.63,315.70,,,,,197.89,,,,,,175.36
2008-10-29 21:55:24.451000,L5,,,,,,,184.22,242.24,251.56,246.40,245.86,229.69,,,,,,,206.46,222.53,218.47,293.48,301.29,316.93,365.47,420.16,,,,,,,,,,,256.35
2009-01-24 22:03:19.029000,L5,,,,,,,208.42,268.11,267.90,255.67,237.63,213.56,,,,,,,,,,215.44,217.80,231.80,273.72,327.97,,,,,203.00,,,,,,182.22
2009-02-02 21:57:22.411000,L5,,,,,,,174.21,241.84,240.05,230.35,227.74,212.76,,,,,,,202.01,213.57,216.00,283.95,295.82,304.39,358.34,420.08,,,,,,,,,,,245.17
2010-01-27 22:08:50.499000,L5,,,,,,,286.63,282.87,280.83,268.43,255.98,229.49,,,,,,,,,176.14,211.54,277.89,283.34,358.63,413.45,,,304.95,291.90,269.36,,,,,,247.45
2010-02-12 22:08:54.083000,L5,,,,,,,,241.62,266.01,251.16,253.26,232.11,,,,,,,,,,225.99,223.93,227.77,255.03,327.72,,,,,,,,,,,196.12
2010-11-27 22:07:24.215000,L5,,,,,,,192.44,252.08,248.78,240.17,231.52,210.00,,,,,,,,,,202.42,205.54,213.67,260.60,313.40,,,,,204.23,,,,,,
2011-01-07 22:01:44.406000,L5,,,,,,,,239.50,237.31,234.43,230.22,217.51,,,,,,,196.00,216.35,216.68,283.35,295.35,305.87,360.06,417.09,,,,,,,,,,,244.02
2011-03-12 22:01:43.554000,L5,,,,,,,,,,,,,,,,,,,195.50,213.74,217.02,282.86,293.22,301.78,355.05,412.33,,,,,,,,,,,241.93
2011-09-04 22:00:27.603000,L5,,,,,,,201.93,240.42,252.25,350.97,381.31,382.90,384.13,480.04,487.56,490.18,472.55,445.81,204.43,220.93,215.38,288.93,297.12,301.67,352.24,413.67,,,,,,386.89,380.53,384.47,405.13,474.36,252.21
2013-05-11 22:19:31.249000,L8,,,265.80,262.83,268.02,250.74,243.15,253.26,265.22,259.07,251.73,240.03,192.25,190.94,194.72,250.28,228.39,209.45,,,,200.01,230.11,212.21,263.71,276.61,238.18,,,,182.93,,,,,,
2013-05-11 22:19:55.208000,L8,,,265.12,261.55,266.04,249.42,241.79,252.57,263.96,257.55,250.31,238.73,191.18,189.51,192.75,248.37,225.25,208.64,,,,199.28,224.84,211.30,263.05,275.73,237.21,,,,181.66,,,,,,
2013-05-20 22:13:50.559000,L8,,,,,,,,220.27,232.22,219.23,222.26,215.38,,,,,,,,,,261.25,282.63,248.76,338.17,336.84,,,,,,,,,,,225.86
2013-06-28 22:19:33.252000,L8,,231.81,263.76,253.83,263.91,243.90,230.88,252.10,254.70,250.48,248.50,234.23,186.64,,,,,,,,,192.16,230.08,202.25,273.35,229.79,,,,,,,,,,,
2013-06-28 22:19:57.207000,L8,,233.54,263.80,254.74,264.28,244.06,231.56,251.62,254.29,251.35,248.85,234.73,188.77,,,,,,,,,190.31,239.16,202.62,271.84,229.39,239.07,,,,,,,,,,
2013-07-07 22:13:48.209000,L8,,,,,,,203.73,366.41,441.04,334.33,369.61,225.63,180.43,,,,195.81,184.97,211.51,209.40,,261.50,293.74,248.45,336.50,342.82,,,,,,,,,,,230.23
2013-08-08 22:13:49.700000,L8,,,,,,,,219.39,229.44,221.08,220.33,208.89,,,,,,,,,,260.02,286.14,249.16,339.32,362.13,,,,,,,,,,,225.20
2013-08-31 22:19:38.558000,L8,,,,,,,235.22,259.32,265.01,256.93,251.81,238.38,186.52,369.05,364.48,329.14,386.71,383.56,450.09,447.17,405.26,198.03,225.39,208.54,256.88,281.13,,,,,175.17,,,,365.30,373.27,398.78
2013-08-31 22:20:02.513000,L8,,,,,,,236.29,259.28,265.30,257.64,252.53,238.94,188.65,370.40,365.30,382.27,386.76,384.44,450.43,447.64,425.90,198.27,226.11,209.16,256.24,280.99,,,,,175.10,,,,320.15,373.75,399.01
2013-11-03 22:19:20.378000,L8,,,,,,,221.10,260.64,264.31,254.76,251.14,238.46,184.42,,,,,,,,,197.27,224.07,212.39,253.81,285.16,,,,,181.05,,,,,,
2013-11-03 22:19:44.337000,L8,,,,,,,232.54,261.32,265.02,256.39,252.50,239.76,187.12,,,,,,,,,198.47,225.74,213.79,254.14,286.39,,,,,183.86,,,,,,
2013-11-12 22:13:32.202000,L8,,,,,,,,228.31,235.55,226.06,229.03,217.32,,,,,,,194.27,199.69,177.92,269.66,289.17,274.87,340.14,385.32,,,,,,,,,,,234.21
2013-11-28 22:13:25.971000,L8,,,,,,,,,,,,,,,,,,,,191.92,182.33,266.25,287.83,277.59,341.01,383.64,,,,,,,,,,,230.40
2013-12-14 22:13:21.591000,L8,,,,,,,,219.01,199.45,213.35,213.48,203.21,,,,,,,,,174.06,267.25,285.60,270.30,339.69,383.03,,,,,,,,,,,230.26
2014-01-06 22:18:54.881000,L8,,,,,,,230.77,262.96,265.43,257.19,251.79,237.87,187.19,,,,,,,,,201.47,227.06,218.51,259.72,294.95,,,,,186.46,,,,,,
2014-01-06 22:19:18.831000,L8,,,,,,,226.58,262.56,264.90,256.55,250.80,237.17,185.22,,,,,,,,,200.52,226.35,216.39,259.19,293.65,,,,,185.57,,,,,,
2014-01-31 22:12:52.806000,L8,,,,,,,,221.92,230.38,223.28,223.90,208.95,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-23 22:18:20.398000,L8,,,264.75,259.16,281.02,254.93,245.39,263.08,265.60,260.85,256.41,244.58,197.94,205.84,221.40,248.65,252.00,222.49,247.47,,,199.42,247.70,223.66,259.11,286.60,236.78,,,,184.08,,,,,185.54,
2014-03-11 22:18:32.217000,L8,,272.28,273.92,276.35,285.38,255.79,,,,,,,,204.15,223.33,418.93,386.14,353.69,391.02,,,202.04,248.46,222.95,258.30,290.42,244.76,,,,,,,,,,
2014-03-27 22:17:50.001000,L8,,265.98,274.10,276.42,292.25,270.36,258.80,263.81,275.13,268.19,259.73,250.48,205.76,,,,354.29,360.17,,,364.28,193.98,226.58,210.55,257.08,289.93,251.08,198.61,,,221.70,,,,,,320.18
2014-04-12 22:18:01.415000,L8,,,,,,,213.21,259.14,262.33,255.18,249.01,239.04,190.62,,,,,,,,,195.31,225.16,217.86,257.66,280.72,,,,,181.19,,,,,,
2014-05-30 22:17:11.184000,L8,,261.61,272.69,274.82,285.97,266.40,251.96,257.97,273.01,263.67,257.11,245.02,195.10,200.15,228.93,248.71,258.49,219.79,258.55,,,200.64,241.60,215.75,270.48,244.72,254.79,211.88,,,212.02,,,,,191.41,
2014-07-17 22:17:28.260000,L8,,,,,,,243.64,251.63,264.64,258.27,249.42,236.42,185.41,,,,,,,,,196.61,221.27,206.24,277.76,249.27,,,,,179.03,,,,,,
2014-07-17 22:17:52.210000,L8,,230.80,264.05,252.54,271.02,246.83,244.57,251.22,265.07,259.18,250.22,236.82,186.16,,,,,,,,,196.53,222.17,206.33,282.10,250.39,231.60,,,,179.16,,,,,,
2014-07-26 22:11:43.162000,L8,,,,,,,208.26,218.59,230.80,223.73,222.62,213.75,,,,,,,,,,259.07,288.97,252.79,339.83,351.30,,,,,,,,,,,229.33
2014-10-14 22:12:02.705000,L8,,,,,,,305.80,315.43,325.97,349.56,327.55,338.75,372.03,,,451.16,480.69,347.87,464.02,459.45,405.73,268.06,288.72,265.33,338.91,377.77,,,,,303.69,334.65,390.03,339.85,,,403.48
2014-12-01 22:12:00.318000,L8,,,,,,,,229.71,236.32,230.91,230.44,212.56,,,,,,,199.05,205.62,260.33,265.84,292.56,284.69,387.16,477.09,,,,,,,,,,,234.07
2015-01-09 22:17:38.882000,L8,,,,,,,235.24,263.35,265.42,260.73,253.94,239.95,184.64,,,,,,,,,202.50,223.53,212.75,259.71,293.52,,,,,186.76,,,,,,
2015-01-09 22:18:02.832000,L8,,,,,,,237.01,262.79,264.93,260.33,253.39,239.56,184.69,,,,,,,,,201.70,223.68,212.25,258.23,293.14,,,,,186.25,,,,,,
2015-01-25 22:17:32.812000,L8,,,,258.42,257.22,242.07,,,,,,,,,,,,,,,,173.20,216.28,209.65,255.33,282.63,,,,,,,,,,,
2015-02-10 22:17:50.967000,L8,,,,,,,217.53,255.85,266.19,256.31,251.99,237.89,185.95,,,,,,,,,196.48,211.76,237.91,257.79,282.23,,,,,178.18,,,,,,
2015-02-26 22:17:23.009000,L8,,,263.15,254.20,275.62,250.94,233.47,262.83,265.38,264.30,254.47,241.65,193.74,,,,,,,,,198.79,225.61,218.96,256.64,284.59,221.35,,,,185.78,,,,,,
2015-02-26 22:17:46.964000,L8,,,,,,,228.43,262.35,264.59,262.85,253.38,240.83,191.98,,,,,,,,,197.94,224.60,215.96,255.96,282.87,,,,,184.88,,,,,,
2015-03-30 22:17:01.871000,L8,,,,251.51,266.97,251.18,217.57,261.08,264.21,259.59,253.69,232.44,183.85,,,,,,,,,195.14,218.07,216.89,254.71,280.09,208.20,,,,178.55,,,,,,
2015-03-30 22:17:25.821000,L8,,,,204.43,268.48,252.36,219.82,261.51,265.05,261.65,254.93,234.06,184.73,,,,,,,,,195.70,219.91,218.87,255.17,280.55,210.08,,,,179.83,,,,,,
2015-04-24 22:11:08.401000,L8,,,,,,,,221.83,230.74,222.63,222.39,208.85,,,225.36,282.11,285.03,,,,,262.15,286.11,256.33,340.39,370.26,,,,,,,,,,,224.14
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,,,,,,,,,,,,259.56,281.12,250.24,339.79,,,,,,,,,,,,222.16
2015-07-20 22:17:10.706000,L8,,183.60,198.04,253.34,270.26,490.87,,,235.07,198.26,241.23,,,,,354.84,402.51,339.84,,,,373.53,397.38,369.66,373.49,238.84,350.51,321.87,,,,,,,,,
2015-07-29 22:11:25.856000,L8,,,,,,,207.53,217.68,232.64,225.08,223.86,216.59,,,,,,,,,,259.21,280.02,251.36,337.78,360.02,,,,,,,,,,,227.77
2015-12-20 22:11:57.501000,L8,,,,,,,,229.52,237.05,228.69,228.99,217.52,,,,,,,,,,267.98,287.49,278.50,342.24,389.65,,,,,,,,,,,229.80
2015-12-27 22:17:43.409000,L8,,,,,,,212.17,258.60,263.01,252.04,249.79,237.04,184.22,,,,,,,,,196.66,218.54,211.11,257.59,280.36,,,,,177.93,,,,,,
2015-12-27 22:18:07.368000,L8,,,,,,,214.96,259.14,263.65,253.63,250.68,238.09,185.43,,,,,,,,,197.57,219.76,212.13,257.96,281.17,,,,,179.12,,,,,,
2016-01-12 22:17:40.472000,L8,,,,,,,236.21,263.07,266.06,263.00,254.79,240.52,183.09,,,,,,,,,199.11,225.20,217.23,258.31,290.55,,,,,194.07,,,,,,
2016-01-12 22:18:04.426000,L8,,,,,,,222.38,262.49,264.96,261.51,253.90,239.49,182.22,,,,,,,,,197.56,223.85,215.28,257.27,288.91,,,,,191.47,,,,,,
2016-01-21 22:11:54.068000,L8,,,,,,,,222.17,228.65,219.27,221.70,209.76,,,,,,,,,,259.17,281.81,266.52,334.84,380.91,,,,,,,,,,,226.48
2016-04-17 22:17:33.648000,L8,,,,,,,,247.31,248.56,211.11,237.20,222.90,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26 22:11:21.230000,L8,183.99,278.81,325.31,306.79,323.11,293.67,315.06,315.65,317.85,306.35,273.49,320.73,238.59,284.71,262.28,275.53,205.22,291.66,281.67,205.61,393.07,270.26,296.28,286.25,386.97,415.43,268.61,255.11,284.80,264.92,276.20,188.19,,219.09,392.51,418.17,237.09
2016-05-12 22:11:20.683000,L8,,,,,,,210.21,219.51,232.09,223.14,224.50,220.45,,,,,,,,,,261.63,282.00,257.83,341.27,368.37,,,,,,,,,,,231.35
2016-06-04 22:17:40.392000,L8,,,,,,,,,231.49,206.62,232.29,214.00,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15 22:11:46.335000,L8,,,,,,,,,,,,,,,,,,,,,,,,,284.32,297.01,,,,,,,,,,,
2016-08-16 22:11:53.694000,L8,,,,,,,228.16,221.29,249.75,235.83,227.92,222.12,181.23,240.69,329.00,356.71,353.48,337.17,215.49,214.23,228.85,349.28,326.60,259.77,344.97,,,,,,,,,196.69,182.85,197.74,316.25
2016-09-24 22:17:49.840000,L8,,,,,,,242.97,259.99,266.48,260.04,254.16,238.56,184.34,388.66,441.91,409.38,306.63,440.97,,,,412.21,246.58,249.76,,,393.75,329.78,394.90,,,414.05,,,,,
2016-09-24 22:18:13.790000,L8,,,,,406.08,392.20,248.02,262.55,272.71,264.02,258.17,241.90,193.96,197.01,212.04,251.38,221.98,443.08,,,,419.99,354.16,329.86,246.04,,398.77,406.56,399.30,,215.60,441.29,,,,393.04,190.33
2016-11-04 22:12:09.415000,L8,,,,,,,,,,,,,,,,,,,,,,221.70,244.08,,,,,,,,,,,,,,207.58
2016-11-20 22:12:09.409000,L8,,,,,,,,231.81,240.11,232.31,232.26,220.91,,,,,,,193.63,208.16,179.36,271.79,309.26,278.60,344.53,393.58,,,,,,,,,,,234.36
2016-12-29 22:18:13.623000,L8,,,,,,,209.75,221.58,264.64,260.32,250.03,237.71,187.17,,,,,,,,,196.60,222.00,211.73,251.15,279.39,,,,,,,,,,,
2017-01-30 22:17:38.957000,L8,,,,,,,215.73,260.79,265.80,256.67,250.26,238.90,187.12,,,,,,,,,199.30,222.49,214.11,258.58,280.94,,,,,179.29,,,,,,
2017-01-30 22:18:02.915000,L8,,,,,,,212.72,259.79,264.91,255.02,248.89,237.16,184.99,,,,,,,,,197.70,219.59,212.40,257.12,279.38,,,,,177.24,,,,,,
2017-03-03 22:17:25.727000,L8,,,262.26,260.13,278.85,255.38,226.80,259.68,264.85,256.95,251.79,240.37,189.01,,,,,,,,,199.03,226.38,216.62,258.79,279.86,230.35,,,,176.17,,,,,,
2017-03-03 22:17:49.686000,L8,,,261.50,259.75,278.54,255.26,226.60,259.42,264.50,256.48,251.41,240.10,188.39,,,,,,,,,198.62,226.18,215.90,258.01,279.26,230.24,,,,175.64,,,,,,
2017-04-20 22:16:59.468000,L8,,,264.14,264.67,279.27,258.79,236.64,259.14,266.86,262.89,253.80,240.96,194.17,,,,,,,,,198.70,219.88,206.94,256.59,286.19,241.14,,,,184.79,,,,,,
2017-04-20 22:17:23.423000,L8,,,264.16,264.49,279.16,258.78,236.62,259.13,266.73,262.95,253.71,240.90,194.22,,,,,,,,,198.74,219.84,206.96,256.46,286.08,241.09,,,,184.77,,,,,,
2017-05-06 22:16:55.401000,L8,,,274.80,271.84,278.95,259.41,246.72,254.01,271.30,263.06,256.09,243.06,197.07,192.36,222.36,247.38,,,,,,198.70,225.67,214.93,262.12,277.77,244.87,347.33,446.64,363.49,185.76,,,345.16,407.38,520.39,
2017-05-06 22:17:19.352000,L8,,,272.06,259.01,277.51,257.24,243.20,253.19,268.91,260.09,253.51,240.83,194.16,369.15,,,,,,,,196.93,217.35,212.04,260.66,276.40,241.70,345.05,445.80,357.15,181.79,,,342.09,357.90,506.06,
2017-06-07 22:17:39.186000,L8,211.15,199.09,267.92,262.90,276.33,260.55,215.46,261.64,264.59,259.53,254.15,240.49,197.28,433.08,,,,,,,,,,,211.05,334.14,243.80,204.13,,,199.36,,,,,372.76,
2017-07-18 22:11:40.412000,L8,338.03,379.16,345.82,,,,211.87,217.84,234.26,222.38,225.40,218.67,179.80,212.45,249.06,281.24,287.58,253.31,,,,261.70,291.78,241.79,344.31,330.81,,,,,,,,,,,224.39
2017-08-03 22:11:47.949000,L8,,,,,,,209.19,216.34,231.42,223.05,221.49,211.23,337.80,212.52,245.95,253.91,257.14,,,,,259.81,290.90,250.66,341.35,362.05,347.03,341.94,,,,391.17,401.95,,,,226.73
2017-08-19 22:11:53.133000,L8,,,,,,,203.87,219.00,231.85,223.13,222.38,214.20,,,,,,,,,,,,184.30,265.48,331.18,,,,,,,,,,,
2017-11-14 22:18:14.687000,L8,,,,265.92,284.96,263.26,245.11,261.91,270.55,261.35,255.85,247.99,,,,296.51,357.58,452.55,398.35,449.35,362.00,,,,,,239.53,,,,181.42,,,,,,
2017-11-30 22:17:44.511000,L8,,,,270.55,289.60,271.40,247.15,266.51,267.17,259.90,264.16,243.29,200.73,172.60,212.42,213.83,225.19,221.94,216.09,,,,,,,,253.49,179.61,,,190.42,,,,375.38,215.84,
